name,ra,dec,PU_X,significance,F_b,HR_hms,P_inter,P_intra,G,J,W1,cp_counts,CSC_flags,Class,Class_prob,Class_prob_e,conf_flag,CT,PU_TeV,TeV_extent,true_Class,P_AGN,P_CV,P_HM-STAR,P_LM-STAR,P_HMXB,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_LM-STAR,e_P_HMXB,e_P_LMXB,e_P_NS,e_P_YSO
2CXO J110429.5-584406,166.1232083333333,-58.735194444444446,1.34,7.49,1.4567328237690196e-14,0.8167000128514705,,0.897,,,,0,extent,NS,0.48546,0.15442031613111665,0.0,0.4595395101275351,12.0,point,,0.13843,0.02548,0.00965,0.00023,0.00013000000000000002,0.32508,0.48546,0.015540000000000002,0.10736835224153835,0.06048163049742978,0.0210623151890081,0.00174646790699118,0.0011333068359382576,0.19458123099480965,0.15442031613111665,0.01828777851032875
2CXO J110429.5-585057,166.12316666666663,-58.849383333333336,1.63,2.59,1.2175231319853122e-15,0.804412726133854,,,,,,0,,AGN,0.6193099999999999,0.14708452589500284,0.0,1.4504423931109647,12.0,point,,0.6193099999999999,0.00079,0.06882,0.00023999999999999998,2.9999999999999997e-05,0.0579,0.22387,0.02904,0.14708452589500284,0.003389304853120682,0.06196973332077401,0.003735820707201611,0.0005471740119919802,0.1027060783913909,0.1255495351874542,0.0320921845362435
2CXO J110430.1-585147,166.12579166666666,-58.86307222222222,0.78,15.53,2.2539924810912643e-14,-0.5078954303064115,,1.0,9.837023,9.58899974822998,9.445,9,,LM-STAR,0.52626,0.12009094151614529,0.0,0.4316652302123571,12.0,point,,2e-05,0.00068,0.42348,0.52626,4e-05,0.0008200000000000001,0.0,0.0487,0.00044698970882985626,0.00288893508856567,0.11801023691195618,0.12009094151614529,0.0006315051850925683,0.0036525252827243997,0.0,0.03657660246452435
2CXO J110430.2-584558,166.12591666666663,-58.76618333333333,2.12,4.67,2.7683217436117145e-15,-0.5112948614375021,,0.116,17.76069,15.06700038909912,14.166,9,,YSO,0.48991,0.1451073673114086,0.0,0.8266451617824533,12.0,point,,0.01812,0.17969,0.02113,0.25875,0.01633,0.01418,0.0018900000000000002,0.48991,0.017815245801924343,0.11586988275531196,0.02478381200173486,0.13452893939794341,0.021374938315419503,0.02168404477485227,0.006447438985323511,0.1451073673114086
2CXO J110430.3-584639,166.12654166666664,-58.77755555555555,1.25,4.86,5.654741389811567e-15,0.7216616095738274,,0.309,,,,0,,AGN,0.58949,0.2745480222411308,0.0,0.6081398987148057,12.0,point,,0.58949,0.0034300000000000003,0.01405,0.0001,1e-05,0.09594,0.29334,0.00364,0.2745480222411308,0.011200917844559026,0.021112632314404654,0.0010914170564872044,0.0003162277660168379,0.15009612002062292,0.21242874186505553,0.008742243809619287
2CXO J110430.3-584948,166.12645833333332,-58.83013611111112,0.88,7.81,4.936343642195254e-15,-0.8238906704541074,,0.941,16.835651,14.387999534606934,13.369429937680584,8,,LM-STAR,0.50395,0.17530153487099925,0.0,0.25808410843682106,12.0,point,,0.0007199999999999999,0.062270000000000006,0.00714,0.50395,0.00383,0.0040999999999999995,0.00035,0.41764,0.002736620011819159,0.07236977604279621,0.009545235016043945,0.17530153487099925,0.0070909365658833315,0.008903329111589062,0.002604665868069123,0.15912432545324726
2CXO J110430.4-585320,166.1268333333333,-58.88903611111111,1.43,4.78,3.983531592840733e-15,0.6930391663559403,,0.781,,,,0,,AGN,0.6246799999999999,0.26641259968941616,0.0,1.0072967790359397,12.0,point,,0.6246799999999999,0.00639,0.008150000000000001,0.00049,0.0,0.15411000000000002,0.20156,0.00462,0.26641259968941616,0.016128484988616503,0.019340412393523354,0.0038567829566589274,0.0,0.1763522271138304,0.15364235214410232,0.010146849686408025
2CXO J110430.4-585508,166.12675,-58.919063888888886,2.62,2.51,2.2529047142402586e-15,0.3454492709936339,,0.783,19.653135,,,3,conf,CV,0.47039,0.1233976291298779,0.0,0.6056645316319427,12.0,point,,0.011300000000000001,0.47039,0.03481,0.00836,0.00281,0.33826,0.02884,0.10523,0.01878997240719271,0.1233976291298779,0.03959964686751676,0.015037836830360174,0.009438908464064737,0.0947594414913456,0.028267533558014132,0.06816152208609406
2CXO J110431.6-585501,166.13204166666665,-58.91701666666666,1.56,7.63,7.0789648132519656e-15,-0.8530685854638681,,0.719,15.49906,13.685999870300291,12.59,8,conf,LM-STAR,0.8108,0.108551109360261,1.0,3.227250218543362,12.0,point,,0.0005700000000000001,0.01678,0.01108,0.8108,0.00266,0.00588,0.00017999999999999998,0.15205000000000002,0.0025261594331081887,0.023116357108462528,0.014548032349608152,0.108551109360261,0.00620990845044941,0.00852632970851458,0.0018897542621121848,0.09557003259982245
2CXO J110432.8-584405,166.13679166666662,-58.73486666666667,2.0,7.32,3.312941480807438e-15,-0.3554965797588431,,0.999,16.05,13.812000274658203,,6,,YSO,0.5993999999999999,0.17009930562402015,0.0,1.5049081170706726,12.0,point,,0.00287,0.01949,0.15339000000000003,0.11673,0.03866000000000001,0.06919,0.00027,0.5993999999999999,0.005822112760587605,0.018313254087552966,0.1262709477760116,0.06908820652094166,0.04577225687574843,0.05607306027040162,0.001957276406369558,0.17009930562402015
2CXO J110433.5-585034,166.13991666666664,-58.84295555555556,0.79,10.08,9.397116349155844e-15,-0.29673777745832164,,1.0,18.178568,15.22700023651123,,6,,YSO,0.32003000000000004,0.08292029229853734,0.0,0.27075729003604787,12.0,point,,0.0024,0.21184999999999998,0.00518,0.26707,0.005730000000000001,0.18173,0.00601,0.32003000000000004,0.005085849571690637,0.07671742346470625,0.00816297949490468,0.11267924259468423,0.008410578924059733,0.07690527629182234,0.008891510499288583,0.08292029229853734
2CXO J110434.2-585720,166.14270833333333,-58.95566666666667,2.79,2.8,3.5326647506386066e-15,-0.06246410746978366,,0.918,20.686398,,,3,extent,LMXB,0.51205,0.11117039334443486,0.0,1.1189754977371942,12.0,point,,0.02973,0.22217,0.03907,0.02589,0.0019399999999999999,0.51205,0.12043999999999999,0.04871,0.05520937579048666,0.14788800479403988,0.03420826369907286,0.02517223751559527,0.006235004031696791,0.11117039334443486,0.10866653033392944,0.04002546611768486
2CXO J110434.8-584908,166.14516666666665,-58.81900555555556,0.87,6.79,5.984783282353841e-15,0.637820375033669,,0.497,,,,0,,AGN,0.76013,0.17716452909758873,0.0,1.9601988471117917,12.0,point,,0.76013,0.00101,0.019260000000000003,0.0,0.0,0.05855,0.15794,0.00311,0.17716452909758873,0.00548725887944154,0.021654591229605814,0.0,0.0,0.09930084671420558,0.1300440997041691,0.006202125955377431
