name,usrid,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,conf_flag,flux_aper90_mean_b,e_flux_aper90_mean_b,flux_aper90_mean_h,e_flux_aper90_mean_h,flux_aper90_mean_m,e_flux_aper90_mean_m,flux_aper90_mean_s,e_flux_aper90_mean_s,kp_intra_prob_b,ks_intra_prob_b,var_inter_prob_b,nh_gal,flux_powlaw_mean,e_flux_powlaw_mean,powlaw_gamma_mean,e_powlaw_gamma_mean,powlaw_nh_mean,e_powlaw_nh_mean,powlaw_ampl_mean,e_powlaw_ampl_mean,powlaw_stat,remove_code,flux_significance_b_max,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b,name_cat,ra_cat,dec_cat,e_Pos,Class,SubClass,ref,sep,_r_simbad,main_id,main_type
2CXO J223715.5+821027,1540,339.31475,82.17439166666666,0.71,0.71,9.2,12.66,False,False,False,False,False,1.9208828467433292e-13,1.945149270329845e-14,1.1623030582872488e-13,1.8048732145179895e-14,3.062e-14,4.4399999999999996e-15,4.5237978845608034e-14,5.735000988493617e-15,0.096,0.257,,9.54,1.576180961047226e-13,1.6452791191295842e-14,1.8490646118913834,0.28381931825085904,,,3.8691855559091034e-05,8.969180755458188e-06,0.918,0,12.66,4.5237978845608034e-14,5.735000988493617e-15,3.062e-14,4.4399999999999996e-15,1.1623030582872488e-13,1.8048732145179895e-14,,0.0,0.096,,12.66,0,1.9208828467433292e-13,1.945149270329845e-14,HS 2237+8154,339.3145417,82.1743056,,CV,CV:,2005JAD....11....2D,0.330723,0.454755,HS 2237+8154,WD*
2CXO J231518.9-591028,1541,348.8288333333333,-59.174549999999996,1.18,0.9,5.8,10.04,False,False,False,False,False,2.655256174010271e-14,3.6618954563986755e-15,8.354965970981104e-15,3.0340592622479885e-15,6.496797884560803e-15,1.0185000556603948e-15,1.1700797884560802e-14,1.7795000318573267e-15,0.406,0.156,,2.84,,,,,,,,,,0,10.04,1.1700797884560802e-14,1.7795000318573267e-15,6.496797884560803e-15,1.0185000556603948e-15,8.354965970981104e-15,3.0340592622479885e-15,,0.0,0.406,,10.04,0,2.655256174010271e-14,3.6618954563986755e-15,Tuc2; AX J2315-592,348.829125,-59.1746944,,CV,AM,2005JAD....11....2D,0.760212,0.997556,V* CP Tuc,CataclyV*
2CXO J010523.0+602518,1542,16.345999999999997,60.42193611111111,0.71,0.71,177.0,12.97,False,False,False,False,False,8.126297310203069e-14,7.14442532556931e-15,3.137669809493506e-14,5.796065226236604e-15,1.5906275007095627e-14,2.3254120335645876e-15,3.3980000000000004e-14,3.47e-15,0.536,0.358,,45.89,6.75948999716175e-14,6.842240715843882e-15,2.297820187668244,0.3287482656146557,,,2.2509176798630532e-05,5.3355220714869475e-06,4.211,0,12.97,3.3980000000000004e-14,3.47e-15,1.5906275007095627e-14,2.3254120335645876e-15,3.137669809493506e-14,5.796065226236604e-15,,0.0,0.536,,12.97,0,8.126297310203069e-14,7.14442532556931e-15,HD 6327,16.3459583,60.4219167,,HM-STAR,,2001NewAR..45..135V,0.129223,0.224025,HD   6327,WR*
2CXO J021829.8+570902,1543,34.62437499999999,57.15080277777778,0.88,0.79,107.6,7.11,False,False,False,False,False,2.184847344213849e-15,3.9078049943020894e-16,3.121877673016883e-16,2.861450023972125e-16,6.604202115439198e-16,1.4395000393818082e-16,1.212239365368241e-15,2.2385002279253967e-16,0.776,0.887,0.582,41.37,,,,,,,,,,0,5.54,1.1829068638751487e-15,2.235298846894442e-16,5.76021372080134e-16,1.4179919120978254e-16,6.274970002854769e-16,3.0162739852665396e-16,1.458990472606415,3.0,0.776,0.308,5.54,0,2.3864252362407596e-15,4.013124811402975e-16,[SHM2002] 49,34.6243333,57.1508611,,HM-STAR,B0.5I,2002ApJ...576..880S,0.223794,0.304794,BD+56   501,PulsV*bCep
2CXO J021855.7+570906,1544,34.732208333333325,57.15179166666667,0.9,0.78,163.2,2.4,False,False,False,False,False,,,,,,,1.5398404230878396e-16,1.2191000018600644e-16,,,0.072,41.59,,,,,,,,,,0,1.28,2.2181943410148635e-16,8.44198126477597e-17,2.6253610394103813e-16,1.5548837014651239e-16,7.978845608028655e-18,6.028102749890869e-18,,-1.0,,,,4,4.923343836505531e-16,1.7703015573925515e-16,[SHM2002] 117,34.7321667,57.1518611,,HM-STAR,B1.5V,2002ApJ...576..880S,0.266231,0.177411,BD+56   517,Star
2CXO J021856.8+571051,1545,34.73683333333332,57.18084722222222,0.78,0.74,166.5,6.39,False,False,False,False,False,1.9818485402299868e-15,3.9876456007653545e-16,9.144742701149935e-16,3.4374328430812993e-16,5.011956542500588e-16,1.3052378595974433e-16,5.661786158649347e-16,1.5432844898082742e-16,1.0,1.0,0.414,41.86,,,,,,,,,,0,4.72,2.962936208208309e-16,1.0473971662084852e-16,5.282301234187969e-16,1.3444936380657014e-16,9.570617399609122e-16,3.429553352168983e-16,1.7929249283088022,3.0,1.0,0.384,4.72,0,1.78158548420054e-15,3.82969191475688e-16,NGC 869 950,34.7367917,57.1808889,,HM-STAR,B2V,1955ApJ...122..429J,0.174291,,,
2CXO J021909.2+570806,1546,34.78858333333333,57.13505833333333,0.81,0.81,0.9,2.89,False,False,False,False,False,5.915786303244912e-16,1.9295035244745653e-16,1.1904437647178751e-16,8.993929302837177e-17,8.741404230878394e-17,5.828000038908795e-17,3.8512021154391976e-16,1.60450003533195e-16,0.817,0.93,0.856,41.54,,,,,,,,,,0,2.35,4.761379843829961e-16,1.8059807348865777e-16,1.0429264851761732e-16,5.28735657351038e-17,2.601103668217341e-16,1.9651614964644237e-16,,0.0,0.817,,2.35,0,8.405409997223476e-16,2.720843162940891e-16,NGC 869 1116,34.7885,57.1351111,,HM-STAR,B0.5V,1965ApJ...142..979S,0.279269,0.210306,BD+56   525,Star
2CXO J022528.0+620539,1547,36.36691666666666,62.09424444444445,0.79,0.78,59.9,3.83,False,False,False,False,True,2.2070232698311683e-15,7.860871510619297e-16,1.095441480807438e-15,7.043500394379996e-16,6.561e-16,2.4099999999999997e-16,4.554817890237305e-16,2.5247382242194837e-16,0.171,0.452,0.488,89.64,,,,,,,,,,0,2.82,7.978845608028655e-18,6.028102749890869e-18,4.594809856469579e-16,2.4206411130859613e-16,6.254617072133662e-16,4.725429745639452e-16,,-1.0,,,,1,1.0929215384683527e-15,5.309691467647862e-16,IC 1795 31,36.367125,62.0943333,,YSO,B0,1976PASJ...28..651O,0.478856,0.276427,2MASS J02252810+6205395,YSO
2CXO J022532.5+620659,1548,36.38574999999999,62.116480555555555,0.75,0.75,0.0,5.24,False,False,False,False,True,8.082255025294801e-15,2.4115754666645743e-15,5.850434813750882e-15,2.2978039968162336e-15,2.062e-15,7.12e-16,1.698202115439197e-16,1.6985000333765754e-16,0.8,0.79,0.955,89.37,,,,,,,,,,0,4.39,1.9769476921546772e-16,1.4475478825976595e-16,6.494010602552388e-16,2.4426322684664367e-16,5.0683599004237266e-15,1.6786596729497448e-15,,0.0,0.8,,4.39,0,5.915455729894433e-15,1.7025030896598716e-15,[BEC76] W3 h,36.3857917,62.1165833,,YSO,B2(V),1978MNRAS.184..801C,0.38475,0.205084,2MASS J02253258+6206596,YSO
2CXO J022543.3+620615,1549,36.43049999999999,62.10424444444445,0.73,0.72,98.4,6.89,True,False,False,False,True,8.648906059138724e-15,1.4287130614576824e-15,7.134e-15,1.378e-15,1.4334465396623372e-15,3.680745522719197e-16,8.14595194763871e-17,8.281386326944032e-17,0.956,0.987,0.138,89.4,,,,,,,,,,0,9.05,2.337434709514059e-16,1.4113836969335982e-16,1.6160611713849172e-15,3.428761257826652e-16,8.824496680744298e-15,1.3336184702701096e-15,20.41569874835309,1.0,0.631,1.0,9.05,0,1.067430132308062e-14,1.384204573492306e-15,[BEC76] W3 IRS 2a,36.4305833,62.1043056,,YSO,B8(V),1978MNRAS.184..801C,0.266221,0.135027,2MASS J02254334+6206154,YSO
2CXO J022544.8+620341,1550,36.436791666666664,62.06146388888889,0.76,0.73,1.0,4.05,False,False,False,False,True,1.6244820651661266e-15,6.687652392101646e-16,9.771060017029507e-16,6.106903706861493e-16,4.4279999999999997e-16,2.268e-16,2.0457606346317588e-16,1.5121500033740767e-16,0.748,0.579,0.728,89.81,,,,,,,,,,0,2.61,2.402614561659313e-16,1.2815919414165509e-16,6.799568029837793e-16,2.0408642352792657e-16,7.059578597059653e-16,3.1238846194343483e-16,2.9650570965374143,2.0,0.748,0.773,2.61,0,1.6261761188556758e-15,3.945409971940096e-16,[BEC76] W3 k,36.4369167,62.0615,,YSO,B0(V),1978MNRAS.184..801C,0.257481,0.150848,2MASS J02254485+6203413,YSO
2CXO J022608.5+620647,1551,36.53575,62.113280555555555,0.95,0.87,157.1,3.13,False,False,False,False,False,4.270996265521658e-15,2.742325068973915e-15,3.596065715538514e-15,2.716865909375815e-15,4.2615014392481045e-16,3.2196096787167135e-16,2.487804060583334e-16,1.879562437415973e-16,0.689,0.907,0.323,89.08,,,,,,,,,,0,2.0,2.77306660157032e-16,1.4948790246091613e-16,2.473260058736866e-16,1.3482587927555416e-16,2.001084805638576e-15,7.207248702928424e-16,0.4802725559146225,1.0,,0.512,1.78,0,2.5257174716692944e-15,7.483107572146917e-16,2MASS J02260862+6206477,36.5359167,62.1132778,,YSO,O9.5/B0IV/V,2019ApJ...873...66R,0.267488,0.240888,2MASS J02260862+6206477,YSO
2CXO J022634.3+620152,1552,36.64308333333333,62.0313,0.72,0.71,164.0,10.78,False,False,False,False,False,3.201360290017118e-14,2.9653786026542187e-15,2.0796380779055483e-14,2.7506678315229715e-15,8.623743849865406e-15,9.65271604354221e-16,2.593478271250294e-15,5.436427756639728e-16,0.963,0.862,1.0,89.67,2.6766698094935056e-14,3.087000503205202e-15,2.708117497871312,0.3277631787224258,70.51194984389619,18.085657436486574,2.6253982485442863e-05,8.84752111767668e-06,0.799,0,10.78,1.3835096516326949e-15,3.069813384735688e-16,4.936287850961025e-15,5.478164773926239e-16,7.72571482617007e-15,1.3417057923071577e-15,50.965200462209104,3.0,0.963,1.0,10.78,0,1.404551232876379e-14,1.4813895058979137e-15,[KKB2015] 46,36.6430417,62.0313056,,YSO,B4/5V,2015ApJ...813...42K,0.094099,0.195798,2MASS J02263433+6201527,YSO
2CXO J022709.3+615443,1553,36.78908333333334,61.912083333333335,0.87,0.79,101.1,4.32,False,False,False,False,False,2.650501263587016e-15,9.30145162222362e-16,1.792e-15,8.96e-16,7.762393653682408e-16,2.4185002109617535e-16,8.226189821877543e-17,6.214973935137487e-17,0.748,0.814,1.0,90.56,,,,,,,,,,0,3.14,1.3655435005814896e-16,7.93119692132828e-17,8.143920816276983e-16,2.4434776278245473e-16,1.561446407396492e-15,7.455491253594591e-16,1.957696841164852,1.0,0.748,0.838,3.14,0,2.5123928390823395e-15,7.885681428776678e-16,[KKB2015] 60,36.7890833,61.9121389,,YSO,B1/3V,2015ApJ...813...42K,0.197445,0.199363,2MASS J02270938+6154437,YSO
2CXO J022715.6+613730,1554,36.815083333333334,61.625261111111115,0.71,0.71,178.1,13.5,False,False,False,False,False,1.3658068292287722e-13,1.137158558315067e-14,1.12741480807438e-13,1.1052513574365783e-14,1.9320000000000003e-14,2.45e-15,4.519202115439197e-15,1.0735000528086747e-15,1.0,1.0,,91.89,1.1364042308783944e-13,1.160019548150398e-14,1.725968268412043,0.2405530306423456,71.53003446146407,15.998204428067044,3.811227864693046e-05,1.0755451319337228e-05,0.895,0,13.5,4.519202115439197e-15,1.0735000528086747e-15,1.9320000000000003e-14,2.45e-15,1.12741480807438e-13,1.1052513574365783e-14,,0.0,1.0,,13.5,0,1.3658068292287722e-13,1.137158558315067e-14,GSC 4046-0180,36.8149167,61.6253333,,HM-STAR,O9.5IV/V,2019ApJ...873...66R,0.368545,0.338787,UCAC4 759-019225,Star
2CXO J023243.5+612631,1555,38.1815,61.44222222222222,0.72,0.71,3.1,10.56,False,False,False,False,False,1.774660634631759e-14,1.9793310158793677e-15,1.0237606346317592e-14,1.781500286394041e-15,5.175e-15,7.180000000000002e-16,2.334e-15,4.779999999999999e-16,0.944,0.988,,88.2,,,,,,,,,,0,10.56,2.334e-15,4.779999999999999e-16,5.175e-15,7.180000000000002e-16,1.0237606346317592e-14,1.781500286394041e-15,,0.0,0.944,,10.56,0,1.774660634631759e-14,1.9793310158793677e-15,IC 1805 152,38.181375,61.4421944,,YSO,B3V,1999A&AS..136..313S,0.266566,0.261628,IC 1805  152,YSO
2CXO J023257.8+612726,1556,38.241166666666665,61.457438888888895,0.74,0.73,17.0,5.41,False,False,False,False,False,4.898107542784413e-15,1.1113568001295181e-15,3.2031269263518278e-15,1.0341973548696964e-15,1.0847604048886653e-15,3.186149160677237e-16,6.102202115439198e-16,2.530500022402732e-16,0.023,0.04,,87.99,,,,,,,,,,0,5.41,6.102202115439198e-16,2.530500022402732e-16,1.0847604048886653e-15,3.186149160677237e-16,3.2031269263518278e-15,1.0341973548696964e-15,,0.0,0.023,,5.41,0,4.898107542784413e-15,1.1113568001295181e-15,J023257.83+612726.6,38.2409583,61.4573889,,YSO,B2.5V,1995ApJ...454..151M,0.374165,0.44229,IC 1805  166,YSO
2CXO J023305.2+612707,1557,38.27208333333333,61.45199166666667,0.75,0.74,93.5,6.06,False,False,False,False,False,6.4925210395204245e-15,1.3864437202389772e-15,4.0300000000000004e-15,1.2950000000000001e-15,1.4772021154391972e-15,3.635001559562632e-16,9.853189240812273e-16,3.3625708321144293e-16,0.234,0.537,,87.91,,,,,,,,,,0,6.06,9.853189240812273e-16,3.3625708321144293e-16,1.4772021154391972e-15,3.635001559562632e-16,4.0300000000000004e-15,1.2950000000000001e-15,,0.0,0.234,,6.06,0,6.4925210395204245e-15,1.3864437202389772e-15,IC 1805 175,38.272,61.4519722,,YSO,B2.5V,1999A&AS..136..313S,0.14937,0.162423,IC 1805  175,YSO
2CXO J042957.0+351058,1558,67.48754166666666,35.182855555555555,0.91,0.75,78.7,15.77,False,False,False,False,False,4.6149392504966936e-14,4.709000581407509e-15,2.588e-14,4.22e-15,1.280202115439197e-14,1.5350036931625803e-15,7.467371350574968e-15,1.4177623699596124e-15,0.616,0.777,1.0,27.75,4.1076909638854764e-14,4.3174285175424986e-15,3.0809153824321145,0.3162869083035398,63.72056332126336,14.8901675633785,5.088741313677705e-05,1.5425659418927827e-05,0.302,0,12.39,5.882219668829675e-15,8.536470977891089e-16,8.766509201091972e-15,9.061863485534812e-16,1.5484339222417908e-14,2.3089639102226765e-15,17.184310565837173,1.0,0.616,1.0,12.39,0,3.0133068092339555e-14,2.6232044153247477e-15,[HAD2004] LDN 1482 B,67.4875,35.1829444,,YSO,B7,2004AJ....128.1233H,0.346251,0.35366,2MASS J04295700+3510585,YSO
2CXO J052239.0+332626,1559,80.66254166666664,33.44074722222222,0.72,0.71,167.9,12.44,False,False,False,False,True,4.088909174861746e-15,3.902501660592201e-16,1.930446539662337e-15,3.3608165083826596e-16,1.1070211543919714e-15,1.3604167752113036e-16,1.0514414808074379e-15,1.443501924360045e-16,0.996,0.988,0.493,66.64,4.1759471140200715e-15,4.575774389568068e-16,2.3871280750672974,0.3701770759287276,18.09416646019131,13.741486059061199,1.925258447565534e-06,6.566821808136097e-07,0.532,0,7.09,1.0476623431747738e-15,1.8628006431255397e-16,1.0607253863932183e-15,1.3657703610358905e-16,1.4861036125080771e-15,3.361370825773764e-16,1.726513283757245,1.0,0.988,0.811,7.09,0,3.594491342076069e-15,4.078500796061713e-16,Cl* NGC 1893 Cuf 3113,80.6625833,33.4408333,,YSO,B5IV,2002A&A...393..195M,0.322194,0.344451,2MASS J05223901+3326270,YSO
2CXO J052245.1+332423,1560,80.68808333333332,33.406505555555555,0.81,0.77,85.2,5.0,False,False,False,False,True,,,1.2917751039398392e-16,9.759498352073318e-17,1.985e-16,5.669999999999999e-17,,,0.815,0.938,0.108,66.41,,,,,,,,,,0,3.08,7.978845608028655e-18,6.028102749890869e-18,2.3055476590145093e-16,7.188855941513763e-17,3.01110892930535e-16,1.2672125129023426e-16,,-1.0,,,,1,5.396445044400146e-16,1.458169349770791e-16,J052245.12+332423.9,80.6880417,33.4065556,,YSO,B2.5V,1995ApJ...454..151M,0.193401,0.178689,2MASS J05224513+3324235,YSO
2CXO J052258.0+332636,1561,80.74187499999998,33.44348333333333,0.73,0.72,76.4,5.52,False,False,False,False,True,,,3.0061586579397854e-16,1.6826895179385983e-16,2.3e-16,5.97e-17,,,0.712,0.873,0.396,66.37,,,,,,,,,,0,3.13,1.4947180465812685e-16,6.053078421154898e-17,1.9084545489612044e-16,5.506407722091987e-17,3.689567919237222e-16,1.6411629793642097e-16,1.5768701992241771,2.0,0.712,0.545,3.13,0,7.092740514779695e-16,1.833853529751289e-16,Cl* NGC 1893 Cuf 2102,80.7418333,33.4434722,,YSO,B1V,2001AJ....121.2075M,0.171834,0.132139,[CMP2012] 664,YSO_Candidate
2CXO J052302.2+333137,1562,80.759375,33.527169444444446,0.73,0.72,65.3,22.03,False,False,False,False,False,1.5724158657939786e-14,1.0580626914166457e-15,1.0635318464595039e-14,9.881799230878229e-16,3.3236380779055487e-15,3.020608137341765e-16,1.7652021154391971e-15,2.2750024918717695e-16,1.0,0.985,0.996,66.67,1.3877978845608029e-14,9.950056974825644e-16,2.1181703838512402,0.19105816529166184,33.46799033276272,9.360467437870732,5.592418254220788e-06,1.151230050734735e-06,1.238,0,11.86,1.6912244514179028e-15,1.841624485978989e-16,3.1187933683059556e-15,2.3341459471906587e-16,7.196740781376594e-15,6.445515328203042e-16,29.302930423405115,4.0,1.0,1.0,11.86,0,1.2006758601100452e-14,7.098203004721992e-16,J052302.24+333137.7,80.7594583,33.5270278,,YSO,B0.5V,1995ApJ...454..151M,0.575411,0.50468,LS   V +33   23,YSO
2CXO J052307.5+332837,1563,80.78158333333333,33.477125,0.82,0.74,76.3,5.7,False,False,False,False,False,8.915326505603327e-16,3.8240693616610444e-16,4.631359624663513e-16,3.4904694080565406e-16,3.6041692351357706e-16,1.4752459569362825e-16,6.797976458040414e-17,5.1359435429070205e-17,0.642,0.839,0.953,66.37,,,,,,,,,,0,4.43,1.6379717710426079e-16,6.600610808175106e-17,3.8248036090929244e-16,1.0006697042112734e-16,4.1199534927138843e-16,1.5211165855792915e-16,0.38894684510022703,1.0,0.642,0.467,4.43,0,9.582728872849417e-16,1.9367023917630347e-16,J052307.57+332837.9,80.781625,33.4770833,,HM-STAR,B2.5V,1995ApJ...454..151M,0.19683,0.082622,Cl* NGC 1893    CUF    1256,Ae*_Candidate
2CXO J054145.4-015428,1564,85.43954166666666,-1.9080444444444444,0.71,0.71,3.8,15.34,True,False,False,False,True,7.495632428385556e-14,4.901094528813573e-15,6.96226557861511e-14,4.836126636046193e-15,5.2720000000000005e-15,7.940000000000003e-16,6.166849770445347e-17,4.6591206153906525e-17,0.923,0.986,,21.19,5.651654637435642e-14,7.927587698873176e-15,2.9473407677024803,0.3421299316026937,422.400114871547,60.58273910045336,0.0002145251316515956,9.581076644809762e-05,1.356,0,15.34,6.166849770445347e-17,4.6591206153906525e-17,5.2720000000000005e-15,7.940000000000003e-16,6.96226557861511e-14,4.836126636046193e-15,,0.0,0.923,,15.34,0,7.495632428385556e-14,4.901094528813573e-15,NGC 2024 IRC 2b,85.4395833,-1.9079722,,YSO,O8/B2V,2003A&A...404..249B,0.326494,0.1831,[BCB89] IRS  2b,YSO
2CXO J061254.9+175920,1565,93.22879166666665,17.98913888888889,0.81,0.76,133.9,2.61,False,False,False,False,False,,,1.7181747534768573e-15,1.2320367219835055e-15,4.2976898151700074e-16,2.823876818045085e-16,,,0.98,0.962,0.469,76.23,,,,,,,,,,0,2.21,2.568390401224424e-16,1.940446275189871e-16,4.2976898151700074e-16,2.823876818045085e-16,1.3804316693005203e-15,7.642452873559678e-16,,-1.0,,,,0,2.0670396909399635e-15,8.375362556628295e-16,[SB86] Sh 2-255 2b,93.228875,17.9891944,,HM-STAR,B2/3V,2011ApJ...738..156O,0.329747,0.031322,[WBB2011] 1,Star
2CXO J061754.3+222432,1566,94.47649999999999,22.409005555555556,0.88,0.78,50.9,4.97,False,False,False,False,False,3.63619682233437e-15,7.417110718958531e-16,3.668673210571575e-16,2.771721644399822e-16,1.33353161671641e-15,4.15281280642799e-16,1.935797884560803e-15,5.485001033548012e-16,0.332,0.576,0.273,61.89,,,,,,,,,,0,4.97,1.935797884560803e-15,5.485001033548012e-16,1.33353161671641e-15,4.15281280642799e-16,3.668673210571575e-16,2.771721644399822e-16,,0.0,0.332,,4.97,0,3.63619682233437e-15,7.417110718958531e-16,HD 254577,94.476625,22.4091389,,HM-STAR,B0,1950ApJ...111..495P,0.603965,,,
2CXO J063155.2+045621,1567,97.98012499999999,4.939427777777778,0.82,0.79,137.8,2.41,True,False,False,False,False,,,,,9.048010919504494e-17,6.835868518376247e-17,4.099797884560803e-16,2.1025000269631932e-16,0.197,0.592,0.598,72.57,,,,,,,,,,0,2.41,3.790092970969188e-16,1.6159126364359982e-16,1.0405310376728281e-16,6.712345654385149e-17,7.978845608028655e-18,6.028102749890869e-18,,-1.0,,,,4,4.910412464722303e-16,1.7508178925031851e-16,Cl* NGC 2244 John 29,97.9802083,4.9393889,,YSO,B5V,1965ApJ...142..974M,0.394723,0.344884,NGC  2244   123,YSO
2CXO J070351.5-113455,1568,105.96466666666664,-11.582133333333333,0.72,0.71,165.9,19.3,False,False,False,False,False,7.547404230878394e-14,5.225760487818545e-15,3.337e-14,4.609999999999999e-15,2.117202115439197e-14,1.765003211901544e-15,2.093202115439197e-14,1.71500330554281e-15,0.99,0.998,0.642,73.37,,,,,,,,,,0,19.3,2.242287647037024e-14,1.388379525720005e-15,1.8484447591958315e-14,1.2245416176209579e-15,2.6675245963001537e-14,2.930297414200383e-15,2.9113534604672235,1.0,0.99,0.912,19.3,0,6.758257002533009e-14,3.4660846522255786e-15,HRW 11a,105.9647083,-11.5821667,,YSO,B8V,1978ApJ...223..471H,0.228916,0.162169,2MASS J07035152-1134557,YSO
2CXO J071838.3-245819,1569,109.65995833333332,-24.972216666666665,0.72,0.71,10.5,10.44,False,False,False,False,False,9.695202115439197e-15,1.019674145685879e-15,1.7422021154391971e-15,5.905000960035718e-16,3.078e-15,4.809999999999997e-16,4.8750000000000005e-15,6.78e-16,0.852,0.938,,44.04,,,,,,,,,,0,10.44,4.8750000000000005e-15,6.78e-16,3.078e-15,4.809999999999997e-16,1.7422021154391971e-15,5.905000960035718e-16,,0.0,0.852,,10.44,0,9.695202115439197e-15,1.019674145685879e-15,NGC 2362 14,109.6600417,-24.9722222,,YSO,B2V,1953ApJ...117..313J,0.339571,0.376946,CPD-24  2207,YSO
2CXO J101702.2-575446,1571,154.25941666666665,-57.91298888888889,0.71,0.71,49.6,11.54,False,False,False,False,False,6.99926863690236e-14,7.947922225682143e-15,4.548690963885477e-14,7.50639653922501e-15,1.6827978845608028e-14,2.2550025139726026e-15,7.677797884560803e-15,1.3185000429959143e-15,0.006,0.007,,182.8,5.246628649425032e-14,6.220981736619201e-15,2.341542883141677,0.29963795518249037,48.21065760606852,12.201604091276753,2.9952161387815906e-05,8.679895461467994e-06,1.986,0,11.54,7.677797884560803e-15,1.3185000429959143e-15,1.6827978845608028e-14,2.2550025139726026e-15,4.548690963885477e-14,7.50639653922501e-15,,0.0,0.006,,11.54,0,6.99926863690236e-14,7.947922225682143e-15,HD 89358,154.2595,-57.9130278,,HM-STAR,,2001NewAR..45..135V,0.233327,0.182399,HD  89358,WR*
2CXO J101853.3-580753,1572,154.722375,-58.13148611111111,0.94,0.82,58.8,7.8,False,False,False,False,False,9.604985192826986e-14,1.5135757705510073e-14,6.532371350574967e-14,1.4257608977922966e-14,2.8607978845608026e-14,4.905001155761614e-15,2.1181595769121603e-15,1.3239000017128216e-15,0.572,0.528,,179.1,,,,,,,,,,0,7.8,2.1181595769121603e-15,1.3239000017128216e-15,2.8607978845608026e-14,4.905001155761614e-15,6.532371350574967e-14,1.4257608977922966e-14,,0.0,0.572,,7.8,0,9.604985192826986e-14,1.5135757705510073e-14,SMSP 1,154.7225,-58.1313889,,HM-STAR,,2001NewAR..45..135V,0.445852,0.4286,WR  19a,WR*
2CXO J102358.0-574548,1573,155.9917083333333,-57.763597222222224,0.71,0.71,0.0,66.18,True,False,False,False,True,5.897477029285537e-13,1.5543226205365613e-14,4.713819038952774e-13,1.4953071189036128e-14,1.077797884560803e-13,4.050139973170843e-15,1.0586010577195985e-14,1.2625011225760116e-15,0.991,0.998,1.0,172.7,5.174850770540732e-13,1.5321327296000256e-14,3.347191538243212,0.12200743454249864,232.6383076486423,13.002790598394052,0.0016460963434793406,0.00026401605240315484,1.709,0,44.9,6.137337664801083e-15,5.734645382363099e-16,6.953767026645864e-14,1.942764680477916e-15,3.2485536797814385e-13,7.219583801645965e-15,446.09998218208693,3.0,0.991,1.0,44.9,0,4.0053037590940357e-13,7.498372253317106e-15,SMSP 2,155.9916667,-57.7636111,,HM-STAR,,2001NewAR..45..135V,0.08909,0.030151,V* V712 Car,EB*
2CXO J102400.5-574524,1574,156.00216666666665,-57.75667222222222,0.75,0.73,89.1,6.1,False,False,False,False,True,,,1.7658404230878395e-15,8.241000027516132e-16,1.0821115200440372e-15,2.7749535859962903e-16,,,0.91,0.919,1.0,172.7,,,,,,,,,,0,6.1,5.153923149419948e-16,1.8386970590937688e-16,9.894735016458489e-16,2.5488598465597265e-16,1.2501083838745351e-15,4.956594872105013e-16,25.20091481188439,3.0,0.91,1.0,6.1,0,2.754974200462379e-15,5.869014067004973e-16,Westerlund 2 MSP 151,156.0020833,-57.7566111,,HM-STAR,O6III,2007A&A...463..981R,0.263932,0.167359,[VKB2013] 557,Star
2CXO J102400.7-574525,1575,156.00295833333334,-57.75712222222222,0.73,0.73,0.0,3.19,True,False,False,False,True,,,6.883251555272717e-16,6.975770975448816e-16,8.724989422804014e-16,3.116500454757818e-16,,,0.844,0.778,0.216,172.7,,,,,,,,,,0,1.95,3.005210627173655e-16,1.2702613516743829e-16,8.953436574503465e-16,2.5885237861706227e-16,1.2940214024457236e-15,5.619698202040052e-16,0.7758442668571983,2.0,0.844,0.322,1.95,0,2.4898861226134357e-15,6.316251038008299e-16,Westerlund 2 MSP 157,156.0030833,-57.7570556,,HM-STAR,O6.5V,2007A&A...463..981R,0.367376,0.23205,[VKB2013] 584,Star
2CXO J102401.3-574529,1576,156.00574999999998,-57.75824166666666,0.72,0.72,0.0,11.25,True,False,False,False,True,8.275105771959857e-15,9.972967292278853e-16,2.153e-15,8.119999999999999e-16,4.1136592322975195e-15,4.770931671051933e-16,2.0084465396623367e-15,3.2808364182045725e-16,0.862,0.751,0.83,172.6,4.7251248676776515e-15,1.9479725363348074e-15,7.14765301120665,2.0200987084941167,167.25040205041427,60.473352744755324,0.00046806626333755895,0.0003339906912087024,1.543,0,7.3,1.992064209849292e-15,3.2733651720929095e-16,4.117127442920492e-15,4.641407891918181e-16,1.9744705578726313e-15,7.967829820620522e-16,0.684796436549795,2.0,0.862,0.29,7.3,0,8.083662210642416e-15,9.784881134658758e-16,Westerlund 2 MSP 175,156.0058333,-57.7581944,,HM-STAR,O6III/V,2007A&A...463..981R,0.216961,0.060125,Cl* Westerlund    2    MSP     175,Star
