CSC_ID,CSC_RA,CSC_DEC,CSC_err_r0,CSC_err_r1,CSC_PA,CSC__2CXO,CSC__r,CSC_fe,CSC_fc,GAIA_RA,GAIA_DEC,GAIA_PU,GAIA_Source,GAIA__r,GAIA_e_Pos,GAIA_Plx,GAIA_e_Plx,GAIA_PM,GAIA_e_PM,GAIA_epsi,GAIA_Gmag,GAIA_BPmag,GAIA_RPmag,GAIA_e_Gmag,GAIA_e_BPmag,GAIA_e_RPmag,TMASS_RA,TMASS_DEC,TMASS_err0,TMASS_err1,TMASS_errPA,TMASS__2MASS,TMASS__r,TMASS_Jmag,TMASS_Hmag,TMASS_Kmag,TMASS_e_Jmag,TMASS_e_Hmag,TMASS_e_Kmag,ALLWISE_RA,ALLWISE_DEC,ALLWISE_err0,ALLWISE_err1,ALLWISE_errPA,ALLWISE_AllWISE,ALLWISE__r,ALLWISE_W1mag,ALLWISE_W2mag,ALLWISE_W3mag,ALLWISE_W4mag,ALLWISE_e_W1mag,ALLWISE_e_W2mag,ALLWISE_e_W3mag,ALLWISE_e_W4mag,CATWISE_RA,CATWISE_DEC,CATWISE_PU,CATWISE_Name,CATWISE__r,CATWISE_W1mproPM,CATWISE_W2mproPM,CATWISE_e_W1mproPM,CATWISE_e_W2mproPM,Separation_GAIA_CSC,Separation_GAIA_CSC_ra,Separation_GAIA_CSC_dec,Separation_TMASS_CSC,Separation_TMASS_CSC_ra,Separation_TMASS_CSC_dec,Separation_TMASS_GAIA,Separation_TMASS_GAIA_ra,Separation_TMASS_GAIA_dec,Separation_ALLWISE_CSC,Separation_ALLWISE_CSC_ra,Separation_ALLWISE_CSC_dec,Separation_ALLWISE_GAIA,Separation_ALLWISE_GAIA_ra,Separation_ALLWISE_GAIA_dec,Separation_ALLWISE_TMASS,Separation_ALLWISE_TMASS_ra,Separation_ALLWISE_TMASS_dec,Separation_CATWISE_CSC,Separation_CATWISE_CSC_ra,Separation_CATWISE_CSC_dec,Separation_CATWISE_GAIA,Separation_CATWISE_GAIA_ra,Separation_CATWISE_GAIA_dec,Separation_CATWISE_TMASS,Separation_CATWISE_TMASS_ra,Separation_CATWISE_TMASS_dec,Separation_CATWISE_ALLWISE,Separation_CATWISE_ALLWISE_ra,Separation_CATWISE_ALLWISE_dec,Separation_max,ncat,dist_bayesfactor,dist_bayesfactor_corrected,dist_post,p_single,p_any,p_i,match_flag,name,Gaia
1,196.9392198,36.6367834,0.81,0.763,61.2,J130745.4+363812,0.006,0,0,196.93918902358,36.63670469371,0.0014995314051445,1522326350336584192,0.296,8.650844247314393e-05,0.0001083999999999,0.0001318,7.8e-05,9.709421491791536e-05,0.0,18.390911,18.549736,18.126127,0.003398,0.015,0.015587,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,196.9391838,36.636711,0.1456006765425836,0.1374007169182827,19.2,J130745.40+363812.1,0.28,15.344,13.768,10.458,8.116,0.037,0.035,0.069,0.23,196.9391875,36.6366974,0.1900206019576124,J130745.40+363812.1,0.322,15.269,13.743,0.017,0.013,0.29696348,-0.088905826,-0.28334266,,,,,,,0.28062126,-0.10399552,-0.26064003,0.027260032,-0.015089707,0.022702644,,,,0.3233549,-0.093307085,-0.30960003,0.026623672,-0.004401268,-0.026257357,,,,0.050113115,0.010688438,-0.04896,0.3233549,4,36.095234,36.095234,1.0,1.0,0.9933935,0.99737996,1,2CXO J130745.4+363812,Gaia DR3 1522326350336584192
1,196.9496985,6.6776197,0.713,0.712,75.07,J130747.9+064039,0.02,0,0,196.94968876922,6.67761269217,0.0189437571844546,3729510524786913792,0.059,0.0003038509359542,-0.0002691,0.00033840002,0.000495,0.000416533316004,0.000507,19.289343,19.226192,18.54996,0.005076,0.02829,0.026228,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,196.9496593,6.6775873,0.1314,0.127,6.0,J130747.91+064039.3,0.197,14.709,13.683,11.083,9.171,0.031,0.036,0.136,0.493,196.9496856,6.6775889,0.7589056049473418,J130747.92+064039.3,0.155,14.648,13.739,0.017,0.014,0.04297704,-0.034793165,-0.025228187,,,,,,,0.18234709,-0.14016266,-0.11664001,0.13949499,-0.1053695,-0.091411814,,,,0.120091155,-0.046124958,-0.11088,0.08639816,-0.011331794,-0.085651815,,,,0.094213955,0.09403771,0.0057599973,0.18234709,4,34.839657,34.839657,1.0,1.0,0.98938906,0.97337,1,2CXO J130747.9+064039,Gaia DR3 3729510524786913792
1,197.2733361,11.6341406,0.726,0.723,96.63,J130905.6+113802,0.018,0,0,197.27330384421,11.63411803059,0.0362616626521997,3736226930221538432,0.153,0.0044509851241589,0.0,0.0,0.0,0.0,0.017576,19.821196,16.245016,14.803407,0.014238,0.021073,0.00639,197.273299,11.63412,0.1446198753463539,0.1446198753463539,8,13090559+1138028,0.165,13.243,12.535,12.177,0.082,0.106,0.075,197.2733299,11.634144,0.06,0.0582,107.5,J130905.59+113802.9,0.043,10.491,9.528,6.856,4.614,0.022,0.019,0.015,0.028,197.2733291,11.6341456,0.4396654403175979,J130905.60+113802.9,0.086,10.248,9.294,0.012,0.009,0.13977565,-0.11373517,-0.081249885,0.15037468,-0.13081604,-0.07416001,0.018493854,-0.017080875,0.0070898756,0.025054744,-0.021861441,0.01224,0.13107684,0.091873735,0.09348987,0.13905418,0.10895461,0.086399995,0.030548561,-0.024682272,0.018,0.13334526,0.08905291,0.09924987,0.1405626,0.10613378,0.092159994,0.006413633,-0.002820831,0.00576,0.15037468,5,47.88587,47.88587,1.0,1.0,0.990535,0.9907096,1,2CXO J130905.6+113802,Gaia DR3 3736226930221538432
1,197.4242564,57.5458796,0.898,0.834,66.7,J130941.8+573245,0.007,0,0,197.4239185293,57.54594135888,1.2147351937323552,1566516242348769024,0.685,8.038474227418635e-05,0.0063112,9.4099996e-05,0.048659,0.0001087480174175,0.0011719999999999,11.49329,11.985182,10.833807,0.00277,0.002838,0.003796,197.424125,57.545753,0.7012465315541941,0.5296665845311205,0,13094179+5732447,0.516,10.039,9.565,9.469,0.021,0.021,0.022,197.4239994,57.5458773,0.7397579698940533,0.7392840144503132,142.0,J130941.75+573245.1,0.49,9.411,9.482,9.38,9.139,0.023,0.02,0.031,0.365,197.4239734,57.5459223,1.5247762959324185,J130941.75+573245.3,0.643,9.421,9.476,0.012,0.008,0.68954104,-0.65271443,0.22233035,0.5216843,-0.25384465,-0.45576024,0.78670585,0.39886907,-0.6780926,0.49655366,-0.4964846,-0.008280939,0.27854908,0.15622953,-0.23061205,0.5090311,-0.2426408,0.44747978,0.5679121,-0.54671264,0.15371886,0.12626934,0.1060016,-0.06861201,0.67619354,-0.29286897,0.60947967,0.16960794,-0.05022802,0.16199999,0.78670585,5,42.93073,42.93073,1.0,1.0,0.9770944,0.8127146,1,2CXO J130941.8+573245,Gaia DR3 1566516242348769024
1,197.4805652,57.5677904,0.88,0.812,155.0,J130955.3+573404,0.007,0,0,197.4803267557,57.56760021178,1.374687430913847,1566469753622758016,0.819,1.013980969421177e-05,0.0127432,1.2e-05,0.05506,1.4355874327531237e-05,8.8e-05,9.045395,9.360166,8.562222,0.00276,0.002823,0.003789,197.480725,57.56778,0.7362992520895949,0.5984451489126565,0,13095537+5734040,0.316,8.05,7.767,7.718,0.019,0.021,0.016,197.4804524,57.5676494,0.8357613948020222,0.8356101417775047,135.0,J130955.30+573403.5,0.548,7.628,7.7,7.69,7.763,0.029,0.02,0.018,0.138,197.4804039,57.5675985,1.9504893502616132,J130955.29+573403.3,0.806,7.723,7.716,0.013,0.008,0.8250555,-0.4603608,-0.6846784,0.3107869,0.30852345,-0.037440363,1.0050387,0.7688883,0.64723533,0.55234647,-0.21778126,-0.5076002,0.3003362,0.24258082,0.17707737,0.7057253,-0.52630484,-0.47016105,0.7577879,-0.3114195,-0.69084036,0.14906955,0.14894211,-0.0061624926,0.90070134,-0.6199431,-0.6534015,0.20577924,-0.09363858,-0.18324003,1.0050387,5,42.519386,42.519386,1.0,1.0,0.9837703,0.7866411,1,2CXO J130955.3+573404,Gaia DR3 1566469753622758016
1,197.6172315,48.3679752,0.783,0.762,42.97,J131028.1+482204,0.003,0,0,197.61722093748,48.36801971964,0.0010681483091591,1554731157030436736,0.165,5.768852984633756e-05,6.379999999999999e-05,7.48e-05,9.2e-05,7.73363884891795e-05,0.0,17.512415,17.914934,16.91441,0.003369,0.01173,0.011311,197.617203,48.368118,0.5800074832277415,0.4800090516439088,6,13102812+4822052,0.521,16.476,15.991,14.895,0.145,0.191,1e+20,197.6172521,48.36802,0.1020010212065871,0.0996010458137194,177.3,J131028.14+482204.8,0.171,14.4,13.209,10.01,7.661,0.028,0.028,0.051,0.119,197.6172854,48.3680191,0.1925511657167637,J131028.14+482204.8,0.15,14.3,13.202,0.014,0.01,0.16224936,-0.025261732,0.1602707,0.51857907,-0.0681617,0.51408,0.35640064,-0.042899933,0.3538093,0.16863732,0.049267758,0.16127999,0.07453626,0.074529424,0.0010092808,0.3718299,0.11742913,-0.35280004,0.20394666,0.12890932,0.15803996,0.15418705,0.15417092,-0.0022307688,0.40694144,0.19707048,-0.35604012,0.07970738,0.0796415,-0.0032400172,0.51857907,5,47.49403,47.49403,1.0,1.0,0.98524356,0.992107,1,2CXO J131028.1+482204,Gaia DR3 1554731157030436736
1,197.7294363,30.0698148,0.718,0.717,40.46,J131055.0+300411,0.009,0,0,197.7293922355,30.06981245522,0.0381188060277428,1462886068840636544,0.146,0.0035068628780108,0.0,0.0,0.0,0.0,0.018734,21.199314,19.809858,18.220926,0.019724,0.098366,0.047343,197.729441,30.069862,0.4815111972460227,0.3421301591570819,93,13105506+3004115,0.173,16.289,15.465,14.828,0.12,1e+20,0.117,197.7294191,30.0698474,0.087,0.0838,150.3,J131055.06+300411.4,0.135,13.607,12.72,9.933,7.433,0.024,0.024,0.045,0.1,197.7294708,30.0698666,0.134570491270903,J131055.07+300411.5,0.129,13.71,12.85,0.014,0.01,0.13754204,-0.13728277,-0.008441234,0.17054975,0.014642831,0.16992,0.23429489,0.1519256,0.17836118,0.12901506,-0.053586528,0.117359996,0.15109931,0.08369624,0.12580119,0.086126626,-0.068229325,-0.052560005,0.21523876,0.10748461,0.18647999,0.31289825,0.24476738,0.19492112,0.09430705,0.09284173,0.016559988,0.17527539,0.16107108,0.06911996,0.31289825,5,46.876934,46.876934,1.0,1.0,0.9846417,0.97879094,1,2CXO J131055.0+300411,Gaia DR3 1462886068840636544
1,197.7422821,1.139467,0.837,0.803,121.8,J131058.1+010822,0.023,0,0,197.74223859194,1.13950361867,0.0088487072373255,3690895126663976960,0.224,0.0001694400263919,-4.5400000000000006e-05,0.0001876,0.0003,0.0002252183912134,0.0,18.455652,19.189524,17.873768,0.004391,0.106235,0.046291,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.20469822,-0.15659805,0.1318272,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20469822,2,11.087955,12.724975,0.9999445,0.9999445,0.9984269,0.65477216,1,2CXO J131058.1+010822,Gaia DR3 3690895126663976960
1,197.7489788,56.0277561,0.76,0.746,126.4,J131059.7+560139,0.006,0,0,197.74909482333,56.02781646923,0.0012287987103692,1564675071472301312,0.325,8.415575450581886e-05,-6.71e-05,0.0001027,0.0001799999999999,0.0001241458018998,0.0,18.288725,18.478949,17.946846,0.003188,0.01614,0.012275,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,197.7490425,56.0278064,0.1190089120079854,0.1130093851736413,22.9,J131059.77+560140.1,0.227,14.969,13.617,10.469,8.28,0.031,0.03,0.073,0.229,197.7490842,56.0278126,0.1036181542706977,J131059.78+560140.1,0.296,14.987,13.664,0.016,0.011,0.31891474,0.23339814,0.21732903,,,,,,,0.22183399,0.128142,0.18107994,0.11132309,-0.10525598,-0.03624927,,,,0.29381502,0.21202774,0.20339984,0.02550914,-0.021370372,-0.013929229,,,,0.08680426,0.08388563,0.022319974,0.31891474,4,36.62618,36.62618,1.0,1.0,0.99094266,0.9984953,1,2CXO J131059.7+560139,Gaia DR3 1564675071472301312
1,197.7694735,27.4686299,0.762,0.735,104.3,J131104.6+272807,0.011,0,0,197.76942304802,27.46867487095,0.1040189475165159,1460125092062540416,0.238,0.0124108143008798,0.0,0.0,0.0,0.0,0.0505069999999999,21.301991,19.188131,17.594458,0.023829,0.048392,0.014316,197.769427,27.468697,0.261572052917591,0.2433514760956316,18,13110466+2728073,0.291,16.017,15.148,14.534,0.109,0.1,0.122,197.7694579,27.4685926,0.0964,0.0942,147.6,J131104.66+272806.9,0.145,13.902,13.098,9.319,6.197,0.025,0.029,0.046,0.074,197.7692794,27.468607,0.220328277632688,J131104.62+272806.9,0.618,14.108,13.26,0.028,0.023,0.22842899,-0.16115113,0.1618954,0.28356966,-0.1485279,0.24155997,0.08065848,0.012623207,0.07966458,0.14322716,-0.04982872,-0.13428,0.31640568,0.11132236,-0.29617545,0.38858363,0.09869913,-0.37584,0.6254414,-0.61998427,-0.08244049,0.5198342,-0.45883295,-0.24433568,0.57205504,-0.47145605,-0.32400027,0.57250756,-0.57015574,0.05183959,0.6254414,5,45.661076,45.661076,1.0,1.0,0.98153,0.94279397,1,2CXO J131104.6+272807,Gaia DR3 1460125092062540416
1,197.8736117,-1.2674087,0.712,0.711,103.0,J131129.6-011602,0.023,0,0,197.87352474398,-1.26753321802,0.0289063042803915,3685817277024690176,0.558,0.000506272303128,0.0010576,0.0005096,0.000463,0.0007838096357327,0.001547,19.815887,20.026186,19.536879,0.011955,0.067883,0.073598,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,197.8734834,-1.2675212,0.2990747018083805,0.2747346306197523,10.3,J131129.63-011603.0,0.63,15.91,14.729,12.187,8.596,0.058,0.071,0.392,1e+20,197.8735189,-1.2675638,2.7087587616289683,J131129.64-011603.2,0.694,16.205,14.993,0.035,0.032,0.546707,-0.3129651,-0.44826487,,,,,,,0.6142099,-0.461767,-0.405,0.15496404,-0.14880191,0.043264873,,,,0.650631,-0.33399826,-0.55836,0.11208627,-0.02103318,-0.11009513,,,,0.19960997,0.12776873,-0.15336,0.650631,4,33.112415,33.112415,0.9999979,0.9999979,0.9850019,0.75627327,1,2CXO J131129.6-011602,Gaia DR3 3685817277024690176
1,197.8868179,22.0668899,0.719,0.716,10.27,J131132.8+220400,0.013,0,0,197.88680349088,22.06696662436,0.0093670845832189,3943808570856179968,0.285,0.0002185102883887,-0.0003811,0.0002639,0.000387,0.000358660122229,0.0,19.158787,19.341867,18.810402,0.005058,0.037916,0.04273,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,197.8867089,22.0670481,0.3058,0.278,15.8,J131132.81+220401.3,0.685,16.249,14.97,11.994,8.312,0.062,0.069,0.275,1e+20,197.8868015,22.0670351,0.6583345569491232,J131132.83+220401.3,0.511,16.148,14.803,0.028,0.025,0.28035995,-0.048072934,0.2762077,,,,,,,0.6757203,-0.3636551,0.5695199,0.4308411,-0.31558198,0.2933122,,,,0.5255758,-0.05471508,0.52272,0.24660178,-0.00664214,0.24651231,,,,0.31246433,0.30893967,-0.046800096,0.6757203,4,34.002613,34.002613,0.9999998,0.9999998,0.9902205,0.9613716,1,2CXO J131132.8+220400,Gaia DR3 3943808570856179968
1,197.898383,-1.336752,0.778,0.747,29.73,J131135.6-012012,0.023,0,0,197.89840502193,-1.33671613114,0.0198259319484071,3685814425166454656,0.143,0.0082717909430617,0.0,0.0,0.0,0.0,0.005463,21.170177,19.959387,19.068007,0.027945,0.139413,0.144592,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,197.8983305,-1.336843,0.2404,0.224,174.0,J131135.59-012012.6,0.388,15.358,14.863,11.816,8.257,0.045,0.079,1e+20,1e+20,197.8983646,-1.3367441,1.686206626011029,J131135.60-012012.3,0.128,15.312,14.877,0.021,0.029,0.15151154,0.07925737,0.12912789,,,,,,,0.37818423,-0.18894856,-0.3276,0.52965534,-0.26820594,-0.4567279,,,,0.07207068,-0.066221975,0.02844,0.17692454,-0.14547935,-0.10068789,,,,0.37659833,0.12272659,0.35604,0.52965534,4,32.686363,32.686363,0.9999796,0.9999796,0.9731553,0.7860942,1,2CXO J131135.6-012012,Gaia DR3 3685814425166454656
1,197.9059644,-0.9596292,0.879,0.867,95.01,J131137.4-005734,0.023,0,0,197.90593205456,-0.95953387691,0.0216051108431249,3685843596584245504,0.373,0.0005066841739038,-0.0006906999999999,0.00054750004,0.0005669999999999,0.0007185444608844,0.002634,19.667149,18.818272,17.533604,0.007293,0.025816,0.028858,197.905886,-0.959578,0.2000000029802322,0.1800000071525573,176,13113741-0057344,0.358,16.256,15.323,14.607,0.103,0.113,0.103,197.9059308,-0.9595317,0.0984789498705164,0.0980825344676598,12.2,J131137.42-005734.3,0.382,13.651,12.827,10.216,8.556,0.026,0.028,0.07,0.401,197.9059536,-0.9595329,0.5060350799980045,J131137.42-005734.3,0.327,13.763,12.996,0.014,0.011,0.36237583,-0.11642725,0.34316313,0.3370622,-0.28220043,0.18432,0.22959068,-0.16577317,-0.15884313,0.37125224,-0.12094303,0.351,0.009044828,-0.0045157825,0.007836876,0.23191845,0.16125739,0.16668001,0.34885275,-0.038874548,0.34668,0.077632405,0.077552706,0.0035168761,0.29252052,0.24332587,0.16236,0.08218211,0.08206849,-0.00432,0.37125224,5,47.488514,47.488514,1.0,1.0,0.97430974,0.9872611,1,2CXO J131137.4-005734,Gaia DR3 3685843596584245504
1,197.9865501,-1.2197878,0.815,0.728,81.88,J131156.7-011311,0.024,1,0,197.98638739146,-1.21999369859,0.8908857615904869,3685823599216554240,0.957,2.082167103530113e-05,0.0024308,2.2e-05,0.0297139999999999,2.817608426987376e-05,2.5e-05,14.069786,14.649402,13.337434,0.003511,0.008481,0.006731,197.9865,-1.219952,0.5148604612772852,0.4970727224139423,0,13115676-0113118,0.623,12.415,11.875,11.71,0.022,0.025,0.023,197.9864185,-1.219979,0.6043906188793458,0.6037485736540986,126.5,J131156.74-011311.9,0.847,11.589,11.61,11.345,9.03,0.023,0.023,0.193,1e+20,197.9864022,-1.2199909,1.4474358972070778,J131156.73-011311.9,0.968,11.572,11.612,0.012,0.009,0.94465744,-0.585618,-0.7412349,0.6180112,-0.18031913,-0.59112,0.43220556,0.40529886,0.15011494,0.8355425,-0.47365263,-0.68832,0.123839535,0.11196536,0.052914925,0.3090184,-0.2933335,-0.0972,0.9044108,-0.53231937,-0.73116,0.05424252,0.05329866,0.010074924,0.3788342,-0.3520002,-0.14004,0.07264329,-0.0586667,-0.04284,0.94465744,5,43.517952,43.517952,1.0,1.0,0.96789145,0.85167384,1,2CXO J131156.7-011311,Gaia DR3 3685823599216554240
1,198.0657489,-62.7139808,0.723,0.72,89.66,J131215.7-624250,0.03,0,0,198.06584041569,-62.71400574153,0.1033077864479156,5862501961030047232,0.149,1.4457757944480096e-05,0.0024175,1.7999999e-05,0.007314,2.1048202751584045e-05,0.000107,8.282829,8.871663,7.537507,0.002759,0.002815,0.003787,198.065774,-62.714008,0.1762591397308858,0.1762591397308858,90,13121578-6242504,0.096,6.573,6.17,5.956,0.021,0.057,0.024,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.17570798,0.15103363,-0.0897894,0.10632154,0.04142398,-0.09791999,0.10991068,-0.10960956,-0.008130436,,,,,,,,,,,,,,,,,,,,,,0.17570798,3,23.443613,23.443613,0.9997024,0.9997024,0.9033148,0.9898621,1,2CXO J131215.7-624250,Gaia DR3 5862501961030047232
1,198.0766912,-62.6252001,0.751,0.727,57.39,J131218.4-623730,0.03,0,0,198.07682105459,-62.62528133246,0.1466944160058421,5862506462155882880,0.344,1.9401761264616712e-05,0.0003447,2.3800001e-05,0.010397,2.773142970271445e-05,0.0,15.138538,16.500341,14.002891,0.003825,0.010398,0.008083,198.076906,-62.625259,0.2191643729274045,0.2191643729274045,90,13121845-6237309,0.387,11.885,10.966,10.643,0.024,0.042,0.046,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.36293623,0.21495004,-0.29243663,0.41398618,0.35556132,-0.21203941,0.1619725,0.14061089,0.08039695,,,,,,,,,,,,,,,,,,,,,,0.41398618,3,23.134398,23.134398,0.9994222,0.9994222,0.8847324,0.98309636,1,2CXO J131218.4-623730,Gaia DR3 5862506462155882880
1,198.1649298,-62.7154868,0.71,0.71,87.67,J131239.5-624255,0.03,1,0,198.16495398831,-62.71554137837,0.0993360153865607,5862502029749697280,0.194,3.754658373891407e-05,0.0001933,4.62e-05,0.00704,5.329608050554065e-05,0.000463,13.840023,16.882372,12.290048,0.00389,0.010507,0.009912,198.165025,-62.715542,0.1726903499491505,0.1726903499491505,90,13123960-6242559,0.234,8.742,6.798,5.085,0.024,0.033,0.021,198.164906,-62.7155291,0.2510116284823686,0.2040329327176635,159.4,J131239.57-624255.9,0.165,-1.487,-2.173,1e+20,-1.498,1e+20,1e+20,1e+20,0.022,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.20049593,0.03991733,-0.19648212,0.25332174,0.15710606,-0.19871989,0.11720987,0.117188506,-0.0022378035,0.1572636,-0.039276514,-0.15227999,0.09069439,-0.0791937,0.04420216,0.20179856,-0.1963822,0.04644018,,,,,,,,,,,,,0.25332174,4,35.567364,35.567364,0.9999995,0.9999995,0.74015725,0.94920903,1,2CXO J131239.5-624255,Gaia DR3 5862502029749697280
1,198.2740163,-11.1284656,0.741,0.73,94.77,J131305.7-110742,0.027,1,0,198.27408792484,-11.12843663839,0.0022031677084359,3621993547610155392,0.25,4.721538688987175e-05,-3.84e-05,5.17e-05,0.00013,6.799509530861235e-05,0.000201,15.806082,15.890389,15.017962,0.006963,0.016967,0.012288,198.274055,-11.128429,0.1400286109387334,0.1200333748205389,90,13130577-1107423,0.174,14.022,13.355,12.548,0.052,0.055,0.039,198.2740628,-11.1284397,0.0612,0.0586,128.0,J131305.77-110742.3,0.168,11.166,10.002,6.739,4.453,0.022,0.02,0.015,0.025,198.27407,-11.1284181,0.1804635740235126,J131305.77-110742.3,0.222,11.145,10.066,0.011,0.008,0.2736422,0.25300106,0.10426182,0.18986228,0.13670035,0.13176002,0.11950736,-0.11630072,0.02749821,0.18887176,0.16425236,0.093240015,0.08943049,-0.0887487,-0.011021792,0.047359306,0.027552012,-0.03852,0.2553848,0.18968499,0.17100002,0.0919941,-0.06331608,0.0667382,0.065932915,0.05298464,0.039240003,0.081813425,0.025432626,0.07776,0.2736422,5,48.898705,48.898705,1.0,1.0,0.9817604,0.9956345,1,2CXO J131305.7-110742,Gaia DR3 3621993547610155392
1,198.2922399,5.3283464,0.713,0.712,79.52,J131310.1+051942,0.021,0,0,198.29220108694,5.32839397195,0.0097570690166918,3717052478224536832,0.236,0.0004087690394014,0.0006126,0.0004968,0.0002909999999999,0.0006771335846882,0.002139,19.065968,18.138233,17.034725,0.007436,0.020504,0.015407,198.292248,5.328371,0.2404972394182228,0.2005964255284712,90,13131013+0519421,0.091,16.028,15.105,14.878,0.14,0.112,0.145,198.2922051,5.3284035,0.0923259940186945,0.0897296448869604,137.1,J131310.12+051942.2,0.254,13.553,12.795,9.866,7.244,0.025,0.026,0.047,0.097,198.2921953,5.3282404,0.291937503701869,J131310.12+051941.6,0.421,13.7,12.934,0.066,0.058,0.2206466,-0.13912323,0.17125902,0.09319789,0.029033996,0.08856,0.18739258,0.16815722,-0.08269902,0.24044676,-0.12473865,0.20556,0.037195075,0.014384587,0.03430098,0.19322273,-0.15377264,0.11699999,0.41373393,-0.1598662,-0.3816,0.553248,-0.02074296,-0.552859,0.50668895,-0.18890019,-0.47016,0.5882098,-0.035127547,-0.58716,0.5882098,5,47.429207,47.429207,1.0,1.0,0.9819243,0.97459173,1,2CXO J131310.1+051942,Gaia DR3 3717052478224536832
1,198.3644474,36.593944,0.711,0.71,19.28,J131327.4+363538,0.006,0,0,198.36446435748,36.59386974172,0.0524852995929272,1474333462352871424,0.269,0.0002090208561821,0.0006168,0.00031990002,0.001643,0.0002581905544987,0.002747,16.626535,14.738377,13.253942,0.010063,0.02044,0.008088,198.364474,36.593922,0.1800000071525573,0.1599999964237213,0,13132747+3635381,0.105,10.793,10.131,9.966,1e+20,0.043,0.048,198.3644856,36.5938771,0.0556,0.053,162.3,J131327.47+363537.9,0.261,8.556,8.367,5.302,2.89,0.022,0.019,0.013,0.021,198.36452,36.5940541,0.2127363703469089,J131327.48+363538.5,0.449,8.609,8.581,0.01,0.007,0.27178583,0.049013387,-0.2673298,0.1103801,0.07688384,-0.07920001,0.19018304,0.027870474,0.18812981,0.2649429,0.11041213,-0.24084002,0.06686944,0.061398797,0.026489802,0.1650807,0.0335283,-0.16164,0.44848007,0.20984085,0.39635992,0.682898,0.1608276,0.66368973,0.49379638,0.13295704,0.47555998,0.64491075,0.0994288,0.6372,0.682898,5,46.661297,46.661297,1.0,1.0,0.9841698,0.86157113,1,2CXO J131327.4+363538,Gaia DR3 1474333462352871424
1,198.7434327,56.0617351,0.716,0.714,89.28,J131458.4+560342,0.006,0,0,198.74336044395,56.06178949132,0.0051325927447676,1564646037493401088,0.243,0.0001085277705136,0.0001789,0.0001282,0.0002,0.000134687944723,0.000523,18.485565,18.77656,18.356127,0.003952,0.05011,0.063119,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,198.7434314,56.0617966,0.1780231668412191,0.1662248114216903,26.1,J131458.42+560342.4,0.224,15.68,14.402,11.274,8.511,0.042,0.041,0.111,0.25,198.7433859,56.0618073,0.4691494539453462,J131458.41+560342.5,0.296,15.553,14.447,0.019,0.017,0.24378592,-0.14522581,0.19580868,,,,,,,0.22141542,-0.0026128408,0.2214,0.14489068,0.14261277,0.025591174,,,,0.27641654,-0.09406227,0.25991997,0.08202409,0.05116347,0.06411124,,,,0.09923083,-0.09144928,0.03851997,0.27641654,4,35.08416,35.08416,1.0,1.0,0.9921419,0.98898834,1,2CXO J131458.4+560342,Gaia DR3 1564646037493401088
1,199.2261608,29.2227892,0.787,0.741,112.4,J131654.2+291322,0.01,0,0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1,2CXO J131654.2+291322,-99
