_rs_allwise,_q,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
[0.673],1111.0,0.673,J144628.19-641623.5,221.6174707,-64.2732219,0.0336,0.032,114.3,Im,10.724,0.023,10.132,0.02,7.843,0.021,5.565,0.035,14.568,0.077,13.482,0.061,11.844,,1674.662,301.919,2.2120637013510052e+18,47.8,17.7,54.3,4.62,52.0,3.36,31.2,1.16,8.16,1.0,0.0,0.0,0.0,0.0,0.0,0000,1.0,1000,34,34,34,34,17,17,17,17,0.0,221.6173994,0.0639,-64.2732023,0.0701,-0.0461,-454,58,262,63,17.4,4.76,2.94,1.14,8.05,1N001,AAAA,15.0,0.0,32.396,33.236,16.622,16.732,912967840,0.897,2M
[0.32],1112.0,0.32,J144647.31+091605.7,221.6971467,9.2682723,0.0709,0.0689,13.5,Im,15.091,0.034,14.044,0.037,11.219,0.123,8.485,0.302,,,,,,,3159.94,2524.135,2.221109001351043e+18,32.3,0.925,29.3,0.963,8.8,0.931,3.6,0.953,0.943,2.0,1.0,0.0,0.0,0.0,0.0,0000,0.0,nnnn,45,45,45,45,4,22,3,22,0.0,221.697148,0.0801,9.2682728,0.0794,0.0078,111,112,82,121,1.81,1.16,0.96,0.954,1.31,3N000,AABB,15.0,0.0,44.874,44.732,22.958,22.874,,,2M
[0.241],1113.0,0.241,J144709.60+114715.6,221.7900268,11.7876819,0.0541,0.0524,151.5,Im,14.68,0.029,13.33,0.029,10.584,0.064,8.176,0.201,,,,,,,3840.034,1191.866,2.2241121013510136e+18,37.7,1.35,37.7,1.03,16.9,1.0,5.4,1.02,1.12,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,110n,42,42,42,42,21,23,1,23,0.0,221.790025,0.0672,11.7876819,0.0665,-0.0151,-100,87,46,92,1.35,1.02,1.0,1.02,1.12,2N000,AAAB,15.0,0.0,41.191,40.732,22.913,23.18,,,2M
[0.549],1114.0,0.549,J144738.19+082546.9,221.9091305,8.4297178,0.0593,0.0577,1.3,Im,14.719,0.029,13.795,0.033,11.302,0.145,9.135,0.479,,,,,,,2613.47,328.195,2.221109001351008e+18,37.3,1.01,33.0,1.73,7.5,0.946,2.3,0.903,1.22,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,11nn,47,47,46,47,5,23,0,23,0.0,221.9091319,0.0687,8.4297175,0.07,-0.0041,200,88,-111,95,1.01,1.72,0.945,0.904,1.22,1N000,AABC,15.0,0.0,45.874,45.828,22.835,22.923,,,2M
[0.935],1115.0,0.935,J144741.77-020339.5,221.9240476,-2.0609857,0.094,0.086,8.8,Im,15.67,0.041,14.337,0.046,11.131,0.116,8.575,0.278,,,,,,,3172.371,616.965,2.2230016013510075e+18,26.3,1.3,23.6,0.929,9.3,0.953,3.9,0.907,1.04,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,38,38,38,38,7,24,0,25,0.0,221.924053,0.1064,-2.0609921,0.1147,0.0173,142,186,-169,205,1.3,0.931,0.953,0.906,1.04,1N000,AABB,15.0,0.0,38.425,38.207,25.971,25.808,,,2M
[0.338],1116.0,0.338,J144842.45+042403.0,222.1768819,4.4008592,0.041,0.0405,116.3,Im,13.604,0.025,12.5,0.023,9.281,0.033,6.755,0.069,15.567,0.064,14.482,0.057,14.402,0.082,991.069,1675.274,2.21710450135103e+18,44.3,0.886,46.6,0.922,33.1,0.973,15.7,0.942,0.922,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,1100,36,36,36,36,22,22,22,22,0.0,222.1768812,0.0916,4.4008585,0.0761,-0.0346,-18,82,-21,74,0.884,0.923,0.973,0.942,0.922,3N000,AAAA,15.0,0.0,35.986,36.281,22.962,23.93,979857560,0.272,2M
[0.2],1117.0,0.2,J144852.16+473510.1,222.2173481,47.5861487,0.0461,0.0452,161.0,Im,13.852,0.025,13.286,0.027,10.531,0.053,8.265,0.16,15.854,0.082,15.096,0.086,14.64,0.109,2630.752,3720.562,2.225146901351061e+18,44.2,1.62,40.5,1.09,20.5,1.0,6.8,0.984,1.21,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,971n,53,53,53,53,34,36,3,36,0.0,222.2173497,0.0541,47.5861485,0.0528,-0.0084,27,56,-7,57,1.62,1.09,1.0,0.984,1.21,3N000,AAAB,15.0,0.0,54.683,54.989,37.879,37.885,258070005,0.089,2M
[0.329],1118.0,0.329,J144920.71+422101.3,222.3362927,42.350385,0.0303,0.0289,121.5,Im,10.958,0.023,9.653,0.02,6.456,0.015,4.001,0.021,15.717,0.076,14.623,0.066,13.095,0.037,2313.265,1906.678,2.2241424013510316e+18,47.8,1.25,54.0,1.48,74.1,1.44,51.1,0.803,1.27,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,5610,46,46,46,46,29,29,29,29,0.0,222.3362939,0.0301,42.3503858,0.0294,0.0089,19,24,20,24,1.26,1.48,1.44,0.802,1.27,1N000,AAAA,15.0,0.0,46.334,46.569,31.33,31.272,258077988,0.166,2M
[0.344],1119.0,0.344,J144921.56+631613.8,222.3398577,63.2705162,0.0323,0.0308,158.9,Im,11.036,0.022,10.801,0.02,8.077,0.019,5.655,0.032,13.253,0.079,12.591,0.089,12.125,0.062,810.543,1178.067,2.2121636013510244e+18,48.6,31.3,55.6,10.5,58.7,2.5,34.4,1.15,14.2,1.0,0.0,0.0,0.0,0.0,0.0,0000,5.0,3200,65,65,65,65,35,35,35,35,0.0,222.3398587,0.0303,63.2705161,0.0315,0.0066,-206,28,78,28,31.3,10.5,2.52,1.15,14.2,1N000,AAAA,15.0,0.0,64.684,64.79,36.384,36.177,1011200078,0.222,2M
[0.288],1120.0,0.288,J144932.70+002236.2,222.3862772,0.3767463,0.0435,0.0413,115.9,Im,12.709,0.029,11.747,0.023,8.762,0.025,6.45,0.053,15.457,0.067,14.776,0.073,14.015,0.068,1962.921,3034.383,2.2231000013510454e+18,38.0,0.983,47.2,0.96,42.6,0.92,20.6,0.857,0.942,2.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,3300,36,36,36,36,25,25,25,25,0.0,222.3862764,0.0481,0.3767632,0.0419,-0.0094,8,158,39,35,0.988,0.966,0.924,0.856,0.947,3Y006,AAAA,15.0,0.0,36.52,36.316,25.974,25.79,938322022,0.061,2M
[0.146],1121.0,0.146,J144935.95+631836.0,222.3998232,63.3100027,0.0493,0.0479,20.9,Im,14.909,0.027,13.605,0.027,10.195,0.042,7.812,0.124,17.08,0.194,16.232,0.236,15.751,0.225,741.73,1282.626,2.2121636013510244e+18,39.7,1.04,40.9,0.968,25.6,0.952,8.7,0.872,0.969,1.0,0.0,0.001,0.0,0.0,0.0,0000,0.0,111n,65,65,65,65,35,35,6,35,0.0,222.3998297,0.1741,63.3100023,0.2228,-0.1385,165,302,-14,379,1.04,0.967,0.952,0.872,0.968,3N000,AAAB,15.0,0.0,64.396,64.976,35.113,35.137,1039607230,0.935,2M
[1.393],1122.0,1.393,J144944.23+630656.0,222.4343055,63.1155825,0.048,0.0468,2.9,Im,14.502,0.026,13.505,0.027,10.356,0.057,8.291,0.187,,,,,,,692.104,774.407,2.212163601351e+18,41.5,0.957,40.7,0.946,19.1,0.858,5.8,0.924,0.929,1.0,0.0,0.001,0.0,0.0,0.001,0000,0.0,111n,63,63,63,63,34,34,3,34,0.0,222.434308,0.1793,63.1155835,0.1751,-0.1251,116,279,76,266,0.958,0.944,0.858,0.924,0.928,2N000,AAAB,15.0,0.0,65.623,66.514,35.294,35.527,,,2M
[0.098],1123.0,0.098,J144948.44+581046.2,222.4518682,58.1795061,0.0804,0.0749,31.0,Im,15.776,0.038,14.469,0.039,11.207,0.094,9.483,0.528,,,,,,,785.744,3707.537,2.215157501351054e+18,28.6,0.859,27.9,0.964,11.5,0.947,2.1,0.947,0.922,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,60,60,60,60,12,31,0,31,0.0,222.4518697,0.1039,58.1795077,0.1105,-0.0096,164,254,319,266,0.856,0.965,0.946,0.947,0.921,1N000,AAAC,15.0,0.0,63.079,62.63,32.601,32.495,,,2M
[0.311],1124.0,0.311,J144958.55+085912.2,222.4939789,8.986731,0.1272,0.1168,1.1,Im,16.041,0.048,15.352,0.083,11.796,0.194,9.068,0.396,,,,,,,1100.194,1786.828,2.22110900135103e+18,22.5,0.944,13.2,0.955,5.6,0.936,2.7,1.05,0.963,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0nnn,39,46,14,46,1,24,0,24,0.0,222.4939761,0.153,8.9867324,0.164,-0.0241,-73,264,39,287,0.944,0.955,0.936,1.05,0.963,1N000,AABC,15.0,0.0,47.382,47.583,26.143,26.363,,,2M
[0.237],1125.0,0.237,J145006.93+581456.9,222.5288751,58.2491474,0.0386,0.0366,152.9,Im,13.196,0.023,12.182,0.022,9.461,0.033,6.95,0.075,16.369,0.128,15.662,0.142,14.779,0.102,682.135,3891.33,2.2151575013510538e+18,46.4,1.01,50.3,1.01,33.3,0.943,14.5,0.872,0.975,1.0,0.0,0.001,0.0,0.0,0.003,0000,0.0,0011,60,60,60,60,32,32,30,32,1.0,222.5288743,0.0371,58.2491474,0.0383,-0.0249,164,41,24,42,1.01,1.0,0.943,0.872,0.971,2N000,AAAA,15.0,0.0,58.731,58.773,32.428,31.784,1026148188,0.187,2M
[3.089],1126.0,3.089,J145051.17-000132.1,222.7132159,-0.0255849,0.1556,0.141,10.9,Im,16.182,0.055,15.564,0.101,12.431,0.378,8.849,,,,,,,,1106.94,1981.014,2.2231000013510298e+18,19.6,1.15,10.7,0.922,2.9,0.939,1.0,0.898,0.987,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0nnn,28,36,7,36,0,23,1,23,0.0,222.7132117,0.1634,-0.0255675,0.1786,0.0347,-168,345,670,380,1.14,0.92,0.939,0.898,0.986,2N000,AACU,7.0,0.0,37.282,37.865,24.855,25.671,,,2M
[0.482],1127.0,0.482,J145123.01-000625.8,222.8459154,-0.1071936,0.0532,0.0526,146.5,Im,14.108,0.027,13.485,0.031,10.401,0.065,7.711,0.135,16.156,0.111,15.559,0.116,14.739,0.109,759.521,1767.348,2.2231000013510267e+18,39.7,1.15,35.3,0.955,16.6,0.967,8.1,0.98,1.02,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,111n,37,37,36,37,23,25,6,25,0.0,222.8459157,0.0625,-0.107193,0.0606,-0.0112,14,75,24,78,1.15,0.956,0.967,0.98,1.02,2N000,AAAB,15.0,0.0,36.178,35.856,25.275,25.405,295309833,0.361,2M
[0.082],1128.0,0.082,J145126.00+580840.9,222.8583455,58.1447106,0.056,0.0543,24.0,Im,15.138,0.03,13.774,0.029,10.765,0.067,8.436,0.22,,,,,,,222.941,3625.694,2.215157501351054e+18,36.5,0.88,37.9,0.896,16.1,1.01,4.9,0.913,0.913,1.0,0.0,0.001,0.0,0.0,0.0,0000,0.0,000n,58,58,58,58,25,30,2,30,9000.0,222.8583467,0.0774,58.144711,0.0811,-0.0195,249,162,118,169,0.881,0.892,1.01,0.913,0.911,3N000,AAAB,15.0,0.0,58.221,58.567,30.045,29.966,,,2M
[0.243],1129.0,0.243,J145133.14-554038.3,222.8880985,-55.6773109,0.0309,0.0299,111.1,Im,9.475,0.094,9.639,0.021,6.931,0.02,4.489,0.029,13.362,0.084,12.305,0.109,11.613,0.066,3685.094,2969.893,2.2390561013510372e+18,11.6,23.5,52.4,8.08,54.7,1.22,37.0,0.843,22.6,1.0,0.0,0.015,0.0,0.0,0.0,HHd0,5.0,nn11,45,45,45,45,14,14,14,14,9000.0,222.8880971,0.0546,-55.6773202,0.0488,0.0215,-40,44,-217,41,23.5,8.09,1.34,0.855,22.6,1N000,AAAA,15.0,0.0,44.103,44.592,14.849,14.535,947509283,0.135,2M
[0.825],1130.0,0.825,J145149.06+430124.6,222.9544297,43.0235117,0.1806,0.1648,20.5,Im,16.818,0.067,15.735,0.091,13.183,0.479,9.581,,,,,,,,1127.251,3671.407,2.2241424013510561e+18,16.1,1.03,12.0,0.865,2.3,0.97,-0.1,0.981,0.959,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,nnnn,20,54,11,54,1,36,0,36,900.0,222.9544466,0.2107,43.0235131,0.2255,0.0492,330,462,34,496,1.03,0.866,0.97,0.981,0.959,2N000,AACU,7.0,0.0,55.844,55.204,36.631,36.748,,,2M
[0.111],1131.0,0.111,J145151.32+430256.4,222.9638573,43.0490058,0.1494,0.138,17.4,Im,16.429,0.053,15.861,0.103,12.788,,9.57,0.464,,,,,,,1109.596,3738.253,2.224142401351056e+18,20.3,0.871,10.6,0.932,1.1,0.934,2.3,1.01,0.928,1.0,0.0,0.001,0.0,0.0,0.0,0000,0.0,0nnn,35,53,7,53,0,34,0,34,9000.0,222.9638541,0.1567,43.0490064,0.1662,0.0339,-105,336,33,365,0.871,0.932,0.934,1.01,0.928,1N000,AAUC,11.0,0.0,54.318,55.317,34.955,35.423,,,2M
[0.038],1132.0,0.038,J145200.27+430349.0,223.0011582,43.0636198,0.2961,0.2683,25.5,Im,17.682,0.132,16.024,0.11,12.945,0.453,9.276,,,,,,,,1038.472,3776.94,2.2241424013510564e+18,8.2,0.874,9.9,1.04,2.4,1.02,0.9,1.07,0.991,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,nnnn,3,55,6,55,0,35,0,35,0.0,223.0011307,0.4081,43.0636265,0.4319,0.102,-368,835,120,884,0.874,1.04,1.02,1.07,0.991,1N000,BBCU,7.0,0.0,54.562,54.691,35.957,35.701,,,2M
[0.379],1133.0,0.379,J145203.11+430542.0,223.0129631,43.0950012,0.5224,0.4635,23.9,Im,18.359,0.25,16.452,0.176,13.123,,9.46,,,,,,,,1016.421,3859.236,2.224142401351057e+18,4.4,0.953,6.2,0.833,-0.5,0.868,-0.7,1.04,0.916,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,nnnn,2,53,0,53,0,34,0,34,9000.0,223.0128899,0.7745,43.0949229,0.8381,0.2246,-1052,1539,-1489,1662,0.952,0.833,0.868,1.04,0.915,2N001,BBUU,3.0,0.0,53.85,53.824,34.94,34.932,,,2M
[0.166],1134.0,0.166,J145206.43+580626.0,223.0268075,58.107231,0.1204,0.1119,35.4,Im,16.332,0.05,15.219,0.059,12.519,0.286,9.37,,,,,,,,3818.251,3526.503,2.2431575013510633e+18,21.8,1.05,18.4,0.89,3.8,0.973,0.5,1.03,0.979,1.0,0.0,0.0,0.001,0.0,0.003,0000,0.0,11nn,44,59,30,59,1,32,0,32,900.0,223.0268088,0.1368,58.1072316,0.141,0.0359,274,409,132,419,1.05,0.89,0.973,1.03,0.979,1N000,AABU,7.0,0.0,59.768,59.6,32.856,32.517,,,2M
[2.252],1135.0,2.252,J145207.59+580455.0,223.0316311,58.0819657,0.0853,0.0816,32.2,Im,15.652,0.036,14.911,0.051,11.785,0.141,9.121,,,,,,,,3812.83,3460.243,2.243157501351063e+18,30.3,1.68,21.4,0.952,7.7,1.08,0.7,0.985,1.22,1.0,0.0,0.0,0.0,0.0,0.004,0000,0.0,21nn,56,56,46,56,4,29,0,29,0.0,223.0316331,0.1032,58.0819655,0.1048,0.0195,48,262,300,267,1.68,0.952,1.08,0.985,1.22,1N000,AABU,7.0,0.0,54.903,56.085,29.668,30.523,,,2M
"[0.535, 4.535, 6.413]",1136.0,0.535,J145210.53+292408.7,223.0439007,29.4024385,0.0392,0.0338,142.5,Im,12.486,0.023,11.768,0.021,9.024,0.028,6.751,0.074,14.804,0.06,14.021,0.066,13.705,0.071,1623.037,3692.503,2.228128701351056e+18,46.3,2.85,52.5,1.21,39.0,0.977,14.6,1.02,1.62,2.0,1.0,0.0,0.0,0.0,0.0,0000,4.0,nnnn,44,44,44,44,29,29,26,29,0.0,223.0438702,0.0329,29.402468,0.032,-0.0228,-177,29,200,30,3.72,1.41,1.02,1.02,1.95,2N012,AAAA,15.0,0.0,46.868,46.86,30.724,30.435,694648334,0.276,2M
"[0.083, 7.978]",1137.0,0.083,J145215.60+430448.6,223.0650312,43.080189,0.0478,0.044,116.2,Im,14.073,0.025,13.333,0.026,10.321,0.047,8.194,0.191,16.551,0.121,15.604,0.115,14.851,0.091,916.606,3821.122,2.2241424013510556e+18,43.1,1.4,41.1,0.981,23.2,0.917,5.7,0.942,1.08,2.0,1.0,0.001,0.0,0.0,0.0,0000,0.0,nnnn,52,52,52,52,35,35,2,35,0.0,223.0650337,0.0629,43.0801852,0.055,-0.0099,46,68,-100,65,2.17,1.16,0.933,0.944,1.37,3N000,AAAB,15.0,0.0,52.981,53.647,34.888,35.295,1028841330,0.241,2M
[0.767],1138.0,0.767,J145344.64+033330.6,223.4360389,3.5585156,0.0651,0.0633,173.2,Im,14.786,0.032,13.575,0.033,11.056,0.105,8.609,,,,,,,,3172.923,3434.862,2.2381030013510607e+18,33.5,1.15,32.7,0.883,10.3,0.987,1.9,1.06,1.02,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,34,34,34,34,7,22,0,22,0.0,223.4360392,0.0753,3.5585172,0.0762,-0.0102,13,99,54,108,1.15,0.884,0.987,1.06,1.02,1N000,AAAU,7.0,0.0,36.407,36.755,24.494,24.304,,,2M
[0.471],1139.0,0.471,J145710.81+221845.1,224.2950487,22.3125501,0.094,0.0882,3.9,Im,15.607,0.041,14.58,0.049,11.501,0.149,9.059,,,,,,,,3265.072,992.018,2.2471227013510162e+18,26.7,0.94,22.3,0.942,7.3,0.916,0.8,1.01,0.946,1.0,0.0,0.0,0.0,0.0,0.007,0000,0.0,00nn,42,42,38,42,3,24,0,24,1.0,224.2950489,0.1069,22.3125595,0.1111,0.0117,11,180,441,194,0.938,0.937,0.915,1.01,0.944,1N000,AABU,7.0,11.0,43.68,43.652,25.851,25.973,,,2M
[0.238],1140.0,0.238,J150113.19+232908.2,225.3049887,23.4856375,0.0331,0.0314,115.0,Im,11.826,0.023,10.727,0.02,8.032,0.02,5.513,0.033,15.983,0.091,14.722,0.069,13.493,0.044,324.247,100.702,2.245124201351e+18,48.0,1.72,54.0,1.26,55.2,0.991,32.6,0.834,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,3311,42,42,42,42,26,26,26,26,0.0,225.3049888,0.0328,23.4856375,0.0317,0.0098,0,27,0,26,1.72,1.26,0.991,0.834,1.26,1N000,AAAA,15.0,11.0,43.237,43.721,27.206,27.152,1024945060,0.108,2M
[0.398],1141.0,0.398,J150121.95+014401.2,225.3414736,1.733674,0.0956,0.0892,178.0,Im,15.312,0.041,14.339,0.05,11.463,0.157,8.942,0.418,,,,,,,2146.203,2621.983,2.2531015013510456e+18,26.8,1.02,21.6,0.889,6.9,0.965,2.6,0.936,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,25,25,23,24,2,24,0,24,0.0,225.3414656,0.1083,1.7336687,0.1167,-0.0095,-135,274,-96,303,1.01,0.889,0.965,0.936,0.949,1N000,AABC,15.0,111.0,24.558,23.745,23.951,23.78,,,2M
[0.178],1142.0,0.178,J150140.95+421834.1,225.4206324,42.3094898,0.0686,0.0656,3.0,Im,15.361,0.033,14.126,0.035,11.113,0.087,8.144,0.155,,,,,,,257.558,1809.137,2.2441424013510267e+18,32.7,0.923,31.3,0.906,12.4,0.954,7.0,0.897,0.918,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,011n,51,51,51,51,14,33,3,33,0.0,225.4206325,0.0808,42.3094906,0.0822,0.0081,3,127,27,135,0.923,0.906,0.954,0.897,0.918,3N000,AAAB,15.0,0.0,50.777,51.054,32.858,32.697,,,2M
[1.15],1143.0,1.15,J150148.85+014405.1,225.4535508,1.734761,0.0847,0.0803,173.3,Im,15.028,0.036,14.169,0.048,11.791,0.223,9.231,0.486,,,,,,,1852.899,2624.832,2.2531015013510456e+18,30.4,0.85,22.6,0.887,4.9,0.985,2.2,1.0,0.928,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,23,23,23,23,1,22,0,22,0.0,225.4535368,0.0989,1.7347813,0.1055,-0.0039,-217,234,319,257,0.847,0.883,0.985,1.0,0.926,2N000,AABC,15.0,111.0,23.092,23.17,22.813,23.316,,,2M
[0.247],1144.0,0.247,J150228.76+285815.5,225.6198691,28.9709934,0.034,0.0331,107.1,Im,12.287,0.023,12.087,0.021,8.311,0.019,6.412,0.047,14.524,0.062,13.855,0.076,13.372,0.066,3574.16,2566.873,2.2621287013510385e+18,47.9,14.7,50.7,4.13,56.3,3.57,22.9,0.996,6.31,1.0,0.0,0.0,0.0,0.0,0.001,0000,5.0,0000,51,51,51,51,38,38,38,38,0.0,225.61987,0.0341,28.9709942,0.0334,-0.0237,18,30,21,31,14.7,4.13,3.57,0.996,6.31,2N000,AAAA,15.0,11.0,51.184,51.352,37.864,37.925,679199649,0.239,2M
[0.975],1145.0,0.975,J150243.12+111557.2,225.679686,11.2658984,0.0425,0.0409,152.2,Im,13.68,0.025,12.633,0.024,9.568,0.037,6.577,0.049,16.542,0.162,15.892,0.218,15.166,0.196,3264.948,3789.421,2.2611106013510615e+18,43.3,1.52,45.9,1.08,29.2,0.855,22.2,1.09,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0110,34,34,35,35,26,26,25,25,0.0,225.6796863,0.0537,11.2659005,0.054,-0.0063,11,59,54,62,1.52,1.08,0.854,1.09,1.16,3N000,AAAA,15.0,0.0,36.449,36.192,27.961,27.872,1243295274,0.621,2M
[0.173],1146.0,0.173,J150334.00-415223.4,225.8916887,-41.8731843,0.0413,0.039,113.1,Im,12.772,0.024,11.857,0.022,9.563,0.039,7.261,0.147,16.255,0.107,15.504,0.112,14.487,0.081,3269.702,3434.409,2.2650425013510653e+18,44.4,1.06,48.8,0.969,28.0,1.08,7.4,0.769,0.983,1.0,0.0,0.003,0.001,0.0,0.0,0000,0.0,0011,27,27,26,26,14,14,10,14,900.0,225.8916818,0.0439,-41.8732012,0.0673,-0.036,-64,54,-211,83,1.05,0.952,1.08,0.769,0.974,3N000,AAAB,15.0,100.0,26.18,25.854,13.951,14.001,438285184,0.108,2M
[0.595],1147.0,0.595,J150422.10-024556.9,226.0920877,-2.7658062,0.1133,0.1036,2.3,Im,15.637,0.047,14.441,0.055,11.206,0.127,8.484,0.279,,,,,,,183.603,2736.183,2.2530031013510482e+18,22.9,1.06,19.6,0.904,8.6,0.875,3.9,1.04,0.968,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,11nn,24,24,23,24,4,21,1,21,0.0,226.0920594,0.1314,-2.7657811,0.1455,0.0055,-476,351,420,395,1.06,0.901,0.876,1.04,0.967,2N000,AABB,15.0,1111.0,23.526,23.813,21.893,21.953,,,2M
[0.172],1148.0,0.172,J150629.52+554547.7,226.62301,55.76326,0.0297,0.0288,119.3,Im,8.4,0.023,8.281,0.02,6.498,0.014,4.941,0.027,11.016,,10.024,,9.928,0.059,2107.995,1338.011,2.266156001351019e+18,47.7,76.8,54.3,54.2,79.7,51.9,39.5,8.73,55.7,1.0,0.0,0.0,0.0,0.0,0.0,0000,5.0,4430,75,75,75,75,29,29,29,29,0.0,226.6230281,0.0299,55.7632617,0.0295,-0.0058,-190,26,-33,26,76.8,54.1,51.9,8.73,55.7,1N000,AAAA,15.0,0.0,77.938,77.294,30.81,30.457,562445147,0.681,2M
[0.315],1149.0,0.315,J150706.37-122515.9,226.7765456,-12.4210929,0.0308,0.0296,100.9,Im,10.985,0.023,9.722,0.019,6.44,0.016,3.922,0.022,15.254,0.045,13.934,0.039,12.543,0.024,2937.525,1247.486,2.2710122013510157e+18,48.2,0.98,56.3,1.49,67.2,0.929,49.5,0.861,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,2111,23,23,20,20,21,21,22,22,0.0,226.7765375,0.032,-12.4210923,0.0305,0.0011,-192,38,15,37,0.952,1.44,0.923,0.871,1.03,1N000,AAAA,15.0,2333.0,24.811,21.689,22.983,23.822,1276703940,0.109,2M
[0.326],1150.0,0.326,J150721.09+554559.5,226.8379024,55.7665308,0.0586,0.0565,13.3,Im,14.843,0.028,14.278,0.034,11.463,0.116,8.574,0.236,17.196,0.212,16.338,0.218,15.456,0.173,1791.475,1346.88,2.2661560013510193e+18,38.8,0.96,32.1,0.963,9.3,0.941,4.6,1.03,0.968,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,65,65,65,65,6,29,0,29,0.0,226.8379024,0.0878,55.7665308,0.0825,-0.0326,0,160,0,154,0.96,0.963,0.941,1.03,0.968,1N000,AABB,15.0,0.0,64.207,64.259,29.948,29.668,620674427,0.132,2M
[0.531],1151.0,0.531,J150822.72+014754.7,227.0947075,1.7985472,0.1325,0.1217,172.8,Im,15.616,0.045,15.639,0.131,12.843,,9.346,,,,,,,,1516.514,2791.856,2.2681015013510474e+18,24.0,1.48,8.3,0.944,-0.4,0.932,-0.2,0.913,1.07,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0nnn,25,25,6,25,0,24,0,24,0.0,227.0947531,0.1458,1.7985485,0.1585,-0.0236,885,397,20,440,1.47,0.948,0.932,0.913,1.07,1N001,ABUU,3.0,111.0,26.546,26.419,25.933,25.78,,,2M
[0.747],1152.0,0.747,J150842.23+332802.5,227.1759981,33.4673638,0.0511,0.0465,4.4,Im,13.639,0.036,12.497,0.024,9.736,0.034,7.304,0.074,16.672,0.136,15.184,,14.646,,1224.779,2441.13,2.2671333013510292e+18,30.0,2.2,45.5,1.27,31.6,1.0,14.6,0.946,1.44,2.0,0.0,0.0,0.0,0.0,0.001,0000,0.0,1100,63,63,63,63,47,47,28,47,0.0,227.176033,0.0465,33.4673837,0.0512,0.0062,31,42,-31,46,2.15,1.36,1.01,0.946,1.45,2Y013,AAAA,15.0,11.0,66.283,66.773,50.253,50.15,239517141,0.458,2M
[2.893],1153.0,2.893,J150842.23+332802.5,227.1759981,33.4673638,0.0511,0.0465,4.4,Im,13.639,0.036,12.497,0.024,9.736,0.034,7.304,0.074,16.672,0.136,15.184,,14.646,,1224.779,2441.13,2.2671333013510292e+18,30.0,2.2,45.5,1.27,31.6,1.0,14.6,0.946,1.44,2.0,0.0,0.0,0.0,0.0,0.001,0000,0.0,1100,63,63,63,63,47,47,28,47,0.0,227.176033,0.0465,33.4673837,0.0512,0.0062,31,42,-31,46,2.15,1.36,1.01,0.946,1.45,2Y013,AAAA,15.0,11.0,66.283,66.773,50.253,50.15,239517141,0.458,2M
