name,usrid,ra_pnt,dec_pnt,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,conf_flag,flux_aper90_mean_b,e_flux_aper90_mean_b,flux_aper90_mean_h,e_flux_aper90_mean_h,flux_aper90_mean_m,e_flux_aper90_mean_m,flux_aper90_mean_s,e_flux_aper90_mean_s,kp_intra_prob_b,ks_intra_prob_b,var_inter_prob_b,nh_gal,flux_powlaw_mean,e_flux_powlaw_mean,powlaw_gamma_mean,e_powlaw_gamma_mean,powlaw_nh_mean,e_powlaw_nh_mean,powlaw_ampl_mean,e_powlaw_ampl_mean,powlaw_stat,remove_code,flux_significance_b_max,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b
2CXO J092158.8+034235,1624, 09 22 13.12,+03 46 58.30,140.49541666666664,3.7099222222222226,0.76,0.72,163.4,19.92,True,False,False,False,False,6.702043251631995e-13,3.9190153900800166e-14,4.628850770540732e-13,3.6608920635702494e-14,1.2380000000000001e-13,1.009999999999999e-14,8.35192481091263e-14,9.677039457253383e-15,0.686,0.87,,3.54,6.026085766283354e-13,3.6545261901343125e-14,1.6471809610472259,0.1485309186615306,20.934053795938638,7.786164975433547,0.00013732984589185377,2.3655280181064245e-05,0.879,0,19.92,8.35192481091263e-14,9.677039457253383e-15,1.2380000000000001e-13,1.009999999999999e-14,4.628850770540732e-13,3.6608920635702494e-14,,0.0,0.686,,19.92,0,6.702043251631995e-13,3.9190153900800166e-14
2CXO J092246.4-395935,1625, 09 22 44.53,-40 00 03.54,140.69345833333333,-39.993091666666665,0.71,0.71,0.0,71.97,True,False,False,False,False,1.0653840193344745e-12,3.414149678355876e-14,7.346840193344745e-13,3.255628668355396e-14,1.909e-13,7.800000000000002e-15,1.3980000000000002e-13,6.699999999999999e-15,0.705,0.653,0.987,21.47,9.826819038952774e-13,3.105147883731755e-14,1.6973936536824086,0.07350694131882168,20.385746147296345,2.6103127543031914,0.000230717038385124,1.7406384611577432e-05,1.15,0,40.21,1.3956027417127125e-13,3.988695563889059e-15,1.969876646827049e-13,4.8325766328290184e-15,8.099904973094459e-13,1.9947963635878663e-14,15.795716427407523,4.0,0.705,0.997,40.21,0,1.146538436163422e-12,2.0908963207961575e-14
2CXO J092347.9+310754,1627, 09 23 46.23,+31 07 27.20,140.94974999999997,31.131669444444444,0.71,0.71,14.6,12.61,False,False,False,False,False,2.310131731587957e-13,2.45053179026956e-14,1.277031731587957e-13,2.2455680918470794e-14,4.3019999999999996e-14,6.430000000000001e-15,6.029e-14,7.410000000000003e-15,0.543,0.235,,1.94,2.1187555757768603e-13,2.1761491373613603e-14,2.0075323059456918,0.2572257789435101,,,5.727194984389619e-05,1.2377520143790603e-05,0.394,0,12.61,6.029e-14,7.410000000000003e-15,4.3019999999999996e-14,6.430000000000001e-15,1.277031731587957e-13,2.2455680918470794e-14,,0.0,0.543,,12.61,0,2.310131731587957e-13,2.45053179026956e-14
2CXO J092405.3+141021,1628, 09 24 06.49,+14 11 35.42,141.0220833333333,14.172672222222221,0.74,0.72,74.7,6.8,False,False,False,False,False,1.4309541734426207e-14,3.17969545929195e-15,5.526e-15,2.8340000000000003e-15,2.863e-15,8.540000000000001e-16,5.920541734426208e-15,1.1617190769897179e-15,0.929,0.966,,3.52,,,,,,,,,,0,6.8,5.920541734426208e-15,1.1617190769897179e-15,2.863e-15,8.540000000000001e-16,5.526e-15,2.8340000000000003e-15,,0.0,0.929,,6.8,0,1.4309541734426207e-14,3.17969545929195e-15
2CXO J092438.4+022052,1629, 09 24 56.51,+02 18 51.14,141.16041666666666,2.3479694444444448,0.99,0.77,81.5,8.02,False,False,False,False,False,2.0292908118043516e-14,3.029420687130589e-15,1.9166542653398584e-15,1.820590020937406e-15,3.7119999999999996e-15,1.053e-15,1.4664253852703657e-14,2.180374434650596e-15,0.802,0.953,,3.68,,,,,,,,,,0,8.02,1.4664253852703657e-14,2.180374434650596e-15,3.7119999999999996e-15,1.053e-15,1.9166542653398584e-15,1.820590020937406e-15,,0.0,0.802,,8.02,0,2.0292908118043516e-14,3.029420687130589e-15
2CXO J092459.0+021831,1631, 09 24 56.03,+02 19 42.14,141.24604166666666,2.3088083333333334,0.85,0.85,0.0,2.52,False,False,False,False,False,,,,,,,,,0.091,0.577,0.821,3.74,,,,,,,,,,0,1.95,4.716018940704189e-16,2.752310512704463e-16,3.1311746931795694e-16,1.86900754601781e-16,8.10429923914234e-16,5.321350221484618e-16,,-1.0,,,,0,1.5951492873026099e-15,6.275760555112776e-16
2CXO J092500.4+022222,1632, 09 24 56.03,+02 19 42.14,141.25191666666663,2.3727944444444447,0.72,0.71,3.9,27.76,True,False,False,False,False,1.260543936536824e-13,8.531684655349323e-15,1.1647978845608029e-13,8.45006708862577e-15,7.224541734426208e-15,1.0387450186844901e-15,2.3500634631759137e-15,5.54092088199127e-16,0.834,0.901,1.0,3.75,9.442382166527714e-14,1.9442701908619094e-14,1.4797647655006152,0.7463566332772634,221.33676999026494,134.85695608194504,5.43762376623122e-05,3.610603582868892e-05,2.208,0,14.74,7.554643580160389e-16,1.9783571096970548e-16,5.6256809154954285e-15,5.611858589591877e-16,1.1153894357611638e-13,5.205768353870366e-15,71.63565585034651,5.0,0.834,1.0,14.74,0,1.1792008884962786e-13,5.2396653224217314e-15
2CXO J092627.3+305511,1633, 09 26 35.47,+30 55 08.46,141.61399999999998,30.91986111111111,0.82,0.78,96.5,3.29,False,False,False,False,False,,,,,,,2.834510002838251e-15,8.99170495587749e-16,0.649,0.509,0.628,1.87,,,,,,,,,,0,2.29,2.26243733677685e-15,8.295531781889601e-16,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,,-1.0,,,,6,2.2783950279929073e-15,8.295969813644039e-16
2CXO J092633.6+362450,1634, 09 26 39.02,+36 24 07.89,141.64,36.414119444444445,0.73,0.73,111.4,6.6,False,False,False,False,False,1.3069753278345922e-13,2.3359090522891264e-14,5.673839044629276e-14,1.9778660222893353e-14,4.002712118277448e-14,9.316709371121433e-15,3.393202115439197e-14,8.225000689241478e-15,0.32,0.08,,1.38,,,,,,,,,,0,6.6,3.393202115439197e-14,8.225000689241478e-15,4.002712118277448e-14,9.316709371121433e-15,5.673839044629276e-14,1.9778660222893353e-14,,0.0,0.32,,6.6,0,1.3069753278345922e-13,2.3359090522891264e-14
2CXO J092636.3+305504,1635, 09 26 34.30,+30 54 42.81,141.65137499999997,30.917994444444446,0.71,0.71,172.4,12.75,False,False,False,False,False,7.281860888250529e-14,1.329682703389661e-14,3.935743849865405e-14,1.2042177004896468e-14,1.236319153824321e-14,3.688000245944086e-15,2.1097978845608026e-14,4.265001329193552e-15,0.602,0.84,0.949,1.87,,,,,,,,,,0,6.71,1.823599448116202e-14,2.395175992492237e-15,1.1028567714950128e-14,1.807786993383807e-15,4.45272910732656e-14,7.229545014336642e-15,3.6074370837317837,3.0,0.602,0.693,6.71,0,7.379185326937774e-14,7.827597521767369e-15
2CXO J092638.7+362402,1636, 09 26 39.02,+36 24 07.89,141.66129166666667,36.4007,0.72,0.72,177.4,5.45,False,False,False,False,False,1.0367202115439195e-13,2.6192658061716884e-14,5.2059999999999995e-14,2.4029999999999996e-14,2.7999999999999997e-14,7.68e-15,2.3612021154391968e-14,7.045000804685743e-15,0.846,0.677,,1.39,,,,,,,,,,0,5.45,2.3612021154391968e-14,7.045000804685743e-15,2.7999999999999997e-14,7.68e-15,5.2059999999999995e-14,2.4029999999999996e-14,,0.0,0.846,,5.45,0,1.0367202115439195e-13,2.6192658061716884e-14
2CXO J092712.6+294344,1638, 09 27 12.14,+29 43 27.66,141.80266666666662,29.728930555555554,0.72,0.72,23.0,7.29,False,False,False,False,False,2.745047827125029e-14,4.336846469977376e-15,2.2139999999999998e-14,4.179999999999999e-15,2.2872761558110968e-15,6.801080361053025e-16,3.023202115439197e-15,9.345000606635763e-16,0.308,0.161,,2.05,,,,,,,,,,0,7.29,3.023202115439197e-15,9.345000606635763e-16,2.2872761558110968e-15,6.801080361053025e-16,2.2139999999999998e-14,4.179999999999999e-15,,0.0,0.308,,7.29,0,2.745047827125029e-14,4.336846469977376e-15
2CXO J092713.8+294335,1639, 09 27 12.14,+29 43 27.66,141.80754166666665,29.726538888888886,0.72,0.71,2.7,10.59,False,False,False,False,False,3.479502115439197e-14,3.7951107148570475e-15,1.317e-14,3.090000000000001e-15,9.692999999999999e-15,1.4770000000000001e-15,1.193202115439197e-14,1.6350034672815722e-15,0.665,0.311,,2.05,3.414426533985836e-14,4.248980685418567e-15,2.005522877465175,0.3165880100168038,,,9.897917202349529e-06,2.609225749127123e-06,1.96,0,10.59,1.193202115439197e-14,1.6350034672815722e-15,9.692999999999999e-15,1.4770000000000001e-15,1.317e-14,3.090000000000001e-15,,0.0,0.665,,10.59,0,3.479502115439197e-14,3.7951107148570475e-15
2CXO J092832.8+184824,1640, 09 28 33.38,+18 48 27.99,142.13699999999997,18.80673611111111,0.73,0.73,178.9,6.88,False,False,False,False,False,1.0082870776217234e-13,1.841582714741454e-14,4.870998851284531e-14,1.6333067157430536e-14,2.5858719249327024e-14,6.021088502448233e-15,2.6259999999999997e-14,6.0099999999999994e-15,0.948,0.759,,3.86,,,,,,,,,,0,6.88,2.6259999999999997e-14,6.0099999999999994e-15,2.5858719249327024e-14,6.021088502448233e-15,4.870998851284531e-14,1.6333067157430536e-14,,0.0,0.948,,6.88,0,1.0082870776217234e-13,1.841582714741454e-14
2CXO J092920.1-312303,1641, 09 29 21.33,-31 23 35.42,142.33408333333333,-31.384266666666665,0.75,0.75,151.1,3.7,False,False,False,False,False,5.914425270398818e-15,1.957068719953754e-15,3.917797884560803e-15,1.833500030919069e-15,9.438667512062568e-16,4.916063247528228e-16,1.0527606346317592e-15,4.761500107153422e-16,0.789,0.94,,11.14,,,,,,,,,,0,3.7,1.0527606346317592e-15,4.761500107153422e-16,9.438667512062568e-16,4.916063247528228e-16,3.917797884560803e-15,1.833500030919069e-15,,0.0,0.789,,3.7,0,5.914425270398818e-15,1.957068719953754e-15
2CXO J093221.6+212821,1643, 09 32 07.92,+21 28 54.01,143.09004166666662,21.47250833333333,0.87,0.82,172.7,3.64,False,False,False,False,False,,,,,2.116860888250529e-16,1.2165067179438334e-16,8.743e-16,2.437e-16,0.994,0.947,,3.17,,,,,,,,,,0,3.64,8.743e-16,2.437e-16,2.116860888250529e-16,1.2165067179438334e-16,7.978845608028655e-18,6.028102749890869e-18,,-1.0,,,,4,1.0939649344330816e-15,2.72442496631469e-16
2CXO J093342.5+340154,1644, 09 33 38.15,+34 02 58.67,143.42745833333333,34.031666666666666,0.72,0.72,10.5,8.6,False,False,False,False,False,1.956556380779055e-14,2.474067621538177e-15,1.520361692351358e-15,9.5040003817516e-16,3.455202115439197e-15,8.505000666550402e-16,1.4589999999999998e-14,2.1199999999999997e-15,0.408,0.44,,1.47,,,,,,,,,,0,8.6,1.4589999999999998e-14,2.1199999999999997e-15,3.455202115439197e-15,8.505000666550402e-16,1.520361692351358e-15,9.5040003817516e-16,,0.0,0.408,,8.6,0,1.956556380779055e-14,2.474067621538177e-15
2CXO J093411.0+551143,1645, 09 33 56.67,+55 14 36.77,143.546,55.19531666666666,0.96,0.76,57.5,5.09,False,False,False,False,False,,,,,1.8455069891370275e-16,1.394300166049758e-16,3.1170740403719e-15,6.046148697963436e-16,0.123,0.428,,1.98,,,,,,,,,,0,5.09,3.1170740403719e-15,6.046148697963436e-16,1.8455069891370275e-16,1.394300166049758e-16,7.978845608028655e-18,6.028102749890869e-18,,-1.0,,,,4,3.3096035848936313e-15,6.205128591190328e-16
2CXO J093455.5+051409,1646, 09 34 55.97,+05 13 52.29,143.73166666666665,5.235858333333334,0.72,0.72,50.9,5.52,False,False,False,False,False,4.4699921364766225e-14,9.747996973585162e-15,2.3662021154391974e-14,8.695000651985184e-15,9.77673212395395e-15,2.956972600351737e-15,1.1261168086420301e-14,3.2675253173880375e-15,0.816,0.399,,3.71,,,,,,,,,,0,5.52,1.1261168086420301e-14,3.2675253173880375e-15,9.77673212395395e-15,2.956972600351737e-15,2.3662021154391974e-14,8.695000651985184e-15,,0.0,0.816,,5.52,0,4.4699921364766225e-14,9.747996973585162e-15
2CXO J093514.7+033545,1647, 09 35 14.49,+03 35 11.14,143.81129166666665,3.596,0.83,0.8,131.2,2.05,False,False,False,False,False,,,2.4157606346317593e-14,1.464150003484691e-14,,,4.432987125373075e-15,3.3890602296865692e-15,0.156,0.524,,3.76,,,,,,,,,,0,2.05,4.432987125373075e-15,3.3890602296865692e-15,7.978845608028655e-18,6.028102749890869e-18,2.4157606346317593e-14,1.464150003484691e-14,,-1.0,,,,2,2.85985723172987e-14,1.502861566641745e-14
2CXO J093551.5+612111,1648, 09 35 50.75,+61 20 36.72,143.96495833333333,61.35319444444445,0.71,0.71,0.0,14.49,True,False,False,False,False,7.72758719249327e-14,7.256016800838136e-15,6.930202115439197e-14,7.19500078790981e-15,5.790797884560803e-15,8.355000678517192e-16,2.1830528859799287e-15,4.285826788873651e-16,0.736,0.4,,2.68,5.330042308783943e-14,5.1404411492697106e-15,0.7799576912160573,0.1841231981338934,,,4.22729017915349e-06,8.344552037114508e-07,2.192,0,14.49,2.1830528859799287e-15,4.285826788873651e-16,5.790797884560803e-15,8.355000678517192e-16,6.930202115439197e-14,7.19500078790981e-15,,0.0,0.736,,14.49,0,7.72758719249327e-14,7.256016800838136e-15
2CXO J093759.4+542426,1649, 09 38 12.29,+54 28 28.12,144.49779166666667,54.40745555555556,0.9,0.82,128.5,7.03,False,False,False,False,False,4.0478984827942136e-14,6.912402485138079e-15,2.480478271250294e-14,6.2762366712196936e-15,7.313202115439196e-15,1.800500031485761e-15,8.361e-15,2.2689999999999996e-15,0.224,0.192,,1.63,,,,,,,,,,0,7.03,8.361e-15,2.2689999999999996e-15,7.313202115439196e-15,1.800500031485761e-15,2.480478271250294e-14,6.2762366712196936e-15,,0.0,0.224,,7.03,0,4.0478984827942136e-14,6.912402485138079e-15
2CXO J093844.4+005715,1650, 09 38 46.01,+00 57 42.86,144.68529166666664,0.954336111111111,0.72,0.71,0.8,9.77,False,True,False,False,False,1.3434852058003421e-12,1.5921344596938605e-13,1.2449999999999998e-12,1.5800000000000003e-13,6.863797884560803e-14,1.6635000340788176e-14,2.9847226954734336e-14,1.0401833545513768e-14,0.054,0.013,,4.21,,,,,,,,,,0,9.77,2.9847226954734336e-14,1.0401833545513768e-14,6.863797884560803e-14,1.6635000340788176e-14,1.2449999999999998e-12,1.5800000000000003e-13,,0.0,0.054,,9.77,0,1.3434852058003421e-12,1.5921344596938605e-13
2CXO J093845.6+005926,1651, 09 38 46.01,+00 57 42.86,144.68999999999997,0.9907277777777778,0.8,0.74,44.2,3.65,False,False,False,False,False,1.2447922053995505e-13,4.257728435950196e-14,9.762507705407313e-14,4.146787515789979e-14,9.171595769121607e-15,5.559000040791591e-15,1.7682547716760314e-14,7.895441207760763e-15,0.764,0.425,,4.22,,,,,,,,,,0,3.65,1.7682547716760314e-14,7.895441207760763e-15,9.171595769121607e-15,5.559000040791591e-15,9.762507705407313e-14,4.146787515789979e-14,,0.0,0.764,,3.65,0,1.2447922053995505e-13,4.257728435950196e-14
2CXO J093856.9+412821,1652, 09 38 56.29,+41 28 13.82,144.73737499999996,41.47250555555556,0.71,0.71,0.0,13.07,False,False,False,False,False,1.275060519760212e-13,1.2918899027301811e-14,8.431765004257376e-14,1.2192829061808897e-14,2.5440423087839425e-14,3.2107063411506967e-15,1.774797884560803e-14,2.8150020138576744e-15,0.384,0.591,,0.98,1.018319153824321e-13,1.0780008414113794e-14,1.815734421384889,0.29368556041922594,16.354223941033116,10.724355979068772,2.787386522632831e-05,8.06930156298478e-06,1.166,0,13.07,1.774797884560803e-14,2.8150020138576744e-15,2.5440423087839425e-14,3.2107063411506967e-15,8.431765004257376e-14,1.2192829061808897e-14,,0.0,0.384,,13.07,0,1.275060519760212e-13,1.2918899027301811e-14
2CXO J093949.6+414154,1653, 09 39 49.19,+41 42 29.11,144.95674999999997,41.698411111111106,0.71,0.71,89.7,13.59,False,False,False,False,False,2.5068220972400227e-13,2.4616090743969924e-14,1.563233847027154e-13,2.3106281686648308e-14,3.55e-14,5.2799999999999974e-15,5.885882502128688e-14,6.646297475483842e-15,0.655,0.611,,0.65,2.0807555757768602e-13,1.7864000302391938e-14,1.7621609553707238,0.17567015149603063,,,4.403028046684787e-05,6.1402215427786584e-06,0.641,0,13.59,5.885882502128688e-14,6.646297475483842e-15,3.55e-14,5.2799999999999974e-15,1.563233847027154e-13,2.3106281686648308e-14,,0.0,0.655,,13.59,0,2.5068220972400227e-13,2.4616090743969924e-14
2CXO J094057.1+032401,1654, 09 40 57.15,+03 24 18.85,145.2383333333333,3.4003777777777775,0.71,0.71,103.2,16.66,False,False,False,False,False,1.1107797884560804e-12,7.948889000232849e-14,4.259e-13,6.559999999999999e-14,1.983797884560803e-13,2.325002438283187e-14,4.865e-13,3.840000000000002e-14,0.798,0.644,,3.91,9.425500574357734e-13,5.887127541703509e-14,2.2469153824321144,0.1217473135810884,,,0.00026517567244923294,2.1501558899400464e-05,1.298,0,16.66,4.865e-13,3.840000000000002e-14,1.983797884560803e-13,2.325002438283187e-14,4.259e-13,6.559999999999999e-14,,0.0,0.798,,16.66,0,1.1107797884560804e-12,7.948889000232849e-14
2CXO J094124.0+394442,1655, 09 41 22.67,+39 44 50.06,145.350125,39.745,0.71,0.71,55.0,11.47,False,False,False,False,False,5.359434042308784e-13,4.6796281557766975e-14,5.233e-13,4.669999999999999e-14,4.626797884560803e-15,1.810500031311855e-15,8.016606346317592e-15,2.3925002132543373e-15,0.003,0.007,,1.53,2.7356923513577077e-13,1.3413274565462186e-13,1.1431821097626953,0.7752761448896466,1012.1790514754464,375.71261357974555,0.0003456882011094664,0.00024867608191248095,4.16,0,11.47,8.016606346317592e-15,2.3925002132543373e-15,4.626797884560803e-15,1.810500031311855e-15,5.233e-13,4.669999999999999e-14,,0.0,0.003,,11.47,0,5.359434042308784e-13,4.6796281557766975e-14
2CXO J094133.7+594811,1656, 09 41 11.26,+59 47 53.43,145.39041666666665,59.80308611111111,0.74,0.72,80.6,14.67,False,False,False,False,False,3.637248769973081e-13,3.5242566867143355e-14,1.568e-13,3.1700000000000006e-14,6.73631846459504e-14,9.521867255921264e-15,1.395616923513577e-13,1.2102998113925517e-14,0.12,0.278,,2.11,3.056904805236129e-13,2.499596866715825e-14,2.2654488370932757,0.2076639245334608,,,9.169932613164155e-05,1.3215013918256621e-05,1.13,0,14.67,1.395616923513577e-13,1.2102998113925517e-14,6.73631846459504e-14,9.521867255921264e-15,1.568e-13,3.1700000000000006e-14,,0.0,0.12,,14.67,0,3.637248769973081e-13,3.5242566867143355e-14
2CXO J094336.9-081930,1658, 09 43 36.77,-08 20 06.00,145.90391666666665,-8.325238888888888,0.78,0.75,106.0,2.72,False,False,False,False,False,1.0253356867746386e-14,4.990845143319435e-15,4.357007131049578e-15,4.4435509748364376e-15,1.5893191538243213e-15,1.2108000074912607e-15,4.307030582872488e-15,1.9228503115127035e-15,0.803,0.857,,3.67,,,,,,,,,,0,2.72,4.307030582872488e-15,1.9228503115127035e-15,1.5893191538243213e-15,1.2108000074912607e-15,4.357007131049578e-15,4.4435509748364376e-15,,0.0,0.803,,2.72,0,1.0253356867746386e-14,4.990845143319435e-15
2CXO J094434.9+043207,1659, 09 44 21.73,+04 28 52.29,146.14541666666662,4.535516666666666,0.91,0.86,94.9,5.14,False,False,False,False,False,3.729002115439197e-14,9.09212380758136e-15,1.412122326983117e-14,5.295501295345658e-15,6.408e-15,1.9109999999999997e-15,1.6760797884560803e-14,7.139500007940347e-15,0.801,0.512,,3.52,,,,,,,,,,0,5.14,1.6760797884560803e-14,7.139500007940347e-15,6.408e-15,1.9109999999999997e-15,1.412122326983117e-14,5.295501295345658e-15,,0.0,0.801,,5.14,0,3.729002115439197e-14,9.09212380758136e-15
2CXO J094525.9+352103,1660, 09 45 24.56,+35 21 10.06,146.35799999999998,35.350972222222225,0.71,0.71,8.7,8.77,False,False,False,False,False,8.384558519192563e-14,1.1804887530529242e-14,5.1930000000000006e-14,1.097e-14,1.151760634631759e-14,2.7115001881655934e-15,2.0397978845608032e-14,3.4150016600322125e-15,0.501,0.358,,1.41,,,,,,,,,,0,8.77,2.0397978845608032e-14,3.4150016600322125e-15,1.151760634631759e-14,2.7115001881655934e-15,5.1930000000000006e-14,1.097e-14,,0.0,0.501,,8.77,0,8.384558519192563e-14,1.1804887530529242e-14
2CXO J094629.6+545155,1661, 09 46 22.42,+54 51 59.13,146.62333333333333,54.865544444444446,0.72,0.71,61.0,10.93,False,False,False,False,False,5.463712118277448e-14,6.3921064431478164e-15,2.2538719249327022e-14,5.441204531564156e-15,1.246e-14,2.1000000000000002e-15,1.9638401933447456e-14,2.615782488323049e-15,0.423,0.502,,1.22,,,,,,,,,,0,10.93,1.9638401933447456e-14,2.615782488323049e-15,1.246e-14,2.1000000000000002e-15,2.2538719249327022e-14,5.441204531564156e-15,,0.0,0.423,,10.93,0,5.463712118277448e-14,6.3921064431478164e-15
2CXO J094645.5+545232,1662, 09 46 22.42,+54 51 59.13,146.68970833333333,54.875772222222224,0.89,0.79,44.7,4.89,False,False,False,False,False,1.7702954245069647e-14,5.399538116574935e-15,1.0600954245069648e-14,5.141756885768287e-15,4.552e-15,1.3119999999999998e-15,2.55e-15,9.98e-16,0.431,0.446,,1.21,,,,,,,,,,0,4.89,2.55e-15,9.98e-16,4.552e-15,1.3119999999999998e-15,1.0600954245069648e-14,5.141756885768287e-15,,0.0,0.431,,4.89,0,1.7702954245069647e-14,5.399538116574935e-15
2CXO J094800.9+161707,1663, 09 48 08.89,+16 14 05.11,147.004,16.285466666666668,0.86,0.77,110.3,4.57,False,False,False,False,False,6.996841389811567e-14,1.7798089399967645e-14,4.758200966723728e-14,1.6588084598754565e-14,9.428797884560803e-15,4.351500013027718e-15,1.295760634631759e-14,4.761500107153422e-15,0.008,0.003,,3.25,,,,,,,,,,0,4.57,1.295760634631759e-14,4.761500107153422e-15,9.428797884560803e-15,4.351500013027718e-15,4.758200966723728e-14,1.6588084598754565e-14,,0.0,0.008,,4.57,0,6.996841389811567e-14,1.7798089399967645e-14
2CXO J094941.1+295519,1664, 09 49 40.28,+29 55 32.88,147.42129166666663,29.922008333333334,0.72,0.72,96.1,6.41,False,False,False,False,False,1.1723289032240755e-13,2.1010138445801056e-14,1.0086010577195987e-13,2.062500687152781e-14,1.4394465396623366e-14,3.820718205130733e-15,1.978319153824321e-15,1.1988000075662482e-15,0.947,0.773,,1.76,,,,,,,,,,0,6.41,1.978319153824321e-15,1.1988000075662482e-15,1.4394465396623366e-14,3.820718205130733e-15,1.0086010577195987e-13,2.062500687152781e-14,,0.0,0.947,,6.41,0,1.1723289032240755e-13,2.1010138445801056e-14
2CXO J095014.0+580136,1665, 09 50 13.83,+58 01 43.49,147.55854166666666,58.02684722222222,0.78,0.75,169.3,4.54,False,False,False,False,False,4.154831755463633e-14,1.1857708281182888e-14,2.0595205800342366e-14,1.0526749841995758e-14,8.421837895913807e-15,3.577179123188245e-15,1.2531273858380158e-14,4.122690015790865e-15,0.49,0.861,,1.34,,,,,,,,,,0,4.54,1.2531273858380158e-14,4.122690015790865e-15,8.421837895913807e-15,3.577179123188245e-15,2.0595205800342366e-14,1.0526749841995758e-14,,0.0,0.49,,4.54,0,4.154831755463633e-14,1.1857708281182888e-14
2CXO J095151.5+594430,1666, 09 51 47.94,+59 45 31.76,147.96474999999995,59.74167777777778,0.82,0.78,41.1,4.0,False,False,False,False,False,2.366984962182526e-14,8.292719730000214e-15,1.372239365368241e-14,7.668500066533355e-15,4.025455968142853e-15,2.24287009207238e-15,5.9219999999999996e-15,2.221e-15,0.301,0.459,,1.51,,,,,,,,,,0,4.0,5.9219999999999996e-15,2.221e-15,4.025455968142853e-15,2.24287009207238e-15,1.372239365368241e-14,7.668500066533355e-15,,0.0,0.301,,4.0,0,2.366984962182526e-14,8.292719730000214e-15
2CXO J095209.5+214313,1667, 09 52 08.50,+21 43 21.36,148.03983333333332,21.720402777777775,0.72,0.72,83.1,6.54,False,False,False,False,False,1.892618455044769e-14,3.677799949855653e-15,1.700446539662337e-14,3.630755789504082e-15,1.2743191538243213e-15,4.77800018983713e-16,6.474e-16,3.399e-16,0.87,0.93,0.564,2.79,,,,,,,,,,0,4.32,8.243515328223695e-16,3.2929602856902236e-16,7.051917820249033e-16,2.8740373034985056e-16,1.6576005317800274e-14,3.277319617458406e-15,1.47060468462502,2.0,0.87,0.521,4.32,0,1.8105548632647546e-14,3.3063364398723933e-15
2CXO J095240.2+515249,1668, 09 52 42.19,+51 51 08.06,148.16754166666666,51.88055277777778,0.71,0.71,0.0,43.81,True,False,False,False,False,1.7876648655101535e-13,4.905503606390013e-15,7.466000000000001e-14,4.159999999999998e-15,3.3258190389527745e-14,1.4753112823549566e-15,7.08482961614876e-14,2.140519154892479e-15,0.746,0.687,1.0,0.88,1.5393830764864229e-13,3.709792897950604e-15,2.2640000000000002,0.038999999999999924,,,4.2163830764864226e-05,9.004030394533607e-07,1.26,0,43.81,7.154066919320441e-14,1.8080365700086214e-15,3.5182923106626434e-14,1.2947015562577685e-15,7.798994236869174e-14,3.706773013086085e-15,7.469737327272621,2.0,0.746,0.976,43.81,0,1.847135346685226e-13,4.322662897891544e-15
2CXO J095240.5+515608,1669, 09 52 42.19,+51 51 08.06,148.16912499999998,51.93562222222222,0.78,0.75,178.5,4.12,False,False,False,False,False,1.3855707708090325e-15,3.610470554279914e-16,3.1923361277722643e-16,2.4118439102313367e-16,2.030775811196456e-16,1.2692840984119428e-16,8.632595769121605e-16,2.368000095760325e-16,1.0,1.0,0.681,0.88,,,,,,,,,,0,4.12,8.723624442207314e-16,2.0464587513707635e-16,1.8829251513680745e-16,1.0030805179000261e-16,3.85288794122813e-16,2.238768208431368e-16,0.3280230261307327,1.0,1.0,0.433,4.12,0,1.4459437534803519e-15,3.194721746496174e-16
2CXO J095241.4+515848,1670, 09 52 42.19,+51 51 08.06,148.172875,51.98020555555556,0.74,0.72,69.4,22.58,False,False,False,False,False,2.2272807313041316e-13,1.1280218481376389e-14,7.25490365652066e-14,8.296640741447988e-15,4.2177978845608026e-14,3.3850016747444545e-15,1.0800105771959855e-13,6.852068669891456e-15,0.81,0.952,0.994,0.88,1.8318084617567886e-13,8.601054635125922e-15,2.4994476883778063,0.11459390516099198,,,5.9681761274285865e-05,4.9084518802190576e-06,0.97,0,22.58,1.1294963141095835e-13,6.596884882853554e-15,4.474104278179049e-14,3.2373524593011394e-15,7.551066167497895e-14,7.867809244398518e-15,11.071376828192953,1.0,0.81,0.999,22.58,0,2.332013358677278e-13,1.0765768129102896e-14
2CXO J095404.9+174218,1671, 09 54 18.58,+17 39 17.88,148.52070833333335,17.705263888888886,0.84,0.77,17.0,10.42,False,False,False,False,False,2.4125198669292788e-14,2.814090357812707e-15,1.2870317315879569e-14,2.3455438719243196e-15,4.65490365652066e-15,7.566799032130729e-16,6.599977696892559e-15,1.3582945228801355e-15,0.662,0.725,0.182,3.15,,,,,,,,,,0,8.4,6.508095610505986e-15,1.407470555275115e-15,4.7544590412733325e-15,7.550062574562076e-16,1.2883252373160157e-14,2.301056270798786e-15,0.07685647776811678,1.0,0.662,0.218,8.4,0,2.4145807024939475e-14,2.801047620828122e-15
