angDist,_RAJ2000_1,_DEJ2000_1,name_cat,SubClass,Class,e_Pos,ref,_RAJ2000_2,_DEJ2000_2,2CXO,RAICRS,DEICRS,r0,r1,PA,fe,fc,fp,fv,fst,fs,fa,fi,fr,fm,ff,fVi,Ns,PFluxb,PFluxh,PFluxm,PFluxs,PFluxu,PFluxw,PF90b,PF90h,PF90m,PF90s,PF90u,PF90w,Fluxb,Fluxh,Fluxm,Fluxs,Fluxu,Fluxw,F90b,F90h,F90m,F90s,F90u,F90w,PFavgb,PFavgh,PFavgm,PFavgs,PFavgu,PFavgw,PF90avgb,PF90avgh,PF90avgm,PF90avgs,PF90avgu,PF90avgw,Favgb,Favgh,Favgm,Favgs,Favgu,Favgw,F90avgb,F90avgh,F90avgm,F90avgs,F90avgu,F90avgw,Ldet,LClass,S/N,NHGal,HRhm,HRhs,HRms,fdw,Nac,ExpAC,Nhrc,ExpHRC
0.471733,160.282841,44.780716,G16418396541842,F9,LM-STAR,,LAMOST-DR8-AFGK,160.282659147,44.780693443,J104107.8+444650,160.2826591,44.7806934,4.16,2.993,47.45,0,0,0,1,0,0,0,0,0,0,0,0,1,7.6596027599061e-06,8.2488397796173e-07,1.5530478298611e-06,4.6477538856253e-06,0.0,,8.1194216019326e-06,1.1361940525683e-06,1.4470176744011e-06,4.7380788587015e-06,0.0,,2.3519671582846e-14,7.2810824307375e-15,4.1888416700747e-15,1.1796123419607e-14,0.0,,3.0738662329258e-14,1.3951570820071e-14,4.1054719425408e-15,1.1320412109575e-14,0.0,,7.6596027599061e-06,8.2488397796173e-07,1.5530478298611e-06,4.6477538856253e-06,0.0,,8.1194216019326e-06,1.1361940525683e-06,1.4470176744011e-06,4.7380788587015e-06,0.0,,2.3519671582846e-14,7.2810824307375e-15,4.1888416700747e-15,1.1796123419607e-14,0.0,,3.0738662329258e-14,1.3951570820071e-14,4.1054719425408e-15,1.1320412109575e-14,0.0,,36.98131,TRUE,4.378,1.27,-0.1649,-0.67708,-0.52342,0,1,19904.961,0,
0.554371,139.78814,1.199338,G15532669384050,G1,LM-STAR,,LAMOST-DR8-AFGK,139.78827876,1.19940484,J091909.1+011157,139.7882788,1.1994048,1.958,1.32,141.5,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5010586611004e-06,0.0,0.0,4.5751157738683e-06,0.0,,3.8308451003355e-06,0.0,0.0,4.8529353839112e-06,0.0,,5.2022202312737e-15,,,6.6762101151241e-15,,,6.2308485104268e-15,,,7.0704988447838e-15,,,3.5010586611004e-06,0.0,0.0,4.5751157738683e-06,0.0,,3.8308451003355e-06,0.0,0.0,4.8529353839112e-06,0.0,,5.2022202312737e-15,,,6.6762101151241e-15,,,6.2308485104268e-15,,,7.0704988447838e-15,,,35.87537,TRUE,2.343,3.06,0.99938,-0.99938,-0.99938,0,1,9934.184,0,
1.265478,164.264195,57.689573,G15874139828738,G5,LM-STAR,,LAMOST-DR8-AFGK,164.264490159,57.68925887,J105703.4+574121,164.2644902,57.6892589,1.12,0.977,155.0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.8496023472586e-05,0.0,6.4090046007898e-06,2.5033128277178e-05,4.710908710619e-05,,3.8039429448293e-05,0.0,5.1422241530442e-06,2.246831183901e-05,0.0,,6.3263140625627e-14,0.0,1.5399646567756e-14,7.1622066215653e-14,0.0,,1.3792030616703e-13,5.3760711679139e-14,1.2680746388883e-14,6.140008182514e-14,0.0,,0.00036747299900933,6.2260577639389e-05,6.2926797452225e-05,0.00014158261678013,0.00013739565303768,,0.00035360782261837,5.9841347832205e-05,6.0781946733406e-05,0.00013340939837038,0.000113610200951,,1.0194969873374e-12,5.0952533030677e-13,1.5486997164021e-13,2.936178648875e-13,1.0981393807601e-13,,9.8410505879196e-13,5.0086157383382e-13,1.5147727765626e-13,2.821314945973e-13,9.9128306085626e-14,,2430.836,TRUE,22.188,0.58,-0.54716,-0.99938,-0.59963,0,2,9396.293,0,
0.210525,206.96493,28.608264,L15139478847467,G4,LM-STAR,,LAMOST-DR8-AFGK,206.964986365,28.608295164,J134751.5+283629,206.9649864,28.6082952,0.776,0.741,136.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00040264181506379,8.7453897375352e-05,8.371239890151e-05,0.00015207922532105,0.0011550560913937,,0.00041551596472063,8.5690438692491e-05,9.0148404650598e-05,0.00015547932187107,0.0011464449619894,,1.1169379332568e-12,6.3124414927403e-13,2.0660501631414e-13,2.8701852089473e-13,3.0507369763636e-12,,1.11978378674e-12,6.1076329517376e-13,2.2112501092059e-13,2.842886933854e-13,2.8081149435134e-12,,0.00040264181506379,8.7453897375352e-05,8.371239890151e-05,0.00015207922532105,0.0011550560913937,,0.00041551596472063,8.5690438692491e-05,9.0148404650598e-05,0.00015547932187107,0.0011464449619894,,1.1169379332568e-12,6.3124414927403e-13,2.0660501631414e-13,2.8701852089473e-13,3.0507369763636e-12,,1.11978378674e-12,6.1076329517376e-13,2.2112501092059e-13,2.842886933854e-13,2.8081149435134e-12,,1318.421,TRUE,13.54,1.2,0.02124,-0.27108,-0.28982,0,1,1811.222,0,
0.023206,141.1604,2.347962,G15546464213129,G8,LM-STAR,,LAMOST-DR8-AFGK,141.160399129,2.347968387,J092438.4+022052,141.1603991,2.3479684,0.987,0.774,81.47,0,0,0,1,0,0,0,0,0,0,0,0,1,1.3860554459481e-05,5.2687463024336e-07,1.6418557813985e-06,8.3869961643319e-06,7.6887925367031e-06,,1.4500400766136e-05,5.9484879968181e-07,1.6948193111532e-06,8.8689122160419e-06,7.2680421081456e-06,,1.9041126189401e-14,1.5139589762673e-15,3.5858147054263e-15,1.4262254382406e-14,1.8440302161382e-14,,2.0525116029673e-14,1.9163671694523e-15,3.7119424234711e-15,1.4764892938643e-14,1.9249590570076e-14,,1.3860554459481e-05,5.2687463024336e-07,1.6418557813985e-06,8.3869961643319e-06,7.6887925367031e-06,,1.4500400766136e-05,5.9484879968181e-07,1.6948193111532e-06,8.8689122160419e-06,7.2680421081456e-06,,1.9041126189401e-14,1.5139589762673e-15,3.5858147054263e-15,1.4262254382406e-14,1.8440302161382e-14,,2.0525116029673e-14,1.9163671694523e-15,3.7119424234711e-15,1.4764892938643e-14,1.9249590570076e-14,,297.2373,TRUE,8.022,3.68,-0.48595,-0.88195,-0.67583,0,1,17943.945,0,
0.330662,16.842012,32.389706,G17222138542870,F5,LM-STAR,,LAMOST-DR8-AFGK,16.841910414,32.389673167,J010722.0+322322,16.8419104,32.3896732,0.737,0.73,51.58,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5413891112051e-06,1.1216298230497e-07,0.0,8.9853699025617e-07,6.4951600990243e-07,,1.3605550476431e-06,0.0,4.7969330873365e-08,8.6041001893661e-07,6.0751051582042e-07,,1.837217998793e-15,4.4069839212015e-16,1.1918250171534e-16,1.3902955402557e-15,5.8561750839257e-16,,1.3351341682807e-15,,1.3386018510165e-16,1.3023028933075e-15,6.0876429620038e-16,,1.5413891112051e-06,1.1216298230497e-07,0.0,8.9853699025617e-07,6.4951600990243e-07,,1.3605550476431e-06,0.0,4.7969330873365e-08,8.6041001893661e-07,6.0751051582042e-07,,1.837217998793e-15,4.4069839212015e-16,1.1918250171534e-16,1.3902955402557e-15,5.8561750839257e-16,,1.3351341682807e-15,,1.3386018510165e-16,1.3023028933075e-15,6.0876429620038e-16,,82.65311,TRUE,4.263,5.42,0.99938,-0.77452,-0.99938,0,1,44406.446,0,
0.35508,178.4301326,11.6364269,G15419598986223,F5,LM-STAR,,LAMOST-DR8-AFGK,178.430057957,11.636493109,J115343.2+113811,178.430058,11.6364931,0.894,0.756,118.9,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0318986156682e-06,0.0,6.5823987056986e-07,4.7580571919377e-06,0.0,,7.2359875659766e-06,0.0,6.841805928253e-07,4.776752207409e-06,0.0,,9.2257394364088e-15,,1.4049150517918e-15,7.9419735589086e-15,4.8204393658427e-14,,9.4845959639107e-15,,1.4566736531255e-15,8.0546546284005e-15,,,7.0318986156682e-06,0.0,6.5823987056986e-07,4.7580571919377e-06,0.0,,7.2359875659766e-06,0.0,6.841805928253e-07,4.776752207409e-06,0.0,,9.2257394364088e-15,,1.4049150517918e-15,7.9419735589086e-15,4.8204393658427e-14,,9.4845959639107e-15,,1.4566736531255e-15,8.0546546284005e-15,,,135.2458,TRUE,4.452,2.38,-0.99938,-0.99938,-0.76202,0,1,11035.603,0,
0.403981,148.183329,51.92854,L16387310483443,G9,LM-STAR,,LAMOST-DR8-AFGK,148.183401839,51.928642836,J095244.0+515543,148.1834018,51.9286428,0.76,0.727,3.853,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1428938851556e-06,0.0,4.8260979923046e-08,8.9133495397326e-07,2.4815180957911e-06,,1.0698566910093e-06,0.0,5.7494081652571e-08,8.1854633975263e-07,2.4690031587091e-06,,1.5849071570546e-15,0.0,1.0591148117554e-16,1.7562666417278e-15,2.3567186263086e-14,,1.5449740245779e-15,,1.3351003133079e-16,1.5435092217239e-15,2.7371914380822e-14,,1.2790882179349e-06,0.0,6.7904055483825e-08,9.415630844658e-07,1.8102266225985e-06,,1.2323888834134e-06,0.0,7.6572726403433e-08,9.0079641226737e-07,1.9171185458987e-06,,1.5870321973754e-15,0.0,1.4897606788242e-16,1.7144235745558e-15,6.6496589743471e-16,,1.5881551172357e-15,,1.7151503269194e-16,1.6054860398528e-15,9.1978063830303e-16,,122.507,TRUE,5.143,0.88,0.09994,-0.99938,-0.89819,0,3,127798.217,0,
0.159949,116.2645,2.01144,G16047570067034,G4,LM-STAR,,LAMOST-DR8-AFGK,116.264524969,2.011476761,J074503.4+020041,116.264525,2.0114768,0.752,0.741,91.97,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7852890775602e-06,7.2854365027463e-07,5.031339539351e-07,2.9745658332987e-06,7.1968052684383e-06,,4.4303273010659e-06,5.2605586720086e-07,5.3800414987253e-07,2.8498648704767e-06,7.9435905792619e-06,,1.0272636043732e-14,3.71120078335e-15,1.2437351600552e-15,5.6952910809649e-15,8.6758084641795e-16,,8.8304809821581e-15,2.1770476710901e-15,1.3297489874185e-15,5.6730005121938e-15,1.1623004999476e-15,,4.7852890775602e-06,7.2854365027463e-07,5.031339539351e-07,2.9745658332987e-06,7.1968052684383e-06,,4.4303273010659e-06,5.2605586720086e-07,5.3800414987253e-07,2.8498648704767e-06,7.9435905792619e-06,,1.0272636043732e-14,3.71120078335e-15,1.2437351600552e-15,5.6952910809649e-15,8.6758084641795e-16,,8.8304809821581e-15,2.1770476710901e-15,1.3297489874185e-15,5.6730005121938e-15,1.1623004999476e-15,,67.28618,TRUE,3.818,6.27,0.24485,-0.61087,-0.7258,1,1,11898.381,0,
1.162499,195.32607,-4.610476,G11046241059352,G2,LM-STAR,,LAMOST-DR8-AFGK,195.325833701,-4.610255096,J130118.2-043636,195.3258337,-4.6102551,3.58,3.299,169.4,0,0,0,0,0,0,0,0,0,0,0,0,1,8.463447217818e-07,2.3178132833339e-07,0.0,6.0592288749867e-07,0.0,,7.2902641471962e-07,0.0,0.0,6.0393579431968e-07,0.0,,1.0119449514356e-14,9.8432059850894e-15,,1.0792300568202e-15,0.0,,7.9197175299655e-15,7.2676275762606e-15,,1.0858729674281e-15,,,8.463447217818e-07,2.3178132833339e-07,0.0,6.0592288749867e-07,0.0,,7.2902641471962e-07,0.0,0.0,6.0393579431968e-07,0.0,,1.0119449514356e-14,9.8432059850894e-15,,1.0792300568202e-15,0.0,,7.9197175299655e-15,7.2676275762606e-15,,1.0858729674281e-15,,,11.7077,MARGINAL,2.158,2.06,0.99938,-0.36477,-0.99938,0,1,25806.851,0,
0.330679,168.486156,12.799527,G15642462329263,K1,LM-STAR,,LAMOST-DR8-AFGK,168.486194881,12.799610665,J111356.6+124758,168.4861949,12.7996107,1.001,0.803,33.93,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6725192493584e-05,0.0,3.5425620993592e-06,9.0015930961845e-06,0.0,,1.5028719476284e-05,0.0,3.0912193353129e-06,8.4057375900488e-06,0.0,,2.8117198612871e-14,0.0,8.64571080755e-15,1.8000982627406e-14,,,2.6060805624224e-14,0.0,7.7708580199209e-15,1.6665474985382e-14,,,1.7066221759585e-05,8.3329943783174e-07,3.6526231029608e-06,8.8946213689895e-06,0.0,,1.5192364601009e-05,8.0882504314792e-07,3.1100005826296e-06,8.077327198411e-06,0.0,,2.9063239528153e-14,3.3265963253966e-15,9.2930091134597e-15,1.7094002897857e-14,,,2.658318455973e-14,3.6228611587138e-15,7.9489405407563e-15,1.5359737572446e-14,,,313.3067,TRUE,4.571,1.82,-0.99938,-0.99938,-0.45472,0,2,7909.545,0,
0.24971,55.961871,31.905831,G17538818499199,K7,LM-STAR,,LAMOST-DR8-AFGK,55.961913092,31.905771548,J034350.8+315420,55.9619131,31.9057715,0.764,0.73,56.94,0,0,0,1,0,0,0,0,0,0,0,0,1,7.5727547245737e-06,4.3668389551112e-07,1.7324096512936e-06,4.2142836392264e-06,0.0,,7.3954230069621e-06,4.9241706239321e-07,1.69656202021e-06,4.070724468393e-06,0.0,,1.1516341785332e-14,1.8890379332917e-15,4.2231528075909e-15,5.6653247499633e-15,0.0,,1.1190791407419e-14,2.1333309558107e-15,4.1215018191858e-15,5.7684703938744e-15,0.0,,1.0342309944207e-05,1.139508123437e-06,2.2644703182279e-06,5.4181093668449e-06,0.0,,1.0459002431322e-05,1.1954210546413e-06,2.2322952318717e-06,5.3677411351131e-06,0.0,,1.8019364318006e-14,6.2348241481481e-15,,,,,1.8054114625825e-14,6.740982747412e-15,,,,,749.4721,TRUE,12.533,13.44,-0.57464,-0.81074,-0.42723,0,8,139617.41,0,
1.207038,195.359287,-1.087795,G11036850905200,G3,LM-STAR,,LAMOST-DR8-AFGK,195.359373141,-1.088119038,J130126.2-010517,195.3593731,-1.088119,3.292,1.82,45.63,0,0,0,0,0,0,0,0,0,0,0,0,1,7.6221473517683e-06,8.2804898326727e-07,5.3745050650615e-07,5.5924077780847e-06,0.0,,8.1493857834642e-06,6.1163916082452e-07,5.9129881789472e-07,6.2334314466993e-06,0.0,,1.9930874133264e-14,6.0236805383294e-15,1.1456681445561e-15,1.3345971596687e-14,,,1.7527767933671e-14,0.0,1.2594269093887e-15,1.4867303620129e-14,,,7.6221473517683e-06,8.2804898326727e-07,5.3745050650615e-07,5.5924077780847e-06,0.0,,8.1493857834642e-06,6.1163916082452e-07,5.9129881789472e-07,6.2334314466993e-06,0.0,,1.9930874133264e-14,6.0236805383294e-15,1.1456681445561e-15,1.3345971596687e-14,,,1.7527767933671e-14,0.0,1.2594269093887e-15,1.4867303620129e-14,,,37.40494,TRUE,3.412,1.62,0.35228,-0.73704,-0.83948,0,1,10047.145,0,
0.122517,56.256315,32.180899,G17538803843101,K3,LM-STAR,,LAMOST-DR8-AFGK,56.256354306,32.180906176,J034501.5+321051,56.2563543,32.1809062,0.778,0.739,50.15,0,0,0,1,0,0,0,0,0,0,0,0,1,2.804334794768e-05,3.5314986789276e-06,5.7268663951888e-06,1.1892769940248e-05,0.0,,2.7400739879716e-05,3.4955662768618e-06,5.6015304811931e-06,1.1904787271456e-05,0.0,,3.7115107926489e-14,1.7416914182097e-14,9.1016211676702e-15,1.0985409988401e-14,0.0,,3.2576055714199e-14,1.4775253936051e-14,8.7871483399328e-15,1.0762211378604e-14,0.0,,2.181652503945e-05,2.5211065416997e-06,4.7414493104177e-06,1.1129593049541e-05,,,2.2342571738734e-05,2.658062582777e-06,4.7481788427258e-06,1.1068213594488e-05,,,,,,,,,,,,,,,1993.255,TRUE,21.42,13.25,-0.23485,-0.54466,-0.35478,0,12,201602.022,0,
