_rs_unwise,_q,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise
"[6.249, 9.853]",224.0,6.249,1670m591o0033891,166.4827698,-58.8671714,1278.723,1278.687,1400.813,1400.79,11757.0,10949.0,0.002,0.006,0.002,0.006,19.828,43.724,1.0,1.0,61.95,6.989,0.9469,0.9169,11852.0,10987.0,20.193,44.675,2.632,2.8534,7.43866e-05,0.000226378,8.7644e-05,0.000182,-73.805,-63.588,166.4827698,166.4828028,-58.8671714,-58.8671993,1670m591,1670m591w1o0034552,1670m591w2o0029827,197.0,189.0,1.0,1.0,128.0,128.0,0.0,0.0,1.0
[],225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9.849],226.0,9.849,1670m591o0098214,166.1637117,-58.922868,1203.501,1203.336,1615.802,1616.044,1541.4,1540.2,0.015,0.042,0.014,0.041,13.447,35.068,0.99203,0.99096,32.71,14.3,0.2961,0.2404,1580.3,1464.6,13.77,36.115,2.6334,2.8526,0.00143975,0.00818133,0.000332523,0.000887,-34.442,25.124,166.1637117,166.1633513,-58.922868,-58.922992,1670m591,1670m591w1o0104942,1670m591w2o0130980,199.0,195.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.714, 9.438]",227.0,0.714,1670m591o0103900,166.235241,-58.7535352,1425.774,1425.803,1570.139,1570.208,2968.6,3531.8,0.009,0.02,0.008,0.019,15.538,38.926,1.0,1.0,36.79,8.113,0.2951,0.2784,3076.8,3529.1,15.851,39.885,2.631,2.8524,-0.00218719,-0.000409186,0.000208201,0.000436,-41.138,-16.421,166.235241,166.2351403,-58.7535352,-58.7535126,1670m591,1670m591w1o0111456,1670m591w2o0134354,197.0,186.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.622, 9.552]",228.0,2.622,1670m591o0101545,166.0993445,-58.8258714,1329.881,1329.785,1661.086,1661.177,2541.7,2717.5,0.009,0.023,0.008,0.022,12.899,33.603,1.0,1.0,133.8,15.69,0.549,0.5264,2433.8,2621.0,13.182,34.511,2.6297,2.8523,0.00990587,0.00821996,0.000203475,0.000491,-24.426,24.42,166.0993445,166.099207,-58.8258714,-58.825944,1670m591,1670m591w1o0108796,1670m591w2o0093570,200.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.578, 7.851, 9.594]",229.0,1.578,1670m591o0212884,166.1179336,-58.8997574,0.0,1233.338,0.0,1647.154,0.0,1162.1,0.0,0.05,0.0,0.049,0.0,31.673,0.0,1.0,0.0,4.848,0.0,0.4136,0.0,1005.6,0.0,32.633,0.0,2.8532,0.0,0.00599569,0.0,0.001056,0.0,59.068,0.0,166.1179336,0.0,-58.8997574,1670m591,,1670m591w2o0152187,0.0,181.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.897, 6.766]",230.0,0.897,1670m591o0036995,166.1773942,-58.7658821,1409.123,1409.073,1609.211,1609.23,12152.0,11208.0,0.003,0.007,0.002,0.007,21.941,48.15,1.0,1.0,69.15,6.341,0.794,0.7526,12119.0,11106.0,22.322,49.213,2.6312,2.8518,-0.000259042,-0.000257731,8.78876e-05,0.000191,-33.944,4.1818,166.1773942,166.1773655,-58.7658821,-58.7659197,1670m591,1670m591w1o0037735,1670m591w2o0032580,199.0,193.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[],231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6.407],233.0,6.407,1670m591o0031654,166.1585879,-58.9291554,1195.226,1195.143,1619.156,1619.119,1498400.0,1851400.0,0.001,0.002,0.001,0.002,869.84,1992.4,0.06978,0.07116,436.3,59.22,0.8729,0.9141,1570400.0,1794200.0,1307.0,2694.2,2.6312,2.8513,0.0018121,0.00106633,1.4051e-05,2.4e-05,-45.183,14.106,166.1585879,166.1586404,-58.9291554,-58.9292191,1670m591,1670m591w1o0032267,1670m591w2o0027875,16.0,113.0,1.0,1.0,97.0,97.0,24.0,24.0,1.0
"[0.441, 2.877]",234.0,0.441,1670m591o0037634,166.2961269,-58.7466085,1435.32,1435.803,1528.896,1529.07,6561.8,10226.0,0.005,0.007,0.004,0.007,19.67,45.152,1.0,1.0,55.48,50.58,0.5274,0.7901,6549.3,10239.0,20.042,46.21,2.6313,2.8514,-0.00181806,0.00266427,0.00013919,0.000194,-35.631,-7.0052,166.2961269,166.2958785,-58.7466085,-58.7462379,1670m591,1670m591w1o0038393,1670m591w2o0033145,191.0,187.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.718],235.0,0.718,1670m591o0103616,166.3985641,-58.7631267,1414.415,1414.318,1459.114,1458.922,3208.7,4025.2,0.007,0.016,0.007,0.016,14.786,36.408,1.0,1.0,133.1,40.31,0.3718,0.4288,3284.3,4026.4,15.139,37.435,2.6321,2.8526,0.00150293,0.00595266,0.00019218,0.000366,-69.409,-44.547,166.3985641,166.3988454,-58.7631267,-58.7632022,1670m591,1670m591w1o0111132,1670m591w2o0095589,195.0,189.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[],236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[4.359, 6.394]",237.0,4.359,1670m591o0147835,166.4520586,-58.9117711,1220.161,1220.355,1421.085,1421.285,601.07,692.22,0.026,0.069,0.026,0.07,8.8872,25.638,1.0,1.0,21.23,3.452,0.3375,0.3024,655.63,783.57,9.1041,26.338,2.63,2.8546,0.00335062,0.00264919,0.000523545,0.001351,-75.686,-79.139,166.4520586,166.451765,-58.9117711,-58.9116215,1670m591,1670m591w1o0174715,1670m591w2o0152104,201.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.214, 6.573, 7.818, 8.709]",238.0,1.214,1670m591o0133956,166.3864841,-58.9418752,1180.342,1180.389,1465.025,1464.961,2742.3,2867.8,0.008,0.02,0.007,0.019,13.099,32.204,1.0,1.0,71.04,11.13,0.4894,0.4897,2740.2,2856.0,13.368,33.04,2.6311,2.853,0.00219524,0.00355226,0.000194714,0.000447,-67.956,-58.219,166.3864841,166.3865792,-58.9418752,-58.9418395,1670m591,1670m591w1o0150881,1670m591w2o0089763,203.0,197.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.63, 6.714, 9.232]",239.0,0.63,1670m591o0034517,166.4909701,-58.8475711,1304.427,1304.433,1395.474,1395.454,11523.0,10816.0,0.002,0.006,0.002,0.006,20.395,44.579,1.0,1.0,122.0,12.44,0.8617,0.8404,11610.0,10876.0,20.727,45.512,2.6363,2.856,-0.00127715,-0.000609338,8.56289e-05,0.000181,-71.162,-62.541,166.4909701,166.4909992,-58.8475711,-58.847567,1670m591,1670m591w1o0035186,1670m591w2o0030379,199.0,194.0,1.0,1.0,0.0,128.0,0.0,0.0,1.0
"[0.314, 6.126, 6.879, 8.077]",240.0,0.314,1670m591o0035600,166.1015468,-58.8097315,1351.03,1351.059,1659.89,1659.882,20874.0,20179.0,0.002,0.005,0.002,0.004,27.366,58.946,1.0,1.0,88.57,15.96,0.8253,0.7912,20726.0,19983.0,27.762,60.029,2.6296,2.8508,0.00144899,0.00102985,6.43586e-05,0.000133,-31.19,12.333,166.1015468,166.1015588,-58.8097315,-58.8097092,1670m591,1670m591w1o0036297,1670m591w2o0031335,202.0,198.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.549],241.0,0.549,1670m591o0060732,166.0964836,-58.8162227,1342.484,1342.49,1663.203,1663.21,53916.0,52259.0,0.001,0.002,0.001,0.002,40.928,85.164,1.0,1.0,147.9,17.05,0.8424,0.7898,53730.0,52044.0,41.503,86.524,2.6332,2.8542,0.000324845,0.000725567,4.22083e-05,8.1e-05,-27.689,20.719,166.0964836,166.0964723,-58.8162227,-58.8162183,1670m591,1670m591w1o0062382,1670m591w2o0053859,206.0,206.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
"[0.318, 5.113, 8.022]",242.0,0.318,1670m591o0098416,166.1322901,-58.9170018,1210.897,1210.792,1637.139,1637.189,7426.9,7387.2,0.004,0.01,0.004,0.01,19.311,44.943,1.0,1.0,31.38,7.58,0.6315,0.594,7432.5,7336.6,19.606,45.855,2.6301,2.8523,0.000421107,0.00136679,0.000116105,0.000257,-16.216,36.467,166.1322901,166.1322142,-58.9170018,-58.917082,1670m591,1670m591w1o0105181,1670m591w2o0090538,200.0,189.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.129, 7.165, 9.9]",243.0,1.129,1670m591o0183763,166.2483885,-58.7471827,1434.197,0.0,1561.31,0.0,1007.5,0.0,0.023,0.0,0.023,0.0,12.941,0.0,1.0,0.0,86.22,0.0,0.1438,0.0,1050.8,0.0,13.221,0.0,2.6333,0.0,0.00422972,0.0,0.000453724,0.0,-44.342,0.0,166.2483885,0.0,-58.7471827,0.0,1670m591,1670m591w1o0176274,,190.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[0.398, 8.468]",244.0,0.398,1670m591o0037585,166.2440334,-58.7473318,1433.966,1433.955,1564.266,1564.237,26580.0,25943.0,0.002,0.004,0.001,0.003,29.35,61.876,1.0,1.0,209.2,32.23,0.8777,0.8689,26845.0,26026.0,29.872,63.27,2.6317,2.8518,0.000755906,0.00164717,5.76154e-05,0.000113,-44.525,-21.386,166.2440334,166.2440749,-58.7473318,-58.7473406,1670m591,1670m591w1o0038343,1670m591w2o0033105,193.0,184.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.083, 8.02, 8.458, 9.206, 9.69]",245.0,0.083,1670m591o0037655,166.2762364,-58.7449511,1437.337,1437.367,1542.43,1542.417,17913.0,17310.0,0.002,0.005,0.002,0.005,25.157,54.399,1.0,1.0,33.07,9.079,0.8642,0.8372,17944.0,17390.0,25.518,55.409,2.6357,2.8555,0.000425518,0.000116646,6.79674e-05,0.000142,-35.83,-11.458,166.2762364,166.2762559,-58.7449511,-58.7449284,1670m591,1670m591w1o0038414,1670m591w2o0033163,184.0,187.0,1.0,1.0,32.0,0.0,0.0,0.0,1.0
"[2.737, 6.231, 7.323]",246.0,2.737,1670m591o0030900,166.2386714,-58.9522043,1165.734,1165.633,1564.689,1564.754,4612.5,4297.0,0.005,0.015,0.005,0.014,15.06,35.68,1.0,1.0,55.84,5.775,0.7207,0.6865,4584.2,4300.1,15.34,36.544,2.6339,2.8543,0.00232941,0.00126797,0.000139781,0.000338,-51.907,-23.176,166.2386714,166.238573,-58.9522043,-58.952281,1670m591,1670m591w1o0031493,1670m591w2o0027227,201.0,201.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[3.243, 6.241, 7.302]",247.0,3.243,1670m591o0103512,166.4101485,-58.7661615,1410.517,1410.469,1451.212,1451.247,17836.0,16264.0,0.003,0.007,0.003,0.008,33.729,73.038,1.0,1.0,163.1,21.91,0.3155,0.2625,18062.0,16285.0,34.053,73.93,2.6334,2.8546,0.000799239,0.00121743,8.04836e-05,0.000186,-71.514,-51.23,166.4101485,166.4100964,-58.7661615,-58.7661976,1670m591,1670m591w1o0111015,1670m591w2o0095494,198.0,194.0,1.0,1.0,130.0,128.0,0.0,0.0,1.0
"[2.297, 7.925]",248.0,2.297,1670m591o0035772,166.4751118,-58.8066588,1357.896,1357.867,1406.666,1406.661,41456.0,39938.0,0.001,0.003,0.001,0.003,38.13,80.76,0.99642,0.9943,114.6,18.38,0.7943,0.7234,41360.0,39646.0,38.622,82.069,2.633,2.8531,7.62343e-05,0.000411212,4.53973e-05,9.1e-05,-54.842,-34.634,166.4751118,166.4751197,-58.8066588,-58.8066808,1670m591,1670m591w1o0036471,1670m591w2o0031489,188.0,189.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[3.043, 7.371]",249.0,3.043,1670m591o0148520,166.3827444,-58.7555041,1424.29,1424.067,1469.952,1470.075,737.1,1135.2,0.028,0.05,0.025,0.048,11.538,30.042,1.0,1.0,39.52,11.28,0.2022,0.3005,787.81,1147.9,11.789,30.851,2.6308,2.8506,0.00808269,0.0147446,0.000607004,0.00109,-58.781,-31.053,166.3827444,166.3825598,-58.7555041,-58.7556732,1670m591,1670m591w1o0176214,1670m591w2o0134334,193.0,195.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[2.799, 3.747]",250.0,2.799,1670m591o0101164,166.0846538,-58.8369797,1315.199,1315.314,1670.832,1670.827,2929.9,2773.8,0.009,0.025,0.007,0.022,15.067,37.445,1.0,1.0,64.81,10.92,0.4012,0.3498,3031.7,2834.1,15.367,38.374,2.6312,2.8532,-0.00561142,-0.00581753,0.000225593,0.000562,-25.953,21.526,166.0846538,166.0846635,-58.8369797,-58.836892,1670m591,1670m591w1o0108364,1670m591w2o0093213,199.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.311],251.0,0.311,1670m591o0035948,166.4714965,-58.8009131,1365.397,1365.449,1409.182,1409.189,3882.5,3330.2,0.006,0.019,0.006,0.018,14.579,35.157,0.99993,0.99983,119.3,9.765,0.5961,0.4995,3840.7,3351.9,14.893,36.162,2.6329,2.8542,0.00717419,0.00317985,0.000158743,0.000426,-59.887,-34.943,166.4714965,166.4714865,-58.8009131,-58.8008726,1670m591,1670m591w1o0036651,1670m591w2o0094408,192.0,193.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.65, 6.121, 7.925, 9.251]",252.0,0.65,1670m591o0036449,166.4529709,-58.7855879,1385.35,1385.417,1421.921,1421.974,9296.8,8917.0,0.003,0.008,0.003,0.007,18.838,42.192,1.0,1.0,23.28,11.96,0.8466,0.8246,9287.3,8973.0,19.184,43.169,2.6313,2.853,-8.58903e-05,-0.000406802,9.75686e-05,0.000209,-64.381,-56.97,166.4529709,166.4528933,-58.7855879,-58.7855363,1670m591,1670m591w1o0037171,1670m591w2o0032101,191.0,188.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[4.098, 5.651, 7.915, 8.081]",253.0,4.098,1670m591o0030996,166.3694921,-58.9498906,1169.736,1169.341,1476.395,1476.957,1828.7,2686.7,0.011,0.02,0.01,0.019,11.723,30.018,1.0,1.0,81.91,18.76,0.4894,0.7269,1865.2,2698.8,11.962,30.799,2.635,2.8527,0.00393438,0.00610799,0.000253586,0.000451,-66.614,-55.038,166.3694921,166.3686536,-58.9498906,-58.9501878,1670m591,1670m591w1o0031592,1670m591w2o0052863,214.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[5.409],254.0,5.409,1670m591o0033439,166.4854727,-58.8802543,1261.612,1261.61,1398.841,1398.845,331240.0,288800.0,0.0,0.001,0.0,0.001,90.785,172.6,1.0,1.0,886.2,106.9,0.9906,0.9861,331380.0,288230.0,92.677,175.8,2.6324,2.8535,0.00102657,0.000788748,1.70469e-05,3.3e-05,-74.214,-61.388,166.4854727,166.4854677,-58.8802543,-58.8802559,1670m591,1670m591w1o0034091,1670m591w2o0029427,203.0,197.0,1.0,1.0,129.0,128.0,8.0,0.0,1.0
"[7.867, 8.466, 9.61, 9.877]",255.0,7.867,1670m591o0100037,166.0890968,-58.8716271,1269.888,1269.832,1667.177,1666.931,784.06,512.83,0.022,0.104,0.021,0.101,10.281,29.005,1.0,1.0,30.29,6.075,0.6109,0.5322,774.77,522.27,10.544,29.848,2.6307,2.8512,-0.00896961,-0.0169627,0.00052329,0.002378,-4.3739,63.165,166.0890968,166.0894593,-58.8716271,-58.8716723,1670m591,1670m591w1o0107038,1670m591w2o0092107,200.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.6, 6.312, 6.841]",256.0,0.6,1670m591o0036163,166.4668086,-58.7943177,1374.003,1374.018,1412.435,1412.441,41328.0,38318.0,0.001,0.003,0.001,0.002,34.43,69.685,1.0,1.0,106.2,12.91,0.9684,0.9692,41418.0,38362.0,35.018,71.036,2.6338,2.8533,-0.000276268,0.000868499,4.75598e-05,9.2e-05,-62.649,-47.42,166.4668086,166.466799,-58.7943177,-58.7943065,1670m591,1670m591w1o0036871,1670m591w2o0031839,195.0,200.0,1.0,1.0,0.0,32.0,0.0,0.0,1.0
"[1.069, 9.058]",257.0,1.069,1670m591o0103570,166.1643297,-58.7635619,1412.045,1412.32,1618.119,1618.104,3593.2,4013.8,0.008,0.018,0.007,0.017,16.813,40.145,0.99917,0.99905,98.45,25.4,0.344,0.3631,3534.4,3792.4,17.218,41.379,2.6297,2.8527,-0.000941992,0.00333959,0.000189762,0.000401,-33.477,5.377,166.1643297,166.1643574,-58.7635619,-58.7633523,1670m591,1670m591w1o0111079,1670m591w2o0095550,200.0,190.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[3.491, 3.745, 8.113]",258.0,3.491,1670m591o0097789,166.4118478,-58.9365057,1187.535,1187.457,1447.961,1448.283,596.22,541.49,0.026,0.087,0.024,0.084,8.689,24.968,1.0,1.0,43.42,6.616,0.5662,0.596,605.34,572.37,8.8999,25.675,2.6317,2.8551,-0.00291628,-0.00870681,0.000537061,0.001767,-68.401,-63.428,166.4118478,166.4113694,-58.9365057,-58.9365627,1670m591,1670m591w1o0104445,1670m591w2o0130708,211.0,197.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[6.301, 6.758, 8.213, 8.661]",259.0,6.301,1670m591o0031968,166.1286525,-58.9205493,1206.22,1206.666,1639.534,1639.241,4040.0,3569.1,0.006,0.019,0.005,0.017,15.09,36.033,1.0,1.0,31.16,27.77,0.6756,0.6033,4017.0,3531.1,15.383,36.924,2.6351,2.854,9.62019e-05,0.00259697,0.000159672,0.000406,-19.194,31.128,166.1286525,166.1290953,-58.9205493,-58.9202119,1670m591,1670m591w1o0032589,1670m591w2o0053058,197.0,193.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.229],260.0,1.229,1670m591o0030797,166.3444535,-58.9552496,1162.548,1162.461,1493.228,1493.351,7655.5,7616.5,0.003,0.009,0.003,0.008,17.727,39.791,1.0,1.0,115.7,36.11,0.6791,0.6745,7720.6,7604.5,18.037,40.684,2.6336,2.8558,0.00154156,0.00331795,0.000108551,0.000226,-69.131,-58.743,166.3444535,166.3442707,-58.9552496,-58.9553147,1670m591,1670m591w1o0031383,1670m591w2o0027133,201.0,205.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.205],261.0,0.205,1670m591o0103820,166.3994535,-58.7568511,1422.636,1422.662,1458.589,1458.483,2023.8,2225.3,0.01,0.026,0.01,0.026,13.015,33.284,1.0,1.0,56.41,7.988,0.3454,0.3327,1981.6,2180.5,13.313,34.213,2.6359,2.8557,-0.000304639,-0.00117016,0.000257625,0.000585,-61.493,-36.53,166.3994535,166.3996097,-58.7568511,-58.7568319,1670m591,1670m591w1o0111369,1670m591w2o0095780,196.0,184.0,1.0,1.0,16.0,0.0,0.0,0.0,1.0
"[0.326, 6.911]",262.0,0.326,1670m591o0032529,166.4720753,-58.9061918,1227.582,1227.53,1407.617,1407.567,8964.4,8998.5,0.003,0.007,0.003,0.007,17.885,40.763,1.0,1.0,47.89,7.82,0.9196,0.9047,9085.6,9168.5,18.213,41.682,2.6357,2.8563,-0.000403881,-0.00139111,9.92832e-05,0.000204,-73.581,-77.838,166.4720753,166.472149,-58.9061918,-58.9062317,1670m591,1670m591w1o0033161,1670m591w2o0028629,202.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.627, 5.246]",263.0,0.627,1670m591o0104232,166.3431978,-58.7433182,1439.971,1439.998,1496.971,1496.9,67071.0,59465.0,0.001,0.003,0.001,0.003,63.107,129.28,1.0,1.0,489.5,41.37,0.2679,0.2432,67030.0,59258.0,63.853,131.0,2.6291,2.8506,0.00105685,0.000638723,5.14505e-05,0.00011,-46.693,-9.3269,166.3431978,166.343302,-58.7433182,-58.7432982,1670m591,1670m591w1o0111835,1670m591w2o0096198,193.0,191.0,1.0,1.0,33.0,32.0,8.0,0.0,1.0
"[3.126, 8.303]",264.0,3.126,1670m591o0061040,166.1250514,-58.7772123,1393.819,1393.66,1644.539,1644.391,2329.0,2364.8,0.008,0.023,0.008,0.022,11.841,30.67,1.0,1.0,36.77,10.83,0.735,0.7348,2384.4,2479.8,12.116,31.501,2.6348,2.8553,0.0028863,0.00265014,0.000211765,0.000519,-44.639,-20.506,166.1250514,166.1252653,-58.7772123,-58.7773353,1670m591,1670m591w1o0062713,1670m591w2o0054157,199.0,197.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.365, 7.468]",265.0,0.365,1670m591o0033808,166.5004957,-58.8696756,1275.543,1275.55,1388.789,1388.824,11671.0,10744.0,0.002,0.006,0.002,0.006,19.909,43.418,1.0,1.0,38.03,10.7,0.9233,0.9129,11660.0,10808.0,20.263,44.381,2.6333,2.8539,-0.000202775,-0.000922859,8.55951e-05,0.000182,-73.806,-65.601,166.5004957,166.5004447,-58.8696756,-58.8696705,1670m591,1670m591w1o0034468,1670m591w2o0029745,191.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.281, 6.599, 7.525, 7.532]",266.0,0.281,1670m591o0097075,166.2244114,-58.9562226,1160.358,1160.341,1574.253,1574.242,13056.0,12612.0,0.003,0.008,0.002,0.006,25.316,55.901,1.0,1.0,64.48,7.269,0.4937,0.4531,12975.0,12560.0,25.644,56.825,2.6336,2.8539,-0.000302613,1.78218e-05,9.3438e-05,0.000198,-50.739,-20.008,166.2244114,166.2244274,-58.9562226,-58.9562354,1670m591,1670m591w1o0103615,1670m591w2o0089231,195.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.228, 4.779, 8.996]",267.0,0.228,1670m591o0101119,166.5050178,-58.8403747,1313.925,1313.889,1386.036,1386.076,42717.0,39261.0,0.001,0.003,0.001,0.003,42.177,85.905,1.0,1.0,104.7,13.49,0.5699,0.5507,42871.0,39392.0,42.737,87.151,2.6292,2.8508,0.00147027,3.77297e-05,5.37865e-05,0.000108,-67.031,-57.478,166.5050178,166.5049578,-58.8403747,-58.840402,1670m591,1670m591w1o0108307,1670m591w2o0093163,196.0,194.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[1.944, 7.64]",268.0,1.944,1670m591o0136355,166.4579827,-58.7804188,1392.147,1391.826,1418.579,1419.036,1402.1,2025.8,0.014,0.028,0.015,0.03,12.424,33.881,1.0,1.0,65.14,13.55,0.2847,0.3176,1407.9,2050.5,12.686,34.726,2.6343,2.8512,-0.00420976,-0.00381052,0.000341782,0.000678,-64.848,-58.573,166.4579827,166.4573063,-58.7804188,-58.7806604,1670m591,1670m591w1o0154590,1670m591w2o0032229,191.0,187.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[3.476, 4.866, 9.549]",269.0,3.476,1670m591o0098799,166.0957407,-58.9062049,1224.688,1224.528,1662.041,1662.045,1327.4,1322.4,0.017,0.048,0.015,0.043,12.277,33.013,1.0,1.0,45.55,8.121,0.3956,0.3486,1313.9,1306.9,12.525,33.83,2.6309,2.8533,0.00224513,0.00362164,0.000354311,0.000962,1.4758,58.639,166.0957407,166.0957308,-58.9062049,-58.9063273,1670m591,1670m591w1o0105616,1670m591w2o0090910,194.0,189.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[6.065, 6.578]",270.0,6.065,1670m591o0101423,166.0702421,-58.8294619,1324.9,1325.056,1680.738,1680.633,2868.9,2968.9,0.009,0.023,0.008,0.021,15.901,37.547,1.0,1.0,183.5,17.71,0.2668,0.2679,2931.7,3007.6,16.167,38.389,2.632,2.853,-0.00794226,-0.00243831,0.000230942,0.000501,-29.673,13.157,166.0702421,166.0704,-58.8294619,-58.8293441,1670m591,1670m591w1o0108653,1670m591w2o0093446,204.0,201.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
[0.78],271.0,0.78,1670m591o0030923,166.3838917,-58.9522424,1166.753,1166.752,1466.642,1466.647,13039.0,12162.0,0.002,0.006,0.002,0.005,20.845,45.165,1.0,1.0,74.16,12.17,0.9147,0.8978,13064.0,12124.0,21.229,46.183,2.6343,2.8542,-0.00117254,-0.00152427,8.38349e-05,0.000171,-66.693,-55.344,166.3838917,166.3838837,-58.9522424,-58.9522437,1670m591,1670m591w1o0031517,1670m591w2o0027249,206.0,203.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[4.93, 6.581, 9.198, 9.487]",272.0,4.93,1670m591o0035973,166.4827235,-58.7997131,1367.031,1366.474,1401.581,1401.602,6621.2,7837.9,0.004,0.011,0.004,0.01,18.819,46.633,0.99979,0.99864,143.4,92.0,0.5699,0.5028,6602.2,7732.8,19.19,47.774,2.6337,2.8558,0.0019812,0.00821364,0.000125792,0.000251,-58.327,-28.803,166.4827235,166.482686,-58.7997131,-58.800139,1670m591,1670m591w1o0036677,1670m591w2o0031668,192.0,193.0,1.0,1.0,160.0,160.0,0.0,0.0,1.0
"[0.343, 7.496]",273.0,0.343,1670m591o0031080,166.1717178,-58.9464487,1172.704,1172.716,1609.991,1609.987,44199.0,42375.0,0.001,0.003,0.001,0.002,36.03,74.51,1.0,1.0,192.0,23.88,0.9468,0.9393,44430.0,42421.0,36.663,76.076,2.6306,2.852,-0.000555515,-0.000348091,4.65671e-05,8.8e-05,-58.578,-15.082,166.1717178,166.1717243,-58.9464487,-58.94644,1670m591,1670m591w1o0031679,1670m591w2o0027389,204.0,191.0,1.0,1.0,32.0,0.0,0.0,0.0,1.0
"[1.468, 4.79, 6.324, 9.534, 9.896]",274.0,1.468,1670m591o0133780,166.3734969,-58.9556081,1162.278,1162.569,1473.616,1473.095,833.88,1162.2,0.019,0.042,0.019,0.042,9.4499,27.188,1.0,1.0,94.98,6.963,0.4744,0.5057,819.56,1167.7,9.6835,27.957,2.635,2.8534,0.00323385,0.00111133,0.000417991,0.0009,-65.39,-54.196,166.3734969,166.3742735,-58.9556081,-58.9553898,1670m591,1670m591w1o0150616,1670m591w2o0089280,210.0,208.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.904],275.0,1.904,1670m591o0100632,166.508046,-58.8564097,1292.95,1292.715,1383.817,1383.739,792.73,1121.0,0.02,0.043,0.019,0.043,9.1583,26.697,1.0,1.0,26.87,2.716,0.5556,0.587,800.13,1128.0,9.3868,27.446,2.6305,2.8538,0.00170958,0.00294685,0.000429108,0.000916,-70.077,-60.876,166.508046,166.5081586,-58.8564097,-58.8565901,1670m591,1670m591w1o0107731,1670m591w2o0092674,195.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
