_rs_allwise,_q,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
[5.097],93.0,5.097,J110529.06-584721.6,166.3711126,-58.7893425,0.06,0.0591,170.9,Im,12.706,0.032,12.672,0.03,12.636,,9.141,,13.838,0.039,13.228,0.042,13.048,0.042,2955.785,2760.807,1.6700591013510397e+18,34.4,3.88,36.2,1.51,-3.7,0.872,-2.7,0.807,1.97,1.0,0.0,0.0,0.0,0.0,0.0,hhOp,1.0,32nn,54.0,54.0,54.0,54.0,0.0,35.0,0.0,35.0,0.0,166.3711126,0.0604,-58.7893421,0.0619,-0.0084,-25,40,49,42,3.88,1.51,0.872,0.807,1.97,1N000,AAUU,3.0,0.0,55.443,55.685,35.779,36.264,826908728,0.26,2M
[1.131],94.0,1.131,J110532.86-584349.8,166.3869569,-58.7305002,0.0367,0.0337,134.0,Im,8.733,0.022,8.748,0.019,8.517,0.044,7.753,0.168,8.804,0.026,8.817,0.049,8.774,0.019,2935.793,2915.071,1.670059101351039e+18,48.8,1.98,55.8,2.08,24.6,1.33,6.5,0.914,1.68,1.0,0.0,0.0,0.0,0.0,0.0,hhOO,0.0,46nn,57.0,57.0,57.0,57.0,36.0,36.0,6.0,36.0,0.0,166.3869569,0.0358,-58.7305002,0.0353,-0.0097,0,24,0,23,1.98,2.08,1.33,0.914,1.68,3N000,AAAB,15.0,0.0,57.788,58.563,37.93,37.284,826909388,0.206,2M
[],95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1.429],96.0,1.429,J110535.72-584547.7,166.3988738,-58.7632769,0.0649,0.0619,0.2,Im,13.317,0.032,13.336,0.034,12.753,,9.525,,14.749,0.033,14.141,0.022,13.899,0.05,2918.777,2829.417,1.6700591013510403e+18,34.0,10.1,31.8,3.43,-1.9,0.837,-3.7,0.996,4.47,1.0,0.0,0.0,0.0,0.0,0.001,dd0P,1.0,87nn,55.0,55.0,55.0,55.0,0.0,35.0,0.0,35.0,0.0,166.398874,0.0627,-58.7632759,0.0654,-0.0051,6,48,55,49,10.1,3.43,0.837,0.996,4.47,1N000,AAUU,3.0,0.0,55.09,55.147,35.898,35.656,826909054,1.209,2M
"[0.116, 7.582]",97.0,0.116,J110535.65-584907.7,166.3985637,-58.8188298,0.0523,0.0434,2.3,Im,12.037,0.026,12.153,0.025,11.329,0.155,8.798,,12.651,0.029,12.225,0.029,12.131,0.032,2917.805,2683.974,1.6700591013510395e+18,41.4,2.91,43.0,2.39,7.0,1.05,0.8,0.938,2.0,2.0,1.0,0.0,0.0,0.0,0.0,dd00,0.0,nnnn,56.0,56.0,56.0,56.0,6.0,36.0,0.0,36.0,0.0,166.398617,0.0427,-58.8187232,0.0444,-0.007,-28,30,51,30,9.5,3.92,1.05,0.939,4.47,1N039,AABU,7.0,0.0,57.065,57.032,39.08,38.685,826908404,0.47,2M
[1.362],98.0,1.362,J110535.92-585212.0,166.39969,-58.87001,0.0391,0.0362,142.1,Im,10.428,0.023,10.41,0.021,10.173,0.065,9.201,0.428,11.108,0.023,10.876,0.022,10.816,0.021,2914.997,2549.997,1.670059101351039e+18,47.1,79.5,52.4,60.4,16.6,2.06,2.5,1.08,42.7,1.0,0.0,0.0,0.0,0.0,0.0,Ph00,1.0,n96n,57.0,57.0,57.0,57.0,34.0,37.0,0.0,37.0,0.0,166.3996848,0.0463,-58.8700102,0.0425,-0.0063,-162,27,-34,26,79.4,60.4,2.06,1.08,42.7,1N000,AAAC,15.0,0.0,55.871,55.971,37.297,37.233,826907835,0.982,2M
[0.371],99.0,0.371,J110535.89-584609.8,166.3995703,-58.7694075,0.036,0.0334,141.6,Im,8.681,0.022,8.726,0.02,8.781,0.032,9.31,,8.741,0.034,8.74,0.055,8.693,0.021,2917.678,2813.376,1.670059101351039e+18,48.9,1.52,55.1,1.77,34.3,0.865,0.7,1.04,1.37,1.0,0.0,0.0,0.0,0.0,0.0,0hop,0.0,000n,56.0,56.0,56.0,56.0,36.0,36.0,0.0,36.0,0.0,166.3995704,0.0346,-58.7694075,0.0351,-0.0092,0,24,0,24,1.52,1.77,0.865,1.04,1.37,1N000,AAAU,7.0,0.0,56.078,56.249,36.238,35.824,826908966,0.148,2M
[],100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2.873],101.0,2.873,J110538.70-585448.4,166.4112543,-58.9134588,0.0439,0.0416,138.7,Im,11.592,0.024,11.589,0.024,12.204,,9.45,,12.477,0.039,12.307,0.056,12.22,0.045,2898.275,2436.394,1.6700591013510318e+18,45.1,18.0,46.1,7.02,1.1,0.871,-3.1,0.895,7.89,1.0,0.0,0.0,0.0,0.0,0.0,h000,1.0,32nn,60.0,60.0,59.0,59.0,0.0,39.0,0.0,39.0,0.0,166.4112577,0.0429,-58.9134584,0.0436,-0.0118,-6,27,82,28,17.9,7.02,0.871,0.895,7.88,1N001,AAUU,3.0,0.0,61.569,61.551,41.21,42.063,826907346,1.863,2M
[],102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.619],103.0,0.619,J110540.95-585113.6,166.4206553,-58.8537884,0.048,0.0475,6.2,Im,13.551,0.024,14.017,0.031,10.483,0.074,7.803,0.114,14.652,0.082,13.815,,13.636,,2887.014,2592.733,1.6700591013510403e+18,45.6,2.84,35.3,1.99,14.6,1.2,9.6,1.18,1.93,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,421n,58.0,58.0,58.0,58.0,36.0,38.0,9.0,38.0,0.0,166.4206616,0.076,-58.8537884,0.0733,-0.0268,83,68,5,67,2.83,1.99,1.2,1.18,1.92,3N000,AAAB,15.0,0.0,57.177,56.929,38.014,37.813,826908016,0.536,2M
[],104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2.172],105.0,2.172,J110542.43-584542.4,166.4268209,-58.7618027,0.0494,0.0477,155.3,Im,12.578,0.026,12.77,0.028,12.011,,9.478,,13.97,0.058,13.365,0.065,13.216,0.06,2880.871,2833.633,1.6700591013510397e+18,42.5,10.6,39.3,2.04,1.7,0.853,-0.7,1.02,4.24,1.0,0.0,0.0,0.0,0.0,0.0,dhO0,1.0,43nn,55.0,55.0,54.0,54.0,0.0,35.0,0.0,35.0,0.0,166.4268218,0.0506,-58.7618027,0.0502,-0.0098,-28,36,48,36,10.6,2.04,0.853,1.02,4.24,1N000,AAUU,3.0,0.0,57.453,57.52,36.62,36.737,826909068,2.289,2M
[0.583],106.0,0.583,J110543.30-585053.5,166.4304287,-58.8482096,0.0498,0.0488,165.9,Im,12.39,0.026,12.511,0.027,11.798,0.284,9.203,,13.541,0.035,12.842,0.039,12.736,0.038,2873.912,2607.461,1.6700591013510397e+18,41.1,13.6,40.4,2.56,3.8,0.812,0.6,0.913,5.2,1.0,0.0,0.0,0.0,0.0,0.0,0hd0,1.0,21nn,57.0,57.0,57.0,57.0,1.0,37.0,0.0,37.0,0.0,166.4304297,0.0507,-58.8482087,0.0506,-0.004,54,33,96,34,13.6,2.56,0.812,0.913,5.19,1N000,AABU,7.0,0.0,56.925,57.617,38.108,38.024,826908084,0.53,2M
[6.773],107.0,6.773,J110543.55-584412.8,166.4314702,-58.7369089,0.0399,0.0376,141.2,Im,10.613,0.023,10.652,0.021,11.614,,9.353,,10.661,0.023,10.627,0.022,10.601,0.021,2875.15,2898.864,1.6700591013510405e+18,47.7,1.5,50.8,1.6,1.1,0.589,-4.0,0.828,1.22,1.0,0.0,0.0,0.0,0.0,0.004,hh00,0.0,11nn,57.0,57.0,56.0,56.0,0.0,35.0,0.0,35.0,0.0,166.4314701,0.0387,-58.7369091,0.0393,-0.0101,15,25,81,25,1.49,1.59,0.589,0.828,1.22,1N000,AAUU,3.0,0.0,58.901,58.712,36.474,36.514,826909325,0.146,2M
"[2.361, 8.613]",108.0,2.361,J110544.25-585309.5,166.434384,-58.8859764,0.0475,0.0449,110.0,Im,11.686,0.025,11.781,0.026,12.739,,9.318,,13.031,0.046,12.427,0.052,12.252,0.043,2867.661,2508.634,1.6700591013510392e+18,43.5,8.1,42.3,2.53,-2.4,0.815,-0.9,0.964,3.56,2.0,0.0,0.0,0.0,0.0,0.0,0d00,1.0,32nn,57.0,57.0,57.0,57.0,0.0,37.0,0.0,37.0,0.0,166.4343844,0.0492,-58.8859761,0.0463,-0.0072,79,29,77,29,8.09,2.52,0.815,0.964,3.56,2N000,AAUU,3.0,0.0,58.02,57.681,39.221,39.21,826907653,1.578,2M
[],109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1.005],110.0,1.005,J110546.04-584725.5,166.4418499,-58.7904402,0.0601,0.0575,91.6,Im,13.091,0.029,13.17,0.032,11.913,0.213,9.424,0.508,14.669,0.05,14.1,0.098,13.792,0.075,2859.796,2758.844,1.6700591013510395e+18,37.6,2.41,33.7,1.75,5.1,0.91,2.1,1.0,1.63,2.0,1.0,0.0,0.0,0.0,0.0,0hO0,0.0,nnnn,58.0,58.0,58.0,58.0,2.0,38.0,0.0,38.0,0.0,,,,,,,,,,,,,,,,AABC,15.0,0.0,57.246,57.216,37.933,37.842,826908724,1.373,2M
[],111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.629],112.0,0.629,J110551.58-584652.6,166.4649516,-58.7812896,0.0403,0.0374,130.0,Im,11.09,0.022,11.203,0.022,10.692,0.085,9.255,0.44,11.419,0.022,11.175,0.022,11.16,0.023,2828.662,2783.076,1.6700591013510392e+18,48.6,1.59,50.0,1.62,12.8,0.946,2.5,0.938,1.35,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,131n,58.0,58.0,57.0,57.0,30.0,37.0,1.0,37.0,0.0,166.4649523,0.0407,-58.7812887,0.04,-0.0119,28,26,78,26,1.58,1.62,0.946,0.938,1.34,3N000,AAAC,15.0,0.0,57.973,57.642,37.723,37.9,826908835,0.137,2M
[4.059],113.0,4.059,J110551.39-585106.5,166.4641298,-58.8518064,0.0419,0.0401,135.0,Im,11.061,0.024,11.177,0.022,10.432,0.076,8.77,0.317,12.101,0.032,11.45,0.035,11.29,0.029,2828.189,2598.449,1.6700591013510392e+18,45.5,4.55,48.5,2.12,14.3,1.03,3.4,0.95,2.41,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,011n,55.0,55.0,55.0,55.0,32.0,35.0,1.0,35.0,0.0,166.46413,0.0426,-58.851806,0.0424,-0.0083,12,27,25,27,4.55,2.12,1.03,0.95,2.41,2N000,AAAB,15.0,0.0,56.391,57.177,37.767,37.758,826908036,0.327,2M
[0.525],114.0,0.525,J110552.02-584739.4,166.4667732,-58.7943044,0.0392,0.0363,144.0,Im,10.931,0.023,11.057,0.021,11.198,0.123,9.274,,11.921,0.023,11.256,0.022,11.055,0.024,2825.899,2749.024,1.6700591013510392e+18,47.2,1.88,53.0,1.68,8.8,0.901,0.7,1.03,1.45,1.0,0.0,0.0,0.0,0.0,0.0,hhd0,0.0,68nn,56.0,56.0,56.0,56.0,8.0,37.0,0.0,37.0,0.0,166.4667734,0.0377,-58.7943037,0.0388,-0.0113,6,26,55,26,1.88,1.67,0.901,1.03,1.45,1N000,AABU,7.0,0.0,58.508,58.653,38.682,38.267,826908687,0.118,2M
[4.75],115.0,4.75,J110552.70-585032.5,166.4695873,-58.842381,0.041,0.0387,136.2,Im,11.178,0.024,11.246,0.021,10.804,0.084,8.885,,11.689,0.028,11.502,0.035,11.462,0.029,2821.009,2623.189,1.6700591013510392e+18,45.7,15.7,50.7,5.34,12.9,1.06,1.8,1.05,6.83,1.0,0.0,0.0,0.0,0.0,0.0,hhh0,1.0,220n,55.0,55.0,55.0,55.0,24.0,35.0,0.0,35.0,0.0,166.4695883,0.0445,-58.8423805,0.0438,-0.0126,74,28,82,28,15.7,5.34,1.06,1.05,6.82,1N000,AAAU,7.0,0.0,55.022,55.064,35.936,36.541,826908147,0.194,2M
[0.674],116.0,0.674,J110552.17-585535.1,166.4674048,-58.9264171,0.0402,0.0368,139.2,Im,10.614,0.024,10.659,0.021,10.102,0.092,8.467,0.261,11.062,0.026,10.808,0.024,10.73,0.019,2822.082,2403.151,1.6700591013510316e+18,46.0,7.01,52.1,3.06,11.8,0.79,4.2,0.993,3.36,1.0,0.0,0.0,0.0,0.0,0.0,0000,1.0,111n,59.0,59.0,59.0,59.0,38.0,39.0,1.0,39.0,0.0,166.4674058,0.0427,-58.9264164,0.0422,-0.0147,31,26,46,26,7.0,3.06,0.789,0.993,3.36,2N000,AAAB,15.0,0.0,59.765,60.013,39.666,40.499,826907189,0.449,2M
[0.571],117.0,0.571,J110553.17-584803.4,166.4715531,-58.8009445,0.0502,0.0482,163.0,Im,13.4,0.025,13.627,0.029,12.893,,9.591,,14.703,0.061,14.158,0.082,13.691,,2819.267,2731.696,1.6700591013510403e+18,42.9,5.9,37.8,1.54,-2.3,0.879,-2.8,1.18,2.67,1.0,0.0,0.0,0.0,0.0,0.0,hdD0,1.0,43nn,55.0,55.0,54.0,55.0,0.0,36.0,0.0,35.0,0.0,166.4715566,0.048,-58.8009447,0.0498,-0.0076,127,46,-53,48,5.89,1.55,0.879,1.18,2.67,1N000,AAUU,3.0,0.0,58.268,58.588,38.311,38.301,826908610,0.523,2M
[4.62],118.0,4.62,J110552.70-585032.5,166.4695873,-58.842381,0.041,0.0387,136.2,Im,11.178,0.024,11.246,0.021,10.804,0.084,8.885,,11.689,0.028,11.502,0.035,11.462,0.029,2821.009,2623.189,1.6700591013510392e+18,45.7,15.7,50.7,5.34,12.9,1.06,1.8,1.05,6.83,1.0,0.0,0.0,0.0,0.0,0.0,hhh0,1.0,220n,55.0,55.0,55.0,55.0,24.0,35.0,0.0,35.0,0.0,166.4695883,0.0445,-58.8423805,0.0438,-0.0126,74,28,82,28,15.7,5.34,1.06,1.05,6.82,1N000,AAAU,7.0,0.0,55.022,55.064,35.936,36.541,826908147,0.194,2M
[7.788],119.0,7.788,J110554.29-585420.3,166.4762379,-58.9056653,0.136,0.111,65.0,Im,14.408,0.051,14.85,0.089,12.467,,9.446,,15.205,0.061,14.855,0.082,14.821,0.125,2810.604,2457.583,1.6700591013510323e+18,21.4,3.25,12.2,2.25,-3.7,1.02,-2.3,1.09,2.08,2.0,1.0,0.0,0.0,0.0,0.0,0h00,1.0,nnnn,59.0,59.0,29.0,59.0,0.0,39.0,0.0,39.0,0.0,,,,,,,,,,,,,,,,AAUU,3.0,0.0,59.208,59.174,39.748,39.382,826907433,0.796,2M
[0.827],120.0,0.827,J110554.98-584859.6,166.4791061,-58.816573,0.0432,0.0358,126.7,Im,8.776,0.024,8.685,0.023,8.297,0.025,6.714,0.058,9.343,0.024,9.246,0.027,9.218,0.029,2808.681,2690.866,1.6700591013510392e+18,45.5,14.4,48.0,14.8,44.2,8.15,18.8,13.1,13.0,2.0,0.0,0.013,0.002,0.0,0.0,hhd0,1.0,9960,54.0,56.0,54.0,56.0,36.0,36.0,30.0,36.0,0.0,166.4807726,0.0796,-58.8173732,0.075,-0.0539,-1281,26,2393,23,63.8,62.9,8.65,10.6,44.0,2Y429,AAAA,15.0,0.0,43.649,48.192,36.78,36.368,826908424,0.499,2M
[5.105],121.0,5.105,J110556.53-585249.0,166.4855494,-58.8802927,0.0348,0.0318,101.5,Im,8.658,0.022,8.795,0.019,8.588,0.025,8.065,0.158,9.573,0.023,8.953,0.069,8.814,0.023,2798.564,2524.116,1.670059101351039e+18,49.2,1.47,57.5,1.61,44.2,0.892,6.9,0.952,1.29,2.0,1.0,0.0,0.0,0.0,0.0,0d00,0.0,nnnn,58.0,58.0,58.0,58.0,38.0,38.0,3.0,38.0,0.0,166.4854258,0.0317,-58.880283,0.0299,-0.0055,3,23,18,23,8.14,7.99,0.953,0.953,5.24,1N023,AAAB,15.0,0.0,60.103,59.917,40.961,40.695,826907717,0.174,2M
[0.616],122.0,0.616,J110558.14-585423.3,166.4922673,-58.9064868,0.0805,0.0769,31.6,Im,13.716,0.038,14.159,0.049,12.991,,9.578,,14.4,0.05,13.977,0.056,13.802,0.057,2788.913,2455.612,1.6700591013510333e+18,28.9,3.17,22.2,2.53,-13.0,1.09,-6.5,1.1,2.14,1.0,0.0,0.001,0.0,0.0,0.0,0h00,1.0,10nn,59.0,59.0,56.0,59.0,0.0,36.0,0.0,39.0,9000.0,166.4922668,0.0814,-58.9064867,0.0846,0.0192,-49,63,26,67,3.17,2.53,1.09,1.1,2.14,1N000,AAUU,3.0,0.0,59.109,59.416,39.958,40.041,826907426,0.483,2M
[1.399],123.0,1.399,J110559.06-584804.2,166.4960932,-58.8011747,0.047,0.0448,158.4,Im,13.304,0.025,13.14,0.026,12.669,,9.504,,14.856,0.065,14.229,0.074,13.915,0.073,2785.982,2731.37,1.670059101351041e+18,43.7,15.3,42.4,4.67,-0.9,0.853,-5.2,2.13,6.69,2.0,0.0,0.0,0.0,0.0,0.0,hhD0,1.0,99nn,55.0,55.0,55.0,55.0,0.0,35.0,0.0,35.0,0.0,166.4960931,0.0448,-58.8011741,0.0464,-0.0084,-24,42,-79,43,15.3,4.67,0.853,2.13,6.69,1N000,AAUU,3.0,0.0,56.092,56.029,36.181,37.042,826908611,1.069,2M
[6.942],124.0,6.942,J110559.14-585311.8,166.496442,-58.8866378,0.0339,0.0312,157.0,Im,9.598,0.019,9.683,0.018,9.827,0.066,9.414,0.497,11.009,0.028,10.467,0.058,10.315,0.044,2783.691,2507.625,1.670059101351039e+18,57.1,223.0,60.7,127.0,16.3,1.33,2.2,0.853,105.0,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,nn0n,60.0,60.0,59.0,59.0,39.0,39.0,0.0,40.0,0.0,166.4976833,0.0234,-58.8877548,0.0295,-0.0126,-46,22,188,23,53.1,40.4,1.73,0.853,28.4,1N465,AAAC,15.0,0.0,60.366,60.801,40.888,40.781,826907648,1.168,2M
[3.025],125.0,3.025,J110601.28-585022.2,166.5053473,-58.8395073,0.0393,0.0355,136.5,Im,9.908,0.023,10.043,0.02,10.013,0.051,8.877,0.319,11.633,0.028,10.845,0.071,10.604,0.048,2772.63,2631.114,1.670059101351039e+18,46.7,22.6,53.7,13.3,21.1,1.01,3.4,0.949,11.2,2.0,0.0,0.0,0.0,0.0,0.0,HHh0,1.0,nn1n,55.0,55.0,55.0,55.0,36.0,36.0,0.0,36.0,0.0,166.5053492,0.0378,-58.8395076,0.0382,-0.0125,66,25,50,25,22.6,13.3,1.01,0.949,11.2,2N000,AAAB,15.0,0.0,56.466,56.451,35.958,36.25,826908188,1.708,2M
[],126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1.039],127.0,1.039,J110605.78-585032.9,166.5240945,-58.8424757,0.0502,0.0484,145.0,Im,12.924,0.026,13.049,0.027,11.936,,9.144,0.429,13.844,0.023,13.14,0.022,12.974,0.03,2747.173,2623.542,1.67005910135104e+18,41.0,1.53,39.5,1.41,1.6,0.909,2.5,0.967,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0hO0,0.0,54nn,55.0,55.0,55.0,55.0,0.0,35.0,1.0,35.0,0.0,166.5240947,0.05,-58.8424755,0.0509,-0.0097,14,39,24,40,1.53,1.41,0.909,0.967,1.26,1N000,AAUC,11.0,0.0,57.82,57.131,37.819,37.674,826908146,0.069,2M
[],128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6.842],129.0,6.842,J110615.38-585243.1,166.5640888,-58.8786502,0.0637,0.0613,173.7,Im,13.247,0.029,13.49,0.04,12.407,,9.01,,13.929,0.032,13.553,0.027,13.507,0.039,2692.324,2529.236,1.6700591013510403e+18,37.1,9.38,27.2,2.51,-0.5,0.889,0.7,0.87,4.0,1.0,0.0,0.0,0.0,0.0,0.001,hh00,1.0,30nn,57.0,57.0,57.0,57.0,0.0,36.0,0.0,37.0,0.0,166.5640906,0.0631,-58.8786494,0.0643,-0.0104,69,45,46,46,9.38,2.51,0.89,0.87,4.0,1N000,AAUU,3.0,0.0,57.836,57.834,39.44,38.995,826992248,0.49,2M
[4.371],130.0,4.371,J110622.25-585135.9,166.5927401,-58.8599808,0.0731,0.0717,17.5,Im,14.037,0.032,14.625,0.058,12.77,,9.405,,14.404,0.028,14.078,0.035,13.84,0.052,2653.881,2578.382,1.6700591013510408e+18,34.2,6.01,18.7,2.06,-8.3,0.914,-2.8,1.16,2.87,1.0,0.0,0.0,0.0,0.0,0.002,0000,1.0,21nn,59.0,59.0,42.0,59.0,0.0,37.0,0.0,38.0,0.0,166.5927408,0.0741,-58.8599804,0.0752,0.0063,37,67,41,70,6.0,2.06,0.914,1.16,2.87,1N000,AAUU,3.0,0.0,58.854,58.849,38.851,38.406,826992031,0.35,2M
[1.169],131.0,1.169,J110622.42-584951.5,166.593418,-58.8309869,0.0413,0.039,135.0,Im,10.954,0.024,11.008,0.022,11.066,0.108,9.526,,11.224,0.023,11.006,0.022,10.961,0.023,2653.469,2654.298,1.6700591013510392e+18,46.0,1.81,49.6,1.66,10.1,0.939,-0.2,0.897,1.42,1.0,0.0,0.0,0.0,0.0,0.0,00d0,0.0,00nn,60.0,60.0,60.0,60.0,14.0,38.0,0.0,38.0,0.0,166.593419,0.0408,-58.8309865,0.0405,-0.0106,67,25,49,25,1.8,1.65,0.939,0.897,1.41,1N000,AAAU,7.0,0.0,59.021,58.992,37.894,37.842,826991715,0.139,2M
