name,ra,dec,PU,significance,flux_significance_b_max,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,e_Fcsc_h,flux_aper90_ave_b,e_flux_aper90_ave_b,var_intra_prob,var_inter_prob,CSC_flags,DR3Name_gaia,_r_gaia,PU_gaia,RA_ICRS_gaia,DE_ICRS_gaia,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Plx,e_Plx,PM,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,cp_flag_gaia,_2MASS_2mass,_r_2mass,PU_2mass,RAJ2000_2mass,DEJ2000_2mass,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,cp_flag_2mass,Name_catwise,_r_catwise,PU_catwise,RA_ICRS_catwise,DE_ICRS_catwise,W1mag_catwise,e_W1mag_catwise,W2mag_catwise,e_W2mag_catwise,cp_flag_catwise,objID_unwise,_r_unwise,PU_unwise,RAJ2000_unwise,DEJ2000_unwise,W1mag_unwise,e_W1mag_unwise,W2mag_unwise,e_W2mag_unwise,cp_flag_unwise,AllWISE_allwise,_r_allwise,PU_allwise,RAJ2000_allwise,DEJ2000_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag,e_W3mag,W4mag,e_W4mag,cp_flag_allwise,gaia_precomputed,cp_flag_wise12,which_wise12,W1mag,e_W1mag,W2mag,e_W2mag
2CXO J110519.4-585834,166.33129166666666,-58.976191666666665,2.14,4.0,4.0,1.424441480807438e-15,4.4035006308198887e-16,5.088999999999999e-16,2.057e-16,8.47353403572643e-16,6.401845120384102e-16,2.780694884380081e-15,8.037766340906963e-16,0.996,,,Gaia DR3 5338649541597252096,0.401532524396048,0.00352023777606,166.33117969486,-58.97628711335,16.809843,0.003162,17.66924,0.007967,15.877007,0.007259,1.7589,0.05,12.618,559.5528564453125,543.7233276367188,575.64306640625,571.0704956054688,557.44140625,585.3815307617188,2,11051949-5858347,0.487,0.1400442248607203,166.331221,-58.976322,14.663000106811523,0.0359999984502792,13.979000091552734,0.0379999987781047,13.833000183105469,0.0570000000298023,0,,,,,,,,,,-8,1670m591o0096398,0.454,0.1100562806787509,166.3312764,-58.9763176,13.778967784163424,-0.0046965868361118,13.832069468952888,-0.0123264181650172,0,,,,,,,,,,,,,,-8,True,0.0,unwise,13.778967784163424,-0.0046965868361118,13.832069468952888,-0.0123264181650172
2CXO J110605.6-585334,166.52379166666665,-58.89279444444444,1.11,8.75,8.75,6.968370201859497e-16,3.3800136862846047e-16,1.8210423087839426e-15,3.610628090665847e-16,1.2664253852703656e-14,2.040400126268841e-15,1.5182133181673552e-14,2.099486592613459e-15,0.877,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J110434.2-585720,166.14279166666665,-58.955675,2.79,2.8,2.68,1.273239365368241e-15,8.238500061930087e-16,6.034253852703656e-16,2.2243670280054745e-16,1.656e-15,1.242e-15,3.5326647506386066e-15,1.5069077342216409e-15,0.918,,extent,Gaia DR3 5338630025224522112,0.7109663825180241,0.0042558687244791,166.14250289736,-58.95554528601,20.686398,0.009317,21.591854,0.175844,19.84054,0.09903,-1.7912,0.8489,7.909,4685.71484375,2855.944091796875,6282.52978515625,5401.13134765625,4395.59619140625,6997.29541015625,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110532.7-584349,166.38649999999998,-58.73036666666667,1.94,5.24,5.24,4.5817121182774485e-15,9.196731675217122e-16,3.7e-16,1.7619999999999996e-16,5.791797884560802e-15,2.17150002610643e-15,1.0743510002838251e-14,2.3647954538267466e-15,0.934,,,Gaia DR3 5338661808024777856,0.9367222680557956,0.0042652286081756,166.38694254555,-58.73048888644,8.913376,0.002783,8.926033,0.002844,8.857903,0.003809,2.1127,0.0302,11.52,470.4767150878906,464.5699768066406,476.8790283203125,469.0602416992188,462.63330078125,476.6505432128906,0,11053289-5843498,1.185,0.1200757653705359,166.387059,-58.730522,8.803999900817871,0.0260000005364418,8.817000389099121,0.0489999987185001,8.77400016784668,0.0189999993890523,0,J110532.87-584349.8,0.924,0.0420170135697433,166.3869389,-58.7304849,8.753,0.013,8.788,0.008,0,1670m591o0038143,1.052,0.0069598440585978,166.386994,-58.7305069,8.773883186315542,-0.0003091112569193,8.772702537306358,-0.0006315316844996,0,J110532.86-584349.8,0.98,0.0735238017877204,166.3869569,-58.7305002,8.733,0.022,8.748,0.019,8.517,0.044,7.753,0.168,0,True,0.0,allwise,8.733,0.022,8.748,0.019
2CXO J110521.2-584320,166.33870833333333,-58.72233055555556,2.56,3.94,3.56,3.168e-15,7.92e-16,2.607e-16,1.4419999999999998e-16,7.978845608028655e-18,6.028102749890869e-18,3.436678845608029e-15,8.050428423523577e-16,,,extent|conf,Gaia DR3 5338662082902962304,1.0089744638473797,0.0042362684995169,166.33924790188,-58.72232188387,13.590514,0.002777,14.054886,0.003075,12.964751,0.003893,2.1167,0.0159,11.617,465.1402893066406,462.1618957519531,467.7752075195313,464.72412109375,461.22564697265625,467.7867126464844,2,11052144-5843204,1.211,0.1400640752898472,166.339356,-58.722336,12.246999740600586,0.0270000007003545,11.781000137329102,0.0260000005364418,11.68000030517578,0.0230000000447034,0,J110521.41-584320.5,0.945,0.0515742686501708,166.339209,-58.7223666,11.673,0.013,11.722,0.009,0,1670m591o0038377,1.027,0.0224041332525942,166.3392511,-58.7223749,11.64241368855465,-0.0013103030553094,11.67550707327697,-0.0029487400168938,0,,0.991,0.082508818842594,,,,,,,,,,,0,True,0.0,allwise,,,,
2CXO J110522.8-584322,166.34529166666667,-58.72288888888889,1.9,3.95,3.12,1.81165923229752e-15,4.860914421160527e-16,1.046106920675326e-16,1.0331062404809568e-16,7.978845608028655e-18,6.028102749890869e-18,1.9242487699730808e-15,4.969852242898515e-16,,,conf,Gaia DR3 5338662082902968320,0.1209860645968914,0.0041667402606834,166.34535601055,-58.72289256201,13.2812,0.002782,13.628441,0.002972,12.769186,0.003879,2.0833,0.013,11.68,471.7906494140625,469.4234008789063,474.5448913574219,471.9443359375,468.6140747070313,474.5718383789063,0,11052290-5843225,0.283,0.1200723166744108,166.345424,-58.722927,12.1850004196167,0.0280000008642673,11.880000114440918,0.0270000007003545,11.815999984741213,0.0240000002086162,0,J110522.88-584322.5,0.129,0.0481805067590618,166.3453455,-58.7229113,11.792,0.013,11.834,0.009,0,1670m591o0038376,0.175,0.0223910971495369,166.3453696,-58.722916,11.748321849931475,-0.0013690310105702,11.77552502657942,-0.0030932264722673,0,J110522.87-584322.4,0.104,0.088697921235844,166.3453227,-58.7229129,11.741,0.024,11.805,0.024,10.289,0.069,8.763,0.285,0,True,0.0,allwise,11.741,0.024,11.805,0.024
2CXO J110407.8-585047,166.03262499999997,-58.84641944444445,2.55,3.29,2.32,1.1827284435576145e-15,3.965249805815173e-16,1.0739526188406572e-16,8.113826301353111e-17,9.518762810378184e-16,7.191526580619807e-16,2.241999986479498e-15,8.252248321200943e-16,0.334,,,Gaia DR3 5338701527875246592,0.5023454541789779,0.0042499747152189,166.0323936247,-58.84634772403,9.955453,0.002768,9.950438,0.004034,9.810961,0.005941,2.1221,0.0145,11.972,469.1900939941406,465.7135314941406,472.5090942382813,468.3670349121094,464.8918151855469,471.1734619140625,2,11040778-5850468,0.45,0.1200752330776001,166.032427,-58.846348,9.657999992370604,0.0240000002086162,9.640000343322754,0.0289999991655349,9.583000183105469,0.0260000005364418,0,J110407.77-585046.6,0.718,0.0368459169873678,166.0323509,-58.8462792,9.383,0.009,9.514,0.008,0,1670m591o0034474,0.603,0.0069506545475947,166.0323873,-58.8463056,9.540605584163046,-0.0004459577056135,9.553183625977258,-0.0009330232914976,0,J110407.77-585046.6,0.623,0.0755196768970842,166.0323897,-58.8462964,9.519,0.022,9.552,0.02,9.543,0.064,8.693,,0,True,0.0,allwise,9.519,0.022,9.552,0.02
2CXO J110441.4-584352,166.1725833333333,-58.73131666666667,1.18,12.6,12.6,1.624492965794634e-16,1.227321719877781e-16,2.443e-15,4.1600000000000005e-16,2.5049999999999998e-14,2.66e-15,2.7655449296579462e-14,2.6951287883959897e-15,0.651,,extent,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J110610.0-584935,166.54191666666662,-58.82656388888889,2.52,3.29,2.44,2.032e-15,6.059999999999999e-16,7.978845608028655e-18,6.028102749890869e-18,2.853797884560803e-15,1.6405000345566069e-15,4.893776730168832e-15,1.7488604007761714e-15,,,,Gaia DR3 5338657616137080960,1.4177977035170304,0.0042059834807093,166.54267036742,-58.82661770756,13.605344,0.00279,13.98003,0.003309,13.063635,0.003992,2.1029,0.0149,11.661,466.8046875,463.67132568359375,470.15863037109375,467.6494445800781,464.7042846679688,470.7474365234375,2,11061025-5849358,1.517,0.1200736842179834,166.542722,-58.826626,12.461000442504885,0.0299999993294477,12.095000267028809,0.0379999987781047,12.041000366210938,0.032999999821186,2,J110610.22-584936.1,1.34,0.0368408691765001,166.5425856,-58.8267002,11.714,0.01,11.969,0.007,0,1670m591o0035156,1.125,0.0278197706978328,166.5424657,-58.8266938,11.942855732197726,-0.0015274933291646,12.00811803433355,-0.0035733189260826,0,,1.469,0.0817083205168237,,,,,,,,,,,0,True,0.0,allwise,,,,
2CXO J110610.7-585154,166.54491666666664,-58.86508333333334,1.02,8.9,8.9,4.5660000000000004e-15,7.219999999999999e-16,2.479202115439197e-15,4.2350013386093244e-16,5.450202115439197e-15,1.7485000324221413e-15,1.2495404230878396e-14,1.9385274635043107e-15,1.0,,,Gaia DR3 5338657130758244864,0.6822697902822505,0.0019223388775135,166.54455893776,-58.86512462968,18.122236,0.003226,19.069046,0.032019,17.124058,0.009718,0.9237,0.12,8.108,1109.705810546875,991.2874755859376,1279.9637451171875,1103.7799072265625,976.3377075195312,1266.8017578125,0,11061070-5851543,0.569,0.140013054344086,166.544614,-58.865105,15.843999862670898,0.1049999967217445,14.993000030517578,0.0850000008940696,14.708000183105469,0.1099999994039535,0,,,,,,,,,,-8,1670m591o0135153,1.007,0.1925094942769317,166.5443757,-58.8650903,14.474695067671416,-0.0099014735248003,14.284339318446635,-0.0219987392664658,0,,,,,,,,,,,,,,-8,True,0.0,unwise,14.474695067671416,-0.0099014735248003,14.284339318446635,-0.0219987392664658
2CXO J110520.7-585852,166.33675,-58.98124444444445,2.04,3.18,3.02,5.880115200440377e-16,3.374872946413489e-16,7.210999999999999e-16,2.496e-16,1.101878578468757e-15,8.324809897599291e-16,2.4109900985127946e-15,9.323209921244978e-16,0.849,,,Gaia DR3 5338649541567010048,0.5335607371364296,0.0008081588210246,166.3370048463,-58.98117574389,17.465292,0.003401,17.777575,0.068476,16.563519,0.08132,0.3869,0.0784,6.96,2540.20361328125,2195.14111328125,3087.530029296875,2655.710205078125,2274.88427734375,3096.14697265625,2,,1.223,0.1600019779773987,,,,,,,,,0,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110543.6-584419,166.43212499999998,-58.738775,1.8,5.96,5.96,3.1859530512858423e-16,2.407021428031424e-16,1.2775210395204243e-15,3.037702450577932e-16,6.47e-15,1.639e-15,8.066116344649009e-15,1.6842015566233445e-15,0.228,,,Gaia DR3 5338658887419115008,2.622704394617465,0.0062887778081277,166.43072949616,-58.73869555731,20.452044,0.01275,20.06081,0.347255,18.96592,0.211846,1.4525,0.9103,4.759,3067.066162109375,1333.7559814453125,7201.20751953125,9761.4814453125,8293.24609375,11522.796875,-4,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110454.4-584312,166.22687499999998,-58.72006111111112,1.29,7.06,6.67,4.174e-15,6.749999999999999e-16,6.024e-16,2.008e-16,4.1330420249588433e-16,3.1225572244434705e-16,5.189704202495883e-15,7.703565902874077e-16,0.146,,,Gaia DR3 5338662426500250112,0.8625538086201712,0.0039985110678851,166.22733435021,-58.72003823648,13.888062,0.002802,14.175936,0.02293,13.197831,0.012798,1.9792,0.0332,10.367,495.9320373535156,490.6464538574219,503.72119140625,499.2768249511719,492.0470581054688,507.1269836425781,0,11045457-5843122,0.942,0.1400570765920808,166.227379,-58.720062,12.526000022888184,0.0560000017285347,12.029000282287598,0.032999999821186,11.979000091552734,0.0340000018477439,0,,,,,,,,,,-8,1670m591o0213293,1.65,0.055145124023072,166.2277573,-58.7200789,,,12.06750418470858,-0.0068211202502234,-4,,,,,,,,,,,,,,-8,True,-4.0,unwise,,,12.06750418470858,-0.0068211202502234
2CXO J110510.2-584255,166.292875,-58.71553611111111,3.06,2.97,2.97,7.978845608028655e-18,6.028102749890869e-18,5.453434813750886e-16,2.0508406100388832e-16,3.636e-15,1.4540000000000002e-15,4.189322326983117e-15,1.4684045117407566e-15,,,,Gaia DR3 5338662804428725504,2.9101883098112222,0.0132800913415533,166.29163916683,-58.71504454714,20.721613,0.013951,21.289478,0.207734,19.599962,0.056395,-0.0115,1.4101,4.043,4706.89990234375,2769.048828125,5951.0224609375,5175.3193359375,4421.4453125,6622.66650390625,2,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110611.2-584956,166.5468333333333,-58.83244444444445,3.39,2.22,2.09,7.674412510643441e-16,3.8180646318725047e-16,3.024797884560803e-16,1.6175000350479835e-16,1.2590618369469216e-15,9.512346139327793e-16,2.328982876467346e-15,1.0376832511461304e-15,0.792,,,Gaia DR3 5338657547387490432,1.2210080895096482,0.0044396292007328,166.5464424956,-58.83271669549,18.630049,0.003631,20.188133,0.05307,17.453428,0.012161,2.1198,0.1859,11.396,478.2716369628906,439.93157958984375,530.3748779296875,476.59228515625,434.9714660644531,516.3663330078125,0,11061117-5849579,1.215,0.1600613020920422,166.546565,-58.832752,15.871000289916992,0.0949999988079071,15.152000427246094,0.101000003516674,15.32800006866455,0.1870000064373016,0,J110610.90-584958.8,3.271,0.4096239500168416,166.5454276,-58.8329887,15.787,0.046,15.708,0.076,0,1670m591o0101417,2.377,0.1265775273395716,166.5455931,-58.8325997,14.68124007898019,-0.0088269386578555,14.068506122413998,-0.0139617008250079,0,,4.55,0.1654593014230387,,,,,,,,,,,-4,True,-4.0,allwise,,,,
2CXO J110540.4-584353,166.4185,-58.73157222222223,2.31,3.58,2.27,2.934e-15,8.6e-16,4.574e-16,1.9749999999999998e-16,6.142913233621261e-16,4.641036307140981e-16,4.0056913233621255e-15,9.969946991042668e-16,0.884,,,Gaia DR3 5338661838036152832,1.2800867708048982,0.004170623037389,166.41907875727,-58.73138197373,8.677775,0.002767,8.712291,0.002827,8.582144,0.003793,2.0808,0.018,10.723,477.1950988769531,473.0435485839844,481.3318786621094,478.2348937988281,474.3644104003906,481.1924743652344,0,11054060-5843532,1.351,0.1200724494235043,166.419183,-58.731449,8.447999954223633,0.0240000002086162,8.430999755859375,0.032999999821186,8.390000343322754,0.0610000006854534,0,J110540.58-584353.0,1.276,0.0408136387811721,166.4190774,-58.7313831,8.398,0.013,8.421,0.008,0,1670m591o0038118,1.266,0.0069023988989336,166.4190868,-58.7313967,8.399053274644436,-0.0002555891219682,8.409825073512168,-0.0005283147600792,0,J110540.58-584353.0,1.316,0.0721206843461707,166.4191129,-58.7313923,8.381,0.022,8.409,0.019,8.452,0.042,8.689,,0,True,0.0,allwise,8.381,0.022,8.409,0.019
2CXO J110604.5-584701,166.5189583333333,-58.78363611111111,1.93,2.73,2.73,3.025407677024802e-16,2.943510321002184e-16,4.1672115439197134e-16,1.972287454271391e-16,1.0173028150236537e-15,7.68583100611086e-16,1.736564737118105e-15,8.463224507634059e-16,0.919,,,Gaia DR3 5338658543849621248,1.234877739225846,0.0003935525377887,166.51855132937,-58.78390660903,18.564243,0.004323,19.383282,0.037757,17.707027,0.017607,0.0235,0.1513,5.809,5570.275390625,3923.3427734375,8007.75146484375,4187.9755859375,3222.41845703125,5560.59912109375,0,11060447-5847021,1.19,0.3600001302440875,166.518645,-58.783924,16.216999053955078,0.1280000060796737,15.61299991607666,0.1449999958276748,15.130999565124512,,0,J110604.75-584702.3,1.911,0.8424000556598747,166.5197662,-58.7839626,17.267,0.151,17.172,0.341,2,1670m591o0174253,1.669,0.1650002841687249,166.5180824,-58.7837303,15.610358565844573,-0.0184921975523721,,,2,,,,,,,,,,,,,,-8,True,2.0,catwise,17.267,0.151,17.172,0.341
2CXO J110505.4-585910,166.27270833333333,-58.986244444444445,2.78,2.97,2.73,1.2058404230878394e-15,4.521000050157145e-16,1.705638307648642e-16,1.432600025325752e-16,2.4153021393148728e-15,1.927268070076731e-15,3.791706393167577e-15,1.984761964770116e-15,,,,Gaia DR3 5338652427782731392,2.2114516878305457,0.0009327840907734,166.27317807046,-58.98567984215,19.751394,0.004631,20.771368,0.081274,19.019783,0.056046,0.0952,0.3115,6.444,4607.1337890625,2812.216064453125,6429.42626953125,4208.15185546875,3106.302734375,6290.39404296875,2,,2.48,0.1400021821442794,,,,,,,,,0,J110505.87-585909.8,3.28,0.0638047882620105,166.2744401,-58.9860598,14.083,0.011,14.064,0.013,-4,1670m591o0133304,2.825,0.1265024150171055,166.274231,-58.9862561,14.012105860841766,-0.0061724952123103,13.821745313284016,-0.013340793316528,-4,,,,,,,,,,,,,,-8,True,-4.0,catwise,14.083,0.011,14.064,0.013
2CXO J110514.8-585909,166.31191666666666,-58.98597222222222,1.96,6.88,6.62,6.613000000000001e-15,1.0730000000000005e-15,6.843000000000001e-16,2.369e-16,4.181e-15,2.037e-15,1.1478300000000002e-14,2.3144804190141684e-15,0.191,,,Gaia DR3 5338649507237473792,0.1922678873874169,0.0042596716258415,166.31181485456,-58.98596219751,12.551964,0.002766,12.846985,0.003031,12.092455,0.003834,2.1229,0.0187,11.015,466.748046875,462.671875,470.6828308105469,466.2483520507813,462.67034912109375,470.6859130859375,2,11051484-5859095,0.104,0.1400647843549548,166.311871,-58.985989,11.55799961090088,0.0230000000447034,11.28600025177002,0.0219999998807907,11.22599983215332,0.0189999993890523,0,J110514.83-585909.5,0.218,0.0543671207293525,166.3117993,-58.9859753,10.904,0.014,11.139,0.011,0,1670m591o0029799,0.12,0.0170409452906815,166.3118676,-58.985994,11.188032537624126,-0.0010301100041426,11.192106721144883,-0.0022118028193947,0,J110514.85-585909.4,0.071,0.081711099713564,166.3119106,-58.9859528,11.079,0.023,11.167,0.022,10.83,0.158,9.025,0.372,0,True,0.0,allwise,11.079,0.023,11.167,0.022
2CXO J110405.8-585116,166.02429166666664,-58.85463611111111,3.04,2.95,2.95,9.344595769121609e-16,4.266000053155287e-16,4.134797884560803e-16,2.0085000282251003e-16,1.0986870402255456e-15,8.30069748659973e-16,2.4466264055937866e-15,9.54643428621096e-16,0.242,,conf,Gaia DR3 5338701149918113152,0.1423947014696799,0.004059270811365,166.02422759828,-58.85461451315,17.403011,0.002923,18.544298,0.014831,16.2837,0.006198,2.026,0.0712,12.013,488.0430603027344,469.64105224609375,502.7551574707031,488.6545104980469,470.4360046386719,507.17816162109375,2,11040584-5851167,0.085,0.1200685749801337,166.024334,-58.854645,14.845000267028809,0.0439999997615814,14.151000022888184,0.0649999976158142,13.913999557495115,0.0769999995827674,0,J110405.79-585115.6,1.099,0.0912902114016612,166.0241394,-58.8543413,13.964,0.018,13.981,0.021,0,1670m591o0100611,1.47,0.1705482708729701,166.0236213,-58.8548518,14.071754652625298,-0.0069053119246526,14.069929541144411,-0.017782562451028,0,,,,,,,,,,,,,,-8,True,0.0,catwise,13.964,0.018,13.981,0.021
2CXO J110550.2-584443,166.45954166666667,-58.745330555555554,2.65,3.58,3.19,1.4560634631759142e-15,5.18098486974117e-16,6.377797884560803e-16,2.2505000251900093e-16,1.87592021154392e-15,1.5980500003547456e-15,3.969763463175914e-15,1.6949446449581989e-15,0.871,,,Gaia DR3 5338660291847928448,0.961936580221589,0.0041885141470454,166.45999419417,-58.74545811665,12.545407,0.002768,12.830158,0.002913,12.102516,0.003914,2.094,0.0112,12.1,473.0540161132813,470.45263671875,475.7261352539063,472.7835083007813,470.0456848144531,475.2591857910156,2,11055041-5844437,1.108,0.1200730744578483,166.46006,-58.74548,11.635000228881836,0.0219999998807907,11.392999649047852,0.0230000000447034,11.321000099182127,0.0189999993890523,0,J110550.40-584443.7,1.005,0.0451945041986301,166.4600141,-58.7454639,11.32,0.013,11.398,0.009,0,1670m591o0037684,0.999,0.0170233137126706,166.4600059,-58.7454682,11.31093308646168,-0.0010756395542489,11.328110397026544,-0.0023511681541808,0,J110550.40-584443.7,1.056,0.0894980626033882,166.4600349,-58.745474,11.32,0.024,11.44,0.024,11.34,0.209,9.21,,0,True,0.0,allwise,11.32,0.024,11.44,0.024
2CXO J110423.2-584519,166.09716666666665,-58.755338888888886,2.29,4.44,4.44,2.0870740403719e-15,5.816194123125961e-16,2.3563989422804013e-16,1.464750009675732e-16,1.3576010577195984e-15,1.0862500130472066e-15,3.680314992319538e-15,1.2408364749363057e-15,0.904,,,Gaia DR3 5338703520740156288,2.3778503241430866,0.0044037741086481,166.09789380659,-58.75588113343,16.540638,0.003026,17.50178,0.008534,15.498982,0.005092,1.8858,0.116,11.172,537.2122802734375,501.3790588378906,573.0413208007812,520.6699829101562,493.9578247070313,553.2202758789062,-4,11042351-5845212,2.524,0.120080599159731,166.097964,-58.755905,14.25100040435791,0.0410000011324882,13.545000076293944,0.0399999991059303,13.345999717712402,0.0419999994337558,-4,J110423.53-584521.5,2.798,0.0599615734830232,166.0980221,-58.7559769,13.145,0.014,13.242,0.014,-4,1670m591o0103785,2.216,0.0936034203144308,166.097811,-58.7558557,13.165216681321894,-0.0043045348143818,13.27008916861827,-0.0103873483423124,0,,,,,,,,,,,,,,-8,True,-4.0,catwise,13.145,0.014,13.242,0.014
2CXO J110405.1-585132,166.02162499999997,-58.858916666666666,3.15,3.37,2.84,1.81565923229752e-15,5.890754536546772e-16,2.540760634631759e-16,1.6091500031706866e-16,2.3662860437778008e-15,1.8089973192374536e-15,4.436021339538496e-15,1.909286471023613e-15,0.993,,conf,Gaia DR3 5338701115558370560,1.2909582115488236,0.0041157595896747,166.02178056144,-58.85926612591,11.655521,0.002761,11.872033,0.002822,11.29088,0.003788,2.0534,0.0163,11.088,478.8805236816406,475.7521057128906,482.4726257324219,478.9773864746094,475.1277770996094,482.8985290527344,0,11040524-5851334,1.418,0.1200705571445389,166.021862,-58.859291,10.869999885559082,0.0230000000447034,10.739999771118164,0.0240000002086162,10.630000114440918,0.0209999997168779,0,J110405.23-585133.3,1.252,0.0416040706301679,166.0217716,-58.8592562,10.646,0.012,10.663,0.008,0,1670m591o0034055,1.353,0.011744730435391,166.021794,-58.8592821,10.63916753834968,-0.0007789476487546,10.644865229631591,-0.0016674377400637,0,J110405.22-585133.3,1.311,0.0841007651154256,166.0217867,-58.8592712,10.634,0.024,10.669,0.022,12.294,0.446,9.362,,0,True,0.0,allwise,10.634,0.024,10.669,0.022
2CXO J110432.8-584405,166.13687499999995,-58.734875,2.0,7.32,7.32,7.953404230878398e-16,3.046000074445322e-16,1.45e-15,3.11e-16,1.0676010577195986e-15,8.542500165906098e-16,3.312941480807438e-15,9.587727861074626e-16,0.999,,,Gaia DR3 5338703623819396864,1.0686230247359452,0.0008282123882193,166.13700472705,-58.73458589673,16.05,0.003373,16.86154,0.012552,15.134711,0.007546,0.4113,0.0363,13.124,2276.218505859375,2143.076416015625,2464.745361328125,2228.05859375,2089.50537109375,2373.38427734375,2,11043289-5844046,1.002,0.1400024354842443,166.13705,-58.734612,13.812000274658203,0.0359999984502792,13.192999839782717,0.0399999991059303,12.9350004196167,0.0419999994337558,0,J110432.89-584404.0,1.583,0.0466073163947464,166.137024,-58.734442,12.674,0.011,12.857,0.009,0,1670m591o0037978,1.065,0.0550061991190083,166.1369005,-58.7345794,12.836147148220926,-0.0026466156665558,12.828959853629794,-0.0061455309498224,0,,1.405,0.1258027103901978,,,,,,,,,,,0,True,0.0,allwise,,,,
2CXO J110517.0-584236,166.32129166666667,-58.7101,1.73,4.72,4.27,2.032797884560803e-15,5.245001080840952e-16,8.527191538243212e-16,2.5440003565415713e-16,1.0803356953270798e-15,8.162051123352236e-16,3.965852733712204e-15,1.0030007611777865e-15,0.879,,,Gaia DR3 5338662147280235648,0.6644346684066754,0.0044314047479326,166.32163212951,-58.71004711387,19.156572,0.004036,20.851597,0.098779,17.940172,0.017628,2.0139,0.2506,11.514,568.3095092773438,492.9191589355469,693.07470703125,3346.3564453125,2788.227783203125,3891.978271484375,0,11051719-5842362,0.682,0.2400405533952128,166.321648,-58.71006,16.209999084472656,0.1140000000596046,15.348999977111816,,16.417999267578125,,0,,,,,,,,,,-8,1670m591o0137248,2.196,0.3355290110769559,166.3224521,-58.7100055,15.389851357333493,-0.0163962146478579,15.095440315355454,-0.0354175269357591,-4,,,,,,,,,,,,,,-8,True,-4.0,unwise,15.389851357333493,-0.0163962146478579,15.095440315355454,-0.0354175269357591
2CXO J110404.7-585237,166.01966666666664,-58.8771,3.14,3.29,3.19,1.1302819038952774e-15,5.804500791092929e-16,3.697e-16,1.946e-16,1.1508942280401432e-15,1.1361247513231465e-15,2.650876131935421e-15,1.2905699922542229e-15,0.684,,,Gaia DR3 5338701012475677440,2.2916178066809216,0.004127837835962,166.02059634595,-58.87751749785,18.610954,0.003383,19.999323,0.065677,17.344196,0.025108,2.0252,0.1451,11.976,502.2169799804688,466.50244140625,539.89990234375,493.7195434570313,456.2778625488281,536.5516357421875,2,,3.858,0.1200706826007081,,,,,,,,,-4,J110404.86-585241.1,3.673,0.1252677485237122,166.0202396,-58.8780765,13.44,0.028,13.48,0.022,-4,1670m591o0033419,3.702,0.0771101084177684,166.0204153,-58.8780527,13.405984514204194,-0.0036730075252059,13.365753409378415,-0.0090104041810902,-4,J110404.85-585241.0,3.652,0.1942436841192011,166.0202206,-58.8780732,13.495,0.047,13.617,0.047,12.731,,9.005,,-4,True,-4.0,allwise,13.495,0.047,13.617,0.047
2CXO J110429.5-584406,166.12329166666663,-58.73520277777778,1.34,7.49,7.49,4.422797884560803e-16,4.221500013428903e-16,8.928157509224316e-16,2.882061849211673e-16,1.3232232698311684e-14,1.825375824523364e-15,1.4567328237690196e-14,1.895592342624059e-15,0.897,,extent,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J110407.1-584755,166.02999999999997,-58.798627777777774,2.66,4.8,4.8,2.1462021154391968e-15,9.065000625373546e-16,9.58019153824321e-16,2.7610003285192927e-16,5.8260000000000004e-15,1.769e-15,8.930221269263519e-15,2.006822012915212e-15,0.288,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
