name,ra,dec,source_id,solution_id,source_id_2,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,classprob_dsc_combmod_whitedwarf,classprob_dsc_combmod_binarystar,classprob_dsc_specmod_quasar,classprob_dsc_specmod_galaxy,classprob_dsc_specmod_star,classprob_dsc_specmod_whitedwarf,classprob_dsc_specmod_binarystar,classprob_dsc_allosmod_quasar,classprob_dsc_allosmod_galaxy,classprob_dsc_allosmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,abp_gspphot,abp_gspphot_lower,abp_gspphot_upper,arp_gspphot,arp_gspphot_lower,arp_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,mg_gspphot,mg_gspphot_lower,mg_gspphot_upper,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,logposterior_gspphot,mcmcaccept_gspphot,libname_gspphot,teff_gspspec,teff_gspspec_lower,teff_gspspec_upper,logg_gspspec,logg_gspspec_lower,logg_gspspec_upper,mh_gspspec,mh_gspspec_lower,mh_gspspec_upper,alphafe_gspspec,alphafe_gspspec_lower,alphafe_gspspec_upper,fem_gspspec,fem_gspspec_lower,fem_gspspec_upper,fem_gspspec_nlines,fem_gspspec_linescatter,sife_gspspec,sife_gspspec_lower,sife_gspspec_upper,sife_gspspec_nlines,sife_gspspec_linescatter,cafe_gspspec,cafe_gspspec_lower,cafe_gspspec_upper,cafe_gspspec_nlines,cafe_gspspec_linescatter,tife_gspspec,tife_gspspec_lower,tife_gspspec_upper,tife_gspspec_nlines,tife_gspspec_linescatter,mgfe_gspspec,mgfe_gspspec_lower,mgfe_gspspec_upper,mgfe_gspspec_nlines,mgfe_gspspec_linescatter,ndfe_gspspec,ndfe_gspspec_lower,ndfe_gspspec_upper,ndfe_gspspec_nlines,ndfe_gspspec_linescatter,feiim_gspspec,feiim_gspspec_lower,feiim_gspspec_upper,feiim_gspspec_nlines,feiim_gspspec_linescatter,sfe_gspspec,sfe_gspspec_lower,sfe_gspspec_upper,sfe_gspspec_nlines,sfe_gspspec_linescatter,zrfe_gspspec,zrfe_gspspec_lower,zrfe_gspspec_upper,zrfe_gspspec_nlines,zrfe_gspspec_linescatter,nfe_gspspec,nfe_gspspec_lower,nfe_gspspec_upper,nfe_gspspec_nlines,nfe_gspspec_linescatter,crfe_gspspec,crfe_gspspec_lower,crfe_gspspec_upper,crfe_gspspec_nlines,crfe_gspspec_linescatter,cefe_gspspec,cefe_gspspec_lower,cefe_gspspec_upper,cefe_gspspec_nlines,cefe_gspspec_linescatter,nife_gspspec,nife_gspspec_lower,nife_gspspec_upper,nife_gspspec_nlines,nife_gspspec_linescatter,cn0ew_gspspec,cn0ew_gspspec_uncertainty,cn0_gspspec_centralline,cn0_gspspec_width,dib_gspspec_lambda,dib_gspspec_lambda_uncertainty,dibew_gspspec,dibew_gspspec_uncertainty,dibewnoise_gspspec_uncertainty,dibp0_gspspec,dibp2_gspspec,dibp2_gspspec_uncertainty,dibqf_gspspec,flags_gspspec,logchisq_gspspec,ew_espels_halpha,ew_espels_halpha_uncertainty,ew_espels_halpha_flag,ew_espels_halpha_model,classlabel_espels,classlabel_espels_flag,classprob_espels_wcstar,classprob_espels_wnstar,classprob_espels_bestar,classprob_espels_ttauristar,classprob_espels_herbigstar,classprob_espels_dmestar,classprob_espels_pne,azero_esphs,azero_esphs_uncertainty,ag_esphs,ag_esphs_uncertainty,ebpminrp_esphs,ebpminrp_esphs_uncertainty,teff_esphs,teff_esphs_uncertainty,logg_esphs,logg_esphs_uncertainty,vsini_esphs,vsini_esphs_uncertainty,flags_esphs,spectraltype_esphs,activityindex_espcs,activityindex_espcs_uncertainty,activityindex_espcs_input,teff_espucd,teff_espucd_uncertainty,flags_espucd,radius_flame,radius_flame_lower,radius_flame_upper,lum_flame,lum_flame_lower,lum_flame_upper,mass_flame,mass_flame_lower,mass_flame_upper,age_flame,age_flame_lower,age_flame_upper,flags_flame,evolstage_flame,gravredshift_flame,gravredshift_flame_lower,gravredshift_flame_upper,bc_flame,mh_msc,mh_msc_upper,mh_msc_lower,azero_msc,azero_msc_upper,azero_msc_lower,distance_msc,distance_msc_upper,distance_msc_lower,teff_msc1,teff_msc1_upper,teff_msc1_lower,teff_msc2,teff_msc2_upper,teff_msc2_lower,logg_msc1,logg_msc1_upper,logg_msc1_lower,logg_msc2,logg_msc2_upper,logg_msc2_lower,ag_msc,ag_msc_upper,ag_msc_lower,logposterior_msc,mcmcaccept_msc,mcmcdrift_msc,flags_msc,neuron_oa_id,neuron_oa_dist,neuron_oa_dist_percentile_rank,flags_oa,source_id_3,rgeo_gaiadist,b_rgeo_gaiadist,B_rgeo_gaiadist,rpgeo_gaiadist,b_rpgeo_gaiadist,B_rpgeo_gaiadist,flag,ph_qual,tmass_oid,_2MASS_2mass,RAJ2000_2mass,DEJ2000_2mass,err_maj,err_min,err_ang,Jmag_2mass,e_Jmag_2mass,Hmag_2mass,e_Hmag_2mass,Kmag_2mass,e_Kmag_2mass,ext_key,j_date,allwise_oid,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,ra_error,dec_error,radec_co_error,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,cc_flags,ext_flag,var_flag,ph_qual_2,w1mjd_mean,w2mjd_mean,w3mjd_mean,w4mjd_mean,w1gmag,w1gmag_error,w2gmag,w2gmag_error,w3gmag,w3gmag_error,w4gmag,w4gmag_error,tmass_key
2CXO J110549.4-584822,166.45595833333334,-58.80636944444444,5338658058471171456,1636148068921376768,5338658058471171072,2.3189683e-13,5.1488e-13,0.9999466,2.0131618e-12,5.34086e-05,0.0,0.0,0.9946871,0.0,0.005312909,1.2610451e-08,5.053925e-11,1.0,3281.0234,3243.7,3301.4023,4.9151,4.6989,4.978,-0.3787,-0.7667,-0.2226,349.8252,330.5838,368.0025,0.5861,0.5084,0.6724,0.3722,0.3226,0.4277,0.5625,0.4887,0.6445,0.3178,0.2752,0.3647,0.2445,0.2131,0.2797,10.7865,10.6668,10.9282,0.2828,0.2688,0.2967,-188.8877,0.4774608,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338658058471171072,451.07944,417.7079,497.52036,443.11224,411.62274,485.1504,10033,BCU,52332956,11054945-5848233,166.456051,-58.806492,0.18,0.17,42,16.105,0.096,15.613,0.136,15.264,,,2451578.7352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110425.2-585213,166.1050833333333,-58.87040833333334,5338654313259653248,1636148068921376768,5338654313259653120,1.3921114e-13,1.5729526e-10,0.9999834,2.0058735e-12,1.661669e-05,0.0,3.0681533e-06,0.998338,0.0,0.0016589719,3.6227101e-09,1.1147668e-11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338654313259653120,709.6293,595.93964,871.4898,613.5424,547.0094,690.37524,10033,BCU,52013646,11042526-5852128,166.105271,-58.870247,0.18,0.16,7,16.335,0.123,15.665,0.164,16.305,,,2451578.7255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110544.6-584722,166.43620833333333,-58.78958611111111,5338658646928776832,1636148068921376768,5338658646928777216,1.032973e-13,5.159649e-13,0.99987376,2.027599e-12,0.00012622916,0.0,0.0,0.98753256,0.0,0.012467459,0.0,0.0,1.0,5457.851,5443.0874,5470.711,4.586,4.5802,4.5929,-0.0097,-0.0291,0.0066,460.3439,452.8276,464.2536,0.1922,0.1828,0.2007,0.1577,0.1499,0.1647,0.1989,0.1891,0.2076,0.115,0.1093,0.12,0.0839,0.0797,0.0876,5.3813,5.3574,5.4246,0.8066,0.796,0.8123,-1462.8778,0.40369907,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07833958,0.02125689,0,0.075742,,,,,,,,,,,,,,,,,,,,,,999,G,,,M2,,,,0.8260305,0.8079208,0.8437216,0.54838103,0.5385314,0.5567832,0.94926697,0.90886366,0.98929465,,,,00,102,0.71848565,0.7139602,0.7264175,0.05864685,-0.04201016,0.21586701,-0.32652608,0.29706037,0.32321608,0.23380852,631.19495,665.4326,575.5217,5504.453,5585.5127,5464.3555,4844.2954,5145.57,4301.239,4.5993214,4.621561,4.5508747,4.7959633,5.148017,4.5110483,0.23866081,0.26054928,0.18948475,-56.195374,0.2475895,0.09569209,0,,,,,5338658646928777216,470.35242,467.22913,473.90958,471.1274,468.57425,474.3421,10033,AAA,52417110,11054472-5847228,166.436365,-58.78968,0.06,0.06,0,12.602,0.023,12.203,0.022,12.157,0.019,,2451578.7353,61622575,J110544.71-584722.8,166.4363204,-58.7896705,0.0444,0.0437,-0.0107,12.169,0.024,12.322,0.024,11.549,0.154,9.503,,0hO0,0,nnnn,AABU,55392.60365099,55392.60365099,55305.6851733,55305.6851733,,,,,,,,,826908726
2CXO J110427.2-585312,166.11374999999998,-58.886719444444445,5338653939644113152,1636148068921376768,5338653939644112896,1.0355536e-13,5.1725383e-13,0.99984825,2.0326644e-12,0.00015177776,0.0,0.0,0.9850465,0.0,0.014953497,0.0,0.0,1.0,4866.8423,4845.9326,4887.338,4.3986,4.3603,4.4099,-0.4936,-0.5193,-0.471,484.4664,476.7197,512.5285,0.3536,0.3351,0.3718,0.2787,0.264,0.2932,0.3584,0.3397,0.377,0.2092,0.1982,0.22,0.1493,0.1414,0.1571,5.6009,5.4971,5.6319,0.968,0.9508,1.0296,-1619.1654,0.46203762,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027950127,0.02530387,1,0.026214,,,,,,,,,,,,,,,,,,,,,,93,K,,,M2,,,,0.93738174,0.9165031,0.95893,0.4524504,0.44357935,0.4627056,,,,,,,20,438,0.5670753,0.5651828,0.5695107,-0.056312993,-0.25612068,-0.0017414689,-0.40739727,0.37446785,0.7087438,0.0,467.77914,517.369,425.29807,4913.3545,4994.99,4871.46,4076.163,4242.843,3861.4268,4.5567636,4.7193604,4.366563,4.7383933,5.2,3.6043458,0.28968054,0.5466451,0.0,594.20984,0.22718377,0.026764344,0,,,,,5338653939644112896,472.80664,468.39038,477.17352,472.2413,466.8698,477.02713,10033,AAA,51931503,11042731-5853118,166.113798,-58.886616,0.06,0.06,0,12.75,0.022,12.248,0.023,12.116,0.019,,2451578.7255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110428.0-584822,166.117125,-58.80629166666667,5338702936621639296,1636148068921376768,5338702936621639680,7.3965395e-10,7.940794e-09,0.9999862,8.718729e-11,1.3847295e-05,1.8910034e-05,2.7948601e-05,0.9985699,4.2475975e-07,0.0013827976,2.8264484e-08,4.565531e-08,0.99999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338702936621639680,510.79965,347.01404,1007.68097,5733.7188,4834.6978,7081.3325,20033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110535.8-584609,166.3995833333333,-58.76931944444444,5338661666237468032,1636148068921376768,5338661666237467648,1.1346109e-13,5.667325e-13,0.9988678,5.3626836e-09,0.0011322245,0.0,0.0,0.89816535,2.4069202e-05,0.10181061,0.0,0.0,1.0,10038.172,10026.166,10050.347,3.589,3.5809,3.5979,0.2701,0.237,0.3041,796.0497,784.8322,806.4432,0.3516,0.3499,0.3532,0.3372,0.3355,0.3387,0.3962,0.3943,0.398,0.2162,0.2151,0.2172,0.18,0.1791,0.1808,-0.8802,-0.9085,-0.8492,4.8839,4.816,4.9457,-4127.9663,0.48319748,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39220607,0.01524982,0,0.402457,,,,,,,,,,,,,,,,,,,,,,999,B,,,,,,,3.3816633,3.2568028,3.5172913,104.57438,98.08303,111.8453,2.864061,2.8075433,2.9228425,0.33594877,0.29311442,0.3788386,00,260,0.4483301,0.44555265,0.45134705,-0.28007686,-0.10078989,-0.095673576,-0.10413416,0.00120209,0.00513159,0.0,476.66248,482.01678,470.55103,7399.9385,7402.824,7395.0264,7584.108,7638.5024,7537.4917,3.6971314,3.7223346,3.6568315,3.9027224,3.909639,3.890284,0.0010912137,0.0046583796,0.0,-153713.89,0.2880907,1.0539019,1,202105281205440064,1.9093273e-05,95,0003,5338661666237467648,538.2268,520.10706,559.67633,539.8033,521.93146,559.3083,10033,AAA,52518821,11053591-5846098,166.399649,-58.769413,0.06,0.06,0,8.741,0.034,8.74,0.055,8.693,0.021,,2451578.7353,61699871,J110535.89-584609.8,166.3995704,-58.7694075,0.0344,0.035,-0.0094,8.681,0.022,8.726,0.02,8.781,0.032,9.31,,0hop,0,000n,AAAU,55398.94635145,55398.94635145,55310.76871502,55310.76871502,,,,,,,,,826908966
2CXO J110516.9-584508,166.32070833333333,-58.75228611111111,5338661567478218624,1636148068921376768,5338661567478218752,1.0241202e-13,5.13261e-13,0.99999106,6.9507296e-11,8.957898e-06,0.0,0.0,0.9991047,3.367823e-07,0.00089501124,2.9299282e-11,6.298437e-11,1.0,3816.0894,3766.8186,3949.4045,4.5079,4.3748,4.8425,-1.783,-1.9746,-1.3701,784.7275,706.5909,859.0235,0.0853,0.0203,0.2364,0.0614,0.0146,0.1712,0.0823,0.0196,0.229,0.0492,0.0117,0.1367,0.0331,0.0078,0.0924,9.1525,8.8956,9.368,0.3573,0.3201,0.3878,-185.2594,0.47730407,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338661567478218752,2638.7542,1933.5624,4017.8015,2381.6306,1934.1854,3266.1445,10033,UBU,52606146,11051692-5845073,166.320503,-58.752041,0.17,0.16,99,16.386,,15.634,0.15,15.509,,,2451578.7331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110545.9-584724,166.44174999999998,-58.79018611111111,5338658642604589184,1636148068921376768,5338658642604589056,1.0613583e-13,7.87896e-08,0.99959284,2.0833097e-12,0.00040709585,0.0,1.2457786e-05,0.96085453,0.0,0.03913302,1.7884084e-14,1.1820299e-06,0.9999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07407576,0.30272117,1,-0.907133,,,,,,,,,,,,,,,,,,,,,,999,unknown,,,,,,,,,,,,,,,,,,,,,,,,,0.22719315,0.3277584,0.05419141,0.74472916,3.6049008,0.07271898,562.02454,743.5748,455.5432,3637.2388,3745.0342,3284.663,3467.5186,3735.126,3000.0,4.750121,5.2,4.2700844,4.9068,5.2,4.629047,0.48363,2.183523,0.053814948,47.374023,0.19832936,0.033052675,0,,,,,5338658642604589056,501.04468,458.25714,559.8203,522.97565,472.11267,565.36945,10033,AAA,52415153,11054608-5847242,166.442026,-58.79007,0.06,0.06,0,14.669,0.05,14.1,0.098,13.792,0.075,,2451578.7353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110513.3-584503,166.30566666666664,-58.75088333333333,5338661636226321408,1636148068921376768,5338661636226321408,1.0514217e-13,5.641306e-13,0.99969655,2.0627291e-12,0.00030342015,0.0,0.0,0.9705421,0.0,0.029457964,5.247948e-12,7.4730255e-10,1.0,3982.9092,3939.9326,4013.1958,4.6721,4.661,4.6841,0.1367,0.0609,0.1931,591.642,569.4076,608.5531,0.6757,0.6204,0.7211,0.4754,0.4357,0.508,0.6516,0.5976,0.6957,0.385,0.3533,0.4111,0.2666,0.2443,0.2845,7.8796,7.7877,8.0074,0.6097,0.5904,0.6246,-294.7214,0.38605016,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3414144,0.13028318,1,-0.511428,,,,,,,,,,,,,,,,,,,,,,95,M,,,,,,,0.61883223,0.589978,0.65074414,0.082327895,0.07539263,0.090154245,0.6021304,0.56190413,0.64521873,8.482818,0.23338318,13.5,00,284,0.6685833,0.66176534,0.6753016,-0.4924516,-0.10685918,-0.0021479726,-0.41427818,0.27171132,0.5670335,0.0,711.698,809.80896,605.33997,3990.0874,4055.5073,3946.2812,3507.1372,3700.3843,3087.4888,4.796724,4.9502273,4.606013,5.0054464,5.2,3.9249096,0.19083065,0.40263948,0.0,263.37085,0.24398568,0.01496276,0,,,,,5338661636226321408,597.48926,574.9785,620.8388,592.499,569.5669,612.9655,10033,AAA,52611507,11051342-5845035,166.305932,-58.750984,0.07,0.06,0,14.896,0.042,14.191,0.051,14.102,0.07,,2451578.7331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110500.7-585652,166.2532083333333,-58.94797222222222,5338652771412659840,1636148068921376768,5338652771412660224,1.0478935e-13,5.2341757e-13,0.99972606,2.0568861e-12,0.00027394848,0.0,0.0,0.97332776,0.0,0.02667222,0.0,0.0,1.0,7141.5137,7119.28,7160.2314,4.1239,4.0947,4.1422,-0.5338,-0.5462,-0.5218,460.5059,450.319,477.8082,0.1851,0.1767,0.1926,0.1655,0.1579,0.1723,0.2014,0.1923,0.2097,0.1124,0.1073,0.117,0.0891,0.085,0.0927,2.7249,2.6541,2.7674,1.6126,1.5742,1.6762,-996.3016,0.4806583,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30708095,0.01735228,0,0.338476,,,,,,,,,,,,,,,,,,,,,,91,F,,,M2,,,,1.4910321,1.4523681,1.530105,5.2085876,5.0366516,5.3849783,1.4742242,1.4337536,1.5146455,0.71336234,0.36973333,1.0468858,00,154,0.5031995,0.4901193,0.5123785,0.041565154,0.18174848,0.3523477,-1.0,0.12549406,0.297657,0.0,594.83325,657.4169,537.1294,7186.67,7333.052,5890.9473,5939.908,8000.0,5468.717,4.1621017,4.2797422,3.7859678,4.4293804,5.2,4.1703815,0.110843025,0.2625074,0.0,543.51416,0.17625298,0.0096595725,0,,,,,5338652771412660224,420.16437,413.64166,427.92734,423.4064,416.16946,430.13696,10033,AAA,51622535,11050079-5856528,166.253324,-58.948025,0.07,0.06,0,10.554,0.023,10.355,0.023,10.299,0.019,,2451578.7333,61021455,J110500.78-585652.8,166.2532787,-58.9480029,0.0384,0.0383,-0.0094,10.311,0.024,10.344,0.021,10.617,0.127,9.166,,00o0,0,020n,AABU,55407.67400994,55407.67400994,55312.82985031,55312.82985031,,,,,,,,,826881738
2CXO J110459.0-585650,166.24620833333333,-58.9473,5338652767084146816,1636148068921376768,5338652767084146688,1.8700214e-10,1.431741e-10,0.99999857,2.4348275e-09,1.4244008e-06,1.817644e-05,2.7654498e-06,0.9998245,1.214638e-05,0.00014240932,7.692416e-11,1.2113328e-10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338652767084146688,3889.3694,2019.3585,5492.0435,4515.3945,3543.014,5768.185,10033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110555.0-585201,166.47941666666665,-58.86708333333333,5338651946747989120,1636148068921376768,5338651946747988992,4.8436914e-11,5.116155e-13,0.9999864,2.005274e-12,1.3600029e-05,2.3639186e-06,0.0,0.9986394,0.0,0.0013581994,9.972389e-09,2.6098157e-11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338651946747988992,581.8811,477.31693,785.2164,4486.135,3779.3835,5367.3013,10033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110438.5-585530,166.1607083333333,-58.92512222222222,5338653626063180928,1636148068921376768,5338653626063180800,2.736003e-13,7.741206e-13,0.999994,2.0037702e-12,6.0387747e-06,0.0,0.0,0.9993965,0.0,0.00060352375,1.6801662e-08,5.1817817e-09,1.0,4728.152,4672.64,4778.129,4.7869,4.7408,4.8075,-1.2621,-1.4047,-1.05,759.7739,738.3649,825.9646,2.2369,2.1731,2.2928,1.6464,1.5951,1.6909,2.1975,2.1304,2.2553,1.2941,1.2569,1.3272,0.9029,0.8731,0.9277,7.2552,7.0423,7.3444,0.4891,0.4753,0.5293,-507.1938,0.5060815,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338653626063180800,4698.926,3137.334,6616.1963,3275.561,2612.491,4878.246,10033,BUU,51737600,11043868-5855308,166.161181,-58.92524,0.14,0.14,173,15.813,0.126,14.636,,13.865,,,2451578.7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110456.3-584512,166.23487499999996,-58.753477777777775,5338662289061293184,1636148068921376768,5338662289061293056,1.02243924e-13,5.16136e-13,0.9999781,1.5083691e-09,2.1863918e-05,0.0,0.0,0.9978109,7.505831e-06,0.002181705,4.1624615e-17,1.0637839e-10,1.0,5852.4736,5819.42,5879.447,4.4867,4.4672,4.5069,-0.8496,-0.893,-0.8074,1138.6907,1100.8225,1175.149,0.7052,0.6851,0.7231,0.5816,0.5645,0.5968,0.7374,0.716,0.7564,0.4208,0.4087,0.4315,0.3166,0.3072,0.3248,5.1056,5.0247,5.1962,0.8056,0.7821,0.829,-611.2209,0.5107837,PHOENIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12064655,0.07680829,0,0.130681,,,,,,,,,,,,,,,,,,,,,,95,G,,,,,,,1.0641904,1.0148054,1.1149213,1.1992794,1.0988394,1.3030714,1.021589,0.97761667,1.066173,5.140912,2.8229613,7.1075087,00,292,0.5711961,0.5635836,0.58005387,0.03500022,-0.01206275,0.30217096,-0.3484163,0.7291398,1.1266217,0.0,1487.5098,1616.8408,1383.9661,5273.4434,5484.825,5174.498,4540.3887,5192.5273,3783.0498,4.511379,4.610971,4.4243846,4.496172,5.2,4.0852003,0.56551397,0.89249134,0.0,136.76193,0.20210023,0.030570623,0,,,,,5338662289061293056,1547.9873,1460.5012,1620.5468,1545.2024,1465.944,1631.1987,10033,AAA,52598898,11045640-5845124,166.235008,-58.753468,0.07,0.06,0,14.542,0.039,14.08,0.03,14.086,0.059,,2451578.7331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J110423.6-584935,166.09862499999997,-58.82649722222222,5338701424793032960,1636148068921376768,5338701424793032704,1.7105618e-10,3.1197087e-10,0.99996716,2.0090975e-12,3.281384e-05,3.3308818e-06,6.081314e-06,0.99671984,0.0,0.0032708107,4.0023004e-08,1.760796e-11,0.99999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338701424793032704,1223.6633,882.8205,2284.0518,5390.402,4459.682,6722.8823,10033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
