_rs_2mass,_q,_r_2mass,RAJ2000_2mass,DEJ2000_2mass,errMaj_2mass,errMin_2mass,errPA_2mass,_2MASS_2mass,Jmag_2mass,Jcmsig_2mass,e_Jmag_2mass,Jsnr_2mass,Hmag_2mass,Hcmsig_2mass,e_Hmag_2mass,Hsnr_2mass,Kmag_2mass,Kcmsig_2mass,e_Kmag_2mass,Ksnr_2mass,Qflg_2mass,Rflg_2mass,Bflg_2mass,Cflg_2mass,Ndet_2mass,prox_2mass,pxPA_2mass,pxCntr_2mass,Xflg_2mass,Aflg_2mass,Cntr_2mass,Hemis_2mass,Date_2mass,Scan_2mass,GLON_2mass,GLAT_2mass,Xscan_2mass,_tab1_36_2mass,Jpsfchi_2mass,Hpsfchi_2mass,Kpsfchi_2mass,Jstdap_2mass,e_Jstdap_2mass,Hstdap_2mass,e_Hstdap_2mass,Kstdap_2mass,e_Kstdap_2mass,edgeNS_2mass,edgeEW_2mass,edge_2mass,dup_2mass,use_2mass,opt_2mass,Dopt_2mass,PAopt_2mass,Bmag_2mass,Rmag_2mass,Nopt_2mass,extKey_2mass,scanKey_2mass,coaddKey_2mass,coadd_2mass,Opt_2mass
"[1.337, 3.778, 7.065]",94.0,1.337,166.387059,-58.730522,0.06,0.06,0.0,11053289-5843498,8.804,0.019,0.026,7958.5,8.817,0.047,0.049,3606.7,8.774,0.017,0.019,2197.0,AAA,112,111,000,666655,5.1,294.0,826909394.0,0.0,0.0,826909388.0,s,2000-02-04,74.0,289.55,1.363,108.1,2451578.7353,0.64,0.67,1.09,8.835,0.012,8.876,0.035,8.776,0.01,4582.0,145.0,sw,0.0,1.0,T,0.1,105,9.05,8.99,2.0,,45128.0,1037926.0,56.0,Opt
"[0.616, 5.112, 9.326]",95.0,0.616,166.388673,-58.851711,0.06,0.06,0.0,11053328-5851061,11.225,0.023,0.026,855.9,11.039,0.026,0.027,465.9,11.045,0.028,0.029,271.3,AAA,222,111,000,666666,4.5,113.0,826908033.0,0.0,0.0,826908038.0,s,2000-02-04,74.0,289.599,1.252,104.7,2451578.7352,2.01,1.49,1.67,11.225,0.006,11.025,0.05,10.982,0.025,4145.0,148.0,sw,0.0,1.0,U,2.7,83,12.0,11.4,1.0,,45128.0,1037926.0,56.0,Opt
[0.223],96.0,0.223,166.398244,-58.763199,0.06,0.06,0.0,11053557-5845475,14.749,0.031,0.033,33.3,14.141,0.02,0.022,26.8,13.899,0.049,0.05,19.6,AAA,222,111,cd0,462605,10.3,211.0,826909024.0,0.0,0.0,826909054.0,s,2000-02-04,74.0,289.568,1.335,87.1,2451578.7353,1.39,0.98,1.14,14.809,0.1,14.343,0.106,14.052,0.156,4464.0,166.0,sw,0.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[0.355, 7.561]",97.0,0.355,166.398801,-58.818874,0.06,0.06,0.0,11053571-5849079,12.651,0.026,0.029,230.2,12.225,0.028,0.029,156.3,12.131,0.03,0.032,99.8,AAA,222,111,sss,665555,7.7,6.0,826908422.0,0.0,0.0,826908404.0,s,2000-02-04,74.0,289.59,1.284,85.9,2451578.7352,4.09,2.62,2.27,12.606,0.012,12.142,0.046,12.051,0.025,4263.0,167.0,sw,0.0,1.0,U,1.5,167,14.7,12.6,2.0,,45128.0,1037926.0,56.0,Opt
"[0.533, 4.255, 7.5]",98.0,0.533,166.399188,-58.870094,0.06,0.06,0.0,11053580-5852123,11.108,0.019,0.023,953.3,10.876,0.02,0.022,541.4,10.816,0.019,0.021,335.0,AAA,222,111,ddd,666655,4.8,311.0,826907848.0,0.0,0.0,826907835.0,s,2000-02-04,74.0,289.611,1.237,85.1,2451578.7352,0.88,1.06,0.81,11.117,0.013,10.882,0.037,10.786,0.01,4079.0,168.0,sw,0.0,1.0,U,1.1,225,12.3,11.8,2.0,,45128.0,1037926.0,56.0,Opt
[0.46],99.0,0.46,166.399649,-58.769413,0.06,0.06,0.0,11053591-5846098,8.741,0.029,0.034,8433.9,8.74,0.053,0.055,3871.8,8.693,0.019,0.021,2367.1,AAA,112,111,000,676666,15.8,330.0,826909024.0,0.0,0.0,826908966.0,s,2000-02-04,74.0,289.571,1.329,84.5,2451578.7353,0.71,0.68,0.77,8.814,0.012,8.836,0.038,8.708,0.016,4441.0,168.0,sw,0.0,1.0,T,0.1,307,9.06,8.96,2.0,,45128.0,1037926.0,56.0,Opt
[],100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.214, 4.71, 8.185]",101.0,0.214,166.410207,-58.912872,0.06,0.06,0.0,11053844-5854463,13.567,0.041,0.043,99.0,12.947,0.05,0.051,80.4,12.698,0.041,0.042,59.2,AAA,222,111,cc0,666655,4.7,131.0,826907346.0,0.0,0.0,826907355.0,s,2000-02-04,74.0,289.633,1.2,64.5,2451578.7352,1.06,0.8,1.22,13.058,0.04,12.529,0.056,12.331,0.046,3925.0,188.0,sw,0.0,1.0,U,4.3,307,14.3,13.7,1.0,,45128.0,1037926.0,56.0,Opt
"[7.443, 9.61]",102.0,7.443,166.419217,-58.777996,0.13,0.13,163.0,11054061-5846407,15.416,,,,15.361,0.116,0.116,8.7,15.574,,,,UBU,020,010,000,000600,3.9,116.0,826908862.0,0.0,0.0,826908870.0,s,2000-02-04,74.0,289.584,1.326,48.0,2451578.7353,,1.11,,,,15.393,0.188,,,4410.0,205.0,sw,0.0,1.0,U,2.8,290,18.7,16.6,1.0,,45128.0,1037926.0,56.0,Opt
"[0.115, 3.953, 9.53]",103.0,0.115,166.42052,-58.85392,0.11,0.11,163.0,11054092-5851141,14.652,0.081,0.082,36.4,13.815,,,,13.636,,,,AUU,266,200,c00,550000,3.9,33.0,826908025.0,0.0,0.0,826908016.0,s,2000-02-04,74.0,289.615,1.256,45.4,2451578.7352,1.93,,,14.193,0.04,,,,,4137.0,207.0,sw,0.0,1.0,U,0.8,216,16.0,12.6,1.0,,45128.0,1037926.0,56.0,Opt
"[0.619, 4.279]",104.0,0.619,166.425369,-58.838985,0.07,0.07,17.0,11054208-5850203,15.184,0.135,0.135,22.3,14.659,0.117,0.118,16.6,14.483,0.125,0.126,11.4,BBB,222,112,ccc,664626,4.3,192.0,826908179.0,0.0,0.0,826908190.0,s,2000-02-04,74.0,289.611,1.271,36.4,2451578.7352,3.03,1.73,0.61,14.421,0.066,14.258,0.199,13.87,0.115,4191.0,216.0,sw,0.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[0.462, 4.618, 5.529]",105.0,0.462,166.427828,-58.76144,0.06,0.06,17.0,11054267-5845411,13.97,0.057,0.058,68.3,13.365,0.064,0.065,54.7,13.216,0.06,0.06,36.7,AAA,222,111,000,665544,4.5,200.0,826909059.0,0.0,0.0,826909068.0,s,2000-02-04,74.0,289.581,1.343,31.9,2451578.7353,1.61,2.12,1.91,13.788,0.032,13.199,0.038,12.965,0.068,4470.0,221.0,sw,0.0,1.0,U,2.5,47,15.1,11.6,1.0,,45128.0,1037926.0,56.0,Opt
"[0.545, 5.322, 7.736, 7.98]",106.0,0.545,166.430711,-58.848228,0.06,0.06,0.0,11054337-5850536,13.541,0.032,0.035,101.4,12.842,0.038,0.039,88.5,12.736,0.037,0.038,57.2,AAA,222,111,000,666666,4.8,189.0,826908065.0,0.0,0.0,826908084.0,s,2000-02-04,74.0,289.617,1.263,26.4,2451578.7352,1.37,0.84,1.05,13.486,0.026,12.811,0.039,12.734,0.063,4158.0,226.0,sw,0.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[3.737, 6.726]",107.0,3.737,166.430903,-58.73962,0.1,0.09,86.0,11054341-5844226,15.786,0.095,0.096,12.8,15.533,0.151,0.151,7.4,14.998,0.158,0.158,7.1,ABC,222,111,ccc,160604,9.8,7.0,826909325.0,0.0,0.0,826909290.0,s,2000-02-04,74.0,289.574,1.363,26.2,2451578.7353,1.0,1.32,1.24,15.445,0.137,15.076,0.232,14.455,0.195,4549.0,227.0,sw,0.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[0.09, 3.935, 8.798, 9.122]",108.0,0.09,166.433109,-58.885918,0.06,0.06,0.0,11054394-5853093,13.465,0.031,0.033,108.8,12.804,0.03,0.031,91.7,12.651,0.03,0.032,61.8,AAA,222,112,ccc,556666,4.0,94.0,826907653.0,0.0,0.0,826907655.0,s,2000-02-04,74.0,289.633,1.229,21.9,2451578.7352,0.99,1.23,1.13,12.91,0.066,12.268,0.057,12.183,0.066,4022.0,231.0,sw,0.0,1.0,U,1.8,343,15.8,13.7,1.0,,45128.0,1037926.0,56.0,Opt
"[0.133, 3.548, 8.85, 9.384]",109.0,0.133,166.440174,-58.879288,0.06,0.06,0.0,11054564-5852454,14.309,0.066,0.067,50.0,13.54,0.073,0.073,46.6,13.418,0.069,0.069,30.5,AAA,222,222,ccc,666666,3.6,24.0,826907731.0,0.0,0.0,826907727.0,s,2000-02-04,74.0,289.634,1.237,8.8,2451578.7352,0.76,0.7,0.8,13.94,0.025,13.095,0.029,12.952,0.036,4046.0,244.0,sw,0.0,1.0,U,0.7,197,18.3,15.3,1.0,,45128.0,1037926.0,56.0,Opt
"[0.775, 3.101]",110.0,0.775,166.442026,-58.79007,0.06,0.06,0.0,11054608-5847242,14.669,0.048,0.05,35.9,14.1,0.098,0.098,27.8,13.792,0.074,0.075,21.6,AAA,222,122,0cc,666644,3.6,192.0,826908709.0,0.0,0.0,826908724.0,s,2000-02-04,74.0,289.599,1.319,5.4,2451578.7353,0.69,1.24,1.09,14.331,0.029,13.695,0.063,13.437,0.061,4367.0,247.0,sw,0.0,1.0,U,1.5,42,18.1,17.0,1.0,,45128.0,1037926.0,56.0,Opt
"[4.065, 6.441]",111.0,4.065,166.452435,-58.911823,0.16,0.14,1.0,11054858-5854425,15.992,0.089,0.09,10.6,15.52,0.131,0.131,7.5,15.601,,,,ABU,220,110,000,060600,7.5,208.0,826907348.0,0.0,0.0,826907368.0,s,2000-02-04,74.0,289.653,1.21,-14.0,2451578.7352,1.0,1.48,,17.056,0.261,18.379,5.246,,,3929.0,238.0,se,0.0,1.0,U,0.2,22,19.1,17.2,1.0,,45128.0,1037926.0,56.0,Opt
"[0.593, 6.737]",112.0,0.593,166.465023,-58.781281,0.06,0.06,0.0,11055160-5846526,11.419,0.018,0.022,715.9,11.175,0.02,0.022,411.1,11.16,0.021,0.023,244.0,AAA,222,111,000,666666,6.2,194.0,826908813.0,0.0,0.0,826908835.0,s,2000-02-04,74.0,289.607,1.332,-37.5,2451578.7353,0.68,0.79,0.84,11.436,0.021,11.207,0.052,11.182,0.024,4398.0,215.0,se,0.0,1.0,U,0.4,358,14.3,13.0,1.0,,45128.0,1037926.0,56.0,Opt
"[0.467, 4.381, 8.318, 9.67, 9.847]",113.0,0.467,166.466311,-58.851585,0.06,0.06,17.0,11055191-5851057,14.001,0.042,0.044,66.4,13.289,0.041,0.042,58.7,13.2,0.042,0.043,37.3,AAA,222,111,ccc,666666,4.5,258.0,826908036.0,0.0,0.0,826908041.0,s,2000-02-04,74.0,289.635,1.268,-39.9,2451578.7352,0.63,0.8,0.68,12.939,0.077,12.289,0.137,12.018,0.057,4145.0,212.0,se,0.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[0.482, 5.979, 6.148, 9.595]",114.0,0.482,166.466835,-58.794312,0.06,0.06,0.0,11055204-5847395,11.921,0.019,0.023,450.9,11.256,0.02,0.022,381.5,11.055,0.023,0.024,268.8,AAA,222,111,00s,666655,6.0,116.0,826908678.0,0.0,0.0,826908687.0,s,2000-02-04,74.0,289.613,1.32,-40.9,2451578.7353,0.78,0.64,3.01,11.937,0.022,11.25,0.055,11.07,0.019,4351.0,211.0,se,0.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[0.525, 4.584, 7.505, 9.108]",115.0,0.525,166.467091,-58.842602,0.06,0.06,17.0,11055210-5850333,14.74,0.062,0.064,33.6,14.081,0.063,0.063,28.3,13.88,0.056,0.057,19.9,AAA,222,111,ccc,666655,4.5,81.0,826908147.0,0.0,0.0,826908141.0,s,2000-02-04,74.0,289.632,1.276,-41.3,2451578.7352,0.7,1.11,0.95,13.0,0.135,12.579,0.193,12.691,0.16,4178.0,211.0,se,0.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[0.411, 6.644, 9.829]",116.0,0.411,166.467532,-58.926311,0.06,0.06,0.0,11055220-5855347,11.062,0.023,0.026,994.6,10.808,0.022,0.024,576.4,10.73,0.017,0.019,362.6,AAA,222,111,000,665566,6.5,204.0,826907166.0,0.0,0.0,826907189.0,s,2000-02-04,74.0,289.666,1.199,-42.1,2451578.7352,0.84,1.38,0.88,11.062,0.012,10.787,0.044,10.737,0.013,3876.0,210.0,se,0.0,1.0,U,2.1,37,12.3,11.8,1.0,,45128.0,1037925.0,44.0,Opt
"[0.363, 3.648]",117.0,0.363,166.471311,-58.801018,0.08,0.08,163.0,11055311-5848036,14.703,0.06,0.061,34.8,14.158,0.082,0.082,26.4,13.691,,,,AAU,226,220,cc0,666600,3.8,47.0,826908620.0,0.0,0.0,826908610.0,s,2000-02-04,74.0,289.618,1.315,-49.2,2451578.7353,1.55,1.48,,14.37,0.069,13.826,0.053,,,4327.0,203.0,se,0.0,1.0,U,1.4,285,16.9,11.8,1.0,,45128.0,1037926.0,56.0,Opt
"[3.77, 4.813, 7.865, 9.201, 9.326]",118.0,3.77,166.473774,-58.841747,0.06,0.06,0.0,11055370-5850302,13.23,0.041,0.043,135.0,13.045,0.063,0.063,73.4,13.013,0.051,0.051,44.3,AAA,222,111,000,666655,6.3,9.0,826908182.0,0.0,0.0,826908155.0,s,2000-02-04,74.0,289.635,1.278,-53.8,2451578.7352,6.52,9.5,5.12,13.091,0.014,12.818,0.042,12.819,0.016,4181.0,199.0,se,0.0,1.0,U,5.0,94,11.1,10.0,1.0,,45128.0,1037926.0,56.0,Opt
"[0.25, 5.417, 8.575]",119.0,0.25,166.472114,-58.906239,0.06,0.06,0.0,11055330-5854224,13.621,0.035,0.037,94.2,12.949,0.033,0.035,80.2,12.762,0.035,0.036,55.8,AAA,222,111,000,556666,5.6,58.0,826907436.0,0.0,0.0,826907428.0,s,2000-02-04,74.0,289.66,1.219,-50.6,2451578.7352,0.81,1.08,1.3,13.605,0.013,12.941,0.048,12.815,0.074,3949.0,202.0,se,0.0,1.0,U,0.5,75,18.6,16.2,1.0,,45128.0,1037926.0,56.0,Opt
[0.448],120.0,0.448,166.478842,-58.816551,0.06,0.06,0.0,11055492-5848595,9.343,0.021,0.024,4844.3,9.246,0.026,0.027,2429.5,9.218,0.028,0.029,1459.6,AAA,222,111,000,666666,14.3,296.0,826908447.0,0.0,0.0,826908424.0,s,2000-02-04,74.0,289.627,1.302,-63.3,2451578.7352,0.81,0.87,1.24,9.334,0.009,9.236,0.027,9.199,0.021,4271.0,189.0,se,0.0,1.0,T,0.0,149,9.71,9.48,1.0,,45128.0,1037926.0,56.0,Opt
[5.139],121.0,5.139,166.485535,-58.880245,0.06,0.06,0.0,11055652-5852488,9.573,0.019,0.023,3919.5,8.953,0.067,0.069,3182.1,8.814,0.021,0.023,2117.5,AAA,212,111,000,666766,9.4,253.0,826907709.0,0.0,0.0,826907717.0,s,2000-02-04,74.0,289.656,1.245,-75.6,2451578.7352,0.94,1.08,1.05,9.564,0.009,8.983,0.034,8.789,0.017,4042.0,177.0,se,0.0,1.0,U,3.9,66,12.1,10.6,1.0,,45128.0,1037926.0,56.0,Opt
"[0.377, 7.037]",122.0,0.377,166.492133,-58.906372,0.06,0.06,0.0,11055811-5854229,14.4,0.048,0.05,46.0,13.977,0.055,0.056,31.1,13.802,0.056,0.057,21.4,AAA,222,111,000,666656,7.0,143.0,826907409.0,0.0,0.0,826907426.0,s,2000-02-04,74.0,289.669,1.223,-87.8,2451578.7352,1.53,1.42,1.21,14.352,0.067,13.984,0.082,13.737,0.133,3948.0,164.0,se,0.0,1.0,U,1.2,345,17.0,16.5,1.0,,45128.0,1037926.0,56.0,Opt
"[0.689, 7.281, 8.557]",123.0,0.689,166.496491,-58.800961,0.06,0.06,17.0,11055915-5848034,14.856,0.064,0.065,30.2,14.229,0.074,0.074,24.7,13.915,0.073,0.073,19.3,AAA,222,111,000,666646,7.9,355.0,826908639.0,0.0,0.0,826908611.0,s,2000-02-04,74.0,289.63,1.32,-96.2,2451578.7353,2.77,1.54,1.25,14.583,0.066,14.021,0.059,13.685,0.073,4327.0,156.0,se,0.0,1.0,U,2.2,37,15.8,12.9,1.0,,45128.0,1037926.0,56.0,Opt
"[3.825, 7.592, 7.907, 9.4]",124.0,3.825,166.497921,-58.888016,0.06,0.06,0.0,11055950-5853168,10.49,0.019,0.023,1684.3,10.43,0.022,0.023,816.4,10.374,0.021,0.023,503.3,AAA,222,111,000,666666,6.8,332.0,826907648.0,0.0,0.0,826907626.0,s,2000-02-04,74.0,289.665,1.241,-98.6,2451578.7352,1.92,1.7,1.86,10.484,0.02,10.403,0.042,10.369,0.027,4014.0,154.0,se,0.0,1.0,U,2.8,192,10.4,10.6,2.0,,45128.0,1037926.0,56.0,Opt
"[0.486, 4.73, 7.942]",125.0,0.486,166.505048,-58.840412,0.06,0.06,0.0,11060121-5850254,11.27,0.048,0.05,821.2,11.071,0.026,0.027,452.4,11.043,0.026,0.027,271.8,AAA,222,111,000,666666,5.0,13.0,826908188.0,0.0,0.0,826908176.0,s,2000-02-04,74.0,289.649,1.286,-112.0,2451578.7352,8.84,1.98,1.86,11.164,0.026,10.903,0.052,10.816,0.046,4185.0,140.0,se,0.0,1.0,U,2.8,171,13.7,11.4,1.0,,45128.0,1037926.0,56.0,Opt
[],126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.971],127.0,0.971,166.524131,-58.842472,0.06,0.06,0.0,11060579-5850328,13.844,0.019,0.023,76.7,13.14,0.02,0.022,67.3,12.974,0.029,0.03,45.9,AAA,222,111,000,666666,13.9,88.0,826908149.0,0.0,0.0,826908146.0,s,2000-02-04,74.0,289.659,1.288,-147.6,2451578.7352,0.73,0.58,1.02,13.914,0.033,13.187,0.018,12.971,0.046,4178.0,105.0,se,1.0,1.0,U,0.3,191,17.1,16.8,1.0,,45128.0,1037926.0,56.0,Opt
"[0.422, 5.353, 7.373, 7.723, 9.085, 9.324]",128.0,0.422,166.544614,-58.865105,0.07,0.07,17.0,11061070-5851543,15.844,0.105,0.105,12.2,14.993,0.084,0.085,12.2,14.708,0.11,0.11,9.3,AAB,222,111,ccc,663626,5.0,292.0,826907905.0,0.0,0.0,826907897.0,s,2000-02-04,74.0,289.678,1.271,-185.6,2451578.7352,0.99,1.53,1.14,14.707,0.119,14.197,0.271,14.374,0.352,4096.0,67.0,se,1.0,1.0,U,4.7,116,15.3,14.6,1.0,,45128.0,1037926.0,56.0,Opt
"[0.303, 7.11]",129.0,0.303,166.562077,-58.877132,0.07,0.07,17.0,11061489-5852376,15.146,0.06,0.061,23.1,14.593,0.069,0.07,18.3,14.472,0.091,0.092,11.6,AAA,222,111,000,161606,6.9,142.0,826992248.0,0.0,0.0,826992226.0,s,2000-02-04,75.0,289.691,1.264,164.0,2451578.7429,0.77,0.75,0.97,15.348,0.164,14.809,0.161,14.944,0.32,4056.0,89.0,sw,1.0,1.0,U,1.4,19,17.9,16.8,2.0,,45129.0,1037963.0,221.0,Opt
[4.622],130.0,4.622,166.592768,-58.860077,0.06,0.06,17.0,11062226-5851362,14.404,0.025,0.028,45.8,14.078,0.033,0.035,29.4,13.84,0.051,0.052,20.7,AAA,222,111,000,665616,10.5,61.0,826992014.0,0.0,0.0,826992031.0,s,2000-02-04,75.0,289.699,1.286,107.0,2451578.7429,0.92,0.76,1.1,14.494,0.045,14.144,0.085,14.052,0.104,4117.0,146.0,sw,0.0,1.0,U,0.3,98,17.8,16.7,1.0,,45129.0,1037963.0,221.0,Opt
"[1.257, 8.08]",131.0,1.257,166.593438,-58.831024,0.06,0.06,0.0,11062242-5849516,11.224,0.019,0.023,856.7,11.006,0.02,0.022,497.2,10.961,0.021,0.023,293.1,AAA,222,111,000,666666,8.0,24.0,826991692.0,0.0,0.0,826991715.0,s,2000-02-04,75.0,289.688,1.313,105.8,2451578.7429,0.75,0.91,1.1,11.235,0.014,11.042,0.034,10.996,0.013,4222.0,147.0,sw,0.0,1.0,U,0.2,264,12.7,12.2,1.0,,45129.0,1037963.0,221.0,Opt
