ra,dec,COMPONENT,significance,net_counts,NET_COUNTS_ERR,KS,KP,ra.1,dec.1,NET_COUNTS_y,NET_ERR,SRC_SIGNIFICANCE_0.7-1.2,THETA_0.7-1.2,NET_COUNTS_0.7-1.2,NET_ERR_0.7-1.2,NET_FLUX_APER_0.7-1.2,NET_FLUX_APER_LO_0.7-1.2,NET_FLUX_APER_HI_0.7-1.2,NET_MFLUX_APER_0.7-1.2,NET_MFLUX_APER_LO_0.7-1.2,NET_MFLUX_APER_HI_0.7-1.2,NET_UMFLUX_APER_0.7-1.2,NET_UMFLUX_APER_LO_0.7-1.2,NET_UMFLUX_APER_HI_0.7-1.2,SRC_SIGNIFICANCE_soft,THETA_soft,NET_COUNTS_soft,NET_ERR_soft,NET_FLUX_APER_soft,NET_FLUX_APER_LO_soft,NET_FLUX_APER_HI_soft,NET_MFLUX_APER_soft,NET_MFLUX_APER_LO_soft,NET_MFLUX_APER_HI_soft,NET_UMFLUX_APER_soft,NET_UMFLUX_APER_LO_soft,NET_UMFLUX_APER_HI_soft,SRC_SIGNIFICANCE_medium,THETA_medium,NET_COUNTS_medium,NET_ERR_medium,flux_aper90_m.1,flux_aper90_lolim_m.1,flux_aper90_hilim_m.1,NET_MFLUX_APER_medium,NET_MFLUX_APER_LO_medium,NET_MFLUX_APER_HI_medium,NET_UMFLUX_APER_medium,NET_UMFLUX_APER_LO_medium,NET_UMFLUX_APER_HI_medium,SRC_SIGNIFICANCE_hard,THETA_hard,NET_COUNTS_hard,NET_ERR_hard,flux_aper90_h.1,flux_aper90_lolim_h.1,flux_aper90_hilim_h.1,NET_MFLUX_APER_hard,NET_MFLUX_APER_LO_hard,NET_MFLUX_APER_HI_hard,NET_UMFLUX_APER_hard,NET_UMFLUX_APER_LO_hard,NET_UMFLUX_APER_HI_hard,flux_significance_b,theta,NET_COUNTS_broad,NET_ERR_broad,NET_FLUX_APER_broad,NET_FLUX_APER_LO_broad,NET_FLUX_APER_HI_broad,NET_MFLUX_APER_broad,NET_MFLUX_APER_LO_broad,NET_MFLUX_APER_HI_broad,NET_UMFLUX_APER_broad,NET_UMFLUX_APER_LO_broad,NET_UMFLUX_APER_HI_broad,SRC_SIGNIFICANCE_0.7-7.0,THETA_0.7-7.0,NET_COUNTS_0.7-7.0,NET_ERR_0.7-7.0,NET_FLUX_APER_0.7-7.0,NET_FLUX_APER_LO_0.7-7.0,NET_FLUX_APER_HI_0.7-7.0,NET_MFLUX_APER_0.7-7.0,NET_MFLUX_APER_LO_0.7-7.0,NET_MFLUX_APER_HI_0.7-7.0,NET_UMFLUX_APER_0.7-7.0,NET_UMFLUX_APER_LO_0.7-7.0,NET_UMFLUX_APER_HI_0.7-7.0,obsid,name,usrid,PU.1,kp_prob_b,ks_prob_b,flux_aper90_s.1,flux_aper90_lolim_s.1,flux_aper90_hilim_s.1,flux_aper90_b.1,flux_aper90_lolim_b.1,flux_aper90_hilim_b.1,per_remove_code,flux_aper90_mean_s.1,e_flux_aper90_mean_s.1,flux_aper90_mean_m.1,e_flux_aper90_mean_m.1,flux_aper90_mean_h.1,e_flux_aper90_mean_h.1,flux_aper90_mean_b.1,e_flux_aper90_mean_b.1,flux_aper90_ave2_b,e_flux_aper90_ave2_b
130.65413627427466,-48.08045369395278,71,4.6643457,11.562696,3.6056156,0.877696338439957,0.9991605949565152,130.65413557452354,-48.08045349474393,6.0,2.449489742783178,0.918164,2.455207220040937,1.0,1.0,4.623735187716973e-16,1.0879378067625287e-16,1.1804132961549064e-15,3.1187514240000004e-16,7.338239424e-17,7.961995007999999e-16,2.7324386910000004e-15,6.429268191e-16,6.975760572000001e-15,0.896605,2.455207220040937,0.958909004287756,1.000843878898514,,,,3.380812929e-16,7.430368543e-17,8.730687393999999e-16,4.652369892e-15,1.0225003163999998e-15,1.2014384712e-14,2.17445,2.455207220040937,4.917534190651153,2.2368281795559937,1.041384171668613e-15,6.286679495101798e-16,1.5932659188377908e-15,1.0525269017999999e-15,6.3539464797e-16,1.6103137410000002e-15,2.037136134e-15,1.2297884211e-15,3.11671683e-15,0.0,2.455207220040937,-0.4553505896168713,0.1372933685296603,,,,0.0,,6.141435299999999e-16,0.0,,6.762020894999999e-16,2.18662,2.455207220040937,5.46184265881363,2.4540329965161867,,,,2.2945582800000003e-15,1.3808887154999998e-15,3.4885533900000004e-15,4.132551528e-15,2.4870119102999997e-15,6.2829638140000004e-15,2.20641,2.455207220040937,5.5032393773664285,2.453683814121794,1.2496013473920106e-15,7.564863778956579e-16,1.894019672841693e-15,2.3142508000000003e-15,1.401006176e-15,3.5077079200000003e-15,3.641837640000001e-15,2.2047035808000007e-15,5.519930136e-15,24613.0,IC2395_CXO_noconversion-71.0,71.0,1.3188599422863099,0.0008394050434847866,0.12230366156004302,,,,,,,0,,,1.1524221954707112e-15,4.845700675769187e-16,,,,,,
130.73837547008173,-48.0599411093316,72,17.227936,86.55606,10.099827,0.928209880236528,0.6911450860531096,130.73837646978555,-48.05994053128335,32.0,5.656854249492381,3.89489,5.785312581332851,15.750251783248368,4.001299250905274,1.615778942647233e-14,1.2406874707395032e-14,2.0650642479525096e-14,7.202147601e-15,5.530220784e-15,9.204784842e-15,6.459601582000001e-14,4.9600514880000006e-14,8.255765644e-14,3.87502,5.785312581332851,15.66700237766449,4.001732240800243,1.5014731713107376e-14,1.1472811866377768e-14,1.9211172495544262e-14,7.235891263999999e-15,5.5289711960000005e-15,9.258237702e-15,1.0204257408e-13,7.797110712000001e-14,1.3056227244e-13,3.0672,5.785312581332851,10.333974861360502,3.3208017620495256,2.4910072362028337e-15,1.7678124549042277e-15,3.382944775914244e-15,2.7866657500000004e-15,1.977634729e-15,3.784467666e-15,5.435289750000001e-15,3.8573042970000004e-15,7.381465938e-15,1.15762,5.785312581332851,2.6683948109858058,2.2576709821242065,4.1297479198689233e-16,1.2000973881854856e-16,8.047687975195721e-16,1.7874883223999997e-15,5.19440922e-16,3.483299358e-15,1.9703173991999997e-15,5.72570726e-16,3.839580514e-15,5.03753,5.785312581332851,28.796442085253663,5.668622663413978,1.6570727193506833e-14,1.349843858002839e-14,2.003521374818822e-14,1.520914686e-14,1.2389301468e-14,1.8388964148e-14,2.748197384e-14,2.2386690192e-14,3.3227704112e-14,5.06733,5.785312581332851,28.92125602998404,5.6681646112215365,1.9172173352895177e-14,1.5600880361708178e-14,2.3119397109786648e-14,1.5293232864e-14,1.2444488784e-14,1.8441848880000003e-14,2.4144261408e-14,1.9646793648000003e-14,2.911515336e-14,24613.0,IC2395_CXO_noconversion-72.0,72.0,1.3907760225232344,0.30885491394689035,0.07179011976347205,1.5014731713107376e-14,1.1472811866377768e-14,1.9211172495544262e-14,1.6570727193506833e-14,1.349843858002839e-14,2.003521374818822e-14,0,1.5536963862430458e-14,3.875451990469145e-15,2.625644477887698e-15,8.095625396668645e-16,4.918288872387179e-16,3.439929434586822e-16,1.8654437227556875e-14,3.9740219905295555e-15,2.400577677963996e-14,3.7228397591487595e-15
130.66147443564856,-48.05107424539086,73,16.064064,67.49834,8.775147,0.824755205556466,0.4536278969337826,130.66147543323157,-48.05107452320826,38.0,6.164414002968976,3.09634,4.137398764790442,9.8753143978897,3.1630969265038136,4.0080314346763536e-15,2.8536157028471564e-15,5.4348392860999315e-15,4.337688556e-15,3.088323128e-15,5.881850120000001e-15,3.835956641e-14,2.7311028580000003e-14,5.20150807e-14,3.05034,4.137398764790442,9.7506287957794,3.1639159806979293,3.1395724093161458e-15,2.2191747429854946e-15,4.284947865252559e-15,4.357342155e-15,3.0799428700000004e-15,5.946983070000001e-15,6.054713742e-14,4.279712668e-14,8.263587948e-14,3.85874,4.137398764790442,15.667371066308757,4.001728407943382,3.3720501829089064e-15,2.5765961935925278e-15,4.314500450492894e-15,4.214122633799999e-15,3.220026912e-15,5.3919227223e-15,8.181319554e-15,6.251376960000001e-15,1.0467906759e-14,3.03046,4.137398764790442,10.627332826303164,3.4723331391711545,4.293560336298682e-15,3.0125291766339023e-15,5.8420495901679805e-15,7.063839108e-15,4.956264672e-15,9.611440187999998e-15,7.781091338999999e-15,5.459516776e-15,1.0587372228999999e-14,5.84234,4.137398764790442,36.30051279473128,6.170125224568017,1.5809188185284316e-14,1.3254979506015307e-14,1.8632291550444704e-14,1.9033534961e-14,1.5958385268e-14,2.243242148e-14,3.4325526834e-14,2.8779729192e-14,4.0455159120000006e-14,5.79725,4.137398764790442,35.38341460962244,6.088268138920493,1.1418871631521662e-14,9.551763870730726e-15,1.348258572102144e-14,1.8552652976e-14,1.5519095592e-14,2.1905643760000003e-14,2.9232257565999997e-14,2.4452470497e-14,3.4515355910000006e-14,24613.0,IC2395_CXO_noconversion-73.0,73.0,0.811779460293214,0.5463721030662174,0.17524479444353402,3.1395724093161458e-15,2.2191747429854946e-15,4.284947865252559e-15,1.5809188185284316e-14,1.3254979506015307e-14,1.8632291550444704e-14,0,3.319078714166139e-15,1.035660846537744e-15,3.489336243834113e-15,8.703606785805229e-16,4.5069610203262255e-15,1.417623703535154e-15,1.1315375978326478e-14,1.9595351654653076e-15,1.2824787981274883e-14,1.7758093439689561e-15
130.63455533186408,-48.05091990535441,74,7.681114,24.78918,5.3853,0.570815208295,0.722203191591134,130.634555785252,-48.05092011047732,15.0,3.872983346207417,2.40984,3.827505570341935,6.0,2.449489742783178,5.278866104026139e-15,3.374620886219103e-15,7.785733355731585e-15,2.277916146e-15,1.4562035202e-15,3.359669931e-15,2.002637076e-14,1.2802258611999999e-14,2.953664286e-14,2.62815,3.827505570341935,6.958307786633967,2.6460797872806783,1.7956384215987678e-14,1.1923076006895816e-14,2.564171024521649e-14,2.8402329900000003e-15,1.88592054e-15,4.055851695e-15,3.9224056480000004e-14,2.604485408e-14,5.601193864e-14,2.57434,3.827505570341935,6.875644375397218,2.646725292468056,1.6703283684093513e-15,1.1006070672956153e-15,2.4019068615024386e-15,1.7213538495999997e-15,1.1342286031999998e-15,2.4752807296e-15,3.33543056e-15,2.19777052e-15,4.796298560000001e-15,0.312085,3.827505570341935,0.4608141724594889,1.0111197660408502,4.325125673227225e-17,0.0,1.9069885468741163e-16,2.75069205e-16,0.0,1.2128059694999999e-15,3.02916159e-16,0.0,1.3355858061000001e-15,3.64649,3.827505570341935,14.251615682895304,3.876998259579527,1.5756388546098826e-14,1.1806554911838522e-14,2.0436056261047433e-14,6.944464799999999e-15,5.2036166e-15,9.006979799999999e-15,1.2513009816e-14,9.376230922e-15,1.6229389866e-14,3.52726,3.827505570341935,13.334769495906936,3.7453515491170513,6.907949677068385e-15,5.11772019210772e-15,9.028973381115212e-15,6.487161670000001e-15,4.805981487999999e-15,8.478986208e-15,1.021316142e-14,7.566369888000001e-15,1.3349020608e-14,24613.0,IC2395_CXO_noconversion-74.0,74.0,1.1789406989564906,0.277796808408866,0.429184791705,1.7956384215987678e-14,1.1923076006895818e-14,2.564171024521649e-14,1.5756388546098826e-14,1.1806554911838522e-14,2.0436056261047433e-14,0,1.9274503728846156e-14,6.881835834249849e-15,1.7994717229445812e-15,6.529284765781383e-16,1.2638790868614509e-16,1.0159954989982665e-16,2.1200363360476884e-14,6.913487001045985e-15,4.7894223771423096e-15,1.3047553771006261e-15
130.5941909886014,-48.05025685224467,75,4.3416123,17.526897,5.0993047,0.999916905655509,1.0,130.5941901089473,-48.05025713799441,11.0,3.3166247903554,0.797755,3.9382225077674473,0.8705147058823529,1.0027905134162258,4.891681851090863e-16,6.482943427138259e-17,1.3496314662620644e-15,3.0730592359999997e-16,4.072723816e-17,8.478673734e-16,2.678124332e-15,3.5493167919999996e-16,7.389035057999999e-15,0.528777,3.9382225077674473,0.7841911764705882,1.004646549619631,,,,2.815036409e-16,1.501345344e-17,8.144829046999999e-16,3.851952405e-15,2.05436448e-16,1.1144969115e-14,0.0,3.9382225077674473,-0.2168044541926775,0.0969578994799132,,,,0.0,,2.5205887125e-16,0.0,,4.869915506999999e-16,2.69264,3.9382225077674473,8.631691648822269,3.1718126889326683,5.164588602472039e-15,3.4494032307753318e-15,7.299026084449934e-15,4.734614131e-15,3.1622254040000002e-15,6.6913504060000004e-15,5.2118351879999986e-15,3.480958992e-15,7.365798888e-15,2.81187,3.9382225077674473,9.438682883417384,3.326817427856932,,,,4.091367722e-15,2.7757633020000004e-15,5.681643266e-15,7.362778629e-15,4.995231939e-15,1.0224620337e-14,2.81985,3.9382225077674473,9.525422723227528,3.326251989610448,5.877052547688701e-15,4.021150852969222e-15,8.166022382704338e-15,4.118028764e-15,2.8176053800000005e-15,5.721901376e-15,6.475443583999999e-15,4.43057728e-15,8.997472255999999e-15,24613.0,IC2395_CXO_noconversion-75.0,75.0,1.4847327629592,0.0,8.309434449105257e-05,,,,,,,0,,,,,5.499103388349419e-15,1.9299813822662333e-15,,,,
130.68808856667823,-48.04970837102923,76,5.5067086,17.223083,4.5827217,0.512573150974589,0.3021328151519914,130.68808856062836,-48.04970856796033,13.0,3.605551275463989,0.0,4.747668556798377,-0.2498748122183275,0.1020109649181109,,,,0.0,,4.45549294e-16,0.0,,3.96399676e-15,0.0,4.747668556798377,-0.2915206142547154,0.1101844353381097,,,,0.0,,4.50541378e-16,0.0,,6.300428820000001e-15,1.06504,4.747668556798377,1.5859584186486062,1.4202616107987982,4.115284199027645e-16,1.1326451114158524e-16,8.947907318716259e-16,3.5960713695000003e-16,9.897427395e-17,7.818977200499999e-16,6.995568264000001e-16,1.9253825039999997e-16,1.5210540376e-15,3.0404,4.747668556798377,10.67028168612118,3.4720677862508347,6.520687689096641e-15,4.5815366077890624e-15,8.864749296654556e-15,6.2730175340000004e-15,4.407519704e-15,8.528046492e-15,6.9121001389999985e-15,4.856549084e-15,9.396866982e-15,3.0404,4.747668556798377,11.100476198843769,3.616412438817493,5.455869477133736e-15,3.8333698974685606e-15,7.417117449112703e-15,5.067815592e-15,3.5607178319999994e-15,6.8895679440000005e-15,9.147335463e-15,6.427045323e-15,1.2435572691e-14,3.05034,4.747668556798377,11.141770194521078,3.616176673443223,5.9618032291654895e-15,4.1946222796615975e-15,8.097964334135866e-15,5.0828385e-15,3.576197804e-15,6.904059612e-15,8.015268375000001e-15,5.639405061e-15,1.0887202233e-14,24613.0,IC2395_CXO_noconversion-76.0,76.0,1.6940250006630087,0.6978671848480086,0.487426849025411,,,,5.455869477133736e-15,3.8333698974685606e-15,7.417117449112703e-15,0,,,5.591357895953574e-16,3.9569708076585983e-16,6.843759546498347e-15,2.1459419167747406e-15,,,,
130.59890523320422,-48.03535840401314,77,14.662509,54.403744,7.8104053,0.030896243320466,0.0648851128012465,130.59890622887454,-48.03535866633846,32.0,5.656854249492381,0.535827,4.774119305872492,0.7917843174164941,1.0043260198236144,3.698980751560808e-16,2.4335287022866682e-17,1.0658886753419802e-15,3.0966562100000003e-16,2.0372643910000002e-17,8.923244016000001e-16,2.71177749e-15,1.784055879e-16,7.814187504e-15,0.507626,4.774119305872492,0.7501411808997929,1.0051889896500517,,,,2.9696122719999997e-16,4.1244631669999996e-18,8.743866746999999e-16,4.0844703520000005e-15,5.672877797e-17,1.2026507577000001e-14,3.06027,4.774119305872492,9.792320671794068,3.16364127875978,2.1302134330026004e-15,1.5077424138308749e-15,2.8979121488589164e-15,2.3107870928e-15,1.6355505299e-15,3.1435619951999997e-15,4.471877872e-15,3.165147601e-15,6.083479248e-15,4.65996,4.774119305872492,23.04276852758733,4.903043828745467,1.3236597547161427e-14,1.061187193552754e-14,1.6256470086073257e-14,1.3732279260000002e-14,1.1009263398e-14,1.686523944e-14,1.5119846409999997e-14,1.2121685593000001e-14,1.8569374040000002e-14,5.37817,4.774119305872492,30.553389726615176,5.662136601478438,1.3698545664073707e-14,1.130956870654208e-14,1.6392512171789314e-14,1.4334528177e-14,1.1834638162999998e-14,1.7153567494e-14,2.581585533e-14,2.131366327e-14,3.089282126e-14,5.36541,4.774119305872492,30.594721448711887,5.661985745526945,1.4082183918116886e-14,1.1630836566609516e-14,1.6846455825785767e-14,1.4356610862000002e-14,1.1857492812e-14,1.7174751594e-14,2.2590281857e-14,1.8657892682e-14,2.7024656659e-14,24613.0,IC2395_CXO_noconversion-77.0,77.0,1.0390731550213237,0.9351148871987535,0.969103756679534,,,,1.3698545664073707e-14,1.130956870654208e-14,1.6392512171789314e-14,0,,,2.2460883699881967e-15,6.968029025045759e-16,1.355187917968519e-14,2.8254336628351554e-15,,,,
130.69384301447698,-48.21748003455136,78,10.668069,56.938213,8.660906,0.919284861948198,0.765253643642411,130.69384339927194,-48.21747956718432,40.0,6.324555320336759,2.42408,6.908665810279045,6.52590807551435,2.649609973920047,1.2654842427977323e-14,8.057789027063217e-15,1.8543271222616223e-14,3.0227795000000007e-15,1.9247114000000002e-15,4.42931e-15,2.5869043200000003e-14,1.647174144e-14,3.7906176e-14,2.56347,6.908665810279045,7.353511012065022,2.83334840793858,3.548393981593887e-13,2.324339152359153e-13,5.102539510232385e-13,3.441947124e-15,2.254612228e-15,4.94947046e-15,4.6210524359999993e-14,3.0269730920000004e-14,6.645006939999999e-14,3.47286,6.908665810279045,13.180578580053622,3.746376856471968,3.325996752885732e-15,2.4542276424915056e-15,4.358864375189206e-15,3.3275131487000004e-15,2.4553465793999997e-15,4.3608516782999996e-15,6.391112405000001e-15,4.715953110000001e-15,8.375832645000001e-15,2.98078,6.908665810279045,12.822919923183422,4.268881740887351,6.511351031032729e-15,4.492843940099921e-15,8.855442699031051e-15,7.842298368e-15,5.4112e-15,1.0665532160000002e-14,8.625013716e-15,5.951275e-15,1.173002567e-14,5.30832,6.908665810279045,33.78777101366269,6.345707094924429,3.6441883520356493e-13,2.9934401451900263e-13,4.363433199799548e-13,1.6422556978000002e-14,1.3489956225e-14,1.966383826e-14,2.9478385416000003e-14,2.42143857e-14,3.5296464720000004e-14,5.21637,6.908665810279045,32.96033292994984,6.265824297794828,2.3194718302608822e-14,1.9041776203517782e-14,2.7877939307457824e-14,1.599537914e-14,1.3131456304e-14,1.92249892e-14,2.5089108980000003e-14,2.0596982128e-14,3.0154824400000005e-14,24613.0,IC2395_CXO_noconversion-78.0,78.0,1.7243237821182515,0.234746356357589,0.08071513805180197,3.548393981593887e-13,2.324339152359153e-13,5.102539510232385e-13,3.644188352035649e-13,2.993440145190026e-13,4.3634331997995475e-13,0,3.8117682543127703e-13,1.393539809968193e-13,3.4545347683064372e-15,9.5386204316011e-16,6.771129938308834e-15,2.1840526298165275e-15,3.914024901378923e-13,1.393743590419309e-13,3.914024901378923e-13,1.393743590419309e-13
130.46897251844908,-48.19001514164469,79,5.4571195,29.8196,7.000844,0.372057467770931,0.2287140751850778,130.46897232782516,-48.19001485481629,33.0,5.744562646538029,0.669508,7.537137205762775,1.2729527060881676,1.4251645471062284,,,,7.347352145000001e-16,9.289757609999999e-17,1.7566098725000002e-15,6.022392435000001e-15,7.614520830000001e-16,1.4398376175e-14,0.405466,7.537137205762775,0.7597428515621683,1.4328442631913576,,,,4.465535363999999e-16,0.0,1.502821404e-15,5.729226118e-15,0.0,1.928101098e-14,3.65643,7.537137205762775,14.80019622271278,4.006421315053376,3.8943561661738506e-15,2.920764669612141e-15,5.047851399933453e-15,4.289708507e-15,3.2172786760000002e-15,5.560305778e-15,8.123756935e-15,6.092812580000001e-15,1.052998649e-14,1.91764,7.537137205762775,7.582555979144836,3.914061172148052,5.3919782733536615e-15,2.8496601851625738e-15,8.409253017931961e-15,5.0592668e-15,2.673822192e-15,7.890360911999999e-15,5.552740025e-15,2.934622761e-15,8.659974770999999e-15,4.10098,7.537137205762775,23.794198991673387,5.778928356903946,,,,1.2908510936e-14,9.956201106e-15,1.6237704065e-14,2.3026802984e-14,1.7760335213999998e-14,2.8965572735e-14,4.08368,7.537137205762775,23.39644765576952,5.6894732238318495,6.58218371736011e-15,5.076770583751944e-15,8.279777473943738e-15,1.2700523022e-14,9.795782744e-15,1.5976081638e-14,1.9800830259e-14,1.5272176668e-14,2.4907610511000002e-14,24613.0,IC2395_CXO_noconversion-79.0,79.0,2.4172136478895783,0.7712859248149222,0.627942532229069,,,,,,,0,,,4.037898580514785e-15,1.0652671406064088e-15,5.770938856535569e-15,2.784393086836789e-15,,,,
130.7000623839627,-48.18931393157314,80,5.5801992,23.933018,5.831313,0.239275806949468,0.7313192651981898,130.70006278223246,-48.18931387835308,17.0,4.123105625617661,1.15298,5.579427986807077,1.7088119339371337,1.418489664085282,6.480419821993425e-16,2.086917310620849e-16,1.3564940812722269e-15,6.896952824999999e-16,2.2210552149999997e-16,1.4436835796e-15,5.946220350000001e-15,1.91488677e-15,1.2446744088000002e-14,0.986875,5.579427986807077,1.4592221630261055,1.4221446607409576,,,,5.9888688640000015e-16,1.3045039136000003e-16,1.3400821856000002e-15,8.103265456e-15,1.7650647794000001e-15,1.8132041174e-14,0.17126,5.579427986807077,0.2505707936314651,1.015481389275226,4.0093214589042944e-17,0.0,3.073813731812286e-16,5.8057857417e-17,0.0,4.451103290100002e-16,1.1177770191e-16,0.0,8.569625523e-16,3.10002,5.579427986807077,11.758834381948056,3.75406649472359,4.7067079704210426e-15,3.3339225034319905e-15,6.366131616641991e-15,6.918894075e-15,4.900889709e-15,9.358258596e-15,7.6122641e-15,5.3920274520000005e-15,1.0296087088e-14,3.23912,5.579427986807077,13.548548007005513,4.140473927910933,,,,6.239966932e-15,4.4790075920000005e-15,8.326338574e-15,1.1212135648e-14,8.047997888e-15,1.4960982736000002e-14,3.30867,5.579427986807077,13.798050560715955,4.139220831709617,5.662857967735529e-15,4.081343637687473e-15,7.499457234162665e-15,6.3694512090000004e-15,4.590600597000001e-15,8.435215437000001e-15,1.0000543998e-14,7.207607334000001e-15,1.3243957814e-14,24613.0,IC2395_CXO_noconversion-80.0,80.0,1.9094079202557845,0.2686807348018102,0.760724193050532,,,,,,,0,,,2.2136855270162207e-16,1.716777093052791e-16,4.935412148166817e-15,1.5191736273333294e-15,,,,
130.62747156720786,-48.17736239686931,81,2.610684,6.9663897,3.0001135,0.526779702792256,0.920083180516784,130.62747083116767,-48.177362084556805,6.0,2.449489742783178,0.0,3.8285531205062378,-0.0431629471323967,0.0431629471323967,,,,0.0,,4.344780958e-16,0.0,,3.6991878980000006e-15,0.0,3.8285531205062378,-0.0863258942647934,0.0610416252266283,,,,0.0,,4.454035200000002e-16,0.0,,5.947770240000001e-15,0.759309,3.8285531205062378,0.8271765240537557,1.0037265506399318,2.53373841784409e-16,2.5658182538090138e-17,7.184272156552409e-16,1.8277671103999999e-16,1.8509085952000002e-17,5.182530393599999e-16,3.504703224e-16,3.549076512e-17,9.937388016e-16,1.81064,3.8285531205062378,4.134009317621266,2.244436898889862,2.8091876318774e-15,1.473668285702026e-15,4.605210217389931e-15,2.351989827e-15,1.2338274514e-15,3.855708127e-15,2.586204621e-15,1.3566939021999998e-15,4.239665521e-15,1.99863,3.8285531205062378,5.006123396598758,2.458240716825829,1.6965793055528057e-15,9.658740175686014e-16,2.6708454017856186e-15,2.22233766e-15,1.2651917874e-15,3.498522174e-15,3.9862630800000004e-15,2.2694064012e-15,6.275387412e-15,2.01842,3.8285531205062378,5.049335422833595,2.4578608875705403,2.968754976329191e-15,1.688110697684808e-15,4.642300566594839e-15,2.243056232e-15,1.2754596626999998e-15,3.507511162e-15,3.515843296e-15,1.9991992356e-15,5.497793336e-15,24613.0,IC2395_CXO_noconversion-81.0,81.0,1.9711713698992686,0.07991681948321605,0.47322029720774395,,,,1.6965793055528057e-15,9.658740175686014e-16,2.6708454017856186e-15,0,,,4.427419399795444e-16,3.554839655805387e-16,3.176616056744224e-15,1.5734301685044049e-15,,,,
130.79768576083043,-48.17047386454723,82,8.029769,43.374706,7.8748274,0.847901640345825,0.5575700232616987,130.79768481827782,-48.17047349450593,29.0,5.385164807134504,1.42866,7.932208266709154,2.562547912007941,1.73756623842916,1.958996858699389e-15,8.376396770122242e-16,3.620780733241121e-15,2.142562716e-15,9.16129872e-16,3.9600624e-15,1.8914684508e-14,8.087654736e-15,3.49596912e-14,1.97056,7.932208266709154,4.518802703208736,2.2407699739646967,4.185080668782177e-13,2.364574747237949e-13,6.633373012003842e-13,3.797369752e-15,2.145517693e-15,6.018849342e-15,5.267245508e-14,2.9759989595000003e-14,8.348609493000001e-14,3.27886,7.932208266709154,11.942393758981728,3.6120085072864976,3.833033934916345e-15,2.7644270482543648e-15,5.099098184271868e-15,3.8956299720000004e-15,2.8095720120000007e-15,5.182369907000001e-15,7.559076432e-15,5.451690672e-15,1.0055865292e-14,2.44424,7.932208266709154,8.964836064641593,3.631119518051901,3.1959043566989277e-15,2.013674438194724e-15,4.6249674966849575e-15,5.7865438950000004e-15,3.645983805e-15,8.374023264e-15,6.373824875e-15,4.016017625e-15,9.2239096e-15,4.30227,7.932208266709154,23.442223311834447,5.408244066682138,3.495884910026588e-13,2.7369644878123293e-13,4.351691390196406e-13,1.3114636792e-14,1.0267584916e-14,1.6325151852e-14,2.3645496274e-14,1.8512303826999998e-14,2.9434007469e-14,4.09361,7.932208266709154,21.531864871320987,5.219682565080847,7.0060588062342055e-15,5.407591608687865e-15,8.808593382761646e-15,1.2039474434999999e-14,9.292608402e-15,1.5137017512e-14,1.8965250165e-14,1.4638233918e-14,2.3844672408000003e-14,24613.0,IC2395_CXO_noconversion-82.0,82.0,2.701476810925201,0.4424299767383013,0.15209835965417495,4.185080668782177e-13,2.364574747237949e-13,6.633373012003842e-13,3.495884910026588e-13,2.7369644878123293e-13,4.351691390196406e-13,0,4.685981762120281e-13,2.1448413914417275e-13,3.990582116026374e-15,1.1692275041789998e-15,3.392848773212511e-15,1.3082892400208243e-15,4.75981607101267e-13,2.1449131604358472e-13,5.316864142447193e-13,2.0960245771706814e-13
130.7551952387577,-48.1696247378284,83,13.024993,76.21414,9.950576,0.929494828806768,0.6985280456285319,130.75519590955946,-48.16962416808207,52.0,7.211102550927978,3.35835,6.409855082670651,11.750084811311794,3.465603785815132,9.450628824160996e-15,6.906213765161081e-15,1.2526263420253482e-14,5.5209206650000005e-15,4.03451019e-15,7.31766191e-15,4.834706317999999e-14,3.5330469480000003e-14,6.408124372e-14,3.45771,6.409855082670651,12.583474685519656,3.607956392995943,,,,5.9721370920000004e-15,4.4104624920000005e-15,7.859880864e-15,8.213884637000001e-14,6.066007787e-14,1.0810226504000001e-13,4.82887,6.409855082670651,24.334108612747933,5.002770553276058,6.246550505485138e-15,5.0383706241162405e-15,7.608975883709191e-15,6.126873225799999e-15,4.941840789e-15,7.4631959794e-15,1.1856504879e-14,9.563272695e-15,1.4442508647e-14,2.69264,6.409855082670651,10.21778576974948,3.762605399178696,3.3023004853441228e-15,2.181226481470741e-15,4.630529337403965e-15,6.131627848e-15,4.05004605e-15,8.597849518000001e-15,6.7513224e-15,4.459365e-15,9.4667934e-15,6.59034,6.409855082670651,47.70994326174623,7.223481522708226,,,,2.3001472260000003e-14,1.9553629860000002e-14,2.648382885e-14,4.142400132e-14,3.5214684520000004e-14,4.7695475700000005e-14,6.53862,6.409855082670651,46.87654740692113,7.1534429524257614,1.9669231962994e-14,1.669771879474489e-14,2.267078399786117e-14,2.2592058749999998e-14,1.917898191e-14,2.60396382e-14,3.5549287499999996e-14,3.0178707900000006e-14,4.0974158e-14,24613.0,IC2395_CXO_noconversion-83.0,83.0,1.277908497940568,0.3014719543714681,0.07050517119323196,,,,,,,0,,,6.369620605999233e-15,1.2863515676113805e-15,3.467586140407561e-15,1.2266363033092895e-15,,,,
