_rs_unwise,_q,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise
[0.417],66.0,0.417,1304m485o0102205,130.596945,-48.0499002,1563.223,1563.207,938.652,938.587,6467.5,7632.2,0.004,0.01,0.004,0.01,18.89,44.351,1.0,1.0,405.1,22.88,0.3741,0.3835,6532.6,7422.1,19.182,45.254,2.6446,2.8683,0.00220996,0.00288665,0.000128678,0.000246,-27.113,-14.509,130.596945,130.5970194,-48.0499002,-48.0499121,1304m485,1304m485w1o0114344,1304m485w2o0095726,221.0,226.0,1.0,1.0,33.0,32.0,0.0,0.0,1.0
"[6.627, 8.84]",67.0,6.627,1304m485o0102205,130.596945,-48.0499002,1563.223,1563.207,938.652,938.587,6467.5,7632.2,0.004,0.01,0.004,0.01,18.89,44.351,1.0,1.0,405.1,22.88,0.3741,0.3835,6532.6,7422.1,19.182,45.254,2.6446,2.8683,0.00220996,0.00288665,0.000128678,0.000246,-27.113,-14.509,130.596945,130.5970194,-48.0499002,-48.0499121,1304m485,1304m485w1o0114344,1304m485w2o0095726,221.0,226.0,1.0,1.0,33.0,32.0,0.0,0.0,1.0
[0.308],68.0,0.308,1304m485o0038862,130.5666149,-48.0578338,1552.865,1552.845,965.204,965.212,3695.4,4016.9,0.005,0.013,0.005,0.013,12.446,31.799,1.0,1.0,14.99,1.672,0.8662,0.846,3669.0,3994.7,12.713,32.649,2.642,2.8663,-0.000440538,-0.00106567,0.000158546,0.00034,-19.832,-11.514,130.5666149,130.5666052,-48.0578338,-48.0578489,1304m485,1304m485w1o0040000,1304m485w2o0034140,221.0,220.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.25, 6.104]",69.0,0.25,1304m485o0038985,130.5754445,-48.0538244,1558.106,1558.12,957.473,957.436,3943.9,4721.5,0.005,0.012,0.004,0.011,12.668,32.749,1.0,1.0,11.41,1.464,0.9017,0.9232,3927.0,4701.4,12.919,33.55,2.6452,2.8681,-0.000350058,5.03063e-05,0.000151404,0.000301,-22.029,-12.135,130.5754445,130.5754863,-48.0538244,-48.0538141,1304m485,1304m485w1o0040125,1304m485w2o0034245,220.0,217.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.138],70.0,0.138,1304m485o0036673,130.5212055,-48.1271311,1462.167,1462.196,1004.962,1004.951,6935.3,7815.3,0.004,0.008,0.003,0.008,16.511,39.923,1.0,1.0,20.8,2.517,0.8365,0.7756,6789.2,7707.1,16.822,40.868,2.6404,2.8653,0.00256246,0.000931919,0.000113176,0.000226,15.76,-2.932,130.5212055,130.5212179,-48.1271311,-48.1271085,1304m485,1304m485w1o0037720,1304m485w2o0032217,231.0,222.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[6.45, 7.022, 7.5, 8.15]",71.0,6.45,1304m485o0038612,130.6864274,-48.0659026,1542.129,1542.092,860.394,860.433,1264.0,1223.1,0.012,0.038,0.011,0.035,9.02,25.156,1.0,1.0,6.683,2.103,0.7473,0.7063,1271.2,1225.3,9.203,25.79,2.6448,2.868,0.00073719,0.00285566,0.000295127,0.000813,-26.765,-24.508,130.6864274,130.6863829,-48.0659026,-48.0659312,1304m485,1304m485w1o0039743,1304m485w2o0095212,215.0,218.0,1.0,1.0,40.0,8.0,0.0,0.0,1.0
[0.427],72.0,0.427,1304m485o0100644,130.521029,-48.1003678,1497.204,1496.89,1005.106,1005.013,2220.5,2424.6,0.011,0.024,0.01,0.023,14.771,33.451,1.0,1.0,29.82,28.84,0.316,0.366,2322.0,2782.7,15.034,34.33,2.6411,2.8648,-0.00434488,-0.0109812,0.000277012,0.000583,-10.196,-26.364,130.521029,130.5211357,-48.1003678,-48.1006077,1304m485,1304m485w1o0112422,1304m485w2o0094168,230.0,231.0,1.0,1.0,163.0,162.0,160.0,0.0,1.0
[],73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[8.341],74.0,8.341,1304m485o0059667,130.5451586,-48.1582386,1421.434,1421.61,984.055,983.876,958.45,753.27,0.017,0.067,0.015,0.063,9.3762,26.999,1.0,1.0,11.53,6.104,0.4787,0.2689,988.55,684.7,9.6065,27.953,2.6421,2.867,0.000223279,-0.00554794,0.000387467,0.001398,-7.4107,9.699,130.5451586,130.5453642,-48.1582386,-48.1581042,1304m485,1304m485w1o0062066,1304m485w2o0092426,225.0,231.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[6.818, 9.034]",75.0,6.818,1304m485o0100174,130.5187599,-48.1158642,1476.917,1476.902,1007.095,1007.087,2183.7,2090.0,0.009,0.027,0.009,0.026,12.444,31.502,1.0,1.0,12.61,1.864,0.4387,0.3392,2118.4,2028.4,12.71,32.348,2.6404,2.865,0.00322288,0.00159025,0.000228757,0.000596,8.3158,-10.649,130.5187599,130.518769,-48.1158642,-48.1158757,1304m485,1304m485w1o0111854,1304m485w2o0093713,230.0,223.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[5.985],76.0,5.985,1304m485o0036645,130.7210657,-48.1280719,1460.66,1460.662,830.326,830.335,431030.0,418550.0,0.0,0.001,0.0,0.001,102.66,204.49,1.0,1.0,1096.0,269.9,0.9969,0.9953,430260.0,416910.0,104.67,208.18,2.6451,2.8686,0.00252366,0.00224298,1.50166e-05,2.7e-05,89.692,88.679,130.7210657,130.7210552,-48.1280719,-48.1280709,1304m485,1304m485w1o0037692,1304m485w2o0032195,222.0,221.0,1.0,1.0,33.0,0.0,168.0,0.0,1.0
"[0.357, 8.236, 9.461, 9.874]",77.0,0.357,1304m485o0039083,130.661603,-48.0510609,1561.608,1561.649,882.071,882.093,6837.1,7680.8,0.003,0.008,0.003,0.007,15.533,37.44,1.0,1.0,19.36,4.785,0.8942,0.8986,6815.0,7678.5,15.776,38.219,2.6421,2.8666,0.000590205,4.89354e-05,0.000112162,0.000217,-30.212,-29.803,130.661603,130.6615783,-48.0510609,-48.0510299,1304m485,1304m485w1o0040226,1304m485w2o0034334,222.0,221.0,1.0,1.0,32.0,0.0,0.0,0.0,1.0
[1.593],78.0,1.593,1304m485o0036645,130.7210657,-48.1280719,1460.66,1460.662,830.326,830.335,431030.0,418550.0,0.0,0.001,0.0,0.001,102.66,204.49,1.0,1.0,1096.0,269.9,0.9969,0.9953,430260.0,416910.0,104.67,208.18,2.6451,2.8686,0.00252366,0.00224298,1.50166e-05,2.7e-05,89.692,88.679,130.7210657,130.7210552,-48.1280719,-48.1280709,1304m485,1304m485w1o0037692,1304m485w2o0032195,222.0,221.0,1.0,1.0,33.0,0.0,168.0,0.0,1.0
"[1.503, 6.807, 8.693]",79.0,1.503,1304m485o0127742,130.7174647,-48.0847312,1517.408,1517.399,833.311,833.213,388.49,387.66,0.039,0.121,0.034,0.11,8.0154,24.129,1.0,1.0,40.91,1.44,0.2442,0.217,212.11,423.65,8.2121,24.819,2.6454,2.8679,0.00598735,-0.00195032,0.000763828,0.002359,-22.46,-26.51,130.7174647,130.7175774,-48.0847312,-48.0847381,1304m485,1304m485w1o0155266,1304m485w2o0094638,210.0,213.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[0.161, 8.321]",80.0,0.161,1304m485o0034781,130.626763,-48.1856673,1385.447,1385.477,912.852,912.868,7475.6,7668.1,0.003,0.008,0.003,0.008,16.724,38.76,1.0,1.0,17.64,6.26,0.9515,0.9505,7570.6,7793.5,17.031,39.654,2.6428,2.8673,-0.000724792,-0.000660956,0.000110312,0.000225,39.649,44.274,130.626763,130.6267446,-48.1856673,-48.1856446,1304m485,1304m485w1o0035773,1304m485w2o0030607,231.0,228.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[0.476],81.0,0.476,1304m485o0037238,130.7271693,-48.1084847,1486.287,1486.284,824.917,824.913,13235.0,13659.0,0.002,0.005,0.002,0.005,20.481,46.069,1.0,1.0,52.31,11.41,0.9801,0.9787,13473.0,13816.0,20.875,47.098,2.6414,2.8661,-0.0018937,-0.00203812,8.62766e-05,0.000162,3.2414,10.867,130.7271693,130.7271732,-48.1084847,-48.1084872,1304m485,1304m485w1o0038315,1304m485w2o0032713,218.0,230.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
[0.857],82.0,0.857,1304m485o0034780,130.6348464,-48.1859657,1385.044,1385.087,905.797,905.792,3260.9,3850.4,0.006,0.015,0.005,0.014,12.671,32.562,1.0,1.0,20.22,1.784,0.8953,0.8949,3280.4,3923.0,12.943,33.413,2.6416,2.8659,0.000400245,-0.000873983,0.000172999,0.000358,41.84,46.76,130.6348464,130.6348517,-48.1859657,-48.1859329,1304m485,1304m485w1o0035772,1304m485w2o0030606,222.0,231.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.281, 8.041, 9.632, 9.949]",83.0,0.281,1304m485o0034738,130.5978577,-48.1875068,1383.076,1383.094,938.084,938.088,7077.8,7296.8,0.003,0.009,0.003,0.008,16.269,38.359,1.0,1.0,13.63,1.794,0.9418,0.9229,7012.8,7289.9,16.543,39.186,2.6403,2.865,0.00176203,0.0011887,0.000110217,0.000231,31.409,37.301,130.5978577,130.5978522,-48.1875068,-48.1874925,1304m485,1304m485w1o0035729,1304m485w2o0030570,230.0,221.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.217, 4.119]",84.0,0.217,1304m485o0035799,130.5223472,-48.1550863,1425.57,1425.73,1003.975,1003.977,25488.0,39440.0,0.002,0.003,0.001,0.002,28.776,72.688,1.0,1.0,30.4,68.44,0.8694,0.889,25448.0,39850.0,29.224,74.006,2.6418,2.8657,4.25577e-05,0.000226021,6.38236e-05,9.2e-05,-4.7811,-21.946,130.5223472,130.5223442,-48.1550863,-48.1549634,1304m485,1304m485w1o0036814,1304m485w2o0031477,231.0,231.0,1.0,1.0,36.0,37.0,160.0,0.0,1.0
"[0.073, 6.734]",85.0,0.073,1304m485o0059392,130.6079376,-48.1921677,1376.962,1376.955,929.295,929.261,4345.3,4884.7,0.005,0.012,0.005,0.012,14.603,36.072,1.0,1.0,20.81,1.862,0.7071,0.6854,4334.0,4866.8,14.877,36.937,2.6431,2.8664,-0.00110447,-0.000995159,0.000148203,0.00031,31.9,38.003,130.6079376,130.6079764,-48.1921677,-48.1921733,1304m485,1304m485w1o0061764,1304m485w2o0052130,234.0,223.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[3.087, 8.22, 8.588, 8.956, 9.096]",86.0,3.087,1304m485o0151543,130.5896731,-48.1903163,1379.406,0.0,945.231,0.0,222.33,0.0,0.072,0.0,0.065,0.0,8.5707,0.0,1.0,0.0,7.021,0.0,0.1929,0.0,187.65,0.0,8.7625,0.0,2.6441,0.0,0.0127138,0.0,0.00147999,0.0,27.458,0.0,130.5896731,0.0,-48.1903163,0.0,1304m485,1304m485w1o0108985,,230.0,0.0,1.0,0.0,32.0,0.0,160.0,0.0,1.0
"[3.52, 9.3]",87.0,3.52,1304m485o0036236,130.5069854,-48.1411319,1443.84,1443.937,1017.389,1017.677,5019.9,5567.7,0.004,0.011,0.004,0.011,15.174,36.565,1.0,1.0,45.81,24.98,0.7512,0.7011,5006.5,5525.7,15.443,37.404,2.6449,2.8671,2.05636e-05,0.00519931,0.000136577,0.000279,2.4774,-12.822,130.5069854,130.5066556,-48.1411319,-48.1410581,1304m485,1304m485w1o0037264,1304m485w2o0031843,228.0,226.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[3.049, 4.645, 8.08]",88.0,3.049,1304m485o0168285,130.6874756,-48.0503542,1562.482,0.0,859.427,0.0,245.21,0.0,0.055,0.0,0.05,0.0,7.1588,0.0,1.0,0.0,9.25,0.0,0.2501,0.0,251.59,0.0,7.3276,0.0,2.647,0.0,0.00593799,0.0,0.00104341,0.0,-28.712,0.0,130.6874756,0.0,-48.0503542,0.0,1304m485,1304m485w1o0155996,,211.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,1.0
[0.608],89.0,0.608,1304m485o0037237,130.7376444,-48.1082683,1486.543,1486.572,815.759,815.804,1804.2,2227.1,0.009,0.023,0.009,0.022,10.862,29.115,1.0,1.0,45.3,5.928,0.6986,0.7365,1898.9,2304.8,11.106,29.911,2.6444,2.8678,-0.00864863,-0.00567561,0.000266535,0.000543,-2.4832,4.3032,130.7376444,130.7375934,-48.1082683,-48.1082463,1304m485,1304m485w1o0038314,1304m485w2o0032743,219.0,221.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[6.011, 6.631]",90.0,6.011,1304m485o0128359,130.599152,-48.033766,1584.342,1584.566,936.693,936.808,291.28,397.08,0.048,0.114,0.044,0.106,7.7857,23.589,1.0,1.0,18.29,2.497,0.1786,0.243,309.37,385.88,7.9962,24.32,2.645,2.8678,-0.00461239,0.0075928,0.000997586,0.002291,-28.364,-22.317,130.599152,130.5990202,-48.033766,-48.0335954,1304m485,1304m485w1o0156412,1304m485w2o0128821,210.0,213.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.175, 6.512, 9.26]",91.0,0.175,1304m485o0059373,130.6173429,-48.1935935,1375.084,1375.085,921.09,921.036,5883.8,6715.2,0.004,0.01,0.004,0.01,16.716,40.172,1.0,1.0,14.2,2.625,0.6201,0.6113,5938.7,6809.5,16.955,40.945,2.6403,2.8647,-0.000337422,-0.000244796,0.000122337,0.000249,35.018,40.391,130.6173429,130.6174045,-48.1935935,-48.1935921,1304m485,1304m485w1o0061745,1304m485w2o0052111,228.0,222.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.552, 6.643, 8.475]",92.0,0.552,1304m485o0034712,130.5740405,-48.1881227,1382.292,1382.36,958.871,958.898,2455.1,2389.7,0.007,0.022,0.007,0.021,11.503,29.733,1.0,1.0,4.71,1.214,0.8511,0.7953,2420.8,2364.6,11.729,30.486,2.642,2.8667,-0.000238001,0.000166714,0.000201815,0.000505,21.006,33.136,130.5740405,130.5740097,-48.1881227,-48.188071,1304m485,1304m485w1o0035702,1304m485w2o0030544,217.0,222.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[0.139],93.0,0.139,1304m485o0035087,130.6942712,-48.1765057,1397.317,1397.326,853.9,853.865,9122.7,9842.8,0.003,0.007,0.003,0.007,18.738,43.073,1.0,1.0,39.98,7.559,0.8995,0.892,9132.2,9824.1,19.062,44.037,2.6418,2.8667,0.00194025,0.00142211,9.78203e-05,0.000194,86.564,84.254,130.6942712,130.6943114,-48.1765057,-48.1764987,1304m485,1304m485w1o0036086,1304m485w2o0030867,227.0,233.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[0.33, 8.335]",94.0,0.33,1304m485o0038559,130.5202545,-48.0678254,1539.807,1539.804,1005.772,1005.773,3890.4,4374.3,0.005,0.013,0.005,0.012,13.217,33.613,1.0,1.0,13.84,2.116,0.7707,0.7036,3926.9,4399.8,13.436,34.346,2.6427,2.8667,0.000723183,0.000166357,0.000150807,0.000321,-21.447,-25.788,130.5202545,130.5202537,-48.0678254,-48.0678276,1304m485,1304m485w1o0039690,1304m485w2o0033878,213.0,216.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.795],95.0,0.795,1304m485o0036834,130.7403562,-48.1214612,1469.264,1469.237,813.443,813.618,539490.0,598560.0,0.001,0.001,0.001,0.0,395.79,241.85,0.13073,1.0,582.4,130.5,0.703,0.9973,551560.0,598340.0,482.27,246.45,2.6458,2.8684,0.00600433,0.000209987,6.09951e-05,2.3e-05,30.651,38.686,130.7403562,130.7401554,-48.1214612,-48.1214823,1304m485,1304m485w1o0037892,1304m485w2o0032368,180.0,224.0,1.0,1.0,33.0,1.0,184.0,8.0,1.0
"[0.116, 8.809]",96.0,0.116,1304m485o0039676,130.6082609,-48.0319602,1586.696,1586.686,928.716,928.702,28168.0,27113.0,0.001,0.003,0.001,0.003,28.495,60.034,1.0,1.0,71.98,11.09,0.9573,0.9426,28201.0,27135.0,28.967,61.174,2.6443,2.8681,-0.000133872,-0.000834882,5.78155e-05,0.00011,-30.643,-27.842,130.6082609,130.6082765,-48.0319602,-48.0319679,1304m485,1304m485w1o0040840,1304m485w2o0034836,215.0,223.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.111],97.0,0.111,1304m485o0038537,130.5158374,-48.0685607,1538.845,1538.844,1009.637,1009.636,7534.6,7934.9,0.003,0.008,0.003,0.008,16.47,39.07,1.0,1.0,19.49,2.74,0.8955,0.8376,7577.2,7926.6,16.763,39.932,2.6444,2.8677,-0.000849068,-0.000888944,0.000109074,0.00022,-20.384,-27.215,130.5158374,130.5158384,-48.0685607,-48.0685615,1304m485,1304m485w1o0039666,1304m485w2o0033863,218.0,218.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.257],98.0,0.257,1304m485o0059409,130.6672312,-48.1899064,1379.83,1379.82,877.543,877.541,4809.4,5177.1,0.005,0.013,0.004,0.011,14.972,36.606,1.0,1.0,11.21,1.964,0.7913,0.7179,4873.3,5239.1,15.206,37.339,2.6455,2.8685,0.000729144,0.000632703,0.000137284,0.000297,53.434,59.563,130.6672312,130.6672334,-48.1899064,-48.1899137,1304m485,1304m485w1o0061784,1304m485w2o0052144,227.0,228.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
[0.18],99.0,0.18,1304m485o0035234,130.7096984,-48.171938,1403.262,1403.296,840.416,840.533,2655.9,3537.4,0.008,0.017,0.007,0.016,13.137,33.592,1.0,1.0,32.64,1.615,0.842,0.8351,2658.2,3485.0,13.43,34.49,2.6458,2.8694,-0.00260186,0.00167704,0.000208168,0.000389,107.9,101.66,130.7096984,130.7095637,-48.171938,-48.1719121,1304m485,1304m485w1o0036236,1304m485w2o0030990,229.0,225.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
[0.112],100.0,0.112,1304m485o0036767,130.7448577,-48.1241265,1465.762,1465.752,809.52,809.469,53121.0,53408.0,0.001,0.002,0.001,0.002,40.724,84.939,0.9789,1.0,239.7,17.39,0.898,0.7825,53542.0,53499.0,41.264,86.248,2.6458,2.8688,-0.000478387,8.41618e-05,4.17292e-05,7.9e-05,29.67,33.369,130.7448577,130.7449161,-48.1241265,-48.1241343,1304m485,1304m485w1o0037822,1304m485w2o0032308,219.0,223.0,1.0,1.0,33.0,0.0,160.0,0.0,1.0
"[2.694, 4.489, 6.869, 7.948, 9.312]",101.0,2.694,1304m485o0201090,130.7066664,-48.1757089,0.0,1398.332,0.0,843.076,0.0,1329.2,0.0,0.043,0.0,0.044,0.0,30.9,0.0,1.0,0.0,4.296,0.0,0.3646,0.0,1275.7,0.0,31.684,0.0,2.8664,0.0,0.00572008,0.0,0.000894,0.0,99.831,0.0,130.7066664,0.0,-48.1757089,1304m485,,1304m485w2o0091807,0.0,230.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.979, 2.863, 8.955]",102.0,1.979,1304m485o0152660,130.6707479,-48.0355499,1581.897,0.0,874.023,0.0,390.06,0.0,0.036,0.0,0.032,0.0,7.7696,0.0,1.0,0.0,16.29,0.0,0.3529,0.0,393.6,0.0,7.9378,0.0,2.6401,0.0,0.000356257,0.0,0.00075507,0.0,-30.163,0.0,130.6707479,0.0,-48.0355499,0.0,1304m485,1304m485w1o0114899,,217.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,1.0
[0.226],103.0,0.226,1304m485o0034736,130.6852253,-48.1876909,1382.694,1382.678,861.832,861.817,7535.1,8072.8,0.003,0.008,0.003,0.008,17.136,40.04,1.0,1.0,26.29,5.632,0.962,0.9471,7588.5,8131.6,17.457,40.977,2.6425,2.8671,-0.00154728,-0.00180858,0.000111427,0.000222,69.631,69.402,130.6852253,130.6852419,-48.1876909,-48.1877032,1304m485,1304m485w1o0035727,1304m485w2o0030568,230.0,231.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[0.302, 2.406, 9.352]",104.0,0.302,1304m485o0201371,130.7383586,-48.0751415,0.0,1529.909,0.0,815.0,0.0,3272.9,0.0,0.021,0.0,0.018,0.0,39.347,0.0,1.0,0.0,3.553,0.0,0.3019,0.0,3252.4,0.0,40.164,0.0,2.8647,0.0,-0.00378269,0.0,0.000539,0.0,-29.808,0.0,130.7383586,0.0,-48.0751415,1304m485,,1304m485w2o0094840,0.0,220.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
[5.802],105.0,5.802,1304m485o0152023,130.4839293,-48.1264619,1463.044,0.0,1037.534,0.0,1243.8,0.0,0.019,0.0,0.017,0.0,13.195,0.0,1.0,0.0,20.85,0.0,0.2176,0.0,1197.5,0.0,13.479,0.0,2.645,0.0,0.000850499,0.0,0.000401723,0.0,15.294,0.0,130.4839293,0.0,-48.1264619,0.0,1304m485,1304m485w1o0111461,,235.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,1.0
[0.351],106.0,0.351,1304m485o0037042,130.4822869,-48.1147603,1478.363,1478.327,1038.973,1039.007,8990.1,8591.7,0.003,0.009,0.003,0.009,20.256,47.666,1.0,1.0,14.12,6.138,0.6829,0.5139,8860.4,8567.7,20.641,48.805,2.6416,2.8661,0.000631273,-0.000825584,0.000101822,0.000236,22.224,-11.82,130.4822869,130.482248,-48.1147603,-48.1147874,1304m485,1304m485w1o0038111,1304m485w2o0032544,222.0,223.0,1.0,1.0,33.0,33.0,0.0,0.0,1.0
"[7.08, 7.225]",107.0,7.08,1304m485o0206004,130.7502478,-48.1462541,0.0,1436.779,0.0,804.905,0.0,306.1,0.0,0.16,0.0,0.153,0.0,25.903,0.0,1.0,0.0,1.647,0.0,0.4377,0.0,376.19,0.0,26.606,0.0,2.8657,0.0,-0.00422776,0.0,0.003251,0.0,70.206,0.0,130.7502478,0.0,-48.1462541,1304m485,,1304m485w2o0126844,0.0,219.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[3.336, 7.252]",108.0,3.336,1304m485o0151555,130.699095,-48.1891027,1380.816,0.0,849.732,0.0,2168.0,0.0,0.01,0.0,0.011,0.0,14.328,0.0,1.0,0.0,13.01,0.0,0.4075,0.0,2072.4,0.0,14.596,0.0,2.6433,0.0,0.00073868,0.0,0.000267137,0.0,95.334,0.0,130.699095,0.0,-48.1891027,0.0,1304m485,1304m485w1o0109046,,231.0,0.0,1.0,0.0,32.0,0.0,160.0,0.0,1.0
"[0.586, 9.21, 9.948]",109.0,0.586,1304m485o0098615,130.7357108,-48.1679433,1408.425,1408.575,817.69,817.733,4646.6,5443.3,0.008,0.016,0.006,0.013,20.047,46.593,1.0,1.0,88.11,10.16,0.2085,0.2155,4609.8,5378.8,20.311,47.376,2.6452,2.8685,-0.000953317,0.000409245,0.000181347,0.000357,115.71,101.26,130.7357108,130.7356614,-48.1679433,-48.1678289,1304m485,1304m485w1o0109885,1304m485w2o0092082,217.0,223.0,1.0,1.0,0.0,0.0,160.0,0.0,1.0
"[0.899, 5.421, 9.292]",110.0,0.899,1304m485o0034859,130.7152454,-48.1836296,1387.943,1387.713,835.616,835.57,8683.2,7688.3,0.003,0.009,0.003,0.008,18.043,41.021,1.0,1.0,297.5,2.063,0.9801,0.8638,7950.8,7610.1,18.358,41.934,2.6443,2.8692,0.00748789,0.00103933,9.71043e-05,0.000232,110.53,96.932,130.7152454,130.715299,-48.1836296,-48.1838049,1304m485,1304m485w1o0035851,1304m485w2o0030673,221.0,225.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
[8.799],111.0,8.799,1304m485o0099390,130.4794358,-48.1427915,1441.665,1441.545,1041.455,1041.282,2280.2,2431.2,0.011,0.028,0.01,0.026,14.517,36.338,1.0,1.0,70.19,9.055,0.2795,0.2324,2269.6,2331.7,14.805,37.278,2.6466,2.8688,0.00353116,0.00673986,0.000246184,0.000583,-1.2611,-19.301,130.4794358,130.4796341,-48.1427915,-48.1428837,1304m485,1304m485w1o0110884,1304m485w2o0092896,234.0,223.0,1.0,1.0,33.0,32.0,0.0,0.0,1.0
[4.627],112.0,4.627,1304m485o0034099,130.5943781,-48.2077835,1356.535,1356.609,941.153,941.035,1938.8,2436.3,0.009,0.023,0.009,0.022,11.329,31.176,1.0,1.0,11.7,2.619,0.5613,0.4594,2017.5,2423.4,11.62,32.128,2.6431,2.8666,-0.000956416,0.00137007,0.000242249,0.000515,19.651,34.334,130.5943781,130.594513,-48.2077835,-48.2077268,1304m485,1304m485w1o0035083,1304m485w2o0090739,220.0,229.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.163, 6.265, 8.439]",113.0,0.163,1304m485o0038794,130.7384132,-48.0598544,1549.922,1549.926,814.89,814.876,33030.0,32140.0,0.001,0.003,0.001,0.003,30.538,63.954,1.0,1.0,35.58,3.736,0.9664,0.9579,33024.0,32169.0,31.081,65.21,2.6405,2.8651,0.000101685,9.17316e-05,5.38334e-05,0.000101,-28.934,-31.176,130.7384132,130.7384292,-48.0598544,-48.0598511,1304m485,1304m485w1o0039930,1304m485w2o0034078,215.0,225.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.356, 9.288]",114.0,0.356,1304m485o0034060,130.5866681,-48.2086159,1355.453,1355.45,947.881,947.88,12388.0,12070.0,0.002,0.006,0.002,0.005,20.136,44.736,1.0,1.0,17.93,5.345,0.9538,0.9459,12417.0,12025.0,20.52,45.804,2.6425,2.867,0.000519991,7.00951e-05,8.54654e-05,0.000171,15.659,30.008,130.5866681,130.5866687,-48.2086159,-48.2086184,1304m485,1304m485w1o0035040,1304m485w2o0029971,224.0,222.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[5.557, 8.167]",115.0,5.557,1304m485o0040018,130.5695273,-48.0201421,1602.207,1602.201,962.611,962.604,4812.1,5279.8,0.004,0.01,0.004,0.01,13.4,33.422,1.0,1.0,10.64,2.241,0.9405,0.9426,4809.3,5278.2,13.666,34.235,2.6452,2.8684,0.000180721,0.000728786,0.000135938,0.000277,-24.767,-18.473,130.5695273,130.5695344,-48.0201421,-48.0201462,1304m485,1304m485w1o0041192,1304m485w2o0035111,212.0,216.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.236],116.0,0.236,1304m485o0034169,130.6735244,-48.2048029,1360.316,1360.326,872.095,872.11,16437.0,16736.0,0.002,0.005,0.002,0.005,23.453,51.364,1.0,1.0,101.8,6.882,0.9022,0.8986,16336.0,16727.0,23.818,52.398,2.6417,2.8665,0.000587344,0.000686824,7.33886e-05,0.000142,67.631,73.039,130.6735244,130.6735066,-48.2048029,-48.2047958,1304m485,1304m485w1o0035154,1304m485w2o0030069,226.0,230.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
