name,ra,dec,source_id,solution_id,source_id_2,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,classprob_dsc_combmod_whitedwarf,classprob_dsc_combmod_binarystar,classprob_dsc_specmod_quasar,classprob_dsc_specmod_galaxy,classprob_dsc_specmod_star,classprob_dsc_specmod_whitedwarf,classprob_dsc_specmod_binarystar,classprob_dsc_allosmod_quasar,classprob_dsc_allosmod_galaxy,classprob_dsc_allosmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,abp_gspphot,abp_gspphot_lower,abp_gspphot_upper,arp_gspphot,arp_gspphot_lower,arp_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,mg_gspphot,mg_gspphot_lower,mg_gspphot_upper,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,logposterior_gspphot,mcmcaccept_gspphot,libname_gspphot,teff_gspspec,teff_gspspec_lower,teff_gspspec_upper,logg_gspspec,logg_gspspec_lower,logg_gspspec_upper,mh_gspspec,mh_gspspec_lower,mh_gspspec_upper,alphafe_gspspec,alphafe_gspspec_lower,alphafe_gspspec_upper,fem_gspspec,fem_gspspec_lower,fem_gspspec_upper,fem_gspspec_nlines,fem_gspspec_linescatter,sife_gspspec,sife_gspspec_lower,sife_gspspec_upper,sife_gspspec_nlines,sife_gspspec_linescatter,cafe_gspspec,cafe_gspspec_lower,cafe_gspspec_upper,cafe_gspspec_nlines,cafe_gspspec_linescatter,tife_gspspec,tife_gspspec_lower,tife_gspspec_upper,tife_gspspec_nlines,tife_gspspec_linescatter,mgfe_gspspec,mgfe_gspspec_lower,mgfe_gspspec_upper,mgfe_gspspec_nlines,mgfe_gspspec_linescatter,ndfe_gspspec,ndfe_gspspec_lower,ndfe_gspspec_upper,ndfe_gspspec_nlines,ndfe_gspspec_linescatter,feiim_gspspec,feiim_gspspec_lower,feiim_gspspec_upper,feiim_gspspec_nlines,feiim_gspspec_linescatter,sfe_gspspec,sfe_gspspec_lower,sfe_gspspec_upper,sfe_gspspec_nlines,sfe_gspspec_linescatter,zrfe_gspspec,zrfe_gspspec_lower,zrfe_gspspec_upper,zrfe_gspspec_nlines,zrfe_gspspec_linescatter,nfe_gspspec,nfe_gspspec_lower,nfe_gspspec_upper,nfe_gspspec_nlines,nfe_gspspec_linescatter,crfe_gspspec,crfe_gspspec_lower,crfe_gspspec_upper,crfe_gspspec_nlines,crfe_gspspec_linescatter,cefe_gspspec,cefe_gspspec_lower,cefe_gspspec_upper,cefe_gspspec_nlines,cefe_gspspec_linescatter,nife_gspspec,nife_gspspec_lower,nife_gspspec_upper,nife_gspspec_nlines,nife_gspspec_linescatter,cn0ew_gspspec,cn0ew_gspspec_uncertainty,cn0_gspspec_centralline,cn0_gspspec_width,dib_gspspec_lambda,dib_gspspec_lambda_uncertainty,dibew_gspspec,dibew_gspspec_uncertainty,dibewnoise_gspspec_uncertainty,dibp0_gspspec,dibp2_gspspec,dibp2_gspspec_uncertainty,dibqf_gspspec,flags_gspspec,logchisq_gspspec,ew_espels_halpha,ew_espels_halpha_uncertainty,ew_espels_halpha_flag,ew_espels_halpha_model,classlabel_espels,classlabel_espels_flag,classprob_espels_wcstar,classprob_espels_wnstar,classprob_espels_bestar,classprob_espels_ttauristar,classprob_espels_herbigstar,classprob_espels_dmestar,classprob_espels_pne,azero_esphs,azero_esphs_uncertainty,ag_esphs,ag_esphs_uncertainty,ebpminrp_esphs,ebpminrp_esphs_uncertainty,teff_esphs,teff_esphs_uncertainty,logg_esphs,logg_esphs_uncertainty,vsini_esphs,vsini_esphs_uncertainty,flags_esphs,spectraltype_esphs,activityindex_espcs,activityindex_espcs_uncertainty,activityindex_espcs_input,teff_espucd,teff_espucd_uncertainty,flags_espucd,radius_flame,radius_flame_lower,radius_flame_upper,lum_flame,lum_flame_lower,lum_flame_upper,mass_flame,mass_flame_lower,mass_flame_upper,age_flame,age_flame_lower,age_flame_upper,flags_flame,evolstage_flame,gravredshift_flame,gravredshift_flame_lower,gravredshift_flame_upper,bc_flame,mh_msc,mh_msc_upper,mh_msc_lower,azero_msc,azero_msc_upper,azero_msc_lower,distance_msc,distance_msc_upper,distance_msc_lower,teff_msc1,teff_msc1_upper,teff_msc1_lower,teff_msc2,teff_msc2_upper,teff_msc2_lower,logg_msc1,logg_msc1_upper,logg_msc1_lower,logg_msc2,logg_msc2_upper,logg_msc2_lower,ag_msc,ag_msc_upper,ag_msc_lower,logposterior_msc,mcmcaccept_msc,mcmcdrift_msc,flags_msc,neuron_oa_id,neuron_oa_dist,neuron_oa_dist_percentile_rank,flags_oa,source_id_3,rgeo_gaiadist,b_rgeo_gaiadist,B_rgeo_gaiadist,rpgeo_gaiadist,b_rpgeo_gaiadist,B_rpgeo_gaiadist,flag,ph_qual,tmass_oid,_2MASS_2mass,RAJ2000_2mass,DEJ2000_2mass,err_maj,err_min,err_ang,Jmag_2mass,e_Jmag_2mass,Hmag_2mass,e_Hmag_2mass,Kmag_2mass,e_Kmag_2mass,ext_key,j_date,allwise_oid,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,ra_error,dec_error,radec_co_error,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,cc_flags,ext_flag,var_flag,ph_qual_2,w1mjd_mean,w2mjd_mean,w3mjd_mean,w4mjd_mean,w1gmag,w1gmag_error,w2gmag,w2gmag_error,w3gmag,w3gmag_error,w4gmag,w4gmag_error,tmass_key
2CXO J084228.7-480919,130.6195833333333,-48.15550277777778,5329109766362994048,1636148068921376768,5329109766362993664,1.0304586e-13,5.1470894e-13,0.9998987,2.0226635e-12,0.000101334466,0.0,0.0,0.9899669,0.0,0.010033067,0.0,0.0,1.0,4896.5117,4881.492,4929.595,4.1651,4.1598,4.1803,-0.6358,-0.6552,-0.5919,677.1318,669.9721,686.2021,0.5951,0.5823,0.6237,0.4673,0.4569,0.4902,0.6032,0.59,0.6324,0.3513,0.3436,0.3683,0.2519,0.2463,0.2642,4.8203,4.7718,4.8497,1.3701,1.3578,1.3826,-1230.3962,0.47871473,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017084677,0.039914694,1,0.042049,,,,,,,,,,,,,,,,,,,,,,93,K,,,M2,,,,1.4273313,1.3959446,1.4600211,1.0458283,1.0267092,1.0691705,,,,,,,20,359,0.46095887,0.45946622,0.4631325,-0.060986776,0.100614674,0.111397676,0.09187544,0.2964307,0.32415372,0.23302805,490.13824,502.04834,481.95435,4907.459,4955.789,4851.4824,3900.3423,3910.8257,3895.899,4.636961,4.731365,4.5444164,4.7995334,4.8062854,4.784694,0.22862741,0.24919221,0.1782062,-505.37628,0.32102627,0.29976058,0,,,,,5329109766362993664,703.2642,695.2764,713.6871,701.7665,695.7654,707.6014,10033,AAA,101823289,08422870-4809198,130.619605,-48.155514,0.07,0.06,0,12.814,0.026,12.178,0.024,12.027,0.021,,2451138.8489,108073138,J084228.69-480919.7,130.6195782,-48.1554982,0.0387,0.0375,-0.0104,11.947,0.022,12.007,0.021,11.607,,8.891,,hhh0,0,00nn,AAUU,55437.18539112,55437.18539112,55342.00161551,55342.00161551,,,,,,,,,157282307
2CXO J084225.9-480922,130.60829166666664,-48.15614166666666,5329109938164394368,1636148068921376768,5329109938164393984,1.811166e-13,2.9668377e-12,0.99648726,2.6990155e-12,0.0035127662,0.0,0.0,0.73935795,0.0,0.26064208,3.1718252e-09,3.319668e-08,0.99999994,3562.6414,3558.5015,3567.454,4.1025,4.0801,4.1241,-0.5914,-0.5976,-0.5768,602.6132,587.8956,618.2718,1.0223,1.0038,1.0422,0.6782,0.6658,0.6915,0.9801,0.9627,0.9989,0.5661,0.5558,0.5773,0.414,0.4069,0.4216,7.5579,7.4981,7.613,0.952,0.9285,0.9768,-538.252,0.5273354,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24024284,0.15496711,1,-0.77854,,,,,,,,,,,,,,,,,,,,,,93,M,,,,,,,1.0748371,1.029568,1.128523,0.17566767,0.1626452,0.1917479,,,,,,,20,315,0.36193576,0.3488576,0.38281482,-0.7003254,0.1757845,0.35851282,-0.17911646,0.46425453,1.1544886,0.0,572.73425,660.67615,514.43774,3637.667,3826.6147,3434.5835,3153.5854,3610.7485,3000.0,4.5999002,4.7498274,4.398222,4.757063,5.1233788,4.2410536,0.30124325,0.7497262,0.0,225.15256,0.26126492,0.04240818,0,202105281205440192,7.763233e-06,0,1050,5329109938164393984,714.9208,688.37146,757.6268,708.5505,678.22705,744.10657,10033,AAA,101820661,08422597-4809220,130.60823,-48.156113,0.07,0.06,0,14.42,0.032,13.583,0.032,13.431,0.04,,2451138.8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J084213.6-480555,130.55704166666666,-48.098819444444445,5329122032789447552,1636148068921376768,5329122032789447680,1.032973e-13,5.159649e-13,0.99987376,2.027599e-12,0.00012622916,0.0,0.0,0.98753256,0.0,0.012467459,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11382571,0.03374613,1,0.048073,,,,,,,,,,,,,,,,,,,,,,92,K,,,M2,,,,,,,,,,,,,,,,,,,,,,0.10164268,0.12640424,0.08696832,0.29710907,0.32074022,0.25708216,437.18195,444.8446,430.96033,4844.564,4877.9917,4793.724,3900.6968,3916.7588,3892.5815,4.687045,4.7730856,4.576576,4.7985044,4.8118796,4.778439,0.22775188,0.2452077,0.19668087,-500.6662,0.30789977,0.3063865,0,,,,,5329122032789447680,700.2992,691.13983,712.60956,700.33746,690.11,711.05676,10033,,,,,,,,,,,,,,,,,108347734,J084213.68-480555.3,130.5570188,-48.0986963,0.0421,0.0397,-0.0063,11.444,0.022,11.486,0.023,11.545,0.216,8.14,0.218,ddDD,1,99nn,AABB,55429.76011642,55429.76011642,55341.91878383,55341.91878383,,,,,,,,,
2CXO J084232.2-480924,130.6344583333333,-48.156869444444446,5329109766363013376,1636148068921376768,5329109766363013120,1.7782182e-12,1.4722353e-12,0.99885,2.2305701e-12,0.0011499876,0.0,0.0,0.89675283,0.0,0.1032471,1.4648121e-07,1.593721e-08,0.9999998,3506.0889,3492.9443,3520.1428,4.4028,4.3299,4.4121,-0.2175,-0.2599,-0.1586,540.8464,524.1167,605.0539,1.1784,1.1471,1.2122,0.7644,0.7434,0.7865,1.1305,1.1007,1.162,0.6456,0.6281,0.6643,0.4848,0.4726,0.4979,8.246,7.9946,8.3285,0.754,0.7311,0.8436,-411.3727,0.500721,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0769633,1.0057379,1.1457512,0.1591334,0.13907023,0.17843948,,,,,,,20,287,0.40360993,0.37786132,0.4364058,-0.7611966,0.16478841,0.46573418,-0.10513003,0.5843307,1.0653205,0.0,624.3927,698.8568,507.37183,3386.9014,3983.0024,3000.0,3050.5488,4014.814,3000.0,4.7094975,5.0920734,4.4061003,4.7535324,5.2,4.2577314,0.35920775,0.7294742,0.0,162.02663,0.22408114,0.019100001,0,202105281205440128,6.612606e-06,25,2041,5329109766363013120,773.50946,734.19147,826.1287,781.5165,738.5663,832.1581,10033,AAA,101817002,08423226-4809250,130.634421,-48.156952,0.07,0.06,0,14.874,0.033,14.07,0.053,13.791,0.052,,2451138.8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J084242.0-480516,130.6753333333333,-48.088033333333335,5329110522277255808,1636148068921376768,5329110522277256192,5.794073e-10,5.3598234e-13,0.99947804,8.941658e-09,0.00052197184,5.398638e-05,0.0,0.95027465,4.2442727e-05,0.04962896,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4620784,0.02302813,0,0.502071,,,,,,,,,,,,,,,,,,,,,,95,B,,,,,,,,,,,,,,,,,,,,,,,,,-0.19674069,0.5,-0.21735466,0.09885679,0.10583478,0.0,1058.3242,4117.88,1047.1206,7600.19,7616.904,6186.0884,7264.3,8000.0,7063.8066,3.800002,3.804587,2.0,3.999526,4.005019,3.783917,0.0896755,0.09612338,0.0,-17474.71,0.18572792,0.014603661,1,,,,,5329110522277256192,685.4281,679.1443,693.31476,686.20447,676.84875,695.6125,10033,AAA,102114445,08424209-4805170,130.67538,-48.088058,0.07,0.06,0,10.597,0.032,10.373,0.022,10.296,0.021,,2451138.849,108399653,J084242.09-480516.9,130.6753934,-48.0880447,0.0366,0.0361,-0.0095,10.229,0.023,10.253,0.02,10.281,0.066,8.936,,PPh0,0,nn0n,AAAU,55437.22674392,55437.22674392,55342.10086892,55342.10086892,,,,,,,,,157282846
2CXO J084230.1-480936,130.6257083333333,-48.16023055555556,5329109762057132672,1636148068921376768,5329109762057133056,1.4439104e-12,5.1438086e-13,0.99994195,2.0140905e-12,5.8093283e-05,0.0,0.0,0.9942238,0.0,0.0057762614,1.3071951e-07,3.6164797e-11,0.9999999,3501.7705,3483.2493,3514.1958,4.3208,4.2989,4.3392,0.3535,0.3272,0.3767,869.2694,853.2162,888.0277,1.4778,1.4066,1.5479,0.9166,0.8722,0.9605,1.4365,1.3694,1.501,0.7902,0.752,0.8285,0.646,0.6173,0.6731,7.9719,7.9416,7.9894,0.9475,0.9333,0.9628,-391.8491,0.50310344,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5329109762057133056,762.1073,687.4088,829.45154,771.6446,699.7084,889.98663,10033,ABU,101802996,08423017-4809365,130.625741,-48.160164,0.09,0.08,173,15.457,0.065,14.906,0.116,13.707,,,2451138.8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J084220.6-480917,130.5859583333333,-48.15495,5329104131365852544,1636148068921376768,5329104131365852160,1.256642e-13,1.3395548e-12,0.9976672,2.46507e-12,0.0023327759,0.0,0.0,0.81048465,0.0,0.18951534,6.343362e-12,1.1354687e-08,1.0,4019.7268,3970.4285,4032.967,4.3357,4.2757,4.3649,0.2924,0.079,0.3523,640.7172,624.6529,667.8346,1.0285,0.9264,1.0599,0.7135,0.6407,0.7356,0.9873,0.8883,1.0171,0.5805,0.5221,0.5985,0.4066,0.3658,0.4187,6.8636,6.7755,6.9156,0.972,0.9428,1.0341,-507.4537,0.3852351,PHOENIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2305529,0.10098387,1,-0.505288,,,,,,,,,,,,,,,,,,,,,,999,K,,,,,,,1.0400968,0.99529713,1.078307,0.24393922,0.22532779,0.2589737,,,,,,,20,324,0.4393478,0.42398262,0.46910632,-0.5045153,0.17220716,0.36521178,-0.22723307,0.4015144,0.5521407,0.27411336,564.374,589.4839,529.0853,3966.336,4046.5142,3881.4531,3099.1846,3763.7085,3000.0,4.601139,4.7307816,4.496168,4.710944,5.2,4.474371,0.2776275,0.3852848,0.18140146,287.93567,0.26293555,0.18881568,0,202105281205440320,6.1935484e-06,0,0051,5329104131365852160,701.22156,675.9751,720.9858,691.62067,669.6147,712.61237,10033,AAA,101825362,08422065-4809181,130.586078,-48.155033,0.07,0.06,0,14.147,0.044,13.364,0.054,13.197,0.044,,2451138.8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J084211.7-480632,130.5490833333333,-48.109144444444446,5329116157274185088,1636148068921376768,5329116157274184704,1.0726536e-13,5.35785e-13,0.99948233,2.8283717e-08,0.0005176602,0.0,0.0,0.9506286,0.00013432336,0.049237136,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389764,0.013889619,0,0.37297,,,,,,,,,,0.24192016,0.015806444,0.23471136,0.015185767,0.1251606,0.008114732,11250.436,123.11476,4.139135,0.026734589,269.98706,22.27461,01,B,,,,,,,,,,,,,,,,,,,,,,,,,-0.10014057,-0.09866588,-0.10163866,0.099669576,0.10240759,0.09577769,1017.4686,1054.387,556.4579,7600.0186,7630.004,7579.2275,7598.259,7608.498,3653.9766,3.4135275,4.1149907,3.3117537,3.8995547,3.9062662,3.8920636,0.09100202,0.094087824,0.08417334,-260099.94,0.23026253,0.11025305,1,,,,,5329116157274184704,702.3666,691.4437,710.9074,707.13995,697.05554,716.92847,10023,AAA,102023305,08421178-4806329,130.549113,-48.109165,0.07,0.06,0,10.21,0.026,10.067,0.021,10.03,0.021,,2451138.849,108297089,J084211.78-480632.9,130.5490837,-48.1091445,0.0372,0.0369,-0.0109,10.027,0.023,10.047,0.021,10.656,0.114,9.211,,hhHH,0,00nn,AABU,55434.7762387,55434.7762387,55341.8998772,55341.8998772,,,,,,,,,157282654
2CXO J084212.8-480513,130.5534583333333,-48.087091666666666,5329122101508909312,1636148068921376768,5329122101508909056,1.0275248e-13,5.1324353e-13,0.99992776,2.0169049e-12,7.2289025e-05,0.0,0.0,0.9928223,0.0,0.0071777278,0.0,0.0,1.0,5459.742,5359.421,5600.738,3.6737,3.5984,3.7401,-0.3095,-0.4145,-0.2018,1257.8875,1204.281,1331.1174,1.2351,1.1665,1.3268,0.9806,0.9238,1.0569,1.2611,1.1904,1.3577,0.7305,0.6893,0.7854,0.5308,0.5008,0.5729,2.8088,2.7502,2.8773,2.634,2.4694,2.8356,-2111.5562,0.2725392,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10853448,0.04539619,0,0.086694,,,,,,,,,,,,,,,,,,,,,,93,K,,,M2,,,,1.4122909,1.3325367,1.4817843,1.4976778,1.3281217,1.633269,0.92612165,0.8850573,0.9689822,,,,00,415,0.25520068,0.24434596,0.26434162,0.02562426,0.019779287,0.20875573,-0.092725806,0.28427613,0.4931755,0.0,387.51822,419.66177,339.28244,4895.1084,4947.2227,4827.7354,3786.065,3995.9355,3706.3457,5.0872,5.135618,5.030051,4.508178,5.2,4.076059,0.2147361,0.38301864,0.0,-17.869507,0.25460622,0.4819966,0,,,,,5329122101508909056,674.9354,641.68225,710.0303,672.73157,639.3219,701.54987,10033,AAA,102118335,08421284-4805136,130.553503,-48.087135,0.07,0.06,0,12.619,0.026,11.967,0.021,11.779,0.019,,2451138.849,108404062,J084212.84-480513.6,130.5535028,-48.0871166,0.0396,0.0421,-0.0072,11.568,0.025,11.648,0.021,12.205,,9.108,,ddDD,0,nnnn,AAUU,55429.76011642,55429.76011642,55341.91878383,55341.91878383,,,,,,,,,157282857
2CXO J084214.9-480902,130.56249999999997,-48.15071944444444,5329115848026957440,1636148068921376768,5329115848026957824,2.2902648e-12,8.633337e-10,0.9998153,2.0392136e-12,0.00018468023,0.0,1.2730007e-05,0.98185056,0.0,0.018136693,2.1045298e-07,3.0589482e-09,0.99999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12149531,0.5,-0.38198936,0.4749616,0.9613328,0.0,709.024,997.22345,541.5411,3120.7864,4307.996,3000.0,3142.7104,4083.3037,3000.0,4.734326,5.2,4.270783,4.8138714,5.2,4.3310213,0.28734764,0.5839156,0.0,-16.61734,0.30921242,0.050281934,0,,,,,5329115848026957824,832.1172,774.70825,905.8325,815.4699,750.1803,922.2006,10033,AAA,101844225,08421500-4809026,130.562522,-48.150723,0.07,0.06,7,15.115,0.07,14.37,0.092,14.158,0.073,,2451138.8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J084216.6-480918,130.5693333333333,-48.155163888888886,5329104127053479936,1636148068921376768,5329104127053479936,7.344027e-13,6.1288507e-13,0.9995907,2.083725e-12,0.00040931956,0.0,0.0,0.96066105,0.0,0.03933894,5.918103e-08,1.558479e-09,0.99999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010364802,0.033859983,-0.019732265,0.60641706,0.750345,0.5347228,516.2755,553.7267,432.0006,3090.7764,3797.058,3000.0,3090.83,3733.1519,3000.0,4.774687,5.002715,4.4720287,4.8025565,5.013409,4.6523004,0.3640211,0.4453883,0.31856897,151.59204,0.29565632,0.024035593,0,,,,,5329104127053479936,711.6407,671.4699,754.84625,703.68665,674.90906,733.21515,10033,AAA,101824445,08421672-4809188,130.569669,-48.155247,0.07,0.06,0,14.536,0.03,13.856,0.026,13.601,0.041,,2451138.8489,108074683,J084216.70-480918.6,130.5696153,-48.1551818,0.0522,0.0529,-0.0071,13.568,0.026,13.535,0.033,12.617,,9.041,,hhHH,0,11nn,AAUU,55441.90431354,55441.90431354,55341.95043411,55341.95043411,,,,,,,,,157282311
2CXO J084245.5-480520,130.6897083333333,-48.08904722222223,5329110419198055040,1636148068921376768,5329110419198055424,1.0267646e-13,2.4292175e-09,0.99993575,2.015396e-12,6.430217e-05,0.0,3.6915582e-05,0.99357355,0.0,0.0063894754,8.246241e-14,2.827459e-09,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4642786,0.1574778,1,-0.507373,,,,,,,,,,,,,,,,,,,,,,92,M,,,,,,,,,,,,,,,,,,,,,,,,,0.24732077,0.2963152,0.20604232,0.0971268,0.16280098,0.01620917,443.8985,462.16266,426.69452,3709.9028,3861.38,3625.7305,3046.5598,3464.0745,3000.0,4.6987057,4.738674,4.650483,4.794858,4.842346,4.662383,0.06432773,0.10609785,0.010032445,-270.1725,0.34527445,0.035620578,0,,,,,5329110419198055424,710.6922,692.5674,730.1388,711.77496,696.7337,729.28534,10033,AAA,102109967,08424556-4805207,130.689835,-48.089088,0.06,0.06,45,13.563,0.075,12.865,0.062,12.626,0.04,,2451138.8497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J084209.8-480754,130.54091666666665,-48.13186388888889,5329115912443826816,1636148068921376768,5329115912443827200,1.5568045e-12,5.2486493e-13,0.9997813,2.0459294e-12,0.0002186845,0.0,0.0,0.97859436,0.0,0.021405619,1.3936075e-07,8.135367e-11,0.9999999,3275.4443,3274.276,3277.2288,4.8517,4.8491,4.8547,0.1984,0.1883,0.2072,363.1671,359.6022,366.7128,0.7058,0.6741,0.7368,0.4381,0.4186,0.4574,0.6849,0.6546,0.7142,0.3776,0.3607,0.3943,0.3071,0.2939,0.32,10.21,10.2043,10.2193,0.3969,0.3947,0.3986,-360.7794,0.4589655,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5329115912443827200,725.3915,653.8039,808.60175,713.8488,648.89166,837.4551,10033,AAA,101925790,08420984-4807545,130.541014,-48.131821,0.07,0.07,79,15.305,0.048,14.724,0.081,14.335,0.088,,2451138.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J084235.6-480343,130.6485833333333,-48.062,5329122342027193600,1636148068921376768,5329122342027193344,1.0397652e-12,4.073932e-12,0.9990192,2.1970242e-12,0.0009807887,0.0,0.0,0.9105993,0.0,0.08940076,8.2895234e-08,6.286868e-08,0.9999999,3510.166,3497.1829,3519.6443,4.1362,4.0584,4.2241,-0.4594,-0.5686,-0.3892,626.5467,581.4645,649.9698,1.1389,1.1107,1.1626,0.7435,0.7248,0.7591,1.0924,1.0659,1.1148,0.6258,0.6101,0.6389,0.4666,0.4557,0.4758,7.7304,7.6456,7.9033,0.9315,0.8624,0.9677,-585.6906,0.49755487,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16999036,0.2343596,1,-0.797975,,,,,,,,,,,,,,,,,,,,,,93,M,,,,,,,0.98677534,0.9340281,1.056498,0.14177372,0.12771781,0.16098902,,,,,,,20,302,0.40835395,0.39922893,0.41749004,-0.7485887,0.24102324,0.33948922,0.10924065,0.58924884,0.87096244,0.3507492,596.2163,652.9607,523.1261,3268.3396,3785.571,3000.0,3133.8584,3812.7305,3000.0,4.703268,4.923724,4.4475164,4.8034105,5.2,4.4008455,0.36218175,0.51876557,0.20916769,193.08453,0.28630072,0.034894355,0,,,,,5329122342027193344,689.1162,655.60724,730.5087,694.80756,663.06726,726.9741,10033,AAA,102227220,08423568-4803430,130.648677,-48.061962,0.07,0.06,0,14.587,0.04,13.882,0.044,13.662,0.053,,2451138.849,108525734,J084235.69-480343.1,130.6487246,-48.0619995,0.0554,0.0574,-0.004,13.522,0.029,13.421,0.03,12.461,,8.918,,ddH0,0,10nn,AAUU,55444.50884449,55444.50884449,55342.05897763,55342.05897763,,,,,,,,,157283076
