name,usrid,ra_pnt,dec_pnt,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,conf_flag,flux_aper90_mean_b,e_flux_aper90_mean_b,flux_aper90_mean_h,e_flux_aper90_mean_h,flux_aper90_mean_m,e_flux_aper90_mean_m,flux_aper90_mean_s,e_flux_aper90_mean_s,kp_intra_prob_b,ks_intra_prob_b,var_inter_prob_b,nh_gal,flux_powlaw_mean,e_flux_powlaw_mean,powlaw_gamma_mean,e_powlaw_gamma_mean,powlaw_nh_mean,e_powlaw_nh_mean,powlaw_ampl_mean,e_powlaw_ampl_mean,powlaw_stat,remove_code,flux_significance_b_max,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b
2CXO J084256.9-480630,89.0, 08 42 26.66,-48 07 04.90,130.73741666666663,-48.10834166666667,1.72,1.05,40.5,2.7,False,False,False,False,False,2.7797086779793807e-15,1.2191589392503302e-15,9.066810281674203e-16,8.52867621710237e-16,9.706202115439197e-16,5.42350001045268e-16,9.024074382680408e-16,6.817784210126574e-16,0.387,0.321,0.872,,,,,,,,,,,0,2.7,1.0278943053636535e-15,5.573084396728199e-16,8.0286985345929775e-16,4.0387613022881396e-16,1.0880982992356476e-15,6.53475962087187e-16,0.05086629133468891,1.0,0.387,0.178,2.7,0,2.918862458058599e-15,9.490729468934037e-16
2CXO J084223.7-480207,90.0, 08 42 26.84,-48 07 04.72,130.59895833333331,-48.03543055555556,0.92,0.76,169.2,6.07,False,False,False,False,False,1.585000205867418e-14,2.692777583069439e-15,1.305797884560803e-14,2.545002227508409e-15,1.971797884560803e-15,6.245000907767969e-16,8.202253285053456e-16,6.196889626887813e-16,0.932,0.906,0.067,,,,,,,,,,,0,5.03,8.690537482599849e-16,6.107398591948797e-16,1.9372177084522643e-15,6.260793935126382e-16,1.3533334613478527e-14,2.5427417404544794e-15,0.6400213326503886,1.0,0.932,0.576,5.03,0,1.6339606070190778e-14,2.688961535842417e-15
2CXO J084228.1-481136,91.0, 08 42 26.84,-48 07 04.72,130.61737499999998,-48.193549999999995,1.3,1.3,0.0,3.14,False,False,False,False,False,4.20352021154392e-15,2.387519077685003e-15,8.507808461756789e-16,6.381000142147282e-16,5.015797884560803e-16,3.009500018837054e-16,2.8511595769121606e-15,2.2809000009941707e-15,0.449,0.83,0.64,,,,,,,,,,,0,2.38,2.874072122023695e-15,2.291429193904693e-15,3.6995771694371947e-16,2.306223592694271e-16,1.0072227849774036e-15,5.989055809765618e-16,0.2851367439812635,1.0,0.449,0.407,2.38,0,4.251252623944818e-15,2.3796054963372774e-15
2CXO J084217.8-481117,92.0, 08 42 26.84,-48 07 04.72,130.57424999999995,-48.18818611111111,1.94,0.99,92.9,2.21,False,False,False,False,False,2.0271853036318404e-15,1.0147603409123376e-15,7.216067967901116e-16,5.451816127001303e-16,1.8854012171771712e-16,1.4244406797992124e-16,1.1170383851240117e-15,8.439343849847217e-16,0.344,0.228,0.977,,,,,,,,,,,0,2.21,1.1779282321831567e-15,6.848156697081528e-16,2.1653821379860755e-16,1.4000524060478162e-16,8.074846614489096e-16,5.369836304758662e-16,1.1910173539518842,1.0,0.344,0.725,2.21,0,2.2019511074306737e-15,8.814337117864679e-16
2CXO J084246.6-481035,93.0, 08 42 26.84,-48 07 04.72,130.69429166666666,-48.17646944444444,0.74,0.73,58.7,9.94,False,False,False,False,False,4.457983904462928e-14,6.6822178406200505e-15,2.415797884560803e-14,4.00500141548324e-15,1.0266275007095627e-14,1.6855684874388778e-15,1.015558519192562e-14,5.0765005471910614e-15,1.0,1.0,1.0,,,,,,,,,,,0,9.78,2.357199118141544e-15,1.3447459791019638e-15,3.0483380865430317e-15,7.688400303302297e-16,1.7891620564243953e-15,7.405204315058949e-16,34.509270985621164,1.0,1.0,1.0,9.78,0,7.194699261108971e-15,1.716923775252345e-15
2CXO J084204.8-480404,94.0, 08 42 26.84,-48 07 04.72,130.52012499999998,-48.06785555555556,1.5,0.92,156.4,3.05,False,False,False,False,False,2.661761884698274e-15,9.936132321924839e-16,6.042907535112253e-16,5.274907199190743e-16,1.1446911936285707e-15,4.831687179407526e-16,9.12779937558478e-16,6.896149545875155e-16,0.73,0.577,0.217,,,,,,,,,,,0,2.47,7.34995354076167e-16,5.207069492788878e-16,1.2597151557373374e-15,4.902387302262791e-16,7.848001121376403e-16,4.838399065158239e-16,0.7587840643218007,1.0,0.73,0.616,2.47,0,2.779510621951145e-15,8.634644143092649e-16
2CXO J084257.6-480716,95.0, 08 42 26.84,-48 07 04.72,130.7400833333333,-48.12133611111111,1.47,1.08,52.7,2.65,False,False,False,False,False,1.7714282764278812e-15,9.176804819498272e-16,7.683709775778171e-16,6.606433729764359e-16,3.873e-16,2.84e-16,6.157572988500641e-16,5.701156029210085e-16,,,0.337,,,,,,,,,,,0,2.0,9.751262475241585e-16,6.231418430633861e-16,3.5923628921202595e-16,2.294731263400653e-16,6.242813120994386e-16,4.3426623549509565e-16,1.1455226084153838,1.0,,0.716,2.0,0,1.958643848835623e-15,7.934423958800028e-16
2CXO J084225.9-480155,96.0, 08 42 26.84,-48 07 04.72,130.60824999999997,-48.03199166666666,0.77,0.72,175.5,11.99,False,False,False,False,False,3.8145954245069646e-14,5.876359375124239e-15,9.888989422804014e-15,2.512500564080671e-15,1.0070372499290436e-14,1.7635054327272347e-15,1.8186592322975196e-14,5.010887048202781e-15,0.858,0.901,0.991,,,,,,,,,,,0,9.02,2.0005763685627794e-14,3.5450210862624452e-15,1.1221953711319531e-14,1.4923051000652383e-15,1.241954856057776e-14,2.3046104635822794e-15,5.536913306447149,1.0,0.858,0.981,9.02,0,4.3647265957525087e-14,4.483902140165306e-15
2CXO J084203.7-480406,97.0, 08 42 26.84,-48 07 04.72,130.51579166666664,-48.06856388888889,0.82,0.75,147.5,7.7,False,False,False,False,False,1.5280211543919713e-14,2.416067011131174e-15,5.853211543919713e-15,1.6593416773757972e-15,4.787e-15,9.230000000000002e-16,4.64e-15,1.494e-15,0.977,0.958,0.238,,,,,,,,,,,0,6.15,4.646449862223484e-15,1.4966186898598893e-15,4.9628204183527854e-15,9.344802324796199e-16,6.035910511430709e-15,1.6731691707923602e-15,0.09661378383095699,1.0,0.977,0.244,6.15,0,1.564518079200698e-14,2.4315871117077196e-15
2CXO J084240.1-481123,98.0, 08 42 26.84,-48 07 04.72,130.66733333333332,-48.189927777777775,2.46,1.57,75.7,2.43,False,False,False,False,False,4.4828905206028046e-15,2.7926001148450847e-15,2.614643821482895e-15,2.4846657791393624e-15,1.9189123687308913e-16,1.449758711348754e-16,1.6763554622468201e-15,1.2665043877520716e-15,,,0.858,,,,,,,,,,,0,2.1,9.291005112355745e-16,5.79620487454221e-16,2.223306595225954e-16,1.4189864093277588e-16,1.2892797884985367e-15,8.088001909285064e-16,0.3073799020048783,1.0,,0.421,2.1,0,2.440710959256707e-15,1.005113368044235e-15
2CXO J084250.3-481019,99.0, 08 42 26.84,-48 07 04.72,130.70966666666664,-48.17198333333333,0.93,0.85,68.3,3.57,False,False,False,False,False,3.1353591471499898e-15,8.809972647180247e-16,6.850636839053402e-16,5.1757290210563e-16,1.913797884560803e-15,5.865000966583276e-16,5.364975786838467e-16,4.053296289026621e-16,0.882,0.962,0.562,,,,,,,,,,,0,3.2,1.1614872776368216e-15,6.521573750780737e-16,1.9041271480580696e-15,6.073482772315271e-16,1.0501693368609457e-15,6.194244349257977e-16,0.007909671149479339,1.0,0.882,0.071,3.2,0,4.115783762555837e-15,1.0852961818360787e-15
2CXO J084258.7-480726,100.0, 08 42 26.84,-48 07 04.72,130.7448333333333,-48.1241,0.74,0.72,39.8,15.46,False,False,False,False,False,8.969914233716646e-14,7.713738173581014e-15,2.250797884560803e-14,3.685001538401683e-15,2.5556380779055486e-14,2.8106535751271957e-15,4.163478271250294e-14,6.166258732259205e-15,0.406,0.695,0.989,,,,,,,,,,,0,13.18,3.20057797936335e-14,4.445899409421909e-15,2.2577819070911882e-14,2.0793728175918127e-15,2.3045934717952e-14,2.9758913969647082e-15,4.638712043334973,1.0,0.406,0.969,13.18,0,7.762953358249739e-14,5.7398381928209754e-15
2CXO J084249.6-481029,101.0, 08 42 26.84,-48 07 04.72,130.70670833333332,-48.17496111111111,2.21,1.1,59.2,2.1,False,False,False,False,False,3.1174315883339e-15,1.38425566433951e-15,2.669339618987011e-15,1.3611814295940004e-15,1.5127891272822327e-16,1.1429282813793087e-16,2.9681305661866594e-16,2.2424542229594035e-16,,,0.245,,,,,,,,,,,0,1.85,7.547066284360491e-16,4.2086227051998835e-16,2.1424447373019919e-16,1.2464396344989063e-16,2.72809055864805e-15,1.3263703352525257e-15,0.6533264211723595,1.0,,0.581,1.85,0,3.697041660814298e-15,1.397111103173128e-15
2CXO J084241.1-480206,102.0, 08 42 26.84,-48 07 04.72,130.67137499999995,-48.03519444444444,2.0,1.49,31.2,1.95,False,False,False,False,False,1.4991852022807948e-15,6.620702129256969e-16,7.169790663374549e-16,5.416853131051936e-16,5.205e-16,3.253e-16,2.6170613594333986e-16,1.977217701964205e-16,,,0.38,,,,,,,,,,,0,1.65,1.11715070894853e-15,6.011906085577541e-16,5.552122431492416e-16,3.110365657159075e-16,1.2169211770384995e-15,6.576466311893189e-16,0.032608452501128316,1.0,,0.143,1.65,0,2.889284129136271e-15,9.437547268994464e-16
2CXO J084244.4-481115,103.0, 08 42 26.84,-48 07 04.72,130.68520833333332,-48.187752777777774,0.83,0.77,59.1,6.5,False,False,False,False,False,1.257448769973081e-14,2.4749388262845414e-15,4.2051692351357714e-15,1.5712309293852538e-15,4.2753184645950395e-15,9.021970740330826e-16,4.094e-15,1.686e-15,0.756,0.728,0.791,,,,,,,,,,,0,5.75,1.2338890479592438e-15,7.299822739793375e-16,4.099241977399554e-15,8.751146869707973e-16,4.6609247422530064e-15,1.5567301855469785e-15,3.810080307722628,1.0,0.756,0.949,5.75,0,9.994055767611805e-15,1.9292767313864466e-15
2CXO J084257.2-480430,104.0, 08 42 26.66,-48 07 04.90,130.73837499999996,-48.07505833333334,1.47,0.93,16.9,2.62,False,False,False,False,False,1.553637240915376e-15,5.664098876876733e-16,3.798728393982442e-16,2.869979719223043e-16,8.42722097240023e-16,4.194035314633685e-16,3.3104230427710885e-16,2.5010598309297217e-16,0.383,0.702,0.502,,,,,,,,,,,0,2.42,1.1058040553326013e-15,6.301450664445378e-16,9.608319832534518e-16,4.421391543816786e-16,9.696770916825144e-16,5.389840409742928e-16,0.42627233977469436,1.0,0.383,0.486,2.42,0,3.0363131302685678e-15,9.397199758580825e-16
2CXO J084156.1-480729,105.0, 08 42 26.84,-48 07 04.72,130.48379166666663,-48.124852777777775,0.97,0.83,131.2,5.03,False,False,False,False,False,1.0004892524335781e-14,2.2888126171881776e-15,9.329870776217233e-15,2.262410577602909e-15,3.663202115439197e-16,2.564500022105718e-16,3.087015365746286e-16,2.332272953932777e-16,0.341,0.742,0.339,,,,,,,,,,,0,4.0,9.664472930736554e-16,5.276089244911261e-16,4.2557721125727523e-16,2.7478757325483666e-16,9.724250375141606e-15,2.2479526145612988e-15,0.7422135476106051,1.0,0.341,0.611,4.0,0,1.1116274879472537e-14,2.3253323084950556e-15
2CXO J084155.7-480653,106.0, 08 42 26.84,-48 07 04.72,130.48233333333332,-48.11485277777778,0.89,0.8,129.3,4.9,False,False,False,False,False,9.79043940861276e-15,3.274018810248488e-15,3.2952632361158343e-16,2.489606435704929e-16,2.605797884560803e-15,6.895000822191595e-16,6.855115200440373e-15,3.1908944520986063e-15,0.619,0.564,0.448,,,,,,,,,,,0,4.26,6.240525586001442e-15,2.8507137068600952e-15,2.7354251430452307e-15,7.077592149654202e-16,6.956736949632045e-16,3.716636902058415e-16,1.0652972027714356,1.0,0.619,0.698,4.26,0,9.671624424009877e-15,2.96067992925036e-15
2CXO J084259.5-480851,107.0, 08 42 26.84,-48 07 04.72,130.7480833333333,-48.14758888888889,1.18,0.91,61.9,4.19,False,False,False,False,False,1.1733952101247943e-14,2.8379241820441964e-15,1.057239365368241e-14,2.7985001823158866e-15,9.57619153824321e-16,4.455000203600853e-16,2.039392937412124e-16,1.5407830628721063e-16,0.553,0.538,0.749,,,,,,,,,,,0,3.29,1.1539500012998015e-15,6.394086260950313e-16,1.0693124658500453e-15,4.591500014267851e-16,1.0796013057138059e-14,2.784262188957861e-15,0.9250815831908865,1.0,0.553,0.664,3.29,0,1.3019275524287906e-14,2.893402504283732e-15
2CXO J084248.0-481122,108.0, 08 42 26.84,-48 07 04.72,130.70037499999995,-48.18946388888889,1.02,0.87,57.3,3.69,False,False,False,False,False,5.208206710301075e-15,1.6431344005471195e-15,4.389e-15,1.5960000000000001e-15,5.200797884560804e-16,3.187500017785134e-16,2.9912692184499425e-16,2.259935720934087e-16,0.553,0.89,0.422,,,,,,,,,,,0,2.97,5.026751617476064e-16,2.835286860639893e-16,3.684861452298553e-16,2.261256141730976e-16,4.821095123965153e-15,1.577445506987905e-15,0.3998697643821271,1.0,0.553,0.473,2.97,0,5.6922564309426144e-15,1.6185968110442642e-15
2CXO J084256.5-481004,109.0, 08 42 26.84,-48 07 04.72,130.73566666666665,-48.16778333333333,0.94,0.83,64.8,5.03,False,False,False,False,False,2.123624925784178e-14,9.686313943939098e-15,2.6295311572302223e-15,1.215179342152844e-15,2.0137978845608026e-15,6.375000889256625e-16,1.6592920216050754e-14,9.588618806875877e-15,0.924,0.631,0.512,,,,,,,,,,,0,4.43,1.704722463665685e-14,8.953158677212743e-15,1.415603760044264e-15,5.341712114002344e-16,2.6794095248984077e-15,1.19974877130626e-15,0.763880851780774,1.0,0.924,0.618,4.43,0,2.114223792159952e-14,9.048966034674321e-15
2CXO J084251.6-481101,110.0, 08 42 26.66,-48 07 04.90,130.715375,-48.18386388888889,1.1,0.87,69.6,2.77,False,False,False,False,False,3.6831561649966035e-15,1.5840407799789035e-15,2.3548608882505294e-15,1.4384748154912123e-15,5.812359624663512e-16,3.48447021634259e-16,7.470593142797229e-16,5.644112604722822e-16,0.952,0.593,0.309,,,,,,,,,,,0,2.54,6.860597295366131e-16,4.935678298436271e-16,6.353131491859643e-16,3.600584158462911e-16,2.560862791223481e-15,1.4728102788581054e-15,0.5376355890670985,1.0,0.952,0.537,2.54,0,3.882235669946058e-15,1.5944972194984782e-15
2CXO J084155.8-480838,111.0, 08 42 26.84,-48 07 04.72,130.48258333333334,-48.144041666666666,0.75,0.73,140.2,13.46,True,False,False,False,False,6.693003173158795e-14,7.046022536573725e-15,4.7489999999999995e-14,4.729999999999999e-15,7.741202115439196e-15,1.1815000479814745e-15,1.169882961614876e-14,5.087002184246102e-15,0.698,0.568,0.239,,,,,,,,,,,0,10.74,8.65414320254343e-15,4.308002231805205e-15,7.839132971114182e-15,1.1842532270457e-15,4.78244834823587e-14,4.762267005141338e-15,1.3907556079379635,1.0,0.698,0.762,10.74,0,6.43177596560163e-14,6.529971360064655e-15
2CXO J084222.2-481229,112.0, 08 42 26.84,-48 07 04.72,130.592625,-48.20831944444445,2.02,1.47,135.1,2.24,False,False,False,False,False,2.230327739091017e-14,1.4009989300504409e-14,3.381626351994093e-15,2.329778603263873e-15,6.421157509224317e-16,3.538957544628278e-16,1.8279535287993648e-14,1.3810383399999981e-14,,,0.262,,,,,,,,,,,0,1.74,1.8279535287993648e-14,1.3810383399999981e-14,7.323605716777135e-16,3.756263102065415e-16,3.812350166892811e-15,2.3989952847683204e-15,,0.0,,,1.74,0,2.2824246026564175e-14,1.4022231033478768e-14
2CXO J084257.2-480335,113.0, 08 42 26.84,-48 07 04.72,130.73837499999996,-48.059891666666665,0.9,0.77,11.8,7.75,False,False,False,False,False,1.626997011086363e-14,5.294067666881756e-15,1.5683989422804012e-15,1.1897500119121902e-15,1.9777978845608028e-15,7.99500070906956e-16,1.2723773284022425e-14,5.09631700419995e-15,0.27,0.134,1.0,,,,,,,,,,,0,6.2,1.6678733878379196e-14,4.677810831674506e-15,2.8158237777912046e-15,7.49132207086724e-16,2.315012059919499e-15,1.1629581853471984e-15,11.766699340267358,1.0,0.27,0.999,6.2,0,2.18095697160899e-14,4.878071850792279e-15
2CXO J084220.7-481231,114.0, 08 42 26.66,-48 07 04.90,130.5865833333333,-48.20869722222223,1.25,0.9,84.8,3.46,False,False,False,False,False,6.851161592341818e-15,2.256571805497674e-15,5.280797884560802e-15,2.1605000262393485e-15,9.531202115439197e-16,4.548500012463475e-16,6.172434962370967e-16,4.663340287315577e-16,0.636,0.21,0.115,,,,,,,,,,,0,2.97,1.3218867860186118e-15,7.299821427814545e-16,9.925191413292734e-16,4.7554741011598965e-16,5.587736451686006e-15,2.251840885626284e-15,0.06325768763686046,1.0,0.636,0.199,2.97,0,7.90214237903389e-15,2.4144992528940646e-15
2CXO J084217.0-480116,115.0, 08 42 26.84,-48 07 04.72,130.57124999999996,-48.021169444444446,1.4,1.02,163.8,3.74,False,False,False,False,False,5.9696900404062675e-15,1.7838900562118456e-15,4.551e-15,1.7070000000000001e-15,1.1663989422804014e-15,4.817500294188438e-16,2.52291098125866e-16,1.9060860895154929e-16,0.53,0.786,0.133,,,,,,,,,,,0,3.18,5.415916768782967e-16,3.2790372479744846e-16,1.2661705585078336e-15,4.912890928295933e-16,3.89445010043497e-15,1.5285829389473891e-15,0.9927300227803602,1.0,0.53,0.681,3.18,0,5.7022123358211005e-15,1.638734763990318e-15
2CXO J084241.6-481217,116.0, 08 42 26.84,-48 07 04.72,130.6735833333333,-48.20485555555556,0.9,0.79,60.4,6.55,False,False,False,False,False,1.2994e-14,3.004815634943349e-15,4.0900000000000006e-15,1.6360000000000002e-15,4.4659999999999996e-15,9.61e-16,4.438e-15,2.3300000000000004e-15,0.919,0.989,0.915,,,,,,,,,,,0,5.72,2.052891633380216e-15,1.2893013977286513e-15,4.1712695729187756e-15,8.999497509492598e-16,2.0072183781139852e-15,9.06645979489471e-16,0.8125285786084153,1.0,0.919,0.633,5.72,0,8.231379584412977e-15,1.8149971296239317e-15
2CXO J084251.4-481119,117.0, 08 42 26.66,-48 07 04.90,130.714375,-48.188741666666665,1.36,1.16,68.2,3.13,False,False,False,False,False,5.2186704942159535e-15,1.7354679425618498e-15,4.053e-15,1.6539999999999999e-15,8e-16,4.47e-16,3.656704942159532e-16,2.762679490274985e-16,0.379,0.441,0.83,,,,,,,,,,,0,3.09,1.1208815988531967e-15,6.146022495085195e-16,4.912275709783465e-16,2.522326566392295e-16,2.8467782724621126e-15,1.328423263307352e-15,2.754891048275485,1.0,0.379,0.903,3.09,0,4.458887442293656e-15,1.48528300490929e-15
2CXO J084223.7-480054,118.0, 08 42 26.84,-48 07 04.72,130.59879166666664,-48.01526388888889,1.05,0.95,179.5,3.94,False,False,False,False,False,1.1827205336349344e-14,4.25265963529031e-15,6.3799999999999995e-15,3.272e-15,2.4698825021286885e-15,7.346173843071161e-16,2.9773228342206566e-15,2.61523751737797e-15,0.296,0.569,0.949,,,,,,,,,,,0,3.94,1.8489877547202373e-15,1.2523307702395033e-15,2.6561467887416167e-15,7.445006499509116e-16,7.68319268930003e-15,3.3074019585684183e-15,3.4671226423498642,1.0,0.296,0.937,3.94,0,1.2188327232761885e-14,3.614072673786211e-15
2CXO J084237.7-481241,119.0, 08 42 26.66,-48 07 04.90,130.65724999999998,-48.21141388888889,1.16,0.98,81.0,3.32,False,False,False,False,False,4.1382697094839676e-15,1.3668505225935779e-15,2.2915205800342367e-15,1.168657615539974e-15,1.1897709820846511e-15,5.061150609001981e-16,6.569781473650794e-16,4.963539804260142e-16,0.343,0.107,0.219,,,,,,,,,,,0,2.97,4.2116661961085133e-16,3.0290141366080566e-16,1.3003456676884917e-15,5.291843129448293e-16,1.6829524142784978e-15,8.225835463067763e-16,0.23779935971459065,1.0,0.343,0.374,2.97,0,3.404464701577841e-15,1.0239282172687878e-15
2CXO J084232.6-480046,120.0, 08 42 26.84,-48 07 04.72,130.636,-48.01291666666667,1.48,0.91,0.9,3.87,False,False,False,False,False,4.319807308534486e-15,1.4757940092467139e-15,1.6204727529092074e-15,1.2727765409744473e-15,2.388e-15,7.09e-16,3.113345556252781e-16,2.3521656930074174e-16,0.75,0.537,0.783,,,,,,,,,,,0,3.09,1.0415447085170522e-15,5.638000388535383e-16,2.0740515774729945e-15,6.433270737755116e-16,1.4392164620968031e-15,7.922281716537312e-16,0.15247361967222664,1.0,0.75,0.304,3.09,0,4.55481274808685e-15,1.165918386348559e-15
2CXO J084152.4-480745,121.0, 08 42 26.84,-48 07 04.72,130.4685,-48.12929166666667,0.99,0.83,130.8,5.5,False,False,False,False,False,5.865602891157515e-15,1.5447849510444634e-15,3.0539459653046023e-15,1.3477002831726932e-15,2.2899999999999997e-15,6.44e-16,5.216569258529134e-16,3.94117357787865e-16,0.683,0.882,0.082,,,,,,,,,,,0,4.49,1.5738674210141664e-15,8.529683711691409e-16,2.4264369498825147e-15,6.604056865879097e-16,3.3298417946595396e-15,1.342721138227681e-15,0.3425401843844511,1.0,0.683,0.442,4.49,0,7.330146165556221e-15,1.7223793914628754e-15
2CXO J084152.6-480826,122.0, 08 42 26.84,-48 07 04.72,130.4693333333333,-48.140633333333334,1.12,0.86,107.2,4.0,False,False,False,False,False,3.3533738164771468e-15,1.2260531897135692e-15,8.49279094719965e-16,7.474516308987269e-16,1.5290797884560803e-15,6.339500008942362e-16,9.750149333011014e-16,7.366341560366642e-16,0.677,0.666,0.958,,,,,,,,,,,0,4.0,1.1723795462390946e-15,6.956576175830239e-16,1.3716069736119538e-15,4.876992229649701e-16,9.75193288999055e-16,5.652290010063438e-16,0.4110713282164594,1.0,0.677,0.479,4.0,0,3.5191798088501033e-15,1.0204282809490111e-15
2CXO J084304.9-480455,123.0, 08 42 26.66,-48 07 04.90,130.77049999999997,-48.08201944444445,1.78,0.99,35.3,4.0,False,False,False,False,False,6.303385369410527e-15,2.0450056185407963e-15,3.2029999999999998e-15,1.797e-15,2.5969999999999998e-15,8.99e-16,5.033853694105278e-16,3.803130024906149e-16,1.0,1.0,0.999,,,,,,,,,,,0,4.0,5.974747696620925e-16,3.662370174352914e-16,8.67670620689775e-16,3.644182473475369e-16,3.4587245573234497e-15,1.5716961537308393e-15,0.005894091609813313,1.0,1.0,0.061,4.0,0,4.923869947675317e-15,1.6544361612319958e-15
2CXO J084301.2-481011,124.0, 08 42 26.84,-48 07 04.72,130.75520833333331,-48.16979722222222,0.97,0.8,70.1,7.21,False,False,False,False,False,1.3241478942452241e-14,2.5164482069826994e-15,5.923413659358911e-15,1.951796311529991e-15,5.833202115439197e-15,1.1245000504136171e-15,1.4848631676541326e-15,1.1218299217546909e-15,0.803,0.644,0.211,,,,,,,,,,,0,5.83,3.2734605901200576e-15,1.8299514901573042e-15,5.8497821064834835e-15,1.109332017670027e-15,6.173888189877883e-15,1.9298834463418266e-15,0.020264031422229822,1.0,0.803,0.113,5.83,0,1.5297130886481424e-14,2.8816297642516462e-15
2CXO J084233.1-481314,125.0, 08 42 26.66,-48 07 04.90,130.63824999999997,-48.22083333333334,1.75,1.13,80.5,3.63,False,False,False,False,False,4.730648871324126e-15,1.8049415836538394e-15,2.5663501961829963e-15,1.5246874432904256e-15,1.0504518282603298e-15,4.743217462668525e-16,1.1138468468808001e-15,8.415231438847654e-16,0.957,0.995,0.756,,,,,,,,,,,0,3.41,1.947928422543391e-15,1.458724777574813e-15,1.127248324364115e-15,4.770117605956397e-16,2.961432804746515e-15,1.502942764593019e-15,1.2963351066090236,1.0,0.957,0.745,3.41,0,6.036609551654021e-15,2.14808173729487e-15
2CXO J084244.9-481243,126.0, 08 42 26.84,-48 07 04.72,130.68745833333332,-48.21203055555556,1.11,0.87,80.3,4.19,False,False,False,False,False,3.4458318865386956e-15,1.3787474210745217e-15,8.912370544168007e-16,6.733390771628102e-16,1.1973931941962209e-15,6.294078362026584e-16,1.357201637925674e-15,1.0253802777564368e-15,0.994,0.938,0.977,,,,,,,,,,,0,3.7,1.7014034994862746e-15,9.846455706267633e-16,1.4876922526095545e-15,5.55315654806887e-16,1.0808458559554279e-15,6.60291256947101e-16,4.201035175529875,1.0,0.994,0.96,3.7,0,4.269941608051257e-15,1.3091550405621516e-15
2CXO J084210.3-480104,127.0, 08 42 26.84,-48 07 04.72,130.5429583333333,-48.017916666666665,2.42,1.45,156.4,2.15,False,False,False,False,False,2.5395976561592162e-15,1.0151083567347313e-15,9.90174739956356e-16,7.48087551261457e-16,8.689869627501764e-16,4.544614816586619e-16,6.804359534526836e-16,5.140766025106933e-16,0.672,0.38,0.896,,,,,,,,,,,0,2.15,1.4464025256298259e-15,8.177017873284044e-16,9.439087821266168e-16,4.581741946779919e-16,9.152579891078174e-16,5.894626071136815e-16,2.550627919882032,1.0,0.672,0.89,2.15,0,3.30556929686426e-15,1.1072605704413719e-15
2CXO J084221.3-480025,128.0, 08 42 26.66,-48 07 04.90,130.58891666666665,-48.00705833333333,2.3,1.37,10.9,2.78,False,False,False,False,False,4.747879814536942e-15,1.795710311380787e-15,2.8807978845608027e-15,1.680500033734075e-15,1.5437180961047225e-15,5.825500788241164e-16,3.2336383387141663e-16,2.4724595988826906e-16,0.561,0.256,0.438,,,,,,,,,,,0,2.49,6.705951235604901e-16,3.714713685377819e-16,1.6506923587987816e-15,5.7638234192542555e-16,2.474982973701658e-15,1.5834704082326938e-15,0.622896217152472,1.0,0.561,0.57,2.49,0,4.79627045606093e-15,1.725568345640179e-15
2CXO J084208.8-480104,129.0, 08 42 26.84,-48 07 04.72,130.53666666666663,-48.01788888888889,1.12,0.86,166.1,5.36,False,False,False,False,False,5.800868460758959e-15,1.8414462847688064e-15,2.1089993107707186e-15,1.3323353549196574e-15,2.473499425642265e-15,8.766428616733498e-16,1.2183697243459755e-15,9.204912899083358e-16,0.588,0.803,0.933,,,,,,,,,,,0,4.19,1.439739867151829e-15,8.899679456957143e-16,3.1671513044391005e-15,7.901912973243726e-16,2.57029926351284e-15,1.2354959285957e-15,3.624788440624145,1.0,0.588,0.943,4.19,0,7.17719043510377e-15,1.715486933879001e-15
2CXO J084220.5-480012,130.0, 08 42 26.84,-48 07 04.72,130.58541666666665,-48.003572222222225,1.51,1.09,2.7,3.38,False,False,False,False,False,5.029235455228812e-15,1.780349124603023e-15,3.85597769689256e-15,1.7112337686260677e-15,9.95648655101534e-16,4.725634646694743e-16,1.7760910323471784e-16,1.3418556721257077e-16,0.922,0.748,0.619,,,,,,,,,,,0,2.65,4.526415593606981e-16,2.8138699787934474e-16,7.807886387018536e-16,3.678177871591328e-16,2.22543674132639e-15,1.2343231346880465e-15,3.3064518843567914,1.0,0.922,0.931,2.65,0,3.4588669393889415e-15,1.3183406873613197e-15
2CXO J084209.5-480043,131.0, 08 42 26.84,-48 07 04.72,130.53987499999997,-48.012188888888886,2.92,1.63,161.4,2.51,False,False,False,False,False,2.4839815890046535e-15,8.5078934295496e-16,5.57721308001203e-16,4.213643822173718e-16,1.255239365368241e-15,5.378500094861211e-16,6.710209156352098e-16,5.069634412658221e-16,,,0.541,,,,,,,,,,,0,2.43,1.6649266952480844e-15,1.0324973265682784e-15,1.3505563388829217e-15,5.346548456972343e-16,7.163560810343406e-16,4.499533583339135e-16,0.5005333838557111,1.0,,0.521,2.43,0,3.7318391151653465e-15,1.2467415762996526e-15
