_rs_allwise,_q,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
[0.42],92.0,0.42,J084217.78-481117.2,130.5740985,-48.1881279,0.0754,0.0736,9.3,Im,14.097,0.033,14.366,0.051,12.049,0.365,8.711,,14.964,0.045,14.518,0.06,14.247,0.069,1918.643,2765.563,1.3040485013510438e+18,33.3,1.35,21.5,1.06,3.0,0.859,0.7,0.977,1.11,1.0,0.0,0.0,0.0,0.0,0.0,hhHH,0.0,22nn,38,38,35,38,1,19,0.0,19.0,0.0,130.5740947,0.0879,-48.188128,0.0889,-0.014,258,133,68,142,1.34,1.06,0.86,0.977,1.1,1N000,AACU,7.0,11.0,38.135,38.798,19.009,18.868,157282051,0.262,2M
[0.056],93.0,0.056,J084246.63-481035.2,130.694311,-48.1764608,0.0512,0.0503,170.8,Im,12.582,0.029,12.535,0.027,9.586,0.058,7.518,0.221,13.671,0.028,13.008,0.03,12.774,0.035,1708.735,2795.741,1.3040485013510449e+18,37.5,2.15,40.5,1.48,18.7,2.31,4.9,0.834,1.74,1.0,0.0,0.0,0.0,0.0,0.0,hh00,0.0,210n,39,39,39,39,20,20,5.0,20.0,0.0,130.694311,0.0502,-48.1764608,0.0512,0.0078,0,52,0,54,2.15,1.48,2.31,0.834,1.74,1N000,AAAB,15.0,11.0,39.232,39.492,21.151,21.63,157287361,0.196,2M
[0.415],94.0,0.415,J084204.85-480403.9,130.5202483,-48.0677751,0.0784,0.0744,36.3,Im,13.602,0.035,13.539,0.044,12.484,,9.157,,14.59,0.036,13.832,0.026,13.658,0.047,2012.556,3080.721,1.304048501351043e+18,30.7,1.42,24.7,1.01,-3.0,0.836,-1.0,0.925,1.09,2.0,1.0,0.0,0.0,0.0,0.003,hhHH,0.0,nnnn,38,38,40,40,0,21,0.0,21.0,0.0,,,,,,,,,,,,,,,,AAUU,3.0,11.0,39.086,40.997,21.978,21.815,157283030,0.108,2M
[0.569],95.0,0.569,J084257.64-480717.3,130.7401712,-48.1214828,0.0344,0.0331,132.7,Im,7.991,0.025,8.03,0.02,8.036,0.023,7.754,0.182,8.225,0.023,8.147,0.031,8.078,0.024,1628.218,2939.453,1.3040485013510454e+18,44.3,1.33,54.4,1.5,47.2,0.946,5.9,1.09,1.28,1.0,0.0,0.042,0.0,0.0,0.0,hh00,0.0,000n,41,41,41,41,20,20,2.0,20.0,8000.0,130.7401721,0.0379,-48.1214842,0.0379,-0.0136,-17,32,52,32,1.34,1.49,0.938,1.09,1.28,1N000,AAAB,15.0,11.0,40.906,41.9,20.789,21.134,157286938,0.049,2M
[0.447],96.0,0.447,J084226.02-480155.0,130.6084306,-48.0319626,0.0397,0.0366,130.4,Im,11.276,0.023,11.332,0.021,11.52,0.166,9.295,,12.039,0.024,11.529,0.021,11.432,0.023,1858.14,3174.352,1.3040485013510428e+18,46.8,13.9,52.4,4.52,6.6,0.938,-1.5,0.91,6.44,1.0,0.0,0.0,0.0,0.0,0.0,hhh0,1.0,00nn,40,40,40,40,5,20,0.0,20.0,0.0,130.6084296,0.0389,-48.0319593,0.0382,-0.0108,19,37,-81,37,13.9,4.51,0.938,0.91,6.43,1N000,AABU,7.0,11.0,39.612,39.537,19.95,19.812,157283328,0.318,2M
[0.066],97.0,0.066,J084203.79-480406.8,130.5158153,-48.0685732,0.0572,0.0566,79.6,Im,12.927,0.028,12.878,0.034,12.505,,9.171,,13.975,0.032,13.265,0.032,13.002,0.029,2020.312,3078.633,1.304048501351043e+18,38.8,1.42,32.4,1.01,-3.1,0.836,-0.7,0.925,1.09,2.0,1.0,0.0,0.0,0.0,0.003,hhHH,0.0,nnnn,38,38,40,40,0,21,0.0,21.0,0.0,130.5158151,0.056,-48.0685691,0.0556,-0.0048,222,59,-164,62,6.21,2.34,0.845,0.926,3.05,2N002,AAUU,3.0,11.0,39.085,40.908,21.901,21.832,157283022,0.107,2M
[2.332],98.0,2.332,J084240.27-481125.7,130.6677939,-48.1904983,0.2565,0.1265,164.9,Im,14.44,0.108,14.381,0.112,11.688,,8.927,,14.458,0.033,13.593,0.032,13.49,0.047,1755.111,2759.098,1.304048501351044e+18,10.0,1.92,9.7,1.39,-7.8,1.49,-9.4,1.05,1.52,2.0,1.0,0.0,0.0,0.0,0.0,0000,0.0,nnnn,31,39,20,39,0,4,0.0,20.0,0.0,,,,,,,,,,,,,,,,ABUU,3.0,11.0,39.25,39.211,19.972,19.896,157282040,2.517,2M
[0.279],99.0,0.279,J084250.31-481018.8,130.7096398,-48.171908,0.1006,0.0969,29.5,Im,14.023,0.06,13.758,0.039,10.092,,6.843,,14.924,0.039,14.146,0.04,13.888,0.051,1681.94,2807.59,1.3040485013510449e+18,18.0,0.928,27.9,1.39,0.1,0.125,-0.3,0.23,0.818,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,11nn,38,38,38,38,0,20,0.0,20.0,0.0,130.7096364,0.12,-48.1719077,0.1175,0.0186,136,168,-19,171,0.927,1.39,0.125,0.23,0.818,1N000,AAUU,3.0,11.0,39.466,39.344,20.948,20.891,157287333,0.269,2M
[0.224],100.0,0.224,J084258.74-480726.5,130.7447717,-48.1240533,0.0386,0.0356,127.2,Im,10.5,0.023,10.483,0.02,11.125,0.192,8.878,,11.359,0.024,10.884,0.024,10.773,0.023,1620.199,2932.698,1.3040485013510461e+18,47.4,18.2,53.5,15.2,5.6,0.835,-0.5,1.23,11.6,1.0,0.0,0.0,0.0,0.0,0.0,dd00,1.0,99nn,41,41,41,41,2,20,0.0,20.0,0.0,130.744758,0.0382,-48.1240471,0.0369,-0.0095,357,33,-233,33,18.1,15.1,0.832,1.23,11.5,1N000,AABU,7.0,11.0,40.902,41.429,20.845,21.145,157286958,0.415,2M
[],101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[1.868, 8.318]",102.0,1.868,J084241.18-480204.9,130.6716229,-48.0347028,0.1254,0.1142,15.6,Im,15.351,0.046,15.592,0.108,12.172,,9.267,,16.391,0.115,15.775,0.166,14.914,,1747.518,3166.976,1.3040485013510449e+18,23.9,1.64,10.1,0.896,0.6,0.803,-0.1,1.03,1.15,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,1nnn,37,38,10,38,0,17,0.0,17.0,0.0,130.6716271,0.1366,-48.0347031,0.1471,0.0254,-247,315,25,350,1.64,0.895,0.803,1.03,1.15,1N000,AAUU,3.0,11.0,38.766,39.046,17.975,17.812,157283310,2.004,2M
[0.226],103.0,0.226,J084244.46-481115.7,130.6852674,-48.1877038,0.05,0.0492,148.6,Im,12.826,0.026,12.788,0.028,12.152,,8.82,,13.804,0.026,13.121,0.028,12.912,0.031,1724.595,2766.344,1.3040485013510449e+18,41.7,1.16,38.8,1.1,-7.2,0.894,-4.2,0.927,1.05,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,00nn,39,39,39,39,0,16,0.0,20.0,0.0,130.6852646,0.0502,-48.1877021,0.0508,-0.003,66,57,-61,60,1.16,1.1,0.893,0.927,1.05,1N000,AAUU,3.0,11.0,38.755,38.947,20.992,20.728,157287436,0.096,2M
[2.38],104.0,2.38,J084257.12-480427.9,130.7380238,-48.0744404,0.0425,0.0401,130.1,Im,12.216,0.023,12.298,0.023,12.056,,9.314,,13.431,0.041,12.803,0.052,12.621,0.039,1631.591,3062.628,1.3040485013510456e+18,46.2,4.36,47.3,1.64,1.7,0.885,-0.3,1.05,2.31,1.0,0.0,0.0,0.0,0.0,0.0,ddd0,1.0,11nn,41,41,41,41,0,20,0.0,20.0,0.0,130.7380203,0.0417,-48.0744405,0.0413,-0.0098,80,43,20,45,4.36,1.63,0.885,1.05,2.31,1N000,AAUU,3.0,11.0,40.17,40.149,20.31,20.479,157286562,0.59,2M
[],105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.434],106.0,0.434,J084155.76-480653.0,130.4823374,-48.1147322,0.0529,0.0491,83.9,Im,12.412,0.026,12.465,0.028,10.835,0.24,8.381,,13.614,0.023,12.871,0.022,12.705,0.026,2078.857,2957.782,1.304048501351043e+18,41.3,6.67,38.2,2.37,4.5,0.814,1.9,0.95,3.27,1.0,0.0,0.0,0.0,0.0,0.0,hhHH,1.0,44nn,39,39,40,40,8,20,0.0,20.0,0.0,130.4823506,0.0609,-48.1147291,0.0546,-0.0114,292,60,30,59,6.55,2.4,0.814,0.95,3.24,1N006,AABU,7.0,11.0,39.43,40.851,21.334,21.087,157209125,0.028,2M
[],107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6.207],108.0,6.207,J084247.46-481121.7,130.6977912,-48.1893866,0.0585,0.0544,12.3,Im,12.904,0.03,12.957,0.029,10.433,0.159,6.975,,14.56,0.046,13.648,0.055,13.377,0.055,1702.746,2761.884,1.3040485013510446e+18,35.8,3.9,37.9,1.36,6.8,1.05,1.9,1.01,2.12,2.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,221n,39,39,39,39,8,20,0.0,20.0,0.0,130.6978238,0.0547,-48.1893956,0.0584,0.01,-103,61,-58,64,3.94,1.36,1.05,1.01,2.14,3Y008,AABU,7.0,11.0,39.749,39.999,20.992,20.906,157287451,1.021,2M
[9.102],109.0,9.102,J084256.52-481013.1,130.7355307,-48.1703101,0.0379,0.0356,128.9,Im,9.609,0.023,9.636,0.02,9.172,0.07,7.109,0.15,11.192,0.023,10.188,0.021,9.862,0.021,1636.72,2811.642,1.3040485013510454e+18,47.9,2.16,53.5,1.87,15.5,0.787,7.2,1.06,1.64,1.0,0.0,0.0,0.0,0.0,0.0,dd00,0.0,0100,39,39,39,39,20,20,14.0,20.0,0.0,130.7355324,0.0384,-48.1703094,0.0384,-0.0063,-48,32,-28,32,2.15,1.87,0.787,1.06,1.64,3N000,AAAB,15.0,11.0,40.057,40.115,20.734,21.38,157287323,0.105,2M
[0.761],110.0,0.761,J084251.66-481101.1,130.7152816,-48.183662,0.046,0.0447,137.3,Im,12.685,0.024,12.725,0.027,9.286,0.139,6.707,0.145,13.971,0.033,13.197,0.028,13.003,0.024,1672.175,2776.79,1.304048501351044e+18,45.2,3.68,40.1,1.22,7.8,1.21,7.5,1.33,2.06,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,2100,40,40,40,40,20,20,17.0,20.0,0.0,130.7152818,0.0448,-48.1836617,0.0449,-0.0071,25,48,11,50,3.68,1.22,1.21,1.33,2.06,1N000,AABB,15.0,11.0,40.467,40.092,20.988,21.667,157287411,0.525,2M
[],111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4.953],112.0,4.953,J084222.67-481227.8,130.5944932,-48.2077341,0.0799,0.0758,14.4,Im,14.197,0.037,13.993,0.04,10.63,,7.829,0.23,15.476,0.045,14.687,0.043,14.399,0.088,1883.107,2714.192,1.3040485013510438e+18,29.4,1.6,27.1,1.61,1.5,0.427,4.7,0.976,1.3,1.0,0.0,0.0,0.0,0.0,0.0,hhh0,0.0,22nn,36,36,36,36,0,18,4.0,18.0,0.0,130.5944926,0.1272,-48.2077337,0.1465,-0.0326,349,199,81,230,1.61,1.59,0.427,0.976,1.3,2N000,AAUB,11.0,11.0,36.684,37.385,19.885,19.679,157281913,0.114,2M
[0.331],113.0,0.331,J084257.23-480335.3,130.7384721,-48.0598267,0.0387,0.0356,128.5,Im,11.137,0.022,11.175,0.02,10.966,0.101,8.676,,11.845,0.024,11.435,0.027,11.298,0.024,1630.688,3100.885,1.3040485013510454e+18,48.9,3.1,53.1,1.75,10.8,1.1,1.3,0.96,1.98,1.0,0.0,0.0,0.0,0.0,0.0,ddd0,1.0,000n,39,39,39,39,12,18,1.0,18.0,0.0,130.7384706,0.0376,-48.0598244,0.0373,-0.0105,39,35,-73,36,3.09,1.75,1.1,0.96,1.98,1N000,AAAU,7.0,11.0,40.226,40.447,19.352,19.242,157286451,0.232,2M
[0.467],114.0,0.467,J084220.80-481230.9,130.5866945,-48.2085908,0.0467,0.0451,145.4,Im,12.27,0.026,12.311,0.025,11.164,,8.202,,13.25,0.024,12.517,0.03,12.388,0.026,1896.717,2711.965,1.304048501351043e+18,42.5,1.47,44.0,1.06,1.5,0.447,1.9,0.928,1.07,1.0,0.0,0.0,0.0,0.0,0.0,hhh0,0.0,00nn,36,36,36,36,1,18,0.0,18.0,0.0,130.5866953,0.0474,-48.2085919,0.0486,-0.0083,-25,49,49,52,1.46,1.06,0.447,0.928,1.07,3N000,AAUU,3.0,11.0,36.763,37.118,19.025,19.067,157281903,0.109,2M
"[5.414, 8.426]",115.0,5.414,J084216.70-480112.5,130.5696024,-48.0201459,0.0546,0.0527,132.0,Im,13.403,0.027,13.341,0.031,12.582,,9.354,,14.369,0.026,13.651,0.028,13.412,0.043,1926.093,3205.369,1.3040485013510436e+18,40.2,1.38,34.7,1.03,0.6,0.996,-0.6,0.956,1.13,2.0,1.0,0.0,0.0,0.0,0.0,hhH0,0.0,nnnn,40,40,40,40,0,20,0.0,20.0,0.0,130.5695936,0.0538,-48.0201473,0.0545,-0.0112,213,68,58,73,4.03,1.39,0.999,0.956,2.12,1N000,AAUU,3.0,11.0,39.777,40.078,19.994,19.941,157283431,0.174,2M
[0.255],116.0,0.255,J084241.64-481217.2,130.6735371,-48.2047917,0.0429,0.0405,129.0,Im,11.933,0.024,11.937,0.023,11.587,,8.083,,12.834,0.027,12.137,0.021,11.96,0.024,1745.171,2721.654,1.3040485013510433e+18,45.2,2.31,47.9,1.21,0.2,0.458,-2.3,0.559,1.33,1.0,0.0,0.0,0.0,0.0,0.0,hh00,0.0,22nn,39,39,39,39,0,20,0.0,20.0,0.0,130.6735366,0.0422,-48.204793,0.0417,-0.01,17,42,52,43,2.3,1.22,0.458,0.559,1.33,1N000,AAUU,3.0,11.0,38.435,38.61,19.855,19.85,157281929,0.093,2M
[4.53],117.0,4.53,J084251.18-481123.1,130.7132725,-48.1897629,0.0671,0.0656,7.9,Im,13.338,0.034,13.403,0.034,10.133,0.251,7.156,0.264,14.377,0.032,13.78,0.037,13.572,0.044,1675.726,2760.826,1.304048501351043e+18,31.7,1.19,31.6,1.03,4.3,0.589,4.1,0.965,0.998,2.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,39,39,39,39,18,19,7.0,20.0,0.0,130.7132924,0.0663,-48.1897692,0.0677,0.0053,152,65,-67,69,1.2,1.03,0.589,0.965,0.999,3Y004,AABB,15.0,11.0,40.224,40.193,21.318,21.712,157287453,0.149,2M
[1.358],118.0,1.358,J084223.83-480055.4,130.5993224,-48.0153913,0.0436,0.0411,129.2,Im,12.365,0.024,12.421,0.023,12.134,,8.652,,13.694,0.06,12.952,0.065,12.727,0.047,1874.031,3217.759,1.304048501351043e+18,45.4,9.84,46.4,2.42,1.4,0.952,1.6,0.946,4.5,1.0,0.0,0.0,0.0,0.0,0.0,hhH0,1.0,10nn,41,41,41,41,0,19,0.0,18.0,0.0,130.5993249,0.0428,-48.0153953,0.0422,-0.0101,-47,46,130,46,9.83,2.42,0.952,0.946,4.5,1N000,AAUU,3.0,11.0,41.169,41.664,19.951,19.802,157283482,1.177,2M
[0.077],119.0,0.077,J084237.74-481241.1,130.6572728,-48.211429,0.0478,0.0465,137.1,Im,12.607,0.025,12.61,0.027,10.322,0.112,8.757,,13.745,0.026,13.001,0.022,12.817,0.029,1773.587,2704.338,1.3040485013510436e+18,43.4,3.79,40.3,1.45,9.7,1.1,1.2,1.42,2.15,1.0,0.0,0.0,0.0,0.0,0.0,dd00,1.0,210n,37,37,37,37,19,19,0.0,19.0,0.0,130.6572724,0.0692,-48.2114283,0.0753,-0.0062,33,74,-76,82,3.78,1.45,1.1,1.42,2.15,1N000,AABU,7.0,11.0,37.174,37.739,19.466,19.388,157281888,0.072,2M
[3.978],120.0,3.978,J084232.40-480049.7,130.6350315,-48.0138118,0.0382,0.0348,125.5,Im,10.046,0.023,10.108,0.02,10.134,0.054,8.872,,11.003,0.028,10.41,0.028,10.27,0.029,1811.484,3221.799,1.3040485013510428e+18,46.8,3.3,54.8,3.18,20.2,0.92,0.7,0.925,2.48,1.0,0.0,0.0,0.001,0.0,0.0,00h0,1.0,110n,40,40,40,40,19,19,0.0,19.0,900.0,130.6350376,0.0383,-48.0138085,0.0368,-0.0124,-67,33,-124,32,3.25,3.19,0.921,0.925,2.47,1N001,AAAU,7.0,11.0,39.956,40.22,18.961,18.869,157283490,0.324,2M
[0.189],121.0,0.189,J084152.42-480745.4,130.4684215,-48.12929,0.0433,0.042,142.1,Im,12.207,0.025,12.208,0.024,8.925,0.046,7.784,0.208,13.978,0.026,13.278,0.038,13.015,0.044,2103.167,2919.66,1.3040485013510436e+18,43.2,35.9,45.7,7.32,23.8,11.3,5.2,1.1,16.9,2.0,0.0,0.0,0.0,0.0,0.0,hHDH,1.0,7nnn,38,38,38,38,19,19,2.0,18.0,0.0,130.4684302,0.0448,-48.1293301,0.0449,-0.0067,33,49,467,50,36.0,7.41,11.1,1.1,16.9,3Y014,AAAB,15.0,11.0,39.471,40.154,20.719,20.105,157209266,0.705,2M
[0.594],122.0,0.594,J084152.68-480825.8,130.469507,-48.1405159,0.0493,0.0473,150.1,Im,12.575,0.026,12.764,0.028,10.791,0.123,8.853,,14.118,0.024,13.406,0.027,13.298,0.036,2101.258,2890.27,1.304048501351043e+18,42.4,23.4,38.8,4.29,8.8,0.956,-1.1,0.858,9.82,2.0,0.0,0.0,0.0,0.0,0.0,hHDH,1.0,5nnn,39,39,39,39,12,19,0.0,19.0,0.0,130.4695092,0.0494,-48.1405232,0.0492,-0.0082,-134,55,333,57,23.4,4.28,0.957,0.858,9.81,2N001,AABU,7.0,11.0,41.056,40.955,21.357,20.489,157209369,0.477,2M
[],123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.813, 7.973]",124.0,0.813,J084301.17-481011.5,130.7548909,-48.169876,0.0526,0.0514,125.3,Im,11.805,0.032,11.791,0.025,10.341,0.255,7.763,0.424,12.89,0.026,12.15,0.026,11.993,0.023,1602.911,2812.671,1.3040485013510464e+18,34.4,17.1,43.5,10.1,4.3,0.895,2.6,0.735,10.1,3.0,0.0,0.0,0.0,0.0,0.0,dd00,1.0,011n,40,40,40,40,11,21,0.0,21.0,0.0,130.754892,0.0526,-48.1698401,0.0522,-0.0076,80,149,-232,106,17.1,10.2,0.909,0.736,10.1,3Y012,AABC,15.0,11.0,41.047,41.234,21.894,21.77,157287315,0.431,2M
[0.847],125.0,0.847,J084233.13-481314.2,130.6380678,-48.2206319,0.0564,0.0548,173.6,Im,13.298,0.028,13.234,0.032,11.996,,9.284,,14.493,0.029,13.773,0.042,13.572,0.049,1807.137,2680.308,1.3040485013510438e+18,39.0,2.66,33.9,1.03,-3.5,0.727,-4.2,1.44,1.59,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,21nn,36,36,36,36,0,18,0.0,18.0,0.0,130.6380694,0.056,-48.2206299,0.0576,-0.0055,-75,75,-34,78,2.66,1.03,0.727,1.44,1.59,1N001,AAUU,3.0,11.0,38.103,38.056,18.66,18.899,157281814,0.298,2M
[0.496],126.0,0.496,J084244.95-481242.9,130.6873291,-48.2119231,0.0444,0.0428,119.8,Im,12.508,0.024,12.615,0.025,10.389,,7.057,,13.389,0.028,12.758,0.028,12.664,0.031,1721.151,2702.926,1.3040485013510433e+18,46.0,3.54,43.4,1.48,-2.2,0.31,-1.9,0.314,1.79,2.0,1.0,0.0,0.0,0.0,0.0,0h00,1.0,nnnn,39,39,39,39,0,4,0.0,19.0,0.0,130.6873241,0.0437,-48.2119245,0.0431,-0.0075,191,50,22,51,6.15,2.13,0.358,0.336,2.9,1N001,AAUU,3.0,11.0,39.331,38.973,19.995,20.041,157287602,0.26,2M
[1.574],127.0,1.574,J084210.32-480102.9,130.5430372,-48.0174826,0.0425,0.0394,126.5,Im,12.094,0.023,12.117,0.023,12.682,0.517,8.653,,12.667,0.024,12.333,0.021,12.235,0.021,1972.611,3212.376,1.304048501351043e+18,46.3,3.17,47.7,1.74,2.1,0.816,1.8,1.05,1.96,1.0,0.0,0.0,0.0,0.0,0.0,ddHH,1.0,33nn,38,38,38,38,0,18,0.0,18.0,0.0,130.5430403,0.0415,-48.0174814,0.0409,-0.0112,-77,43,-31,44,3.16,1.74,0.816,1.05,1.95,1N000,AACU,7.0,11.0,38.981,39.959,20.667,20.446,157283457,0.148,2M
[0.762],128.0,0.762,J084221.34-480024.6,130.5889239,-48.0068468,0.0618,0.0586,179.2,Im,14.2,0.027,14.54,0.046,12.819,,9.323,,15.53,0.058,14.63,0.053,14.384,0.079,1892.217,3240.152,1.304048501351044e+18,40.4,1.93,23.8,1.1,-1.9,0.97,-0.9,0.979,1.35,1.0,0.0,0.0,0.001,0.0,0.0,hhH0,0.0,21nn,41,41,38,41,0,18,0.0,18.0,900.0,130.5889218,0.0604,-48.0068424,0.0642,-0.006,66,107,-152,116,1.93,1.1,0.97,0.979,1.34,1N000,AAUU,3.0,11.0,40.934,41.057,19.489,19.457,157283558,0.244,2M
[0.346],129.0,0.346,J084208.79-480104.7,130.5366372,-48.0179829,0.0396,0.0362,124.7,Im,10.971,0.023,11.008,0.021,11.122,0.133,9.029,,11.425,0.024,11.146,0.024,11.087,0.024,1983.82,3211.072,1.3040485013510428e+18,47.3,4.42,52.3,2.06,8.1,0.885,0.7,1.02,2.49,1.0,0.0,0.0,0.0,0.0,0.0,ddhH,1.0,001n,38,38,39,39,7,18,0.0,19.0,0.0,130.536636,0.039,-48.0179822,0.0374,-0.0114,43,35,-35,35,4.41,2.06,0.885,1.02,2.48,1N000,AABU,7.0,11.0,38.279,39.254,20.167,20.128,157283453,0.085,2M
[],130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1.292],131.0,1.292,J084209.48-480044.8,130.5395136,-48.0124543,0.0427,0.0402,132.7,Im,12.168,0.024,12.092,0.022,12.225,0.33,9.096,,13.322,0.03,12.634,0.03,12.38,0.027,1978.775,3225.544,1.304048501351043e+18,44.7,3.54,48.3,1.47,3.3,0.914,0.4,1.08,1.99,1.0,0.0,0.0,0.0,0.0,0.0,hhHH,1.0,11nn,38,38,39,39,0,18,0.0,19.0,0.0,130.5395132,0.0418,-48.0124556,0.0424,-0.0096,16,44,53,46,3.55,1.47,0.914,1.08,1.99,1N000,AABU,7.0,11.0,37.253,38.182,19.293,19.658,157283505,0.231,2M
[0.112],132.0,0.112,J084246.50-481303.2,130.6937562,-48.2175575,0.0447,0.0424,141.1,Im,12.2,0.025,12.132,0.023,10.566,,7.597,,13.129,0.024,12.429,0.021,12.224,0.026,1709.975,2688.146,1.3040485013510433e+18,43.3,1.44,46.4,1.38,-5.7,0.874,-4.4,0.914,1.23,1.0,0.0,0.0,0.0,0.0,0.0,dd00,0.0,67nn,38,38,38,38,0,0,0.0,19.0,0.0,130.6937582,0.0444,-48.2175588,0.0457,-0.0092,-51,46,21,49,1.44,1.37,0.874,0.915,1.23,1N000,AAUU,3.0,11.0,40.05,40.195,20.519,20.598,157287643,0.083,2M
[7.918],133.0,7.918,J084259.35-481131.2,130.7473137,-48.19201,0.0398,0.0372,127.3,Im,10.634,0.023,10.704,0.021,11.417,,8.755,,12.436,0.023,11.279,0.022,10.902,0.023,1616.329,2754.764,1.3040485013510456e+18,46.5,1.76,50.7,1.24,-1.8,1.19,-6.9,1.28,1.41,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,10nn,40,40,40,40,0,21,0.0,21.0,0.0,130.7473267,0.039,-48.1920076,0.0383,-0.01,-108,34,42,34,1.74,1.23,1.19,1.28,1.4,1N003,AAUU,3.0,11.0,41.3,41.502,21.999,22.222,157287467,0.092,2M
"[3.643, 3.791, 5.615]",134.0,3.643,J084151.96-480958.3,130.4665272,-48.1662143,0.0482,0.0458,117.0,Im,12.377,0.025,12.621,0.027,12.199,,9.087,,13.55,0.024,12.777,0.022,12.624,0.027,2106.435,2822.986,1.304048501351043e+18,43.3,1.55,40.7,1.66,-3.4,0.89,-3.4,0.996,1.38,2.0,1.0,0.0,0.0,0.0,0.0,hhHH,0.0,nnnn,37,37,37,37,0,18,0.0,19.0,0.0,130.4664544,0.0457,-48.1661966,0.0454,-0.0064,217,50,-110,51,3.92,1.74,0.917,0.998,2.2,2N016,AAUU,3.0,11.0,37.553,38.127,19.186,19.829,157209590,0.03,2M
[9.238],135.0,9.238,J084252.71-481240.6,130.7196666,-48.2112911,0.0869,0.0816,15.1,Im,14.777,0.034,14.962,0.064,11.515,0.429,8.941,,16.006,0.084,15.27,0.125,15.281,0.196,1664.727,2704.431,1.304048501351045e+18,31.7,1.58,17.1,1.01,2.5,0.644,-0.6,0.817,1.1,2.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,11nn,41,41,26,41,1,21,0.0,21.0,0.0,130.7196686,0.1065,-48.2112915,0.1141,0.0155,159,229,-44,246,1.58,1.01,0.644,0.817,1.1,1N000,AACU,7.0,11.0,40.156,39.95,20.986,20.994,157287598,0.455,2M
[7.215],136.0,7.215,J084153.75-481050.0,130.4739621,-48.1805823,0.0458,0.044,138.1,Im,12.772,0.024,12.91,0.026,12.587,,9.055,,13.561,0.026,12.974,0.025,12.876,0.024,2093.438,2785.373,1.3040485013510433e+18,44.7,1.45,42.0,1.4,-1.7,0.956,-1.6,1.01,1.27,1.0,0.0,0.0,0.001,0.0,0.0,hhHH,0.0,10nn,38,38,38,38,0,19,1.0,19.0,900.0,130.4739597,0.0457,-48.1805802,0.0459,-0.0094,8,55,-73,57,1.44,1.4,0.956,1.01,1.27,1N001,AAUU,3.0,11.0,38.241,38.09,18.976,18.976,157209708,0.157,2M
