name,usrid,ra_pnt,dec_pnt,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,conf_flag,flux_aper90_mean_b,e_flux_aper90_mean_b,flux_aper90_mean_h,e_flux_aper90_mean_h,flux_aper90_mean_m,e_flux_aper90_mean_m,flux_aper90_mean_s,e_flux_aper90_mean_s,kp_intra_prob_b,ks_intra_prob_b,var_inter_prob_b,nh_gal,flux_powlaw_mean,e_flux_powlaw_mean,powlaw_gamma_mean,e_powlaw_gamma_mean,powlaw_nh_mean,e_powlaw_nh_mean,powlaw_ampl_mean,e_powlaw_ampl_mean,powlaw_stat,remove_code,flux_significance_b_max,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b,name_cat,ra_cat,dec_cat,e_Pos,Class,SubClass,ref,sep,CSC_ID,CSC_RA,CSC_DEC,CSC_err_r0,CSC_err_r1,CSC_PA,CSC__2CXO,CSC__r,CSC_fe,CSC_fc,GAIA_RA,GAIA_DEC,GAIA_PU,GAIA_Source,GAIA__r,GAIA_e_Pos,GAIA_Plx,GAIA_e_Plx,GAIA_PM,GAIA_e_PM,GAIA_epsi,Gmag,BPmag,RPmag,e_Gmag,e_BPmag,e_RPmag,TMASS_RA,TMASS_DEC,TMASS_err0,TMASS_err1,TMASS_errPA,TMASS__2MASS,TMASS__r,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,ALLWISE_RA,ALLWISE_DEC,ALLWISE_err0,ALLWISE_err1,ALLWISE_errPA,ALLWISE_AllWISE,ALLWISE__r,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,CATWISE_RA,CATWISE_DEC,CATWISE_PU,CATWISE_Name,CATWISE__r,W1mproPM,W2mproPM,e_W1mproPM,e_W2mproPM,Separation_GAIA_CSC,Separation_GAIA_CSC_ra,Separation_GAIA_CSC_dec,Separation_TMASS_CSC,Separation_TMASS_CSC_ra,Separation_TMASS_CSC_dec,Separation_TMASS_GAIA,Separation_TMASS_GAIA_ra,Separation_TMASS_GAIA_dec,Separation_ALLWISE_CSC,Separation_ALLWISE_CSC_ra,Separation_ALLWISE_CSC_dec,Separation_ALLWISE_GAIA,Separation_ALLWISE_GAIA_ra,Separation_ALLWISE_GAIA_dec,Separation_ALLWISE_TMASS,Separation_ALLWISE_TMASS_ra,Separation_ALLWISE_TMASS_dec,Separation_CATWISE_CSC,Separation_CATWISE_CSC_ra,Separation_CATWISE_CSC_dec,Separation_CATWISE_GAIA,Separation_CATWISE_GAIA_ra,Separation_CATWISE_GAIA_dec,Separation_CATWISE_TMASS,Separation_CATWISE_TMASS_ra,Separation_CATWISE_TMASS_dec,Separation_CATWISE_ALLWISE,Separation_CATWISE_ALLWISE_ra,Separation_CATWISE_ALLWISE_dec,Separation_max,ncat,dist_bayesfactor,dist_bayesfactor_corrected,dist_post,p_single,p_any,p_i,match_flag,Gaia,rare-type,remove_regions,GLAT,GLON,comment,rgeo,b_rgeo,B_rgeo,W1mag_comb,e_W1mag_comb,W2mag_comb,e_W2mag_comb
2CXO J174026.8-365537,3230, 17 40 28.56,-36 55 10.27,265.1119166666667,-36.92703611111111,0.71,0.71,27.8,12.13,False,False,False,False,False,9.522788250212868e-13,8.242145940307426e-14,9.083999999999998e-13,8.199999999999995e-14,2.9368825021286884e-14,6.8362614148833465e-15,1.451e-14,4.750000000000001e-15,0.104,0.24,,45.18,8.230531157230222e-13,8.43258461917234e-14,-0.3681915382432115,0.1580057406667306,,,1.277106920675326e-05,2.654138355864223e-06,0.691,0,12.13,1.451e-14,4.750000000000001e-15,2.9368825021286884e-14,6.8362614148833465e-15,9.083999999999998e-13,8.199999999999995e-14,,0.0,0.104,,12.13,0,9.522788250212868e-13,8.242145940307426e-14,IGR J17404-3655,265.1125,-36.9273,,LMXB,LMXB;*|IR|NIR,2018ApJS..235....4O;SIMBAD,1.9553,1,265.111907,-36.927035,0.714,0.713,27.83,J174026.8-365537,0.031,0,0,265.11190013616,-36.92704561437,0.0532203600933074,5.962456016169163e+18,0.073,9.867696786191666e-05,0.0003653,0.0001085,0.003563,0.0001215994232678,0.0,17.598864,18.464855,16.703838,0.007124,0.026598,0.01779,265.111914,-36.927063,0.2268929365481936,0.2268929365481936,45.0,17402685-3655374,0.12,15.34,14.564,14.194,0.094,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.043015346,-0.019753065,-0.038211733,0.10279328,0.020144911,-0.1008,0.07422358,0.03989797,-0.06258827,,,,,,,,,,,,,,,,,,,,,,0.10279328,3,23.392897,23.392897,0.9990855,0.9990855,0.76751274,0.9759253,1,Gaia DR3 5962456016169162496,1,|GalacticCenter,352.6258970152726,-3.2724879072770805,,3329.8245,2423.2778,4777.9946,,,,
2CXO J174028.3-271136,3231, 17 40 23.99,-27 10 23.91,265.1182083333333,-27.19338888888889,0.82,0.75,96.3,3.35,False,False,False,False,False,5.838702483929514e-14,1.8797498436546176e-14,2.5510000000000003e-14,1.546e-14,2.905722695473434e-14,1.0131882406965431e-14,3.8197978845608015e-15,3.4175000165881825e-15,0.225,0.294,,53.39,,,,,,,,,,0,3.35,3.8197978845608015e-15,3.4175000165881825e-15,2.905722695473434e-14,1.0131882406965431e-14,2.5510000000000003e-14,1.546e-14,,0.0,0.225,,3.35,0,5.838702483929514e-14,1.8797498436546176e-14,CXOGBS J174028.3-271136,265.11825,-27.193416666666668,,CV,CataclyV;**|CV*|X,2020RNAAS...4..219J;SIMBAD,0.160728,1,265.118211,-27.1933886,0.818,0.747,96.32,J174028.3-271136,0.032,0,0,265.11829500385,-27.193451404,0.1140345467556008,4.060945905529547e+18,0.346,0.0569012850332822,0.0,0.0,0.0,0.0,0.0036349999999999,20.828722,,,0.027361,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.35138735,0.26898777,-0.2260943,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35138735,2,11.088968,11.088968,0.7048883,0.7048883,0.7048883,1.0,1,Gaia DR3 4060945905529546752,1,|GalacticCenter,0.8862207619964558,1.881837481820008,,,,,,,,
2CXO J174142.3-275830,3245, 17 41 56.78,-28 02 20.91,265.42629166666666,-27.975194444444444,1.63,1.23,84.5,3.03,False,False,False,False,False,1.2606813681431854e-13,6.376666494166443e-14,1.1357180961047225e-13,6.345500723646517e-14,8.549989422804015e-15,5.181500273521723e-15,3.9463377810422586e-15,3.577942050696823e-15,0.998,1.0,0.954,77.9,,,,,,,,,,0,3.03,4.616407267824666e-15,3.2524785933520717e-15,1.0085583798232626e-14,5.101182403595985e-15,1.3834849220556274e-13,5.3362578587149666e-14,1.3031372434354491,1.0,0.998,0.746,3.03,0,1.5305048327162004e-13,5.3704426934701526e-14,J1741-2758,265.426667,-27.975,1.0,CV,NL;CataclyV;*|CV*|EB*|EB?|X,2003A&A...404..301R;2020RNAAS...4..219J;SIMBAD,1.360567,1,265.4262998,-27.9751941,1.633,1.233,84.48,J174142.3-275830,0.032,0,0,265.42654335211,-27.97506384755,0.0139299127414345,4.060637114461207e+18,0.874,0.0069649563707172,0.0,0.0,0.0,0.0,0.0,20.206032,20.819035,19.034454,0.021322,0.185916,0.144952,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.90524685,0.7743356,0.4689096,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90524685,2,10.514134,10.514134,0.4095798,0.4095798,0.48314783,0.74210215,1,Gaia DR3 4060637114461207040,1,|GalacticCenter,0.3669184082297887,1.236615270517511,,,,,,,,
2CXO J174308.4-274439,3249, 17 42 54.94,-27 47 34.85,265.7849999999999,-27.744172222222225,2.3,1.7,50.2,2.11,False,False,False,False,False,2.3260940221727256e-14,1.3752250371728847e-14,1.2063501961829963e-14,1.2277327884061315e-14,8.040393653682409e-15,5.360500095179745e-15,3.1570446062148818e-15,3.107514930542523e-15,0.56,0.34,,81.02,,,,,,,,,,0,2.11,3.1570446062148818e-15,3.107514930542523e-15,8.040393653682409e-15,5.360500095179745e-15,1.2063501961829963e-14,1.2277327884061315e-14,,0.0,0.56,,2.11,0,2.3260940221727256e-14,1.3752250371728847e-14,OGLE-BLG-DN-88,265.7847499999999,-27.74411111111112,,CV,CataclyV;CV*,2020RNAAS...4..219J;SIMBAD,0.856772,1,265.7850102,-27.744171,2.298,1.698,50.16,J174308.4-274439,0.032,0,0,265.78455502867,-27.74488394117,0.1743599056784932,4.0606703747400893e+18,2.977,0.0011658007791254,0.0060772,0.0008831,0.01131,0.0012606411465147,0.004457,19.498924,20.93987,17.258072,0.008129,0.963451,0.004227,265.784547,-27.744862,0.3752539340704776,0.3594655874355498,0.0,17430829-2744415,2.922,13.585,13.076,11.768,,0.131,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,2.9479718,-1.4502332,-2.5665855,2.8924325,-1.4758135,-2.4875972,0.083027005,-0.025580186,0.07898821,,,,,,,,,,,,,,,,,,,,,,2.9479718,3,21.469053,21.469053,0.85646456,0.85646456,0.09584629,0.8244308,1,Gaia DR3 4060670374740089216,1,|GalacticCenter,0.7303915447441212,1.08867257443471,,184.41809,154.96217,234.7006,,,,
2CXO J174311.1-271622,3250, 17 42 58.60,-27 23 26.85,265.7963333333333,-27.27295277777778,2.4,1.71,174.7,2.53,False,False,False,False,False,6.249771116325041e-14,2.7699926795410425e-14,4.991306738683586e-14,2.6999414936783303e-14,8.757989422804013e-15,5.473500258929901e-15,3.826654353610542e-15,2.8910780788476608e-15,0.148,0.464,,71.74,,,,,,,,,,0,2.53,3.987151423181277e-15,2.1320994021110657e-15,8.472559577213114e-15,4.082966853991358e-15,2.0540387925088992e-14,1.0576807515076604e-14,1.2927698314676004,1.0,0.148,0.744,2.53,0,3.3000098925483384e-14,1.1536261240204963e-14,CXOGBS J174311.1-271621,265.7964166666666,-27.27272222222222,,CV,CataclyV;**|CV*|X,2020RNAAS...4..219J;SIMBAD,0.877136,1,265.7963284,-27.2729529,2.398,1.707,174.7,J174311.1-271622,0.032,0,0,265.79638835972,-27.2727114619,0.0095924627498117,4.0607925922680904e+18,0.866,0.0002283071106044,0.0004232,0.000273,0.000539,0.0003062712409803,0.000566,18.681719,19.779568,17.489866,0.008081,0.069099,0.033019,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.89010054,0.19185919,0.8691772,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89010054,2,10.244829,10.244829,0.3133326,0.3133326,0.44398198,0.57145584,1,Gaia DR3 4060792592268090624,1,|GalacticCenter,1.136749997906901,1.3276155086628767,,5042.84,2729.9143,8593.849,,,,
2CXO J174403.7-312306,3255, 17 44 20.44,-31 29 12.77,266.01554166666665,-31.38516111111111,3.65,2.42,1.9,4.0,False,False,False,False,False,1.669682455278703e-13,4.4943622870440716e-14,1.4256383076486424e-13,4.406000823460496e-14,2.094797884560803e-14,8.475000668909873e-15,3.456435917398013e-15,2.611374111252725e-15,0.738,0.378,,102.3,,,,,,,,,,0,4.0,3.456435917398013e-15,2.611374111252725e-15,2.094797884560803e-14,8.475000668909873e-15,1.4256383076486424e-13,4.406000823460496e-14,,0.0,0.738,,4.0,0,1.669682455278703e-13,4.4943622870440716e-14,CXOGBS J174403.7-312305,266.0156666666667,-31.38475,,CV,CataclyV;**|CV*|X,2020RNAAS...4..219J;SIMBAD,1.523723,1,266.0155443,-31.3851602,3.654,2.424,1.887,J174403.7-312306,0.031,0,0,266.01563968521,-31.38482074221,0.0030866128169685,4.055864409360075e+18,1.232,0.0015433064084842,0.0,0.0,0.0,0.0,0.0,19.720798,20.035318,18.259066,0.065458,0.128258,0.166468,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,1.2567161,0.29314438,1.2220482,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2567161,2,9.899869,9.899869,0.56641,0.56641,0.56641,1.0,1,Gaia DR3 4055864409360074752,1,|GalacticCenter,357.7357183682974,-0.9921705452670148,,,,,,,,
2CXO J174426.3-271925,3256, 17 44 34.21,-27 11 50.47,266.10991666666666,-27.323863888888887,1.39,1.19,111.4,4.28,False,False,False,False,False,1.8425455968142854e-13,5.7893022411244e-14,1.351361692351358e-13,5.604000647424532e-14,2.81531846459504e-14,9.81181206706414e-15,2.0965205800342362e-14,1.0716718818554388e-14,0.56,0.593,0.579,80.74,,,,,,,,,,0,4.28,1.173506001942823e-14,5.566999322444657e-15,2.5698903716050532e-14,6.914839717372503e-15,1.5883546242666213e-13,4.1330298242316464e-14,0.1640134085553974,1.0,0.56,0.315,4.28,0,1.962694261621409e-13,4.2272923279232524e-14,CXOGBS J174426.3-271925,266.1096791666667,-27.323916666666666,,CV,CataclyV;CV*|X,2020RNAAS...4..219J;SIMBAD,0.828791,1,266.1099312,-27.3238632,1.389,1.193,111.4,J174426.3-271925,0.032,0,0,266.11025145368,-27.32429675066,0.0234315247833979,4.060777645778276e+18,1.869,0.0007893489184257,0.0001099,0.0007059,0.00117,0.0009841647153864,0.0,20.151917,21.376347,19.037615,0.005345,0.141698,0.035675,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,1.8668646,1.0242783,-1.5607811,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8668646,2,10.241132,10.241132,0.40519032,0.40519032,0.40519032,1.0,1,Gaia DR3 4060777645778275968,1,|GalacticCenter,1.2394423735535016,1.0635861909411553,,6773.057,3260.6067,10768.669,,,,
2CXO J174444.7-260330,3258, 17 44 43.64,-25 59 22.04,266.1865833333333,-26.05851944444445,1.35,1.15,120.7,4.72,False,False,False,False,False,9.758558519192561e-14,2.6725309548846705e-14,6.550797884560804e-14,2.456500023077596e-14,2.0342021154391973e-14,8.235000688404512e-15,1.173558519192562e-14,6.556500423673528e-15,0.921,0.94,0.976,62.35,,,,,,,,,,0,4.0,1.173558519192562e-14,6.556500423673528e-15,2.0342021154391973e-14,8.235000688404512e-15,6.550797884560804e-14,2.456500023077596e-14,,0.0,0.273,,4.0,0,9.758558519192561e-14,2.6725309548846705e-14,J1744-2603,266.186667,-26.058333,1.0,CV,DN;**|CV*|X,2003A&A...404..301R;SIMBAD,0.715771,1,266.1865896,-26.0585193,1.354,1.145,120.7,J174444.7-260330,0.032,0,0,266.18665269673,-26.05842292864,0.0519254598825906,4.067109458400715e+18,0.373,0.0001817066656457,0.0012195,0.00017669999,0.003392,0.0002092450545838,0.000395,17.77504,18.811367,16.506618,0.004112,0.020534,0.014786,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.40249816,0.20405766,0.34693694,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40249816,2,10.714003,10.714003,0.5411063,0.5411063,0.6873682,0.53630793,1,Gaia DR3 4067109458400714880,1,|GalacticCenter,2.3544391798374398,1.6663172620127311,,863.38873,731.4239,1020.3562,,,,
2CXO J174625.4-263134,3288, 17 46 12.37,-26 35 58.85,266.6058333333333,-26.526369444444445,2.44,1.39,59.3,1.95,False,False,False,False,False,4.132657135325798e-14,2.0399599742613183e-14,3.481e-14,2.004e-14,3.24684042308784e-15,2.9051000007805603e-15,3.2697309301701425e-15,2.4703165069052787e-15,0.188,0.26,,81.88,,,,,,,,,,0,1.95,3.2697309301701425e-15,2.4703165069052787e-15,3.24684042308784e-15,2.9051000007805603e-15,3.481e-14,2.004e-14,,0.0,0.188,,1.95,0,4.132657135325798e-14,2.0399599742613183e-14,CXOGBS J174625.3-263133,266.6062916666666,-26.526416666666663,,CV,CataclyV;**|CV*|X,2020RNAAS...4..219J;SIMBAD,1.429807,1,266.6058511,-26.5263685,2.435,1.386,59.25,J174625.4-263134,0.032,0,0,266.60565438999,-26.5258034958,0.0846572017781595,4.066846430273743e+18,2.12,0.0003248220837812,-0.0008034,0.00037979998,0.005532,0.0003777279978612,0.000441,,,17.543869,,,0.021024,266.605652,-26.525799,0.1467342277021193,0.1467342277021193,45.0,17462535-2631328,2.137,13.81,12.223,11.627,0.059,0.073,0.045,,,,,,-99,,,,,,,,,,,,,-99,,,,,,2.1304173,-0.6336077,2.0340157,2.148161,-0.6413059,2.0502005,0.01792243,-0.0076982533,0.01618488,,,,,,,,,,,,,,,,,,,,,,2.148161,3,22.676804,22.676804,0.99310213,0.99310213,0.2321701,0.9762781,1,Gaia DR3 4066846430273742848,1,|GalacticCenter,2.1506694684680867,1.1018044652282724,,7296.5293,5097.9043,10341.5,,,,
2CXO J174638.0-285325,3289, 17 46 22.70,-29 02 32.06,266.6583333333333,-28.890538888888887,0.71,0.71,169.7,24.85,True,False,False,False,True,,,8.55e-14,6.7399999999999975e-15,,,,,1.0,1.0,1.0,111.2,,,,,,,,,,0,18.16,2.1979889905945454e-15,3.63060186072092e-16,1.4407960402890853e-14,9.317987037670012e-16,9.977503776791793e-14,4.512801757926835e-15,12.96600565619162,2.0,0.98,0.998,18.16,0,1.163809871614033e-13,4.6222766283942914e-15,CV-A,266.65841666666665,-28.89061111111111,,CV,CataclyV;*|CV*|X,2020RNAAS...4..219J;SIMBAD,0.360588,1,266.6583385,-28.8905379,0.713,0.711,169.7,J174638.0-285325,0.032,1,1,266.65839564619,-28.89059991759,0.0533074754380161,4.057477702142126e+18,0.288,0.0011965864208036,0.0003492,0.00070050004,0.001289,0.0011315706743116,0.001465,20.226946,20.938429,19.080849,0.011808,0.170372,0.064103,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.2868634,0.18012248,-0.22326328,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2868634,2,11.1873865,11.1873865,0.9637098,0.9637098,0.9637098,1.0,1,Gaia DR3 4057477702142126208,1,|GalacticCenter,0.1543277415792661,-0.165674907743261,,5361.8574,3034.8833,10514.455,,,,
2CXO J174839.2-360622,3310, 17 48 14.45,-36 07 43.85,267.1635,-36.10635555555556,1.79,1.79,0.0,2.86,False,False,False,False,False,7.468616349155843e-15,3.2280083476954056e-15,4.913e-15,3.0110000000000002e-15,1.955717406875441e-15,1.0279198908213444e-15,5.998989422804015e-16,5.452500259927155e-16,0.968,0.811,,31.61,,,,,,,,,,0,2.86,5.998989422804015e-16,5.452500259927155e-16,1.955717406875441e-15,1.0279198908213444e-15,4.913e-15,3.0110000000000002e-15,,0.0,0.968,,2.86,0,7.468616349155843e-15,3.2280083476954056e-15,OGLE-BLG-DN-141,267.1635,-36.10627777777778,,CV,CataclyV;CV*,2020RNAAS...4..219J;SIMBAD,0.279379,1,267.1634907,-36.106355,1.79,1.79,0.0,J174839.2-360622,0.031,0,0,267.16347521489,-36.10668605167,0.0177856169814686,4.0402651527551084e+18,1.213,0.0021419341383144,0.0,0.0,0.0,0.0,0.008631,19.61979,,,0.011379,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,1.1926367,-0.04503888,-1.191786,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1926367,2,10.327744,10.327744,0.23697922,0.23697922,0.31410572,0.6781961,1,Gaia DR3 4040265152755108224,1,|GalacticCenter,354.18759664789064,-4.254104972635461,,,,,,,,
2CXO J174959.3-295710,3323, 17 49 54.99,-29 53 39.09,267.4974166666666,-29.953041666666667,2.23,1.61,117.1,1.84,False,False,False,False,False,2.6655254046392083e-14,1.3509917800206271e-14,1.2842278691998796e-14,1.164187948497155e-14,1.0550425385270366e-14,6.396001276325136e-15,3.262549969122917e-15,2.4648912144303764e-15,0.012,0.041,0.756,84.11,,,,,,,,,,0,1.84,3.262549969122917e-15,2.4648912144303764e-15,1.0550425385270366e-14,6.396001276325136e-15,1.2842278691998796e-14,1.164187948497155e-14,,0.0,0.012,,1.84,0,2.6655254046392083e-14,1.3509917800206271e-14,OGLE-BLG-DN-161,267.497125,-29.95308333333333,,CV,CataclyV;*|CV*|X,2020RNAAS...4..219J;SIMBAD,0.869099,1,267.4973993,-29.9530411,2.232,1.609,117.1,J174959.3-295710,0.031,0,0,267.49703779208,-29.9529979032,0.031663555754664,4.056433750257588e+18,1.16,0.0125745787109222,0.0,0.0,0.0,0.0,0.0096189999999999,20.356092,21.051277,18.055353,0.024045,0.154294,0.090477,267.496981,-29.953032,0.1800000071525573,0.1800000071525573,82.0,17495927-2957109,1.33,14.501,13.355,12.802,,0.119,0.082,,,,,,-99,,,,,,,,,,,,,-99,,,,,,1.138276,-1.127603,0.15551026,1.3051583,-1.304747,0.03276238,0.21551606,-0.17714398,-0.122748435,,,,,,,,,,,,,,,,,,,,,,1.3051583,3,22.36641,22.36641,0.9783669,0.9783669,0.21697837,0.9470751,1,Gaia DR3 4056433750257587968,1,|GalacticCenter,359.6214071415163,-1.3400127472347416,,,,,,,,
2CXO J175002.7-292628,3324, 17 49 27.30,-29 28 03.92,267.511375,-29.441180555555555,1.01,0.97,113.7,6.47,False,False,False,False,False,6.732398712537309e-14,8.574283512082035e-15,5.575e-14,8.250000000000003e-15,6.1973713505749665e-15,1.4857503618284929e-15,5.376615774798108e-15,1.8023272754658878e-15,1.0,1.0,1.0,89.66,,,,,,,,,,0,6.47,1.1974134744398697e-15,5.00374853921856e-16,1.7637101740868753e-15,5.377536516131715e-16,7.465686303334167e-15,2.153285274883021e-15,65.62808577386384,3.0,1.0,1.0,6.47,0,1.0426809951860911e-14,2.2751244931406858e-15,OGLE-BLG-DN-163,267.51145833333334,-29.44108333333333,,CV,CataclyV;CV*,2020RNAAS...4..219J;SIMBAD,0.402572,1,267.5113941,-29.4411802,1.009,0.973,113.7,J175002.7-292628,0.031,0,0,267.51144574317,-29.44112639679,0.0701864690650697,4.057222443660397e+18,0.222,0.0007709774214699,0.0008456,0.00073290005,0.003666,0.0010616085064192,0.0,19.89345,20.282122,18.72864,0.029073,0.14455,0.05117,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.25244826,0.16190644,0.1936916,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25244826,2,10.921834,10.921834,0.65370214,0.65370214,0.65370214,1.0,1,Gaia DR3 4057222443660396928,1,|GalacticCenter,0.0671308517188033,-1.0878833563115498,,4823.6045,2353.8315,8153.3906,,,,
2CXO J175107.6-294037,3329, 17 51 25.78,-29 34 16.42,267.78195833333336,-29.677069444444445,0.72,0.71,35.8,54.17,True,False,False,False,True,4.4136125777636366e-14,2.3501744476387323e-15,2.4414253852703653e-14,2.1103868544126944e-15,9.48548884844628e-15,6.721487950755729e-16,1.0236383076486423e-14,7.860046159753568e-16,0.982,0.99,0.828,76.8,4.217435962466351e-14,2.1457636609325307e-15,2.191180961047226,0.1525301078424789,19.321280750672976,4.951323737579105,1.5465323059456917e-05,2.1626858614485737e-06,0.936,0,23.73,1.1435350045794956e-14,3.789375744130113e-16,8.554630446510234e-15,3.0440974185828754e-16,2.293275499529448e-14,8.481636565155047e-16,40.00192284621769,8.0,0.982,1.0,23.73,0,4.292273548759967e-14,9.775687006415442e-16,CXOGBS J175107.6-294037,267.78189875,-29.67704,,CV,CataclyV;*|CV*|X,2020RNAAS...4..219J;SIMBAD,0.203387,1,267.7819535,-29.6770705,0.715,0.713,35.77,J175107.6-294037,0.032,1,1,267.78191142098,-29.67705038241,0.0688470302757363,4.0564617148488074e+18,0.165,9.900525395264848e-05,0.0010611,0.0001085,0.003314,0.0001332146682525,0.000303,17.469675,17.46127,17.057356,0.003411,0.013192,0.020594,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.15022464,-0.13161421,0.07242335,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15022464,2,11.208965,11.208965,0.72723246,0.72723246,0.72723246,1.0,1,Gaia DR3 4056461714848807296,1,|GalacticCenter,359.9849688663288,-1.41081384862368,,963.45496,878.92395,1058.6985,,,,
2CXO J175122.7-293436,3333, 17 51 29.77,-29 35 46.69,267.8448333333333,-29.57680277777778,0.72,0.71,93.7,13.78,False,False,False,False,False,6.5925319820980666e-15,5.545813726646546e-16,6.318000000000001e-15,5.519999999999999e-16,2.4944676940543083e-16,5.0111585621799635e-17,2.5085212692635187e-17,1.858300010982318e-17,0.982,0.988,0.877,76.17,3.0616923513577068e-15,1.2640365286196233e-15,0.9355440318571466,0.7555992654263014,196.56835985859715,151.5339729889153,1.330981019153753e-06,9.321198518908604e-07,2.284,0,6.77,7.936172682644043e-17,2.076373973858767e-17,2.3984040129828533e-16,4.279272248798863e-17,5.743384134490559e-15,4.566168891836136e-16,28.69628121151966,14.0,0.982,0.989,6.77,0,6.062586262615285e-15,4.590875008901749e-16,J1751-2934,267.844583,-29.576667,1.0,CV,NL;CV*|X,2003A&A...404..301R;SIMBAD,0.961552,1,267.8448481,-29.5768018,0.715,0.714,93.67,J175122.7-293436,0.031,0,0,267.84493425334,-29.5767044773,0.084711186363507,4.056469033471094e+18,0.412,0.0002862992725214,0.0002476,0.00033809998,0.004063,0.0003783482668923,0.001387,18.674202,19.385117,17.550665,0.003935,0.049566,0.082002,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.44216716,0.26973763,0.35036182,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44216716,2,11.133847,11.133847,0.69009036,0.69009036,0.69009036,1.0,1,Gaia DR3 4056469033471093632,1,|GalacticCenter,0.0991310476580585,-1.4066063275360603,,6161.65,3961.1035,11355.146,,,,
2CXO J175209.2-290721,3341, 17 51 58.85,-29 08 20.43,268.0385,-29.122752777777777,2.01,1.55,75.6,2.0,False,False,False,False,False,2.4709437453490332e-14,1.2631615038087471e-14,9.069353881086166e-15,9.262507249186812e-15,9.622487803282555e-15,7.269891916368388e-15,6.0175957691216055e-15,4.573000049586804e-15,0.078,0.367,0.882,76.95,,,,,,,,,,0,2.0,6.0175957691216055e-15,4.573000049586804e-15,9.622487803282555e-15,7.269891916368388e-15,9.069353881086166e-15,9.262507249186812e-15,,0.0,0.078,,2.0,0,2.4709437453490332e-14,1.2631615038087471e-14,OGLE-BLG-DN-211,268.038375,-29.122777777777777,,CV,CataclyV;CV*|X,2020RNAAS...4..219J;SIMBAD,0.36922,1,268.038489,-29.1227532,2.006,1.555,75.64,J175209.2-290721,0.032,0,0,268.03828411555,-29.12235332795,0.0972815925558942,4.0573242515472906e+18,1.57,0.0002084672080063,-0.0001298,0.0001743,0.0063609999999999,0.0002378548830579,0.000646,18.238722,20.013496,16.313204,0.009636,0.084852,0.01394,268.038255,-29.122278,0.1199999973177909,0.1199999973177909,45.0,17520918-2907202,1.854,13.327,12.176,11.725,0.056,0.057,0.056,,,,,,-99,,,,,,,,,,,,,-99,,,,,,1.577164,-0.64433795,1.4395399,1.8622886,-0.73590297,1.7107208,0.28622222,-0.0915654,0.27118063,,,,,,,,,,,,,,,,,,,,,,1.8622886,3,22.082087,22.082087,0.9481415,0.9481415,0.19664547,0.87004364,1,Gaia DR3 4057324251547290880,1,|GalacticCenter,0.5759178043716066,-1.320283405123592,,8140.4106,5410.2437,11364.39,,,,
