_rs_2mass,_q,_r_2mass,RAJ2000_2mass,DEJ2000_2mass,errMaj_2mass,errMin_2mass,errPA_2mass,_2MASS_2mass,Jmag_2mass,Jcmsig_2mass,e_Jmag_2mass,Jsnr_2mass,Hmag_2mass,Hcmsig_2mass,e_Hmag_2mass,Hsnr_2mass,Kmag_2mass,Kcmsig_2mass,e_Kmag_2mass,Ksnr_2mass,Qflg_2mass,Rflg_2mass,Bflg_2mass,Cflg_2mass,Ndet_2mass,prox_2mass,pxPA_2mass,pxCntr_2mass,Xflg_2mass,Aflg_2mass,Cntr_2mass,Hemis_2mass,Date_2mass,Scan_2mass,GLON_2mass,GLAT_2mass,Xscan_2mass,_tab1_36_2mass,Jpsfchi_2mass,Hpsfchi_2mass,Kpsfchi_2mass,Jstdap_2mass,e_Jstdap_2mass,Hstdap_2mass,e_Hstdap_2mass,Kstdap_2mass,e_Kstdap_2mass,edgeNS_2mass,edgeEW_2mass,edge_2mass,dup_2mass,use_2mass,opt_2mass,Dopt_2mass,PAopt_2mass,Bmag_2mass,Rmag_2mass,Nopt_2mass,extKey_2mass,scanKey_2mass,coaddKey_2mass,coadd_2mass,Opt_2mass
"[1.149, 7.945]",54.0,1.149,167.895429,-60.555283,0.06,0.06,0.0,11113490-6033190,12.894,0.018,0.022,197.2,12.526,0.021,0.023,140.8,12.419,0.017,0.019,79.2,AAA,222,111,000,666666,8.8,244.0,794092934.0,0.0,0.0,794092947.0,s,2000-01-23,100.0,290.958,-0.026,79.4,2451566.8221,0.68,0.82,1.4,12.96,0.022,12.57,0.042,12.537,0.035,2543.0,173.0,nw,0.0,1.0,U,0.1,113,16.8,14.9,1.0,,43449.0,999325.0,245.0,Opt
"[0.36, 4.254]",55.0,0.36,167.872983,-60.563026,0.06,0.06,0.0,11112951-6033468,14.935,0.08,0.081,30.1,14.193,0.084,0.085,30.3,13.79,0.07,0.07,22.4,AAA,222,112,00c,666646,4.2,19.0,794092859.0,0.0,0.0,794092845.0,s,2000-01-23,100.0,290.95,-0.037,119.1,2451566.8221,1.24,2.69,0.67,14.751,0.084,13.95,0.07,13.68,0.121,2571.0,133.0,nw,0.0,1.0,U,1.1,203,20.0,16.9,3.0,,43449.0,999325.0,245.0,Opt
"[0.285, 3.927]",56.0,0.285,168.071695,-60.673172,0.06,0.06,90.0,11121720-6040234,13.921,0.061,0.063,76.6,13.432,0.057,0.057,61.1,13.385,0.054,0.055,32.5,EAA,222,121,0cc,666655,4.2,169.0,794112598.0,0.0,0.0,794112581.0,s,2000-01-23,101.0,291.082,-0.103,191.9,2451566.8235,10.06,3.2,1.85,13.606,0.023,12.964,0.072,12.741,0.07,2963.0,61.0,nw,1.0,1.0,U,1.1,313,16.9,14.6,1.0,,43450.0,999331.0,44.0,Opt
"[3.565, 8.29]",57.0,3.565,167.880934,-60.558746,0.06,0.06,0.0,11113142-6033314,11.836,0.023,0.026,522.4,11.83,0.024,0.026,267.3,11.768,0.023,0.024,144.3,AAA,222,111,000,666666,4.8,229.0,794092887.0,0.0,0.0,794092896.0,s,2000-01-23,100.0,290.952,-0.032,105.1,2451566.8221,1.41,0.86,0.69,11.849,0.021,11.816,0.034,11.756,0.015,2556.0,147.0,nw,0.0,1.0,U,0.3,86,13.6,12.1,1.0,,43449.0,999325.0,245.0,Opt
"[2.926, 9.399]",58.0,2.926,167.821993,-60.605907,0.06,0.06,0.0,11111727-6036212,13.297,0.032,0.035,136.0,13.054,0.038,0.039,86.6,12.971,0.037,0.038,47.7,AAA,222,111,000,556655,8.2,191.0,794092250.0,0.0,0.0,794092275.0,s,2000-01-23,100.0,290.943,-0.087,209.0,2451566.8221,2.21,2.13,1.96,13.253,0.018,12.926,0.05,12.915,0.054,2726.0,43.0,nw,1.0,1.0,U,0.5,51,15.2,13.7,1.0,,43449.0,999325.0,245.0,Opt
"[0.288, 5.663, 8.21, 9.351]",59.0,0.288,168.110588,-60.650852,0.06,0.06,90.0,11122654-6039030,10.639,0.023,0.026,1573.4,10.417,0.02,0.022,982.0,10.341,0.019,0.021,537.1,AAA,222,111,000,666666,5.4,330.0,794112264.0,0.0,0.0,794112286.0,s,2000-01-23,101.0,291.091,-0.075,123.4,2451566.8235,0.75,0.59,0.84,10.65,0.014,10.442,0.041,10.362,0.02,2883.0,129.0,nw,0.0,1.0,0,,,,,0.0,,43450.0,999330.0,33.0,Opt
"[0.446, 9.314]",60.0,0.446,167.866843,-60.674137,0.06,0.06,45.0,11112804-6040268,14.904,0.091,0.092,31.0,14.283,0.053,0.053,27.9,14.054,0.069,0.069,17.6,AAA,222,111,ccc,665616,8.9,31.0,794091453.0,0.0,0.0,794091423.0,s,2000-01-23,100.0,290.989,-0.141,129.5,2451566.822,4.66,2.24,1.37,14.428,0.064,14.038,0.082,13.962,0.141,2971.0,123.0,nw,0.0,1.0,0,,,,,0.0,,43449.0,999324.0,233.0,Opt
"[6.499, 7.756, 9.208]",61.0,6.499,167.81127,-60.609165,0.06,0.06,0.0,11111470-6036329,14.723,0.032,0.035,34.1,13.89,0.02,0.022,41.5,13.549,0.035,0.036,27.0,AAA,222,111,p00,666646,8.1,211.0,794092210.0,0.0,0.0,793975704.0,s,2000-01-23,99.0,290.94,-0.092,-204.8,2451566.8138,0.9,0.82,1.04,14.953,0.056,14.009,0.053,13.819,0.143,2732.0,47.0,ne,1.0,1.0,U,0.3,94,20.8,17.5,1.0,,43448.0,999284.0,33.0,Opt
"[0.23, 6.793, 9.478, 9.94]",62.0,0.23,167.81771,-60.636105,0.14,0.13,23.0,11111625-6038099,15.611,,,,15.587,0.12,0.121,8.7,15.002,,,,UBU,020,010,0c0,001500,6.9,328.0,793976062.0,0.0,0.0,793976086.0,s,2000-01-23,99.0,290.953,-0.115,-216.0,2451566.8138,,1.07,,,,15.388,0.287,,,2829.0,36.0,ne,0.0,1.0,U,0.8,324,20.2,17.5,1.0,,43448.0,999284.0,33.0,Opt
"[0.141, 3.879]",63.0,0.141,167.964808,-60.698135,0.11,0.11,135.0,11115155-6041532,12.946,,,,12.889,0.041,0.042,100.8,12.741,,,,UAU,626,020,0c0,006600,3.8,316.0,794091099.0,0.0,0.0,794091087.0,s,2000-01-23,100.0,291.043,-0.146,-43.3,2451566.822,,0.85,,,,12.752,0.04,,,3057.0,209.0,ne,0.0,1.0,0,,,,,0.0,,43449.0,999324.0,233.0,Opt
"[0.158, 7.883, 8.067, 9.34]",64.0,0.158,167.833331,-60.660877,0.07,0.07,45.0,11111999-6039391,15.609,0.068,0.069,16.2,15.016,0.073,0.073,14.2,14.928,0.144,0.144,7.9,AAB,222,111,000,060606,7.7,217.0,794091570.0,0.0,0.0,794091594.0,s,2000-01-23,100.0,290.969,-0.135,188.6,2451566.822,0.78,0.86,0.85,16.166,0.239,15.458,0.221,15.638,0.573,2924.0,64.0,nw,0.0,1.0,U,0.1,107,18.6,17.5,1.0,,43449.0,999324.0,233.0,Opt
"[0.128, 6.8]",65.0,0.128,168.102237,-60.665882,0.06,0.06,45.0,11122453-6039571,14.484,0.045,0.047,45.6,13.987,0.044,0.045,36.7,13.89,0.061,0.061,20.4,AAA,222,111,000,666636,6.8,212.0,794112510.0,0.0,0.0,794112490.0,s,2000-01-23,101.0,291.093,-0.091,138.1,2451566.8235,0.62,0.64,0.91,14.415,0.024,14.087,0.095,13.979,0.251,2937.0,115.0,nw,0.0,1.0,U,0.5,14,17.2,15.8,1.0,,43450.0,999331.0,44.0,Opt
[0.149],66.0,0.149,167.956584,-60.699528,0.06,0.06,90.0,11114958-6041583,7.659,0.025,0.03,24481.1,7.652,0.033,0.036,12534.6,7.618,0.023,0.027,6595.1,AAA,111,111,000,665655,10.9,251.0,794091055.0,0.0,0.0,794091069.0,s,2000-01-23,100.0,291.04,-0.149,-28.8,2451566.822,10.08,3.96,3.43,,,,,,,3062.0,224.0,ne,0.0,1.0,T,0.1,147,8.21,8.11,2.0,,43449.0,999324.0,233.0,Opt
[5.372],67.0,5.372,167.800928,-60.608696,0.06,0.06,0.0,11111222-6036313,13.62,0.031,0.033,94.3,13.342,0.032,0.033,68.7,13.327,0.045,0.045,33.2,AAA,222,111,000,666666,10.4,9.0,793975656.0,0.0,0.0,793975700.0,s,2000-01-23,99.0,290.935,-0.093,-186.5,2451566.8138,1.07,0.91,0.97,13.612,0.04,13.351,0.072,13.435,0.072,2731.0,66.0,ne,0.0,1.0,U,1.1,21,15.8,14.4,1.0,,43448.0,999284.0,33.0,Opt
"[3.185, 3.709, 9.386]",68.0,3.185,167.917243,-60.697819,0.07,0.07,45.0,11114013-6041521,14.984,0.135,0.136,28.8,14.636,0.09,0.09,20.2,14.529,0.108,0.108,11.4,BAA,222,111,ccc,665616,5.9,16.0,794091120.0,0.0,0.0,794091091.0,s,2000-01-23,100.0,291.021,-0.154,40.5,2451566.822,5.38,3.74,2.7,14.548,0.048,14.137,0.13,14.157,0.143,3056.0,212.0,nw,0.0,1.0,0,,,,,0.0,,43449.0,999324.0,233.0,Opt
"[1.443, 4.602, 6.193, 8.48]",69.0,1.443,167.802586,-60.634205,0.07,0.06,96.0,11111262-6038031,14.88,0.064,0.065,29.5,14.387,0.089,0.089,26.3,14.302,0.098,0.099,13.5,AAA,222,111,ccc,666666,5.0,127.0,793976072.0,0.0,0.0,793976052.0,s,2000-01-23,99.0,290.945,-0.116,-189.3,2451566.8138,1.22,1.11,0.94,13.612,0.176,13.152,0.094,12.959,0.121,2823.0,63.0,ne,0.0,1.0,U,3.9,144,14.2,11.8,1.0,,43448.0,999284.0,33.0,Opt
