_rs_allwise,_q,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
[8.812],100.0,8.812,J111233.87-604350.7,168.141157,-60.7307518,0.0505,0.0498,160.5,Im,11.474,0.026,11.593,0.028,12.256,,9.215,,12.455,0.032,11.842,0.031,11.592,0.023,1870.92,1647.301,1.680060601351026e+18,41.2,1.41,38.3,1.29,-13.1,1.69,-12.9,1.46,1.44,1.0,0.0,0.0,0.0,0.0,0.0,00H0,0.0,22nn,57.0,57.0,57.0,57.0,0.0,3.0,0.0,33.0,0.0,168.1411574,0.0503,-60.7307518,0.0512,-0.0068,27,28,6,29,1.41,1.29,1.69,1.46,1.44,1N000,AAUU,3.0,0.0,57.982,58.707,36.687,34.424,794113359,0.006,2M
[4.955],101.0,4.955,J111253.64-604043.0,168.2235249,-60.6786377,0.1612,0.1478,23.3,Im,13.76,0.058,14.322,0.112,10.537,,8.41,,15.107,0.065,14.337,0.063,14.043,0.061,1765.025,1783.456,1.6800606013510275e+18,18.6,1.42,9.7,0.882,-1.7,0.236,-2.7,0.782,0.908,1.0,0.0,0.0,0.0,0.0,0.0,00h0,0.0,11nn,53.0,53.0,38.0,53.0,0.0,25.0,0.0,30.0,0.0,168.2235261,0.1734,-60.6786379,0.1762,0.0372,101,94,-45,95,1.41,0.882,0.236,0.781,0.908,1N000,ABUU,3.0,0.0,52.964,52.742,32.097,30.553,794112660,0.599,2M
[0.698],102.0,0.698,J111212.89-604518.2,168.0537473,-60.7550643,0.0886,0.087,19.4,Im,13.59,0.039,14.272,0.059,11.481,,8.228,,14.264,0.029,13.614,0.027,13.429,0.041,1982.859,1583.808,1.6800606013510167e+18,27.7,3.86,18.3,2.61,-1.4,0.611,-2.7,0.624,2.29,1.0,0.0,0.0,0.0,0.0,0.0,0hDD,1.0,43nn,57.0,57.0,37.0,57.0,0.0,33.0,0.0,31.0,0.0,168.053744,0.092,-60.7550657,0.0924,0.0138,177,71,131,73,3.85,2.61,0.611,0.624,2.29,1N000,AAUU,3.0,0.0,59.226,60.033,34.637,32.668,794090300,0.531,2M
[0.485],103.0,0.485,J111043.98-603557.3,167.6832852,-60.5992558,0.0509,0.0497,158.2,Im,11.656,0.027,11.731,0.028,10.778,0.113,8.605,,12.11,,11.94,,11.925,0.03,2458.698,1990.77,1.6800606013510262e+18,40.8,7.86,39.4,2.74,9.6,0.838,1.9,0.906,3.61,1.0,0.0,0.0,0.0,0.0,0.001,0h00,1.0,320n,60.0,60.0,60.0,60.0,17.0,37.0,0.0,37.0,4.0,167.6832862,0.0557,-60.599256,0.0541,-0.0121,68,30,-47,30,7.85,2.73,0.839,0.906,3.61,2N000,AABU,7.0,0.0,59.689,59.886,37.29,37.647,793975566,0.364,2M
[],104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.028],106.0,0.028,J111224.06-604512.3,168.1002759,-60.7534216,0.0432,0.0409,140.1,Im,11.734,0.025,11.866,0.022,11.456,0.256,7.781,0.178,12.25,0.024,11.908,0.022,11.777,0.024,1923.338,1588.042,1.680060601351015e+18,43.2,2.31,49.6,1.97,4.2,0.906,6.1,2.79,2.02,1.0,0.0,0.0,0.0,0.0,0.0,0hhD,0.0,21nn,58.0,58.0,58.0,58.0,4.0,34.0,9.0,33.0,0.0,168.1002769,0.0423,-60.7534215,0.0424,-0.0098,48,28,26,28,2.31,1.97,0.906,2.79,2.02,2N000,AABB,15.0,0.0,61.848,62.285,37.39,35.695,794113693,0.129,2M
[7.822],107.0,7.822,J111212.31-604544.3,168.0513271,-60.7623176,0.1053,0.1011,26.8,Im,13.058,0.047,13.418,0.065,11.232,,8.357,,14.451,0.059,13.911,0.081,13.631,0.064,1985.969,1564.82,1.680060601351016e+18,23.1,14.5,16.7,3.2,-4.2,0.7,-1.3,0.68,5.97,1.0,0.0,0.0,0.0,0.0,0.001,ddDD,1.0,30nn,58.0,58.0,57.0,58.0,0.0,13.0,0.0,31.0,0.0,168.0513253,0.1072,-60.7623195,0.1133,0.0161,27,61,246,63,14.5,3.2,0.698,0.68,5.97,1N000,AAUU,3.0,0.0,58.974,58.437,34.997,33.328,794113824,1.772,2M
[0.354],108.0,0.354,J111228.61-604537.1,168.119222,-60.7603093,0.1074,0.1033,27.1,Im,13.23,0.046,13.429,0.064,10.403,0.258,6.328,0.123,13.819,0.027,13.281,0.027,13.168,0.036,1899.135,1569.969,1.680060601351016e+18,23.5,1.76,17.0,1.4,4.2,0.389,8.8,0.741,1.2,1.0,0.0,0.0,0.0,0.0,0.0,00P0,0.0,13n1,60.0,60.0,60.0,60.0,10.0,36.0,15.0,36.0,0.0,168.1192271,0.1051,-60.7603067,0.1078,-0.0307,72,54,84,56,1.76,1.4,0.389,0.741,1.2,1N000,AABB,15.0,0.0,61.794,61.578,36.965,36.063,794113797,0.38,2M
[3.979],109.0,3.979,J111215.26-604626.1,168.0635872,-60.7739232,0.0401,0.038,136.4,Im,10.114,0.022,10.22,0.022,11.93,,7.308,0.117,10.351,0.027,10.293,0.022,10.333,0.023,1970.318,1534.421,1.6800606013510147e+18,48.9,38.3,49.8,17.6,-3.8,1.18,9.3,3.62,18.8,2.0,0.0,0.0,0.0,0.0,0.001,hhHD,1.0,55nn,58.0,58.0,58.0,58.0,0.0,33.0,16.0,31.0,0.0,168.0635858,0.0399,-60.7739222,0.0399,-0.0089,75,24,-115,24,38.3,17.6,1.18,3.62,18.8,3N000,AAUB,11.0,0.0,61.674,61.95,36.715,35.29,794113988,0.183,2M
[3.003],110.0,3.003,J111247.79-604416.7,168.1991662,-60.7379881,0.0353,0.0331,137.6,Im,8.159,0.022,8.176,0.019,8.34,0.029,8.946,,8.25,0.026,8.282,0.049,8.239,0.038,1796.721,1628.166,1.6800606013510144e+18,48.3,1.66,56.0,3.49,37.2,1.23,-7.2,1.39,2.1,1.0,0.0,0.002,0.0,0.0,0.0,00hd,1.0,111n,55.0,55.0,55.0,55.0,33.0,33.0,0.0,31.0,9000.0,168.1991666,0.0349,-60.7379884,0.0347,-0.0095,38,23,-40,23,1.66,3.48,1.23,1.39,2.1,1N000,AAAU,7.0,0.0,56.864,56.752,35.501,33.845,794113469,0.134,2M
[],111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1.782],112.0,1.782,J111041.57-604213.0,167.6732394,-60.703634,0.0677,0.0605,43.4,Im,12.794,0.061,12.82,0.047,7.189,0.024,5.014,0.03,13.69,0.022,13.308,0.023,13.195,0.03,2470.239,1717.428,1.6800606013510287e+18,17.9,4.52,23.2,2.52,45.2,29.9,36.2,19.4,11.5,2.0,0.0,0.0,0.0,0.0,0.0,00h0,1.0,1142,57.0,57.0,57.0,57.0,36.0,36.0,36.0,36.0,0.0,167.6731899,0.0665,-60.7035077,0.0658,0.0212,632,65,102,57,4.6,2.56,30.4,19.9,11.7,3Y049,AAAA,15.0,0.0,57.98,58.316,36.939,36.821,793976976,1.707,2M
[0.376],113.0,0.376,J111217.34-604654.2,168.0722589,-60.7817407,0.0441,0.0423,146.4,Im,10.735,0.025,10.799,0.023,10.316,,6.498,0.102,11.215,0.036,11.049,0.036,11.06,0.033,1959.255,1513.943,1.6800606013510147e+18,43.8,3.15,46.7,1.71,0.9,0.292,10.6,5.1,2.52,2.0,0.0,0.0,0.0,0.0,0.0,00PD,1.0,12nn,60.0,60.0,60.0,60.0,1.0,35.0,30.0,35.0,0.0,168.0722588,0.0443,-60.7817407,0.0462,-0.0097,43,26,34,26,3.14,1.72,0.292,5.1,2.51,3N000,AAUA,11.0,0.0,60.862,60.658,36.113,35.567,794114105,0.557,2M
"[1.095, 9.621]",114.0,1.095,J111223.79-604705.3,168.0991349,-60.7848261,0.1057,0.0969,26.6,Im,12.912,0.041,13.01,0.069,12.061,,6.246,0.261,13.945,0.055,13.353,0.051,13.109,0.039,1924.918,1505.821,1.6800606013510157e+18,26.2,3.81,15.8,1.09,0.2,0.931,4.2,4.18,2.49,2.0,1.0,0.0,0.0,0.0,0.0,00PD,1.0,nnnn,59.0,59.0,59.0,59.0,2.0,33.0,26.0,34.0,0.0,168.0991401,0.0901,-60.7848286,0.0919,-0.0643,208,44,-73,45,7.7,1.75,0.934,4.66,4.02,3N001,AAUB,11.0,0.0,59.62,58.949,36.063,36.227,794114164,0.141,2M
"[5.27, 6.017]",115.0,5.27,J111222.49-604725.7,168.0937465,-60.7904729,0.0805,0.0792,172.2,Im,13.147,0.034,13.522,0.07,11.927,0.488,5.812,0.12,13.939,0.044,13.668,0.052,13.506,0.052,1931.825,1491.047,1.680060601351016e+18,31.9,2.51,15.5,1.36,2.2,0.763,9.0,3.64,2.03,1.0,0.0,0.0,0.0,0.0,0.0,00Pd,1.0,20n0,59.0,59.0,59.0,59.0,3.0,34.0,32.0,34.0,0.0,168.0937566,0.1351,-60.7904718,0.1483,-0.0764,162,76,32,85,2.51,1.36,0.763,3.63,2.03,2N000,AACB,15.0,0.0,59.363,59.838,35.78,35.775,794114259,0.208,2M
[],116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[8.522],117.0,8.522,J111225.48-604729.4,168.1061904,-60.7915022,0.083,0.0821,27.2,Im,12.771,0.037,13.07,0.055,12.195,,7.914,,14.174,0.043,13.271,0.038,12.974,0.032,1915.929,1488.329,1.6800606013510157e+18,29.1,4.36,19.9,1.91,-8.6,0.792,-11.2,1.61,2.42,1.0,0.0,0.0,0.0,0.0,0.0,P0PH,1.0,n2nn,58.0,58.0,58.0,58.0,0.0,23.0,0.0,32.0,0.0,168.1061906,0.0834,-60.7915024,0.0856,0.003,23,45,79,46,4.36,1.91,0.792,1.62,2.42,1N000,AAUU,3.0,0.0,58.617,58.846,34.836,35.346,794114278,0.281,2M
