separation,name,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,dither_warning_flag,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,var_flag,var_inter_hard_flag,flux_aper90_b,flux_aper90_lolim_b,flux_aper90_hilim_b,flux_aper90_h,flux_aper90_lolim_h,flux_aper90_hilim_h,flux_aper90_m,flux_aper90_lolim_m,flux_aper90_hilim_m,flux_aper90_s,flux_aper90_lolim_s,flux_aper90_hilim_s,var_intra_index_b,var_intra_prob_b,ks_intra_prob_b,kp_intra_prob_b,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,nh_gal,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,powlaw_gamma,powlaw_gamma_lolim,powlaw_gamma_hilim,powlaw_gamma_rhat,powlaw_nh,powlaw_nh_lolim,powlaw_nh_hilim,powlaw_nh_rhat,powlaw_ampl,powlaw_ampl_lolim,powlaw_ampl_hilim,powlaw_ampl_rhat,powlaw_stat,flux_bb,flux_bb_lolim,flux_bb_hilim,bb_kt,bb_kt_lolim,bb_kt_hilim,bb_kt_rhat,bb_nh,bb_nh_lolim,bb_nh_hilim,bb_nh_rhat,bb_ampl,bb_ampl_lolim,bb_ampl_hilim,bb_ampl_rhat,bb_stat,flux_brems,flux_brems_lolim,flux_brems_hilim,brems_kt,brems_kt_lolim,brems_kt_hilim,brems_kt_rhat,brems_nh,brems_nh_lolim,brems_nh_hilim,brems_nh_rhat,brems_norm,brems_norm_lolim,brems_norm_hilim,brems_norm_rhat,brems_stat,flux_apec,flux_apec_lolim,flux_apec_hilim,apec_kt,apec_kt_lolim,apec_kt_hilim,apec_kt_rhat,apec_abund,apec_abund_lolim,apec_abund_hilim,apec_abund_rhat,apec_z,apec_z_lolim,apec_z_hilim,apec_z_rhat,apec_nh,apec_nh_lolim,apec_nh_hilim,apec_nh_rhat,apec_norm,apec_norm_lolim,apec_norm_hilim,apec_norm_rhat,apec_stat,obsid,region_id,obi,ra_pnt,dec_pnt,gti_obs,gti_end,instrument,grating,datamode,theta,phi,src_cnts_aper90_b,src_cnts_aper90_lolim_b,src_cnts_aper90_hilim_b,flux_significance_b,conf_code,dither_warning_flag.1,edge_code,extent_code,multi_chip_code,pileup_warning,sat_src_flag.1,streak_src_flag.1,var_code,flux_aper90_b.1,flux_aper90_lolim_b.1,flux_aper90_hilim_b.1,flux_aper90_h.1,flux_aper90_lolim_h.1,flux_aper90_hilim_h.1,flux_aper90_m.1,flux_aper90_lolim_m.1,flux_aper90_hilim_m.1,flux_aper90_s.1,flux_aper90_lolim_s.1,flux_aper90_hilim_s.1,var_index_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,usrid
0.0, 2CXO J111135.9-604006, 11 11 35.91,-60 40 06.75,0.75,0.73,45.0,5.86,                TRUE,False,False,False,False,False,False,False,False,3.852e-15,3.09e-15,4.571e-15,1.402e-15,4.834e-16,2.272e-15,1.115e-15,7.362e-16,1.472e-15,1.716e-15,1.328e-15,2.083e-15,1,0.559,0.963,0.959,  ,         ,         ,145.1,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,36,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,2.375,307.27,47.95,39.487,56.413,5.86,257,False,0,0,0,0.002031092,False,False,0,3.852e-15,3.09e-15,4.571e-15,1.402e-15,4.834e-16,2.272e-15,1.115e-15,7.362e-16,1.472e-15,1.716e-15,1.328e-15,2.083e-15,1,0.559,0.963,0.959,0.0001638,0.001052,0.0008661,0.001224,43
0.01, 2CXO J111134.6-604001, 11 11 34.63,-60 40 01.13,0.82,0.76,59.6,4.29,                TRUE, TRUE,False,False,False,False,False,False,False,2.041e-15,1.449e-15,2.634e-15,7.279e-16,6.617e-17,1.39e-15,7.09e-16,4.305e-16,9.876e-16,9.613e-16,6.667e-16,1.24e-15,1,0.581,0.974,0.823,  ,         ,         ,145.1,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,37,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,2.514,310.05,26.578,20.113,33.043,4.29,271,False,0,0,0,0.001332904,False,False,0,2.041e-15,1.449e-15,2.634e-15,7.279e-16,6.617e-17,1.39e-15,7.09e-16,4.305e-16,9.876e-16,9.613e-16,6.667e-16,1.24e-15,1,0.581,0.974,0.823,0.0001708,0.0006174,0.0003892,0.0009118,44
0.02, 2CXO J111134.2-604001, 11 11 34.22,-60 40 01.66,0.75,0.73,55.4,8.88,                TRUE, TRUE,False,False,False,False,False,False,False,8.415e-15,7.383e-15,9.383e-15,2.081e-15,8.2e-16,3.28e-15,1.292e-15,9.064e-16,1.678e-15,5.504e-15,4.815e-15,6.15e-15,0,0.071,0.685,0.905,  ,         ,         ,145.1,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,247,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,2.565,310.02,111.63,98.685,123.76,8.88,271,False,0,0,0,0.004950787,False,False,0,8.415e-15,7.383e-15,9.383e-15,2.081e-15,8.2e-16,3.28e-15,1.292e-15,9.064e-16,1.678e-15,5.504e-15,4.815e-15,6.15e-15,0,0.071,0.685,0.905,1.918e-05,0.002074,0.002054,0.002102,45
0.0, 2CXO J111204.0-604038, 11 12 04.06,-60 40 38.99,0.76,0.74,145.2,4.19,                TRUE,False,False,False,False,False,False,False,False,2.037e-15,1.535e-15,2.538e-15,4.305e-16,2.05e-17,8.405e-16,6.134e-16,3.213e-16,8.91e-16,9.969e-16,6.821e-16,1.294e-15,1,0.554,0.553,0.65,  ,         ,         ,144.3,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,28,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,1.494,179.98,25.755,19.605,31.905,4.19,256,False,1,0,0,0.001396376,False,False,0,2.037e-15,1.535e-15,2.538e-15,4.305e-16,2.05e-17,8.405e-16,6.134e-16,3.213e-16,8.91e-16,9.969e-16,6.821e-16,1.294e-15,1,0.554,0.553,0.65,4.353e-05,0.0004587,0.0004434,0.0009139,46
0.01, 2CXO J111131.7-603952, 11 11 31.75,-60 39 52.16,0.78,0.75,42.8,5.78,                TRUE,False,False,False,False,False,False,False,False,3.684e-15,2.948e-15,4.38e-15,1.242e-15,5.705e-16,1.913e-15,9.199e-16,5.82e-16,1.239e-15,1.476e-15,1.113e-15,1.839e-15,1,0.523,0.926,0.799,  ,         ,         ,145.1,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,40,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,2.849,314.05,43.352,35.341,51.363,5.78,257,False,0,0,0,0.001332904,False,False,0,3.684e-15,2.948e-15,4.38e-15,1.242e-15,5.705e-16,1.913e-15,9.199e-16,5.82e-16,1.239e-15,1.476e-15,1.113e-15,1.839e-15,1,0.523,0.926,0.799,0.0001931,0.0009762,0.0006243,0.00132,47
0.04, 2CXO J111121.7-603714, 11 11 21.71,-60 37 14.42,0.98,0.83,64.1,7.62,                TRUE,False,False,False,False,False,False,False,False,3.06e-14,2.644e-14,3.452e-14,3.018e-14,2.583e-14,3.453e-14,6.86e-16,3.669e-16,1.005e-15,1.297e-16,0.0,2.594e-16,0,0.431,0.728,0.828,  ,         ,         ,145.6,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,213,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,4.737,348.97,78.75,67.91,88.952,7.62,5,False,0,0,0,0.001015546,False,False,0,3.06e-14,2.644e-14,3.452e-14,3.018e-14,2.583e-14,3.453e-14,6.86e-16,3.669e-16,1.005e-15,1.297e-16,0.0,2.594e-16,0,0.431,0.728,0.828,0.0002923,0.001776,0.001552,0.003388,48
0.01, 2CXO J111148.7-604058, 11 11 48.75,-60 40 58.07,0.81,0.76,20.4,3.31,                TRUE,False,False,False,False,False,False,False,False,5.366e-15,3.701e-15,6.939e-15,5.282e-15,3.643e-15,6.83e-15,0.0,0.0,1.244e-16,0.0,0.0,8.617e-17,0,0.438,0.265,0.087,  ,         ,         ,144.6,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,211,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,1.513,258.39,16.159,11.144,20.896,3.11,257,False,0,0,0,0.0007616596,False,False,0,5.366e-15,3.701e-15,6.939e-15,5.282e-15,3.643e-15,6.83e-15,0.0,0.0,1.244e-16,0.0,0.0,8.617e-17,0,0.438,0.265,0.087,1.544e-05,0.0002792,0.0002739,0.0003936,49
0.01, 2CXO J111126.0-603928, 11 11 26.04,-60 39 28.42,1.03,0.81,74.5,3.64,                TRUE,False,False,False,False,False,False,False,False,1.44e-15,9.768e-16,1.877e-15,0.0,0.0,4.736e-16,5.636e-16,2.959e-16,8.314e-16,8.438e-16,5.625e-16,1.125e-15,0,0.391,0.394,0.159,  ,         ,         ,145.2,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,250,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,3.545,321.27,20.417,14.727,25.772,3.64,0,False,0,0,0,0.0006347163,False,False,0,1.44e-15,9.768e-16,1.877e-15,0.0,0.0,4.736e-16,5.636e-16,2.959e-16,8.314e-16,8.438e-16,5.625e-16,1.125e-15,0,0.391,0.394,0.159,2.476e-05,0.0004188,0.0004093,0.0005782,50
0.03, 2CXO J111149.3-604114, 11 11 49.39,-60 41 14.25,0.77,0.75,6.5,3.53,                TRUE,False,False,False,False,False,False, TRUE,False,2.098e-15,1.479e-15,2.683e-15,1.149e-15,4.104e-16,1.888e-15,6.413e-16,3.644e-16,9.182e-16,4.325e-16,2.265e-16,6.282e-16,6,0.98,0.927,0.999,  ,         ,         ,144.5,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,26,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,1.72,251.63,18.18,12.816,23.247,3.53,257,False,0,0,0,0.001015546,False,False,16,2.098e-15,1.479e-15,2.683e-15,1.149e-15,4.104e-16,1.888e-15,6.413e-16,3.644e-16,9.182e-16,4.325e-16,2.265e-16,6.282e-16,6,0.98,0.927,0.999,0.0001944,0.0003393,0.0002335,0.00151,51
0.01, 2CXO J111222.8-603919, 11 12 22.84,-60 39 19.28,0.86,0.75,143.3,5.79,                TRUE,False,False,False,False,False,False,False,False,7.668e-15,6.375e-15,8.961e-15,3.481e-15,2.175e-15,4.786e-15,1.619e-15,1.125e-15,2.086e-15,2.865e-15,2.177e-15,3.553e-15,0,0.327,0.508,0.34,  ,         ,         ,144.2,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,44,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,3.434,132.78,51.957,43.189,60.724,5.79,256,False,1,0,0,0.001523319,False,False,0,7.668e-15,6.375e-15,8.961e-15,3.481e-15,2.175e-15,4.786e-15,1.619e-15,1.125e-15,2.086e-15,2.865e-15,2.177e-15,3.553e-15,0,0.327,0.508,0.34,6.462e-05,0.0009773,0.0009532,0.001515,52
0.02, 2CXO J111117.3-603659, 11 11 17.38,-60 36 59.87,1.68,1.08,67.1,3.64,                TRUE,False,False,False,False,False,False,False,False,2.828e-15,1.867e-15,3.735e-15,0.0,0.0,1.874e-15,2.53e-16,4.217e-17,4.533e-16,1.329e-15,9.583e-16,1.677e-15,2,0.882,0.779,0.966,  ,         ,         ,145.7,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,274,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,5.318,348.29,26.409,19.702,33.116,3.35,7,False,0,0,0,0.000507773,False,False,0,2.828e-15,1.867e-15,3.735e-15,0.0,0.0,1.874e-15,2.53e-16,4.217e-17,4.533e-16,1.329e-15,9.583e-16,1.677e-15,2,0.882,0.779,0.966,0.000275,0.0006379,0.0004316,0.001894,53
0.02, 2CXO J111134.7-603318, 11 11 34.75,-60 33 18.80,1.43,1.14,83.5,7.88,                TRUE,False,False,False,False,False,False,False,False,7.506e-15,6.262e-15,8.677e-15,1.517e-15,2.616e-16,2.773e-15,2.058e-15,1.543e-15,2.572e-15,4.19e-15,3.513e-15,4.866e-15,0,0.341,0.219,0.101,  ,         ,         ,146.3,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,264,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,6.811,26.98,94.554,82.17,106.21,7.88,7,False,1,0,1,0.0005712446,False,False,0,7.506e-15,6.262e-15,8.677e-15,1.517e-15,2.616e-16,2.773e-15,2.058e-15,1.543e-15,2.572e-15,4.19e-15,3.513e-15,4.866e-15,0,0.341,0.219,0.101,0.0002104,0.002174,0.002073,0.004284,54
0.04, 2CXO J111129.4-603346, 11 11 29.47,-60 33 46.77,1.88,1.23,94.0,4.22,                TRUE,False,False,False,False,False,False,False,False,2.871e-15,1.896e-15,3.791e-15,0.0,0.0,1.3e-15,1.206e-15,7.961e-16,1.615e-15,1.92e-15,1.448e-15,2.393e-15,0,0.147,0.508,0.341,  ,         ,         ,146.2,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,139,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,6.657,20.3,46.828,37.357,55.773,4.22,7,False,3,0,1,0.0003808298,False,False,0,2.871e-15,1.896e-15,3.791e-15,0.0,0.0,1.3e-15,1.206e-15,7.961e-16,1.615e-15,1.92e-15,1.448e-15,2.393e-15,0,0.147,0.508,0.341,4.095e-05,0.001276,0.001259,0.001577,55
0.03, 2CXO J111217.2-604023, 11 12 17.20,-60 40 23.70,0.81,0.76,150.3,4.78,                TRUE,False,False,False,False,False,False,False,False,4.249e-15,3.357e-15,5.141e-15,1.923e-15,1.032e-15,2.815e-15,1.231e-15,8.355e-16,1.627e-15,1.291e-15,8.438e-16,1.737e-15,0,0.475,0.284,0.426,  ,         ,         ,144.1,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,31,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,2.824,153.52,32.483,25.666,39.3,4.78,256,False,0,0,0,0.001269433,False,False,0,4.249e-15,3.357e-15,5.141e-15,1.923e-15,1.032e-15,2.815e-15,1.231e-15,8.355e-16,1.627e-15,1.291e-15,8.438e-16,1.737e-15,0,0.475,0.284,0.426,6.654e-05,0.0006382,0.0006084,0.00106,56
0.03, 2CXO J111131.7-603328, 11 11 31.71,-60 33 28.61,2.81,1.48,90.6,3.18,                TRUE,False,False,False,False,False,False,False,False,6.208e-15,4.419e-15,7.892e-15,4.671e-15,2.882e-15,6.46e-15,5.944e-16,2.702e-16,9.186e-16,0.0,0.0,2.351e-16,2,0.684,0.129,0.137,  ,         ,         ,146.2,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,227,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,6.806,23.55,28.605,21.102,36.108,2.32,7,False,3,0,1,0.0002538865,False,False,0,6.208e-15,4.419e-15,7.892e-15,4.671e-15,2.882e-15,6.46e-15,5.944e-16,2.702e-16,9.186e-16,0.0,0.0,2.351e-16,2,0.684,0.129,0.137,0.0001602,0.001017,0.0009516,0.002229,57
0.0, 2CXO J111116.9-603620, 11 11 16.92,-60 36 20.00,2.77,1.42,81.2,3.29,            MARGINAL,False,False,False,False,False,False,False,False,0.0,0.0,2.888e-16,0.0,0.0,2.683e-16,1.579e-16,0.0,3.246e-16,8.829e-16,5.773e-16,1.189e-15,0,0.29,0.201,0.551,  ,         ,         ,145.8,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,301,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,5.725,353.77,14.112,8.4071,19.516,2.91,7,False,0,0,0,0.0002538865,False,False,0,0.0,0.0,2.888e-16,0.0,0.0,2.683e-16,1.579e-16,0.0,3.246e-16,8.829e-16,5.773e-16,1.189e-15,0,0.29,0.201,0.551,4.098e-05,0.0007579,0.0007414,0.001081,58
0.02, 2CXO J111226.5-603903, 11 12 26.56,-60 39 03.32,0.97,0.82,130.8,4.97,                TRUE,False,False,False,False,False,False,False,False,4.481e-15,3.564e-15,5.347e-15,0.0,0.0,6.323e-16,2.209e-16,3.682e-17,4.05e-16,4.448e-15,3.548e-15,5.348e-15,0,0.458,0.814,0.652,  ,         ,         ,144.2,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,252,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,3.92,129.56,38.413,30.644,45.75,4.97,256,False,0,0,0,0.001015546,False,False,0,4.481e-15,3.564e-15,5.347e-15,0.0,0.0,6.323e-16,2.209e-16,3.682e-17,4.05e-16,4.448e-15,3.548e-15,5.348e-15,0,0.458,0.814,0.652,0.0001156,0.0007178,0.0006334,0.00133,59
0.03, 2CXO J111128.0-604027, 11 11 28.03,-60 40 27.33,0.88,0.79,58.3,4.26,                TRUE,False,False,False,False,False,False,False,False,1.428e-15,9.948e-16,1.862e-15,0.0,0.0,5.623e-16,2.376e-16,4.751e-17,4.276e-16,1.625e-15,1.231e-15,2.019e-15,0,0.313,0.519,0.478,  ,         ,         ,145.1,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,245,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,3.391,304.69,26.461,20.046,32.876,4.26,256,False,0,0,0,0.001079018,False,False,0,1.428e-15,9.948e-16,1.862e-15,0.0,0.0,5.623e-16,2.376e-16,4.751e-17,4.276e-16,1.625e-15,1.231e-15,2.019e-15,0,0.313,0.519,0.478,3.044e-05,0.0005784,0.0005647,0.0007474,60
0.01, 2CXO J111115.5-603631, 11 11 15.57,-60 36 31.70,2.51,1.74,74.5,3.52,                TRUE,False,False,False,False,False,False,False,False,6.237e-15,4.377e-15,8.097e-15,6.297e-15,4.117e-15,8.356e-15,3.922e-16,1.457e-16,6.275e-16,0.0,0.0,1.556e-16,2,0.807,0.152,0.47,  ,         ,         ,145.8,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,222,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,5.752,351.23,21.739,15.255,28.222,3.52,7,False,0,0,0,0.0002538865,False,False,0,6.237e-15,4.377e-15,8.097e-15,6.297e-15,4.117e-15,8.356e-15,3.922e-16,1.457e-16,6.275e-16,0.0,0.0,1.556e-16,2,0.807,0.152,0.47,0.0001502,0.0008376,0.0007825,0.002541,61
