_rs_gaia,_q,_r_gaia,EDR3Name_gaia,RA_ICRS_gaia,e_RA_ICRS_gaia,DE_ICRS_gaia,e_DE_ICRS_gaia,Source_gaia,SolID_gaia,RandomI_gaia,Epoch_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,E_BP_RP__gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RVDR2_gaia,e_RVDR2_gaia,o_RVDR2_gaia,Tefftemp_gaia,loggtemp_gaia,__Fe_H_temp_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,PS1_gaia,SDSSDR13_gaia,SkyMapper2_gaia,URAT1_gaia,GmagCorr_gaia,e_GmagCorr_gaia,FGCorr_gaia,E_BP_RP_Corr_gaia,RAJ2000_gaia,e_RAJ2000_gaia,DEJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia,_r_gaiadist,RA_ICRS_gaiadist,DE_ICRS_gaiadist,rgeo_gaiadist,b_rgeo_gaiadist,B_rgeo_gaiadist,rpgeo_gaiadist,b_rpgeo_gaiadist,B_rpgeo_gaiadist,Flag_gaiadist
"[0.48320718962950304, 0.8094246801967, 3.049267592450842, 6.6562100882798605, 7.112907901094356, 7.332433780870528, 7.60112831012043, 7.608636344724405, 8.122344852278674, 8.366101931819504, 9.570649396249557, 9.735908549746364]",38.0,0.48320718962950304,Gaia EDR3 5337640052431164800,167.85694788451,1.1091,-60.6094907306,1.7493,5337640052431164800,1636042515805110272,1806530388,2016.0,0.5698,1.1989,0.4752,5.761,-3.393,1.619,4.656,1.997,0.5411,0.0528,-0.1632,-0.2163,-0.0006,-0.0222,-0.6567,-0.1597,0.0829,0.4582,106,0,106,0,1.6511,131.23,2.596,1.55,95,0,,1.325,0.341,-0.127,-0.357,-0.17,-0.492,0.086,13,10,3.26705,17,6,1,0.0643,130.0,0,6,1.116,0.281,0.602,0.562,0.256,-157.715,-52.674,35.975,-19.959,0,130,119.43,1.2955,92.184,20.49462,0.012096,0,,,,,,0,,,,,,,,,,2,,,,,,,0,,,,290.9604985073,-0.0834511092,207.6978861342,-57.1888629274,,,,,20.49462,0.012096,119.43,,167.85697861188,26.104,-60.60951142567,33.1275,0.4497,0.483,167.85694788451,-60.6094907306,3647.08569,2067.14551,5606.13184,,,,10099.0
"[0.3912455125820223, 2.7073882451534375, 4.948778637621364, 6.703089282541422, 6.706891251656661, 7.451458634053259, 7.757577192760499, 8.552257709258347, 8.78510236797113, 9.666178300344985, 9.67255127333166]",39.0,0.3912455125820223,Gaia EDR3 5337638192711314560,167.92087028585,0.0256,-60.66999468935,0.0304,5337638192711314560,1636042515805110272,695362510,2016.0,0.4418,0.0343,12.8714,13.144,-11.43,0.035,6.491,0.038,0.2184,-0.1116,-0.1113,-0.0385,-0.1548,-0.0461,-0.317,0.1364,0.1824,0.28,360,0,358,2,0.4359,379.64,0.057,0.372,31,0,1.476,,,,,,,,44,25,0.0583501,52,16,0,0.0104,58.9,1,0,1.015,0.195,0.21,0.0752,0.256,-87.165,-59.359,-45.96,28.939,0,370,8477.1,15.543,545.403,15.866754,0.003399,42,3868.8,30.216,128.038,16.369604,0.008927,41,6814.0,50.727,134.327,15.164385,0.008923,0,3,0,2,0,1.26,1.205219,0.502851,0.702369,,,0,,,,291.0122755814,-0.127747125,207.8183427533,-57.2084797671,,,423105255,,15.866754,0.003399,8477.1,0.023,167.92097399498,0.5555,-60.67002353604,0.6213,0.2781,0.391,167.92087028585,-60.66999468935,2147.53687,1963.19861,2309.74072,2070.00439,1926.15344,2270.00317,10033.0
"[1.8858141097311576, 4.694295917228755, 4.7454265433770075, 6.297199888073536, 7.4603608647256126, 8.728293964398073, 9.112273951813885]",40.0,1.8858141097311576,Gaia EDR3 5337638540648054656,167.85898555364,1.4479,-60.63585381214,1.2875,5337638540648054656,1636042515805110272,538827373,2016.0,,,,,,,,,0.57,,,,,,,,,,113,0,102,11,1.2136,114.16,2.744,1.85,3,0,,,,,,,,,12,9,4.97783,17,10,0,0.479,4.99,0,6,,0.241,0.158,0.413,0.379,-152.442,-26.628,30.644,41.078,0,121,123.33,1.9664,62.719,20.459663,0.017529,4,308.69,43.756,7.055,19.11474,0.153927,3,295.04,2.8993,101.762,18.573195,0.011319,0,4,0,3,0,4.895,0.541546,-1.344923,1.886469,,,0,,,,290.9713411041,-0.1075020901,207.7341028642,-57.2064998694,,,,,20.459663,0.017529,123.33,3.713,167.85898555364,1.4479,-60.63585381214,1.2875,0.57,,,,,,,,,,
"[0.3009641766611001, 3.7722663087148183, 6.372492188698636, 6.996013448274199, 7.156114914224426, 7.20504110722085, 8.377661847751156, 9.50124231279185, 9.986953798761293]",41.0,0.3009641766611001,Gaia EDR3 5337640464793030400,167.92954782809,0.0308,-60.56451240318,0.0296,5337640464793030400,1636042515805110272,251143899,2016.0,0.3624,0.0377,9.6122,6.277,-6.047,0.04,1.685,0.036,0.0978,-0.1804,-0.1919,0.0917,0.1328,0.1498,0.0192,0.1613,0.0969,0.208,367,0,366,1,-0.602,358.07,0.0,0.0,31,0,1.406,,,,,,,,43,28,0.0588072,49,14,0,0.0191,73.4,0,2,0.977,0.0911,0.117,0.0558,0.255,-104.262,-36.097,44.264,26.806,0,394,6418.5,6.8079,942.799,16.16879,0.002986,43,2337.8,10.888,214.713,16.916529,0.005775,43,5836.7,19.239,303.37,15.332485,0.005205,0,2,0,1,0,1.274,1.584043,0.747738,0.836306,,,0,,,,290.9766451057,-0.0283735302,207.6842172997,-57.1319480122,,,423100581,,16.16879,0.002986,6418.5,-0.007,167.92960251403,0.6428,-60.56451989097,0.5813,0.1941,0.301,167.92954782809,-60.56451240318,2600.67236,2389.04028,2861.23047,2615.39648,2385.20703,2928.09424,10033.0
"[1.0613911454822413, 2.534734250696569, 4.3836179634632355, 5.505985683469533, 7.0525851948985006, 7.398380899231365, 7.470079480409754, 8.400369503113854, 9.416790726242592, 9.90424415921146]",42.0,1.0613911454822413,Gaia EDR3 5337639262202458368,168.0838702749,0.0332,-60.63709637647,0.0362,5337639262202458368,1636042515805110272,231294483,2016.0,0.3343,0.0417,8.0121,8.691,-8.599,0.042,1.262,0.045,0.1903,-0.0714,-0.1477,-0.0165,0.215,0.0043,-0.1824,0.0997,0.0584,0.3022,361,0,359,2,0.0854,371.28,0.046,0.149,31,0,1.482,,,,,,,,43,29,0.0693382,48,14,0,0.0126,69.7,1,0,1.002,0.149,0.181,0.122,0.245,-102.032,-55.351,44.447,27.763,0,350,5276.0,2.5527,2066.798,16.38161,0.002805,32,2445.8,7.0111,348.852,16.867477,0.00418,30,4247.2,11.68,363.641,15.677642,0.004816,0,16,0,15,0,1.269,1.189836,0.485867,0.703969,,,0,,,,291.0740515693,-0.0673519651,207.8774066819,-57.1282402717,,,423096241,,16.38161,0.002805,5276.0,0.033,168.08394821317,0.6837,-60.63710198717,0.7259,0.2977,1.061,168.0838702749,-60.63709637647,2817.87769,2586.96069,3135.93604,2749.77148,2480.51343,3115.32983,10033.0
"[0.1998759321893621, 0.9021247247870978, 1.8280738789283075, 3.8480073758940763, 6.011899627222345, 6.572360610235849, 6.916196905283996, 7.1684887227994265, 7.197360055762301, 8.727725247936513, 9.497004725684546, 9.629110839855292, 9.915204114626022, 9.93730055596081]",43.0,0.1998759321893621,Gaia EDR3 5337638231410200832,167.89964084954,0.0651,-60.66848669112,0.0707,5337638231410200832,1636042515805110272,489445389,2016.0,0.4116,0.0827,4.9783,5.871,-5.458,0.084,2.161,0.088,0.1734,-0.0124,-0.1357,0.0291,0.116,0.0357,-0.2987,0.0293,-0.094,0.2214,369,0,368,1,4.0392,521.3,0.408,4.04,95,0,,1.3587,0.0168,0.006,-0.135,-0.021,-0.076,0.081,45,25,0.13286,51,18,0,0.0129,157.0,2,0,1.153,0.129,0.172,0.0266,0.223,-82.853,-53.67,-54.206,30.407,0,386,2152.3,6.1242,351.435,17.355127,0.00414,35,706.38,11.971,59.005,18.215946,0.018611,35,2494.0,24.221,102.97,16.25564,0.011201,0,35,0,35,0,1.487,1.960306,0.860819,1.099487,,,0,,,,291.0020708033,-0.1302534197,207.8029812198,-57.2148996954,,,,,17.346995,0.004122,2168.4,0.158,167.89969037038,1.3598,-60.66849629753,1.4284,0.2136,0.2,167.89964084954,-60.66848669112,2518.20288,2041.24341,3789.76611,2248.78613,1946.849,2603.39355,10033.0
"[0.220348495744448, 2.8399724910393, 4.759706667727985, 5.600209396147275, 6.0390426437753115, 6.1039483583258685, 6.592457131285455, 6.9340841476104, 7.77655373933997, 7.84903099572766, 9.80541833040459]",44.0,0.220348495744448,Gaia EDR3 5337638231410450048,167.89422029087,0.2306,-60.66693031821,0.1685,5337638231410450048,1636042515805110272,560662384,2016.0,-0.6263,0.2465,-2.5411,8.567,-8.005,0.262,3.051,0.244,0.0815,-0.5446,-0.1133,0.1865,0.0598,-0.009,0.4758,-0.006,-0.1775,-0.1273,155,0,154,1,7.5724,339.47,1.048,10.6,95,0,,1.5819,0.0386,-0.013,-0.058,-0.069,-0.155,0.244,19,14,0.382271,24,21,2,0.0746,81.1,0,0,1.468,0.187,0.305,0.14,0.438,-112.901,-7.149,44.055,29.903,0,127,1904.1,26.955,70.642,17.488127,0.015615,3,24164.0,5013.3,4.82,14.380629,0.225275,3,13094.0,3098.8,4.225,14.455255,0.256983,0,3,0,3,0,19.567,-0.074627,-3.107498,3.032871,,,0,,,,290.999025255,-0.1298083623,207.7975047587,-57.2157241436,,,,,17.487595,0.015607,1905.1,18.415,167.89429291872,4.2308,-60.66694387896,3.823,-0.1387,0.22,167.89422029087,-60.66693031821,5870.84668,4277.0957,8048.42236,11361.5459,9568.36816,13854.0156,10013.0
"[0.4764111233915812, 2.973141009751197, 4.391816989652407, 5.008434540099345, 5.605309365526512, 5.964159099965397, 6.627942727212596, 7.743667475556279, 8.24851569142714, 8.41307745696966, 8.490074515385372, 8.893704996435146]",45.0,0.4764111233915812,Gaia EDR3 5337638231366951936,167.89268207428,0.0162,-60.66700459856,0.016,5337638231366951936,1636042515805110272,788074057,2016.0,2.1372,0.0187,114.0471,14.386,-14.26,0.022,-1.9,0.02,0.3009,-0.0101,0.2281,0.2293,0.0837,0.2223,-0.0309,0.0587,-0.0208,0.3873,371,371,365,6,-1.5563,1294.19,0.16,27.3,31,0,1.718,,,,,,,,42,24,0.0350476,51,14,1,0.0193,125.0,1,0,0.942,,,,,,,,,1,381,1630200.0,581.78,2802.169,10.156741,0.002782,37,1140100.0,630.59,1807.975,10.196197,0.002854,38,746540.0,338.23,2207.181,10.065261,0.003811,0,16,0,30,0,1.157,0.130936,0.039455,0.09148,,,0,,,,290.9983547951,-0.1301602718,207.7966350391,-57.216317085,,,423105288,,10.156741,0.002782,1630200.0,-0.002,167.89281144889,0.3509,-60.66699615404,0.3234,0.369,0.476,167.89268207428,-60.66700459856,465.216309,461.380676,469.60199,466.001099,462.29248,471.508636,10033.0
"[0.10001143588869381, 3.1634582667200224, 3.364926286682007, 6.553927725453087, 9.955005795420409]",46.0,0.10001143588869381,Gaia EDR3 5337638884245268224,168.01690477541,0.0484,-60.67747005848,0.0462,5337638884245268224,1636042515805110272,172088572,2016.0,0.4389,0.0592,7.4121,6.439,-6.209,0.065,1.704,0.061,0.1419,0.0732,-0.1289,0.0336,0.1577,0.0479,-0.1017,0.1159,0.097,0.274,356,0,355,1,1.5834,411.57,0.153,0.888,31,0,1.362,,,,,,,,42,27,0.0983902,47,14,0,0.00803,102.0,0,0,1.059,0.0961,0.133,0.0809,0.29,-139.877,-37.051,39.925,28.123,0,392,3107.1,4.8539,640.118,16.956495,0.003236,39,957.38,11.618,82.404,17.885828,0.013468,39,3129.5,17.452,179.317,16.009201,0.007138,0,2,0,0,0,1.315,1.876627,0.929333,0.947294,,,0,,,,291.0586872575,-0.1170592498,207.8886720814,-57.1799078796,,,423096826,,16.956495,0.003236,3107.1,-0.003,168.0169611263,1.0433,-60.67747763164,0.9759,0.267,0.1,168.01690477541,-60.67747005848,2228.10986,1967.06201,2567.09253,2112.5376,1897.73083,2377.39307,10033.0
"[0.35563981389009963, 0.703182128500066, 2.75841211219078, 4.230649391529946, 4.531462499873666, 5.169540162675475, 5.478715620639766, 5.797680695847438, 6.07402370022504, 7.0732906502527815, 9.09181289782723, 9.11914191401393, 9.187729143197322, 9.297830855432672, 9.528733739876543]",47.0,0.35563981389009963,Gaia EDR3 5337638437578353920,167.88233489082,0.0367,-60.66439239646,0.0378,5337638437578353920,1636042515805110272,909996176,2016.0,0.4467,0.046,9.7143,6.166,-5.939,0.047,1.657,0.043,0.1354,-0.0564,-0.0676,0.1214,0.0595,0.1644,-0.0915,0.021,0.1065,0.092,401,392,395,6,28.5775,8031.39,0.482,225.0,95,0,,1.6473,0.0092,-0.041,-0.149,-0.059,-0.111,0.079,47,27,0.0659961,53,53,0,0.0254,84.1,54,0,2.182,,,,,,,,,0,404,186880.0,227.24,822.399,12.508467,0.003055,38,174700.0,2670.4,65.419,12.232829,0.016829,38,135550.0,2726.8,49.711,11.917638,0.022166,0,38,0,38,0,1.66,0.315191,-0.275638,0.590829,,,0,,,,290.9926755852,-0.1296441021,207.7866561238,-57.2181407605,,,423105291,,12.508467,0.003055,186880.0,0.492,167.8823887686,0.7504,-60.66439976121,0.693,0.0765,0.356,167.88233489082,-60.66439239646,2173.7124,1988.85156,2435.18066,2196.0105,2018.85071,2512.39844,10033.0
"[0.7912152832516505, 1.3455303921287967, 4.346146748792883, 5.996895319511481, 6.043740487108151, 6.872375052907071, 7.500496852677434, 7.922202863032748, 8.47898493313816, 8.95873578857719, 9.093379809010699, 9.320116017560657]",48.0,0.7912152832516505,Gaia EDR3 5337640018076213376,167.84090527103,0.7741,-60.62065712588,0.5074,5337640018076213376,1636042515805110272,1555919284,2016.0,-0.6238,0.7139,-0.8737,9.909,-9.223,1.12,3.623,0.689,-0.1854,-0.2378,-0.3011,0.2079,0.0638,0.2402,-0.2986,-0.1438,0.0016,0.0208,231,0,231,0,0.4971,245.9,0.0,1.34e-15,95,0,,1.7302,0.1573,0.194,-0.193,-0.08,-0.216,0.098,27,17,1.57645,36,11,0,0.0217,138.0,0,22,1.022,0.184,0.229,0.246,0.0971,174.901,6.361,20.618,41.559,0,250,125.71,1.3757,91.383,20.438929,0.012196,6,111.89,28.686,3.9,20.216597,0.278383,7,230.49,26.34,8.751,18.841282,0.124134,0,5,0,6,0,2.723,1.375315,-0.222332,1.597647,,,0,,,,290.9574069331,-0.096758786,207.7025631412,-57.2022879615,,,,,20.439329,0.012201,125.67,1.468,167.84098882527,18.162,-60.62067322888,11.1816,0.0004,0.791,167.84090527103,-60.62065712588,4545.49414,2734.47119,7321.17236,7386.44385,6392.20508,9278.60352,10033.0
"[3.577728932781225, 4.028275740796679, 4.912264563811115, 5.329704080100595, 6.146097115323871, 7.645442505335295, 9.341649492257957]",49.0,3.577728932781225,Gaia EDR3 5337637441095471488,167.95512452951,0.7872,-60.68296785536,0.566,5337637441095471488,1636042515805110272,237966660,2016.0,0.7518,0.7045,1.0671,4.99,-4.584,0.909,1.971,0.719,-0.0448,-0.1873,-0.5632,-0.0262,0.0106,0.0797,-0.3755,0.0862,0.006,0.1074,230,0,228,2,2.1251,286.41,2.635,12.0,95,0,,1.3953,0.1775,0.081,-0.275,0.002,-0.284,0.135,27,19,1.3633,35,13,1,0.0829,93.4,0,0,1.101,0.159,0.182,0.127,0.328,-163.489,-2.978,21.346,37.271,0,251,132.9,0.86904,152.933,20.378517,0.007615,21,36.201,4.3941,8.239,21.441729,0.131815,27,115.25,6.5159,17.687,19.593826,0.061503,0,0,0,0,0,1.14,1.847902,1.063211,0.784691,,,0,,,,291.0326921754,-0.1334822381,207.8570985267,-57.2054579233,,,,,20.372265,0.007577,133.67,-0.175,167.9551661352,15.0051,-60.68297661749,11.7299,0.0996,3.578,167.95512452951,-60.68296785536,3586.57495,1992.54297,4903.47266,4158.49023,3317.14746,6309.43701,10033.0
"[0.3811377886127745, 3.0432758815498526, 3.1190317952210247, 6.178595543689332, 8.030928605447656, 8.440370687753791, 8.595267657812345, 9.395045960289425, 9.784347336014903]",50.0,0.3811377886127745,Gaia EDR3 5337638437568628096,167.85858305654,0.0107,-60.65779670841,0.0111,5337638437568628096,1636042515805110272,1313157950,2016.0,0.6989,0.0135,51.7397,7.033,-6.977,0.014,0.883,0.013,0.1455,-0.0928,-0.0659,0.0933,0.0774,0.1212,-0.0893,0.0596,0.1147,0.1947,431,431,427,4,-6.5719,860.39,0.103,12.2,31,0,1.685,,,,,,,,49,27,0.0202263,56,18,1,0.00853,136.0,0,0,0.782,,,,,,,,,0,425,381180.0,57.63,6614.339,11.734529,0.00276,45,253330.0,127.88,1981.002,11.829339,0.002843,44,191730.0,68.285,2807.808,11.541163,0.003799,0,0,0,0,0,1.168,0.288177,0.09481,0.193366,,,0,,,,290.9794118184,-0.1279078116,207.7629506244,-57.2219113018,,,423105441,,11.734529,0.00276,381180.0,0.001,167.85864633829,0.2194,-60.65780063411,0.2093,0.1821,0.381,167.85858305654,-60.65779670841,1346.85681,1323.3219,1369.42334,1342.94629,1325.32739,1367.15784,10033.0
"[0.30160167887527345, 2.3405634448140193, 3.9878850725438046, 4.176285397185313, 5.4496779475994, 6.350507724607768, 6.394930142506575, 7.607827671371578, 8.221323820846566, 9.301061516362001, 9.589747267048361]",51.0,0.30160167887527345,Gaia EDR3 5337637406733234944,167.95573205181,0.0914,-60.68721313661,0.1028,5337637406733234944,1636042515805110272,1200028258,2016.0,0.7674,0.1149,6.681,5.822,-5.194,0.112,2.63,0.136,0.0492,-0.0006,-0.2237,-0.0642,-0.0984,-0.0717,-0.361,0.0427,0.0651,0.1948,314,0,314,0,0.4451,337.44,0.213,0.458,95,0,,1.3849,0.0254,-0.034,-0.203,0.042,-0.046,0.137,38,23,0.198331,44,15,1,0.0419,87.9,1,9,1.017,0.0741,0.116,0.0978,0.311,-104.559,-83.061,23.781,23.853,0,325,1092.8,1.8901,578.191,18.090971,0.003334,3,497.51,21.208,23.459,18.596533,0.046366,4,1085.1,22.654,47.898,17.159258,0.022981,0,1,0,2,0,1.448,1.437275,0.505562,0.931713,,,0,,,,291.0345589751,-0.1373066291,207.863110638,-57.2081979962,,,,,18.090651,0.003334,1093.2,0.185,167.95577920076,1.82,-60.68722482761,2.2075,0.1955,0.302,167.95573205181,-60.68721313661,1337.31555,1150.21619,1654.77393,1875.97095,1622.52722,2195.59766,10033.0
"[0.24527664552870077, 4.632733354548432, 5.083947069960171, 8.904581344564816, 9.505934526401564, 9.99753886695301]",52.0,0.24527664552870077,Gaia EDR3 5337639159123228416,168.0950737124,0.0299,-60.65530489083,0.0298,5337639159123228416,1636042515805110272,1477438248,2016.0,0.3981,0.0375,10.624,6.274,-6.092,0.042,1.5,0.04,0.058,-0.1367,-0.0038,-0.0134,0.1521,0.0124,-0.027,0.0487,0.1557,0.1513,391,0,391,0,0.5104,415.92,0.0,0.0,31,0,1.405,,,,,,,,46,29,0.0607805,51,13,0,0.00891,80.0,0,0,1.018,0.135,0.091,0.112,0.274,-95.383,-49.683,42.217,25.146,0,403,6051.4,4.3133,1402.958,16.232721,0.002862,47,2205.2,9.123,241.725,16.9799,0.005288,49,5571.5,11.88,468.963,15.382973,0.004432,0,1,0,0,0,1.285,1.596928,0.747179,0.849749,,,0,,,,291.0859371021,-0.0821993797,207.9085218696,-57.1369907562,,,423096331,,16.232721,0.002862,6051.4,0.003,168.09512896209,0.6669,-60.6553115555,0.6416,0.1509,0.245,168.0950737124,-60.65530489083,2370.29565,2188.6355,2597.18188,2358.59644,2135.98926,2583.75854,10033.0
"[0.7215457822080356, 2.1394023346931013, 2.8729411614306217, 4.190033042853649, 6.0425371407691015, 6.959062881306643, 7.2559314377740645, 7.257390661980572, 7.792588505049745, 8.603098490501857, 9.016306878489395]",53.0,0.7215457822080356,Gaia EDR3 5337642973053814912,167.8220096534,0.0116,-60.61661348908,0.012,5337642973053814912,1636042515805110272,1319217208,2016.0,0.663,0.0144,45.912,7.089,-7.063,0.016,0.608,0.015,0.1368,-0.1717,-0.0123,0.1732,0.0614,0.2158,0.0145,0.0529,0.0744,0.2412,434,8,434,0,0.2155,442.46,0.0,0.0,31,0,1.596,,,,,,,,50,28,0.023457,56,17,0,0.0217,139.0,0,0,1.007,,,,,,,,,0,447,45782.0,11.133,4112.318,14.035625,0.002768,50,26579.0,17.905,1484.448,14.27721,0.002884,50,27733.0,13.7,2024.283,13.640402,0.003817,0,1,0,0,0,1.186,0.636808,0.241585,0.395224,,,0,,,,290.9472960693,-0.0965032857,207.6852886124,-57.2061281378,,,423105078,,14.035625,0.002768,45782.0,-0.001,167.82207363029,0.2497,-60.6166161894,0.233,0.2218,0.722,167.8220096534,-60.61661348908,1436.33997,1405.39771,1468.31482,1440.2467,1408.61292,1477.78552,10033.0
"[1.0555889147040065, 7.914959723556067, 8.451895771551948, 9.690689322056809]",54.0,1.0555889147040065,Gaia EDR3 5337640632252932736,167.89538551168,0.0149,-60.55524974202,0.0139,5337640632252932736,1636042515805110272,1502068867,2016.0,0.4534,0.0179,25.2748,5.294,-4.842,0.019,2.139,0.017,0.0204,-0.1881,-0.1837,0.0977,0.0992,0.1458,-0.0217,0.159,0.0967,0.0977,389,0,388,1,-0.5718,373.04,0.0,0.0,31,0,1.468,,,,,,,,46,29,0.026859,50,15,0,0.0208,94.3,0,0,0.979,0.105,0.0598,0.0394,0.297,-105.621,-16.163,53.884,27.342,0,396,30325.0,13.799,2197.64,14.482873,0.002799,43,13397.0,20.562,651.527,15.021057,0.00325,44,24255.0,32.271,751.617,13.785881,0.004046,0,1,0,0,0,1.242,1.235176,0.538184,0.696992,,,0,,,,290.9576047698,-0.0260913188,207.6504063702,-57.1375241225,,,423100719,,14.482873,0.002799,30325.0,0.001,167.89542928794,0.3057,-60.55525925024,0.2669,0.0843,1.056,167.89538551168,-60.55524974202,2033.32764,1961.54333,2128.20679,2046.70435,1993.22388,2121.31152,10033.0
"[0.1847363208265654, 0.5143160697180653, 4.059280206832404, 4.656825399724592, 4.667477943519344, 5.133448486873786, 5.480101719362958, 6.652039634729626, 7.88486496546946, 8.013239308640145, 9.564478765669568]",55.0,0.1847363208265654,Gaia EDR3 5337640602231961088,167.87272248998,0.3091,-60.56303010404,0.5334,5337640602231961088,1636042515805110272,22105687,2016.0,1.0816,0.4065,2.6608,7.233,-6.973,0.441,1.92,0.547,-0.1741,-0.2024,0.1828,-0.338,0.0242,-0.3679,-0.1927,-0.1764,0.2198,-0.3216,139,0,139,0,1.1572,180.12,1.342,2.46,95,0,,1.1507,0.102,-0.124,-0.015,-0.022,-0.142,0.02,17,13,0.817728,21,8,4,0.0812,177.0,5,85,1.069,0.35,0.507,0.237,0.223,-111.978,74.706,17.252,18.024,0,147,414.33,2.7834,148.855,19.144012,0.007797,0,,,,,,0,,,,,,,,,,2,,,,,,,0,,,,290.950205446,-0.0374874225,207.6463712907,-57.1509341501,,,,,19.144012,0.007797,414.33,,167.8727855503,7.0065,-60.56303863867,8.8655,-0.2831,0.185,167.87272248998,-60.56303010404,1582.23499,982.084167,3569.5625,,,,10099.0
"[0.2685478212586939, 3.36370227820594, 3.9311231766606376, 4.671072397843751, 5.794177762119413, 6.80556744667845]",56.0,0.2685478212586939,Gaia EDR3 5337638746806342272,168.07167154316,0.0208,-60.67317544163,0.0215,5337638746806342272,1636042515805110272,1215259341,2016.0,0.4745,0.0262,18.1083,6.631,-6.3,0.027,2.068,0.028,0.1061,-0.0647,-0.1288,0.0551,0.1495,0.0872,-0.065,0.1242,0.1139,0.2488,395,0,394,1,-0.6827,385.18,0.0,0.0,31,0,1.474,,,,,,,,47,29,0.0427165,52,15,0,0.00481,94.9,0,0,0.975,0.105,0.12,0.0984,0.279,-91.221,-53.522,42.591,25.039,0,416,11626.0,5.682,2046.054,15.523812,0.002806,46,5225.6,10.995,475.246,16.04321,0.003606,46,9303.5,13.056,712.61,14.826275,0.004075,0,2,0,1,0,1.25,1.216934,0.519397,0.697537,,,0,,,,291.0819642509,-0.1030566861,207.9174336163,-57.1576653499,,,,,15.523812,0.002806,11626.0,0.011,168.07172871234,0.4431,-60.67318463247,0.4444,0.2394,0.269,168.07167154316,-60.67317544163,1978.82336,1867.92004,2072.8894,1929.39807,1834.76831,2037.66907,10033.0
"[3.5840793680044007, 5.749087173996595, 6.806809006505596, 7.571011912012698, 7.948058970091807, 8.113730888064342, 8.521428331002513, 9.113071252726579, 9.550123385918305]",57.0,3.5840793680044007,Gaia EDR3 5337640705311186304,167.88087574096,0.0411,-60.55873087301,0.0402,5337640705311186304,1636042515805110272,1390834800,2016.0,0.3802,0.0501,7.5937,6.813,-6.685,0.054,1.313,0.048,-0.064,-0.186,-0.2091,0.1389,0.0767,0.1867,0.0336,0.1264,0.1092,-0.032,377,359,372,5,56.7641,9575.01,0.514,265.0,31,0,1.651,,,,,,,,45,29,0.0759884,50,15,0,0.0251,93.7,1,0,3.709,,,,,,,,,0,392,191030.0,35.167,5432.207,12.484594,0.002763,43,121050.0,55.8,2169.329,12.631152,0.002835,43,103710.0,32.743,3167.406,12.208342,0.003795,0,0,0,1,0,1.177,0.422811,0.146558,0.276253,,,0,,,,290.9523028906,-0.0319971901,207.6458395562,-57.145063995,,,423100734,,12.484594,0.002763,191030.0,0.002,167.88093618714,0.8708,-60.55873670966,0.7712,-0.048,3.584,167.88087574096,-60.55873087301,2630.729,2279.10059,3103.11694,2338.82031,2088.73828,2667.09814,10033.0
