_rs_unwise,_q,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise
"[0.528, 9.935]",52.0,0.528,1680m606o0077265,168.0948747,-60.6553239,921.944,921.907,964.444,964.392,4499.8,4418.5,0.007,0.018,0.006,0.017,19.115,43.135,1.0,1.0,126.9,12.14,0.2556,0.2241,4582.5,4411.8,19.463,44.124,2.6433,2.8599,-0.00259656,-0.00118697,0.000177682,0.000394,-83.522,-64.918,168.0948747,168.0949554,-60.6553239,-60.6553521,1680m606,1680m606w1o0086516,1680m606w2o0069408,225.0,218.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.846],53.0,0.846,1680m606o0054334,167.821952,-60.6166876,972.404,972.341,1139.672,1139.677,6945.4,6524.5,0.004,0.01,0.004,0.01,17.878,39.655,1.0,1.0,86.58,23.55,0.7187,0.6793,7189.3,6926.7,18.235,40.621,2.6444,2.8613,-0.00136274,-0.00201327,0.000116398,0.000258,-87.017,-92.541,167.821952,167.8219442,-60.6166876,-60.6167357,1680m606,1680m606w1o0057581,1680m606w2o0046959,228.0,219.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.979, 7.419]",54.0,0.979,1680m606o0023439,167.895336,-60.5552701,1052.908,1052.852,1092.669,1092.685,9986.4,9758.0,0.003,0.007,0.003,0.007,19.998,43.986,1.0,1.0,278.3,41.16,0.9286,0.9333,10437.0,10351.0,20.404,45.06,2.6423,2.8595,-0.00700814,-0.00503433,0.000101085,0.000205,-65.21,-63.912,167.895336,167.8953102,-60.5552701,-60.5553128,1680m606,1680m606w1o0025067,1680m606w2o0019768,209.0,203.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.089, 4.925]",55.0,1.089,1680m606o0130777,167.8729903,-60.563278,1042.399,1042.403,1107.028,1106.862,4035.7,5035.9,0.006,0.013,0.005,0.012,15.03,36.219,1.0,1.0,127.3,48.8,0.7106,0.7821,4293.1,5356.2,15.354,37.171,2.641,2.86,0.000518501,0.00184667,0.000161593,0.000301,-94.721,-108.75,167.8729903,167.873249,-60.563278,-60.5632752,1680m606,1680m606w1o0162677,1680m606w2o0047336,210.0,201.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[2.554],56.0,2.554,1680m606o0076637,168.0724263,-60.673854,897.704,897.851,978.871,979.05,13839.0,12295.0,0.004,0.01,0.003,0.008,30.921,64.085,0.81259,0.84822,459.5,29.11,0.5128,0.4264,13903.0,12347.0,31.253,64.951,2.6409,2.8575,0.00378829,0.00260001,0.000101843,0.00022,-89.59,-82.57,168.0724263,168.0721463,-60.673854,-60.6737418,1680m606,1680m606w1o0085802,1680m606w2o0068790,220.0,223.0,1.0,1.0,35.0,35.0,0.0,0.0,1.0
"[3.699, 7.813, 9.369]",57.0,3.699,1680m606o0023322,167.8808918,-60.5587768,1048.302,1048.251,1101.956,1102.023,20132.0,19680.0,0.002,0.004,0.002,0.004,25.806,54.013,1.0,1.0,65.98,26.98,0.9464,0.9679,20680.0,20354.0,26.269,55.204,2.6403,2.8582,-0.000242948,-0.000108361,6.82416e-05,0.000131,-89.78,-103.92,167.8808918,167.8807872,-60.5587768,-60.5588157,1680m606,1680m606w1o0024949,1680m606w2o0019671,215.0,210.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.631, 9.588]",58.0,2.631,1680m606o0021658,167.8217522,-60.6059511,986.459,986.526,1139.84,1139.858,7414.0,7439.8,0.004,0.009,0.004,0.009,18.744,41.773,0.99779,1.0,49.95,12.03,0.7211,0.6923,7518.7,7593.5,19.112,42.821,2.6421,2.8603,0.00115198,0.00117451,0.000113203,0.00024,-82.666,-79.068,167.8217522,167.8217231,-60.6059511,-60.6058996,1680m606,1680m606w1o0023250,1680m606w2o0018197,236.0,221.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.407, 7.514]",59.0,0.407,1680m606o0020104,168.1105051,-60.6508415,927.797,927.795,954.406,954.403,73883.0,71042.0,0.001,0.002,0.001,0.002,46.734,94.781,1.0,1.0,238.3,26.78,0.9172,0.9026,73761.0,70848.0,47.489,96.568,2.6439,2.8606,-0.000459135,0.000128031,3.56722e-05,6.7e-05,-76.299,-56.886,168.1105051,168.1105103,-60.6508415,-60.6508427,1680m606,1680m606w1o0021671,1680m606w2o0016855,218.0,219.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.28, 9.182]",60.0,1.28,1680m606o0076641,167.8671226,-60.6739419,897.523,897.162,1110.505,1110.646,3684.5,4609.7,0.008,0.016,0.007,0.015,17.047,41.427,1.0,1.0,71.26,20.29,0.3965,0.4009,3764.7,4562.2,17.396,42.428,2.6462,2.86,0.00138223,0.0039776,0.000178708,0.000358,-22.641,21.125,167.8671226,167.8669006,-60.6739419,-60.6742175,1680m606,1680m606w1o0085806,1680m606w2o0068753,225.0,219.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[6.393, 7.846]",61.0,6.393,1680m606o0021559,167.8113261,-60.6091527,982.249,982.329,1146.526,1146.551,4498.0,4502.6,0.005,0.013,0.005,0.013,15.158,35.177,1.0,1.0,63.84,12.92,0.7907,0.7622,4686.4,4799.4,15.489,36.098,2.6448,2.8621,-0.00365204,-0.0029223,0.000149531,0.000328,-84.62,-92.476,167.8113261,167.8112878,-60.6091527,-60.6090915,1680m606,1680m606w1o0023150,1680m606w2o0047022,214.0,222.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[6.842],62.0,6.842,1680m606o0020685,167.8155148,-60.6345122,949.058,949.051,1143.741,1143.755,45546.0,44666.0,0.001,0.002,0.001,0.002,36.211,74.378,1.0,1.0,300.1,61.86,0.9765,0.9784,46242.0,45618.0,36.92,76.029,2.6411,2.8584,0.000191629,-0.000454843,4.55789e-05,8.6e-05,-85.503,-99.736,167.8155148,167.8154922,-60.6345122,-60.6345176,1680m606,1680m606w1o0022261,1680m606w2o0017359,235.0,233.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.037],63.0,1.037,1680m606o0018465,167.9643613,-60.6980001,866.111,866.143,1048.14,1048.173,9190.9,9137.4,0.004,0.009,0.004,0.01,22.274,50.773,0.97743,0.96976,260.1,41.5,0.5551,0.4634,9439.1,9431.3,22.628,51.766,2.6397,2.8582,0.00520933,0.00451416,0.00010086,0.000229,-84.392,-80.028,167.9643613,167.9643092,-60.6980001,-60.6979754,1680m606,1680m606w1o0019992,1680m606w2o0067975,232.0,223.0,1.0,1.0,34.0,34.0,0.0,0.0,1.0
"[0.516, 6.8, 7.778, 9.515]",64.0,0.516,1680m606o0019720,167.8332238,-60.6609617,914.465,914.307,1132.283,1132.547,2055.6,2765.3,0.013,0.025,0.012,0.024,14.504,37.114,1.0,1.0,35.95,14.96,0.3908,0.3876,2122.8,2974.0,14.789,37.988,2.6441,2.8619,0.00315845,0.00526232,0.000262855,0.000522,-28.6,-13.787,167.8332238,167.8328115,-60.6609617,-60.6610815,1680m606,1680m606w1o0021274,1680m606w2o0016510,228.0,219.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.421, 6.794, 8.93]",65.0,0.421,1680m606o0019590,168.1023209,-60.6657895,908.237,908.355,959.687,959.42,3300.5,3510.7,0.007,0.018,0.007,0.017,14.317,35.09,1.0,1.0,18.72,8.865,0.6867,0.664,3356.9,3543.7,14.625,35.984,2.6431,2.8622,0.00031209,0.00258142,0.000179601,0.000402,-82.024,-66.364,168.1023209,168.1027371,-60.6657895,-60.665699,1680m606,1680m606w1o0021141,1680m606w2o0016370,221.0,213.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.368],66.0,0.368,1680m606o0018412,167.9564014,-60.6995192,864.119,864.079,1053.238,1053.229,748530.0,819480.0,0.001,0.001,0.001,0.001,474.82,973.93,0.128,0.13227,576.6,121.5,0.837,0.9153,813230.0,869310.0,587.45,1148.0,2.6411,2.8583,0.00221705,0.00165534,2.8875e-05,5.4e-05,-89.989,-83.068,167.9564014,167.9564162,-60.6995192,-60.6995495,1680m606,1680m606w1o0019938,1680m606w2o0015371,53.0,221.0,1.0,1.0,97.0,33.0,24.0,24.0,1.0
"[4.668, 9.039, 9.178]",67.0,4.668,1680m606o0021586,167.8012632,-60.6088061,982.683,982.577,1152.993,1153.095,4557.9,4287.8,0.005,0.013,0.005,0.013,15.2,34.229,1.0,1.0,108.3,22.6,0.7806,0.8089,4636.4,4457.8,15.536,35.183,2.6404,2.8599,-0.00210303,-0.00250524,0.000148519,0.000336,-83.924,-94.412,167.8012632,167.8011035,-60.6088061,-60.608887,1680m606,1680m606w1o0023177,1680m606w2o0047023,231.0,216.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[3.349, 3.486, 9.697]",68.0,3.349,1680m606o0149759,167.9164605,-60.6979054,866.206,0.0,1078.83,0.0,1865.5,0.0,0.015,0.0,0.014,0.0,16.039,0.0,0.99967,0.0,116.4,0.0,0.2254,0.0,1960.6,0.0,16.39,0.0,2.6407,0.0,0.00207216,0.0,0.000325879,0.0,-66.03,0.0,167.9164605,0.0,-60.6979054,0.0,1680m606,1680m606w1o0084847,,219.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,1.0
"[4.311, 6.131, 9.77]",69.0,4.311,1680m606o0054197,167.8046614,-60.6349943,948.407,948.446,1150.706,1150.733,17298.0,15781.0,0.002,0.005,0.002,0.005,25.421,53.076,1.0,1.0,120.9,28.7,0.7705,0.7121,17721.0,16231.0,25.785,54.036,2.6439,2.8612,0.000320077,0.000671029,6.99707e-05,0.000148,-88.572,-98.19,167.8046614,167.8046198,-60.6349943,-60.6349647,1680m606,1680m606w1o0057439,1680m606w2o0046820,232.0,221.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.371],70.0,0.371,1680m606o0020742,167.8006049,-60.6329235,951.11,951.116,1153.318,1153.326,68450.0,64421.0,0.001,0.002,0.001,0.002,43.677,87.675,1.0,1.0,257.4,28.86,0.9759,0.9679,69191.0,65068.0,44.458,89.352,2.6422,2.8594,-0.000393212,-0.000248373,3.75665e-05,7.1e-05,-89.698,-98.652,167.8006049,167.8005934,-60.6329235,-60.6329189,1680m606,1680m606w1o0022318,1680m606w2o0017408,233.0,225.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
