_rs_catwise,_q,_r_catwise,objID_catwise,RA_ICRS_catwise,e_RA_ICRS_catwise,DE_ICRS_catwise,e_DE_ICRS_catwise,Name_catwise,ePos_catwise,Xpos_catwise,Ypos_catwise,skyW1_catwise,e_skyW1_catwise,confW1_catwise,skyW2_catwise,e_skyW2_catwise,confW2_catwise,nW1_catwise,mW1_catwise,nW2_catwise,mW2_catwise,_tab1_20_catwise,RAPMdeg_catwise,e_RAPMdeg_catwise,DEPMdeg_catwise,e_DEPMdeg_catwise,ePosPM_catwise,pmRA_catwise,e_pmRA_catwise,pmDE_catwise,e_pmDE_catwise,snrW1pm_catwise,snrW2pm_catwise,FW1pm_catwise,e_FW1pm_catwise,FW2pm_catwise,e_FW2pm_catwise,W1mproPM_catwise,e_W1mproPM_catwise,chi2W1pm_catwise,W2mproPM_catwise,e_W2mproPM_catwise,chi2W2pm_catwise,chi2pm_catwise,pmQual_catwise,Dist_catwise,dW1mpro_catwise,chi2dW1mpro_catwise,dW2mpro_catwise,chi2dW2mpro_catwise,ELONavg_catwise,e_ELONavg_catwise,ELATavg_catwise,e_ELATavg_catwise,dELON_catwise,e_dELON_catwise,dELAT_catwise,e_dELAT_catwise,snrdELON_catwise,snrdELAT_catwise,chi2pmRA_catwise,chi2pmDE_catwise,ka_catwise,k1_catwise,k2_catwise,km_catwise,plx1_catwise,e_plx1_catwise,plx2_catwise,e_plx2_catwise,Sep_catwise,ccf_catwise,abf_catwise,WISEA_catwise
"[2.918, 4.367, 4.693]",44.0,2.918,1680m606_b0-003276,167.8926459,0.0229,-60.6670636,0.0322,J111134.24-604001.4,0.0152,1095.13,907.543,179.52,107.8,70.53,357.42,135.3,69.89,13,13,13,13,57007.940948,167.8926784,0.0227,-60.6670736,0.032,0.0151,-0.01553,0.0034,-0.0056,0.0038,78.1,92.1,120000.0,2000.0,120000.0,1000.0,9.782,0.014,2.718,9.832,0.012,1.199,1.946,3N000,0.085,0.013,0.211,-0.025,1.078,207.796718,0.024,-57.21637,0.032,0.033,0.048,-0.033,0.064,0.697,0.518,2.17,13.8,3,3,3,3,0.006,0.024,0.01,0.024,0.297,hhh0,D0,WISEA
"[0.256, 5.083, 7.643, 9.957]",45.0,0.256,1680m606_b0-003276,167.8926459,0.0229,-60.6670636,0.0322,J111134.24-604001.4,0.0152,1095.13,907.543,179.52,107.8,70.53,357.42,135.3,69.89,13,13,13,13,57007.940948,167.8926784,0.0227,-60.6670736,0.032,0.0151,-0.01553,0.0034,-0.0056,0.0038,78.1,92.1,120000.0,2000.0,120000.0,1000.0,9.782,0.014,2.718,9.832,0.012,1.199,1.946,3N000,0.085,0.013,0.211,-0.025,1.078,207.796718,0.024,-57.21637,0.032,0.033,0.048,-0.033,0.064,0.697,0.518,2.17,13.8,3,3,3,3,0.006,0.024,0.01,0.024,0.297,hhh0,D0,WISEA
"[1.154, 6.291]",46.0,1.154,1680m606_b0-043437,168.0164824,0.0406,-60.6772574,0.0486,J111203.96-604038.1,-0.0088,1015.716,894.257,42.73,55.8,6.9,100.32,61.1,20.24,13,13,13,13,57002.462078,168.016519,0.0421,-60.677263,0.0498,-0.0088,0.00543,0.0075,0.01042,0.0086,61.4,45.8,6100.0,100.0,4700.0,100.0,13.037,0.018,2.864,13.313,0.024,1.625,2.229,3N000,0.113,0.031,0.694,-0.051,0.858,207.888152,0.046,-57.179908,0.044,0.064,0.101,-0.032,0.103,0.63,0.313,0.74,16.2,3,3,3,3,0.022,0.053,0.024,0.051,0.192,00D0,00,WISEA
"[0.095, 8.3]",47.0,0.095,1680m606_b0-012107,167.8822721,0.019,-60.6644643,0.0204,J111131.75-603952.1,0.0037,1101.789,910.934,95.66,60.1,120.08,262.65,86.9,256.17,13,13,13,13,57010.472278,167.8823104,0.019,-60.6644752,0.0205,0.0038,0.00612,0.0033,0.00306,0.0038,85.3,131.7,28000.0,300.0,24000.0,200.0,11.377,0.013,3.512,11.526,0.008,1.322,2.401,2N000,0.043,-0.003,0.014,-0.013,0.638,207.786739,0.019,-57.218213,0.02,-0.004,0.039,0.013,0.04,0.095,0.324,0.0,0.0,3,3,3,3,-0.002,0.02,-0.002,0.02,0.165,0hh0,00,WISEA
[8.398],48.0,8.398,1680m606_b0-025780,167.8388486,0.0197,-60.6228673,0.0222,J111121.33-603722.3,-0.0026,1129.775,965.328,-19.08,40.8,0.0,134.98,33.1,0.0,13,13,13,13,57006.082705,167.8388869,0.0202,-60.6228782,0.0228,-0.0025,-0.00342,0.0045,-0.00559,0.005,95.3,132.0,11000.0,100.0,9900.0,80.0,12.42,0.011,3.562,12.506,0.008,3.103,3.31,2N000,0.09,-0.03,1.639,0.016,0.966,207.704224,0.021,-57.204551,0.021,0.016,0.043,0.066,0.042,0.382,1.595,4.89,3.7,3,3,3,3,0.008,0.022,0.008,0.022,,,00,WISEA
"[3.823, 7.773, 8.676, 9.477]",49.0,3.823,1680m606_b0-114817,167.9511317,0.0326,-60.682379,0.0356,J111148.28-604056.6,0.0125,1057.608,887.54,111.79,91.2,78.61,232.12,122.4,122.5,13,13,13,13,56964.987418,167.9511669,0.0358,-60.6823743,0.0397,0.0128,0.02128,0.013,0.0536,0.0143,97.0,48.0,1300.0,10.0,1300.0,30.0,14.732,0.011,11.69,14.747,0.023,9.211,10.39,2N000,0.0,0.201,77.694,0.458,92.163,207.853833,0.032,-57.206453,0.036,-0.045,0.067,0.0,0.076,0.675,0.0,5.17,8.82,3,3,3,3,-0.059,0.036,-0.047,0.037,,,00,WISEA
"[0.426, 8.262]",50.0,0.426,1680m606_b0-010009,167.858551,0.0251,-60.6577787,0.0314,J111126.06-603928.0,0.0095,1117.022,919.656,248.42,110.5,0.0,346.57,110.2,0.0,13,13,13,13,57004.098956,167.8585802,0.0267,-60.6577806,0.0334,0.0096,-0.02315,0.0047,0.03615,0.0059,89.6,86.7,35000.0,400.0,29000.0,300.0,11.146,0.012,2.968,11.342,0.013,1.766,2.352,3N000,0.132,-0.003,0.015,-0.001,0.002,207.762933,0.027,-57.22191,0.03,-0.103,0.054,0.118,0.06,1.908,1.975,0.486,7.13,3,3,3,3,-0.078,0.029,-0.055,0.027,0.462,00d0,00,WISEA
"[1.576, 7.536]",51.0,1.576,1680m606_b0-072244,167.9549976,0.0996,-60.687493,0.112,J111149.20-604115.0,-0.0169,1055.125,880.847,98.47,69.1,31.56,188.89,87.1,50.19,13,13,13,13,56998.932922,167.9550293,0.0994,-60.6874905,0.1131,-0.0156,0.04177,0.0161,0.04686,0.0179,28.9,17.5,5000.0,200.0,3800.0,200.0,13.26,0.038,3.579,13.555,0.062,1.762,2.652,3N000,0.674,-0.229,9.321,0.004,0.001,207.863046,0.108,-57.208653,0.104,-0.622,0.216,-0.349,0.212,2.872,1.648,7.91,12.5,3,3,3,3,-0.351,0.109,-0.351,0.109,1.073,0hh0,00,WISEA
[0.21],52.0,0.21,1680m606_b0-056349,168.095086,0.0187,-60.6553984,0.0245,J111222.83-603919.4,-0.0077,965.284,922.832,19.24,55.2,2.29,73.64,51.7,2.92,13,13,13,13,57023.298114,168.0951198,0.0193,-60.6554075,0.0255,-0.0078,-0.00813,0.0065,-0.0023,0.0072,117.6,95.3,4300.0,40.0,4100.0,40.0,13.409,0.009,11.69,13.477,0.011,4.945,8.262,1N000,0.238,0.07,12.997,0.034,2.403,207.908678,0.023,-57.137052,0.02,-0.099,0.048,0.232,0.042,2.045,5.49,0.0029,10.2,3,3,3,3,-0.062,0.025,-0.06,0.025,,,00,WISEA
[0.928],53.0,0.928,1680m606_b0-039617,167.8219366,0.0201,-60.6167355,0.0242,J111117.27-603700.2,-0.0043,1140.658,973.327,-2.75,45.0,0.0,79.45,48.5,0.0,13,13,13,13,57001.697729,167.8219662,0.0208,-60.6167469,0.0251,-0.0045,-0.02109,0.0046,-0.03019,0.0056,100.7,108.0,7400.0,70.0,6400.0,60.0,12.828,0.011,13.28,12.993,0.01,6.583,9.866,2N000,0.132,0.109,26.402,-0.014,0.497,207.685432,0.023,-57.206239,0.022,-0.019,0.046,0.129,0.044,0.411,2.928,0.000464,52.6,3,3,3,3,-0.019,0.024,-0.021,0.023,,,00,WISEA
"[1.02, 7.722]",54.0,1.02,1680m606_b0-028854,167.8953524,0.0462,-60.5552877,0.0509,J111134.89-603319.0,0.0095,1093.634,1053.871,40.44,66.0,136.5,83.48,59.3,244.93,13,13,13,13,57005.4704,167.895384,0.0555,-60.5552946,0.0595,0.0123,-0.00228,0.0084,0.00101,0.0092,44.8,57.6,10000.0,200.0,9000.0,200.0,12.495,0.024,1.19,12.61,0.019,2.475,1.821,3N000,0.111,0.054,1.261,-0.011,0.085,207.650463,0.048,-57.137563,0.049,0.066,0.096,-0.01,0.099,0.685,0.096,1.2,7.16,3,3,3,3,0.02,0.056,0.022,0.053,0.072,0000,00,WISEA
"[0.427, 6.121]",55.0,0.427,1680m606_b0-058350,167.8730165,0.0323,-60.5630349,0.0552,J111129.53-603346.9,0.0259,1107.987,1043.703,-33.81,35.1,7.9,22.07,37.3,7.6,13,13,13,13,56992.15136,167.8730532,0.0328,-60.563033,0.0561,0.0264,0.00292,0.0063,0.01772,0.0081,49.2,55.7,4400.0,90.0,4700.0,80.0,13.39,0.022,7.708,13.324,0.019,3.944,5.787,2N000,0.186,-0.001,0.0,-0.04,1.0,207.646591,0.038,-57.150831,0.052,0.118,0.077,-0.09,0.107,1.531,0.841,1.43,45.6,3,3,3,3,0.031,0.039,0.037,0.039,0.77,00O0,00,WISEA
[],56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[3.803, 9.899]",57.0,3.803,1680m606_b0-015491,167.8808125,0.0294,-60.5587838,0.0357,J111131.40-603331.6,0.0089,1102.982,1049.278,44.11,66.1,30.37,79.58,62.9,32.11,13,13,13,13,57006.86552,167.8808454,0.0298,-60.5587923,0.0362,0.0088,-0.0071,0.0049,0.00172,0.0059,66.9,81.7,20000.0,300.0,18000.0,200.0,11.747,0.016,0.9783,11.853,0.013,1.185,1.074,2N000,0.055,-0.003,0.008,-0.015,0.328,207.645897,0.032,-57.145123,0.034,-0.024,0.063,0.05,0.068,0.376,0.741,2.6,14.3,3,3,3,3,-0.024,0.032,-0.021,0.032,0.082,00O0,00,WISEA
"[2.647, 9.981]",58.0,2.647,1680m606_b0-037041,167.8217141,0.0204,-60.6059863,0.0259,J111117.22-603621.5,0.0081,1140.839,987.398,-31.42,32.8,10.08,135.15,30.2,2.46,13,13,13,13,56989.933576,167.821752,0.0204,-60.605996,0.0259,0.0079,0.00433,0.0045,-0.02509,0.0055,89.9,118.8,8200.0,90.0,7300.0,60.0,12.72,0.012,5.6,12.848,0.009,3.072,4.309,2N000,0.229,0.005,0.038,0.011,0.358,207.671046,0.022,-57.198834,0.025,0.13,0.044,-0.147,0.049,2.941,2.979,0.147,24.8,3,3,3,3,0.066,0.022,0.055,0.023,0.026,0hPp,00,WISEA
"[0.523, 8.707]",59.0,0.523,1680m606_b0-004895,168.1104417,0.0172,-60.6508275,0.019,J111226.51-603903.0,-0.0043,955.423,928.801,18.43,48.5,78.39,68.46,53.8,96.81,13,13,13,13,57010.774653,168.1104728,0.0161,-60.6508333,0.0179,-0.0043,-0.02203,0.0029,0.01722,0.0033,119.1,142.1,89000.0,700.0,76000.0,500.0,10.131,0.009,9.389,10.299,0.008,4.107,6.706,2N000,0.104,-0.036,3.078,-0.008,0.262,207.912303,0.019,-57.128469,0.018,0.059,0.038,0.001,0.035,1.569,0.02,1.42,71.2,3,3,3,3,0.004,0.018,0.019,0.018,0.19,ddh0,00,WISEA
"[0.056, 7.278]",60.0,0.056,1680m606_b0-064065,167.8667881,0.022,-60.6742429,0.0264,J111128.03-604027.3,0.0092,1111.694,898.114,141.04,107.5,4.53,250.18,112.5,14.76,13,13,13,13,56993.999664,167.8668124,0.0225,-60.674258,0.027,0.0091,-0.00757,0.0071,0.01173,0.0085,109.3,102.2,3100.0,30.0,3500.0,40.0,13.759,0.01,15.88,13.629,0.011,4.304,10.03,3N000,0.688,0.144,48.791,0.096,19.002,207.789975,0.023,-57.230464,0.026,-0.159,0.045,0.679,0.052,3.514,13.028,2.59,0.716,3,3,3,3,-0.092,0.023,-0.084,0.024,,,00,WISEA
"[6.51, 8.047]",61.0,6.51,1680m606_b0-056692,167.8112523,0.0221,-60.6091363,0.0262,J111114.71-603632.9,0.0022,1147.549,983.256,-19.03,37.7,13.02,92.9,43.3,9.25,13,13,13,13,56990.287523,167.8112863,0.0224,-60.6091449,0.0267,0.0017,-0.01171,0.0057,-0.00799,0.0069,89.0,107.9,4600.0,50.0,4000.0,40.0,13.344,0.012,10.64,13.494,0.01,3.921,7.232,2N000,0.105,-0.005,0.041,0.007,0.124,207.66862,0.024,-57.204713,0.024,-0.144,0.049,-0.034,0.049,2.977,0.698,0.000683,30.9,3,3,3,3,-0.086,0.025,-0.083,0.025,0.077,00Pp,00,WISEA
[6.89],62.0,6.89,1680m606_b0-007491,167.815526,0.0207,-60.6344931,0.0239,J111115.73-603804.2,-0.0047,1144.709,950.069,13.78,61.3,11.55,178.62,60.7,11.29,13,13,13,13,57018.003944,167.8155585,0.0211,-60.6345021,0.0244,-0.0053,-0.01606,0.0037,0.00305,0.0043,88.1,117.7,49000.0,600.0,42000.0,400.0,10.765,0.012,2.676,10.937,0.009,1.796,2.221,3N000,0.095,0.063,6.125,0.005,0.074,207.704936,0.023,-57.220856,0.022,0.033,0.046,0.054,0.044,0.729,1.239,0.443,13.7,3,3,3,3,0.005,0.023,0.013,0.023,0.049,0000,00,WISEA
[],63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.389, 6.4, 6.774, 9.398]",64.0,0.389,1680m606_b0-098593,167.8332917,0.0267,-60.660939,0.0297,J111119.99-603939.4,0.0141,1133.215,915.48,123.8,78.6,10.15,226.67,82.9,1.47,13,13,13,13,57020.363141,167.8332844,0.027,-60.6609331,0.0299,0.0137,-0.06684,0.0097,0.06336,0.0108,116.0,83.5,1700.0,20.0,2300.0,30.0,14.422,0.009,23.73,14.076,0.013,12.15,17.82,2N000,0.0,0.354,99.999,0.391,99.999,207.751221,0.025,-57.233,0.032,-0.045,0.053,0.0,0.067,0.847,0.0,78.5,31.4,3,3,3,3,-0.099,0.026,-0.054,0.028,,,00,WISEA
"[0.233, 7.14, 9.032]",65.0,0.233,1680m606_b0-071562,168.1022007,0.0265,-60.6659524,0.032,J111224.53-603957.4,0.0167,960.74,909.009,25.28,44.1,24.58,176.68,54.3,126.9,13,13,13,13,56996.642019,168.1022323,0.0273,-60.6659573,0.0333,0.0178,0.00975,0.0062,0.04815,0.0073,70.4,95.2,3300.0,50.0,3200.0,30.0,13.697,0.015,10.03,13.723,0.011,3.844,6.89,3N000,0.08,-0.089,8.563,-0.034,2.249,207.92711,0.024,-57.141905,0.034,-0.12,0.049,0.028,0.067,2.465,0.408,32.4,0.232,3,3,3,3,-0.086,0.025,-0.071,0.025,,,00,WISEA
"[0.138, 3.577]",66.0,0.138,1680m606_b0-000569,167.9565532,0.0167,-60.699534,0.0205,J111149.58-604158.3,0.0039,1054.117,865.085,147.24,97.7,15.28,193.65,110.4,37.49,13,13,13,13,57014.998101,167.9565851,0.0161,-60.6995432,0.0201,0.0031,-0.0081,0.0029,-0.00305,0.0035,109.1,144.2,950000.0,9000.0,880000.0,6000.0,7.553,0.01,3.728,7.635,0.008,1.018,2.354,2N000,0.026,0.02,0.781,0.005,0.103,207.879999,0.018,-57.21648,0.019,-0.022,0.037,-0.012,0.038,0.588,0.303,21.0,27.6,3,3,3,3,-0.022,0.018,-0.019,0.018,0.075,00h0,00,WISEA
"[5.077, 8.704, 8.867]",67.0,5.077,1680m606_b0-056932,167.801016,0.0187,-60.6087995,0.0228,J111112.25-603631.7,0.0023,1154.127,983.677,-1.93,46.1,20.03,75.2,37.7,30.1,13,13,13,13,57002.397843,167.8010474,0.019,-60.6088084,0.0232,0.0021,-0.01458,0.0048,-0.00239,0.006,111.0,121.9,5300.0,50.0,3900.0,30.0,13.186,0.01,13.98,13.521,0.009,4.632,9.246,3N000,0.022,-0.023,1.257,0.029,2.687,207.661717,0.021,-57.208084,0.021,-0.028,0.042,-0.014,0.042,0.666,0.327,1.01,8.05,3,3,3,3,-0.027,0.021,-0.021,0.021,0.313,00Pp,00,WISEA
[3.21],68.0,3.21,1680m606_b0-023919,167.9180941,0.0147,-60.6964267,0.0175,J111140.35-604147.1,-0.0016,1078.761,869.128,133.63,97.6,0.0,287.23,134.5,6.72,13,13,13,13,57007.967144,167.9181314,0.0145,-60.6964376,0.0174,-0.0013,0.01353,0.0031,-0.00584,0.0038,118.2,165.8,16000.0,100.0,13000.0,80.0,11.986,0.009,20.05,12.248,0.007,9.807,14.83,3N000,0.08,0.033,3.222,0.014,1.083,207.851694,0.016,-57.227844,0.016,-0.011,0.033,0.073,0.032,0.339,2.265,7.02,8.08,3,3,3,3,-0.005,0.016,-0.012,0.016,0.106,hhh0,00,WISEA
"[4.248, 6.25]",69.0,4.248,1680m606_b0-017969,167.8046901,0.0184,-60.6349629,0.0213,J111113.13-603805.9,-0.0049,1151.663,949.434,31.11,67.0,6.64,135.57,49.2,42.72,13,13,13,13,57005.742311,167.8047284,0.0186,-60.6349702,0.0215,-0.0049,0.01988,0.0038,0.01493,0.0045,115.0,127.4,19000.0,200.0,14000.0,100.0,11.815,0.009,7.011,12.106,0.009,5.523,6.225,3N000,0.082,-0.033,2.778,-0.006,0.125,207.698729,0.021,-57.224999,0.019,-0.081,0.041,0.074,0.039,1.959,1.921,9.47,14.8,3,3,3,3,-0.048,0.021,-0.05,0.021,,,00,WISEA
[0.329],70.0,0.329,1680m606_b0-005238,167.8005488,0.0205,-60.6329051,0.0244,J111112.14-603758.4,-0.0035,1154.33,952.12,-4.85,45.5,14.84,96.5,60.1,33.28,13,13,13,13,57012.552835,167.8005808,0.0211,-60.6329147,0.0251,-0.0035,-0.01141,0.0036,-0.00182,0.0042,79.7,116.2,68000.0,800.0,63000.0,500.0,10.423,0.014,1.242,10.504,0.009,1.514,1.368,2N000,0.07,-0.013,0.233,-0.005,0.074,207.693389,0.023,-57.225026,0.022,0.013,0.046,0.039,0.044,0.284,0.871,6.37,18.4,3,3,3,3,-0.005,0.024,-0.001,0.023,1.882,HH00,00,WISEA
"[0.568, 6.741, 8.711, 9.659]",71.0,0.568,1680m606_b0-080539,168.0158634,0.0286,-60.7017089,0.0375,J111203.81-604206.1,0.0037,1016.12,862.248,28.56,64.8,0.0,73.85,65.1,0.0,13,13,13,13,56938.206385,168.0159003,0.0602,-60.7017072,0.0747,-0.0112,-0.01018,0.0165,0.05899,0.0191,88.1,46.1,2800.0,30.0,2800.0,60.0,13.889,0.012,17.88,13.876,0.024,1.255,9.501,3N000,0.001,-0.193,60.371,0.088,3.552,207.920165,0.033,-57.197144,0.033,-0.045,0.067,0.001,0.067,0.667,0.011,1.42,0.00869,3,3,3,3,-0.047,0.071,-0.022,0.05,,,00,WISEA
[],72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.265],74.0,0.265,1680m606_b0-002311,167.9211361,0.0171,-60.706277,0.0198,J111141.08-604222.6,-0.0071,1076.796,856.236,93.28,81.4,57.46,172.67,74.6,99.57,13,13,13,13,57012.352116,167.9211678,0.0158,-60.7062884,0.0185,-0.0068,-0.00895,0.0028,0.00149,0.0033,128.3,146.3,220000.0,2000.0,180000.0,1000.0,9.133,0.008,7.606,9.344,0.007,1.769,4.654,2N000,0.014,0.017,0.734,-0.008,0.264,207.866685,0.02,-57.233624,0.017,-0.033,0.04,-0.006,0.034,0.823,0.19,23.4,0.174,3,3,3,3,-0.024,0.019,-0.019,0.019,0.082,hhh0,00,WISEA
[5.293],75.0,5.293,1680m606_b0-099501,167.7902953,0.0225,-60.6355648,0.0292,J111109.68-603808.0,0.0057,1160.901,948.617,2.29,54.2,0.0,57.61,49.5,0.0,13,13,13,13,56967.593367,167.7903266,0.0226,-60.635583,0.0291,0.0047,-0.03412,0.0075,0.00749,0.009,120.4,73.1,2300.0,20.0,1900.0,30.0,14.104,0.009,17.44,14.296,0.015,3.289,10.3,2N000,1.048,-0.234,99.999,-0.09,9.163,207.690454,0.026,-57.230487,0.027,-0.859,0.053,0.661,0.055,16.165,12.051,4.41,1.07,3,3,3,3,-0.442,0.027,-0.427,0.028,,,00,WISEA
"[1.498, 5.933]",76.0,1.498,1680m606_b0-134460,168.1097317,0.0547,-60.680599,0.049,J111226.34-604050.1,0.0259,955.941,889.828,37.15,62.5,11.3,100.8,76.7,9.6,13,13,13,13,57085.979323,168.10976,0.0574,-60.6806064,0.0512,0.0265,-0.01153,0.0209,-0.0095,0.0198,65.0,39.3,980.0,20.0,1200.0,30.0,15.026,0.017,4.446,14.837,0.028,2.381,3.389,1N000,0.0,-0.131,16.22,0.029,0.282,207.951216,0.045,-57.14946,0.058,-0.045,0.09,0.0,0.117,0.5,0.0,2.75,3.69,3,3,3,3,-0.035,0.048,-0.038,0.048,,,00,WISEA
"[4.019, 4.603]",77.0,4.019,1680m606_b0-065374,167.7860914,0.0538,-60.6161347,0.0622,J111108.67-603658.1,-0.0095,1163.684,974.044,-11.93,42.1,76.18,2.26,36.3,129.8,13,13,13,13,56992.444159,167.7861089,0.0567,-60.6161368,0.0648,-0.0089,-0.04387,0.0132,0.05045,0.0147,37.9,48.8,3500.0,90.0,3200.0,60.0,13.63,0.029,4.427,13.752,0.022,3.128,3.753,1N000,0.386,0.158,7.581,-0.037,0.69,207.662028,0.059,-57.218447,0.057,-0.42,0.118,0.088,0.115,3.55,0.764,8.45,6.89,3,3,3,3,-0.268,0.062,-0.233,0.062,,,00,WISEA
"[1.686, 4.634]",78.0,1.686,1680m606_b0-031735,167.7985996,0.0193,-60.5808863,0.023,J111111.67-603451.2,0.0022,1155.793,1020.213,-16.81,34.0,0.0,50.89,55.6,9.82,13,13,13,13,56998.436978,167.7986365,0.0189,-60.5808938,0.0227,0.0016,-0.01019,0.004,0.01253,0.0048,104.1,120.7,10000.0,100.0,8400.0,70.0,12.467,0.01,9.985,12.691,0.009,4.402,7.142,3N000,0.045,-0.001,0.002,-0.001,0.003,207.623211,0.021,-57.189498,0.021,-0.088,0.042,-0.012,0.043,2.084,0.286,3.97,16.5,3,3,3,3,-0.056,0.021,-0.047,0.021,0.482,00PP,00,WISEA
[],79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.409, 4.734]",81.0,0.409,1680m606_b0-080186,168.1085989,0.2834,-60.6888936,0.2165,J111226.07-604120.0,0.1749,956.685,878.97,-3.58,44.3,7.72,42.64,57.0,2.85,13,13,9,13,57009.617729,168.1086436,0.5151,-60.6888962,0.3407,0.2953,0.03914,0.0371,-0.01651,0.0301,5.9,4.1,2000.0,400.0,1900.0,500.0,14.232,0.185,1.59,14.292,0.265,1.253,1.412,2N000,0.006,0.001,0.0,-0.166,0.232,207.961478,0.181,-57.155635,0.309,-0.048,0.362,0.005,0.618,0.132,0.009,0.0695,3.67,3,3,3,3,-0.028,0.324,-0.052,0.243,,,00,WISEA
[4.755],82.0,4.755,1680m606_b0-001753,168.1045999,0.019,-60.6932846,0.0228,J111225.11-604135.8,-0.0043,959.257,873.226,5.24,49.2,0.0,44.03,60.2,240.97,13,13,13,13,57009.837376,168.1046324,0.0193,-60.6932932,0.0232,-0.0037,-0.00455,0.0033,0.0013,0.0039,85.7,122.9,250000.0,3000.0,220000.0,2000.0,8.991,0.013,0.7699,9.145,0.009,0.7397,0.7495,1N000,0.028,0.001,0.002,-0.01,0.319,207.964776,0.021,-57.160098,0.02,-0.021,0.043,0.014,0.041,0.484,0.331,13.7,31.2,3,3,3,3,-0.023,0.022,-0.02,0.022,0.076,00h0,00,WISEA
"[3.584, 9.124]",83.0,3.584,1680m606_b0-128984,167.7711431,0.0357,-60.6318944,0.0396,J111105.08-603754.8,0.0156,1173.213,953.38,-14.79,42.8,1.28,43.63,45.1,0.0,13,13,13,13,57055.880356,167.7711816,0.0366,-60.6318979,0.0406,0.0155,-0.01585,0.0134,0.02253,0.0136,88.7,48.8,1300.0,20.0,1200.0,20.0,14.68,0.012,11.25,14.778,0.022,2.638,6.897,2N000,1.232,0.089,13.704,0.091,4.008,207.673515,0.034,-57.23468,0.041,0.181,0.069,1.211,0.082,2.623,14.84,6.87,0.00364,3,3,3,3,0.071,0.036,0.086,0.035,,,00,WISEA
"[0.458, 9.934]",84.0,0.458,1680m606_b0-039911,168.0734073,0.0248,-60.7068699,0.03,J111217.62-604224.7,0.0061,979.264,855.468,-8.98,44.9,23.75,40.71,52.1,13.14,13,13,13,13,57001.123816,168.0734388,0.0276,-60.7068788,0.0333,0.0062,-0.00189,0.0068,-0.00096,0.0082,89.6,84.7,6700.0,80.0,5200.0,60.0,12.931,0.012,2.789,13.219,0.013,4.378,3.56,2N000,0.069,-0.053,4.582,-0.033,1.675,207.963165,0.027,-57.180514,0.028,-0.037,0.054,0.069,0.056,0.683,1.222,2.84,8.42,3,3,3,3,-0.031,0.03,-0.031,0.03,0.09,00HD,00,WISEA
"[1.73, 2.169, 8.547]",85.0,1.73,1680m606_b0-073454,168.1809872,0.0504,-60.6611419,0.0592,J111243.44-603940.1,0.0226,910.195,915.2,-45.73,27.0,0.0,35.16,51.2,0.0,13,13,13,13,56957.984405,168.1810424,0.0528,-60.6611388,0.0615,0.0237,0.05929,0.0101,0.03184,0.0123,53.2,40.8,3900.0,70.0,3200.0,80.0,13.52,0.02,6.345,13.736,0.027,2.096,4.193,2N000,1.445,0.217,27.473,0.065,1.525,207.97031,0.05,-57.110873,0.059,1.371,0.101,0.289,0.119,13.539,2.435,18.7,52.1,3,3,3,3,0.681,0.053,0.672,0.052,,,00,WISEA
"[2.155, 2.841]",86.0,2.155,1680m606_b0-019725,167.7388426,0.0404,-60.6348064,0.0522,J111057.33-603805.3,0.0193,1193.934,949.49,-18.78,39.5,0.0,35.18,51.4,0.0,13,13,13,13,56973.41363,167.7388966,0.0377,-60.6348028,0.0517,0.0171,0.02288,0.0087,-0.01992,0.0093,47.0,59.9,18000.0,400.0,17000.0,300.0,11.838,0.023,9.839,11.921,0.018,6.019,7.878,1N001,0.838,0.269,24.629,0.1,6.506,207.657013,0.043,-57.248086,0.05,0.236,0.09,0.79,0.106,2.615,7.428,93.1,81.1,3,3,3,3,0.116,0.055,0.09,0.044,,,00,WISEA
"[1.079, 3.125]",87.0,1.079,1680m606_b0-189182,168.0680216,0.0583,-60.724729,0.0665,J111216.33-604329.0,0.0208,982.736,832.092,13.23,59.5,21.89,86.2,62.9,12.97,13,13,13,13,56914.313416,168.0680189,0.0632,-60.7247542,0.0696,0.0205,-0.07539,0.0238,-0.08189,0.0258,52.5,27.3,600.0,10.0,680.0,20.0,15.557,0.021,12.59,15.411,0.04,3.946,8.21,2N000,0.0,0.188,20.988,-0.083,1.078,207.983452,0.059,-57.194833,0.066,-0.045,0.119,0.0,0.133,0.378,0.0,5.77,5.14,3,3,3,3,-0.074,0.064,-0.056,0.063,,,0D,WISEA
