#current_obsid,reg,ensemble,prep3,ml_flux,ml_flux_sigma,mode,lolim,hilim,r_hat
05404_000,35,ens0144800_001,acisf05404_000N020_b0033_h_ecf90_prep3.fits,0.00E+00,1.98E-16,9.65E-16,2.91E-19,2.38E-15,0.9991
06418_000,888,ens0042100_001,acisf06418_000N020_b0480_h_ecf90_prep3.fits,0.00E+00,7.43E-15,9.62E-16,3.83E-18,2.33E-15,1.0008
06418_000,1305,ens0042100_001,acisf06418_000N020_b0897_h_ecf90_prep3.fits,0.00E+00,6.86E-15,9.59E-16,1.46E-18,2.41E-15,1.0004
13637_000,3147,ens0042100_001,acisf13637_000N020_b1069_h_ecf90_prep3.fits,0.00E+00,1.07E-15,9.46E-16,1.60E-18,2.24E-15,1.0018
06419_000,1288,ens0042100_001,acisf06419_000N020_b0880_h_ecf90_prep3.fits,0.00E+00,7.67E-15,9.41E-16,1.21E-17,2.38E-15,1.0009
14335_000,1424,ens0042100_001,acisf14335_000N020_b0407_h_ecf90_prep3.fits,0.00E+00,1.60E-17,9.39E-16,2.27E-18,2.22E-15,1.0005
00955_000,451,ens0008400_001,acisf00955_000N020_b0385_h_ecf90_prep3.fits,0.00E+00,2.11E-18,9.38E-16,5.70E-19,2.27E-15,0.9994
13637_000,3400,ens0042100_001,acisf13637_000N020_b0175_h_ecf90_prep3.fits,5.98E-16,8.16E-16,9.38E-16,2.04E-16,1.92E-15,1.0027
14335_000,1644,ens0042100_001,acisf14335_000N020_b0015_h_ecf90_prep3.fits,0.00E+00,1.60E-15,9.33E-16,2.65E-18,2.12E-15,1.0038
01522_002,2497,ens0042100_001,acisf01522_002N020_b0989_h_ecf90_prep3.fits,0.00E+00,1.27E-17,9.32E-16,1.18E-18,2.24E-15,0.9991
01672_000,816,ens0047600_001,acisf01672_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,1.23E-17,9.27E-16,1.07E-18,2.17E-15,0.9991
06418_000,891,ens0042100_001,acisf06418_000N020_b0483_h_ecf90_prep3.fits,0.00E+00,8.08E-15,9.22E-16,3.88E-18,2.04E-15,1.0024
01522_002,1645,ens0042100_001,acisf01522_002N020_b0015_h_ecf90_prep3.fits,8.31E-16,1.03E-15,8.98E-16,2.09E-16,2.06E-15,0.9995
16454_000,816,ens0047600_001,acisf16454_000N020_b0236_h_ecf90_prep3.fits,7.66E-16,9.32E-16,8.94E-16,1.19E-16,2.00E-15,1.0006
06418_000,892,ens0042100_001,acisf06418_000N020_b0484_h_ecf90_prep3.fits,0.00E+00,6.79E-15,8.93E-16,9.76E-18,1.92E-15,1.0003
14335_000,3147,ens0042100_001,acisf14335_000N020_b1069_h_ecf90_prep3.fits,1.11E-16,9.23E-16,8.81E-16,1.75E-18,1.96E-15,1.0013
06418_000,993,ens0042100_001,acisf06418_000N020_b0585_h_ecf90_prep3.fits,0.00E+00,7.35E-15,8.71E-16,1.45E-18,2.12E-15,0.9991
15546_000,145,ens0042100_001,acisf15546_000N020_b0089_h_ecf90_prep3.fits,7.29E-16,9.95E-16,8.67E-16,4.85E-18,1.96E-15,1.0001
06417_000,1079,ens0042100_001,acisf06417_000N020_b0671_h_ecf90_prep3.fits,0.00E+00,2.70E-15,8.48E-16,3.00E-18,1.85E-15,1.0002
01522_002,3115,ens0042100_001,acisf01522_002N020_b0989_h_ecf90_prep3.fits,5.71E-16,7.29E-16,8.42E-16,1.11E-16,1.81E-15,0.9993
03498_000,3018,ens0042100_001,acisf03498_000N020_b1097_h_ecf90_prep3.fits,5.62E-16,1.04E-15,8.39E-16,1.24E-16,1.81E-15,1.002
10820_000,78,ens0333200_001,acisf10820_000N020_b0075_h_ecf90_prep3.fits,0.00E+00,1.53E-17,8.36E-16,1.45E-18,2.00E-15,0.9993
15546_000,1996,ens0042100_001,acisf15546_000N020_b0859_h_ecf90_prep3.fits,0.00E+00,3.21E-17,8.15E-16,4.55E-18,1.95E-15,1.0001
15546_000,943,ens0042100_001,acisf15546_000N020_b0512_h_ecf90_prep3.fits,0.00E+00,8.82E-17,8.11E-16,3.76E-18,1.98E-15,0.9993
04395_000,3018,ens0042100_001,acisf04395_000N020_b1097_h_ecf90_prep3.fits,9.51E-16,8.79E-16,8.08E-16,2.08E-16,1.84E-15,1.0119
15546_000,1555,ens0042100_001,acisf15546_000N020_b0089_h_ecf90_prep3.fits,0.00E+00,6.95E-17,8.01E-16,1.39E-18,1.89E-15,1.0013
09913_000,466,ens0161300_001,acisf09913_000N020_b0426_h_ecf90_prep3.fits,0.00E+00,1.01E-16,7.94E-16,4.97E-19,1.81E-15,0.9991
14335_000,3258,ens0042100_001,acisf14335_000N020_b1240_h_ecf90_prep3.fits,3.34E-16,7.68E-16,7.94E-16,4.14E-18,1.74E-15,1.0001
15546_000,2590,ens0042100_001,acisf15546_000N020_b0362_h_ecf90_prep3.fits,0.00E+00,3.20E-17,7.91E-16,8.93E-19,1.86E-15,0.9993
04373_000,3450,ens0042100_001,acisf04373_000N020_b1097_h_ecf90_prep3.fits,8.27E-16,7.92E-16,7.88E-16,2.44E-16,1.64E-15,1.003
15546_000,792,ens0042100_001,acisf15546_000N020_b0439_h_ecf90_prep3.fits,0.00E+00,2.53E-17,7.87E-16,4.93E-18,1.88E-15,1.0016
13637_000,587,ens0042100_001,acisf13637_000N020_b0336_h_ecf90_prep3.fits,3.87E-16,6.56E-16,7.74E-16,6.82E-17,1.62E-15,1.0021
15546_000,1784,ens0042100_001,acisf15546_000N020_b0533_h_ecf90_prep3.fits,0.00E+00,7.73E-17,7.74E-16,3.15E-18,1.89E-15,0.9994
15546_000,1316,ens0042100_001,acisf15546_000N020_b0664_h_ecf90_prep3.fits,0.00E+00,4.18E-17,7.73E-16,4.03E-19,1.89E-15,1.0009
15546_000,1662,ens0042100_001,acisf15546_000N020_b0767_h_ecf90_prep3.fits,0.00E+00,1.62E-16,7.68E-16,6.23E-19,1.80E-15,1.0022
06418_000,159,ens0042100_001,acisf06418_000N020_b0137_h_ecf90_prep3.fits,0.00E+00,3.37E-15,7.67E-16,2.17E-18,1.83E-15,1.0006
15546_000,2656,ens0042100_001,acisf15546_000N020_b1074_h_ecf90_prep3.fits,0.00E+00,4.53E-17,7.65E-16,9.20E-19,1.83E-15,1.0014
15546_000,2478,ens0042100_001,acisf15546_000N020_b0974_h_ecf90_prep3.fits,0.00E+00,3.00E-17,7.62E-16,6.03E-19,1.77E-15,0.9992
15546_000,2636,ens0042100_001,acisf15546_000N020_b1053_h_ecf90_prep3.fits,0.00E+00,3.98E-17,7.59E-16,4.49E-19,1.85E-15,0.9995
12222_001,816,ens0047600_001,acisf12222_001N020_b0236_h_ecf90_prep3.fits,1.18E-16,1.06E-15,7.58E-16,9.85E-20,1.77E-15,1.0008
04395_000,1637,ens0042100_001,acisf04395_000N020_b0015_h_ecf90_prep3.fits,6.14E-16,9.15E-16,7.56E-16,1.47E-16,1.69E-15,1.0073
03498_000,1592,ens0042100_001,acisf03498_000N020_b0737_h_ecf90_prep3.fits,1.60E-15,7.90E-16,7.56E-16,1.34E-16,1.63E-15,1.0014
12123_000,816,ens0047600_001,acisf12123_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,3.09E-17,7.39E-16,9.36E-19,1.69E-15,0.9995
00953_000,439,ens0008400_001,acisf00953_000N020_b0373_h_ecf90_prep3.fits,0.00E+00,3.78E-18,7.35E-16,4.58E-18,1.68E-15,1.003
08938_000,78,ens0333200_001,acisf08938_000N020_b0075_h_ecf90_prep3.fits,0.00E+00,1.68E-17,7.31E-16,2.22E-18,1.89E-15,0.9995
14335_000,408,ens0042100_001,acisf14335_000N020_b0280_h_ecf90_prep3.fits,0.00E+00,2.31E-17,7.13E-16,4.61E-18,1.61E-15,0.9992
13637_000,3387,ens0042100_001,acisf13637_000N020_b0200_h_ecf90_prep3.fits,0.00E+00,6.73E-17,7.11E-16,1.93E-19,1.84E-15,0.9992
12045_000,1111,ens0047600_001,acisf12045_000N020_b0445_h_ecf90_prep3.fits,4.69E-16,5.66E-16,7.10E-16,1.06E-16,1.48E-15,0.9991
14335_000,34,ens0042100_001,acisf14335_000N020_b0015_h_ecf90_prep3.fits,0.00E+00,1.15E-15,7.04E-16,9.68E-19,1.63E-15,1.0025
15546_000,2479,ens0042100_001,acisf15546_000N020_b0974_h_ecf90_prep3.fits,0.00E+00,3.53E-17,6.98E-16,1.55E-19,1.82E-15,0.9992
14335_000,686,ens0042100_001,acisf14335_000N020_b0386_h_ecf90_prep3.fits,0.00E+00,1.65E-17,6.96E-16,1.42E-18,1.59E-15,1.0009
00019_000,35,ens0144800_001,acisf00019_000N020_b0033_h_ecf90_prep3.fits,0.00E+00,1.86E-16,6.94E-16,2.88E-18,1.68E-15,1.0004
04374_000,3401,ens0042100_001,acisf04374_000N020_b1161_h_ecf90_prep3.fits,5.01E-16,8.80E-16,6.90E-16,7.33E-17,1.62E-15,1.0012
17546_000,816,ens0047600_001,acisf17546_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,5.50E-17,6.83E-16,3.87E-20,1.66E-15,0.9992
14335_000,724,ens0042100_001,acisf14335_000N020_b0407_h_ecf90_prep3.fits,0.00E+00,1.58E-17,6.82E-16,3.36E-18,1.58E-15,0.9991
01522_002,2262,ens0042100_001,acisf01522_002N020_b0539_h_ecf90_prep3.fits,0.00E+00,1.90E-16,6.77E-16,4.29E-19,1.50E-15,0.9998
15546_000,1019,ens0042100_001,acisf15546_000N020_b0560_h_ecf90_prep3.fits,0.00E+00,9.40E-16,6.71E-16,1.32E-18,1.58E-15,1.0006
14335_000,1476,ens0042100_001,acisf14335_000N020_b0715_h_ecf90_prep3.fits,0.00E+00,2.77E-17,6.70E-16,9.17E-19,1.74E-15,1.004
01522_002,274,ens0042100_001,acisf01522_002N020_b0189_h_ecf90_prep3.fits,0.00E+00,3.25E-17,6.64E-16,2.66E-19,1.54E-15,0.9994
14335_000,1676,ens0042100_001,acisf14335_000N020_b0775_h_ecf90_prep3.fits,0.00E+00,9.26E-16,6.64E-16,9.45E-18,1.52E-15,0.9996
12128_001,816,ens0047600_001,acisf12128_001N020_b0236_h_ecf90_prep3.fits,0.00E+00,9.70E-17,6.62E-16,6.77E-18,1.47E-15,0.9996
01522_002,3123,ens0042100_001,acisf01522_002N020_b1201_h_ecf90_prep3.fits,0.00E+00,2.03E-17,6.57E-16,1.02E-18,1.53E-15,1.0011
04374_000,3294,ens0042100_001,acisf04374_000N020_b1069_h_ecf90_prep3.fits,6.70E-16,5.28E-16,6.55E-16,2.08E-16,1.26E-15,1.0008
06419_000,233,ens0042100_001,acisf06419_000N020_b0086_h_ecf90_prep3.fits,0.00E+00,1.24E-15,6.54E-16,2.04E-18,1.45E-15,1.0027
04373_000,2894,ens0042100_001,acisf04373_000N020_b0512_h_ecf90_prep3.fits,6.78E-16,5.01E-16,6.48E-16,2.15E-16,1.22E-15,1.0023
06418_000,1314,ens0042100_001,acisf06418_000N020_b0906_h_ecf90_prep3.fits,0.00E+00,2.90E-15,6.47E-16,6.78E-18,1.46E-15,1.0004
04373_000,3018,ens0042100_001,acisf04373_000N020_b1097_h_ecf90_prep3.fits,5.61E-16,5.84E-16,6.46E-16,1.86E-16,1.21E-15,1.0019
01522_002,3416,ens0042100_001,acisf01522_002N020_b1201_h_ecf90_prep3.fits,0.00E+00,2.99E-17,6.46E-16,5.79E-18,1.54E-15,1.0017
14335_000,799,ens0042100_001,acisf14335_000N020_b0444_h_ecf90_prep3.fits,0.00E+00,2.23E-17,6.45E-16,2.43E-20,1.54E-15,1.0051
03498_000,3415,ens0042100_001,acisf03498_000N020_b1276_h_ecf90_prep3.fits,0.00E+00,1.39E-17,6.41E-16,2.62E-18,1.52E-15,1.0042
12230_000,816,ens0047600_001,acisf12230_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,4.35E-17,6.39E-16,2.77E-19,1.55E-15,0.9995
14335_000,275,ens0042100_001,acisf14335_000N020_b0190_h_ecf90_prep3.fits,0.00E+00,2.72E-17,6.39E-16,3.82E-18,1.44E-15,1.0033
13637_000,2514,ens0042100_001,acisf13637_000N020_b0995_h_ecf90_prep3.fits,0.00E+00,2.16E-17,6.37E-16,3.24E-18,1.34E-15,0.9993
00955_000,439,ens0008400_001,acisf00955_000N020_b0373_h_ecf90_prep3.fits,0.00E+00,3.98E-18,6.32E-16,1.12E-19,1.57E-15,1.0012
12227_000,816,ens0047600_001,acisf12227_000N020_b0236_h_ecf90_prep3.fits,7.11E-16,7.24E-16,6.32E-16,6.62E-17,1.38E-15,0.9999
13637_000,2385,ens0042100_001,acisf13637_000N020_b0948_h_ecf90_prep3.fits,3.68E-16,7.18E-16,6.32E-16,1.09E-18,1.40E-15,0.9991
13637_000,2459,ens0042100_001,acisf13637_000N020_b0479_h_ecf90_prep3.fits,4.20E-16,5.94E-16,6.15E-16,1.83E-17,1.40E-15,0.9999
01522_002,2636,ens0042100_001,acisf01522_002N020_b1053_h_ecf90_prep3.fits,3.77E-16,5.94E-16,6.13E-16,9.54E-17,1.33E-15,0.9991
12231_000,816,ens0047600_001,acisf12231_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,4.48E-17,6.09E-16,2.38E-18,1.52E-15,0.9997
09768_000,77,ens0143500_001,acisf09768_000N020_b0074_h_ecf90_prep3.fits,0.00E+00,2.12E-17,6.05E-16,1.42E-18,1.39E-15,1.0034
01522_002,1644,ens0042100_001,acisf01522_002N020_b0015_h_ecf90_prep3.fits,0.00E+00,8.78E-16,5.98E-16,1.64E-19,1.30E-15,0.9994
13637_000,2587,ens0042100_001,acisf13637_000N020_b1035_h_ecf90_prep3.fits,0.00E+00,5.27E-17,5.98E-16,5.61E-19,1.48E-15,0.999
14335_000,2656,ens0042100_001,acisf14335_000N020_b1074_h_ecf90_prep3.fits,0.00E+00,3.26E-17,5.94E-16,1.69E-18,1.38E-15,0.9992
14335_000,2434,ens0042100_001,acisf14335_000N020_b0963_h_ecf90_prep3.fits,0.00E+00,1.80E-17,5.89E-16,1.43E-18,1.40E-15,1.0001
14335_000,2587,ens0042100_001,acisf14335_000N020_b1035_h_ecf90_prep3.fits,0.00E+00,6.00E-17,5.84E-16,2.54E-19,1.38E-15,1.0002
12128_001,5,ens0047600_001,acisf12128_001N020_b0004_h_ecf90_prep3.fits,0.00E+00,1.10E-15,5.80E-16,2.86E-19,1.46E-15,0.9995
13637_000,408,ens0042100_001,acisf13637_000N020_b0280_h_ecf90_prep3.fits,0.00E+00,2.24E-17,5.79E-16,3.67E-19,1.46E-15,0.9997
14335_000,3332,ens0042100_001,acisf14335_000N020_b0775_h_ecf90_prep3.fits,0.00E+00,1.18E-16,5.69E-16,3.14E-19,1.39E-15,0.9997
03498_000,3416,ens0042100_001,acisf03498_000N020_b1201_h_ecf90_prep3.fits,3.54E-16,5.52E-16,5.65E-16,8.14E-17,1.20E-15,1.0004
02788_001,83,ens0178200_001,acisf02788_001N020_b0059_h_ecf90_prep3.fits,0.00E+00,1.81E-17,5.61E-16,1.16E-18,1.41E-15,0.9991
13637_000,1441,ens0042100_001,acisf13637_000N020_b0439_h_ecf90_prep3.fits,0.00E+00,2.04E-17,5.61E-16,2.18E-18,1.28E-15,1.0013
14335_000,2536,ens0042100_001,acisf14335_000N020_b1008_h_ecf90_prep3.fits,0.00E+00,2.09E-17,5.57E-16,1.51E-18,1.27E-15,1.0007
04373_000,1637,ens0042100_001,acisf04373_000N020_b0015_h_ecf90_prep3.fits,3.95E-16,7.11E-16,5.55E-16,6.83E-17,1.20E-15,0.9997
13637_000,1662,ens0042100_001,acisf13637_000N020_b0767_h_ecf90_prep3.fits,0.00E+00,1.31E-16,5.48E-16,9.55E-19,1.30E-15,0.9997
04374_000,210,ens0042100_001,acisf04374_000N020_b0137_h_ecf90_prep3.fits,0.00E+00,6.18E-18,5.47E-16,1.27E-18,1.24E-15,1.0004
03744_000,1637,ens0042100_001,acisf03744_000N020_b0015_h_ecf90_prep3.fits,3.83E-16,6.28E-16,5.47E-16,1.28E-16,1.13E-15,1.003
13637_000,3332,ens0042100_001,acisf13637_000N020_b0775_h_ecf90_prep3.fits,0.00E+00,8.98E-17,5.46E-16,2.26E-18,1.40E-15,1.0035
03498_000,2838,ens0042100_001,acisf03498_000N020_b1127_h_ecf90_prep3.fits,0.00E+00,1.05E-17,5.42E-16,1.07E-18,1.30E-15,1.001
14335_000,2426,ens0042100_001,acisf14335_000N020_b0960_h_ecf90_prep3.fits,0.00E+00,7.68E-17,5.34E-16,1.51E-18,1.35E-15,1.0006
16176_000,816,ens0047600_001,acisf16176_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,6.26E-17,5.33E-16,1.00E-17,1.31E-15,0.9995
13637_000,3438,ens0042100_001,acisf13637_000N020_b0996_h_ecf90_prep3.fits,0.00E+00,2.96E-17,5.32E-16,4.49E-18,1.18E-15,1.0003
01522_002,1019,ens0042100_001,acisf01522_002N020_b0560_h_ecf90_prep3.fits,0.00E+00,1.40E-16,5.27E-16,3.05E-18,1.25E-15,1.0017
03498_000,1701,ens0042100_001,acisf03498_000N020_b0794_h_ecf90_prep3.fits,0.00E+00,9.30E-18,5.27E-16,1.05E-18,1.36E-15,1.0014
03498_000,2530,ens0042100_001,acisf03498_000N020_b0336_h_ecf90_prep3.fits,4.04E-16,4.90E-16,5.24E-16,7.45E-17,1.15E-15,1.0007
09768_000,57,ens0143500_001,acisf09768_000N020_b0055_h_ecf90_prep3.fits,0.00E+00,1.76E-17,5.21E-16,1.13E-18,1.30E-15,0.9996
14335_000,712,ens0042100_001,acisf14335_000N020_b0400_h_ecf90_prep3.fits,0.00E+00,2.74E-17,5.18E-16,1.22E-18,1.17E-15,0.9992
14335_000,2514,ens0042100_001,acisf14335_000N020_b0995_h_ecf90_prep3.fits,0.00E+00,2.31E-17,5.11E-16,1.04E-18,1.31E-15,1
09769_000,77,ens0143500_001,acisf09769_000N020_b0074_h_ecf90_prep3.fits,0.00E+00,2.06E-17,5.09E-16,8.02E-19,1.24E-15,1.0007
14335_000,2636,ens0042100_001,acisf14335_000N020_b1053_h_ecf90_prep3.fits,0.00E+00,3.25E-17,5.08E-16,1.72E-18,1.21E-15,1.0016
14335_000,1555,ens0042100_001,acisf14335_000N020_b0089_h_ecf90_prep3.fits,0.00E+00,5.93E-17,5.02E-16,7.60E-19,1.16E-15,0.9992
04374_000,1019,ens0042100_001,acisf04374_000N020_b0560_h_ecf90_prep3.fits,0.00E+00,9.18E-16,5.00E-16,3.76E-17,1.11E-15,1.0002
14335_000,3259,ens0042100_001,acisf14335_000N020_b1240_h_ecf90_prep3.fits,0.00E+00,2.52E-17,5.00E-16,7.10E-18,1.23E-15,0.9994
14335_000,3438,ens0042100_001,acisf14335_000N020_b0996_h_ecf90_prep3.fits,0.00E+00,2.56E-17,4.99E-16,1.88E-18,1.16E-15,0.9992
13637_000,686,ens0042100_001,acisf13637_000N020_b0386_h_ecf90_prep3.fits,0.00E+00,1.53E-17,4.98E-16,8.93E-19,1.29E-15,1.0008
09596_001,816,ens0047600_001,acisf09596_001N020_b0236_h_ecf90_prep3.fits,2.78E-16,5.68E-16,4.97E-16,2.79E-20,1.10E-15,0.9996
13637_000,665,ens0042100_001,acisf13637_000N020_b0372_h_ecf90_prep3.fits,0.00E+00,2.47E-17,4.96E-16,4.84E-18,1.15E-15,1.0009
14335_000,311,ens0042100_001,acisf14335_000N020_b0219_h_ecf90_prep3.fits,0.00E+00,5.43E-17,4.95E-16,9.38E-19,1.13E-15,1.0012
13637_000,3412,ens0042100_001,acisf13637_000N020_b0948_h_ecf90_prep3.fits,0.00E+00,9.67E-17,4.85E-16,1.85E-19,1.21E-15,0.9994
16641_001,816,ens0047600_001,acisf16641_001N020_b0236_h_ecf90_prep3.fits,4.24E-17,5.43E-16,4.83E-16,4.68E-18,1.08E-15,1.0002
04373_000,943,ens0042100_001,acisf04373_000N020_b0512_h_ecf90_prep3.fits,3.63E-16,5.82E-16,4.83E-16,9.71E-17,1.06E-15,1.0042
14335_000,145,ens0042100_001,acisf14335_000N020_b0089_h_ecf90_prep3.fits,0.00E+00,2.43E-17,4.79E-16,1.90E-18,1.20E-15,1.0005
02406_000,816,ens0047600_001,acisf02406_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,2.60E-17,4.77E-16,3.19E-18,1.18E-15,1.0009
08592_001,80,ens0047600_001,acisf08592_001N020_b0056_h_ecf90_prep3.fits,0.00E+00,2.27E-17,4.75E-16,4.23E-19,1.12E-15,0.9991
13637_000,1437,ens0042100_001,acisf13637_000N020_b0433_h_ecf90_prep3.fits,0.00E+00,2.41E-17,4.75E-16,6.62E-19,1.21E-15,1.0006
12135_000,816,ens0047600_001,acisf12135_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,2.39E-17,4.73E-16,7.74E-20,1.15E-15,1.0001
13637_000,2585,ens0042100_001,acisf13637_000N020_b1033_h_ecf90_prep3.fits,0.00E+00,2.01E-17,4.72E-16,1.97E-19,1.19E-15,0.9999
13637_000,799,ens0042100_001,acisf13637_000N020_b0444_h_ecf90_prep3.fits,0.00E+00,2.26E-17,4.71E-16,2.28E-18,1.15E-15,1.0047
13637_000,3115,ens0042100_001,acisf13637_000N020_b0989_h_ecf90_prep3.fits,0.00E+00,2.30E-17,4.71E-16,1.24E-18,1.16E-15,0.999
03498_000,322,ens0042100_001,acisf03498_000N020_b0228_h_ecf90_prep3.fits,0.00E+00,8.10E-18,4.70E-16,4.03E-19,1.13E-15,1.0047
12054_000,1111,ens0047600_001,acisf12054_000N020_b0445_h_ecf90_prep3.fits,0.00E+00,6.01E-18,4.65E-16,1.51E-19,1.06E-15,0.9997
12053_000,116,ens0047600_001,acisf12053_000N020_b0078_h_ecf90_prep3.fits,0.00E+00,9.09E-18,4.63E-16,3.70E-19,1.03E-15,0.9993
13637_000,240,ens0042100_001,acisf13637_000N020_b0161_h_ecf90_prep3.fits,0.00E+00,5.83E-17,4.55E-16,7.16E-19,1.13E-15,1.0056
13637_000,1019,ens0042100_001,acisf13637_000N020_b0560_h_ecf90_prep3.fits,0.00E+00,6.20E-16,4.55E-16,4.82E-18,1.09E-15,0.9996
16177_000,816,ens0047600_001,acisf16177_000N020_b0236_h_ecf90_prep3.fits,3.57E-16,5.16E-16,4.52E-16,3.61E-17,9.99E-16,1.0009
03498_000,3147,ens0042100_001,acisf03498_000N020_b1069_h_ecf90_prep3.fits,1.41E-16,6.24E-16,4.50E-16,2.32E-17,1.00E-15,0.9997
13637_000,251,ens0042100_001,acisf13637_000N020_b0170_h_ecf90_prep3.fits,0.00E+00,2.83E-17,4.47E-16,7.40E-19,1.12E-15,0.9995
01522_002,1637,ens0042100_001,acisf01522_002N020_b0015_h_ecf90_prep3.fits,0.00E+00,7.52E-16,4.43E-16,3.21E-18,1.07E-15,1.0009
03498_000,281,ens0042100_001,acisf03498_000N020_b0195_h_ecf90_prep3.fits,0.00E+00,8.49E-18,4.42E-16,8.29E-19,1.05E-15,1.0023
00953_000,90,ens0008400_001,acisf00953_000N020_b0076_h_ecf90_prep3.fits,0.00E+00,3.42E-17,4.32E-16,4.55E-19,1.01E-15,1.001
08984_000,33,ens0092600_001,acisf08984_000N020_b0029_h_ecf90_prep3.fits,0.00E+00,3.98E-17,4.30E-16,1.40E-18,1.03E-15,0.9992
00953_000,96,ens0008400_001,acisf00953_000N020_b0084_h_ecf90_prep3.fits,0.00E+00,4.08E-18,4.19E-16,2.13E-19,1.00E-15,1.0018
00955_000,80,ens0008400_001,acisf00955_000N020_b0073_h_ecf90_prep3.fits,0.00E+00,3.80E-18,4.18E-16,2.72E-18,9.65E-16,1.001
17542_000,816,ens0047600_001,acisf17542_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,6.14E-17,4.18E-16,4.04E-19,1.01E-15,0.9994
01522_002,2270,ens0042100_001,acisf01522_002N020_b0290_h_ecf90_prep3.fits,0.00E+00,9.32E-17,4.13E-16,4.44E-19,9.30E-16,0.9997
01522_002,316,ens0042100_001,acisf01522_002N020_b0223_h_ecf90_prep3.fits,0.00E+00,1.97E-17,4.08E-16,9.57E-19,9.63E-16,1.0007
03498_000,290,ens0042100_001,acisf03498_000N020_b0202_h_ecf90_prep3.fits,0.00E+00,7.88E-18,4.08E-16,1.11E-18,9.82E-16,0.9991
00955_000,90,ens0008400_001,acisf00955_000N020_b0076_h_ecf90_prep3.fits,0.00E+00,3.93E-17,4.00E-16,4.77E-18,9.34E-16,0.9992
00955_000,254,ens0008400_001,acisf00955_000N020_b0052_h_ecf90_prep3.fits,0.00E+00,1.27E-17,3.96E-16,2.85E-18,9.57E-16,0.9997
12043_000,816,ens0047600_001,acisf12043_000N020_b0236_h_ecf90_prep3.fits,3.75E-16,3.64E-16,3.96E-16,1.11E-16,7.89E-16,0.9994
03498_000,2447,ens0042100_001,acisf03498_000N020_b0972_h_ecf90_prep3.fits,0.00E+00,1.30E-17,3.96E-16,2.65E-19,9.30E-16,0.9996
03744_000,1644,ens0042100_001,acisf03744_000N020_b0015_h_ecf90_prep3.fits,3.43E-16,5.17E-16,3.95E-16,5.08E-17,8.87E-16,0.9994
01522_002,721,ens0042100_001,acisf01522_002N020_b0405_h_ecf90_prep3.fits,0.00E+00,2.61E-17,3.95E-16,7.14E-19,8.62E-16,1.0007
04373_000,1783,ens0042100_001,acisf04373_000N020_b0823_h_ecf90_prep3.fits,3.22E-16,4.66E-16,3.91E-16,5.05E-17,8.78E-16,0.9997
12046_000,1111,ens0047600_001,acisf12046_000N020_b0445_h_ecf90_prep3.fits,2.71E-16,3.79E-16,3.90E-16,4.74E-19,9.30E-16,0.9991
16457_000,816,ens0047600_001,acisf16457_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,4.35E-16,3.76E-16,2.16E-19,8.69E-16,0.9991
01522_002,1732,ens0042100_001,acisf01522_002N020_b0804_h_ecf90_prep3.fits,0.00E+00,1.84E-17,3.76E-16,3.84E-19,8.85E-16,0.9996
04395_000,1440,ens0042100_001,acisf04395_000N020_b0694_h_ecf90_prep3.fits,2.46E-16,3.79E-16,3.76E-16,2.47E-17,8.06E-16,1.0003
01522_002,285,ens0042100_001,acisf01522_002N020_b0199_h_ecf90_prep3.fits,0.00E+00,3.36E-17,3.75E-16,3.68E-19,8.96E-16,1.0002
01522_002,2015,ens0042100_001,acisf01522_002N020_b0864_h_ecf90_prep3.fits,0.00E+00,1.81E-17,3.74E-16,5.85E-19,8.38E-16,0.9997
03498_000,3414,ens0042100_001,acisf03498_000N020_b0737_h_ecf90_prep3.fits,0.00E+00,6.51E-17,3.73E-16,2.88E-18,8.40E-16,0.9992
01522_002,2838,ens0042100_001,acisf01522_002N020_b1127_h_ecf90_prep3.fits,0.00E+00,2.25E-17,3.72E-16,9.32E-20,9.37E-16,0.9996
03498_000,582,ens0042100_001,acisf03498_000N020_b0334_h_ecf90_prep3.fits,2.66E-16,3.62E-16,3.71E-16,3.45E-17,7.91E-16,1
00955_000,96,ens0008400_001,acisf00955_000N020_b0084_h_ecf90_prep3.fits,0.00E+00,3.91E-18,3.65E-16,4.94E-19,9.48E-16,1.0038
10037_000,188,ens0158300_001,acisf10037_000N020_b0135_h_ecf90_prep3.fits,0.00E+00,1.36E-17,3.63E-16,5.57E-19,9.46E-16,1
01522_002,3438,ens0042100_001,acisf01522_002N020_b0996_h_ecf90_prep3.fits,0.00E+00,1.52E-17,3.62E-16,4.18E-18,8.56E-16,1
03744_000,247,ens0042100_001,acisf03744_000N020_b0166_h_ecf90_prep3.fits,2.69E-16,3.06E-16,3.58E-16,6.76E-17,7.45E-16,0.9991
05407_000,466,ens0161300_001,acisf05407_000N020_b0426_h_ecf90_prep3.fits,0.00E+00,1.20E-16,3.57E-16,3.25E-19,8.87E-16,1.0009
