ra,dec
203.775875,37.83133611111111
189.22029166666664,62.24563333333334
189.3095833333333,62.202325
168.25258333333332,13.455380555555555
186.765375,33.59135833333334
250.2073333333333,46.66876111111111
71.47858333333332,-58.81870833333333
47.59083333333333,-20.666102777777777
203.37225,50.429602777777774
333.5354166666666,-17.006491666666665
196.867125,46.62021388888889
176.4878333333333,47.49319166666667
239.194375,35.47451111111111
185.50516666666664,4.493888888888889
25.219166666666663,-8.647833333333333
187.57570833333327,41.55588611111111
137.6702083333333,54.33556666666667
185.0495,33.77707222222222
334.588375,-59.65472222222222
263.2380416666667,43.73393611111111
338.7958749999999,-25.986519444444447
338.80475,-25.958216666666665
255.25279166666664,64.19120555555556
255.4924166666666,64.15255555555557
215.168375,41.73451388888889
157.9224583333333,35.05802222222222
207.99129166666663,31.44973055555556
145.20445833333332,34.80212777777778
79.20083333333332,-52.017491666666665
9.826166666666666,3.329611111111111
337.42970833333334,-28.04573611111111
337.47504166666664,-27.98454166666667
31.07195833333333,-5.023902777777778
158.70670833333332,57.96910277777778
168.72154166666664,40.63013333333333
170.00004166666668,12.991
170.2505833333333,53.08219166666667
242.64575,55.11747777777778
358.01562499999994,-25.84630555555556
3.7765,-49.86347222222222
12.291,-34.582433333333334
16.982374999999998,-14.509733333333331
26.934333333333328,2.286986111111111
53.24712499999999,-25.847530555555554
125.30320833333332,7.947336111111111
129.41116666666667,44.33606944444445
151.64087499999997,34.90765277777778
155.12854166666668,25.489822222222223
157.77825,28.796444444444447
163.23524999999998,45.88280833333334
166.47533333333334,58.91217777777778
174.08849999999998,1.9911194444444444
175.08174999999997,65.75848333333333
184.04966666666667,-0.5656527777777778
199.040375,20.014325
207.331,4.063463888888888
251.252875,44.81828055555556
344.6950833333333,-40.70149444444445
216.46112499999995,35.62866666666667
216.654875,33.59016388888889
218.16354166666665,33.57454166666667
215.277375,53.00110277777778
215.43,53.147825
210.6934583333333,54.36437222222222
54.81929166666666,-35.77693611111111
185.03404166666664,29.275769444444443
185.6693333333333,29.955325
252.6115,34.926652777777775
158.53924999999998,57.498266666666666
201.6599583333333,29.111586111111112
52.93612499999999,-27.75550833333333
52.95616666666666,-27.84288055555556
53.27312499999999,-27.68208611111111
11.093291666666664,-20.51646388888889
203.4129583333333,50.48484166666667
49.37858333333333,-44.46807777777778
28.252125,-13.74028611111111
3.5394583333333327,-30.359816666666667
162.46741666666665,32.984425
17.528291666666664,-45.875772222222224
15.69825,-49.28755555555556
9.47625,-33.77521111111111
159.70570833333332,48.869025
27.844,-59.96691666666667
79.20016666666666,-52.048675
9.827333333333334,3.329327777777777
345.3592083333333,-38.938872222222216
163.34641666666664,57.58342222222223
214.3304583333333,52.46548611111111
210.897125,54.35657222222223
185.028375,29.276816666666665
158.12224999999998,57.69133055555555
53.02762499999999,-27.998625
139.245625,51.7848
202.5874583333333,47.23146388888889
189.213625,62.18100833333333
176.513,47.5588
28.247499999999995,-13.7326
28.26133333333333,-13.720888888888888
186.7065,31.29345555555556
182.753375,39.41923611111111
32.31595833333333,-10.098958333333334
115.61216666666664,74.12362777777777
187.626625,41.69069444444444
62.765166666666666,-31.392027777777777
157.94074999999998,57.56711388888889
168.75991666666664,57.05451388888888
191.4835833333333,3.469905555555556
198.065125,-0.9819472222222222
203.84595833333333,37.45945277777778
212.74829166666663,52.19814722222222
0.2881249999999999,-24.937419444444444
6.967083333333333,5.015080555555556
9.46925,-50.80543888888889
85.21141666666666,-28.66361111111111
137.05487499999998,39.74189166666667
138.51699999999997,76.53348055555556
145.04174999999998,35.913225
170.0025,21.42095
181.955375,65.21377777777778
194.03575,56.81207222222222
204.54154166666663,4.512447222222222
222.55258333333333,58.19769166666666
330.90070833333334,-34.947761111111106
334.50716666666665,-35.672555555555554
345.5638333333333,-40.32741111111111
356.94166666666666,-35.55733055555555
216.4095833333333,35.57707777777778
218.1870833333333,33.563827777777774
218.8024583333333,35.082119444444444
218.8342083333333,34.15807777777778
187.67533333333333,12.414072222222222
187.462125,7.987341666666667
150.28504166666667,2.3093777777777778
150.295,2.7644777777777776
214.976125,52.99145833333333
210.72029166666664,54.45526666666667
210.82291666666663,54.368433333333336
210.8849583333333,54.35078888888889
207.1825,26.62180833333333
15.262375,-21.78174444444444
15.960291666666665,-21.82214722222222
185.02020833333333,29.28738333333333
185.049125,29.254141666666666
201.25904166666663,30.851472222222224
53.027583333333325,-28.003869444444444
53.07641666666666,-27.84877222222222
53.13141666666666,-27.81501666666667
185.535375,7.1521944444444445
186.11816666666664,7.320252777777777
203.63025,38.05271666666666
203.65958333333333,38.02729444444444
202.58929166666664,47.21578333333333
189.28475,62.182225
10.830041666666665,-20.68523611111112
348.5263333333333,-42.65656111111111
349.7060833333333,-42.403225
227.58254166666663,33.457547222222225
203.308,50.51884166666667
49.44145833333332,-44.39074166666666
248.663875,56.662616666666665
35.04279166666666,-5.117580555555556
176.40774999999996,47.4838
186.76716666666664,21.8139
189.0855,25.98723611111112
244.426875,34.95912777777778
49.285166666666655,-41.17887777777778
32.42620833333333,-10.137594444444444
9.4685,-33.73428888888889
222.191875,63.27053333333333
44.260333333333335,-56.216150000000006
208.023,31.40318611111111
208.0417083333333,31.40921944444444
22.40458333333333,-18.020116666666667
33.881833333333326,-52.15539444444444
123.348875,7.568297222222222
138.22679166666663,76.50065555555555
151.48779166666665,34.89783888888889
164.48437499999997,45.93140833333333
176.03741666666664,5.810841666666667
183.45941666666664,54.500625
206.359375,49.775752777777775
240.6705,52.68874444444444
245.4384583333333,35.885425
345.4635416666666,-40.33293888888889
218.0833333333333,33.59645833333334
187.46491666666665,7.966430555555556
149.4772083333333,2.582333333333333
149.5394583333333,2.092436111111111
150.03391666666664,1.5518166666666666
150.09304166666666,2.10135
214.46241666666663,52.42619166666666
214.847875,52.79091388888889
15.289333333333332,-21.80419722222222
15.627083333333331,-22.20673888888889
15.806291666666665,-21.65277222222222
15.956333333333331,-22.138838888888888
54.64645833333332,-35.473486111111114
54.675375,-35.43849722222222
150.3864583333333,55.88523611111111
186.11854166666663,7.303897222222222
202.47220833333327,47.15758888888889
188.95129166666663,62.28433888888889
189.15366666666665,62.22228888888889
133.35174999999998,51.30529444444444
227.53804166666663,33.59232222222222
35.97174999999999,-4.259205555555556
175.98966666666664,19.95376111111111
216.28566666666663,46.243116666666666
194.22066666666663,47.317913888888896
115.187375,74.27622222222222
149.00108333333333,41.158569444444446
353.666125,-36.11135555555556
187.0053333333333,44.18220833333333
135.14929166666667,20.929625
76.90891666666664,-37.55225833333333
256.06862499999994,51.71873611111111
207.44391666666664,68.59824444444445
10.585625,-12.951819444444444
196.72616666666664,67.69025833333333
31.152,-5.030102777777778
54.015875,-40.689413888888886
135.64091666666664,52.11756111111111
158.6717083333333,21.616072222222225
159.74145833333333,53.45411666666667
164.82062499999998,24.57980833333333
179.85033333333328,29.28543055555556
185.33379166666663,49.31271944444444
196.5492083333333,26.50541388888889
206.37366666666665,49.75447222222222
207.737,60.12517777777778
212.80116666666663,12.307444444444446
214.69775,24.656063888888887
234.2443333333333,50.17108611111111
335.79774999999995,-28.92892777777778
344.71545833333323,-60.955450000000006
216.23825,35.58828888888889
217.05933333333329,34.48955
217.113625,35.60092777777778
218.21066666666664,34.12218611111111
218.4993333333333,33.505805555555554
219.0527083333333,34.70000555555556
149.8529583333333,1.803255555555556
149.96925,2.304733333333333
150.0273333333333,2.5499805555555555
150.53191666666666,2.188922222222222
214.52791666666664,52.59869722222223
214.62525,52.65336944444445
210.95391666666663,54.37851944444444
15.286833333333332,-21.76515833333333
16.12620833333333,-21.94658055555556
185.740875,15.833841666666668
161.98962499999996,12.526527777777778
158.10370833333332,57.53151111111111
158.72891666666663,57.78189166666667
150.35470833333332,55.86606388888889
53.0825,-27.755358333333334
186.139125,7.265458333333333
202.4543333333333,47.18158055555556
189.20025,62.21919444444445
10.931583333333332,-20.59383888888889
8.94675,-43.59341388888889
245.319625,38.09387777777778
0.7047916666666666,-35.75660833333333
355.6437499999999,-54.12271111111111
198.98041666666663,42.066838888888896
148.22358333333332,51.979463888888894
148.31462499999995,51.90454444444444
32.364875,-10.129547222222223
59.692791666666665,-29.906991666666663
172.19099999999997,58.53841111111111
182.27875,29.948866666666667
151.1428333333333,41.20556944444445
76.976125,-37.45745555555556
339.9967083333333,-40.229038888888894
182.7688333333333,50.48065833333334
188.5588333333333,2.6438722222222224
193.38225,27.16923888888889
198.10275,-0.9813361111111112
240.957125,43.14755555555556
4.179791666666666,-27.109091666666668
6.919333333333333,5.039511111111111
9.625958333333331,-50.78747222222222
25.89,-39.283297222222224
52.55825,-52.52304444444445
173.8057083333333,30.25704444444445
174.9848333333333,65.80511944444444
176.370625,31.563122222222223
177.08637499999998,59.469855555555554
179.78916666666663,29.18733611111111
195.9105,19.31583888888889
196.17266666666663,59.504688888888886
205.89270833333333,0.0181055555555555
212.1279583333333,56.51035
258.91175,57.3906
216.72254166666664,33.25825277777778
149.858625,2.108430555555556
150.41199999999998,2.317580555555556
150.54674999999995,2.224213888888889
214.7717083333333,52.88292222222222
210.696,54.44861944444444
210.8777083333333,54.380452777777776
15.458666666666666,-21.703475
15.462833333333329,-21.844875
15.686166666666669,-21.820469444444445
185.6792083333333,15.733338888888888
54.68733333333333,-35.472833333333334
171.8892083333333,56.874294444444445
161.95199999999997,12.512088888888888
52.92279166666666,-27.92126111111111
53.03937499999999,-27.801994444444446
53.061541666666656,-27.73416388888889
53.16149999999999,-27.79228611111112
139.42299999999997,51.682027777777776
188.90429166666664,62.290013888888886
189.08529166666665,62.21065555555556
222.94175,58.13353055555555
203.20779166666665,50.358075
216.196125,46.20610555555556
115.29,74.3275861111111
115.43766666666666,74.18857222222222
139.3414583333333,41.85019444444445
208.70504166666663,77.298575
9.428583333333332,-33.72066944444445
24.363,-12.913872222222222
24.4435,-12.948077777777778
208.01016666666663,31.45276944444444
29.61483333333333,-24.92565555555556
250.4164583333333,36.441177777777774
185.3785,49.29965277777777
206.75854166666664,6.3931
207.27879166666665,4.098105555555556
208.8290833333333,77.25013611111112
214.2345833333333,10.77855
246.61029166666663,45.37908333333333
334.7283333333333,-38.89006666666667
345.68320833333337,-40.32556111111112
187.69808333333333,12.406455555555556
150.55904166666664,2.105697222222222
150.68266666666665,2.084108333333333
15.7395,-21.97943611111111
15.769124999999995,-22.23312777777777
185.71179166666667,15.783658333333332
171.91899999999995,56.95035277777778
14.583083333333333,-27.48217777777777
203.75075,37.94247222222222
36.00820833333332,-4.245402777777778
186.6879583333333,21.948555555555554
184.83516666666665,5.800691666666666
185.05566666666664,33.74072777777778
15.772249999999998,-49.32708333333333
82.17562499999998,-39.42679166666667
181.554875,64.23204722222222
338.7963333333333,-25.870202777777777
207.6357083333333,68.503525
79.28824999999999,-51.94253055555555
132.54266666666666,45.23629444444445
160.82537499999998,59.17355277777777
170.27579166666666,53.07268055555556
201.21366666666663,29.024075
20.821291666666664,-48.32399722222223
28.190999999999995,-13.924652777777776
42.39666666666666,-31.24987777777778
138.45216666666667,76.4839638888889
154.4709583333333,41.40653888888889
160.6275833333333,5.087725
162.99329166666666,16.0676
178.93579166666663,-1.7944666666666669
184.2072083333333,60.3222
188.88441666666665,26.508027777777777
194.00108333333333,38.31507222222222
205.53112499999995,26.40607777777777
222.81154166666664,58.141875
227.1689583333333,67.29670277777778
229.50941666666665,42.79164166666666
233.1682083333333,32.707925
243.37675,56.782066666666665
250.49875,39.97596666666667
218.0568333333333,34.636858333333336
218.62404166666664,35.29206388888889
218.655375,35.444763888888886
218.678125,35.34696944444445
218.8418333333333,35.09983611111112
187.4459583333333,7.995369444444444
150.0620833333333,2.455041666666667
150.5195,1.5609972222222224
242.6400833333333,54.52488055555556
215.1168333333333,52.97815
207.3902083333333,26.598977777777776
15.422166666666662,-21.834041666666664
194.44891666666663,27.40416388888889
168.65554166666664,53.31976666666667
185.8750833333333,7.062852777777778
186.11066666666665,7.314213888888888
156.4777083333333,47.24023888888889
0.6967083333333333,-35.69852777777778
348.1092916666666,-21.488122222222223
197.83029166666665,-1.3418444444444444
182.61666666666665,39.40491111111111
32.38666666666666,-10.173383333333332
184.7417083333333,47.2827
192.72216666666665,41.11748333333333
263.29291666666666,43.766308333333335
67.21895833333333,-53.85665277777778
181.5877083333333,64.28917777777778
255.53029166666664,34.03423333333333
255.47491666666664,64.18856666666667
207.757125,68.48479722222223
339.8855833333333,-40.20836666666667
10.558249999999996,-12.884969444444444
148.04174999999998,21.69076666666667
45.679,-22.88208611111111
355.3229583333333,-51.35755277777778
139.10045833333334,29.8755
161.29654166666666,59.27376944444444
169.98116666666664,56.81211666666666
202.53154166666664,30.795419444444445
204.3260833333333,37.93722777777777
212.95179166666665,52.19177777777777
0.6737083333333334,-35.926849999999995
47.61791666666666,-46.82473611111112
129.37104166666666,44.31625555555555
155.8707083333333,36.10539722222222
157.36454166666664,26.37313333333333
164.78729166666662,12.184233333333331
184.01295833333333,26.55320555555556
194.0100833333333,35.88271666666667
195.7973333333333,33.529316666666666
200.32445833333333,42.58755833333333
205.16104166666665,40.35526388888889
222.2225833333333,47.639225
254.55104166666663,35.39857222222222
342.13516666666663,-44.45110555555556
218.124,33.58936111111112
219.5587083333333,34.243275000000004
187.4904583333333,7.957977777777778
149.83704166666664,2.343986111111111
149.87666666666664,2.1156
150.15162499999997,1.6845055555555557
150.34104166666663,2.367122222222222
214.537875,52.46786388888889
214.79466666666664,52.79758888888889
215.409125,53.24745833333333
15.997541666666663,-21.980838888888886
16.02995833333333,-21.6265
194.957125,27.87824722222222
185.018125,29.23925
140.131375,30.553197222222224
178.1943333333333,44.11346388888889
53.042583333333326,-27.86568611111112
53.04745833333333,-27.87055833333333
189.0266666666666,62.20906111111111
168.23512499999995,13.461511111111111
26.40758333333333,-4.5926277777777775
200.0832083333333,33.125075
47.48645833333333,-20.574719444444444
203.28216666666663,50.49781388888889
183.83566666666664,36.37108888888889
49.36754166666666,-44.38149444444444
137.62379166666662,54.46373611111111
359.50312499999995,-32.544288888888886
184.73729166666664,47.31752222222222
67.34920833333332,-53.733275
121.02570833333333,5.073586111111111
12.598791666666664,-17.61453888888889
140.4493333333333,29.731808333333333
156.14395833333333,47.152702777777776
162.14454166666667,58.939588888888885
187.21166666666664,3.6493666666666655
199.275125,29.09435277777777
204.51541666666665,29.48796666666667
212.76816666666664,52.19319722222222
214.20279166666663,53.09101111111112
240.43612499999995,43.32677777777778
357.9445,-26.079444444444444
8.548791666666665,-21.460277777777776
138.36487499999998,40.94334166666666
138.42012499999998,37.461372222222224
158.12229166666663,54.35674166666667
159.9525833333333,64.46047222222222
160.11187499999997,20.76225277777778
165.92874999999998,40.83211111111112
169.91391666666664,21.503161111111112
182.20216666666664,-0.999936111111111
198.8342083333333,62.14610277777778
199.04079166666665,20.10946111111112
201.224875,36.34621388888889
201.305375,36.37334444444444
246.67075,45.37643333333333
253.93654166666664,39.74683611111112
344.70108333333326,-34.84586388888889
356.9844583333333,-35.5977
218.01866666666663,32.76993888888889
218.57716666666664,33.54622777777777
187.4723333333333,8.00726388888889
149.9885,1.6518638888888888
150.343375,2.019913888888889
214.75529166666664,52.836775
215.00329166666663,52.81846388888889
215.13525,52.94356944444444
215.231625,53.04528611111111
210.75875,54.39023888888889
207.330875,26.72652777777777
54.58712499999999,-35.415791666666664
194.61266666666663,-1.8373416666666669
178.25104166666662,44.09998333333333
53.18412499999999,-27.79268611111112
202.47437499999995,47.17668611111111
202.5340833333333,47.22269166666667
202.561125,47.20453888888889
189.201125,62.24904444444444
11.018916666666666,-20.56965555555556
245.40716666666663,38.22779444444445
47.46195833333333,-20.519925
28.291166666666665,-13.872755555555557
3.478875,-30.431647222222225
49.23354166666666,-41.05598888888888
32.380083333333324,-10.193175
44.297291666666666,-23.360347222222224
187.162875,44.03063888888889
330.5668333333333,-32.00481666666666
151.2344583333333,41.227183333333336
24.41175,-12.844513888888889
121.0145833333333,5.1301194444444445
258.0310833333333,58.79848055555556
2.852125,-15.281825
9.111583333333332,-33.53750833333333
20.776166666666665,-48.411544444444445
52.57395833333333,-52.541330555555554
135.62604166666665,52.08231944444445
136.81099999999998,52.0641
161.84804166666666,54.06860555555556
185.47875,49.20005555555556
188.9053333333333,26.520725
192.72225,41.08226944444445
200.17545833333327,70.04403611111111
204.14541666666665,59.162475
229.5765,42.735083333333336
231.9879583333333,64.70717777777779
216.7859583333333,32.765033333333335
218.83395833333333,35.07033611111112
218.92166666666665,33.707794444444446
187.6532083333333,12.416486111111112
187.4425833333333,7.970025
187.4494583333333,7.997652777777778
149.9122083333333,1.9234027777777776
150.21354166666666,2.8624944444444447
214.52791666666664,52.66532222222222
214.61875,52.60542777777778
214.6948333333333,52.637975
214.74241666666663,52.82609444444445
214.9477083333333,52.97484722222222
15.8915,-22.12341388888889
185.70729166666663,15.858622222222222
162.05645833333332,12.694194444444443
178.16391666666664,44.057652777777776
178.22787499999998,44.09131111111111
158.437625,57.81962777777778
139.46162499999997,51.677616666666665
139.4892083333333,51.708938888888895
185.89749999999995,7.041630555555556
186.12604166666665,7.334824999999999
160.1679583333333,39.95776388888889
258.94629166666664,60.099763888888894
202.41445833333327,47.21214444444445
189.402375,62.18084722222222
249.91033333333328,46.635525
222.8835,58.225433333333335
49.47445833333333,-44.18741944444445
34.91141666666666,-5.184266666666667
198.90691666666663,42.036994444444446
32.44141666666666,-10.193052777777778
139.37870833333332,41.96164722222223
144.52391666666665,51.98955555555556
9.412624999999998,-33.75491111111111
44.51629166666666,-52.65379444444444
9.842125,3.344636111111112
31.142041666666668,-5.125136111111111
170.10920833333333,13.673544444444444
175.6177083333333,-1.8005250000000002
199.27629166666665,29.183175
9.470208333333334,-50.69649444444444
42.42774999999999,-31.221402777777776
55.07424999999999,-45.721941666666666
134.696125,18.3782
155.734375,34.75418611111111
157.30816666666664,26.388347222222222
162.95779166666665,15.94688611111111
194.92079166666664,31.306058333333333
214.73116666666667,24.69250277777778
258.53566666666666,53.239197222222224
333.54041666666666,-17.948333333333334
345.3977916666666,-40.33478611111112
216.334625,34.49523055555556
216.7936666666666,34.12602777777778
216.976625,34.22870833333334
217.308,34.00328055555556
218.13687499999995,34.6739
218.5972083333333,34.436411111111106
218.699125,35.569250000000004
187.41516666666664,7.991211111111111
150.04708333333332,1.931305555555556
150.19174999999998,2.544
164.07583333333332,57.43571666666666
215.070375,53.14121388888889
215.7223333333333,53.50719166666666
15.308041666666664,-21.75704444444445
15.673666666666666,-22.28140277777777
54.575958333333325,-35.184641666666664
194.589125,-1.7800166666666666
158.572625,57.83964166666667
158.66599999999997,57.63466111111111
53.06970833333333,-27.77729722222222
53.12174999999999,-27.785608333333336
186.099625,7.280936111111111
186.7194583333333,33.57949166666667
71.60466666666666,-58.82378333333334
3.522,-30.33020277777777
198.964125,42.02795277777778
353.53591666666665,-36.09986666666667
151.13187499999998,41.160130555555554
82.19058333333332,-39.42455833333333
213.8745833333333,36.20109166666667
191.43854166666665,3.4201277777777777
199.2755833333333,29.15498055555556
218.8934583333333,34.81858055555556
1.6319583333333332,-41.48566944444445
11.74375,-11.939766666666667
20.749291666666664,-48.35058888888889
24.361041666666665,-45.6993
146.53054166666666,27.81530833333333
156.5979583333333,25.75219722222222
157.21375,65.18309444444445
179.8924583333333,1.1706583333333334
209.02575,18.402725
217.2755833333333,29.7237
233.146,32.65339722222222
250.49029166666665,40.06841666666667
338.2675,-59.96127777777778
344.65495833333324,-34.83293333333334
356.3490833333333,-64.05438611111111
218.12625,33.60463888888889
218.2277083333333,33.070211111111114
189.993875,10.219608333333332
210.899625,54.36738888888889
15.487624999999998,-21.903713888888888
15.742250000000002,-21.66515
54.14325,-35.95914166666667
54.58387499999999,-35.14216388888889
54.596166666666655,-35.142525
185.020125,29.213822222222223
185.06041666666664,29.31498611111111
252.19854166666667,34.83589166666667
158.70654166666662,57.78113611111111
14.320166666666664,-27.35802777777777
53.010708333333326,-27.741691666666668
53.04433333333332,-27.709744444444443
189.2324583333333,62.20025
230.48575,52.04402777777778
36.08308333333333,-4.162855555555556
183.9364583333333,36.31289444444444
248.73575,56.623152777777776
216.2315,46.22966666666667
175.7425833333333,50.90858611111111
184.85354166666664,5.835744444444444
15.136833333333332,-33.642355555555554
185.18104166666663,33.66692222222222
11.9855,-25.27208333333333
82.12279166666666,-39.487141666666666
338.8107916666666,-25.980461111111108
56.66816666666666,-54.60237777777778
339.9949999999999,-40.11321388888889
10.545749999999998,-13.029622222222224
148.04145833333334,21.767866666666663
204.5675,4.608086111111111
33.90924999999999,-52.26231666666666
135.02974999999998,32.32270833333334
177.14649999999995,59.4241
179.77808333333329,29.22759444444444
192.452375,15.15945
203.1592083333333,1.9980666666666669
223.62325,16.13969722222222
228.71108333333328,36.85351666666667
257.4033749999999,34.45630833333334
325.7345416666666,-44.41393611111111
326.51625,-46.51158333333333
216.35729166666664,35.64473611111111
217.9195833333333,33.05487222222222
149.63695833333333,1.7371944444444445
149.9807083333333,2.521402777777778
213.9444583333333,52.13330555555556
54.548333333333325,-35.446866666666665
195.253,27.808447222222224
195.52241666666663,0.5393333333333333
161.90824999999998,12.622408333333334
162.02587499999998,12.592958333333334
162.02933333333334,12.52895
140.19008333333335,30.47702777777777
53.11554166666666,-27.844527777777778
189.140625,62.22054166666667
28.23620833333333,-13.725408333333334
234.9523333333333,34.498691666666666
15.080749999999998,-33.74696388888889
11.884041666666665,-25.285072222222222
9.363041666666666,-33.71273055555556
208.054,31.460019444444445
10.525291666666666,-12.9201
31.263,-5.110827777777778
63.53479166666666,-58.773725
154.44141666666664,41.46715555555556
175.30129166666666,65.81445833333333
180.13099999999997,73.00559166666666
180.33429166666667,61.92425833333333
186.78675,68.09417777777777
187.571875,40.25354166666666
213.58375,71.16611944444445
229.42387499999995,42.80560833333333
246.63829166666665,45.37921388888889
341.48241666666667,-52.76504444444444
356.1687083333333,-64.07488333333333
357.053125,0.9639055555555556
216.982625,34.470333333333336
217.9502083333333,34.57664722222223
218.63391666666664,33.80857777777778
187.448625,8.028541666666667
187.45791666666665,7.999680555555556
149.9782083333333,1.535222222222222
213.8255833333333,52.206425
214.49866666666665,52.66251388888889
214.85025,52.90548888888889
185.7433333333333,15.790705555555556
54.14720833333333,-35.96644166666667
171.77941666666663,56.794888888888885
158.12099999999998,57.68334444444445
158.1640833333333,57.676566666666666
158.31645833333334,57.84140555555556
178.92941666666664,23.38967222222222
53.06229166666666,-27.70699722222222
186.15425,7.299408333333333
202.4560833333333,47.22914166666667
189.23558333333327,62.25375
189.27133333333333,62.27641666666666
11.04870833333333,-20.605025
245.41825,38.18384722222222
47.55675,-20.669866666666667
51.562,-21.35728055555556
170.20770833333333,13.532669444444446
203.148,50.44478888888889
215.91954166666665,45.63916666666667
183.4289583333333,2.880072222222222
194.7275833333333,23.91765277777778
255.684375,34.01249166666667
44.010666666666665,-56.32214166666667
145.20166666666665,34.71616388888889
44.6655,-52.62555555555556
197.36058333333327,61.26137777777778
79.16558333333332,-51.99890555555556
189.2132083333333,45.65116944444444
176.81516666666664,55.71700555555556
201.359375,29.374716666666668
216.3394583333333,34.07376388888889
16.42370833333333,-24.719194444444444
38.03604166666666,-21.28993333333333
47.90666666666666,-26.912544444444443
51.96395833333333,-37.12721666666667
52.629125,-52.54793055555555
54.15820833333333,-40.59416111111111
125.32466666666666,7.899588888888888
190.52570833333328,32.53147777777777
191.42325,1.0910333333333333
209.33554166666664,5.277847222222222
221.8465,40.80047777777777
249.23204166666667,40.947738888888885
257.3531666666666,34.427625
330.75279166666667,-32.07755
333.65779166666664,-19.015863888888887
344.27804166666664,-36.43208333333333
216.677,33.69472777777777
187.6702083333333,12.423588888888888
187.44429166666663,8.004372222222223
187.48429166666665,8.013375
150.62116666666665,2.4997944444444444
215.4783333333333,53.250166666666665
210.6354583333333,54.33369166666667
15.91145833333333,-21.683691666666668
16.046166666666664,-21.890402777777776
195.5064583333333,0.5142333333333333
158.72199999999998,57.57972222222222
52.855375,-27.999669444444446
202.6108333333333,47.19132777777777
245.3252083333333,38.14751388888889
47.49258333333332,-20.641258333333333
47.638166666666656,-20.6099
28.23920833333333,-13.722088888888887
182.57366666666664,39.35801111111111
194.03583333333333,56.92535555555556
194.05816666666664,56.87410555555556
11.90520833333333,-25.29442777777778
201.50741666666664,7.748469444444445
0.8455833333333332,-26.055122222222224
214.341,53.13144444444445
226.8155,56.07859722222223
0.7683333333333333,-35.952891666666666
2.4415,-32.26532777777778
11.810458333333331,-11.848130555555556
38.06308333333333,-44.26964722222222
70.44124999999998,-58.064369444444445
72.44099999999999,-44.59153611111111
148.06216666666666,25.888894444444443
151.34554166666666,35.020913888888884
171.18658333333332,38.68767222222222
172.48291666666665,36.65185555555556
189.17275,65.91170833333334
196.46341666666663,53.62056111111111
197.9977083333333,39.01105277777778
201.124875,4.786561111111111
243.3390833333333,56.826483333333336
216.58041666666665,34.079122222222225
188.6034583333333,9.820744444444443
149.58525,2.051272222222222
149.8568333333333,2.637933333333333
150.58191666666664,2.287711111111111
163.2198333333333,57.48314166666667
242.7514583333333,54.70123055555556
213.99025,52.38505
214.529375,52.42317222222222
214.93099999999995,53.02748333333333
211.269125,53.74574166666667
54.87929166666666,-35.780775
185.0257083333333,29.23724444444445
185.06958333333333,29.236144444444445
190.7133333333333,2.6567166666666666
190.764625,2.684663888888889
53.03495833333332,-27.679725
53.10354166666666,-27.93343611111111
133.43504166666665,51.253927777777776
10.968208333333331,-20.54595
26.45825,-4.679697222222223
47.38604166666666,-20.52450555555556
47.42470833333333,-20.49180277777777
47.480375,-20.58684722222222
47.49879166666666,-20.653938888888888
355.8722083333333,-54.19550555555555
35.08725,-5.204933333333334
186.6855416666667,21.916344444444444
28.39008333333333,-13.74507222222222
185.4817083333333,4.552711111111111
11.823166666666664,-25.303197222222224
79.19937499999999,-54.52616666666667
60.44987499999999,-32.71196944444445
45.60324999999999,-22.857591666666668
41.57904166666666,-30.274719444444443
16.187916666666663,-39.460975000000005
24.358,-45.71416666666667
62.91999999999999,-48.295852777777775
63.99479166666666,-55.53132222222222
184.54254166666664,40.33843055555556
187.57416666666663,40.28952222222222
197.41954166666665,57.55278611111111
201.1903333333333,36.372794444444445
216.182375,26.604544444444446
222.8857083333333,58.19143888888888
330.3914583333333,-31.93585833333333
358.1032916666666,-46.973572222222224
216.30975,34.472166666666666
216.8812083333333,33.85232777777778
216.947625,34.42321388888889
187.3964583333333,7.999888888888889
187.456375,7.990308333333333
149.61,2.1386416666666666
149.84891666666664,1.889913888888889
150.07049999999998,2.2862416666666667
213.9243333333333,52.124941666666665
214.55925,52.72245555555556
214.9315833333333,52.979025
215.41691666666665,53.28675
215.5585833333333,53.451575000000005
215.76541666666665,53.44683888888888
210.8253333333333,54.306327777777774
207.14279166666665,26.36821388888889
15.959625,-21.92891388888889
15.988083333333334,-21.817491666666665
54.56799999999999,-35.442452777777774
185.02541666666664,29.303769444444445
161.95833333333331,12.582458333333332
141.64820833333332,30.876725
158.53987499999997,57.79119444444444
215.88075,24.152527777777777
169.35812499999997,17.66871388888889
348.1329583333333,-21.59551388888889
28.25733333333333,-13.775261111111112
359.92904166666665,-50.10310277777778
247.61325,45.53612777777778
49.43795833333333,-41.100775
216.7339583333333,44.22337777777778
17.42733333333333,-45.89893055555555
14.920166666666663,-33.71528055555556
172.03999999999996,58.55116388888889
163.73333333333332,58.01136388888889
201.5342083333333,29.05523611111111
214.31245833333327,53.04621111111111
219.566625,35.43991388888889
258.5820416666666,60.17671666666666
333.6070833333333,-16.996561111111113
16.21245833333333,2.1318083333333333
20.87083333333333,-48.38411666666666
29.778166666666664,-34.283902777777776
33.164208333333335,-46.98786111111112
66.65537499999999,-55.01380833333333
74.23229166666667,-45.72255277777778
131.68645833333332,17.90393611111111
155.126375,25.465238888888887
