_rs_allwise,_q,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
[5.549],98.0,5.549,J110529.04-585346.2,166.3710213,-58.8961684,0.0481,0.0464,146.8,Im,12.392,0.025,12.533,0.027,12.479,,9.415,,13.575,0.047,12.892,0.049,12.71,0.044,2953.114,2481.133,1.6700591013510395e+18,42.9,5.3,40.5,1.43,0.9,0.932,-0.2,1.01,2.41,1.0,0.0,0.0,0.0,0.0,0.001,0h00,1.0,21nn,59.0,59.0,59.0,59.0,0.0,38.0,0.0,38.0,0.0,166.3710225,0.0472,-58.8961679,0.0479,-0.0108,58,32,58,32,5.3,1.43,0.932,1.01,2.41,1N000,AAUU,3.0,0.0,59.335,59.138,38.995,39.249,826907544,0.143,2M
"[0.116, 7.582]",99.0,0.116,J110535.65-584907.7,166.3985637,-58.8188298,0.0523,0.0434,2.3,Im,12.037,0.026,12.153,0.025,11.329,0.155,8.798,,12.651,0.029,12.225,0.029,12.131,0.032,2917.805,2683.974,1.6700591013510395e+18,41.4,2.91,43.0,2.39,7.0,1.05,0.8,0.938,2.0,2.0,1.0,0.0,0.0,0.0,0.0,dd00,0.0,nnnn,56.0,56.0,56.0,56.0,6.0,36.0,0.0,36.0,0.0,166.398617,0.0427,-58.8187232,0.0444,-0.007,-28,30,51,30,9.5,3.92,1.05,0.939,4.47,1N039,AABU,7.0,0.0,57.065,57.032,39.08,38.685,826908404,0.47,2M
[1.131],100.0,1.131,J110456.26-584728.0,166.2344486,-58.7911201,0.0429,0.0406,142.6,Im,11.586,0.024,11.621,0.023,11.184,0.205,9.32,0.522,12.352,0.03,11.981,0.032,11.854,0.023,3141.127,2754.107,1.6700591013510395e+18,45.0,11.5,47.9,7.55,5.3,0.749,2.1,0.957,6.06,1.0,0.0,0.0,0.0,0.0,0.0,hh00,1.0,65nn,57.0,57.0,57.0,57.0,10.0,37.0,0.0,37.0,0.0,166.2344485,0.0421,-58.7911196,0.0433,-0.01,-14,28,53,28,11.5,7.56,0.749,0.957,6.06,1N000,AABC,15.0,0.0,57.363,57.966,38.127,38.248,826880025,0.319,2M
[2.3],101.0,2.3,J110539.83-585057.6,166.4159944,-58.8493426,0.0371,0.0353,128.5,Im,11.753,0.021,11.979,0.021,10.286,0.063,7.891,0.123,12.985,0.061,12.626,0.072,12.626,0.067,2893.434,2604.314,1.6700591013510392e+18,51.7,8.56,52.8,1.97,17.2,1.14,8.8,1.15,3.65,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,442n,58.0,58.0,58.0,58.0,38.0,38.0,8.0,38.0,0.0,166.4159949,0.0448,-58.8493407,0.0419,-0.0132,36,30,104,30,8.55,1.97,1.14,1.15,3.65,3N000,AAAB,15.0,0.0,57.936,57.432,38.836,38.092,826908064,1.336,2M
[],102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9.819],103.0,9.819,J110528.39-585411.9,166.3682922,-58.9033114,0.0831,0.0806,30.7,Im,13.797,0.039,14.037,0.045,12.794,,8.791,,14.425,,14.674,0.12,14.446,0.101,2956.617,2462.395,1.6700591013510403e+18,28.1,3.85,23.9,1.24,0.4,0.871,1.9,1.0,1.92,2.0,0.0,0.0,0.0,0.0,0.0,0000,1.0,10nn,58.0,58.0,58.0,58.0,0.0,37.0,0.0,37.0,0.0,166.3682962,0.0869,-58.9033113,0.0868,0.0152,165,64,-7,66,3.84,1.23,0.871,1.0,1.91,1N000,AAUU,3.0,0.0,59.799,59.848,38.904,38.663,826907461,0.324,2M
[],104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.414],105.0,0.414,J110439.07-584957.2,166.1628042,-58.8325592,0.0491,0.0484,122.9,Im,12.623,0.026,12.783,0.028,12.184,,9.427,,13.423,0.033,12.899,0.027,12.73,0.034,3236.89,2644.398,1.6700591013510397e+18,42.1,2.74,38.6,1.49,-10.0,1.03,-6.3,0.946,1.69,1.0,0.0,0.0,0.001,0.0,0.0,dd00,0.0,12nn,64.0,64.0,64.0,64.0,0.0,10.0,0.0,39.0,0.0,166.1628041,0.0492,-58.8325592,0.0489,-0.0056,49,33,25,33,2.74,1.49,1.03,0.946,1.69,1N000,AAUU,3.0,0.0,65.257,65.596,40.528,40.701,826880509,0.273,2M
[],106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9.975],107.0,9.975,J110540.95-585113.6,166.4206553,-58.8537884,0.048,0.0475,6.2,Im,13.551,0.024,14.017,0.031,10.483,0.074,7.803,0.114,14.652,0.082,13.815,,13.636,,2887.014,2592.733,1.6700591013510403e+18,45.6,2.84,35.3,1.99,14.6,1.2,9.6,1.18,1.93,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,421n,58.0,58.0,58.0,58.0,36.0,38.0,9.0,38.0,0.0,166.4206616,0.076,-58.8537884,0.0733,-0.0268,83,68,5,67,2.83,1.99,1.2,1.18,1.92,3N000,AAAB,15.0,0.0,57.177,56.929,38.014,37.813,826908016,0.536,2M
[],108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.619],109.0,0.619,J110540.95-585113.6,166.4206553,-58.8537884,0.048,0.0475,6.2,Im,13.551,0.024,14.017,0.031,10.483,0.074,7.803,0.114,14.652,0.082,13.815,,13.636,,2887.014,2592.733,1.6700591013510403e+18,45.6,2.84,35.3,1.99,14.6,1.2,9.6,1.18,1.93,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,421n,58.0,58.0,58.0,58.0,36.0,38.0,9.0,38.0,0.0,166.4206616,0.076,-58.8537884,0.0733,-0.0268,83,68,5,67,2.83,1.99,1.2,1.18,1.92,3N000,AAAB,15.0,0.0,57.177,56.929,38.014,37.813,826908016,0.536,2M
[],110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.309],111.0,0.309,J110440.02-584921.7,166.1667801,-58.822698,0.0394,0.0373,140.5,Im,10.667,0.023,10.654,0.021,10.951,0.186,8.832,,11.075,0.026,10.904,0.023,10.836,0.019,3231.84,2670.284,1.6700591013510392e+18,47.4,26.9,52.0,25.4,5.8,0.731,1.4,0.973,16.4,1.0,0.0,0.0,0.0,0.0,0.0,hh00,1.0,77nn,62.0,62.0,62.0,62.0,12.0,38.0,1.0,39.0,0.0,166.1667818,0.039,-58.8226972,0.0398,-0.0109,106,25,88,25,26.9,25.4,0.731,0.973,16.4,1N000,AABU,7.0,0.0,64.652,64.694,40.698,40.75,826880382,0.584,2M
[],112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7.192],115.0,7.192,J110436.51-585024.8,166.1521391,-58.8402423,0.0612,0.0605,20.8,Im,13.686,0.029,13.899,0.04,11.526,,9.552,,14.272,0.05,14.025,0.058,14.024,0.077,3251.073,2624.093,1.6700591013510405e+18,37.1,4.02,27.2,1.26,-7.6,1.15,-8.9,1.15,2.06,1.0,0.0,0.0,0.0,0.0,0.0,0000,1.0,21nn,64.0,64.0,64.0,64.0,0.0,1.0,0.0,40.0,0.0,166.1521391,0.0613,-58.8402422,0.0616,0.0084,-3,53,83,54,4.02,1.26,1.15,1.15,2.06,1N000,AAUU,3.0,0.0,66.678,67.106,41.122,41.555,826880581,0.051,2M
[8.264],116.0,8.264,J110536.22-584841.2,166.4009498,-58.8114637,0.1289,0.0881,75.7,Im,13.392,0.049,13.542,0.053,12.677,,9.402,,13.62,0.029,13.443,0.023,13.403,0.048,2914.755,2703.29,1.6700591013510395e+18,22.2,3.31,20.4,1.67,-4.3,1.19,-2.3,1.0,1.94,2.0,1.0,0.0,0.0,0.0,0.0,0h00,1.0,nnnn,57.0,57.0,55.0,57.0,0.0,36.0,0.0,37.0,0.0,,,,,,,,,,,,,,,,AAUU,3.0,0.0,56.229,55.665,37.213,37.749,826908490,0.406,2M
[4.84],117.0,4.84,J110444.82-584808.3,166.1867902,-58.8023172,0.0371,0.0344,140.4,Im,9.62,0.022,9.76,0.02,9.451,0.04,8.598,0.246,11.166,0.027,10.185,0.029,9.87,0.029,3205.402,2723.991,1.670059101351039e+18,48.5,3.01,54.7,2.44,27.0,0.865,4.4,0.908,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,120n,63.0,63.0,63.0,63.0,41.0,41.0,2.0,41.0,0.0,166.1867882,0.0374,-58.8023175,0.0369,-0.0087,-51,24,20,24,3.0,2.43,0.865,0.908,2.0,3N000,AAAB,15.0,0.0,63.154,62.812,41.897,41.818,826880150,0.252,2M
[],118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6.649],119.0,6.649,J110455.81-584711.0,166.2325784,-58.786402,0.0373,0.0351,148.3,Im,11.189,0.021,11.296,0.02,11.703,,9.355,,12.554,0.026,11.84,0.023,11.655,0.024,3143.813,2766.428,1.6700591013510392e+18,51.9,45.5,54.2,15.7,-2.9,0.954,-4.8,1.22,18.8,1.0,0.0,0.0,0.0,0.0,0.0,hh00,1.0,33nn,58.0,58.0,58.0,58.0,0.0,38.0,0.0,38.0,0.0,166.2328992,0.0359,-58.7863986,0.0369,-0.006,-166,26,-4,26,40.6,14.6,0.955,1.22,17.0,1N060,AAUU,3.0,0.0,58.104,57.793,38.992,39.134,826879972,1.893,2M
[0.774],120.0,0.774,J110438.56-585228.7,166.1606891,-58.8746426,0.078,0.0758,47.5,Im,14.143,0.035,14.382,0.053,10.485,0.148,8.135,0.186,15.17,0.061,14.56,0.069,14.566,0.112,3238.309,2534.188,1.670059101351041e+18,31.5,1.65,20.7,1.02,7.3,0.67,5.8,0.977,1.14,2.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,200n,62.0,62.0,60.0,62.0,22.0,39.0,2.0,39.0,0.0,166.1606844,0.1463,-58.8746427,0.1466,-0.0651,-55,125,-4,130,1.65,1.02,0.67,0.977,1.14,1N000,AABB,15.0,0.0,61.656,61.038,39.957,39.827,826880966,0.656,2M
[0.249],121.0,0.249,J110438.68-584929.6,166.1611947,-58.8249009,0.0376,0.0354,142.7,Im,9.23,0.022,9.264,0.02,9.552,0.058,9.59,,9.45,0.027,9.368,0.029,9.253,0.024,3239.334,2664.418,1.670059101351039e+18,48.3,3.32,53.6,2.67,18.8,0.926,-1.7,0.979,2.21,1.0,0.0,0.0,0.0,0.0,0.0,h000,1.0,100n,63.0,63.0,63.0,63.0,40.0,40.0,0.0,40.0,0.0,166.1611952,0.0368,-58.8249008,0.0375,-0.0092,20,24,-20,24,3.32,2.67,0.926,0.979,2.2,1N000,AAAU,7.0,0.0,64.989,64.899,40.908,41.104,826880415,0.085,2M
[5.521],122.0,5.521,J110530.52-584752.9,166.3771896,-58.7980398,0.0334,0.0316,148.0,Im,7.484,0.026,7.659,0.02,7.339,0.019,7.019,0.081,9.327,0.024,8.19,0.042,7.709,0.031,2947.316,2738.12,1.670059101351039e+18,41.5,2.1,55.7,1.89,57.1,0.909,13.4,0.933,1.55,1.0,0.0,0.053,0.0,0.0,0.0,0hdp,0.0,1200,56.0,56.0,56.0,56.0,36.0,36.0,33.0,36.0,6000.0,166.3771897,0.032,-58.7980397,0.0329,0.023,-27,23,4,23,2.08,1.89,0.915,0.933,1.55,2N000,AAAA,15.0,0.0,51.841,56.238,35.867,36.927,826908649,0.114,2M
[],123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3.896],125.0,3.896,J110451.41-585434.9,166.2142416,-58.9097178,0.0378,0.0349,135.0,Im,8.88,0.023,8.961,0.02,8.756,0.052,9.015,,10.965,0.026,9.649,0.026,9.133,0.019,3164.707,2443.288,1.6700591013510318e+18,46.9,1.56,54.4,1.65,21.1,0.629,-0.3,0.843,1.26,1.0,0.0,0.0,0.0,0.0,0.0,dd00,0.0,120n,62.0,62.0,62.0,62.0,39.0,39.0,0.0,39.0,0.0,166.2142416,0.0367,-58.9097178,0.0368,-0.0104,0,24,0,23,1.56,1.65,0.629,0.843,1.26,1N000,AAAU,7.0,0.0,62.552,63.293,42.051,41.932,826881341,0.108,2M
[1.335],126.0,1.335,J110436.51-585024.8,166.1521391,-58.8402423,0.0612,0.0605,20.8,Im,13.686,0.029,13.899,0.04,11.526,,9.552,,14.272,0.05,14.025,0.058,14.024,0.077,3251.073,2624.093,1.6700591013510405e+18,37.1,4.02,27.2,1.26,-7.6,1.15,-8.9,1.15,2.06,1.0,0.0,0.0,0.0,0.0,0.0,0000,1.0,21nn,64.0,64.0,64.0,64.0,0.0,1.0,0.0,40.0,0.0,166.1521391,0.0613,-58.8402422,0.0616,0.0084,-3,53,83,54,4.02,1.26,1.15,1.15,2.06,1N000,AAUU,3.0,0.0,66.678,67.106,41.122,41.555,826880581,0.051,2M
[2.123],127.0,2.123,J110436.06-585106.0,166.150281,-58.8516727,0.0389,0.0364,136.2,Im,10.071,0.023,10.164,0.021,11.057,0.348,9.346,,11.274,0.033,10.506,0.033,10.262,0.026,3253.192,2594.135,1.670059101351039e+18,47.6,1.97,52.7,1.31,3.1,0.741,-2.4,1.03,1.35,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,02nn,65.0,65.0,65.0,65.0,4.0,41.0,0.0,41.0,0.0,166.1502811,0.0378,-58.8516727,0.0378,-0.01,27,24,5,24,1.97,1.31,0.741,1.03,1.34,1N000,AABU,7.0,0.0,66.652,66.734,41.953,41.587,826880719,0.066,2M
[],128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[8.158],129.0,8.158,J110518.28-584654.3,166.3261758,-58.7817625,0.039,0.0362,141.1,Im,11.177,0.023,11.086,0.021,9.592,0.071,7.451,0.099,14.081,0.036,12.939,0.027,12.559,0.03,3016.958,2780.021,1.6700591013510392e+18,47.7,92.7,51.5,44.3,15.3,2.14,11.0,1.3,42.6,1.0,0.0,0.0,0.0,0.0,0.0,dddp,1.0,9931,54.0,54.0,54.0,54.0,34.0,34.0,16.0,34.0,0.0,166.3261868,0.0449,-58.7817549,0.0538,-0.0145,176,29,405,32,92.5,44.3,2.13,1.3,42.6,2N001,AAAA,15.0,0.0,54.946,55.373,36.925,36.597,826879919,2.791,2M
[],130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4.037],131.0,4.037,J110537.83-584840.4,166.4076326,-58.8112408,0.0408,0.0392,135.0,Im,11.761,0.023,11.851,0.022,12.88,,9.405,,11.924,0.022,11.865,0.022,11.777,0.023,2905.7,2703.96,1.6700591013510395e+18,46.6,3.31,50.0,1.67,-6.9,1.19,-2.9,1.0,1.94,2.0,1.0,0.0,0.0,0.0,0.0,0d0d,1.0,nnnn,57.0,57.0,57.0,57.0,0.0,37.0,0.0,37.0,0.0,166.4076318,0.0394,-58.8112423,0.0397,-0.0076,-29,27,106,28,7.54,2.58,1.21,1.01,3.51,1N001,AAUU,3.0,0.0,56.293,55.525,36.931,37.491,826908492,0.236,2M
[6.322],132.0,6.322,J110438.45-585247.1,166.1602395,-58.8797763,0.0495,0.0451,159.4,Im,11.811,0.025,11.882,0.026,12.016,,9.247,,13.696,0.047,12.884,0.04,12.618,0.078,3238.74,2520.74,1.6700591013510395e+18,43.8,20.1,41.8,7.46,-1.7,0.71,0.2,0.925,8.78,2.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,11nn,60.0,60.0,60.0,60.0,0.0,37.0,0.0,37.0,0.0,166.1604616,0.0446,-58.8798933,0.0486,-0.0121,114,28,72,30,17.8,6.86,0.713,0.925,7.91,2N059,AAUU,3.0,0.0,60.989,60.925,39.396,39.322,826881011,2.286,2M
[0.583],133.0,0.583,J110543.30-585053.5,166.4304287,-58.8482096,0.0498,0.0488,165.9,Im,12.39,0.026,12.511,0.027,11.798,0.284,9.203,,13.541,0.035,12.842,0.039,12.736,0.038,2873.912,2607.461,1.6700591013510397e+18,41.1,13.6,40.4,2.56,3.8,0.812,0.6,0.913,5.2,1.0,0.0,0.0,0.0,0.0,0.0,0hd0,1.0,21nn,57.0,57.0,57.0,57.0,1.0,37.0,0.0,37.0,0.0,166.4304297,0.0507,-58.8482087,0.0506,-0.004,54,33,96,34,13.6,2.56,0.812,0.913,5.19,1N000,AABU,7.0,0.0,56.925,57.617,38.108,38.024,826908084,0.53,2M
[1.967],134.0,1.967,J110435.79-585151.6,166.1491461,-58.8643547,0.065,0.0643,131.2,Im,13.446,0.031,13.752,0.041,11.101,,9.094,,14.688,0.051,14.069,0.045,13.973,0.088,3254.287,2560.914,1.6700591013510405e+18,35.5,4.68,26.7,1.61,-2.5,0.627,0.1,1.03,2.25,2.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,21nn,62.0,62.0,62.0,62.0,0.0,37.0,0.0,39.0,0.0,166.1491465,0.0654,-58.8643548,0.0653,-0.0072,90,51,104,52,4.67,1.61,0.629,1.03,2.25,1N000,AAUU,3.0,0.0,63.93,64.167,41.406,41.114,826880856,2.43,2M
"[0.613, 9.491]",135.0,0.613,J110511.74-584630.3,166.2989335,-58.77511,0.0406,0.0377,142.0,Im,11.482,0.024,11.578,0.021,11.404,,9.269,,12.553,0.036,12.183,0.043,12.112,0.036,3054.116,2797.034,1.6700591013510395e+18,45.5,69.4,52.1,23.6,-1.9,0.608,-5.8,1.01,28.2,2.0,0.0,0.0,0.0,0.0,0.0,PhH0,1.0,n9nn,55.0,55.0,56.0,56.0,0.0,36.0,0.0,36.0,0.0,166.2989417,0.0416,-58.775105,0.0419,-0.0133,14,28,357,29,69.3,23.7,0.608,1.01,28.2,1N003,AAUU,3.0,0.0,55.897,57.976,37.91,38.253,826879841,0.921,2M
[5.097],136.0,5.097,J110529.06-584721.6,166.3711126,-58.7893425,0.06,0.0591,170.9,Im,12.706,0.032,12.672,0.03,12.636,,9.141,,13.838,0.039,13.228,0.042,13.048,0.042,2955.785,2760.807,1.6700591013510397e+18,34.4,3.88,36.2,1.51,-3.7,0.872,-2.7,0.807,1.97,1.0,0.0,0.0,0.0,0.0,0.0,hhOp,1.0,32nn,54.0,54.0,54.0,54.0,0.0,35.0,0.0,35.0,0.0,166.3711126,0.0604,-58.7893421,0.0619,-0.0084,-25,40,49,42,3.88,1.51,0.872,0.807,1.97,1N000,AAUU,3.0,0.0,55.443,55.685,35.779,36.264,826908728,0.26,2M
[6.712],137.0,6.712,J110437.54-584846.4,166.1564531,-58.8129074,0.0993,0.0877,169.5,Im,13.75,0.043,14.294,0.058,10.701,0.198,7.838,0.157,15.405,0.067,14.302,0.05,14.076,0.064,3246.174,2695.731,1.6700591013510403e+18,25.3,2.51,18.7,1.6,5.5,0.884,6.9,1.02,1.65,2.0,0.0,0.0,0.0,0.0,0.001,hh00,0.0,111n,61.0,61.0,53.0,62.0,22.0,39.0,5.0,39.0,0.0,166.1563407,0.0915,-58.8130017,0.1021,-0.0187,268,74,62,78,2.58,1.61,0.883,1.02,1.68,3Y041,AABB,15.0,0.0,63.122,63.655,40.68,40.643,826880278,0.741,2M
[],138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.328],139.0,0.328,J110456.06-584644.9,166.2336227,-58.7791431,0.0451,0.043,150.4,Im,12.287,0.024,12.408,0.025,12.124,,9.268,,12.988,0.027,12.467,0.024,12.39,0.026,3142.625,2785.449,1.6700591013510397e+18,45.1,1.9,43.4,1.76,-9.0,1.01,-7.2,1.08,1.51,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,21nn,58.0,58.0,58.0,58.0,0.0,18.0,0.0,38.0,0.0,166.2336229,0.045,-58.7791428,0.0466,-0.0086,3,31,27,32,1.9,1.76,1.01,1.08,1.51,1N000,AAUU,3.0,0.0,59.084,58.133,39.845,39.585,826879897,0.188,2M
[],140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.596],141.0,0.596,J110433.50-585034.8,166.1396166,-58.8430133,0.1001,0.097,53.6,Im,14.286,0.044,14.528,0.057,11.887,0.382,8.633,,15.227,0.082,14.67,0.071,14.538,0.112,3267.938,2616.611,1.670059101351041e+18,24.6,2.16,18.9,1.32,2.8,0.665,2.0,0.934,1.38,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,31nn,65.0,66.0,49.0,65.0,0.0,41.0,1.0,41.0,0.0,166.1396203,0.1583,-58.8430143,0.155,-0.0286,75,126,-34,126,2.16,1.32,0.665,0.934,1.38,1N000,AACU,7.0,0.0,66.886,67.832,42.83,42.67,826880620,1.004,2M
[8.171],142.0,8.171,J110539.00-585321.8,166.4125154,-58.8893989,0.0607,0.0598,168.9,Im,14.146,0.027,14.623,0.047,12.17,,9.01,,14.654,0.047,14.234,0.055,14.053,0.066,2897.162,2499.401,1.6700591013510408e+18,40.7,2.83,23.1,1.41,2.0,0.963,0.8,0.976,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,31nn,57.0,57.0,48.0,57.0,1.0,37.0,0.0,37.0,0.0,166.4125186,0.0662,-58.8893961,0.0668,-0.0039,75,72,116,76,2.83,1.41,0.963,0.976,1.67,1N000,AAUU,3.0,0.0,57.559,57.982,37.009,37.487,826907607,0.613,2M
[],143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5.403],144.0,5.403,J110455.17-585511.7,166.2299066,-58.919937,0.0602,0.0589,165.2,Im,12.758,0.032,12.976,0.031,11.122,,8.881,,14.417,0.037,13.367,0.032,12.976,0.039,3143.206,2416.793,1.670059101351034e+18,33.9,2.44,34.7,2.34,-2.0,0.57,-3.4,0.953,1.76,1.0,0.0,0.001,0.0,0.0,0.0,0d00,0.0,31nn,62.0,62.0,62.0,62.0,0.0,36.0,0.0,39.0,9000.0,166.2299063,0.0603,-58.9199373,0.0614,-0.0073,10,39,26,40,2.44,2.34,0.57,0.953,1.76,1N000,AAUU,3.0,0.0,64.954,65.249,42.747,42.604,826881445,0.36,2M
[4.288],145.0,4.288,J110435.98-584912.2,166.1499469,-58.8200819,0.0481,0.0472,138.1,Im,13.033,0.024,13.278,0.03,12.766,,8.943,,13.596,0.034,13.283,0.037,13.128,0.033,3254.744,2676.832,1.67005910135104e+18,44.9,2.63,36.1,1.57,-2.2,0.828,0.7,0.897,1.61,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,22nn,64.0,64.0,64.0,64.0,0.0,41.0,0.0,41.0,0.0,166.1499471,0.0483,-58.8200819,0.0483,-0.0075,14,37,24,38,2.62,1.57,0.828,0.897,1.61,1N000,AAUU,3.0,0.0,64.86,64.371,41.13,41.387,826880356,0.27,2M
[],146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.211],149.0,0.211,J110500.89-584624.0,166.2537335,-58.7733444,0.0411,0.0388,144.0,Im,11.202,0.024,11.296,0.022,10.559,0.107,8.889,0.37,11.732,0.023,11.338,0.023,11.279,0.024,3115.513,2800.955,1.6700591013510392e+18,45.9,2.08,50.2,1.44,10.2,0.74,2.9,0.817,1.37,1.0,0.0,0.0,0.001,0.0,0.0,dh00,0.0,220n,59.0,59.0,59.0,59.0,31.0,39.0,1.0,39.0,900.0,166.2537335,0.0416,-58.7733444,0.0425,-0.0121,0,27,0,27,2.08,1.44,0.74,0.817,1.37,1N000,AAAC,15.0,0.0,59.25,58.848,39.829,39.637,826879821,0.064,2M
[6.96],150.0,6.96,J110443.31-584746.9,166.1804808,-58.7963651,0.0462,0.0448,152.2,Im,12.896,0.025,13.034,0.026,11.104,0.216,8.305,0.18,14.321,0.042,13.368,,13.115,,3214.157,2739.463,1.67005910135104e+18,44.0,3.54,41.8,1.29,5.0,0.803,6.0,1.03,1.82,1.0,0.0,0.0,0.0,0.0,0.0,0h0p,1.0,32nn,61.0,61.0,61.0,61.0,8.0,39.0,2.0,39.0,0.0,166.1804816,0.0524,-58.7963646,0.0538,-0.0121,15,40,23,41,3.54,1.29,0.803,1.03,1.82,1N000,AABB,15.0,0.0,62.922,62.506,41.67,41.388,826880081,0.231,2M
