_rs_2mass,_q,_r_2mass,RAJ2000_2mass,DEJ2000_2mass,errMaj_2mass,errMin_2mass,errPA_2mass,_2MASS_2mass,Jmag_2mass,Jcmsig_2mass,e_Jmag_2mass,Jsnr_2mass,Hmag_2mass,Hcmsig_2mass,e_Hmag_2mass,Hsnr_2mass,Kmag_2mass,Kcmsig_2mass,e_Kmag_2mass,Ksnr_2mass,Qflg_2mass,Rflg_2mass,Bflg_2mass,Cflg_2mass,Ndet_2mass,prox_2mass,pxPA_2mass,pxCntr_2mass,Xflg_2mass,Aflg_2mass,Cntr_2mass,Hemis_2mass,Date_2mass,Scan_2mass,GLON_2mass,GLAT_2mass,Xscan_2mass,_tab1_36_2mass,Jpsfchi_2mass,Hpsfchi_2mass,Kpsfchi_2mass,Jstdap_2mass,e_Jstdap_2mass,Hstdap_2mass,e_Hstdap_2mass,Kstdap_2mass,e_Kstdap_2mass,edgeNS_2mass,edgeEW_2mass,edge_2mass,dup_2mass,use_2mass,opt_2mass,Dopt_2mass,PAopt_2mass,Bmag_2mass,Rmag_2mass,Nopt_2mass,extKey_2mass,scanKey_2mass,coaddKey_2mass,coadd_2mass,Opt_2mass
[1.272],291.0,1.272,166.126331,-58.766464,0.06,0.06,0.0,11043031-5845592,15.067,0.058,0.059,24.9,14.436,0.055,0.056,21.1,14.097,0.063,0.064,16.9,AAA,222,111,000,562516,13.8,334.0,826796736.0,0.0,0.0,826796701.0,s,2000-02-04,72.0,289.44,1.276,-174.4,2451578.7256,1.38,1.13,1.18,15.037,0.087,14.441,0.115,14.243,0.218,4450.0,78.0,se,1.0,1.0,0,,,,,0.0,,45126.0,1037880.0,56.0,Opt
"[2.559, 5.382, 6.241, 9.234]",292.0,2.559,166.061904,-58.866219,0.06,0.06,0.0,11041485-5851583,11.436,0.021,0.024,704.7,11.267,0.029,0.03,390.9,11.179,0.023,0.024,248.2,AAA,222,111,000,666666,4.7,164.0,826795575.0,0.0,0.0,826795585.0,s,2000-02-04,72.0,289.449,1.171,-53.9,2451578.7255,0.87,1.84,1.89,11.421,0.011,11.198,0.028,11.12,0.022,4091.0,198.0,se,0.0,1.0,U,0.6,279,13.9,12.8,1.0,,45126.0,1037880.0,56.0,Opt
"[0.377, 7.037]",293.0,0.377,166.492133,-58.906372,0.06,0.06,0.0,11055811-5854229,14.4,0.048,0.05,46.0,13.977,0.055,0.056,31.1,13.802,0.056,0.057,21.4,AAA,222,111,000,666656,7.0,143.0,826907409.0,0.0,0.0,826907426.0,s,2000-02-04,74.0,289.669,1.223,-87.8,2451578.7352,1.53,1.42,1.21,14.352,0.067,13.984,0.082,13.737,0.133,3948.0,164.0,se,0.0,1.0,U,1.2,345,17.0,16.5,1.0,,45128.0,1037926.0,56.0,Opt
"[1.351, 4.853, 5.15, 9.436]",294.0,1.351,166.455262,-58.767151,0.12,0.11,140.0,11054926-5846017,11.174,,,,11.135,0.033,0.035,426.5,11.023,,,,UAU,626,020,0c0,006600,3.5,68.0,826909006.0,0.0,0.0,826909001.0,s,2000-02-04,74.0,289.597,1.343,-19.3,2451578.7353,,0.68,,,,11.064,0.04,,,4449.0,233.0,se,0.0,1.0,U,0.7,161,12.0,10.0,1.0,,45128.0,1037926.0,56.0,Opt
[0.39],295.0,0.39,166.493249,-58.794369,0.06,0.06,0.0,11055837-5847397,13.74,0.019,0.023,84.4,13.133,0.02,0.022,67.7,12.981,0.029,0.03,45.6,AAA,222,111,00s,666666,12.8,11.0,826908712.0,0.0,0.0,826908684.0,s,2000-02-04,74.0,289.626,1.326,-90.2,2451578.7353,1.15,0.94,1.02,13.799,0.024,13.194,0.056,13.062,0.046,4351.0,162.0,se,0.0,1.0,U,1.2,196,17.4,12.1,1.0,,45128.0,1037926.0,56.0,Opt
"[2.614, 7.75]",296.0,2.614,166.346061,-58.733589,0.07,0.07,17.0,11052305-5844009,15.747,0.121,0.122,13.3,14.843,0.111,0.111,14.0,14.582,0.116,0.116,10.4,BBB,222,111,000,561606,6.1,29.0,826909378.0,0.0,0.0,826909356.0,s,2000-02-04,74.0,289.531,1.351,184.7,2451578.7353,1.58,0.92,1.4,15.169,0.099,14.623,0.181,14.283,0.131,4571.0,68.0,sw,1.0,1.0,U,3.2,94,19.0,16.7,1.0,,45128.0,1037926.0,56.0,Opt
"[1.166, 5.491, 6.898, 8.14]",297.0,1.166,166.473853,-58.778397,0.06,0.06,0.0,11055372-5846422,12.594,0.025,0.028,242.6,12.242,0.049,0.049,153.9,12.15,0.032,0.033,98.0,AAA,222,111,000,666666,5.0,25.0,826908881.0,0.0,0.0,826908864.0,s,2000-02-04,74.0,289.61,1.336,-54.0,2451578.7353,1.01,0.8,1.07,12.566,0.016,12.222,0.044,12.122,0.041,4409.0,198.0,se,0.0,1.0,U,3.2,81,13.9,12.3,1.0,,45128.0,1037926.0,56.0,Opt
"[0.411, 6.644, 9.829]",298.0,0.411,166.467532,-58.926311,0.06,0.06,0.0,11055220-5855347,11.062,0.023,0.026,994.6,10.808,0.022,0.024,576.4,10.73,0.017,0.019,362.6,AAA,222,111,000,665566,6.5,204.0,826907166.0,0.0,0.0,826907189.0,s,2000-02-04,74.0,289.666,1.199,-42.1,2451578.7352,0.84,1.38,0.88,11.062,0.012,10.787,0.044,10.737,0.013,3876.0,210.0,se,0.0,1.0,U,2.1,37,12.3,11.8,1.0,,45128.0,1037925.0,44.0,Opt
[0.929],299.0,0.929,166.174109,-58.955181,0.07,0.06,0.0,11044178-5857186,10.161,0.023,0.026,2280.5,10.056,0.024,0.026,1192.6,9.929,0.019,0.021,758.3,AAA,222,111,000,666666,12.7,221.0,826881841.0,0.0,0.0,826881814.0,s,2000-02-04,73.0,289.538,1.113,118.9,2451578.7333,0.72,0.82,0.75,10.144,0.01,10.047,0.048,9.938,0.013,3776.0,134.0,sw,0.0,1.0,T,0.1,152,10.91,10.67,2.0,,45127.0,1037917.0,221.0,Opt
"[1.066, 9.669]",300.0,1.066,166.353041,-58.732876,0.06,0.06,0.0,11052472-5843583,12.431,0.019,0.023,281.9,12.082,0.02,0.022,178.3,12.043,0.026,0.027,108.2,AAA,222,111,000,556666,10.4,285.0,826909378.0,0.0,0.0,826909370.0,s,2000-02-04,74.0,289.534,1.353,171.7,2451578.7353,0.57,0.78,0.99,12.47,0.019,12.127,0.023,12.066,0.028,4573.0,81.0,sw,1.0,1.0,U,0.6,80,14.4,12.7,1.0,,45128.0,1037926.0,56.0,Opt
"[1.525, 6.888, 8.062]",301.0,1.525,166.473062,-58.774525,0.15,0.15,40.0,11055353-5846282,15.898,0.138,0.138,11.6,14.645,,,,14.81,,,,BUU,200,100,c00,260000,7.8,270.0,826908912.0,0.0,0.0,826908911.0,s,2000-02-04,74.0,289.608,1.34,-52.5,2451578.7353,1.72,,,15.253,0.099,,,,,4423.0,200.0,se,0.0,1.0,U,2.2,194,17.7,17.5,2.0,,45128.0,1037926.0,56.0,Opt
[0.971],302.0,0.971,166.524131,-58.842472,0.06,0.06,0.0,11060579-5850328,13.844,0.019,0.023,76.7,13.14,0.02,0.022,67.3,12.974,0.029,0.03,45.9,AAA,222,111,000,666666,13.9,88.0,826908149.0,0.0,0.0,826908146.0,s,2000-02-04,74.0,289.659,1.288,-147.6,2451578.7352,0.73,0.58,1.02,13.914,0.033,13.187,0.018,12.971,0.046,4178.0,105.0,se,1.0,1.0,U,0.3,191,17.1,16.8,1.0,,45128.0,1037926.0,56.0,Opt
"[0.485, 6.72, 9.882]",303.0,0.485,166.061914,-58.884823,0.06,0.06,0.0,11041485-5853053,11.48,0.019,0.023,676.8,11.179,0.024,0.026,424.0,11.092,0.019,0.021,268.9,AAA,222,111,000,666666,7.0,173.0,826795383.0,0.0,0.0,826795408.0,s,2000-02-04,72.0,289.457,1.154,-53.9,2451578.7255,0.59,0.93,0.77,11.499,0.012,11.211,0.042,11.101,0.019,4024.0,198.0,se,0.0,1.0,U,0.6,323,13.3,13.6,1.0,,45126.0,1037880.0,56.0,Opt
[0.637],304.0,0.637,166.279567,-58.972336,0.07,0.06,0.0,11050709-5858204,13.613,0.023,0.026,94.9,13.056,0.027,0.029,75.3,12.885,0.024,0.026,49.8,AAA,222,111,000,666666,10.4,102.0,826881997.0,0.0,0.0,826881990.0,s,2000-02-04,73.0,289.595,1.119,-76.9,2451578.7333,0.68,0.82,0.95,13.623,0.038,13.032,0.08,12.931,0.05,3714.0,175.0,se,0.0,1.0,U,1.1,112,16.9,14.8,1.0,,45127.0,1037917.0,221.0,Opt
"[0.351, 4.998]",305.0,0.351,166.251673,-58.728977,0.08,0.06,3.0,11050040-5843443,15.1,0.071,0.072,24.1,14.476,0.069,0.069,20.4,14.122,0.078,0.079,15.9,AAA,222,111,0c0,665636,5.1,6.0,826879308.0,0.0,0.0,826879325.0,s,2000-02-04,73.0,289.485,1.336,-25.2,2451578.7331,4.96,2.21,2.07,14.609,0.048,14.166,0.087,13.676,0.067,4590.0,227.0,se,0.0,1.0,U,3.0,62,18.4,15.9,1.0,,45127.0,1037917.0,221.0,Opt
"[2.007, 4.664, 6.69, 8.735, 9.024]",306.0,2.007,166.364998,-58.734489,0.06,0.06,0.0,11052759-5844041,13.248,0.023,0.026,132.8,12.391,0.02,0.022,134.1,12.233,0.023,0.024,90.8,AAA,222,111,000,665566,6.5,33.0,826909368.0,0.0,0.0,826909348.0,s,2000-02-04,74.0,289.541,1.354,149.3,2451578.7353,0.81,0.66,0.96,13.302,0.018,12.452,0.05,12.318,0.03,4567.0,104.0,sw,1.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[0.564, 7.133, 8.663]",307.0,0.564,166.369879,-58.734421,0.22,0.21,175.0,11052877-5844039,16.307,0.134,0.134,7.9,15.684,0.156,0.157,6.5,15.273,0.181,0.181,5.5,BCC,222,111,ccc,060606,7.7,313.0,826909368.0,0.0,0.0,826909349.0,s,2000-02-04,74.0,289.543,1.355,140.2,2451578.7353,0.98,0.67,1.16,19.215,3.886,16.37,0.238,17.06,2.218,4568.0,113.0,sw,0.0,1.0,U,0.6,155,15.3,17.5,1.0,,45128.0,1037926.0,56.0,Opt
"[0.933, 4.13, 9.352, 9.957]",308.0,0.933,166.285059,-58.972942,0.08,0.06,3.0,11050841-5858225,15.228,0.06,0.061,21.4,14.601,0.072,0.073,18.1,14.401,0.096,0.097,12.3,AAA,222,111,00c,663616,3.2,47.0,826881991.0,0.0,0.0,826881997.0,s,2000-02-04,73.0,289.598,1.119,-87.0,2451578.7333,3.13,2.58,1.66,14.873,0.058,14.275,0.11,14.06,0.075,3712.0,165.0,se,0.0,1.0,U,2.2,211,18.2,16.1,1.0,,45127.0,1037917.0,221.0,Opt
[1.02],309.0,1.02,166.507551,-58.899273,0.07,0.06,4.0,11060181-5853573,15.483,0.059,0.06,17.0,14.76,0.074,0.074,15.1,14.628,0.109,0.109,10.0,AAB,222,111,000,060604,12.6,237.0,826907485.0,0.0,0.0,826907510.0,s,2000-02-04,74.0,289.674,1.232,-116.5,2451578.7352,0.81,0.69,0.94,16.0,0.189,14.939,0.221,15.187,0.272,3973.0,136.0,se,0.0,1.0,U,0.3,313,20.6,17.6,3.0,,45128.0,1037926.0,56.0,Opt
"[0.782, 3.391, 8.427]",310.0,0.782,166.05671,-58.820915,0.09,0.09,17.0,11041361-5849152,15.972,0.094,0.095,10.8,15.089,0.09,0.09,11.6,14.863,0.132,0.132,8.3,AAB,222,111,cc0,061616,4.2,279.0,826796087.0,0.0,0.0,826796081.0,s,2000-02-04,72.0,289.429,1.211,-44.3,2451578.7255,1.09,1.21,1.08,15.886,0.189,14.615,0.121,14.215,0.129,4254.0,208.0,se,0.0,1.0,0,,,,,0.0,,45126.0,1037880.0,56.0,Opt
"[0.118, 9.967]",311.0,0.118,166.355934,-58.968788,0.06,0.06,0.0,11052542-5858076,14.106,0.026,0.029,60.3,13.601,0.038,0.039,44.0,13.387,0.037,0.038,31.4,AAA,222,111,000,666666,10.0,242.0,826906676.0,0.0,0.0,826906694.0,s,2000-02-04,74.0,289.63,1.137,165.1,2451578.7351,0.76,1.11,1.2,14.156,0.053,13.557,0.079,13.418,0.063,3724.0,88.0,sw,1.0,1.0,U,0.2,316,18.9,16.6,1.0,,45128.0,1037925.0,44.0,Opt
"[2.791, 6.831, 9.74]",312.0,2.791,166.520162,-58.883976,0.14,0.13,15.0,11060483-5853023,15.883,0.119,0.12,11.7,14.342,,,,14.211,,,,BUU,200,100,c00,660000,4.7,222.0,826907662.0,0.0,0.0,826907676.0,s,2000-02-04,74.0,289.674,1.249,-140.0,2451578.7352,1.52,,,14.89,0.08,,,,,4028.0,112.0,se,1.0,1.0,0,,,,,1.0,,45128.0,1037926.0,56.0,Opt
[0.579],313.0,0.579,166.077547,-58.791218,0.06,0.06,0.0,11041861-5847283,13.296,0.026,0.029,127.1,12.79,0.034,0.035,96.1,12.645,0.029,0.03,64.3,AAA,222,111,000,666666,12.6,225.0,826796384.0,0.0,0.0,826796409.0,s,2000-02-04,72.0,289.427,1.243,-83.2,2451578.7256,1.32,1.12,1.19,13.268,0.032,12.716,0.039,12.626,0.041,4361.0,169.0,se,0.0,1.0,U,0.1,88,17.8,15.6,1.0,,45126.0,1037880.0,56.0,Opt
[5.586],314.0,5.586,166.521344,-58.821667,0.07,0.07,17.0,11060512-5849180,15.008,0.041,0.043,26.3,14.74,0.063,0.063,15.4,14.677,0.112,0.112,9.6,AAB,222,111,ccc,461606,9.6,135.0,826908342.0,0.0,0.0,826908362.0,s,2000-02-04,74.0,289.65,1.306,-142.5,2451578.7352,1.18,1.21,1.01,14.825,0.121,14.378,0.099,14.618,0.295,4253.0,110.0,se,1.0,1.0,U,2.0,252,16.0,14.6,1.0,,45128.0,1037926.0,56.0,Opt
[],315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.237, 7.654, 9.315]",316.0,0.237,166.314381,-58.974342,0.07,0.06,0.0,11051545-5858276,14.781,0.043,0.044,32.4,14.424,0.069,0.069,21.4,14.289,0.077,0.078,13.7,AAA,222,111,ccc,662606,7.6,253.0,826882021.0,0.0,0.0,826882012.0,s,2000-02-04,73.0,289.612,1.124,-141.4,2451578.7333,0.92,0.67,0.9,14.76,0.067,14.414,0.166,14.811,0.162,3707.0,111.0,se,1.0,1.0,U,0.1,285,18.5,16.7,1.0,,45127.0,1037917.0,221.0,Opt
"[1.109, 7.189]",317.0,1.109,166.203687,-58.733139,0.07,0.06,0.0,11044888-5843593,12.129,0.023,0.026,372.3,11.716,0.022,0.024,258.5,11.62,0.019,0.021,159.7,AAA,222,111,000,666655,8.1,293.0,826879355.0,0.0,0.0,826879363.0,s,2000-02-04,73.0,289.463,1.322,64.5,2451578.7331,0.72,0.85,0.91,12.123,0.023,11.718,0.037,11.656,0.026,4576.0,189.0,sw,0.0,1.0,U,1.0,281,14.8,12.1,1.0,,45127.0,1037917.0,221.0,Opt
[0.943],318.0,0.943,166.226851,-58.970997,0.07,0.06,0.0,11045444-5858155,13.85,0.025,0.027,76.3,13.458,0.021,0.023,52.0,13.41,0.026,0.027,30.7,AAA,222,111,000,666644,12.9,235.0,826881998.0,0.0,0.0,826881977.0,s,2000-02-04,73.0,289.569,1.109,21.0,2451578.7333,1.3,0.86,1.23,13.857,0.035,13.572,0.109,13.422,0.052,3719.0,232.0,sw,0.0,1.0,U,1.0,115,16.8,15.9,1.0,,45127.0,1037917.0,221.0,Opt
[0.367],319.0,0.367,166.476113,-58.930759,0.07,0.06,84.0,11055426-5855507,15.106,0.055,0.057,24.0,14.422,0.062,0.063,20.7,14.387,0.085,0.085,12.5,AAA,222,111,000,463606,10.3,9.0,826907167.0,0.0,0.0,826907135.0,s,2000-02-04,74.0,289.671,1.197,-58.0,2451578.7352,1.02,0.97,0.75,15.161,0.061,14.328,0.114,14.447,0.194,3860.0,194.0,se,0.0,1.0,U,1.0,25,19.7,17.1,3.0,,45128.0,1037925.0,44.0,Opt
[1.311],320.0,1.311,166.348352,-58.727798,0.06,0.06,0.0,11052360-5843400,13.245,0.028,0.03,133.2,12.656,0.033,0.035,105.1,12.524,0.03,0.032,69.5,AAA,222,111,000,666666,15.6,185.0,826909378.0,0.0,0.0,826909424.0,s,2000-02-04,74.0,289.53,1.357,180.5,2451578.7353,3.7,4.0,3.02,13.181,0.028,12.53,0.043,12.389,0.018,4591.0,72.0,sw,1.0,1.0,U,0.4,283,18.1,15.6,1.0,,45128.0,1037926.0,56.0,Opt
[0.257],321.0,0.257,166.210882,-58.729851,0.07,0.06,0.0,11045061-5843474,12.173,0.025,0.027,357.5,11.705,0.029,0.03,261.2,11.586,0.029,0.03,164.8,AAA,222,111,000,665566,13.6,312.0,826879304.0,0.0,0.0,826879332.0,s,2000-02-04,73.0,289.466,1.327,51.1,2451578.7331,1.4,1.31,1.77,12.156,0.013,11.695,0.052,11.518,0.024,4587.0,202.0,sw,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[0.289, 7.289, 9.943]",322.0,0.289,166.278191,-58.722618,0.07,0.06,0.0,11050676-5843214,14.119,0.031,0.033,59.5,13.397,0.038,0.039,55.0,13.306,0.036,0.037,33.8,AAA,222,111,000,666646,7.5,207.0,826879274.0,0.0,0.0,826879259.0,s,2000-02-04,73.0,289.495,1.347,-74.7,2451578.7331,1.17,0.96,1.2,14.081,0.056,13.341,0.022,13.349,0.116,4613.0,177.0,se,0.0,1.0,U,0.9,299,19.3,15.6,1.0,,45127.0,1037917.0,221.0,Opt
"[0.5, 9.15, 9.922]",323.0,0.5,166.331221,-58.976322,0.07,0.06,7.0,11051949-5858347,14.663,0.034,0.036,36.1,13.979,0.037,0.038,32.2,13.833,0.056,0.057,20.8,AAA,222,111,000,665626,9.6,354.0,826882003.0,0.0,0.0,826882039.0,s,2000-02-04,73.0,289.621,1.126,-172.7,2451578.7333,1.27,0.69,1.01,14.728,0.071,14.135,0.108,13.822,0.062,3699.0,79.0,se,1.0,1.0,U,0.5,306,18.9,17.1,1.0,,45127.0,1037918.0,233.0,Opt
[],324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[5.965, 7.719, 9.316]",325.0,5.965,166.145838,-58.955292,0.09,0.08,173.0,11043500-5857190,15.677,0.081,0.082,14.2,15.274,0.111,0.111,9.8,15.099,,,,ABU,220,110,000,160600,8.4,35.0,826881794.0,0.0,0.0,826881817.0,s,2000-02-04,73.0,289.525,1.107,171.4,2451578.7333,1.16,0.83,,15.84,0.258,15.406,0.317,,,3776.0,82.0,sw,1.0,1.0,U,0.3,349,18.7,16.4,1.0,,45127.0,1037917.0,221.0,Opt
"[1.337, 3.778, 7.065]",326.0,1.337,166.387059,-58.730522,0.06,0.06,0.0,11053289-5843498,8.804,0.019,0.026,7958.5,8.817,0.047,0.049,3606.7,8.774,0.017,0.019,2197.0,AAA,112,111,000,666655,5.1,294.0,826909394.0,0.0,0.0,826909388.0,s,2000-02-04,74.0,289.55,1.363,108.1,2451578.7353,0.64,0.67,1.09,8.835,0.012,8.876,0.035,8.776,0.01,4582.0,145.0,sw,0.0,1.0,T,0.1,105,9.05,8.99,2.0,,45128.0,1037926.0,56.0,Opt
"[1.367, 6.606]",327.0,1.367,166.339356,-58.722336,0.07,0.06,0.0,11052144-5843204,12.247,0.025,0.027,333.9,11.781,0.024,0.026,243.5,11.68,0.021,0.023,151.2,AAA,222,111,000,666656,6.8,196.0,826879271.0,0.0,0.0,826879258.0,s,2000-02-04,73.0,289.524,1.36,-189.1,2451578.7331,0.79,0.81,0.98,12.231,0.02,11.792,0.048,11.69,0.027,4614.0,63.0,se,1.0,1.0,U,1.2,360,15.3,13.4,1.0,,45127.0,1037917.0,221.0,Opt
[0.436],328.0,0.436,166.345424,-58.722927,0.06,0.06,0.0,11052290-5843225,12.185,0.025,0.028,353.5,11.88,0.026,0.027,214.7,11.816,0.023,0.024,133.4,AAA,222,111,000,666666,11.5,281.0,826879258.0,0.0,0.0,826909479.0,s,2000-02-04,74.0,289.527,1.361,186.0,2451578.7353,1.49,1.15,1.22,12.191,0.009,11.881,0.062,11.837,0.03,4609.0,67.0,sw,1.0,1.0,U,0.2,337,15.5,12.8,1.0,,45128.0,1037926.0,56.0,Opt
"[0.312, 8.956]",329.0,0.312,166.032427,-58.846348,0.06,0.06,0.0,11040778-5850468,9.658,0.021,0.024,3624.4,9.64,0.027,0.029,1749.5,9.583,0.024,0.026,1079.5,AAA,222,111,000,666655,9.2,110.0,826795786.0,0.0,0.0,826795795.0,s,2000-02-04,72.0,289.427,1.183,0.9,2451578.7255,1.59,2.77,1.58,9.631,0.012,9.58,0.035,9.541,0.021,4163.0,252.0,sw,0.0,1.0,T,0.1,303,10.0,9.88,2.0,,45126.0,1037880.0,56.0,Opt
"[1.675, 3.543, 7.508, 9.882]",330.0,1.675,166.542722,-58.826626,0.06,0.06,0.0,11061025-5849358,12.461,0.028,0.03,274.2,12.095,0.037,0.038,176.2,12.041,0.032,0.033,108.4,AAA,222,111,000,665555,4.8,246.0,826908305.0,0.0,0.0,826908313.0,s,2000-02-04,74.0,289.662,1.306,-182.3,2451578.7352,1.15,1.05,1.1,12.465,0.016,12.061,0.059,12.04,0.032,4235.0,70.0,se,1.0,1.0,U,1.4,359,15.6,12.1,1.0,,45128.0,1037926.0,56.0,Opt
"[5.447, 9.16]",331.0,5.447,166.175332,-58.731667,0.14,0.14,158.0,11044207-5843540,16.141,0.124,0.125,9.3,15.264,,,,14.836,,,,BUU,200,100,c00,160000,6.4,25.0,826879336.0,0.0,0.0,826879349.0,s,2000-02-04,73.0,289.449,1.318,117.5,2451578.7331,1.5,,,16.073,0.46,,,,,4581.0,136.0,sw,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[0.422, 5.353, 7.373, 7.723, 9.085, 9.324]",332.0,0.422,166.544614,-58.865105,0.07,0.07,17.0,11061070-5851543,15.844,0.105,0.105,12.2,14.993,0.084,0.085,12.2,14.708,0.11,0.11,9.3,AAB,222,111,ccc,663626,5.0,292.0,826907905.0,0.0,0.0,826907897.0,s,2000-02-04,74.0,289.678,1.271,-185.6,2451578.7352,0.99,1.53,1.14,14.707,0.119,14.197,0.271,14.374,0.352,4096.0,67.0,se,1.0,1.0,U,4.7,116,15.3,14.6,1.0,,45128.0,1037926.0,56.0,Opt
"[1.374, 5.056, 9.041, 9.466]",333.0,1.374,166.337405,-58.981205,0.08,0.07,173.0,11052097-5858523,15.113,0.092,0.093,23.8,14.724,0.11,0.11,16.2,14.576,0.124,0.125,10.5,ABB,222,111,ccc,666666,5.6,327.0,826882086.0,0.0,0.0,826882108.0,s,2000-02-04,73.0,289.626,1.122,-184.1,2451578.7333,1.78,1.54,0.97,13.203,0.227,13.501,0.11,13.362,0.099,3682.0,68.0,se,1.0,1.0,0,,,,,0.0,,45127.0,1037918.0,233.0,Opt
"[3.737, 6.726]",334.0,3.737,166.430903,-58.73962,0.1,0.09,86.0,11054341-5844226,15.786,0.095,0.096,12.8,15.533,0.151,0.151,7.4,14.998,0.158,0.158,7.1,ABC,222,111,ccc,160604,9.8,7.0,826909325.0,0.0,0.0,826909290.0,s,2000-02-04,74.0,289.574,1.363,26.2,2451578.7353,1.0,1.32,1.24,15.445,0.137,15.076,0.232,14.455,0.195,4549.0,227.0,sw,0.0,1.0,0,,,,,0.0,,45128.0,1037926.0,56.0,Opt
"[1.098, 4.237, 8.805]",335.0,1.098,166.227379,-58.720062,0.07,0.06,173.0,11045457-5843122,12.526,0.055,0.056,258.2,12.029,0.032,0.033,193.8,11.979,0.033,0.034,114.8,AAA,222,111,ccc,566655,4.9,320.0,826879212.0,0.0,0.0,826879231.0,s,2000-02-04,73.0,289.469,1.339,20.2,2451578.7331,0.44,0.51,0.75,10.774,0.121,10.734,0.124,10.796,0.165,4622.0,233.0,sw,0.0,1.0,U,4.9,140,0.0,9.0,1.0,,45127.0,1037917.0,221.0,Opt
"[7.781, 9.4]",336.0,7.781,166.294924,-58.717384,0.07,0.06,0.0,11051078-5843025,13.951,0.053,0.055,69.5,13.113,0.054,0.055,71.4,12.958,0.048,0.049,46.6,AAA,222,111,sss,666655,5.1,74.0,826879178.0,0.0,0.0,826879183.0,s,2000-02-04,73.0,289.501,1.356,-106.0,2451578.7331,1.84,0.87,0.88,13.953,0.066,13.1,0.06,12.952,0.033,4632.0,146.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037917.0,221.0,Opt
"[1.188, 5.083, 7.158]",337.0,1.188,166.546565,-58.832752,0.08,0.08,17.0,11061117-5849579,15.871,0.094,0.095,11.9,15.152,0.101,0.101,10.6,15.328,0.187,0.187,5.3,AAC,222,111,000,060606,4.8,280.0,826908254.0,0.0,0.0,826908250.0,s,2000-02-04,74.0,289.666,1.301,-189.4,2451578.7352,0.99,0.76,0.96,16.173,0.157,15.71,0.446,16.123,0.63,4213.0,63.0,se,1.0,1.0,U,4.2,78,19.0,16.7,2.0,,45128.0,1037926.0,56.0,Opt
"[1.49, 9.223]",338.0,1.49,166.419183,-58.731449,0.06,0.06,0.0,11054060-5843532,8.448,0.017,0.024,11046.6,8.431,0.029,0.033,5146.5,8.39,0.059,0.061,3129.1,AAA,111,111,000,666656,8.8,358.0,826909408.0,0.0,0.0,826909381.0,s,2000-02-04,74.0,289.565,1.368,48.1,2451578.7353,0.86,0.69,0.82,8.499,0.002,8.55,0.017,8.445,0.022,4578.0,205.0,sw,0.0,1.0,T,0.2,192,8.7,8.64,2.0,,45128.0,1037926.0,56.0,Opt
"[1.149, 7.448]",339.0,1.149,166.518645,-58.783924,0.18,0.16,173.0,11060447-5847021,16.217,0.128,0.128,8.6,15.613,0.145,0.145,6.9,15.131,,,,BCU,220,110,cp0,050500,8.5,357.0,826908833.0,0.0,0.0,826908794.0,s,2000-02-04,74.0,289.634,1.341,-137.6,2451578.7353,0.79,1.07,,16.524,0.21,16.165,0.469,,,4389.0,115.0,se,0.0,1.0,U,0.3,332,20.2,16.5,1.0,,45128.0,1037926.0,56.0,Opt
"[0.114, 6.292, 7.355, 8.567, 9.478]",340.0,0.114,166.311871,-58.985989,0.07,0.06,0.0,11051484-5859095,11.558,0.019,0.023,629.8,11.286,0.02,0.022,384.2,11.226,0.017,0.019,229.6,AAA,222,111,000,666666,6.3,37.0,826882144.0,0.0,0.0,826882159.0,s,2000-02-04,73.0,289.616,1.113,-136.7,2451578.7333,0.8,0.58,0.86,11.573,0.015,11.32,0.054,11.239,0.023,3665.0,115.0,se,0.0,1.0,U,1.5,315,12.6,11.5,1.0,,45127.0,1037918.0,233.0,Opt
"[2.637, 8.351]",341.0,2.637,166.274001,-58.98642,0.07,0.06,7.0,11050576-5859111,15.012,0.049,0.051,26.2,14.424,0.068,0.068,21.4,14.235,0.079,0.08,14.4,AAA,222,111,c00,452606,7.2,178.0,826882182.0,0.0,0.0,826882166.0,s,2000-02-04,73.0,289.598,1.105,-66.5,2451578.7333,1.67,1.14,0.88,14.977,0.096,14.477,0.165,14.41,0.126,3663.0,186.0,se,0.0,1.0,0,,,,,0.0,,45127.0,1037918.0,233.0,Opt
"[0.242, 7.433, 8.253, 9.474]",342.0,0.242,166.024334,-58.854645,0.06,0.06,0.0,11040584-5851167,14.845,0.042,0.044,30.5,14.151,0.064,0.065,27.5,13.914,0.076,0.077,20.0,AAA,222,111,ccc,666626,7.3,62.0,826795722.0,0.0,0.0,826795714.0,s,2000-02-04,72.0,289.427,1.174,16.0,2451578.7255,1.27,0.95,0.97,14.875,0.045,14.005,0.036,13.798,0.121,4133.0,237.0,sw,0.0,1.0,U,0.4,201,18.7,17.6,1.0,,45126.0,1037880.0,56.0,Opt
