_rs_gaia,_q,_r_gaia,DR3Name_gaia,RA_ICRS_gaia,DE_ICRS_gaia,SolID_gaia,Source_gaia,RandomI_gaia,e_RA_ICRS_gaia,e_DE_ICRS_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,E_BP_RP__gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RV_gaia,e_RV_gaia,n_RV_gaia,o_RV_gaia,o_RVd_gaia,RVNper_gaia,RVS_N_gaia,RVgof_gaia,RVchi2_gaia,RVTdur_gaia,RVamp_gaia,RVtempTeff_gaia,RVtemplogg_gaia,RVtemp_Fe_H__gaia,Vatmparam_gaia,Vbroad_gaia,e_Vbroad_gaia,o_Vbroad_gaia,GRVSmag_gaia,e_GRVSmag_gaia,o_GRVSmag_gaia,RVSS_N_gaia,VarFlag_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,QSO_gaia,Gal_gaia,NSS_gaia,XPcont_gaia,XPsamp_gaia,RVS_gaia,EpochPh_gaia,EpochRV_gaia,MCMCGSP_gaia,MCMCMSC_gaia,And_gaia,PQSO_gaia,PGal_gaia,PSS_gaia,Teff_gaia,b_Teff_gaia,B_Teff_gaia,logg_gaia,b_logg_gaia,B_logg_gaia,__Fe_H__gaia,b__Fe_H__gaia,B__Fe_H__gaia,Dist_gaia,b_Dist_gaia,B_Dist_gaia,A0_gaia,b_A0_gaia,B_A0_gaia,AG_gaia,b_AG_gaia,B_AG_gaia,E_BP-RP__gaia,b_E_BP-RP__gaia,B_E_BP-RP__gaia,Lib_gaia,HIP_gaia,dHIP_gaia,nHIP_gaia,f_HIP_gaia,PS1coid_gaia,PS1_gaia,dPS1_gaia,nPS1_gaia,mPS1_gaia,f_PS1_gaia,SDSS13coid_gaia,SDSS13_gaia,dSDSS13_gaia,nSDSS13_gaia,mSDSS13_gaia,f_SDSS13_gaia,SKYM2_gaia,dSKYM2_gaia,nSKYM2_gaia,mSKYM2_gaia,f_SKYM2_gaia,TYC2_gaia,dTYC2_gaia,f_TYC2_gaia,TYC2moid_gaia,nTYC2_gaia,URAT1_gaia,dURAT1_gaia,f_URAT1_gaia,URAT1oid_gaia,nURAT1_gaia,mURAT1_gaia,AllWISE_gaia,dAllWISE_gaia,f_AllWISE_gaia,AllWISEoid_gaia,nAllWISE_gaia,mAllWISE_gaia,APASS9coid_gaia,APASS9_gaia,dAPASS9_gaia,nAPASS9_gaia,mAPASS9_gaia,f_APASS9_gaia,GSC23_gaia,dGSC23_gaia,f_GSC23_gaia,GSC23coid_gaia,nGSC23_gaia,mGSC23_gaia,RAVE5_gaia,dRAVE5_gaia,f_RAVE5_gaia,RAVE5coid_gaia,nRAVE5_gaia,_2MASS_gaia,d2MASS_gaia,f_2MASS_gaia,_2MASScoid_gaia,n2MASS_gaia,m2MASS_gaia,RAVE6_gaia,dRAVE6_gaia,f_RAVE6_gaia,RAVE6oid_gaia,nRAVE6_gaia,RAJ2000_gaia,DEJ2000_gaia,e_RAJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia
"[0.47384753598063467, 4.258640315509268, 4.849651165358757, 4.857567447506697, 5.409093480102083, 5.9509775240399465, 6.209186577509604, 7.076876220603405, 8.776680675164164]",209.0,0.47384753598063467,Gaia DR3 5338656516624537728,166.16552026139,-58.77750583409,1.6361480689213768e+18,5338656516624537728,1034301597.0,0.0665,0.0532,2.0185,0.0695,29.0279,12.117,-10.733,0.096,5.622,0.071,0.2142,-0.033,0.1516,0.2694,0.1754,0.2933,0.1585,0.0843,0.1051,0.4173,316.0,0.0,314.0,2.0,0.7945,344.3,0.0,0.0,31.0,0.0,1.336,,,,,,,,37.0,22.0,0.144592,45.0,19.0,0.0,0.0145,133.0,0.0,0.0,1.031,0.0497,0.223,0.108,0.19,33.86,-13.927,43.042,32.012,0.0,330.0,2419.43554,3.3327,725.97,17.228083,0.003135,28.0,628.31,11.633,54.01,18.3431,0.020295,27.0,2754.3,20.993,131.2,16.147873,0.009098,1.398,0,1,0,0,0,2.195227,1.115017,1.08021,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.46293514049,1.27364116923,204.22256499992,-56.5013773422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1e-06,3662.8,3648.3,3688.8,4.5288,4.3935,4.5781,-0.5851,-0.6542,-0.4717,474.2929,450.3094,623.1556,0.5769,0.5499,0.6054,0.3949,0.3763,0.4147,0.2303,0.2197,0.2419,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S4CB075787,0.396224,8,95554259,1,0,,,,,,11043973-5846391,0.124411,8,52484164,1,0,,,,,,166.16561228824,-58.77753082095,1.524166,1.135878,0.3972
"[0.477574055630159, 4.466558538911767, 4.50983191760429, 5.383353154926745, 6.388532186998311, 7.790754240713453, 8.563665861125628, 8.649190709383157, 9.33510104116766, 9.368221085336355]",210.0,0.477574055630159,Gaia DR3 5338662254707420544,166.25321970256,-58.75524319948,1.6361480689213768e+18,5338662254707420544,1544758388.0,0.1078,0.0936,2.3985,0.1204,19.9198,11.317,-9.921,0.146,5.445,0.122,0.1176,0.0489,-0.1572,0.1261,0.173,0.1585,-0.0057,0.0645,0.0835,0.2111,368.0,368.0,367.0,1.0,58.1224,55660.0,1.28,1667.0,95.0,0.0,,1.7212,0.0257,0.066,-0.065,-0.012,-0.119,-0.084,42.0,25.0,0.21014,53.0,53.0,0.0,0.0319,89.8,71.0,0.0,3.815,,,,,,,,,1.0,411.0,1320459.11178,1831.8,720.86,10.385554,0.00314,38.0,943650.0,316.25,2983.8,10.40152,0.002814,39.0,684730.0,227.51,3009.7,10.159097,0.003797,1.233,0,3,0,1,0,0.242423,0.015965,0.226458,-1.67,5.79,1,8,7,7,44.14,4.274,4.7e-05,912.582,40.76,8000.0,4.5,0.25,555,,,,,,,,NOT_AVAILABLE,289.49574624398,1.31220996452,204.25321117414,-56.45365811996,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999195,9756.8,9728.6,9768.2,4.4682,4.4541,4.4828,-1.0543,-1.1052,-1.0229,318.422,313.5335,323.7922,0.4706,0.4661,0.4734,0.4445,0.4401,0.4472,0.2365,0.2342,0.238,A,,,,,,,,,,,,,,,,,424009133,0.210113,1,0,40,,,,,,,,,,,,,,,,,,,,,,,,S4CB000306,0.175261,8,95690624,1,0,,,,,,11050078-5845189,0.053859,8,52595797,1,0,,,,,,166.25330470998,-58.75526739976,2.349162,1.947115,0.196
"[0.3308551432200539, 2.2654002898139542, 2.8721404777588146, 6.643914680960964, 6.6595600882737, 8.03256581848694, 9.08567559141328, 9.25126769609249, 9.26914211750279, 9.44607278672874]",211.0,0.3308551432200539,Gaia DR3 5338656409199865472,166.2117711863,-58.76213806356,1.6361480689213768e+18,5338656409199865472,375807081.0,0.0375,0.0338,2.1866,0.0433,50.5135,11.552,-10.012,0.05,5.761,0.044,0.0247,-0.1147,-0.1881,0.1532,0.0575,0.1798,-0.1267,0.0617,0.1168,0.0716,362.0,0.0,360.0,2.0,0.9081,395.5,0.056,0.2126,31.0,0.0,1.372,,,,,,,,42.0,25.0,0.07009,50.0,20.0,0.0,0.00615,114.0,0.0,0.0,1.033,0.0458,0.135,0.0265,0.161,-97.095,-24.117,-46.65,26.338,0.0,397.0,4914.28529,8.2191,597.91,16.458715,0.0033,16.0,1601.5,25.498,62.807,17.327248,0.017511,17.0,5078.2,41.545,122.24,15.483611,0.009653,1.359,0,2,0,3,0,1.843636,0.868532,0.975104,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.4787808456,1.29731080592,204.23412470031,-56.47361986428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999324,3873.1,3849.4,4105.8,4.5948,4.5315,4.6175,-0.6063,-1.2265,-0.4999,434.4253,410.7193,449.0958,0.3103,0.2698,0.9405,0.2204,0.1915,0.6788,0.1224,0.1065,0.3672,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S4CB035473,1.18041,12,95647896,1,2,,,,,,11045086-5845439,0.215126,8,52560923,1,0,,,,,,166.21185699459,-58.76216366836,0.805767,0.706419,0.0549
"[1.6993962567410958, 3.7347750894154084, 4.819304271144448, 7.158515954693719, 7.201663702306923, 7.440384295099894, 7.525214284171639, 8.597686933861247, 8.632207538302389, 8.962256925349683, 9.421566593904627, 9.5611950145179, 9.896171054875765]",212.0,1.6993962567410958,Gaia DR3 5338658715618635904,166.41705034943,-58.77960302629,1.6361480689213768e+18,5338658715618635904,575655109.0,0.3949,0.3913,-0.5273,0.5267,-1.0011,7.732,-7.486,0.519,1.934,0.449,0.0301,0.0039,-0.1929,0.0641,0.4299,0.1874,-0.1105,0.2776,0.2213,0.1714,292.0,0.0,291.0,1.0,-0.9157,276.3,0.0,0.0,95.0,0.0,,1.5796,0.1073,0.083,-0.149,-0.119,-0.172,-0.04,34.0,21.0,0.759803,40.0,16.0,1.0,0.0199,98.6,0.0,2.0,0.961,0.0905,0.172,0.0765,0.275,18.1,-14.338,32.668,34.118,0.0,321.0,157.81355,0.70309,224.46,20.192007,0.005567,24.0,34.268,4.754,7.2082,21.501331,0.150651,28.0,139.99,8.0594,17.37,19.382624,0.06262,1.104,0,0,0,0,0,2.118708,1.309324,0.809383,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.58340056343,1.32362949931,204.39387052867,-56.41169377856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.41711454135,-58.7796116212,8.388002,7.230851,0.1554
"[0.2819173590544267, 2.2775778647565827, 6.6364825313597375, 6.875972691177932, 7.268403629985323, 7.743715347700576, 7.754361479390136, 8.164545562967445]",213.0,0.2819173590544267,Gaia DR3 5338658058471171456,166.45601083737,-58.8063955024,1.6361480689213768e+18,5338658058471171456,350554496.0,0.1489,0.1392,2.2673,0.1832,12.3777,11.854,-10.371,0.192,5.741,0.164,-0.0002,-0.1566,-0.1617,0.0399,0.2294,0.1357,0.0229,0.2328,0.2107,0.0716,346.0,0.0,345.0,1.0,-0.9189,346.6,0.0,0.0,95.0,0.0,,1.2628,0.0412,-0.051,-0.189,-0.13,-0.09,-0.053,41.0,26.0,0.272791,49.0,20.0,0.0,0.0115,179.0,0.0,0.0,0.964,0.0306,0.0794,0.061,0.224,-171.811,-17.517,-4.53,24.118,0.0,382.0,522.76239,1.0318,506.63,18.891605,0.003491,36.0,82.848,5.0971,16.254,20.542841,0.066856,37.0,648.24,7.8654,82.416,17.718563,0.013705,1.399,0,2,1,1,0,2.824278,1.651236,1.173042,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.61255707192,1.30702577185,204.45382146111,-56.41674259117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999947,3281.0,3243.7,3301.4,4.9151,4.6989,4.978,-0.3787,-0.7667,-0.2226,349.8252,330.5838,368.0025,0.5861,0.5084,0.6724,0.3722,0.3226,0.4277,0.2445,0.2131,0.2797,MARCS,,,,,,,,,,,,,,,,,424008675,0.072539,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11054945-5848233,0.271444,8,52338991,1,0,,,,,,166.45609982971,-58.80642101996,3.104439,2.632404,0.0619
"[0.35346675886107887, 2.4791292915946435, 2.852971874512915, 4.198341230428256, 4.795321641143581, 7.935223204548387, 9.43982021732604, 9.521713426200288]",214.0,0.35346675886107887,Gaia DR3 5338654313259653248,166.10496982912,-58.87030306162,1.6361480689213768e+18,5338654313259653248,687531010.0,0.2016,0.1847,1.5663,0.2372,6.6031,12.79,-11.793,0.276,4.951,0.222,0.0956,0.0258,-0.0564,0.0166,0.2061,0.0541,-0.0255,0.1538,0.0895,0.1226,343.0,0.0,342.0,1.0,1.274,403.4,0.798,1.535,95.0,0.0,,1.2524,0.0578,-0.008,-0.045,-0.05,-0.2,-0.038,40.0,24.0,0.38731,47.0,18.0,0.0,0.0123,64.8,0.0,0.0,1.049,0.0501,0.185,0.0902,0.141,-112.683,-22.442,31.101,33.755,0.0,354.0,358.456,0.97031,369.42,19.301277,0.004029,35.0,58.217,4.3775,13.299,20.925909,0.081686,34.0,451.21,8.0889,55.781,18.111948,0.019828,1.421,0,1,0,0,0,2.813961,1.624632,1.189329,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.47136133967,1.1760559586,204.29991182539,-56.58955743201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424012567,0.191251,1,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11042526-5852128,0.466678,8,52019683,1,0,,,,,,166.10507121553,-58.87032506615,4.425557,3.564069,0.1185
"[0.39137012875258176, 5.52370385186957, 6.168945114386205, 6.206815180572386, 7.004809617010139, 7.243111306264283, 7.916009850558303, 7.953201187369973, 8.282460877354664]",215.0,0.39137012875258176,Gaia DR3 5338658646928776832,166.43626726281,-58.78965768003,1.6361480689213768e+18,5338658646928776832,1109867081.0,0.0127,0.0113,2.0879,0.0147,141.777,12.226,-11.261,0.016,4.761,0.014,-0.0019,-0.2231,-0.2852,0.1326,0.1382,0.2117,-0.0773,0.2482,0.1245,0.187,387.0,0.0,386.0,1.0,-3.8172,286.6,0.0,0.0,31.0,0.0,1.52,,,,,,,,45.0,27.0,0.023569,54.0,21.0,0.0,0.00664,132.0,0.0,0.0,0.864,0.0577,0.099,0.0459,0.244,-40.003,-27.38,-33.046,28.414,0.0,427.0,53752.28385,14.856,3618.3,13.861375,0.002772,46.0,26908.0,44.301,607.4,14.26383,0.003314,41.0,38244.0,35.643,1073.0,13.291493,0.003912,1.212,0,3,0,0,0,0.972337,0.402455,0.569881,3.59,3.99,2,13,9,10,7.813,,,859.445,,5250.0,3.0,-0.25,111,,,,13.023292,0.064013,4,,VARIABLE,289.59653244188,1.31834471761,204.41944858139,-56.41192373317,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999874,5457.9,5443.1,5470.7,4.586,4.5802,4.5929,-0.0097,-0.0291,0.0066,460.3439,452.8276,464.2536,0.1922,0.1828,0.2007,0.1577,0.1499,0.1647,0.0839,0.0797,0.0876,MARCS,,,,,,,,,,,,,,,,,424008448,0.137625,1,0,8,,,,,,,,,,,,J110544.71-584722.8,0.042645,8,61622575,1,0,,,,,,,S4CB033925,0.294766,8,95479841,1,0,,,,,,11054472-5847228,0.005613,8,52423150,1,0,,,,,,166.43636384493,-58.78967884018,0.26008,0.227368,0.1665
"[0.41349054474345176, 6.481409836196421, 8.587140829520202, 8.590598580811607]",216.0,0.41349054474345176,Gaia DR3 5338653939644113152,166.11373712917,-58.88659722053,1.6361480689213768e+18,5338653939644113152,208992469.0,0.0174,0.0148,2.0814,0.0192,108.232,12.304,-11.138,0.022,5.229,0.018,0.1345,-0.1711,-0.2302,0.1186,0.1258,0.1593,-0.0564,0.1179,0.0658,0.2273,394.0,0.0,394.0,0.0,7.135,629.7,0.107,5.102,31.0,0.0,1.467,,,,,,,,45.0,26.0,0.031938,53.0,21.0,0.0,0.0027,94.7,0.0,0.0,1.265,0.074,0.238,0.0171,0.141,-152.584,-30.654,22.965,35.032,0.0,434.0,35234.1693,14.221,2477.6,14.319957,0.00279,42.0,15649.0,20.978,745.98,14.852334,0.003147,41.0,28385.0,24.935,1138.4,13.615177,0.003898,1.25,0,0,0,0,0,1.237157,0.532377,0.70478,1.58,5.41,2,13,8,10,5.597,,,586.776,,4500.0,2.5,-1.0,111,,,,13.323809,0.048459,5,,VARIABLE,289.48204390347,1.16294246159,204.32653508931,-56.59799403248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999848,4866.8,4845.9,4887.3,4.3986,4.3603,4.4099,-0.4936,-0.5193,-0.471,484.4664,476.7197,512.5285,0.3536,0.3351,0.3718,0.2787,0.264,0.2932,0.1493,0.1414,0.1571,MARCS,,,,,,,,,,,,,,,,,424023785,0.120251,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S4CB029302,0.321513,8,94886096,1,0,,,,,,11042731-5853118,0.065817,8,51937556,1,0,,,,,,166.11383292928,-58.88662045908,0.355432,0.292775,0.2102
"[0.31219476814468133, 3.7451470554279847, 5.602318125397568, 6.272071249921523, 6.308223679202756, 6.375679608826822, 6.660383369941419, 7.577982153389996, 8.127048271511898, 9.213122582816244, 9.647545957894614, 9.877671362930151]",217.0,0.31219476814468133,Gaia DR3 5338661666237468032,166.39954663657,-58.76939439258,1.6361480689213768e+18,5338661666237468032,1765245023.0,0.0555,0.052,1.8349,0.0659,27.8404,11.543,-10.395,0.073,5.018,0.066,0.0267,-0.0813,-0.1159,0.1423,0.1134,0.1848,-0.0827,0.1973,0.2031,0.1288,371.0,371.0,370.0,1.0,44.3218,13700.0,0.691,449.4,31.0,0.0,1.722,,,,,,,,42.0,27.0,0.10485,50.0,18.0,0.0,0.0141,163.0,0.0,0.0,3.028,,,,,,,,,1.0,419.0,4846851.98163,1210.9,4002.7,8.973718,0.002769,48.0,3414800.0,1392.8,2451.7,9.005129,0.002825,49.0,2221600.0,706.14,3146.2,8.881208,0.003795,1.163,0,0,0,0,0,0.12392,0.031411,0.092509,-0.4,2.64,1,11,5,11,106.1,0.9854,0.265171,812.136,26.73,8500.0,4.0,0.25,555,,,,8.819997,0.007215,5,120.349,NOT_AVAILABLE,289.57101898042,1.32940299963,204.36924287075,-56.41073373907,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.998868,10038.2,10026.2,10050.3,3.589,3.5809,3.5979,0.2701,0.237,0.3041,796.0497,784.8322,806.4432,0.3516,0.3499,0.3532,0.3372,0.3355,0.3387,0.18,0.1791,0.1808,A,,,,,,,,,,,,,,,,,424008934,0.123501,1,0,8,8627-834-1,0.063456,8,252474,1,,,,,,,J110535.89-584609.8,0.02334,8,61699871,1,0,,,,,,,S4CB052943,1.103542,8,95605342,1,0,,,,,,11053591-5846098,0.028725,8,52524872,1,0,,,,,,166.39963574569,-58.76941669303,1.173572,1.069079,0.1117
"[0.4593928550315351, 3.08402437648453, 5.733783026776591, 7.235934135196295, 7.805665015934112, 7.980267850331903, 8.596880136348608, 9.022448339500025, 9.954780954305177]",218.0,0.4593928550315351,Gaia DR3 5338702936621639296,166.11712472674,-58.80640347247,1.6361480689213768e+18,5338702936621639296,1796571594.0,0.5939,0.6402,2.9897,0.7697,3.8841,8.766,-8.143,0.938,3.247,0.838,0.0737,0.0817,-0.1385,0.0231,0.3398,-0.0257,-0.379,-0.2292,-0.1582,0.0721,238.0,0.0,236.0,2.0,0.9133,286.7,1.66,0.8707,95.0,0.0,,1.185,0.1749,-0.06,-0.088,-0.136,-0.096,0.173,28.0,19.0,1.32481,32.0,13.0,3.0,0.0326,135.0,0.0,0.0,1.041,0.0173,0.092,0.0431,0.106,-156.851,-34.253,-11.387,16.077,0.0,256.0,107.54672,0.8112,132.58,20.608374,0.008641,8.0,67.275,11.951,5.6294,20.768902,0.192888,8.0,167.56,9.5476,17.55,19.187452,0.06198,2.184,0,0,0,0,0,1.581449,0.160528,1.420921,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.45151834217,1.23712269797,204.22678038968,-56.53956728981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.11719460135,-58.80641790369,15.10393,13.670823,0.0708
"[1.0234084798693441, 5.202361422789309, 6.84451606254663, 7.306148325006755, 7.483314088622898, 8.885255754837843, 9.187363649733335, 9.670344662504046, 9.75523219559993, 9.926780425556167]",219.0,1.0234084798693441,Gaia DR3 5338661567478218624,166.32050948846,-58.7520054411,1.6361480689213768e+18,5338661567478218624,918680648.0,0.1281,0.1209,0.5026,0.154,3.2627,11.549,-11.186,0.163,2.876,0.138,0.0191,-0.0275,-0.2105,0.0658,0.3045,0.1648,-0.0843,0.2409,0.11,0.1893,344.0,0.0,343.0,1.0,0.8835,377.8,0.0,0.0,95.0,0.0,,1.4004,0.0364,0.079,-0.112,-0.03,-0.093,-0.097,40.0,24.0,0.237383,49.0,22.0,0.0,0.00517,156.0,0.0,0.0,1.033,0.0673,0.1,0.115,0.21,-161.475,-22.27,-32.219,24.886,0.0,358.0,637.83296,1.0976,581.09,18.6756,0.003329,32.0,213.87,11.82,18.094,19.513174,0.060069,32.0,598.93,10.171,58.888,17.80446,0.018821,1.274,1,1,0,0,0,1.708713,0.837574,0.871139,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.5264825125,1.32907978655,204.29426708248,-56.42694291969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999991,3816.1,3766.8,3949.4,4.5079,4.3748,4.8425,-1.783,-1.9746,-1.3701,784.7275,706.5909,859.0235,0.0853,0.0203,0.2364,0.0614,0.0146,0.1712,0.0331,0.0078,0.0924,MARCS,,,,,,,,,,,,,,,,,424008928,0.053451,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11051692-5845073,0.207096,8,52612179,1,0,,,,,,166.32060532401,-58.75201822142,2.63941,2.223617,0.174
"[0.7454394499974205, 0.9610248696267285, 2.982104157798481, 3.8330481283340996, 4.1653009469962265, 4.211282941859333, 4.845306119085382, 5.536192880700331, 8.228231732920767, 8.478424085498673, 8.993006775867402, 9.319819186966145]",220.0,0.7454394499974205,Gaia DR3 5338658642604589184,166.4419968695,-58.79006115698,1.6361480689213768e+18,5338658642604589184,1768575374.0,0.1664,0.1641,2.0412,0.1999,10.2114,11.176,-10.093,0.21,4.8,0.191,0.1335,-0.1923,-0.0913,0.1402,0.1531,0.1846,-0.0815,0.0984,0.0332,0.1953,351.0,0.0,326.0,25.0,38.6926,3607.0,1.742,61.37,95.0,0.0,,1.2062,0.0429,-0.025,-0.207,-0.086,-0.085,-0.012,42.0,25.0,0.306669,49.0,19.0,0.0,0.0419,37.8,17.0,0.0,2.869,0.087,0.158,0.0785,0.148,-95.358,-33.82,-33.105,25.759,0.0,358.0,1949.71464,3.5267,552.85,17.462439,0.003384,39.0,585.82,12.207,47.991,18.419134,0.022795,41.0,2704.9,15.343,176.29,16.167513,0.007226,1.688,0,39,0,41,0,2.251621,0.956696,1.294926,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.59941913613,1.31915027168,204.42379629716,-56.41013709442,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424008409,0.297618,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,S4CB047908,1.11592,8,95475576,1,0,,,,,,11054608-5847242,0.115163,8,52421188,1,0,,,,,,166.44208343508,-58.79008249037,3.374844,3.068192,0.1767
"[0.5316810317368589, 4.54993338654213, 6.44391676336002, 6.5491451804110135, 6.875818740999, 8.078240491099564, 8.83000634823058, 8.871270199297388, 9.458998831814226, 9.487454203395798, 9.998367212817334]",221.0,0.5316810317368589,Gaia DR3 5338661636226321408,166.30582885355,-58.7509497663,1.6361480689213768e+18,5338661636226321408,617127515.0,0.0534,0.0496,1.6784,0.0635,26.4269,11.69,-11.263,0.07,3.131,0.061,0.0443,-0.1753,-0.1534,0.0959,0.2205,0.1605,-0.0642,0.1806,0.0984,0.1992,372.0,0.0,371.0,1.0,1.2996,420.6,0.0,0.0,31.0,0.0,1.362,,,,,,,,43.0,26.0,0.101212,53.0,21.0,0.0,0.0169,91.4,0.0,0.0,1.047,0.0887,0.13,0.086,0.197,-108.879,-28.042,-43.55,29.085,0.0,403.0,2449.9833,2.8388,863.03,17.214458,0.003029,46.0,693.93,7.1726,96.747,18.235256,0.011564,44.0,2561.0,15.727,162.84,16.22689,0.007664,1.329,0,1,0,2,0,2.008366,1.020798,0.987568,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.51907361421,1.3270183597,204.28308289611,-56.43151062779,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999697,3982.9,3939.9,4013.2,4.6721,4.661,4.6841,0.1367,0.0609,0.1931,591.642,569.4076,608.5531,0.6757,0.6204,0.7211,0.4754,0.4357,0.508,0.2666,0.2443,0.2845,MARCS,,,,,,,,,,,,,,,,,424009035,0.160449,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S4CB048268,0.364485,8,95717404,1,0,,,,,,11051342-5845035,0.074664,8,52617538,1,0,,,,,,166.30592534832,-58.75096368018,1.121589,0.973464,0.184
