name,ra,dec,PU,significance,flux_significance_b_max,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,e_Fcsc_h,flux_aper90_ave_b,e_flux_aper90_ave_b,var_intra_prob,var_inter_prob,CSC_flags,DR3Name_gaia,_r_gaia,PU_gaia,RA_ICRS_gaia,DE_ICRS_gaia,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Plx,e_Plx,PM,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,cp_flag_gaia,_2MASS_2mass,_r_2mass,PU_2mass,RAJ2000_2mass,DEJ2000_2mass,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,cp_flag_2mass,Name_catwise,_r_catwise,PU_catwise,RA_ICRS_catwise,DE_ICRS_catwise,W1mag_catwise,e_W1mag_catwise,W2mag_catwise,e_W2mag_catwise,cp_flag_catwise,objID_unwise,_r_unwise,PU_unwise,RAJ2000_unwise,DEJ2000_unwise,W1mag_unwise,e_W1mag_unwise,W2mag_unwise,e_W2mag_unwise,cp_flag_unwise,AllWISE_allwise,_r_allwise,PU_allwise,RAJ2000_allwise,DEJ2000_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag,e_W3mag,W4mag,e_W4mag,cp_flag_allwise,gaia_precomputed,cp_flag_wise12,which_wise12,W1mag,e_W1mag,W2mag,e_W2mag
IC2395_CXO_noconversion-120.0,130.52033896340927,-48.06816946458256,1.425886859648703,4.497395,2.61315,6.334334953383233e-14,3.090292433168249e-14,9.366590021773812e-16,3.8347465165825415e-16,1.0019788380030761e-15,5.644243620480975e-16,6.528198737401279e-14,3.0910457128917256e-14,0.3253592295606381,,,,,,,,,,,,,,,,,,,,,,,-4,08420486-4804040,1.355,0.1400234401641382,130.520282,-48.067795,14.59000015258789,0.0359999984502792,13.83199977874756,0.0260000005364418,13.657999992370604,0.0469999983906745,0,,,,,,,,,,-8,1304m485o0038559,1.255,0.0715458859432182,130.5202545,-48.0678254,13.521014358599698,-0.0036886118183961,13.365728588295838,-0.0083430151225418,0,,,,,,,,,,,,,,-4,True,0.0,unwise,13.521014358599698,-0.0036886118183961,13.365728588295838,-0.0083430151225418
IC2395_CXO_noconversion-8.0,130.636081567482,-48.14449216171106,0.1669785347560762,88.95273,14.0282,1.4862280737284153e-14,2.702499757665145e-15,1.725960329209813e-14,1.5576637059307349e-15,2.5671442664351592e-14,2.871616131282983e-15,5.779332669373388e-14,4.239811359765748e-15,1.0,1.0,,Gaia DR3 5329109869442221824,0.0335374724559924,0.0027143224937357,130.6360890013,-48.14450004734,16.948204,0.003508,18.38505,0.018526,15.77686,0.006304,1.3552,0.0531,5.252,723.2930908203125,700.3807983398438,747.2559204101562,716.77880859375,688.6910400390625,745.150390625,0,08423267-4808402,0.155,0.1400262744866119,130.636131,-48.14452,14.08899974822998,0.0240000002086162,13.253999710083008,0.0280000008642673,13.086999893188477,0.0350000001490116,0,J084232.66-480840.2,0.072,0.0416883382566395,130.6360927,-48.1445106,13.009,0.01,12.933,0.008,0,1304m485o0036116,0.074,0.0495742629456051,130.636055,-48.1445027,12.951838719415358,-0.0026588682558278,12.800127090997815,-0.0057205852257053,0,J084232.65-480840.1,0.005,0.0988372275339611,130.6360832,-48.1444912,13.047,0.025,12.946,0.028,10.703,,7.879,,0,True,0.0,allwise,13.047,0.025,12.946,0.028
IC2395_CXO_noconversion-92.0,130.55814144123616,-48.10720417131237,1.2611762196498262,2.5351136,2.09757,5.4616201414029457e-14,4.034499197388354e-14,3.130725399059925e-16,2.311591342608949e-16,2.015948975263974e-15,9.378511928414904e-16,5.694522292919941e-14,4.035655308345837e-14,0.809199052089614,,,Gaia DR3 5329122032779667840,0.7810956239345128,0.0168413752835093,130.55814199429,-48.10698720062,21.01799,0.021969,20.000011,0.100768,19.937904,0.204283,,,,,,,,,,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
IC2395_CXO_noconversion-6.0,130.544521123145,-48.15358711246452,0.2985119848230501,49.408447,10.7475,2.2640947835779463e-14,3.441336962953392e-15,1.2987501939801064e-14,1.3442441421742034e-15,1.7433306603988082e-14,2.360427919074099e-15,5.3061756379568606e-14,4.384223120178011e-15,0.9998635298213048,0.968,,Gaia DR3 5329115848036574336,0.2356731477128286,0.0028159891832178,130.54442603321,-48.15360327617,14.605258,0.004075,15.288824,0.012137,13.801533,0.008697,1.4078,0.0168,5.6,695.1629028320312,688.0752563476562,703.1748046875,693.775634765625,685.415283203125,702.385009765625,0,08421066-4809130,0.211,0.140028314037983,130.544454,-48.153625,12.767999649047852,0.0270000007003545,12.12600040435791,0.0219999998807907,11.937999725341797,0.0240000002086162,0,,,,,,,,,,-8,1304m485o0035848,0.263,0.0221794664570633,130.5444117,-48.153592,11.835490719901918,-0.0014035270673459,11.807490719901915,-0.0030839540941725,0,J084210.65-480912.9,0.269,0.0852465174204788,130.5444092,-48.1535895,11.832,0.024,11.859,0.023,12.318,,9.107,,0,True,0.0,allwise,11.832,0.024,11.859,0.023
IC2395_CXO_noconversion-52.0,130.60824634025042,-48.03204272446394,0.4323591427880661,36.508766,9.80405,2.2343869677570725e-14,2.8937375698732403e-15,1.138052777000181e-14,1.2751278816958601e-15,1.2173798804753388e-14,2.0067222195724906e-15,4.589819625232592e-14,3.745210582130196e-15,0.93158154136604,1.0,,Gaia DR3 5329122685624490368,0.2845284314977422,0.0027827836063912,130.60828616826,-48.0319683115,13.413999,0.003224,13.881124,0.006494,12.77502,0.005819,1.3913,0.0111,5.611,701.120849609375,696.263671875,706.322998046875,700.6686401367188,695.7257690429688,705.410400390625,0,08422599-4801551,0.237,0.1400276521105742,130.608305,-48.03199,12.038999557495115,0.0240000002086162,11.529000282287598,0.0209999997168779,11.432000160217283,0.0230000000447034,0,J084225.98-480155.1,0.246,0.0375033779225285,130.6082843,-48.0319794,11.221,0.01,11.384,0.007,0,1304m485o0039676,0.299,0.0167330019900793,130.6082609,-48.0319602,11.37160996984468,-0.001098340427243,11.38505606483131,-0.0024040529383118,0,,,,,,,,,,,,,,-4,True,0.0,catwise,11.221,0.01,11.384,0.007
IC2395_CXO_noconversion-4.0,130.64744318699826,-48.15703972987932,0.3876018520850081,29.446419,6.69292,1.682975853270945e-14,1.2792328110804375e-14,3.2121808934061408e-15,6.447116945720531e-16,2.2040802544607762e-14,2.980641951763028e-15,4.208274197072335e-14,1.3150799903739832e-14,0.0143533914633056,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO_noconversion-19.0,130.65799867456855,-48.10684121390023,0.1774131718036865,70.11874,10.3179,1.4357563948958924e-14,2.060579878136221e-15,1.2491375554049236e-14,1.2960109353504972e-15,1.2560891019899243e-14,1.8999550641313244e-15,3.9409830522907405e-14,3.0879545049184614e-15,0.9740144187097486,1.0,,Gaia DR3 5329110487917509888,0.0615839776567433,0.003006444744212,130.65801270355,-48.10685552763,13.644716,0.003097,14.17329,0.005409,12.950399,0.005158,1.4741,0.0275,5.647,661.394287109375,652.075927734375,672.3316650390625,664.9478759765625,655.2532348632812,680.4240112304688,0,08423792-4806247,0.133,0.1400322675822969,130.658041,-48.106865,12.10099983215332,0.0260000005364418,11.538999557495115,0.0240000002086162,11.378000259399414,0.0209999997168779,0,J084237.92-480624.7,0.08,0.042306925724283,130.658005,-48.106863,11.348,0.012,11.354,0.008,0,1304m485o0037305,0.057,0.0167715820434448,130.6580197,-48.1068485,11.341541097725578,-0.0010673650337808,11.32655356795622,-0.0022988132462803,0,J084237.92-480624.7,0.097,0.0798565962475235,130.6580125,-48.1068664,11.332,0.023,11.327,0.021,12.709,,9.317,,0,True,0.0,allwise,11.332,0.023,11.327,0.021
IC2395_CXO_noconversion-14.0,130.72137432681834,-48.12766762503702,0.3477736680340824,38.568344,9.88544,2.0746600660265262e-14,3.052688320602336e-15,7.537823927053692e-15,1.0363540858321733e-15,1.0206651061903411e-14,1.8106063880526668e-15,3.8491075649222375e-14,3.697462814744737e-15,0.1774351289689036,0.599,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
IC2395_CXO_noconversion-54.0,130.67401788626444,-48.20494917581152,0.9478185121389562,10.693047,6.57899,2.3349691729873523e-14,9.187913444661236e-15,4.195037804647672e-15,8.084001449108832e-16,9.822611208482518e-15,2.489918958880835e-15,3.736734074300372e-14,9.553583656548618e-15,,,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,-4,,,,,,,,,,-4,,,,,,,,,,-4,,,,,,,,,,,,,,-4,True,,,,,,
IC2395_CXO_noconversion-123.0,130.59854420015736,-48.015230568287045,1.2834086445848627,7.4230742,4.62022,2.763407352831061e-14,9.565907607855877e-15,2.795171408866924e-15,6.598712711837556e-16,6.605886626708941e-15,3.658537278924215e-15,3.703513156388648e-14,1.0262890113308572e-14,0.0578797760371612,,,Gaia DR3 5329123441538705920,0.7267421940591389,0.0027741798499736,130.59880308837,-48.01533430727,15.975752,0.00309,16.891611,0.006932,15.031223,0.005496,1.3839,0.0335,5.728,705.71435546875,689.4994506835938,722.2003784179688,702.0752563476562,686.734619140625,719.853515625,0,08422372-4800552,0.833,0.1400274667693449,130.598837,-48.015354,13.694000244140623,0.0599999986588954,12.95199966430664,0.0649999976158142,12.72700023651123,0.0469999983906745,0,J084223.69-480055.1,0.488,0.0902426254595908,130.5987059,-48.0153124,12.811,0.022,12.817,0.021,0,1304m485o0040162,0.845,0.0440873162013747,130.5988517,-48.0153438,12.703287023398582,-0.0023642556354155,12.664199981562875,-0.0053143423402254,0,,,,,,,,,,,,,,-8,True,0.0,catwise,12.811,0.022,12.817,0.021
IC2395_CXO_noconversion-23.0,130.69488855540484,-48.09064285728336,0.3062872089941751,42.597363,8.93931,1.853017175381647e-14,2.8157117735179164e-15,9.708019761404566e-15,1.1331381006200313e-15,8.76466856012128e-15,1.6150280680492676e-15,3.700286007534232e-14,3.438102733658657e-15,0.6585382342492344,0.703,,Gaia DR3 5329110419188865024,0.1895733551797177,0.0028227122984817,130.69495445468,-48.0906717613,14.575971,0.004198,14.360153,0.144508,13.489315,0.03801,1.3936,0.0271,5.143,698.8020629882812,686.4109497070312,711.850830078125,710.4534912109375,695.6675415039062,720.9415893554688,0,,,,,,,,,,,,-8,,,,,,,,,,-8,1304m485o0100913,0.172,0.0386033032457068,130.6949409,-48.0906753,11.661424973885886,-0.0022374652772633,11.67891367724992,-0.0049958878015787,0,,,,,,,,,,,,,,-8,True,0.0,unwise,11.661424973885886,-0.0022374652772633,11.67891367724992,-0.0049958878015787
IC2395_CXO_noconversion-118.0,130.52096526608085,-48.100510297450455,1.5822951988913596,3.0459895,2.2163,3.264493768934557e-14,2.0068156328987692e-14,1.2100637784384558e-15,6.253656384640819e-16,1.3952420741129358e-15,7.204170524958232e-16,3.525024354189696e-14,2.009081833465196e-14,0.8911178980166833,,,Gaia DR3 5329116977594185472,0.4557736382881557,0.0028003048476906,130.52115483352,-48.10050909228,18.174932,0.003248,19.712742,0.076525,16.929501,0.009891,1.3929,0.1034,5.649,695.3363037109375,648.4901123046875,749.8800659179688,688.287109375,648.4341430664062,723.3746337890625,0,08420507-4806019,0.475,0.1400278666833141,130.521161,-48.100529,15.07900047302246,0.032999999821186,14.472999572753906,0.0489999987185001,14.20199966430664,0.0649999976158142,0,,,,,,,,,,-8,1304m485o0100644,0.535,0.1320295552059462,130.521029,-48.1003678,14.129873056225764,-0.0072224316507463,14.006399747934273,-0.0149793622805263,0,,,,,,,,,,,,,,-8,True,0.0,unwise,14.129873056225764,-0.0072224316507463,14.006399747934273,-0.0149793622805263
IC2395_CXO_noconversion-106.0,130.5707867689688,-47.98650833210683,1.2478103394471238,15.230552,7.80668,7.978845608028655e-18,6.028102749890869e-18,5.345823994244954e-15,9.548416399895981e-16,2.7319349261526652e-14,3.4217947776611918e-15,3.267315210137964e-14,3.552525636207316e-15,,,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,-4,,,,,,,,,,-4,1304m485o0104164,1.116,0.2585005427485985,130.5712116,-47.9863846,15.095286941798422,-0.0105029490832291,14.947777659271056,-0.0274045018701956,0,,,,,,,,,,,,,,-8,True,0.0,unwise,15.095286941798422,-0.0105029490832291,14.947777659271056,-0.0274045018701956
IC2395_CXO_noconversion-29.0,130.6942388316409,-48.176442986143,0.5134312336082364,29.794842,10.8025,1.316186149665695e-15,6.885087247877026e-16,3.5194581515874825e-15,7.170082191380685e-16,2.593832462492544e-14,3.7117941188106135e-15,3.0773968926178626e-14,3.842598161512259e-15,,,,Gaia DR3 5329108804290419200,0.174064766397282,0.0050698524199428,130.69429209447,-48.17641017851,16.28261,0.002978,17.524715,0.011395,15.180927,0.004795,2.5308,0.0382,11.486,389.7837524414063,384.4338684082031,395.9722290039063,387.2473754882813,382.7680969238281,392.7362976074219,0,08424664-4810351,0.33,0.1201070294842062,130.694374,-48.176426,13.67099952697754,0.0280000008642673,13.008000373840332,0.0299999993294477,12.77400016784668,0.0350000001490116,0,J084246.63-481035.3,0.189,0.0743729690917338,130.6942907,-48.1764826,12.573,0.017,12.54,0.014,0,1304m485o0035087,0.239,0.0388323129818454,130.6942712,-48.1765057,12.5956915166898,-0.0022300990939916,12.485203348542957,-0.0047512817031278,0,J084246.63-481035.2,0.185,0.102525404322636,130.694311,-48.1764608,12.582,0.029,12.535,0.027,9.586,0.058,7.518,0.221,0,True,0.0,allwise,12.582,0.029,12.535,0.027
IC2395_CXO_noconversion-131.0,130.4029776229566,-48.16011243481445,2.533583420894737,7.1206574,4.68968,1.6338072815293605e-14,5.139022887330711e-15,2.776353444910856e-15,7.355478032454306e-16,1.0321413679951076e-14,2.9072901426763857e-15,2.9435839940155544e-14,5.950035527715051e-15,0.9136608863174132,,,Gaia DR3 5329116535231159424,0.1832216819857373,0.0028274802492678,130.40291250161,-48.16008591463,16.327209,0.0032,17.400106,0.00891,15.287803,0.006501,1.4111,0.0367,5.439,691.9987182617188,675.169677734375,707.2543334960938,688.7882690429688,674.7972412109375,703.8308715820312,0,08413671-4809363,0.067,0.1400285320939986,130.402968,-48.160095,13.76200008392334,0.0219999998807907,12.991000175476074,0.0270000007003545,12.852999687194824,0.0299999993294477,0,,,,,,,,,,-8,1304m485o0035629,0.166,0.0495806393706253,130.4029709,-48.1600664,12.778166922226957,-0.0025042021082848,12.724207176498686,-0.0058317423750632,0,J084136.71-480936.2,0.153,0.0966413462261365,130.4029735,-48.16007,12.684,0.025,12.816,0.027,12.718,,8.733,,0,True,0.0,allwise,12.684,0.025,12.816,0.027
IC2395_CXO_noconversion-55.0,130.68505953825044,-48.18775284400039,0.8312736561440047,15.20963,6.42856,1.5137273090616926e-14,4.916383407209528e-15,4.434518573904907e-15,8.025434730802725e-16,7.993294279601257e-15,1.9910945360782618e-15,2.7565085944123093e-14,5.364639716185014e-15,0.7561412802845476,,,Gaia DR3 5329108769930678528,0.4388603577190718,0.0025433502393496,130.68523436505,-48.18771712604,16.419329,0.003096,17.55077,0.009326,15.348783,0.005329,1.2516,0.0407,5.941,778.1427001953125,753.2523803710938,800.5977783203125,757.7346801757812,735.4513549804688,777.9810180664062,0,08424446-4811158,0.538,0.1200269250301781,130.685281,-48.187729,13.803999900817873,0.0260000005364418,13.121000289916992,0.0280000008642673,12.911999702453612,0.0309999994933605,0,J084244.45-481115.7,0.468,0.0544593677175928,130.6852463,-48.1877155,12.761,0.013,12.746,0.012,0,1304m485o0034736,0.456,0.0440733789514713,130.6852253,-48.1876909,12.803277449229377,-0.0024691345310261,12.70043951708587,-0.0053851052470661,0,J084244.46-481115.7,0.529,0.1000323084418229,130.6852675,-48.1877038,12.826,0.026,12.788,0.028,12.152,,8.82,,0,True,0.0,allwise,12.826,0.026,12.788,0.028
IC2395_CXO_noconversion-94.0,130.80400320502434,-48.1011316447353,1.176817546539715,15.179264,7.05577,7.978845608028655e-18,6.028102749890869e-18,4.2744735064302525e-15,8.637956686115441e-16,2.2316449358263195e-14,3.057777637239028e-15,2.6598901710301483e-14,3.1774491929744392e-15,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO_noconversion-128.0,130.63443232029195,-48.18550472455592,1.458921230545729,3.7957547,2.51313,2.1787850682147402e-14,1.0383861614913268e-14,8.67432961928395e-16,3.582851516713269e-16,3.500590543453008e-15,1.7201927035293339e-15,2.61558741875288e-14,1.0531477257481634e-14,4.798900316360655e-05,,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,-4,,,,,,,,,,-4,,,,,,,,,,-4,,,,,,,,,,,,,,-4,True,,,,,,
IC2395_CXO_noconversion-139.0,130.47207873677706,-47.98652911805846,2.045084867424677,12.103768,9.59625,7.978845608028655e-18,6.028102749890869e-18,8.887391101756031e-15,1.364255357202545e-15,1.7035611833634802e-14,3.4939022205444693e-15,2.5930981780998865e-14,3.750810811598498e-15,,,,Gaia DR3 5329126533914974720,0.4177557518691816,0.0028372245099744,130.47190880083,-47.98655212844,14.684675,0.003032,15.318529,0.007348,13.918312,0.005541,1.4184,0.0171,5.463,687.9396362304688,681.5855102539062,696.4024658203125,686.60693359375,679.9161987304688,696.017578125,0,08415327-4759116,0.282,0.1600251499105062,130.471972,-47.986561,12.826000213623049,0.0240000002086162,12.223999977111816,0.025000000372529,12.10099983215332,0.0289999991655349,0,J084153.25-475911.6,0.504,0.0524767434572687,130.4718743,-47.986559,12.071,0.014,12.061,0.011,0,1304m485o0041047,0.458,0.0276459509490992,130.4718922,-47.9865536,12.044037162566402,-0.0015397791563093,12.012605584163046,-0.0033846189834475,0,J084153.27-475911.5,0.294,0.0808497903762279,130.4719589,-47.9865442,12.017,0.023,12.019,0.021,12.035,0.305,8.77,,0,True,0.0,allwise,12.017,0.023,12.019,0.021
IC2395_CXO_noconversion-58.0,130.73550926535538,-48.16796105595317,1.0872338864851845,9.03534,4.55066,1.9494634839460857e-14,8.728091100681338e-15,1.371565982139365e-15,4.613979162026403e-16,3.0498166998466578e-15,9.392776658027673e-16,2.3916017521446883e-14,8.790603212086461e-15,0.8447504854040734,,,Gaia DR3 5329109143574017024,0.6546870479436314,0.0028075448420283,130.73568293057,-48.16782085437,17.526539,0.00387,18.975681,0.02737,16.273205,0.007667,1.4004,0.0726,5.324,711.444580078125,674.821044921875,752.8850708007812,705.4872436523438,658.0824584960938,748.0947265625,2,08425656-4810041,0.629,0.1200327687078824,130.735679,-48.167828,14.42300033569336,0.0460000000894069,13.71399974822998,0.0529999993741512,13.522000312805176,0.0829999968409538,0,,,,,,,,,,-4,1304m485o0098615,0.488,0.0880446793604247,130.7357108,-48.1679433,13.328161779782896,-0.0046842322766724,13.128344323699244,-0.0092935731979305,0,,,,,,,,,,,,,,-8,True,0.0,unwise,13.328161779782896,-0.0046842322766724,13.128344323699244,-0.0092935731979305
IC2395_CXO_noconversion-25.0,130.55349132922532,-48.0870725775497,0.3042855032144735,28.237127,6.93031,8.488736362486449e-15,2.652292433245727e-15,5.9528757517772955e-15,8.943647217751476e-16,9.472822019706731e-15,1.9261857654369467e-15,2.3914434133970483e-14,3.3977544069547445e-15,0.2584710044815931,0.988,,Gaia DR3 5329122101508909312,0.1780231392839194,0.0033766150920707,130.55347235913,-48.08712037722,14.34801,0.003715,14.938319,0.006414,13.533047,0.005698,1.4584,0.075,5.769,674.9354248046875,641.6822509765625,710.0302734375,672.7315673828125,639.3218994140625,701.5498657226562,0,08421284-4805136,0.226,0.1400406354107264,130.553503,-48.087135,12.619000434875488,0.0260000005364418,11.967000007629396,0.0209999997168779,11.779000282287598,0.0189999993890523,0,,,,,,,,,,-8,1304m485o0037930,0.142,0.0222571239435826,130.5534687,-48.0871091,11.625627414039592,-0.0013000390623274,11.582104543161696,-0.0027615620905173,0,J084212.84-480513.6,0.161,0.0844673875897674,130.5535028,-48.0871166,11.568,0.025,11.648,0.021,12.205,,9.108,,0,True,0.0,allwise,11.568,0.025,11.648,0.021
IC2395_CXO_noconversion-77.0,130.59890517147093,-48.03535841245213,0.772676973376573,14.680157,5.37817,7.888929497129309e-15,6.166483558162755e-15,1.9699316258885577e-15,5.421476993743647e-16,1.3763481612102403e-14,2.207725086777526e-15,2.362234273512028e-14,6.572175717356874e-15,0.1873377379356525,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO_noconversion-48.0,130.6636865277928,-48.06562501659332,0.4756825507013539,23.286125,6.67411,4.049333140086056e-16,2.1651851206536822e-16,3.3416887578478146e-15,6.523401124228197e-16,1.9283878749960274e-14,3.047483561076742e-15,2.303050082181669e-14,3.124033281412956e-15,0.3194830058720397,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO_noconversion-12.0,130.6523778799676,-48.13373716374983,0.3617398647722668,20.994032,5.6376,1.5845009344361236e-14,5.444484279184681e-15,2.611735971117552e-15,5.81731771895035e-16,4.3602091933963815e-15,1.0818975799572786e-15,2.281695450887517e-14,5.581337052556376e-15,0.980665157417856,,,Gaia DR3 5329109903801970048,0.1089215666453108,0.002822254510139,130.65236029293,-48.13370927726,14.948035,0.003173,15.643533,0.007552,14.120306,0.005418,1.4109,0.0184,5.253,693.2262573242188,685.9212646484375,702.4192504882812,690.1868896484375,682.3861694335938,700.4988403320312,0,08423657-4808013,0.09,0.1400284396452377,130.652405,-48.13372,13.12600040435791,0.0299999993294477,12.440999984741213,0.0260000005364418,12.29699993133545,0.0240000002086162,0,J084236.56-480801.4,0.069,0.0484822019867084,130.6523545,-48.1337259,12.152,0.011,12.198,0.01,0,1304m485o0036456,0.022,0.0331204454903613,130.6523723,-48.1337324,12.148349803376748,-0.0017215390381819,12.157881202224925,-0.0038938322329068,0,,0.177,0.090044233071752,,,,,,,,,,,0,True,0.0,allwise,,,,
IC2395_CXO_noconversion-72.0,130.73837540837127,-48.05994111777058,0.7993258242397088,17.22793,6.82183,1.8425430075548782e-14,3.549020542480402e-15,3.2367752747743978e-15,7.078111725058359e-16,9.7919852789666e-16,4.774871947711066e-16,2.2641403878219842e-14,3.6502790972804186e-15,0.3088549139468903,1.0,,Gaia DR3 5329111965386318080,0.3062979192673993,0.0028221503857874,130.738410467,-48.05985932512,13.166957,0.003171,13.60971,0.00659,12.549538,0.005915,1.411,0.0104,5.341,692.10693359375,686.4465942382812,697.6416015625,692.4007568359375,687.767578125,696.533447265625,0,08425722-4803355,0.241,0.1200331792324105,130.738425,-48.059883,11.845000267028809,0.0240000002086162,11.4350004196167,0.0270000007003545,11.29800033569336,0.0240000002086162,0,J084257.21-480335.5,0.284,0.0448887972287073,130.7384006,-48.059864,11.096,0.012,11.198,0.009,0,1304m485o0038794,0.325,0.0167395972663621,130.7384132,-48.0598544,11.198728565771466,-0.0010038211389919,11.200385318931684,-0.0021604596527411,0,J084257.23-480335.3,0.473,0.0774514306945972,130.7384721,-48.0598267,11.137,0.022,11.175,0.02,10.966,0.101,8.676,,0,True,0.0,allwise,11.137,0.022,11.175,0.02
IC2395_CXO_noconversion-122.0,130.78264903013638,-48.03481056441405,1.552221368185567,9.755862,6.09473,7.978845608028655e-18,6.028102749890869e-18,4.351951484808482e-15,8.707382987480764e-16,1.7926945888418228e-14,2.883129417620876e-15,2.2286876218834745e-14,3.011753104369671e-15,,,,Gaia DR3 5329112412053957376,0.8439562293533978,0.0034953798191326,130.78253177636,-48.03458963206,20.643436,0.018372,20.759054,0.156662,19.941656,0.132289,-0.0639,1.0666,4.062,6203.70849609375,2465.521484375,9657.7333984375,17986.109375,14574.2509765625,21587.728515625,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-4,,,,,,,,,,,,,,-8,True,,,,,,
IC2395_CXO_noconversion-34.0,130.54063400610818,-48.14942294481226,0.599980685101945,15.730933,5.10876,1.0574437817194304e-14,2.9621768603816128e-15,3.204894664271452e-15,6.657877122617797e-16,5.047056107200389e-15,1.448363809553281e-15,1.8826388588666142e-14,3.363855340944782e-15,0.8379892483896221,0.948,,Gaia DR3 5329115916756040320,0.1874063835979048,0.0026989018507533,130.54057675528,-48.1493875762,16.182245,0.003651,17.230671,0.01116,15.155382,0.007128,1.3486,0.034,5.564,724.89013671875,706.689697265625,742.7747802734375,730.0884399414062,710.001953125,744.1077880859375,0,08420974-4808578,0.081,0.1400259967571736,130.540612,-48.149406,13.541000366210938,0.0260000005364418,12.798999786376951,0.0209999997168779,12.61299991607666,0.0299999993294477,0,,,,,,,,,,-8,1304m485o0035962,0.208,0.0385944266421979,130.5406022,-48.1493693,12.589626830622144,-0.0021254808804695,12.459779602934812,-0.0045556525669674,0,J084209.74-480857.8,0.132,0.0924393842895981,130.5406086,-48.1493905,12.611,0.025,12.518,0.025,12.355,,9.029,,0,True,0.0,allwise,12.611,0.025,12.518,0.025
IC2395_CXO_noconversion-20.0,130.652730679359,-48.10225668389727,0.2126870996585308,32.836754,7.53773,8.494948334362086e-15,2.116107112290947e-15,4.60260946152389e-15,7.84397458733407e-16,5.054677889512e-15,1.1927148789310618e-15,1.8152235685397972e-14,2.552598179576898e-15,0.9954911152747692,0.989,,Gaia DR3 5329110487917499136,0.0630098378375755,0.0028290014775535,130.65272704351,-48.1022740174,15.927036,0.004646,16.878202,0.016167,14.950168,0.01046,1.4133,0.0308,5.398,689.53466796875,677.781005859375,703.0101318359375,690.18359375,676.9937744140625,704.1364135742188,0,08423666-4806082,0.139,0.1400285680213862,130.652757,-48.102291,13.529999732971191,0.0260000005364418,12.779000282287598,0.0219999998807907,12.609000205993652,0.0270000007003545,0,J084236.64-480608.2,0.174,0.0399003742102752,130.6526868,-48.1022952,12.607,0.012,12.578,0.008,0,1304m485o0037451,0.153,0.0331209882418988,130.6526698,-48.102269,12.564359144952777,-0.002023166241523,12.495020859710758,-0.0045163874544361,0,J084236.65-480608.1,0.073,0.0816490040485491,130.6527199,-48.1022756,12.585,0.023,12.567,0.022,12.816,,9.33,,0,True,0.0,allwise,12.585,0.023,12.567,0.022
IC2395_CXO_noconversion-47.0,130.5157695941273,-48.06849379783637,0.6992640683903282,17.723833,6.70714,6.679445691911873e-15,1.6195943390621008e-15,5.0642316164247455e-15,8.389481738284384e-16,6.0158743801718325e-15,1.4402471035079542e-15,1.7759551688508452e-14,2.324054986581669e-15,0.9338804960407364,0.385,,Gaia DR3 5329122926142566400,0.3114795245633104,0.002758403059743,130.51582358942,-48.06857243733,16.27799,0.004083,17.28586,0.015543,15.275076,0.008298,1.3783,0.0359,5.526,712.2959594726562,692.6094360351562,727.4904174804688,710.7418212890625,694.7528076171875,730.6567993164062,0,08420380-4804069,0.395,0.1400271545051173,130.515854,-48.068588,13.975000381469728,0.0320000015199184,13.265000343322754,0.0320000015199184,13.001999855041504,0.0289999991655349,0,,,,,,,,,,-8,1304m485o0038537,0.291,0.0440863243965745,130.5158374,-48.0685607,12.803349496861722,-0.0023733277536121,12.719146355234978,-0.0053459669964208,0,J084203.79-480406.8,0.306,0.114433229434461,130.5158153,-48.0685732,12.927,0.028,12.878,0.034,12.505,,9.171,,0,True,0.0,allwise,12.927,0.028,12.878,0.034
