src,KS,KP,RA,DEC,COMPONENT,NET_COUNTS,NET_ERR,SRC_SIGNIFICANCE_0.7-1.2,THETA_0.7-1.2,NET_COUNTS_0.7-1.2,NET_ERR_0.7-1.2,NET_FLUX_APER_0.7-1.2,NET_FLUX_APER_LO_0.7-1.2,NET_FLUX_APER_HI_0.7-1.2,NET_MFLUX_APER_0.7-1.2,NET_MFLUX_APER_LO_0.7-1.2,NET_MFLUX_APER_HI_0.7-1.2,NET_UMFLUX_APER_0.7-1.2,NET_UMFLUX_APER_LO_0.7-1.2,NET_UMFLUX_APER_HI_0.7-1.2,SRC_SIGNIFICANCE_soft,THETA_soft,NET_COUNTS_soft,NET_ERR_soft,NET_FLUX_APER_soft,NET_FLUX_APER_LO_soft,NET_FLUX_APER_HI_soft,NET_MFLUX_APER_soft,NET_MFLUX_APER_LO_soft,NET_MFLUX_APER_HI_soft,NET_UMFLUX_APER_soft,NET_UMFLUX_APER_LO_soft,NET_UMFLUX_APER_HI_soft,SRC_SIGNIFICANCE_medium,THETA_medium,NET_COUNTS_medium,NET_ERR_medium,NET_FLUX_APER_medium,NET_FLUX_APER_LO_medium,NET_FLUX_APER_HI_medium,NET_MFLUX_APER_medium,NET_MFLUX_APER_LO_medium,NET_MFLUX_APER_HI_medium,NET_UMFLUX_APER_medium,NET_UMFLUX_APER_LO_medium,NET_UMFLUX_APER_HI_medium,SRC_SIGNIFICANCE_hard,THETA_hard,NET_COUNTS_hard,NET_ERR_hard,NET_FLUX_APER_hard,NET_FLUX_APER_LO_hard,NET_FLUX_APER_HI_hard,NET_MFLUX_APER_hard,NET_MFLUX_APER_LO_hard,NET_MFLUX_APER_HI_hard,NET_UMFLUX_APER_hard,NET_UMFLUX_APER_LO_hard,NET_UMFLUX_APER_HI_hard,SRC_SIGNIFICANCE_broad,THETA_broad,NET_COUNTS_broad,NET_ERR_broad,NET_FLUX_APER_broad,NET_FLUX_APER_LO_broad,NET_FLUX_APER_HI_broad,NET_MFLUX_APER_broad,NET_MFLUX_APER_LO_broad,NET_MFLUX_APER_HI_broad,NET_UMFLUX_APER_broad,NET_UMFLUX_APER_LO_broad,NET_UMFLUX_APER_HI_broad,SRC_SIGNIFICANCE_0.7-7.0,THETA_0.7-7.0,NET_COUNTS_0.7-7.0,NET_ERR_0.7-7.0,NET_FLUX_APER_0.7-7.0,NET_FLUX_APER_LO_0.7-7.0,NET_FLUX_APER_HI_0.7-7.0,NET_MFLUX_APER_0.7-7.0,NET_MFLUX_APER_LO_0.7-7.0,NET_MFLUX_APER_HI_0.7-7.0,NET_UMFLUX_APER_0.7-7.0,NET_UMFLUX_APER_LO_0.7-7.0,NET_UMFLUX_APER_HI_0.7-7.0
72,0.824755205556466,0.4536278969337826,130.66147543323157,-48.051074523208264,73,38.0,6.164414002968976,3.09634,4.137398764790442,9.8753143978897,3.1630969265038136,4.008031434676354e-15,2.8536157028471564e-15,5.434839286099932e-15,4.3376885559999995e-15,3.088323128e-15,5.88185012e-15,3.8359566409999995e-14,2.731102858e-14,5.2015080699999995e-14,3.05034,4.137398764790442,9.7506287957794,3.1639159806979293,3.1395724093161458e-15,2.2191747429854946e-15,4.2849478652525585e-15,4.357342155e-15,3.0799428700000004e-15,5.9469830700000005e-15,6.054713742e-14,4.2797126680000004e-14,8.263587948e-14,3.85874,4.137398764790442,15.667371066308755,4.001728407943382,3.3720501829089064e-15,2.576596193592528e-15,4.314500450492894e-15,4.2141226338e-15,3.220026912e-15,5.3919227222999995e-15,8.181319554e-15,6.25137696e-15,1.0467906759e-14,3.03046,4.137398764790442,10.627332826303165,3.4723331391711545,4.293560336298682e-15,3.0125291766339023e-15,5.84204959016798e-15,7.0638391079999995e-15,4.9562646719999996e-15,9.611440187999998e-15,7.781091338999999e-15,5.459516776e-15,1.0587372228999999e-14,5.84234,4.137398764790442,36.30051279473128,6.170125224568017,1.5809188185284316e-14,1.3254979506015307e-14,1.8632291550444704e-14,1.9033534961e-14,1.5958385268e-14,2.243242148e-14,3.4325526834e-14,2.8779729192e-14,4.0455159120000006e-14,5.79725,4.137398764790442,35.38341460962244,6.088268138920493,1.1418871631521662e-14,9.551763870730726e-15,1.3482585721021439e-14,1.8552652976e-14,1.5519095592e-14,2.190564376e-14,2.9232257565999997e-14,2.4452470496999996e-14,3.451535591e-14
73,0.570815208295,0.722203191591134,130.634555785252,-48.05092011047732,74,15.0,3.872983346207417,2.40984,3.827505570341935,6.0,2.449489742783178,5.278866104026139e-15,3.374620886219103e-15,7.785733355731585e-15,2.277916146e-15,1.4562035202e-15,3.359669931e-15,2.0026370759999998e-14,1.2802258611999999e-14,2.953664286e-14,2.62815,3.827505570341935,6.958307786633967,2.6460797872806783,1.7956384215987678e-14,1.1923076006895815e-14,2.5641710245216494e-14,2.84023299e-15,1.88592054e-15,4.055851695e-15,3.922405648e-14,2.6044854080000002e-14,5.6011938640000004e-14,2.57434,3.827505570341935,6.875644375397218,2.646725292468056,1.6703283684093513e-15,1.1006070672956151e-15,2.4019068615024386e-15,1.7213538496e-15,1.1342286032e-15,2.4752807296e-15,3.33543056e-15,2.19777052e-15,4.7962985600000005e-15,0.312085,3.827505570341935,0.46081417245948897,1.0111197660408502,4.325125673227225e-17,0.0,1.9069885468741165e-16,2.75069205e-16,0.0,1.2128059695e-15,3.02916159e-16,0.0,1.3355858061000001e-15,3.64649,3.827505570341935,14.251615682895304,3.876998259579527,1.5756388546098826e-14,1.1806554911838522e-14,2.043605626104743e-14,6.944464799999999e-15,5.2036166e-15,9.006979799999999e-15,1.2513009816e-14,9.376230922e-15,1.6229389866e-14,3.52726,3.827505570341935,13.334769495906936,3.7453515491170513,6.907949677068385e-15,5.11772019210772e-15,9.028973381115212e-15,6.48716167e-15,4.805981487999999e-15,8.478986208e-15,1.021316142e-14,7.566369888e-15,1.3349020608e-14
74,0.999916905655509,1.0,130.5941901089473,-48.05025713799441,75,11.0,3.3166247903554,0.797755,3.9382225077674473,0.8705147058823529,1.0027905134162258,4.891681851090863e-16,6.482943427138259e-17,1.3496314662620644e-15,3.073059236e-16,4.072723816e-17,8.478673734e-16,2.678124332e-15,3.5493167919999996e-16,7.389035057999999e-15,0.528777,3.9382225077674473,0.7841911764705882,1.004646549619631,,,,2.815036409e-16,1.501345344e-17,8.144829047e-16,3.851952405e-15,2.0543644800000002e-16,1.1144969115e-14,0.0,3.9382225077674473,-0.21680445419267758,0.09695789947991329,,,,0.0,,2.5205887125e-16,0.0,,4.869915506999999e-16,2.69264,3.9382225077674473,8.631691648822269,3.1718126889326683,5.164588602472039e-15,3.449403230775332e-15,7.299026084449934e-15,4.7346141309999994e-15,3.1622254040000002e-15,6.691350406e-15,5.211835187999999e-15,3.480958992e-15,7.365798888e-15,2.81187,3.9382225077674473,9.438682883417384,3.3268174278569314,,,,4.091367722e-15,2.7757633020000004e-15,5.681643266e-15,7.362778629e-15,4.995231939e-15,1.0224620337e-14,2.81985,3.9382225077674473,9.525422723227528,3.326251989610448,5.8770525476887005e-15,4.021150852969222e-15,8.166022382704338e-15,4.118028764e-15,2.8176053800000005e-15,5.721901376e-15,6.475443583999999e-15,4.43057728e-15,8.997472255999999e-15
75,0.512573150974589,0.3021328151519914,130.68808856062836,-48.04970856796033,76,13.0,3.605551275463989,0.0,4.747668556798377,-0.2498748122183275,0.10201096491811099,,,,0.0,,4.45549294e-16,0.0,,3.9639967599999995e-15,0.0,4.747668556798377,-0.2915206142547154,0.11018443533810973,,,,0.0,,4.50541378e-16,0.0,,6.300428820000001e-15,1.06504,4.747668556798377,1.5859584186486062,1.4202616107987982,4.115284199027645e-16,1.1326451114158524e-16,8.94790731871626e-16,3.5960713695000003e-16,9.897427395e-17,7.8189772005e-16,6.995568264000001e-16,1.925382504e-16,1.5210540376e-15,3.0404,4.747668556798377,10.670281686121179,3.4720677862508347,6.52068768909664e-15,4.5815366077890624e-15,8.864749296654556e-15,6.273017534e-15,4.407519704e-15,8.528046492e-15,6.912100138999999e-15,4.8565490839999995e-15,9.396866982e-15,3.0404,4.747668556798377,11.100476198843769,3.6164124388174934,5.4558694771337356e-15,3.83336989746856e-15,7.417117449112703e-15,5.0678155919999994e-15,3.5607178319999994e-15,6.889567944e-15,9.147335463000001e-15,6.427045323e-15,1.2435572691e-14,3.05034,4.747668556798377,11.141770194521078,3.616176673443223,5.9618032291654895e-15,4.1946222796615975e-15,8.097964334135866e-15,5.0828385e-15,3.576197804e-15,6.9040596119999995e-15,8.015268375e-15,5.639405061e-15,1.0887202232999999e-14
76,0.030896243320466,0.0648851128012465,130.59890622887454,-48.03535866633846,77,32.0,5.656854249492381,0.535827,4.774119305872492,0.7917843174164941,1.0043260198236144,3.698980751560808e-16,2.4335287022866682e-17,1.06588867534198e-15,3.0966562100000003e-16,2.0372643910000002e-17,8.923244016000001e-16,2.71177749e-15,1.7840558790000001e-16,7.814187504e-15,0.507626,4.774119305872492,0.7501411808997929,1.0051889896500517,,,,2.969612272e-16,4.124463167e-18,8.743866747e-16,4.084470352e-15,5.672877797e-17,1.2026507577e-14,3.06027,4.774119305872492,9.792320671794068,3.16364127875978,2.1302134330026004e-15,1.5077424138308747e-15,2.8979121488589164e-15,2.3107870928e-15,1.6355505298999999e-15,3.1435619952e-15,4.471877872e-15,3.165147601e-15,6.083479248e-15,4.65996,4.774119305872492,23.042768527587334,4.903043828745467,1.3236597547161429e-14,1.0611871935527541e-14,1.6256470086073257e-14,1.373227926e-14,1.1009263398000001e-14,1.686523944e-14,1.5119846409999997e-14,1.2121685593e-14,1.856937404e-14,5.37817,4.774119305872492,30.553389726615176,5.662136601478438,1.3698545664073707e-14,1.1309568706542079e-14,1.6392512171789314e-14,1.4334528177e-14,1.1834638162999998e-14,1.7153567494e-14,2.581585533e-14,2.1313663269999998e-14,3.089282126e-14,5.36541,4.774119305872492,30.594721448711887,5.661985745526945,1.4082183918116886e-14,1.1630836566609516e-14,1.6846455825785767e-14,1.4356610862000002e-14,1.1857492812e-14,1.7174751594e-14,2.2590281857e-14,1.8657892682e-14,2.7024656659e-14
77,0.919284861948198,0.765253643642411,130.69384339927194,-48.21747956718432,78,40.0,6.324555320336759,2.42408,6.908665810279045,6.52590807551435,2.649609973920047,1.2654842427977325e-14,8.057789027063217e-15,1.854327122261622e-14,3.0227795000000003e-15,1.9247114000000002e-15,4.42931e-15,2.5869043200000003e-14,1.647174144e-14,3.7906176e-14,2.56347,6.908665810279045,7.353511012065022,2.8333484079385793,3.5483939815938863e-13,2.3243391523591526e-13,5.102539510232385e-13,3.441947124e-15,2.254612228e-15,4.94947046e-15,4.6210524359999993e-14,3.026973092e-14,6.645006939999999e-14,3.47286,6.908665810279045,13.180578580053622,3.746376856471968,3.3259967528857315e-15,2.4542276424915056e-15,4.358864375189206e-15,3.3275131487000004e-15,2.4553465794e-15,4.3608516783e-15,6.391112405000001e-15,4.715953110000001e-15,8.375832645000001e-15,2.98078,6.908665810279045,12.822919923183422,4.268881740887351,6.511351031032729e-15,4.492843940099921e-15,8.855442699031051e-15,7.842298368e-15,5.4112e-15,1.066553216e-14,8.625013716e-15,5.951275e-15,1.1730025670000001e-14,5.30832,6.908665810279045,33.78777101366269,6.345707094924429,3.644188352035649e-13,2.993440145190026e-13,4.363433199799548e-13,1.6422556978000002e-14,1.3489956225e-14,1.966383826e-14,2.9478385416000003e-14,2.42143857e-14,3.5296464720000004e-14,5.21637,6.908665810279045,32.96033292994984,6.265824297794828,2.319471830260882e-14,1.9041776203517785e-14,2.7877939307457824e-14,1.599537914e-14,1.3131456304000001e-14,1.92249892e-14,2.508910898e-14,2.0596982128000002e-14,3.0154824400000005e-14
78,0.372057467770931,0.2287140751850778,130.46897232782516,-48.19001485481629,79,33.0,5.744562646538029,0.669508,7.537137205762775,1.2729527060881676,1.4251645471062284,,,,7.347352145000001e-16,9.28975761e-17,1.7566098725000002e-15,6.022392435000001e-15,7.61452083e-16,1.4398376175e-14,0.405466,7.537137205762775,0.7597428515621683,1.4328442631913576,,,,4.465535364e-16,0.0,1.502821404e-15,5.729226118e-15,0.0,1.9281010980000002e-14,3.65643,7.537137205762775,14.80019622271278,4.006421315053376,3.894356166173851e-15,2.920764669612141e-15,5.047851399933453e-15,4.289708507e-15,3.2172786760000002e-15,5.560305778e-15,8.123756935e-15,6.092812580000001e-15,1.0529986490000001e-14,1.91764,7.537137205762775,7.582555979144836,3.9140611721480516,5.3919782733536615e-15,2.8496601851625738e-15,8.409253017931961e-15,5.0592668e-15,2.673822192e-15,7.890360911999999e-15,5.552740025e-15,2.934622761e-15,8.659974770999999e-15,4.10098,7.537137205762775,23.794198991673387,5.778928356903946,,,,1.2908510936e-14,9.956201105999999e-15,1.6237704065e-14,2.3026802984e-14,1.7760335213999998e-14,2.8965572735e-14,4.08368,7.537137205762775,23.39644765576952,5.6894732238318495,6.58218371736011e-15,5.076770583751944e-15,8.279777473943738e-15,1.2700523022e-14,9.795782744e-15,1.5976081638e-14,1.9800830259e-14,1.5272176668e-14,2.4907610511e-14
79,0.239275806949468,0.7313192651981898,130.70006278223246,-48.189313878353076,80,17.0,4.123105625617661,1.15298,5.579427986807077,1.7088119339371337,1.418489664085282,6.480419821993425e-16,2.0869173106208495e-16,1.3564940812722269e-15,6.896952824999999e-16,2.2210552149999997e-16,1.4436835796e-15,5.9462203500000005e-15,1.91488677e-15,1.2446744088000002e-14,0.986875,5.579427986807077,1.4592221630261055,1.4221446607409576,,,,5.988868864000001e-16,1.3045039136000003e-16,1.3400821856000002e-15,8.103265456e-15,1.7650647794000001e-15,1.8132041174000002e-14,0.17126,5.579427986807077,0.25057079363146517,1.015481389275226,4.0093214589042944e-17,0.0,3.073813731812286e-16,5.8057857417e-17,0.0,4.451103290100001e-16,1.1177770191e-16,0.0,8.569625523e-16,3.10002,5.579427986807077,11.758834381948057,3.75406649472359,4.7067079704210426e-15,3.3339225034319905e-15,6.36613161664199e-15,6.918894075e-15,4.900889709e-15,9.358258596e-15,7.6122641e-15,5.392027452e-15,1.0296087088e-14,3.23912,5.579427986807077,13.548548007005511,4.140473927910933,,,,6.239966932e-15,4.479007592e-15,8.326338574e-15,1.1212135648e-14,8.047997888e-15,1.4960982736e-14,3.30867,5.579427986807077,13.798050560715957,4.139220831709617,5.662857967735529e-15,4.081343637687473e-15,7.499457234162665e-15,6.3694512090000004e-15,4.590600597000001e-15,8.435215437000001e-15,1.0000543998000001e-14,7.207607334000001e-15,1.3243957814000001e-14
80,0.526779702792256,0.920083180516784,130.62747083116767,-48.177362084556805,81,6.0,2.449489742783178,0.0,3.8285531205062378,-0.04316294713239673,0.04316294713239673,,,,0.0,,4.344780958e-16,0.0,,3.6991878980000006e-15,0.0,3.8285531205062378,-0.08632589426479347,0.06104162522662836,,,,0.0,,4.454035200000001e-16,0.0,,5.94777024e-15,0.759309,3.8285531205062378,0.8271765240537557,1.0037265506399318,2.53373841784409e-16,2.565818253809014e-17,7.184272156552409e-16,1.8277671104e-16,1.8509085952000002e-17,5.1825303936e-16,3.504703224e-16,3.549076512e-17,9.937388016e-16,1.81064,3.8285531205062378,4.134009317621266,2.244436898889862,2.8091876318774e-15,1.473668285702026e-15,4.605210217389931e-15,2.3519898269999997e-15,1.2338274514e-15,3.855708127e-15,2.586204621e-15,1.3566939022e-15,4.239665521e-15,1.99863,3.8285531205062378,5.006123396598758,2.458240716825829,1.6965793055528057e-15,9.658740175686014e-16,2.6708454017856186e-15,2.22233766e-15,1.2651917873999999e-15,3.4985221739999996e-15,3.9862630800000004e-15,2.2694064011999996e-15,6.275387412e-15,2.01842,3.8285531205062378,5.049335422833595,2.4578608875705403,2.968754976329191e-15,1.688110697684808e-15,4.642300566594839e-15,2.243056232e-15,1.2754596627e-15,3.507511162e-15,3.5158432959999997e-15,1.9991992355999997e-15,5.497793336e-15
81,0.847901640345825,0.5575700232616987,130.79768481827782,-48.17047349450593,82,29.0,5.385164807134504,1.42866,7.9322082667091545,2.5625479120079415,1.7375662384291601,1.9589968586993895e-15,8.376396770122242e-16,3.6207807332411205e-15,2.1425627159999997e-15,9.16129872e-16,3.9600624e-15,1.8914684508e-14,8.087654736e-15,3.49596912e-14,1.97056,7.9322082667091545,4.518802703208736,2.2407699739646967,4.1850806687821765e-13,2.3645747472379487e-13,6.633373012003842e-13,3.797369752e-15,2.145517693e-15,6.0188493419999995e-15,5.2672455080000004e-14,2.9759989595000003e-14,8.348609493e-14,3.27886,7.9322082667091545,11.942393758981728,3.6120085072864976,3.833033934916345e-15,2.7644270482543648e-15,5.099098184271868e-15,3.8956299720000004e-15,2.8095720120000003e-15,5.1823699070000005e-15,7.559076432e-15,5.451690672e-15,1.0055865292e-14,2.44424,7.9322082667091545,8.964836064641593,3.6311195180519005,3.1959043566989273e-15,2.0136744381947236e-15,4.6249674966849575e-15,5.7865438950000004e-15,3.645983805e-15,8.374023264e-15,6.373824875e-15,4.016017625e-15,9.223909599999999e-15,4.30227,7.9322082667091545,23.442223311834447,5.408244066682138,3.495884910026588e-13,2.7369644878123293e-13,4.3516913901964055e-13,1.3114636792000001e-14,1.0267584916e-14,1.6325151852e-14,2.3645496274000002e-14,1.8512303826999998e-14,2.9434007469e-14,4.09361,7.9322082667091545,21.531864871320987,5.219682565080847,7.0060588062342055e-15,5.407591608687865e-15,8.808593382761646e-15,1.2039474434999999e-14,9.292608401999999e-15,1.5137017512e-14,1.8965250165e-14,1.4638233918e-14,2.3844672408000003e-14
82,0.929494828806768,0.6985280456285319,130.75519590955946,-48.16962416808207,83,52.0,7.211102550927978,3.35835,6.409855082670651,11.750084811311794,3.465603785815132,9.450628824160997e-15,6.90621376516108e-15,1.252626342025348e-14,5.520920665e-15,4.03451019e-15,7.31766191e-15,4.834706317999999e-14,3.533046948e-14,6.408124371999999e-14,3.45771,6.409855082670651,12.583474685519656,3.6079563929959426,,,,5.972137092e-15,4.410462492e-15,7.859880864e-15,8.213884637e-14,6.066007787e-14,1.0810226504e-13,4.82887,6.409855082670651,24.334108612747933,5.002770553276058,6.246550505485138e-15,5.03837062411624e-15,7.60897588370919e-15,6.1268732258e-15,4.941840789e-15,7.4631959794e-15,1.1856504879e-14,9.563272695e-15,1.4442508647e-14,2.69264,6.409855082670651,10.21778576974948,3.762605399178696,3.302300485344123e-15,2.181226481470741e-15,4.6305293374039645e-15,6.131627848e-15,4.05004605e-15,8.597849518000001e-15,6.7513224e-15,4.459365e-15,9.466793400000001e-15,6.59034,6.409855082670651,47.709943261746226,7.223481522708226,,,,2.300147226e-14,1.955362986e-14,2.648382885e-14,4.142400132e-14,3.521468452e-14,4.7695475700000005e-14,6.53862,6.409855082670651,46.87654740692113,7.1534429524257614,1.9669231962993998e-14,1.669771879474489e-14,2.2670783997861174e-14,2.2592058749999998e-14,1.9178981910000002e-14,2.60396382e-14,3.5549287499999996e-14,3.0178707900000006e-14,4.0974158e-14
83,0.0536036250978133,0.0743285110255128,130.46527267377832,-48.16649787966321,84,24.0,4.898979485566356,1.00642,6.907433952749271,1.5002174643110786,1.4215538031493231,1.1629048139239474e-14,2.8225840117248715e-15,2.596776935916351e-14,7.119573989999999e-16,1.7280516405e-16,1.5898072919999998e-15,5.858459724e-15,1.4219559978000003e-15,1.3081993392000001e-14,0.642928,6.907433952749271,1.2086776518258744,1.4258181595642372,,,,5.835395519999999e-16,4.9214163599999996e-17,1.4201790479999999e-15,7.517998127999999e-15,6.340478353999999e-16,1.8296794772e-14,1.40498,6.907433952749271,2.876672254024479,2.011650006603925,5.958176535568579e-16,2.391664929555379e-16,1.0909346074787656e-15,7.687054512e-16,3.0856518899999996e-16,1.4074899839999998e-15,1.4575961832e-15,5.850920415e-16,2.668840224e-15,3.46765,6.907433952749271,15.29408244031139,4.376564022151522,1.1295155343530823e-14,8.285257084520087e-15,1.4790491714169317e-14,9.974454612999999e-15,7.316492623e-15,1.3061094232000001e-14,1.0949490633e-14,8.031704043000001e-15,1.4337859512000003e-14,3.72181,6.907433952749271,18.38210374531129,4.922782078766591,,,,9.4699537e-15,7.10881418e-15,1.218651664e-14,1.690295536e-14,1.2688548704e-14,2.1751758592e-14,3.77566,6.907433952749271,18.75663016229054,4.921198820953808,2.238733201557972e-14,1.6908341977719008e-14,2.869116707688229e-14,9.639030741000001e-15,7.280011213e-15,1.2353193371000001e-14,1.5036164991e-14,1.1356271463000001e-14,1.9270055121000003e-14
84,0.635512285527736,0.9853034813112678,130.69189102884152,-48.15734348929368,85,9.0,3.0,1.88979,3.9260157442551376,3.8714186576781997,2.0013772892346973,3.7104991068238764e-15,2.0592368284327753e-15,6.041709233032939e-15,1.423485804e-15,7.900000263999999e-16,2.3178249280000003e-15,1.2341416619999998e-14,6.849186291999999e-15,2.009520784e-14,1.82277,3.9260157442551376,3.7428373153563994,2.0027536313108634,2.6789824565794687e-15,1.4480994336847438e-15,4.416694706242982e-15,1.3965663460999999e-15,7.549011491e-16,2.3024440389999997e-15,1.9007369434999997e-14,1.0274259485e-14,3.133643065e-14,1.20184,3.9260157442551376,1.784150477952513,1.4175042163018867,4.946517998161814e-16,1.7292723292046324e-16,1.017454618470316e-15,3.9044276154e-16,1.3649639280000001e-16,8.031059244600001e-16,7.530880968000001e-16,2.63274976e-16,1.5490350232e-15,1.11337,3.9260157442551376,2.0064,1.7443977528075412,7.078335445718377e-16,2.004488409824689e-16,1.4532480612040519e-15,1.1050900756e-15,3.1294649219999997e-16,2.2688526449999997e-15,1.2161742935999999e-15,3.4440403319999996e-16,2.4969188699999998e-15,2.5138,3.9260157442551376,7.664303713344225,3.0095765674206216,4.0435081689449e-15,2.6210991491068214e-15,5.84951371596076e-15,3.3723974250000002e-15,2.1860690400000002e-15,4.878655902e-15,6.064871025000001e-15,3.931395120000001e-15,8.773704606000001e-15,2.5527,3.9260157442551376,7.793564644310913,3.0086511350452656,5.099847034014857e-15,3.3208340115991832e-15,7.313728289172709e-15,3.4367278920000004e-15,2.237871606e-15,4.928636847000001e-15,5.4005423680000005e-15,3.5166358239999995e-15,7.744957688e-15
85,0.751296613212243,0.9968122412289152,130.63459267768852,-48.15693787242003,86,5.0,2.23606797749979,1.34867,2.6642414002890455,2.0,1.4142135623730951,1.3886819560534464e-15,5.841268809956313e-16,2.7112366143725575e-15,6.588221184e-16,2.771229996e-16,1.2862719516000002e-15,5.643832896e-15,2.373988149e-15,1.1018913529000002e-14,1.33706,2.6642414002890455,1.9586250795671547,1.4148186753223273,9.070533546412117e-16,3.722985902439566e-16,1.759952276427493e-15,7.0991541e-16,2.91383638e-16,1.37744625e-15,9.541079775e-15,3.916120845e-15,1.8512521875e-14,1.67476,2.6642414002890455,2.958461788090216,1.7325488227027432,5.82003564145364e-16,2.9629308092490625e-16,1.0017522214479534e-15,6.345073159500001e-16,3.230222959e-16,1.0921223724999999e-15,1.2190485762e-15,6.206072964e-16,2.09824251e-15,0.312085,2.6642414002890455,0.4628651554101426,1.011035791851892,1.517317041971274e-15,0.0,6.689962911096799e-15,2.4521769480000004e-16,0.0,1.0811829288e-15,2.697082661e-16,0.0,1.1891636666e-15,1.98873,2.6642414002890455,4.543656158827297,2.2402972550610794,7.122287541228736e-16,4.0749423773884033e-16,1.1303557853495514e-15,1.983615312e-15,1.1349047688e-15,3.1481332800000003e-15,3.561164446e-15,2.0374830179e-15,5.65181174e-15,2.01982,2.6642414002890455,4.626627766313243,2.239528889568028,1.6264154166802735e-15,9.361778809868803e-16,2.554655419247332e-15,2.021644674e-15,1.1636750412e-15,3.175452882e-15,3.1714377109999997e-15,1.8255052218e-15,4.981464423e-15
86,0.0966327041815429,0.4556460886116882,130.6886923490214,-48.1553651772039,87,13.0,3.605551275463989,2.38501,3.7514652616714588,5.913728460518841,2.450249250436009,2.5947830500781905e-15,1.6532188104055353e-15,3.831955422123091e-15,2.1703841120000003e-15,1.3828207486e-15,3.205206372e-15,1.8811970320000003e-14,1.1985704621000001e-14,2.7781371420000002e-14,2.35482,3.7514652616714588,5.8705926907782615,2.450628915991431,2.3687161551336384e-15,1.4991913244611143e-15,3.518102551138646e-15,2.19722464e-15,1.3906521096e-15,3.2633971759999998e-15,2.989766e-14,1.8922618650000003e-14,4.44050815e-14,2.13715,3.7514652616714588,4.86991468659663,2.237328927446242,1.0441271389979968e-15,6.23577575762279e-16,1.6048641594553583e-15,1.0870818780000001e-15,6.492311681399999e-16,1.6708872696e-15,2.09666225e-15,1.2521765925e-15,3.2226517e-15,0.549974,3.7514652616714588,1.0401386653460443,1.428943248789813,7.432608425468028e-17,0.0,1.9575994709131363e-16,5.698125076e-16,0.0,1.5007714648000002e-15,6.270776274e-16,0.0,1.6515962652000002e-15,3.27498,3.7514652616714588,12.002414921673921,3.611546555319352,3.771618048173303e-15,2.7347129751361732e-15,5.025021329348178e-15,5.24779697e-15,3.805056154e-15,6.9917715340000006e-15,9.43682506e-15,6.842423492e-15,1.2572918732e-14,3.29874,3.7514652616714588,12.045788185948968,3.611286097941453,3.999700984977331e-15,2.9033994906988963e-15,5.32489297220954e-15,5.261341360000001e-15,3.8192294580000006e-15,7.004543524000001e-15,8.26713008e-15,6.001143924e-15,1.1006218472e-14
87,0.999880778470861,0.999999999999996,130.58603994901702,-48.15498958692956,88,3.0,1.7320508075688772,0.918697,2.7943597974694487,1.0,1.0,5.005064536759038e-16,1.2081175529636455e-16,1.28290557899774e-15,8.164133016e-16,1.970650394e-16,2.0926427056e-15,6.923919600000001e-15,1.6712889000000002e-15,1.77474936e-14,0.889164,2.7943597974694487,0.9583333333333334,1.0008676791220261,1.1697169272449036e-16,2.442268155504644e-17,3.0335522727611086e-16,8.658493506e-16,1.8078188382e-16,2.245499919e-15,1.1515222367999999e-14,2.4042792096e-15,2.986366032e-14,1.30496,2.7943597974694487,1.9178623718887262,1.4154056997821767,3.6778815403677144e-16,1.4656240293502693e-16,7.245119170036741e-16,1.084437198e-15,4.321447546e-16,2.136250623e-15,2.076691374e-15,8.275548698e-16,4.090908399e-15,0.0,2.7943597974694487,-0.20672283505602362,0.09244926233734908,,,,0.0,,1.5863967792e-15,0.0,,1.7439824136e-15,1.46807,2.7943597974694487,2.6293848500254193,1.7364509011643605,2.1055533962603927e-16,9.326611750855664e-17,3.857826731157807e-16,2.828250315e-15,1.2527819370000001e-15,5.18196294e-15,5.0701560525e-15,2.2458407895e-15,9.289616489999999e-15,1.49139,2.7943597974694487,2.670564311133706,1.7359625526310614,5.895839681273596e-16,2.637610305615937e-16,1.0666812483611915e-15,2.8831741822000004e-15,1.2898400138e-15,5.216267745e-15,4.5165915226e-15,2.0205787454000002e-15,8.171462835e-15
