Name,RAdeg,DEdeg,PosErr,Coord_Ref,ID_Flag,GLON,GLAT,Xray_Type,Porb,Ppulse,CRSF,Alt_Name,SpType,Gaia_DR3_ID,Gmag,e_Gmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,W1mag,e_W1mag,W2mag,e_W2mag,N_H,Min_Soft_Flux,Max_Soft_Flux,Soft_Xray_Var,Min_Hard_Flux,Max_Hard_Flux,Hard_Xray_Var,Mean_Mass,Low_Mass,High_Mass,Mean_Dist,Low_Dist,High_Dist,Teff,Lopt,IDS,CRSF_Ref,Spin_Ref,Orb_Ref,Spectral_Ref,Dist_Ref,Mass_Ref,Misc_Ref,Comments,_2MASS_ID,CatWISE_ID,ROSAT_ID,XMM_ID,Chandra_ID,XRT_ID,BAT_ID,INTEGRAL_ID
XTE J1829-098,277.4332922,-9.8564536,1.0359406167017111,2010ApJS..189...37E,2.0,21.696919514113453,0.2786028069992553,"BE,CL,XP,XT",246.0,7.85,15,1FGL J1829.6-1006c,O/B,,,,,,,,,,,,,,,,,123.207,123.207,,,,,,,,,,,,,"1FGL J1829.6-1006c,4FGL J1830.2-1005,UGPS J182943.97-095123.1,XGPS-I J182944-095122,2XMM J182944.0-095123,XTE J1829-098",2019MNRAS.482L..14S,"2004ATel..317....1M,2022ATel15556....1W","2009ATel.2007....1M,2021ATel14554....1N,2022ATel15551....1C,2022ATel15614....1C","2007ApJ...669..579H,2019MNRAS.482L..14S",,,,,,,,4XMM J182944.0-095124,J182943.9-095123,,,
HESS J1832-093,278.188173,-9.365154,0.08485281184577752,2003yCat.2246....0C,0.0,22.476830392317947,-0.15391916913165213,GP,86.0,,,XMMU J183245-0921539,,,,,,,15.521,0.061,13.264,0.036,12.172,0.019,,,,,,0.6298,0.68,1.079642782537964,,,,,,,,,,,,"2MASS J18324516-0921545,HESS J1832-093,NAME XMMU J183245-0921539,SSTGLMC G022.4768-00.1539,TIC 216819656",,,2020A&A...637A..23M,,,,,,18324516-0921545,,,4XMM J183245.1-092154,,2SXPS J183245.1-092154,,
SS 397,278.36569954826,-10.59012479485,2.128814223928429E-4,2022arXiv220800211G,0.0,21.470681526614523,-0.8742531428430989,Gcas,,,,2MASS J18332777-1035243,B0.5Ve,4155000844481174656,11.7174,0.0074,11.9,,9.122,0.023,8.611,0.026,8.267,0.026,7.864999771118164,0.010999999940395355,7.7129998207092285,0.008999999612569809,36.06,0.0316,1.3108,41.54021413707702,,,,,,,1271.0,791.0,1955.0,33530.3,,"2MASS J18332777-1035243,ALS 20350,ATO J278.3657-10.5901,SS 397,SSTGLMC G021.4706-00.8743,TIC 217831925,USNO-B1.0 0794-00410181,1XMM J183327.7-103523,2XMM J183327.7-103523,3XMM J183327.7-103524,Gaia DR2 4155000844481174656,Gaia DR3 4155000844481174656",,,,2009ApJ...707..870B,,,,,18332777-1035243,J183327.76-103524.3,,4XMM J183327.7-103524,J183327.7-103524,2SXPS J183327.7-103524,,
NGC 6649 9,278.36791853438,-10.40243295086,3.162846818927531E-5,2022arXiv220800211G,0.0,21.638253074330976,-0.7896440993568781,Gcas,,,,Cl* NGC 6649 WL 9,B0Ve,4155023796790984064,10.9616,0.0031,11.76,,8.663,0.029,8.244,0.026,7.793,0.027,7.050000190734863,0.010999999940395355,6.961999893188477,0.013000000268220901,9.97,0.0864,1.5082,17.459720913108658,,,,,,,1991.0,1826.0,2242.0,35005.1,,"NGC  6649     9,Cl* NGC 6649     WL       9,GEN# +2.66490009,2MASS J18332830-1024087,TIC 217821620,UBV M  36706,USNO-A2.0 0750-13549725,2XMM J183328.3-102407,3XMM J183328.3-102408,[MS2011b] NGC 6649  1,Gaia DR2 4155023796775331072,Gaia DR3 4155023796790984064",,,,2011BASI...39..517M,,,,,18332830-1024087,J183328.29-102408.4,,4XMM J183328.2-102408,J183328.3-102408,2SXPS J183328.3-102408,,
Sct X-1,278.85760175963,-7.61400454598,0.003583710318929252,2022arXiv220800211G,0.0,24.33603208008865,0.06569699624839519,"XP,XT",,112.0,,1A 1829-06,M5III-V,4156747212545110400,20.387,0.0525,,,12.058,0.027,8.517,0.023,6.547,0.016,,,,,,0.774,6.6336,8.570477983983224,,,,,,,,,,,,"X Sct X-1,1A 1829-06,3A 1833-078,AX J1835.4-0737,DENIS J183525.8-073650,1H 1832-076,H 1833-076,H 1833-077,INTREF   921,IRAS 18328-0738,IRAS 18327-0739,2MASS J18352582-0736501,MSX6C G024.3359+00.0656,TIC 4935975,WISEA J183525.83-073650.9,WISE J183525.83-073650.6,[BM83] X1833-076,[KKK90] 1,Gaia DR2 4156747212545110400,Gaia DR3 4156747212545110400",,,,2007ApJ...661..437K,,,,,18352582-0736501,,,4XMM J183525.8-073650,,2SXPS J183525.8-073648,,
IGR J18406-0539,280.19535689613,-5.68062809307,1.754536975956905E-5,2022arXiv220800211G,1.0,26.663571732174205,-0.22749159507277383,BE,,,,SS 406,B5V,4253473896214500096,11.2299,0.0032,10.8,,9.188,0.029,8.843,0.059,8.613,0.019,7.681000232696533,0.007000000216066837,7.7170000076293945,0.007000000216066837,,,,,,,,,,,3842.0,3613.0,4083.0,,,"IGR J18406-0539,SS 406",,,,2006A&A...448..547M,,,2004AstL...30..534M,,18404689-0540502,J184046.87-054050.2,,,,,,
AX J1841.0-0536,280.25180474101,-5.59626686559,5.1446379853202497E-5,2022A&A...665A..69F,0.0,26.764291181206392,-0.2388131380464052,"SG,XP,XT",,,,IGR J18410-0535,B1Ib,4256500538116700160,12.9652,0.0031,,,9.739,0.021,9.22,0.022,8.93,0.019,,,,,,0.0529,27.24,515.1139847783691,,,,,,,13801.0,10895.0,17752.0,,,"AX J1841.0-0535,AX J1841.0-0536,IGR J18410-0535,PBC J1841.0-0538,SWIFT J1840.9-0536,[KRL2007b] 332",,,,2008A&A...486..911N,,,2004ATel..340....1R,,18410043-0535465,,,4XMM J184100.4-053546,J184100.4-053547,2SXPS J184100.3-053545,,
1AGLR J1839-0550,280.42499999999995,-5.85,,2006A&A...455.1165L,2.0,26.617545217439318,-0.5081555415160115,XT,,,,Ginga 1839-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1AGLR J1839-0550,Ginga 1839-06,INTREF   928,1RXS J184135.3-055032",,,,,,,,,,,,,,,,
Ginga 1839-04,280.44999999999993,-4.45,,2006A&A...455.1165L,2.0,27.873834058385683,0.1102234961509114,"XP,XT",,81.1,,INTREF 929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ginga 1839-04,INTREF   929",,1990Natur.343..148K,,,,,,No detected optical Counterpart. HMXB candidate only because of detected pulsation,,,,,,,,
AX J1845.0-0433,281.25661916606,-4.56575904237,2.6941603515752362E-5,2022arXiv220800211G,1.0,28.1383843672658,-0.6579112065119224,"SG,XT",5.72,,,AX 1845.0-0433,O9.5I,4258160560148155648,12.7553,0.0029,14.06,,9.746,0.026,9.259,0.028,8.948,0.025,8.598999977111816,0.012000000104308128,8.64799976348877,0.008999999612569809,,2.7352,42.6244,15.58353624205731,,,,,,,5201.0,4424.0,6082.0,,,"AX J1845.0-0433,AX 1845.0-0433,IGR J18450-0435,PBC J1844.9-0433,SWIFT J1844.9-0435,[KRL2007b] 335",,,2013MNRAS.434.2182G,"1996MNRAS.281..333C,2007A&A...462..695S,2013MNRAS.434.2182G",,,"1995PASJ...47..189Y,2013A&A...560A.108C",,18450159-0433565,J184501.58-043356.7,,4XMM J184501.5-043356,J184501.5-043356,2SXPS J184501.6-043355,,
Ginga 1843+009,281.4034733687,0.86315946802,2.498912163322273E-4,2022arXiv220800211G,0.0,33.036375569254226,1.6893567873291333,"BE,XP,XT",,29.48,,ALS 19596,B0-2IV-Ve,4278536022438800640,18.6068,0.0106,20.6,,13.79,0.035,12.82,0.035,12.179,0.037,12.218000411987305,0.013000000268220901,12.031000137329102,0.009999999776482582,,0.0321,1911.0,59568.7930464901,,,,,,,3460.0,385.0,9290.0,3682.6,,"2MASS J18453684+0051474,ALS 19596,1BMW J184536.8+005148,Ginga 1843+009,Ginga 1843+00,INTEGRAL1 100,INTREF   933,PBC J1845.6+0051,SWIFT J1845.7+0052,SWIFT J1845.6+0051,TIC 171043342,[KKK90] 7,[KRL2007b] 336,Gaia DR2 4278536022438800640,Gaia DR3 4278536022438800640",,"1990Natur.343..148K,1999NuPhS..69..220P",,2009ApJ...707..870B,,,,,18453684+0051474,J184536.84+005147.3,,,J184536.8+005147,2SXPS J184536.6+005146,,
IGR J18462-0223,281.55330103238,-2.37390974488,1.3493494728942536E-4,2022arXiv220800211G,0.0,30.223734617689505,0.07922885518237607,"SG,XT",,997.0,,2MASS J18461279-0222261,,4259088994635370752,17.6509,0.0031,,,14.483,0.05,13.754,0.073,12.706,,,,,,,0.2178,12.52,57.487360558010515,,,,,,,1256.0,513.0,2048.0,5572.8,1.5880000591278076,"2MASS J18461279-0222261,IGR J18462-0223,TIC 225868207,USNO-B1.0 0876-00579765,Gaia DR3 4259088994635370752",,2013A&A...556A..27S,,,,,2007ATel.1319....1G,Possible orbital period: 2.13 d [90% significance level] (2013A&A...556A..27S),18461279-0222261,,,4XMM J184612.7-022228,,2SXPS J184612.8-022228,,
IGR J18482+0049,282.064171,0.792571,0.16970562369155504,2012ApJ...753....3B,1.0,33.274742493172376,1.0691732717261229,,,,,None,,,,,,,15.842,,14.028,,13.936,0.102,12.119999885559082,0.012000000104308128,11.020000457763672,0.008999999612569809,,0.6361,1.3707,2.154881290576846,,,,,,,,,,,,IGR J18482+0049,,,,,,,,,18481540+0047332,J184815.39+004733.3,,4XMM J184815.3+004733,,2SXPS J184815.2+004733,,
2S 1845-024,282.06999999999994,-2.4236388888888887,,2022A&A...657A..58N,1.0,30.41503145801027,-0.4028387032686458,"XP,XT",241.0,94.72,,1A 1845-02,OB,,,,,,,,,,,,13.418999671936035,0.03099999949336052,12.154999732971191,0.017999999225139618,,0.3159,119.4,377.95900775118395,,,,,,,,,,,,"4U 1850-03,1A 1845-02,3A 1845-024,Ginga 1843-02,Ginga 1843-024,Ginga 1844-024,Ginga 1845-024,1H 1845-024,INTREF   937,NAME OKM2018 SWIFT J1848.2-0244,2S 1845-024,SAXWFC J1848.2-0225.9,[BM83] X1845-024,[KKK90] 5",,"1990Natur.343..148K,2022A&A...657A..58N",1996A&AS..120C.227Z,2022A&A...657A..58N,,,,,,J184816.82-022524.6,,4XMM J184816.8-022524,J184816.8-022525,2SXPS J184816.9-022525,,
IGR J18483-0311,282.07168612166,-3.17136768374,1.968955560697092E-4,2022arXiv220800211G,0.0,29.750324085017297,-0.7453455920683396,"SG,XT",18.55,21.05,,1RXH J184817.3-031017,B0.5-1Iab,4258428501693172736,17.0245,0.008,21.884,0.31299999356269836,10.741,0.022,9.296,0.021,8.461,0.023,7.947000026702881,0.010999999940395355,7.710000038146973,0.008999999612569809,,1.1461,73.17,63.84370884969859,55.484,79.14,1.4263571059361129,,,,3779.0,1962.0,6610.0,3874.7,334.5,"2MASS J18481720-0310168,DENIS J184817.1-031016,IGR J18483-0311,INTEGRAL1 102,PBC J1848.2-0311,1RXH J184817.3-031017,1RXH J184817.3-031018,SSTGLMC G029.7503-00.7452,SWIFT J1848.2-0310,TIC 182119156,USNO-B1.0 0868-00478906,[KRL2007b] 339,Gaia DR3 4258428501693172736,Gaia DR2 4258428501693172736",,2007A&A...467..249S,"2006ATel..940....1L,2009RAA.....9.1303J",2019NewAR..8601546K,,,2003ATel..157....1C,,18481720-0310168,J184817.21-031016.8,,4XMM J184817.2-031016,J184817.1-031016,2SXPS J184816.6-031020,SWIFT J1848.2-0310,IGR J18483-0311
XTE J1855-026,283.87668002005,-2.6046794194,2.0152667317256045E-5,2022arXiv220800211G,0.0,31.076353243715875,-2.092062394950191,"EB,XP,XT",6.07,361.0,,INTEGRAL1 105,B0Iaep,4255891924062617088,13.4407,0.0034,,,10.564,0.026,10.089,0.024,9.799,0.021,9.564000129699707,0.013000000268220901,9.444000244140625,0.008999999612569809,,0.9909,218.7,220.70087670036227,123.695,210.97,1.7055661854067885,1.41,1.17,1.65,6813.0,5291.0,8822.0,6207.5,,"2MASS J18553040-0236167,INTEGRAL1 105,INTREF   947,PBC J1855.5-0236,SWIFT J1855.5-0237,SWIFT J1855.4-0236,TIC 56952242,XTE J1855-026,[KRL2007b] 345,Gaia DR2 4255891924062617088,Gaia DR3 4255891924062617088",,1999ApJ...517..956C,1999ApJ...517..956C,2008ATel.1876....1N,,2015A&A...577A.130F,,,18553040-0236167,J185530.40-023616.7,,4XMM J185530.4-023616,,2SXPS J185530.4-023617,SWIFT J1855.5-0237,XTE J1855-026
Ginga 1855-02,284.49999999999994,-2.7333333333333334,,2006A&A...455.1165L,2.0,31.245189300059,-2.7050726364997093,XT,,,,INTREF 952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ginga 1855-02,INTREF   952",,,,,,,,HMXB candidate,,,,,,,,
XTE J1858+034,284.6484166666666,3.4362500000000002,,1998IAUC.6826....2R,1.0,36.80539217935402,-0.023078222558325014,"CL,XP,XT",,221.0,48,INTREF 953,K-M,,,,,,13.89,0.024,13.246,0.022,13.026,0.03,13.206000328063965,0.00800000037997961,13.362000465393066,0.014000000432133675,,0.0211,0.4523,21.427198723767027,67.21,67.21,,,,,,,,,,"INTREF   953,PBC J1858.6+0324,SWIFT J1858.9+0329,SWIFT J1858.8+0322,XTE J1858+034,[KRL2007b] 348",2021ApJ...909..153M,1998IAUC.6826....1J,,2021ApJ...909..154T,,,,,18583562+0326105,J185835.63+032609.7,,4XMM J185835.6+032610,J185835.6+032611,,,XTE J1858+034
XTE J1859+083,284.75680882609,8.24545725431,4.490258901221621E-4,2015ATel.7067....1L,1.0,41.134389503336564,2.0764442952750692,"XP,XT",37.97,9.79,,MAXI J1859+082,B0-2Ve,4310118570535453696,19.4701,0.0154,,,14.188,0.052,13.097,0.05,12.471,0.038,,,,,,12.59,12.59,,,,,,,,6737.0,3164.0,12281.0,,,"MAXI J1859+082,XTE J1859+083",,"1999IAUC.7240....2M,2022MNRAS.509.5955S",2016PhDT.......406B,2022MNRAS.509.5955S,,,,,18590163+0814444,,,,,2SXPS J185901.8+081447,,
4U 1901+03,285.91412803533,3.20435796814,2.715384319023736E-4,2022arXiv220800211G,0.0,37.177210953971844,-1.2527920344881383,"CL,XP,XT",22.58,2.76,30,1H 1858+031,B8-9 IVe,4268774695647764352,18.5422,0.0042,,,14.138,0.028,13.22,0.033,12.581,0.028,11.994000434875488,0.014000000432133675,11.776000022888184,0.009999999776482582,,,,,168.74,168.74,,,,,3661.0,836.0,7878.0,4971.0,,"4U 1901+03,1H 1858+031,INTEGRAL1 107,INTREF   958,1M 1901+030,2MASS J19033940+0312158,TIC 177377138,2U 1907+02,3U 1901+03,UGPS J190339.39+031215.6,WISEA J190339.41+031215.6,WISE J190339.41+031215.4,[KRL2007b] 351,Gaia DR3 4268774695647764352,Gaia DR2 4268774695647764352",2021MNRAS.500.1350B,2019ATel12556....1H,2005ApJ...635.1217G,2019ATel12560....1M,,,,,19033940+0312158,J190339.38+031215.5,,,,,,4U 1901+03
XTE J1906+090,286.1977867,9.04484,1.089794940633541,2010ApJS..189...37E,2.0,42.49713964444978,1.1748224214919372,"XP,XT",,89.17,,[GPW2005] 8,Be?,,,,,,15.177,0.066,14.168,0.114,13.503,0.063,,,,,19.47,1.6269,2.409,1.4807657090771396,,,,,,,,,,,,"XTE J1906+090,[GPW2005]  8",,1998ApJ...502L.129M,,2009ApJ...707..870B,,,,,19044747+0902419,,,,J190447.4+090241,2SXPS J190447.5+090237,,
4U 1907+09,287.40473038615,9.83201118533,8.862471438599959E-5,2022arXiv220800211G,0.0,43.743824885029234,0.47964537565055076,"CL,HT,SG,XP,XT",8.37,438.0,"18,36",1H 1909+096,O8-9 Ia,4309225217336733824,16.7939,0.003,16.35,,12.575,0.032,11.46,0.039,10.864,0.028,,,,,,,,,166.19,166.19,,,,,2896.0,1903.0,4351.0,4705.6,213.3000030517578,"4U 1907+09,1A 1907+09,3A 1907+097,1ES 1907+09.7,EXO 1908+092,GPS 1908+092,1H 1909+096,H 1907+097,INTEGRAL1 108,INTREF   965,1M 1906+097,PBC J1909.6+0950,1RXS J190939.3+094945,SWIFT J1909.6+0948,SWIFT J1909.6+0950,3U 1906+09,4U 1907+097,[BM83] X1907+097,[KRL2007b] 354,Gaia DR3 4309225217336733824",2013ApJ...777...61H,"2006Msngr.126...27K,2010ApJ...709..179R,2013ApJ...771...96M","2006Msngr.126...27K,2010ApJ...709..179R,2013ApJ...771...96M","2010ApJ...709..179R,2013ApJ...771...96M",,,1992fxap.book.....T,,19093713+0949556,,,,,,SWIFT J1909.6+0948,
AX J1910.7+0917,287.6819513,9.2748314,1.3655507516107237,2010ApJS..189...37E,2.0,43.37581155108087,-0.020107011587592687,SG,,36200.0,,2XMM J191043.4+091629,early BI,,,,,,,,,,,,,,,,,0.2956,33.9411,114.82015224973314,,,,,,,,,,,,"2E  4200,AX J1910.7+0917,CXOU J191043.7+091629,1E 1908.3+0911,2E 1908.3+0911,2E 1908.3-0911,UGPS J191043.55+091629.8,2XMM J191043.4+091629",,"2016MNRAS.462.4371I,2017MNRAS.469.3056S",,2013A&A...555A.115R,,,2001ApJS..134...77S,,,,,4XMM J191043.5+091628,J191043.6+091629,,,
4U 1909+07,287.70087185633,7.59765630241,0.0010515035425522827,2022arXiv220800211G,0.0,41.896996118071975,-0.8116381110073527,"CL,XP",4.4,603.6,44?,1E 1908.4+0730,O7.5-9.5If,4306419980916246656,20.1543,0.0075,,,13.228,0.021,11.457,0.027,10.48,0.022,,,,,,249.6,249.6,,260.95,260.95,,,,,6506.0,2873.0,10917.0,,,"4U 1908+075,1A 1908+07,3A 1907+074,1E 1908.4+0730,GPS 1908+075,1H 1907+074,INTEGRAL1 109,1M 1912+077,2MASS J19104821+0735516,PBC J1910.7+0735,SSTGLMC G041.8969-00.8116,SWIFT J1910.8+0739,SWIFT J1910.7+0735,TIC 202822914,3U 1912+07,4U 1909+07,[KRL2007b] 356,Gaia DR2 4306419980916246656,Gaia DR3 4306419980916246656",2013ApJ...779...54J,"2004ApJ...617.1284L,2020MNRAS.498.4830J","2000ApJ...532.1119W,2004ApJ...617.1284L",2014yCat....1.2023S,,,,Superorbital period: 15.18 d (2013ApJ...778...45C),19104821+0735516,,,,,2SXPS J191048.4+073550,SWIFT J1910.8+0739,
UCAC4 528-094936,287.82843213014,15.54241523241,5.2338131414868075E-5,2022arXiv220800211G,0.0,49.003797396421646,2.7462849541000267,,,,,IGR J19113+1533,Be,4512787627579740032,13.4966,0.0122,,,9.421,0.021,8.404,0.017,7.631,0.017,6.791999816894531,0.028999999165534973,5.519999980926514,0.01600000075995922,,,,,,,,,,,12135.0,7913.0,18578.0,,,"UCAC4 528-094936,IGR J19113+1533,IRAS 19090+1527,2MASS J19111882+1532327,TIC 396286778,WISEA J191118.82+153232.7,WISE J191118.83+153232.7,[IC56] 31,[KW97] 36-14,Gaia DR2 4512787627579740032,Gaia DR3 4512787627579740032",,,,2010A&A...519A..96M,,,,,19111882+1532327,J191118.85+153233.0,,,,,,
SS 433,287.95650636991,4.98270852726,2.602152954766495E-5,2022arXiv220800211G,0.0,39.694079423305084,-2.244595785048798,"BE,BH,EB,MQ,RS",13.1,,,4U 1908+05,A3-7 I,4293406612283985024,12.6027,0.0158,13.0,,9.398,0.021,8.739,0.029,8.163,0.024,7.466000080108643,0.019999999552965164,6.848999977111816,0.012000000104308128,14.0,4.8584,244.751,50.376999892623715,141.89,141.89,,4.2,3.8,4.6,6806.0,5539.0,8477.0,,,"4U 1908+05,1A 1909+04,3A 1909+048,BWE 1909+0453,4C 04.66,2E  4204,2E 1909.3+0453,1ES 1909+04.8,F3R 1368,GAL 039.7-02.0,GB6 B1909+0453,87GB 190920.8+045332,GPS 1909+049,GRS G039.60 -01.80,1H 1908+047,HBHA  204-02,INTEGRAL1 110,INTREF   969,2MASS J19114957+0458578,NEK 40.1-02.1,NVSS J191149+045858,PBC J1911.8+0459,PLX 4470.01,RGB J1911+049,RX J1911.7+0459,1RXS J191149.7+045857,SBC9 1129,SS 433,SWIFT J1912.0+0500,SWIFT J1911.7+0500,TIC 181547773,TXS 1909+048,USNO 659,V* V1343 Aql,WEB 16429,2XMM J191149.5+045858,[BM83] X1909+048,[BSF97] J191149.56+045857.4,[DPS86] B1909+048,[KRL2007b] 358,[KW97] 36-17,AAVSO 1906+04,Gaia DR3 4293406612283985024,Gaia DR2 4293406612283985024",,,1981ApJ...251..604C,2004ApJ...615..422H,,2020A&A...640A..96P,,Superorbital period: 23.228 d (1997Ap&SS.252..439F),19114957+0458578,J191149.56+045857.9,2RXS J191149.7+045858,4XMM J191149.5+045857,J191149.5+045857,2SXPS J191149.4+045857,SWIFT J1912.0+0500,
IGR J19140+0951,288.51760590601,9.88286437365,4.535659819695476E-4,2022arXiv220800211G,0.0,44.29635327297509,-0.4687731951460312,SG,13.56,5937.0,,INTEGRAL1 111,B0.5Ia,4309253392325650176,18.2481,0.0057,16.4,,8.549,0.05,7.671,0.158,7.06,0.204,,,,,,3.1202,29.76,9.537789008423378,54.24,111.54,2.056415979489464,,,,5196.0,2339.0,8107.0,3190.9,,"2MASS J19140422+0952577,IGR J19140+0951,INTEGRAL1 111,PBC J1914.0+0951,SWIFT J1914.0+0951,SWIFT J1914.0+0952,TIC 208281881,[KRL2007b] 359,Gaia DR2 4309253392325650176,Gaia DR3 4309253392325650176",,2016MNRAS.460.3637S,2016MNRAS.460.3637S,"2010A&A...510A..61T,2016MNRAS.460.3637S",,,,,19140422+0952577,,,4XMM J191404.2+095258,J191404.2+095258,2SXPS J191403.7+095251,SWIFT J1914.0+0951,IGR J19140+0951
IGR J19149+1036,288.736696,10.610755,0.09219544392642574,2011ATel.3326....1B,1.0,45.04109295866928,-0.3214806894755028,,22.25,,31,2E 1912.5+1031,,,,,,,14.344,0.033,12.413,0.027,11.533,0.023,10.82800006866455,0.013000000268220901,10.843999862670898,0.008999999612569809,,17.33,17.33,,,,,,,,,,,,,"1E 1912.5+1031,2E  4214,2E 1912.5+1031,IGR J19149+1036,1SXPS J191456.7+103638",2015MNRAS.446.1041C,,2015MNRAS.446.1041C,,,,,,19145680+1036387,J191456.79+103638.4,,,,2SXPS J191456.7+103638,,
IGR J19294+1816,292.48292610722,18.31060597633,0.001022349964542475,2022arXiv220800211G,0.0,53.54008043402054,0.1150212793149119,"BE,CL,XP,XT",116.2,12.44,(36)43,2MASS J19295591+1818382,B1Ve,4323316622779495680,20.3141,0.0072,,,14.556,0.032,12.989,0.026,12.115,0.023,,,,,,44.31,308.931,6.972037896831165,,,,,,,4002.0,1948.0,6355.0,,,"2MASS J19295591+1818382,IGR J19294+1816,PBC J1929.9+1818,SSTGLMC G053.5401+00.1149,SWIFT J1929.8+1818,SWIFT J1929.8+1821,TIC 370157152,Gaia DR2 4323316622779495680,Gaia DR3 4323316622779495680",2019A&A...622A..61S,"2009A&A...508..889R,2009ATel.2008....1C,2017ApJ...848..124R,2019A&A...621A.134T,2020ApJ...896...90M","2009A&A...508..889R,2009ATel.2008....1C,2011A&A...531A..65B,2019A&A...621A.134T,2020ApJ...896...90M","2018MNRAS.476.2110R,2019A&A...621A.134T,2020ApJ...896...90M",,,,,19295591+1818382,,,4XMM J192955.9+181837,,2SXPS J192955.8+181838,,
1H 1936+541,293.21791666666667,53.87916666666667,,2006A&A...455.1165L,2.0,85.84988140600348,15.902400802425305,BE,,,,INTREF 983,Be,,,,,,10.231,0.021,10.166,0.017,9.975,0.016,9.819999694824219,0.012000000104308128,9.529000282287598,0.00800000037997961,,,,,,,,,,,,,,,,"1H 1936+541,INTREF   983",,,,2009ApJ...707..870B,,,,,19325230+5352454,J193252.29+535245.4,,,,,,
1RXS J194211.9+255552,295.54652236458,25.93489035046,5.749521719238914E-5,2022arXiv220800211G,0.0,61.58011171839213,1.3548846678851993,,166.5,,,2MASS J19421116+2556056,,2021785421455305344,17.0545,0.004,,,13.479,,12.834,,12.793,0.044,11.706999778747559,0.014999999664723873,11.446999549865723,0.008999999612569809,24.56,96.74,96.74,,,,,,,,6361.0,1343.0,12953.0,7496.7,35.189998626708984,"2MASS J19421116+2556056,1RXS J194211.9+255552,TIC 216753934,USNO-B1.0 1159-00412038,WISEA J194211.18+255605.3,WISE J194211.17+255605.2,Gaia DR3 2021785421455305344,Gaia DR2 2021785421455305344",,,2015MNRAS.451.2835D,,,,,,19421116+2556056,J194211.17+255605.2,,,,2SXPS J194211.1+255604,,
XTE J1946+274,296.41397487956,27.36539915248,2.8040863039500053E-5,2022arXiv220800211G,0.0,63.20714967202197,1.395564893081702,"BE,CL,XP,XT",169.2,15.8,36,GRO J1944+26,B01-IVVe,2028089540103670144,15.6886,0.003,16.92,,12.539,0.036,11.831,0.035,11.333,0.024,10.767999649047852,0.014000000432133675,10.381999969482422,0.009999999776482582,,0.5914,1303.0,2203.102509191324,53.768,53.84,1.0013390889852338,,,,11604.0,7340.0,16520.0,5280.8,,"UCAC4 587-092451,3A 1942+274,GPS 1943+271,GRO J1944+26,INTREF   992,2MASS J19453935+2721555,SAX J1945.6+2721,SWIFT J1945.6+2722,TIC 451850608,WISEA J194539.37+272155.6,WISE J194539.35+272155.5,XTE J1946+274,XTE J1946+275,[VIN2002] A,Gaia DR2 2028089540103670144,Gaia DR3 2028089540103670144","2001ApJ...563L..35H,2015ApJ...815...44M","1998IAUC.7014....1S,2003ApJ...584..996W,2013ApJ...771...96M,2017PhDT.......225D","2013ApJ...771...96M,2017PhDT.......225D",2019A&A...622A..61S,,,,,19453935+2721555,J194539.35+272155.4,,,J194539.3+272155,2SXPS J194539.2+272151,SWIFT J1945.6+2722,XTE J1946+274
KS 1947+300,297.39783883472,30.2088084874,1.4720054347725759E-5,2022arXiv220800211G,0.0,66.09897148740347,2.0835852104133323,"BE,CL,HT,XP,XT",40.4,18.7,12,INTEGRAL1 115,B0Ve,2031939548802102656,13.834,0.003,14.22,,11.831,0.021,11.434,0.024,11.054,0.02,10.942999839782715,0.013000000268220901,10.699000358581543,0.008999999612569809,14.58,0.0738,1260.74,17072.533282055516,48.763,48.763,,,,,12164.0,7584.0,18276.0,33413.8,,"2MASS J19493548+3012317,INTEGRAL1 115,KS 1947+300,PBC J1949.5+3011,SWIFT J1949.5+3012,TIC 82968190,[KRL2007b] 367,Gaia DR2 2031939548802102656,Gaia DR3 2031939548802102656","2014ApJ...784L..40F,2016RAA....16...77E","1995ApJ...446..826C,2004ApJ...613.1164G,2005AstL...31...88T,2006ApJ...647.1293N,2016A&A...591A..65B","2005AstL...31...88T,2006ApJ...647.1293N,2016A&A...591A..65B","2003A&A...397..739N,2005AstL...31...88T,2016A&A...591A..65B",,,,,19493548+3012317,J194935.48+301231.7,,4XMM J194935.5+301226,J194935.4+301231,2SXPS J194935.5+301230,,KS 1947+300
AX J1949.8+2534,297.48094936995,25.56659484642,2.313114783144148E-5,2017MNRAS.469.3901S,0.0,62.13627314089955,-0.33685823347736527,"SG,XT",,,,IGR J19498+2534,early BIa,2026914849346539008,13.9632,0.0028,,,9.9,0.022,9.071,0.016,8.637,0.018,8.218000411987305,0.009999999776482582,8.16100025177002,0.00800000037997961,15.8,0.8278,0.9322,1.1261391451859304,,,,,,,5801.0,4762.0,7117.0,,,"AX J1949.8+2534,IGR J19498+2534,4PBC J1950.0+2532",,,,"2017MNRAS.469.3901S,2019ApJ...878...15H",,,2001ApJS..134...77S,,19495543+2533599,J194955.42+253359.8,,4XMM J194955.4+253359,,2SXPS J194955.3+253359,,
