P_median_AGN,P_median_CV,P_median_HM-STAR,P_median_HMXB,P_median_LM-STAR,P_median_LMXB,P_median_NS,P_median_YSO,P_2sig_upp_AGN,P_2sig_upp_CV,P_2sig_upp_HM-STAR,P_2sig_upp_HMXB,P_2sig_upp_LM-STAR,P_2sig_upp_LMXB,P_2sig_upp_NS,P_2sig_upp_YSO,P_2sig_low_AGN,P_2sig_low_CV,P_2sig_low_HM-STAR,P_2sig_low_HMXB,P_2sig_low_LM-STAR,P_2sig_low_LMXB,P_2sig_low_NS,P_2sig_low_YSO,P_AGN,P_CV,P_HM-STAR,P_HMXB,P_LM-STAR,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_HMXB,e_P_LM-STAR,e_P_LMXB,e_P_NS,e_P_YSO,Class_median,Class_prob_median,Class_prob_2sig_upp,Class_prob_2sig_low,Class,Class_prob,Class_prob_e,name,true_Class,P_CO,e_P_CO,CT_8,Class5,Class5_prob,Class5_prob_e,true_Class5,CT_5
0.89,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.98,0.19,0.01,0.0,0.0,0.15,0.04,0.011363749999999869,0.6936362500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8733650000000001,0.064285,0.00027,8.999999999999999e-05,7.000000000000001e-05,0.0565,0.003635,0.001785,0.07173316821681884,0.050864535542713585,0.001740726897054827,0.0009448771310560923,0.0008341437500789631,0.036684407392593155,0.010154550206182934,0.004467519863832023,AGN,0.89,0.98,0.6936362500000001,AGN,0.8733650000000001,0.07173316821681884,2CXO J221603.1-174316,AGN,0.12451,0.06353703175632616,6.599471076448208,AGN,0.8733650000000001,0.07173316821681884,AGN,5.535993885931042
0.98,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.0,0.02,0.0,0.0,0.08,0.06636374999999987,0.14,0.02,0.7245449999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958645,0.001535,0.00011,7e-05,0.007455,0.008875,0.020975,0.002335,0.07671064788214543,0.005205369426935121,0.0012204054200917786,0.0011385940437207622,0.027797854156313858,0.02018332831179588,0.04350249236356282,0.007461799612255307,AGN,0.98,1.0,0.7245449999999999,AGN,0.958645,0.07671064788214543,2CXO J221644.0+001348,AGN,0.031455,0.04825169272523867,7.800062439792025,AGN,0.958645,0.07671064788214543,AGN,7.41975538785012
0.97,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.05,0.01,0.0,0.02,0.07,0.02,0.03,0.8672725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618,0.009550000000000001,0.00037,0.00013000000000000002,0.003715,0.014345,0.0030150000000000003,0.0070750000000000006,0.03512255106898691,0.015034078738769576,0.0019408417933636079,0.0012979925981240364,0.00737415440258428,0.01801445240620694,0.006096880099439954,0.00936787767491294,AGN,0.97,1.0,0.8672725,AGN,0.9618,0.03512255106898691,2CXO J221651.9-671443,AGN,0.02704,0.0242775771186243,17.830418315596287,AGN,0.9618,0.03512255106898691,AGN,15.736666376335503
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.01,0.02,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993315,0.00372,0.0,0.0,0.00047000000000000004,0.00216,0.0,0.000335,0.00845027704765841,0.006308835185785201,0.0,0.0,0.0021642051159221913,0.004874234109904669,0.0,0.0017933184298921905,AGN,1.0,1.0,0.97,AGN,0.993315,0.00845027704765841,2CXO J221738.4+001206,AGN,0.00588,0.007972424948505917,67.04976453513335,AGN,0.993315,0.00845027704765841,AGN,60.12622041309795
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99772,0.00103,0.0,0.0,8e-05,0.00065,0.0,0.0005200000000000001,0.01038795020730797,0.006409382199571203,0.0,0.0,0.0010930666927478827,0.004158701094668237,0.0,0.002852672034731251,AGN,1.0,1.0,0.97,AGN,0.99772,0.01038795020730797,2CXO J221755.2+001512,AGN,0.00168,0.007640351757280223,59.33620743206915,AGN,0.99772,0.01038795020730797,AGN,55.248686313134534
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.01,0.02,0.0,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987515,0.0037600000000000003,2e-05,0.00016,0.001765,0.00335,5.9999999999999995e-05,0.00337,0.013503040661536486,0.006626183389124265,0.0004469897088298562,0.00133273259740136,0.004362201715166758,0.006173784545610226,0.0007726558075864027,0.006014921385960022,AGN,0.99,1.0,0.95,AGN,0.987515,0.013503040661536486,2CXO J221756.6-594130,AGN,0.007330000000000001,0.009186680308745655,48.87197825033439,AGN,0.987515,0.013503040661536486,AGN,43.199517582600386
0.7000000000000001,0.11,0.0,0.0,0.0,0.1625,0.0,0.0,0.86,0.23,0.01,0.01,0.0,0.37,0.02,0.022727499999999737,0.48,0.027272499999999977,0.0,0.0,0.0,0.06,0.0,0.0,0.6947949999999999,0.11409,0.0011200000000000001,0.00026000000000000003,0.00017,0.179085,0.005405,0.0050750000000000005,0.09706314557662567,0.054666812238874526,0.003428900313126256,0.0015921478998305834,0.0012933571713849097,0.07732604407372781,0.007808453556687583,0.007705761075568966,AGN,0.7000000000000001,0.86,0.48,AGN,0.6947949999999999,0.09706314557662567,2CXO J221935.3-271903,AGN,0.29884,0.095033069688053,2.9572360593795244,AGN,0.6947949999999999,0.09706314557662567,AGN,2.0612326976584914
0.9,0.0,0.0,0.0,0.0,0.03,0.0,0.05,0.97,0.01,0.0,0.02,0.02,0.08,0.01,0.15,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.8997999999999999,0.0007700000000000001,0.0001,0.00227,0.00355,0.0363,0.00053,0.05668,0.04129000926210684,0.0027775555466659544,0.0009954853042566682,0.004896026048855443,0.0063983152812625965,0.021614281787215982,0.0022414558046332566,0.03687461643647753,AGN,0.9,0.97,0.81,AGN,0.8997999999999999,0.04129000926210684,2CXO J222202.2+195231,AGN,0.03987,0.022447431638991273,10.786465008496416,AGN,0.8997999999999999,0.04129000926210684,AGN,10.786465008496416
0.97,0.0,0.0,0.01,0.0,0.0,0.0,0.02,1.0,0.02,0.01,0.04,0.0,0.02,0.0,0.06,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9623550000000001,0.00474,0.0003,0.01013,0.00011,0.0030600000000000002,0.00016,0.019145,0.024433091309757567,0.0070414474351501045,0.0017644016303305522,0.011515889705781122,0.0011354246734985066,0.005750606008888929,0.0013327325974013607,0.01661535570022639,AGN,0.97,1.0,0.9,AGN,0.9623550000000001,0.024433091309757567,2CXO J222221.1+195947,AGN,0.018090000000000002,0.014732390958135182,22.977970391196262,AGN,0.9623550000000001,0.024433091309757567,AGN,22.977970391196262
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99867,0.0007000000000000001,0.0,0.0,1e-05,0.00055,0.0,7.000000000000001e-05,0.0038918178588220496,0.0028841494965272355,0.0,0.0,0.000316227766016838,0.002450204788074563,0.0,0.0008341437500789629,AGN,1.0,1.0,0.99,AGN,0.99867,0.0038918178588220496,2CXO J222852.6-075346,AGN,0.0012500000000000002,0.0037844182937172553,147.28081581032896,AGN,0.99867,0.0038918178588220496,AGN,129.93607546454294
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998115,0.0008200000000000001,0.0,0.0,0.00044500000000000003,0.00041000000000000005,0.00011999999999999999,8.999999999999999e-05,0.005762376244222518,0.003455363879469069,0.0,0.0,0.002496639382892174,0.0021298911794822837,0.0010893974420691408,0.0009448771310560926,AGN,1.0,1.0,0.98,AGN,0.998115,0.005762376244222518,2CXO J223045.0-000538,AGN,0.00135,0.004202708979070851,108.19300464294236,AGN,0.998115,0.005762376244222518,AGN,100.02573762942475
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99971,0.00011999999999999999,0.0,0.0,0.00011,5.9999999999999995e-05,0.0,0.0,0.0018491401567537783,0.00108939744206914,0.0,0.0,0.0012998421402576504,0.0007726558075864028,0.0,0.0,AGN,1.0,1.0,0.99,AGN,0.99971,0.0018491401567537783,2CXO J224022.8+032450,AGN,0.00017999999999999998,0.0013355836865519815,317.4358906204966,AGN,0.99971,0.0018491401567537783,AGN,313.85138843388154
0.8300000000000001,0.11,0.0,0.0,0.0,0.02,0.0,0.02,0.91,0.19,0.01,0.0,0.01,0.07,0.0,0.07,0.74,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.8329500000000001,0.11461,0.00047000000000000004,8.999999999999999e-05,0.00203,0.023559999999999998,0.0001,0.02619,0.04388306305652815,0.03592127834916566,0.0021642051159221905,0.0009448771310560926,0.004711825686642207,0.01821148148992986,0.0009954853042566682,0.018474989180652445,AGN,0.8300000000000001,0.91,0.74,AGN,0.8329500000000001,0.04388306305652815,2CXO J224645.2-021816,AGN,0.13835999999999998,0.040297395450327546,9.001264684940418,AGN,0.8329500000000001,0.04388306305652815,AGN,8.251202384974327
0.8275000000000001,0.0,0.0,0.01,0.0,0.0,0.02,0.12,0.93,0.02,0.05,0.05,0.0,0.08136374999999987,0.42136374999999987,0.26,0.29727249999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.04363624999999999,0.7874291666666666,0.00425,0.004645000000000001,0.01088,0.00016,0.010375,0.05553166666666667,0.12672916666666667,0.1388319397133378,0.006784801657641405,0.016031406082467656,0.014681319461858367,0.001475322533067456,0.029815656094547827,0.0942464986662326,0.0525231157501606,AGN,0.8275000000000001,0.93,0.29727249999999994,AGN,0.7874291666666666,0.1388319397133378,2CXO J224718.7+033650,AGN,0.08103666666666667,0.10016461717526406,3.14013387548143,AGN,0.7874291666666666,0.1388319397133378,AGN,2.9556597350030236
0.97,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.0,0.0,0.01,0.03,0.0,0.02,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96554,0.023649999999999997,0.00011999999999999999,2e-05,0.00066,0.00671,2e-05,0.0032800000000000004,0.020643026293025314,0.016806545152408925,0.00108939744206914,0.00044698970882985637,0.002484063318550991,0.009400226819830696,0.0004469897088298563,0.0065638924949061135,AGN,0.97,1.0,0.92,AGN,0.96554,0.020643026293025314,2CXO J224729.8+034558,AGN,0.030399999999999996,0.019267169585173216,25.150888612233583,AGN,0.96554,0.020643026293025314,AGN,23.431105245735775
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99883,0.00015,0.0,1e-05,0.00013000000000000002,0.0007149999999999999,0.000125,4e-05,0.0034340781722163546,0.0012161327966052802,0.0,0.00031622776601683794,0.0011333068359382576,0.0026871910977814737,0.0011002661430697506,0.0006315051850925681,AGN,1.0,1.0,0.99,AGN,0.99883,0.0034340781722163546,2CXO J224731.7+033549,AGN,0.001,0.0031639469907949734,163.05686875956596,AGN,0.99883,0.0034340781722163546,AGN,151.23161481618115
0.5475000000000001,0.01,0.01,0.0,0.0,0.195,0.1625,0.0,0.79,0.16,0.05,0.0,0.01,0.7000000000000001,0.5463637499999999,0.01,0.10590874999999997,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.5184300000000001,0.02879,0.012111666666666666,1e-05,0.00063,0.24221333333333334,0.19611,0.0017050000000000001,0.16981070735347484,0.04586163090415766,0.01525974556913827,0.00031622776601683783,0.0037506222373317162,0.16886180713799645,0.12648088913079045,0.004481970890474753,AGN,0.5475000000000001,0.79,0.10590874999999997,AGN,0.5184300000000001,0.16981070735347484,2CXO J224737.6+033644,AGN,0.46712333333333333,0.21590533669739245,0.8155863108094726,AGN,0.5184300000000001,0.16981070735347484,AGN,0.13301667757408744
0.43,0.04,0.0,0.0,0.0,0.1875,0.32,0.01,0.5727274999999997,0.1,0.01,0.0,0.02136374999999987,0.4363637499999999,0.5,0.04,0.29,0.0,0.0,0.0,0.0,0.07,0.12,0.0,0.42793416666666667,0.042995,0.000315,1e-05,0.004646666666666666,0.19720416666666668,0.31781,0.009085000000000001,0.06991613359779728,0.025567727385977883,0.0017259066468826626,0.0003162277660168379,0.008292870735660342,0.0837692343786093,0.09442108590609358,0.010516576124070674,AGN,0.43,0.5727274999999997,0.29,AGN,0.42793416666666667,0.06991613359779728,2CXO J224745.4+033739,AGN,0.5580191666666667,0.12878833322839442,0.670110927999846,CO,0.5580191666666667,0.12878833322839442,AGN,0.6546657056974285
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.00045,1e-05,1e-05,5e-05,0.00075,5e-05,0.00017999999999999998,0.006677918432759908,0.00247054722755984,0.0003162277660168379,0.00031622776601683794,0.0010481405433426369,0.0028889177637734594,0.000705689732104696,0.003343468076530535,AGN,1.0,1.0,0.99,AGN,0.9985,0.006677918432759908,2CXO J224749.5+134248,AGN,0.00126,0.0038791039490386763,99.61894984037347,AGN,0.9985,0.006677918432759908,AGN,94.46224171309387
0.93,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.9827274999999998,0.02,0.01,0.02,0.03,0.06,0.03,0.29,0.6172725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902085,0.00232,0.00045,0.004030000000000001,0.00432,0.02152,0.004770000000000001,0.060505,0.09053161739828108,0.006772256895855582,0.0022588941105334266,0.007504359760526907,0.012888122582583685,0.01716345490232616,0.008533458848551384,0.0749619187605564,AGN,0.93,0.9827274999999998,0.6172725,AGN,0.902085,0.09053161739828108,2CXO J225257.6-084140,AGN,0.03264,0.021669863474027305,5.085274141415818,AGN,0.902085,0.09053161739828108,AGN,5.085274141415818
0.98,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.02,0.01,0.01,0.01,0.04,0.01,0.04,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9747899999999999,0.00445,0.0018499999999999999,0.00075,0.0011600000000000002,0.00916,0.0019000000000000002,0.00594,0.05992785034729054,0.008400480228419566,0.01900628156001953,0.0058113054704834865,0.008539749839856395,0.011411600440982179,0.004561886759972329,0.02229379764448879,AGN,0.98,1.0,0.91,AGN,0.9747899999999999,0.05992785034729054,2CXO J225338.6+295712,AGN,0.01626,0.015980449767599623,11.78339310465861,AGN,0.9747899999999999,0.05992785034729054,AGN,11.78339310465861
0.77,0.02,0.0,0.01,0.01,0.08,0.0,0.08,0.87,0.07,0.02,0.08,0.04,0.16,0.03,0.15,0.65,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.768245,0.025115,0.002485,0.02102,0.009550000000000001,0.08560000000000001,0.00733,0.080655,0.054783630960545324,0.01822893494061211,0.0050769627288912095,0.022549236529604905,0.010705704652759298,0.033704242699932836,0.009415931167959949,0.030511914917814537,AGN,0.77,0.87,0.65,AGN,0.768245,0.054783630960545324,2CXO J225710.6-362744,AGN,0.139065,0.04544664864291835,7.7145598799137325,AGN,0.768245,0.054783630960545324,AGN,6.277344555848742
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.01,0.01,0.01,0.1,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984645,0.00031,0.00015,0.00022,0.00061,0.00076,0.001585,0.011720000000000001,0.031999577308895,0.0019513348527886523,0.0012958314624900804,0.0016596247631179616,0.00336737868960995,0.0033813952495728512,0.004258040148461018,0.026219822254910093,AGN,0.99,1.0,0.88,AGN,0.984645,0.031999577308895,2CXO J230157.3+155550,AGN,0.002875,0.006010557528366385,16.711354072515476,AGN,0.984645,0.031999577308895,AGN,16.711354072515476
0.96,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.08,0.01,0.0,0.01,0.46636374999999985,0.06,0.01,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888455,0.01193,0.00035,2.9999999999999997e-05,0.000785,0.088025,0.00924,0.001185,0.15897440308375385,0.022246797972293012,0.0019827837581116664,0.00054717401199198,0.0029440520447917445,0.13603834314562127,0.015648235276454255,0.0035047193979059234,AGN,0.96,1.0,0.46,AGN,0.888455,0.15897440308375385,2CXO J230221.7+084651,AGN,0.109225,0.1387318186015468,2.713204802946576,AGN,0.888455,0.15897440308375385,AGN,2.617446137298765
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.01,0.0,0.0,0.03,0.04,0.002727499999999736,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983205,0.00553,0.00023999999999999998,0.0,5e-05,0.006,0.004745,0.00023,0.019527783010605905,0.008842923571834001,0.0015312559370479985,0.0,0.0007056897321046963,0.008850329277960709,0.011595017008155682,0.0014997831007680245,AGN,0.99,1.0,0.93,AGN,0.983205,0.019527783010605905,2CXO J230240.2+083610,AGN,0.016275,0.017057844091357074,31.438688016828827,AGN,0.983205,0.019527783010605905,AGN,26.42923127448921
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972000000000001,1e-05,0.0,0.0,0.00126,2.9999999999999997e-05,0.00066,0.0008399999999999999,0.008223601864610658,0.0003162277660168379,0.0,0.0,0.005607481060498005,0.0005471740119919801,0.0025240385834552474,0.003536510555181041,AGN,1.0,1.0,0.97,AGN,0.9972000000000001,0.008223601864610658,2CXO J230459.6+121205,AGN,0.0007,0.0026019550669006894,72.00737681877325,AGN,0.9972000000000001,0.008223601864610658,AGN,72.00737681877325
0.48,0.05,0.0,0.11,0.06,0.08,0.01,0.2,0.59,0.11,0.02,0.2,0.14,0.15,0.04,0.3,0.37,0.01,0.0,0.04,0.0,0.03,0.0,0.11,0.4811,0.057025,0.005305,0.10967,0.05932,0.083055,0.009245,0.19528,0.05507334267205027,0.02492881507053275,0.007415319410649954,0.03767506483750909,0.035004469899041615,0.030894116291317032,0.011670097093262164,0.0459061976096799,AGN,0.48,0.59,0.37,AGN,0.4811,0.05507334267205027,2CXO J231546.7-590315,AGN,0.258995,0.055959752670280104,2.830474363446001,AGN,0.4811,0.05507334267205027,AGN,2.000349529257197
0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.99,0.01,0.01,0.02,0.02,0.03,0.01,0.1,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949855,0.00075,0.00029499999999999996,0.0029500000000000004,0.00233,0.00611,0.00058,0.03713,0.03331987678832545,0.002783028071228395,0.0018003378061397868,0.0057297757661474305,0.0063333412359678825,0.008064299903459256,0.0025039708204909004,0.027738646912431265,AGN,0.96,0.99,0.88,AGN,0.949855,0.03331987678832545,2CXO J231600.6+253324,AGN,0.010390000000000002,0.010577257601967462,14.948363384499718,AGN,0.949855,0.03331987678832545,AGN,14.948363384499718
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997275,0.00015,1e-05,5.9999999999999995e-05,2e-05,0.001915,5e-05,0.0005200000000000001,0.005275149495720693,0.0012161327966052798,0.000316227766016838,0.0007726558075864026,0.0004469897088298563,0.004480831714408927,0.0007056897321046961,0.0023097478076480413,AGN,1.0,1.0,0.98,AGN,0.997275,0.005275149495720693,2CXO J231635.2+040518,AGN,0.0021750000000000003,0.00475939353561216,102.02561675359927,AGN,0.997275,0.005275149495720693,AGN,99.16744558200618
0.99,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.01,0.0,0.01,0.01,0.04,0.0,0.02,0.9472725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98297,0.00215,0.0,0.0009,0.00031,0.01009,2.9999999999999997e-05,0.0035499999999999998,0.01528766865198265,0.004615062166298389,0.0,0.0029323367130325594,0.001734043513556366,0.011163176811128477,0.0005471740119919798,0.006207740010344829,AGN,0.99,1.0,0.9472725,AGN,0.98297,0.01528766865198265,2CXO J231836.9+304836,AGN,0.01317,0.012442399821309125,36.78067687313805,AGN,0.98297,0.01528766865198265,AGN,34.97286712198577
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,2.9999999999999997e-05,0.0,0.0,0.0001,0.0001,5e-05,2e-05,0.0018202508929577195,0.0005471740119919801,0.0,0.0,0.0010914170564872033,0.0009954853042566682,0.0008355825501996784,0.0004469897088298562,AGN,1.0,1.0,0.99,AGN,0.9997,0.0018202508929577195,2CXO J231954.0+003641,AGN,0.00018,0.0014101732477212114,343.3083776570617,AGN,0.9997,0.0018202508929577195,AGN,309.40828710806164
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99997,1e-05,0.0,0.0,0.0,2e-05,0.0,0.0,0.0005471740119920031,0.000316227766016838,0.0,0.0,0.0,0.0004469897088298564,0.0,0.0,AGN,1.0,1.0,1.0,AGN,0.99997,0.0005471740119920031,2CXO J232007.5+002944,AGN,3.0000000000000004e-05,0.0005475397700622301,1005.8202477690065,AGN,0.99997,0.0005471740119920031,AGN,913.4259716029245
0.9,0.0,0.0,0.0,0.07,0.0,0.0,0.01,0.98,0.02,0.0,0.0,0.19,0.03,0.04,0.04,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897365,0.002335,7.000000000000001e-05,1e-05,0.07489499999999999,0.00545,0.008755,0.01112,0.05530090383497327,0.00627791264571173,0.0008341437500789635,0.000316227766016838,0.04795376459193316,0.008504106056477652,0.01214382342787672,0.011934740803135956,AGN,0.9,0.98,0.76,AGN,0.897365,0.05530090383497327,2CXO J232159.0+000738,AGN,0.016550000000000002,0.016102933100974326,7.965450981833556,AGN,0.897365,0.05530090383497327,AGN,7.965450981833556
0.87,0.06,0.0,0.0,0.0,0.02,0.0,0.03,0.95,0.14,0.02,0.01,0.02,0.08,0.01,0.08,0.76,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.86615,0.06703,0.0046,0.00064,0.0033599999999999997,0.028055,0.0007099999999999999,0.029455000000000002,0.04724096960488018,0.03164934092174404,0.006876575258607099,0.0026452594196784153,0.006414947509648976,0.019903218662143896,0.0027209011932268507,0.019915436214143017,AGN,0.87,0.95,0.76,AGN,0.86615,0.04724096960488018,2CXO J232207.1+194423,AGN,0.096435,0.037579510302751355,10.129507599419446,AGN,0.86615,0.04724096960488018,AGN,9.074636229813958
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.01,0.02,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916849999999999,0.00551,0.0,0.0,0.0005899999999999999,0.0019399999999999999,0.0001,0.000175,0.021971994528115612,0.01604984415804395,0.0,0.0,0.002785616567235995,0.0076088300213826825,0.0010914170564872035,0.0016422764907505882,AGN,1.0,1.0,0.93,AGN,0.9916849999999999,0.021971994528115612,2CXO J232424.7+144254,AGN,0.00755,0.017795588863057696,25.937067592656437,AGN,0.9916849999999999,0.021971994528115612,AGN,24.747166311806502
0.74,0.01,0.0,0.0,0.01,0.09,0.03,0.08,0.87,0.06,0.04,0.03,0.11,0.22,0.08,0.32,0.44,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.72155,0.01412,0.004695,0.00663,0.020649999999999998,0.094085,0.03271,0.10556,0.10110499354492689,0.017722575706981467,0.014187433110265516,0.00843885740573416,0.027550617716061036,0.04904072560400966,0.020793948357353598,0.07129950925511358,AGN,0.74,0.87,0.44,AGN,0.72155,0.10110499354492689,2CXO J232428.4+144323,AGN,0.14754499999999998,0.056768697889418435,3.5729345231455025,AGN,0.72155,0.10110499354492689,AGN,3.5729345231455025
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99988,8e-05,0.0,0.0,1e-05,2e-05,0.0,1e-05,0.001177704116910096,0.0008912880535463238,0.0,0.0,0.00031622776601683794,0.0004469897088298562,0.0,0.0003162277660168378,AGN,1.0,1.0,1.0,AGN,0.99988,0.001177704116910096,2CXO J232546.5+001749,AGN,0.0001,0.000997092871398745,483.2304415049788,AGN,0.99988,0.001177704116910096,AGN,459.711874429919
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99915,7.000000000000001e-05,2e-05,7.000000000000001e-05,2.9999999999999997e-05,0.00029,0.0,0.00037,0.0037405202166933362,0.0008341437500789635,0.0004469897088298564,0.0011385940437207615,0.00054717401199198,0.0016789040230813426,0.0,0.0024838013747619327,AGN,1.0,1.0,0.99,AGN,0.99915,0.0037405202166933362,2CXO J232801.4+001705,AGN,0.00043000000000000004,0.002193378879927248,160.46407392753008,AGN,0.99915,0.0037405202166933362,AGN,160.46407392753008
0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07272749999999974,0.0,0.0,0.01,0.03,0.01,0.01,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9771799999999999,0.014375,0.0,0.0,0.000915,0.006030000000000001,0.00035999999999999997,0.0011400000000000002,0.028071972421538843,0.020227296371945466,0.0,0.0,0.0032708521020482512,0.010081703265854471,0.001968317625352746,0.0037569288673748556,AGN,0.99,1.0,0.9,AGN,0.9771799999999999,0.028071972421538843,2CXO J232817.6+001946,AGN,0.020765,0.02268608678317028,19.934152711849844,AGN,0.9771799999999999,0.028071972421538843,AGN,18.842623516055706
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.01,0.01,0.0,0.01,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973350000000001,0.00076,0.0,2e-05,0.000965,0.00053,1e-05,0.00038,0.006690855142845526,0.0029717387555488854,0.0,0.00044698970882985626,0.003835164075171161,0.0022856780885164747,0.000316227766016838,0.0020639427947159446,AGN,1.0,1.0,0.98,AGN,0.9973350000000001,0.006690855142845526,2CXO J233023.4+000811,AGN,0.00132,0.0037888461773151155,94.65781691663453,AGN,0.9973350000000001,0.006690855142845526,AGN,94.65781691663453
