name,ra,dec,PU,significance,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,e_Fcsc_h,flux_aper90_ave_b,e_flux_aper90_ave_b,var_intra_prob,var_inter_prob,CSC_flags,DR3Name_gaia,_r_gaia,PU_gaia,RA_ICRS_gaia,DE_ICRS_gaia,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Plx,e_Plx,PM,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,cp_flag_gaia,_2MASS_2mass,_r_2mass,PU_2mass,RAJ2000_2mass,DEJ2000_2mass,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,cp_flag_2mass,Name_catwise,_r_catwise,PU_catwise,RA_ICRS_catwise,DE_ICRS_catwise,W1mag_catwise,e_W1mag_catwise,W2mag_catwise,e_W2mag_catwise,cp_flag_catwise,objID_unwise,_r_unwise,PU_unwise,RAJ2000_unwise,DEJ2000_unwise,W1mag_unwise,e_W1mag_unwise,W2mag_unwise,e_W2mag_unwise,cp_flag_unwise,AllWISE_allwise,_r_allwise,PU_allwise,RAJ2000_allwise,DEJ2000_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag,e_W3mag,W4mag,e_W4mag,cp_flag_allwise,gaia_precomputed,cp_flag_wise12,which_wise12,W1mag,e_W1mag,W2mag,e_W2mag
IC2395_CXO-82.0,130.79768576083043,-48.17047386454723,1.9836205446375124,8.029769,4.141058931506645e-15,1.813895029429255e-15,4.961673904672893e-15,1.0285947378758086e-15,3.609942034518387e-15,1.1633852794920888e-15,1.2712674870697924e-14,2.3878206844553563e-15,0.4424299767383013,0.743,,Gaia DR3 5329106257355993984,0.2847228917470454,0.0027508682193082,130.79780427161,-48.17047675661,17.586832,0.003094,19.000807,0.035135,16.398457,0.007529,1.3437,0.0723,5.537,741.5319213867188,703.4283447265625,788.3271484375,728.0615844726562,699.2266845703125,756.9580688476562,0,08431148-4810137,0.418,0.1200314447631119,130.797856,-48.170498,14.54800033569336,0.0230000000447034,13.798999786376951,0.0320000015199184,13.66100025177002,0.0610000006854534,0,J084311.46-481013.7,0.171,0.172821838122154,130.7977571,-48.1704736,13.664,0.039,13.524,0.029,0,1304m485o0098519,0.089,0.0880428743960577,130.7976548,-48.1704874,13.626593994365678,-0.0044990122856163,13.500182438803842,-0.0101870643388892,0,,,,,,,,,,,,,,-8,True,0.0,catwise,13.664,0.039,13.524,0.029
IC2395_CXO-109.0,130.68704870562297,-48.21189490127711,1.5567527270472534,7.1935277,8.148815661309303e-15,2.502131458179109e-15,1.5156309129770358e-15,4.970983129472727e-16,2.974423610738676e-15,1.4895753985464357e-15,1.2638870185025014e-14,2.954082503028531e-15,0.9601105074654211,0.956,,Gaia DR3 5329108598132004608,0.6942821595513541,0.0028300534129235,130.68731452038,-48.21197117339,14.950864,0.00287,15.546765,0.005778,14.208377,0.004427,1.4148,0.0185,6.54,691.095703125,683.071533203125,698.6885375976562,688.9553833007812,680.8486938476562,699.4830322265625,0,08424496-4812431,0.804,0.1200333620505565,130.687349,-48.211994,13.388999938964844,0.0280000008642673,12.758000373840332,0.0280000008642673,12.663999557495115,0.0309999994933605,0,J084244.95-481243.0,0.694,0.0420952254437483,130.6873242,-48.2119539,12.409,0.011,12.55,0.008,0,1304m485o0033973,0.857,0.0386038599774685,130.6874036,-48.2119217,12.47099256468235,-0.00203587474806,12.564660873295352,-0.0050341785922067,0,J084244.95-481242.9,0.68,0.088845078677212,130.687329,-48.2119231,12.508,0.024,12.615,0.025,10.389,,7.057,,0,True,0.0,allwise,12.508,0.024,12.615,0.025
IC2395_CXO-136.0,130.543182983824,-48.01796181149032,2.413053233412953,3.7598665,6.670906117179347e-15,3.854473655308993e-15,8.907058176622101e-16,3.9836972167939233e-16,4.692270366086277e-15,2.259509987930667e-15,1.2253882300927831e-14,4.4856494490965775e-15,0.2911082480365841,,,Gaia DR3 5329123372819159296,1.7257863591076985,0.0018886890374013,130.54302479929,-48.01749424933,13.919374,0.002763,14.321845,0.003009,13.341624,0.003835,0.9412,0.0148,8.178,1023.5401000976562,1011.060791015625,1037.3880615234375,1024.1529541015625,1012.01416015625,1041.3394775390625,0,08421033-4801030,1.615,0.1400127358847044,130.543059,-48.017521,12.666999816894531,0.0240000002086162,12.333000183105469,0.0209999997168779,12.234999656677246,0.0209999997168779,0,J084210.32-480102.9,1.788,0.0444401418755611,130.5430251,-48.0174765,12.103,0.013,12.132,0.009,0,1304m485o0040117,1.777,0.0275647639191776,130.5430257,-48.0174795,12.107508065737871,-0.0016100051342826,12.076627121670548,-0.0035421197257461,0,J084210.32-480102.9,1.761,0.0850209751174379,130.5430372,-48.0174826,12.094,0.023,12.117,0.023,12.682,0.517,8.653,,0,True,0.0,allwise,12.094,0.023,12.117,0.023
IC2395_CXO-26.0,130.595208660456,-48.077923198503726,0.384330829931735,21.76373,2.924617928496686e-15,8.831015852767124e-16,3.584760356299742e-15,6.877496524667411e-16,5.718678418601908e-15,1.3271128405712525e-15,1.2228056703398335e-14,1.7361153435170905e-15,0.0411135945793964,0.905,,Gaia DR3 5329122170228437888,0.1176333947822306,0.0027665642085445,130.59524587508,-48.07794440012,17.379025,0.004129,18.89302,0.023257,16.192636,0.008399,1.3804,0.0641,5.502,696.6138916015625,667.4222412109375,729.03369140625,707.6588134765625,677.08349609375,742.0171508789062,0,08422286-4804406,0.209,0.1400272775279159,130.595269,-48.077965,14.482000350952148,0.0299999993294477,13.638999938964844,0.0399999991059303,13.416000366210938,0.0439999997615814,0,J084222.85-480440.7,0.216,0.0608627837999544,130.59521,-48.0779831,13.425,0.014,13.372,0.013,0,1304m485o0038221,0.22,0.0605630948010419,130.5952075,-48.0779842,13.338090967547018,-0.0031808300210634,13.173574176649144,-0.0069758114465671,0,J084222.84-480440.6,0.128,0.1110344021097965,130.5952067,-48.0779587,13.411,0.028,13.405,0.03,12.201,,9.298,,0,True,0.0,allwise,13.411,0.028,13.405,0.03
IC2395_CXO-27.0,130.6486405228701,-48.0619723985484,0.6411694811941258,12.280109,6.306822079936473e-15,1.830138210159848e-15,1.6863610885410693e-15,4.694642618423678e-16,4.101204188239673e-15,1.1871498387555297e-15,1.2094387356717216e-14,2.2313958190091626e-15,0.586077523586215,0.35,,Gaia DR3 5329122342027193600,0.1154132902498064,0.002851540762465,130.64866630539,-48.0619453637,17.513924,0.003432,18.94215,0.026148,16.328138,0.007152,1.4081,0.0764,5.452,689.1162109375,655.6072387695312,730.5087280273438,694.8075561523438,663.0672607421875,726.97412109375,0,08423568-4803430,0.095,0.1400289710534216,130.648677,-48.061962,14.586999893188477,0.0399999991059303,13.881999969482422,0.0439999997615814,13.661999702453612,0.0529999993741512,0,J084235.69-480343.0,0.178,0.0508797870895702,130.6487143,-48.0619704,13.485,0.011,13.438,0.011,0,1304m485o0038729,0.474,0.0660614315185494,130.6488375,-48.0619745,13.52420055099986,-0.0036557877211513,13.33467922450413,-0.0079073589852441,0,J084235.69-480343.1,0.225,0.1148353287724644,130.6487246,-48.0619995,13.522,0.029,13.421,0.03,12.461,,8.918,,0,True,0.0,allwise,13.522,0.029,13.421,0.03
IC2395_CXO-12.0,130.6523779416921,-48.13373715531083,0.2529882549665628,20.99404,4.8772873241861256e-15,1.7732980726987344e-15,2.6522323870906377e-15,5.907275917581186e-16,4.361707044933675e-15,1.083399118050274e-15,1.189122675621044e-14,2.1603932029363318e-15,0.980665157417856,,,Gaia DR3 5329109903801970048,0.1089511982585524,0.002822254510139,130.65236029293,-48.13370927726,14.948035,0.003173,15.643533,0.007552,14.120306,0.005418,1.4109,0.0184,5.253,693.2262573242188,685.9212646484375,702.4192504882812,690.1868896484375,682.3861694335938,700.4988403320312,0,08423657-4808013,0.09,0.1400284396452377,130.652405,-48.13372,13.12600040435791,0.0299999993294477,12.440999984741213,0.0260000005364418,12.29699993133545,0.0240000002086162,0,J084236.56-480801.4,0.069,0.0484822019867084,130.6523545,-48.1337259,12.152,0.011,12.198,0.01,0,1304m485o0036456,0.022,0.0331204454903613,130.6523723,-48.1337324,12.148349803376748,-0.0017215390381819,12.157881202224925,-0.0038938322329068,0,,0.177,0.090044233071752,,,,,,,,,,,0,True,0.0,allwise,,,,
IC2395_CXO-63.0,130.5485946070645,-48.14351866936213,0.6629967848075403,11.232392,8.107198989595626e-15,2.5257530267702807e-15,1.6372110859627093e-15,4.884561385681297e-16,2.041570135572824e-15,7.126630891638235e-16,1.1785980211131161e-14,2.6694393475410984e-15,0.2017692546126309,0.981,,Gaia DR3 5329115916756045696,0.1576978387691686,0.0027570783449151,130.54862721749,-48.14348065118,15.714906,0.004782,16.528051,0.018337,14.795215,0.011626,1.378,0.028,5.243,707.8604736328125,693.6417236328125,719.1019287109375,707.2857666015625,694.3489379882812,720.9134521484375,0,08421167-4808366,0.126,0.1400271354845196,130.54864,-48.143501,13.550999641418455,0.0320000015199184,12.836999893188477,0.0280000008642673,12.64799976348877,0.0309999994933605,0,,,,,,,,,,-8,1304m485o0036165,0.292,0.0385985579005226,130.5486329,-48.1434418,12.516506567208546,-0.0020687064802823,12.405657579906393,-0.0043928696166642,0,,0.605,0.0968392413848848,,,,,,,,,,,0,True,0.0,allwise,,,,
IC2395_CXO-44.0,130.689665247675,-48.08900758963964,0.6530556309607486,10.472532,7.792848128982201e-15,2.645727510257078e-15,1.8835336234830838e-15,5.090059440367741e-16,1.8545531017203257e-15,7.00722673404532e-16,1.153093485418561e-14,2.783877399351321e-15,0.1395897920149672,0.922,,Gaia DR3 5329110419198055040,0.3751636440463824,0.0027506760550817,130.68979117898,-48.08906910523,16.227577,0.003134,17.17752,0.034648,15.116828,0.011001,1.3684,0.0398,5.329,710.6921997070312,692.5673828125,730.1387939453125,711.7749633789062,696.7337036132812,729.2853393554688,0,08424556-4805207,0.5,0.1200314955101368,130.689835,-48.089088,13.562999725341797,0.0750000029802322,12.864999771118164,0.061999998986721,12.62600040435791,0.0399999991059303,0,,,,,,,,,,-4,1304m485o0100985,0.541,0.0495763039606624,130.6898806,-48.0890509,12.531861343750988,-0.002620777389993,12.434537455625788,-0.0056108126667879,0,,,,,,,,,,,,,,-8,True,0.0,unwise,12.531861343750988,-0.002620777389993,12.434537455625788,-0.0056108126667879
IC2395_CXO-123.0,130.59843572134332,-48.01516370927756,1.339476788885786,6.831548,4.828345151684171e-15,1.685116338606009e-15,2.773859196930852e-15,6.550258707408808e-16,3.894467205213884e-15,2.146875727907087e-15,1.1496671553828906e-14,2.806733218005116e-15,0.0669285119510596,,,Gaia DR3 5329123441538705920,1.0769580140150803,0.0027741798499736,130.59880308837,-48.01533430727,15.975752,0.00309,16.891611,0.006932,15.031223,0.005496,1.3839,0.0335,5.728,705.71435546875,689.4994506835938,722.2003784179688,702.0752563476562,686.734619140625,719.853515625,0,08422372-4800552,1.185,0.1400274667693449,130.598837,-48.015354,13.694000244140623,0.0599999986588954,12.95199966430664,0.0649999976158142,12.72700023651123,0.0469999983906745,0,J084223.69-480055.1,0.843,0.0902426254595908,130.5987059,-48.0153124,12.811,0.022,12.817,0.021,0,1304m485o0040162,1.193,0.0440873162013747,130.5988517,-48.0153438,12.703287023398582,-0.0023642556354155,12.664199981562875,-0.0053143423402254,0,,,,,,,,,,,,,,-8,True,0.0,catwise,12.811,0.022,12.817,0.021
IC2395_CXO-28.0,130.5979090079969,-48.187436149576925,0.9426444536811016,9.545311,8.219585585354391e-15,2.3466680359775007e-15,1.8873941913941903e-15,5.19161160618688e-16,1.299878424067782e-15,6.338591509833293e-16,1.1406858200816362e-14,2.4855897901823518e-15,0.3852986945213636,0.162,,Gaia DR3 5329103822128254464,0.2183141272672474,0.0028299948409846,130.59782919821,-48.18746524201,16.56017,0.003828,17.583553,0.014587,15.477059,0.008754,1.4039,0.0443,5.212,696.8209228515625,676.3649291992188,718.36083984375,701.5164184570312,679.7095947265625,722.1251220703125,2,08422348-4811149,0.242,0.1400285749938205,130.597863,-48.187496,14.005999565124512,0.0340000018477439,13.217000007629396,0.0350000001490116,13.031000137329102,0.0399999991059303,0,J084223.49-481115.0,0.273,0.0458872729065478,130.5978758,-48.1875087,12.88,0.012,12.917,0.009,0,1304m485o0034738,0.283,0.0495807605306735,130.5978577,-48.1875068,12.871254283860406,-0.0024956684725776,12.810168893203038,-0.0057076739225848,0,J084223.49-481115.0,0.272,0.0894447416833432,130.5979159,-48.1875115,12.938,0.023,12.961,0.026,10.222,0.176,7.948,0.248,0,True,0.0,allwise,12.938,0.023,12.961,0.026
IC2395_CXO-61.0,130.74834711129785,-48.14759840021891,1.2828965174124125,7.1771464,7.978845608028655e-18,6.028102749890869e-18,1.1797641483811193e-15,4.343240867854537e-16,1.0197447658345161e-14,2.352875163009049e-15,1.1385190652334308e-14,2.3926335455078865e-15,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-103.0,130.5368140073166,-48.01789408460714,1.390909763866515,10.280297,6.433087399965719e-15,2.0321151446863533e-15,3.0530990240074497e-15,6.831137743159003e-16,1.4501784084552653e-15,5.833135355500001e-16,1.0936364832428434e-14,2.2217990617244386e-15,0.7201436152670818,0.97,,Gaia DR3 5329123338459413632,0.4877441183628897,0.0028298045586223,130.53662142304,-48.01793605647,12.34317,0.002763,12.59897,0.00289,11.922894,0.003855,1.4144,0.0097,5.402,694.5790405273438,689.948974609375,699.556640625,694.7628173828125,689.357666015625,699.5946044921875,0,08420879-4801046,0.469,0.1400285948861874,130.536646,-48.01796,11.425000190734863,0.0240000002086162,11.145999908447266,0.0240000002086162,11.086999893188477,0.0240000002086162,0,J084208.79-480104.7,0.548,0.0412970626776287,130.5366262,-48.0179798,10.988,0.013,11.0,0.008,0,1304m485o0040088,0.611,0.0167408896358586,130.5366523,-48.018025,10.97865000357851,-0.0008826370783514,10.967228928377654,-0.0018796189740195,0,J084208.79-480104.7,0.532,0.0792505355552882,130.5366372,-48.0179829,10.971,0.023,11.008,0.021,11.122,0.133,9.029,,0,True,0.0,allwise,10.971,0.023,11.008,0.021
IC2395_CXO-129.0,130.47546200087567,-48.18229714344647,1.9731983110679456,5.069829,2.613955534142568e-15,2.0987831190492522e-15,1.2285946083446557e-15,4.760631112561843e-16,6.6475761055574404e-15,1.9027161759450125e-15,1.0490126248044662e-14,2.8726043084469248e-15,0.2398858643193352,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-113.0,130.71442657496104,-48.18929641690453,1.7076574534260105,4.9825916,3.079100625237637e-15,2.6067463417492248e-15,7.884158332553299e-16,3.462266776816796e-16,6.274585762927772e-15,1.850698719669332e-15,1.014210222142074e-14,3.215600278882182e-15,0.2857384573743319,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-45.0,130.71776985160136,-48.08453862917876,0.7076972352489483,13.802293,2.457267144189642e-16,1.5380667450410568e-16,2.291930912025707e-15,5.442470646756892e-16,7.466477362198213e-15,1.6441694435756528e-15,1.0004134988642883e-14,1.738722093871815e-15,0.0022618538462664,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-4,,,,,,,,,,-4,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-100.0,130.57573266057057,-48.05383916235621,1.1735104196892188,5.0337744,3.0447203301704904e-15,1.2253224592114496e-15,8.591335809822074e-16,3.3344629053881887e-16,5.820515324464545e-15,3.6208027555274855e-15,9.724369235617244e-15,3.837031945678526e-15,0.6025730698478202,,,Gaia DR3 5329123029221847296,0.7166449889032303,0.0030159505698867,130.57544185212,-48.05379624071,17.882193,0.003403,19.71331,0.037355,16.564774,0.005938,1.4563,0.0969,5.369,673.1444702148438,631.1893920898438,712.5306396484375,667.1878662109375,626.81787109375,706.355224609375,0,08421811-4803137,0.641,0.1400323518091444,130.575468,-48.053818,14.62399959564209,0.0350000001490116,13.913000106811523,0.0430000014603138,13.767000198364258,0.050000000745058,0,J084218.11-480313.7,0.674,0.0494916109376124,130.5754555,-48.0538115,13.522,0.012,13.394,0.01,0,1304m485o0038985,0.695,0.0660685973303505,130.5754445,-48.0538244,13.506185263484506,-0.0034874378766895,13.28280001494455,-0.0075308217663081,0,J084218.11-480313.6,0.654,0.1096413222886335,130.5754688,-48.053796,13.595,0.028,13.503,0.029,12.783,,9.074,,0,True,0.0,allwise,13.595,0.028,13.503,0.029
IC2395_CXO-31.0,130.63359536788525,-48.17055024289703,0.877471920898182,7.762706,1.8632845285350574e-15,1.4162856696929909e-15,1.2984773059673794e-15,5.45982190770723e-16,6.475700479984802e-15,1.6182305226673876e-15,9.637462314487241e-15,2.2187004474035896e-15,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-128.0,130.6344323820194,-48.18550471611692,1.4585266319619092,3.799639,5.096765708732107e-15,2.747296129229838e-15,8.599148540442518e-16,3.5511374519738324e-16,3.516690379753688e-15,1.727720175619052e-15,9.473370942530046e-15,3.264775459193249e-15,4.798900316360655e-05,,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,-4,,,,,,,,,,-4,,,,,,,,,,-4,,,,,,,,,,,,,,-4,True,,,,,,
IC2395_CXO-98.0,130.73840099702656,-48.074745691229865,1.7873538430242333,3.8441136,4.751883480999445e-15,1.8070746539439345e-15,9.51008302358376e-16,3.725011472604689e-16,3.731613759998379e-15,2.152897160458986e-15,9.4345055433562e-15,2.835355726033212e-15,0.0364498489570451,,,Gaia DR3 5329111862298059136,1.3794050103272972,0.0026446576337968,130.73840891646,-48.07512882275,17.411448,0.003369,18.60365,0.021065,16.274084,0.008414,1.309,0.0687,6.161,754.2967529296875,721.7532958984375,791.8824462890625,740.2993774414062,702.8810424804688,780.2571411132812,2,,,,,,,,,,,,-4,J084257.12-480427.9,1.515,0.0448778094247034,130.7380033,-48.0744194,12.147,0.011,12.268,0.009,0,1304m485o0201371,1.429,0.1155302028854792,130.7383586,-48.0751415,,,13.680668159745307,-0.0130527857400525,2,,1.425,0.0850410358518756,,,,,,,,,,,0,True,0.0,allwise,,,,
IC2395_CXO-119.0,130.77056665656926,-48.08212243677911,1.9093312075013225,4.6942554,3.9291176254852755e-15,1.5022096587654836e-15,2.2073048294006615e-15,7.655361826094079e-16,3.2636297833167864e-15,1.230199088165939e-15,9.400052238202724e-15,2.087119858153049e-15,0.9999999999801504,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,J084304.89-480454.3,1.315,0.2104010481641192,130.7703905,-48.0817767,16.228,0.03,16.656,0.146,0,1304m485o0101189,1.136,0.7865002803995431,130.7703697,-48.0818357,16.133165352398777,-0.0213306966682387,16.301016244141163,-0.0820778767386022,0,,,,,,,,,,,,,,-8,,0.0,catwise,16.228,0.03,16.656,0.146
IC2395_CXO-39.0,130.51842058831278,-48.11769163801982,0.7492032977533759,10.356618,7.978845608028655e-18,6.028102749890869e-18,2.144364813052947e-15,5.251424157461168e-16,7.023562095281587e-15,1.7423792386932157e-15,9.175905753942562e-15,1.819806667277484e-15,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-36.0,130.53394197580374,-48.14053302354807,0.6868771625016107,12.105185,4.8169842910431546e-15,1.5312910060247917e-15,2.655826495739433e-15,5.991704852843933e-16,1.4533395995360764e-15,5.7901104418336875e-16,8.926150386318664e-15,1.7433046792958102e-15,0.4221259508185405,0.488,,Gaia DR3 5329115912443805312,0.0301808310580122,0.0080534434101196,130.5339403607,-48.14052470955,16.013487,0.003455,16.521133,0.008595,14.779227,0.005527,2.4218,0.3131,6.879,449.755126953125,394.1004028320313,547.13330078125,468.68017578125,418.1786193847656,531.7483520507812,2,08420815-4808260,0.107,0.140230098279221,130.533961,-48.14056,13.656999588012695,0.0320000015199184,12.847000122070312,0.0209999997168779,12.777999877929688,0.0289999991655349,0,,,,,,,,,,-8,1304m485o0036259,0.069,0.039328494293578,130.5339537,-48.1405154,12.555056264626272,-0.0020848941587366,12.491120905069865,-0.004639719147809,0,J084208.14-480825.8,0.033,0.1078992143780481,130.533953,-48.1405276,12.601,0.027,12.611,0.028,11.35,,8.728,,0,True,0.0,allwise,12.601,0.027,12.611,0.028
IC2395_CXO-9.0,130.63384595755124,-48.14100576001342,0.451037546427737,12.190339,4.173301685304453e-15,1.4276243651939372e-15,1.3135720189114104e-15,4.282295822400345e-16,3.1915696327273158e-15,9.986215673838185e-16,8.678443336943181e-15,1.794083871519105e-15,0.3531097856797115,0.964,,Gaia DR3 5329109869442215296,0.2445491882778724,0.0052943465923567,130.63375674175,-48.14097304505,17.181805,0.005425,18.353746,0.019345,15.565958,0.0086,1.3099,0.2171,8.054,786.0816650390625,667.2305908203125,937.3876953125,664.7991333007812,624.2316284179688,716.025146484375,0,08423212-4808275,0.039,0.140099347770359,130.633843,-48.140995,13.76200008392334,0.0320000015199184,13.019000053405762,0.0350000001490116,12.692999839782717,0.032999999821186,0,J084232.11-480827.6,0.063,0.0377701899079154,130.6338204,-48.1410015,12.475,0.011,12.394,0.008,0,1304m485o0036233,0.192,0.0388597123725845,130.6337674,-48.1409963,12.525862971411868,-0.0021168547012295,12.345148842102589,-0.0044049010107489,0,J084232.11-480827.5,0.113,0.1205155062457939,130.6338065,-48.1409885,12.541,0.027,12.411,0.031,10.929,0.53,7.49,,0,True,0.0,allwise,12.541,0.027,12.411,0.031
IC2395_CXO-132.0,130.42337131870377,-48.13529194633456,2.5154052755723524,5.2042046,7.978845608028655e-18,6.028102749890869e-18,3.394256899042466e-15,9.502501102360441e-16,5.2019858745645976e-15,1.7907725800930738e-15,8.604221619215093e-15,2.0272834147300627e-15,,,,Gaia DR3 5329116569580589568,1.3135119794059047,0.0055085684347205,130.42375161913,-48.13502982047,20.350166,0.00639,21.466177,0.13536,19.085339,0.028415,0.5665,0.5239,6.161,7328.18701171875,3308.586181640625,12365.630859375,1725.7413330078125,1452.25732421875,2008.2254638671875,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
IC2395_CXO-104.0,130.63528276119044,-48.01290043415588,1.4363293438468463,6.064333,3.8486433096469535e-15,1.2405737983376952e-15,1.910036285067004e-15,5.460473673551685e-16,2.708242967708577e-15,1.4557013855152529e-15,8.466922562422535e-15,1.9890343386449e-15,0.05125010536451,,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,-4,,,,,,,,,,-4,,,,,,,,,,-4,,,,,,,,,,,,,,-8,True,,,,,,
IC2395_CXO-74.0,130.63455533186408,-48.05091990535441,0.8882168635519674,7.681114,6.553445472369296e-15,2.1133709669557188e-15,1.7117397553333585e-15,4.907098331589596e-16,1.4466251737305954e-16,1.0035717466885076e-16,8.409847745075714e-15,2.171912647147154e-15,0.277796808408866,0.582,,Gaia DR3 5329122410746641024,0.2547060948710202,0.0029125535600225,130.63457456012,-48.0509894797,16.636423,0.003367,17.968813,0.012599,15.479908,0.006715,1.4087,0.0534,5.05,700.081298828125,674.4876098632812,722.6192626953125,690.77490234375,666.3838500976562,717.77001953125,0,08423230-4803035,0.284,0.14003025860506,130.634592,-48.050995,13.869999885559082,0.0260000005364418,13.157999992370604,0.0219999998807907,12.864999771118164,0.0230000000447034,0,J084232.29-480303.4,0.157,0.0411032033423187,130.6345497,-48.0509633,12.638,0.011,12.669,0.009,0,1304m485o0039084,0.258,0.0386098863634691,130.6345195,-48.0509875,12.79115531801234,-0.0023025068352673,12.672583279896015,-0.0050272944713832,0,J084232.29-480303.7,0.392,0.0896472717097402,130.6345597,-48.0510287,12.793,0.024,12.732,0.024,12.377,,9.211,,0,True,0.0,allwise,12.793,0.024,12.732,0.024
IC2395_CXO-79.0,130.46897251844908,-48.19001514164469,2.162908802349119,5.4571195,7.978845608028655e-18,6.028102749890869e-18,2.36250047600724e-15,6.484485405810056e-16,5.9581114879514495e-15,2.5404225971010418e-15,8.328590809566717e-15,2.621882686099056e-15,,,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,-4,,,,,,,,,,-8,,,,,,,,,,-4,,,,,,,,,,,,,,-4,True,,,,,,
IC2395_CXO-49.0,130.5743483049203,-48.06475445584354,0.7643083345827014,9.68634,4.904506685626957e-15,1.5756849342984834e-15,1.3272804247298448e-15,4.2502421279318334e-16,1.9438401139363856e-15,8.605465994577039e-16,8.175627224293187e-15,1.844984835567463e-15,0.7514906727593286,0.257,,Gaia DR3 5329122238947872512,0.2287061616789563,0.0028212350841431,130.57425602402,-48.0647391996,10.67666,0.002765,10.696185,0.002846,10.619621,0.003793,1.4034,0.0145,6.128,708.5686645507812,701.506591796875,716.180419921875,708.8058471679688,701.9884033203125,716.0280151367188,0,08421782-4803531,0.167,0.1400284202983094,130.574279,-48.064754,10.505000114440918,0.0219999998807907,10.432000160217283,0.0209999997168779,10.41800022125244,0.0189999993890523,0,J084217.81-480353.0,0.263,0.0375062460296948,130.5742393,-48.0647483,10.427,0.012,10.437,0.008,0,1304m485o0038656,0.29,0.0113559892233129,130.5742282,-48.0647465,10.41133212456698,-0.0006685555217987,10.416954439728258,-0.0014159078409139,0,J084217.82-480353.0,0.216,0.0760523404718092,130.5742595,-48.0647458,10.405,0.023,10.446,0.02,10.55,0.083,9.34,,0,True,0.0,allwise,10.405,0.023,10.446,0.02
IC2395_CXO-86.0,130.63459306504635,-48.1569375939678,1.155385572435644,3.3195243,2.775854583306175e-15,1.1818960933767529e-15,6.216559466730066e-16,2.6335868202860807e-16,4.433847477815297e-15,3.564242244955696e-15,7.831358007794479e-15,3.764313875285361e-15,0.0031877587710847,,,Gaia DR3 5329109766363013376,0.4930659663405281,0.0025512414703434,130.63438777831,-48.15693978431,17.70877,0.003262,19.229637,0.035977,16.513824,0.009598,1.2712,0.0771,5.486,773.5094604492188,734.1914672851562,826.1287231445312,781.5164794921875,738.5662841796875,832.1580810546875,0,08423226-4809250,0.416,0.1400231679951571,130.634421,-48.156952,14.87399959564209,0.032999999821186,14.06999969482422,0.0529999993741512,13.791000366210938,0.0520000010728836,0,J084232.27-480925.2,0.372,0.0990327601119952,130.6344772,-48.157006,13.561,0.02,13.513,0.021,0,1304m485o0035713,0.322,0.0825393092738241,130.6344731,-48.1569777,13.584660313169442,-0.0040607463276979,13.469493295176038,-0.0092774787734778,0,,0.308,0.1260257417173174,,,,,,,,,,,0,True,0.0,allwise,,,,
IC2395_CXO-142.0,130.4825682488588,-48.05916220608434,2.6000471699354706,3.247912,3.2081770321372883e-16,2.583569365571519e-16,7.847201709155438e-16,3.9805792501078844e-16,6.541151649388765e-15,3.094885381382078e-15,7.646689523518038e-15,3.1310563620324026e-15,,,,Gaia DR3 5329117325505160704,2.3290075187955988,0.0519318978436182,130.48265607074,-48.05980648439,21.19131,0.0351,21.577923,0.223506,19.912989,0.22184,,,,,,,,,,2,,,,,,,,,,,,-4,,,,,,,,,,-8,1304m485o0101914,0.17,0.4538022976098733,130.4826265,-48.0591356,15.441479503936788,-0.0143688010023623,15.5441320751155,-0.0476706542683783,0,,,,,,,,,,,,,,-8,True,0.0,unwise,15.441479503936788,-0.0143688010023623,15.5441320751155,-0.0476706542683783
