name,usrid,ra,dec,significance,net_counts,remove_code,flux_significance_b_max,theta_mean,theta_median,e_theta,NET_COUNTS_broad,NET_ERR_broad,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b,ra_ave,dec_ave,PU_ave,PU,err_ellipse_r0
IC2395_CXO-122.0,122.0,130.78264909183957,-48.03481055597508,9.755827,77.924736,0,6.09473,8.094959179472838,8.094959179472838,0.009899295540699349,81.89122246467201,9.88073163457263,1.440238393913998e-14,8.711886804429117e-15,4.323437819914406e-15,8.649318713670195e-16,1.789525592866993e-14,2.8781223571501626e-15,,0.0,0.3567541007498265,,6.09473,0,3.662107768772432e-14,9.215675077715156e-15,130.78264882349535,-48.034810254938165,1.5140974379142969,1.552223072460577,1.552223072460577
IC2395_CXO-29.0,29.0,130.69423889335852,-48.176442977704,30.134605,127.34396,0,10.8064,4.818531414656055,4.818531414656055,0.005148039734796939,124.3382525016996,11.274338190464457,6.661388288388803e-15,1.9196886052416495e-15,3.466496810028557e-15,7.072436918836001e-16,2.6076228733700834e-14,3.728399072449252e-15,,0.0,1.0,,10.8064,0,3.62041138321182e-14,4.2528058531097115e-15,130.69423832184046,-48.17644251527563,0.5377401957497984,0.5129175136053163,0.5129175136053163
IC2395_CXO-40.0,40.0,130.72723013980365,-48.1083528224763,34.183174,134.19066,0,8.38197,4.350350335389777,4.350350335389777,0.010899375370614361,130.71312804731335,11.53668440601985,1.7660675169696945e-14,3.217957472310944e-15,7.860848345229775e-15,1.0479275811720078e-15,1.01363907432531e-14,1.8941533820551456e-15,2.0320022397249513,1.0,0.999979265718721,0.846,8.38197,0,3.5657914258179817e-14,3.878301115660541e-15,130.72722988521758,-48.1083530299223,0.4579988051041346,0.44173754297721757,0.44173754297721757
IC2395_CXO-84.0,84.0,130.46527190461293,-48.16649731742673,8.347887,35.875854,0,3.72181,6.917939515809608,6.917939515809608,0.01050556306033723,32.1782945505745,6.4317250566894835,2.6058196726885804e-14,1.9038825929707063e-14,9.917407935984011e-16,4.021817999478948e-16,8.047872949092301e-15,1.938644064134062e-15,,0.0,0.9256714889744873,,3.72181,0,3.50978104695765e-14,1.9141498995358165e-14,130.4652722824968,-48.16649762776087,1.7618609895723212,1.6718873633999334,1.6718873633999334
IC2395_CXO-116.0,116.0,130.8074544011045,-48.12243839925391,4.749144,21.423183,0,3.22918,7.5687936931669695,7.5687936931669695,0.010619322157987554,20.169285788775294,5.514481299920853,2.3499063877694392e-14,1.8476139248749977e-14,1.6631225634575176e-15,6.187511646436774e-16,9.51798439732765e-15,3.4458346381036618e-15,,-1.0,,,,0,3.468017083847956e-14,1.8804902310198325e-14,130.80745478879888,-48.12243846116262,2.6335268743052445,2.562999585000232,2.562999585000232
IC2395_CXO-72.0,72.0,130.73837547008173,-48.0599411093316,17.227936,86.55606,0,6.82183,5.7752136411774035,5.7752136411774035,0.010098940155447877,77.1728428583443,9.066469795500616,3.002753618875046e-14,5.483768658454563e-15,3.5449652476224373e-15,7.38853252933003e-16,5.826809846709371e-16,3.430949476119006e-16,6.089203351473362,1.0,0.30885491394689035,0.986,6.82183,0,3.4155182421043836e-14,5.543945974835528e-15,130.738375313451,-48.059940962096725,0.8499027735123762,0.7993258242397088,0.7993258242397088
IC2395_CXO-94.0,94.0,130.80400326672398,-48.10113163629635,15.179233,96.82132,0,7.05577,7.453098713270229,7.453098713270229,0.010930445560200841,96.0455180837182,10.26513239133577,6.7302440350347205e-15,2.981996157168861e-15,4.581136012035714e-15,9.018382351939637e-16,2.2117773209453427e-14,3.0564166034734554e-15,,0.0,0.027888196158401546,,7.05577,0,3.342915325652386e-14,4.364320764771516e-15,130.80400416348172,-48.10113154677085,1.1832520389977403,1.176818031075963,1.176818031075963
IC2395_CXO-78.0,78.0,130.69384301447698,-48.21748003455136,10.668069,56.938213,0,5.30832,6.905818393839999,6.905818393839999,0.002847416439046402,58.42976769881718,8.271188851980064,2.0800394963628222e-14,5.638150451293895e-15,4.264059068528094e-15,8.431018906081712e-16,6.120760764481142e-15,1.882269692818209e-15,0.012102620683340882,1.0,0.4466951110520344,0.088,5.30832,0,3.118521479663746e-14,6.003540664131007e-15,130.69384365206852,-48.21747976924969,1.3091430187175035,1.325442613387729,1.325442613387729
IC2395_CXO-34.0,34.0,130.54063406785107,-48.14942293637326,15.731441,53.87192,0,5.10876,3.7953816619700764,3.7953816619700764,0.010038821277078558,52.21285564511215,7.353521360866927,1.970559103642635e-14,5.2462713858054575e-15,3.1155317606311077e-15,6.506166258471779e-16,5.194435868895091e-15,1.444707786959725e-15,2.1359333872675728,1.0,0.8379892483896221,0.856,5.10876,0,2.8015558665952547e-14,5.480314410419528e-15,130.54063438464678,-48.149423105647216,0.6163610879455147,0.59997846181242,0.59997846181242
IC2395_CXO-141.0,141.0,130.58605197007458,-47.96367741583811,7.399621,54.76921,0,6.03983,9.102919934138395,9.102919934138395,0.00041647878949113704,68.00154211128083,9.42522913761447,4.176447203610709e-15,3.548879127872124e-15,3.32920276252244e-15,8.885723470257815e-16,1.951693462578809e-14,3.303517394679297e-15,1.2662308222328558,1.0,0.8362321555425423,0.74,6.03983,0,2.702258459192124e-14,4.929232298958328e-15,130.5860526769488,-47.96367709695328,2.1636243071407906,2.411525647829171,2.411525647829171
IC2395_CXO-4.0,4.0,130.6474432487236,-48.15703972144032,29.446436,78.02806,0,6.69292,2.8348454401612653,2.8348454401612653,0.0024998982657138402,77.2555450906195,8.833503813313222,1.1025407733714882e-15,7.764297749845481e-16,3.256838877298997e-15,6.54850476486179e-16,2.2105122620125528e-14,2.989346868252785e-15,2.077692237611778,1.0,0.044621234605536575,0.851,6.69292,0,2.646450227079601e-14,3.157192905219677e-15,130.64744382777457,-48.15703935758113,0.40231604642450813,0.29283730107268297,0.29283730107268297
IC2395_CXO-54.0,54.0,130.6740179479854,-48.20494916737251,10.693027,65.48947,0,6.57899,5.8970391792354535,5.8970391792354535,0.0021481209353160224,61.58791620260038,8.262383395812412,1.1425726130435167e-14,2.946915103227694e-15,4.069205512556096e-15,7.901725459799575e-16,9.808671667782265e-15,2.4863830415174886e-15,,0.0,0.8550675023338223,,6.57899,0,2.5303603310773528e-14,3.935833063939284e-15,130.6740183829267,-48.204949010403276,0.982262765767186,0.9478227113848738,0.9478227113848738
IC2395_CXO-48.0,48.0,130.66368658788682,-48.06562313601009,23.256233,69.75275,0,6.67411,3.40113107836678,3.40113107836678,0.0073946272865055285,70.92225842427598,8.487913413335914,1.7637591880484562e-15,7.674855210742296e-16,3.3111572359598896e-15,6.462453172028294e-16,1.9135553394450174e-14,3.02387469654256e-15,0.6585085818980676,1.0,0.3194830058720397,0.583,6.67411,0,2.421046981845852e-14,3.185982613803083e-15,130.66368602352895,-48.06562332543913,0.48276290456743826,0.47573574939552354,0.47573574939552354
IC2395_CXO-22.0,22.0,130.59988012127272,-48.092992273951836,2.7632787,5.654929,0,2.38475,1.4670015789361837,1.4670015789361837,0.0,5.917962466487936,2.45017654026243,2.1301571931887502e-14,1.0908308187589594e-14,1.4705387504961855e-15,7.582957689522932e-16,7.978845608028655e-18,6.028102749890869e-18,,-1.0,,,,4,2.2780089527991715e-14,1.0934634713911017e-14,130.59988038772678,-48.09299252076171,0.9816521368921968,0.9928696449414334,0.9928696449414334
IC2395_CXO-89.0,89.0,130.46852729692324,-48.12924812083973,9.311636,49.304,0,5.0574,6.095636885157621,6.095636885157621,0.010963422934188838,47.00468299546895,7.2972330315343905,1.5400515256924703e-14,3.6960904338083455e-15,3.010700456948793e-15,6.674762972644729e-16,3.683038755376171e-15,1.1769627396536066e-15,0.2899819060330036,1.0,0.5858463147315005,0.41,5.0574,0,2.2094254469249664e-14,3.9359687997788264e-15,130.4685267571784,-48.12924798200482,1.1779732874801232,1.1497234155972087,1.1497234155972087
IC2395_CXO-83.0,83.0,130.7551952387577,-48.1696247378284,13.024993,76.21414,0,6.59034,6.401724319696489,6.401724319696489,0.008130762974162487,73.08815634453298,9.018284722570055,1.201494053406408e-14,2.8306214078851996e-15,5.884857693379648e-15,9.836943397111931e-16,4.1904799791658256e-15,1.1238430123101578e-15,0.21504777153240096,1.0,0.5351144330835338,0.357,6.59034,0,2.2090278206609554e-14,3.2004835923772833e-15,130.7551955755131,-48.16962443718847,1.0288927399831782,1.0042876950273363,1.0042876950273363
IC2395_CXO-20.0,20.0,130.65273074108347,-48.10225667545828,32.81651,88.835976,0,7.53773,1.5202602085456538,1.5202602085456538,0.010516260116924192,78.253546851158,8.889935686128096,1.2272074029587711e-14,2.960535387262629e-15,4.559951900229846e-15,7.77137584277554e-16,5.048358639875733e-15,1.1914430294069495e-15,3.1328698592406465,1.0,0.9954911152747693,0.923,7.53773,0,2.188038456969329e-14,3.284547015412239e-15,130.65273026776543,-48.10225643212098,0.2956969594068712,0.25700014566474083,0.25700014566474083
IC2395_CXO-47.0,47.0,130.51576965587424,-48.06849378939738,17.724297,73.017815,0,6.70714,4.948068348316663,4.948068348316663,0.00791245447616351,72.22749042084564,8.667185613692507,1.0445770904789266e-14,2.5302969515504247e-15,5.017678733730344e-15,8.312372267752781e-16,6.033825739137253e-15,1.4434833797547687e-15,0.5526040321918944,1.0,0.9338804960407364,0.543,6.70714,0,2.1497275377656864e-14,3.0293567399417783e-15,130.51576976344074,-48.068494191795224,0.7089430665619643,0.6992617651061102,0.6992617651061102
IC2395_CXO-25.0,25.0,130.5534913909661,-48.08707256911071,28.237099,83.8685,0,6.93031,3.073741407509024,3.073741407509024,0.008155773546624667,82.37745218851869,9.111851498083913,5.155628546524502e-15,1.5477464118924322e-15,5.895543655946671e-15,8.857205870805166e-16,9.502713823066231e-15,1.9317701462637617e-15,0.9157401088587434,1.0,0.2584710044815931,0.661,6.93031,0,2.0553886025537402e-14,2.6290218355692802e-15,130.55349173884338,-48.087072876803404,0.41403953765954005,0.3982877821965702,0.3982877821965702
IC2395_CXO-97.0,97.0,130.62203311322472,-48.09454725322142,4.7138114,9.6523695,0,2.28556,1.1612276793906466,1.1612276793906466,0.0031021318535698894,9.507872481758465,3.165467179049629,1.5005619030859135e-14,6.881045273155096e-15,2.892905386260347e-16,1.805284553389466e-16,2.588438267459949e-15,1.3585544358031592e-15,,-1.0,,,,0,1.788334783694512e-14,7.0161987378806196e-15,130.62203293007488,-48.09454737165935,0.7138566967886005,0.702672556271154,0.702672556271154
IC2395_CXO-105.0,105.0,130.52440104618242,-48.00601696824588,8.865565,44.54942,0,5.45799,7.495858871907705,7.495858871907705,0.0036916943706066796,42.5065693122433,7.310058326320226,4.23297877582779e-15,1.6270848083714295e-15,3.1503605061695558e-15,7.089165093237761e-16,9.913903244637345e-15,3.103461843101147e-15,,0.0,0.5845220374788258,,5.45799,0,1.729724252663469e-14,3.575114404100891e-15,130.5244004512929,-48.006016614045656,1.7898400443856537,1.7488553206123203,1.7488553206123203
IC2395_CXO-77.0,77.0,130.59890523320422,-48.03535840401314,14.662509,54.403744,0,5.37817,4.773961714532893,4.773961714532893,0.000157591339598806,50.52079150278922,7.287142187269008,1.1547002423363348e-15,8.629786479067327e-16,1.9260525310626782e-15,5.288493573606419e-16,1.3821759130323174e-14,2.2172513475890747e-15,1.016413695521539,1.0,0.9351148871987535,0.687,5.37817,0,1.6902511903722188e-14,2.437338164455081e-15,130.59890559650992,-48.03535867996874,0.8063661691184593,0.7728011630705196,0.7728011630705196
IC2395_CXO-73.0,73.0,130.66147443564856,-48.05107424539086,16.064064,67.49834,0,5.84234,4.131099501232613,4.131099501232613,0.006299263557829171,63.38635601549997,8.130709124077136,7.646734902404541e-15,1.9514848541889932e-15,4.020700617697324e-15,7.443815381324418e-16,5.138725859681928e-15,1.2233962101497666e-15,2.406188539101242,1.0,0.5463721030662174,0.879,5.84234,0,1.6806161379783792e-14,2.4205568155798923e-15,130.66147467625694,-48.05107466445349,0.6120685334966807,0.5861669793478939,0.5861669793478939
IC2395_CXO-55.0,55.0,130.68505959996955,-48.1877528355614,15.209583,57.879414,0,6.42856,5.167071940102719,5.167071940102719,0.0038075488142275127,60.54735222506166,8.008971459389329,4.186906846770343e-15,1.6349877876153687e-15,4.3590649239500855e-15,7.892154682778096e-16,8.022078516980225e-15,1.9978822866828285e-15,3.8382886101915874,1.0,0.7561412802845476,0.95,6.42856,0,1.6568050287700655e-14,2.6995517688055856e-15,130.68505924190217,-48.18775293534263,0.8190915180227106,0.8312739984079517,0.8312739984079517
IC2395_CXO-1.0,1.0,130.60830585289628,-48.19215380879279,10.615701,41.361626,0,5.04889,4.721061439713848,4.721061439713848,0.002968993371443407,41.38600864086389,6.641419994367896,9.595117047952479e-15,2.6955434681672527e-15,2.0590272085178613e-15,5.619283414945314e-16,4.867455462067703e-15,1.2442476265892073e-15,1.221391512848491,1.0,0.9999052286807371,0.731,5.04889,0,1.6521599718538043e-14,3.0215675081035026e-15,130.60830525642987,-48.1921533912887,0.8769195541820393,0.5082845551126374,0.5082845551126374
IC2395_CXO-50.0,50.0,130.56155312472683,-48.06383439720833,20.120766,72.87559,0,7.42105,3.778168879414056,3.778168879414056,0.004974324009870745,66.54470421560136,8.249879456389175,7.888578010154008e-15,2.0415763661644303e-15,2.8321228497342302e-15,6.341257844637488e-16,5.693335358112091e-15,1.3408470054868755e-15,8.816564555809538,1.0,0.9974863399660723,0.997,7.42105,0,1.641403621800033e-14,2.523493661875545e-15,130.5615539392002,-48.063834314228224,0.5507228942547557,0.5141692363132585,0.5141692363132585
IC2395_CXO-64.0,64.0,130.4696790838265,-48.140672340396435,5.400591,31.462364,0,3.90483,6.191618046993904,6.191618046993904,0.0109331645754418,27.008430147652877,5.855848768941313,6.181515958214669e-15,1.7276749065147368e-15,1.7966154418585614e-15,5.150583559367685e-16,7.852702915781038e-15,3.5044360549439504e-15,,0.0,0.710865897607122,,3.90483,0,1.583083431585427e-14,3.9409666017123406e-15,130.46967918714628,-48.14067213448999,1.5872356574876396,1.4733611692871047,1.4733611692871047
IC2395_CXO-131.0,131.0,130.4031206837847,-48.16009294415171,6.960397,47.99455,0,4.65996,9.077392236920891,9.077392236920891,0.0108910031139402,57.89628055142026,8.82054945775052,8.771704463918238e-15,3.150008411493943e-15,3.0282943787721405e-15,7.76770874769211e-16,3.7154290146095934e-15,1.3467738700233352e-15,,0.0,0.8650051899524863,,4.57054,0,1.5515427857299975e-14,3.5127945913972754e-15,130.4031201769265,-48.1600928657696,2.3255759114699557,2.557410120314306,2.557410120314306
IC2395_CXO-91.0,91.0,130.48245900022613,-48.11478541058275,8.972125,33.360924,0,4.51008,5.467727048530662,5.467727048530662,0.010764942162914348,33.717840211538046,6.178837140403318,1.2535356120462714e-14,3.4835890476125535e-15,2.939763087197269e-15,6.515041162360394e-16,3.577996156375492e-17,2.95257865545258e-17,0.9771872517255604,1.0,0.42361606553894837,0.677,4.51008,0,1.5510899169223738e-14,3.5441108953008658e-15,130.48245868923556,-48.114785504168125,1.1771497206180566,1.1825165968971292,1.1825165968971292
IC2395_CXO-58.0,58.0,130.7356949387184,-48.16774381902475,9.021656,41.103893,0,4.5899,5.686019061061042,5.686019061061042,0.007715059022013193,35.96285163272209,6.419477648999984,9.088825198406028e-15,2.754288379896093e-15,1.3340840137625197e-15,4.529674929324547e-16,3.1667292737604114e-15,9.669993209992247e-16,0.0004068534133259337,1.0,0.8447504854040734,0.016,4.5899,0,1.358963848592896e-14,2.9540432827054383e-15,130.73569526375508,-48.1677434375002,1.2092611308093746,1.129431503271613,1.129431503271613
IC2395_CXO-51.0,51.0,130.597022971891,-48.049931768964036,12.447269,44.23014,0,5.5542,3.9309652422005366,3.9309652422005366,0.0005027374535881979,42.264332995150816,6.638924122338051,1.0721006384094416e-14,2.925225919149495e-15,2.404092752989153e-15,5.809850346207027e-16,4.24398049555337e-16,2.4447168993675174e-16,1.806393756058548,1.0,0.318402404321921,0.821,5.5542,0,1.3549497186638905e-14,2.9923664039849395e-15,130.59702343653328,-48.04993212618077,0.7094276692780777,0.6856813373134708,0.6856813373134708
