_rs_unwise,_q,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise
[0.073],1.0,0.073,1304m485o0037241,130.5490696,-48.1091401,1485.709,1485.713,980.599,980.59,95435.0,94091.0,0.001,0.001,0.001,0.001,49.775,101.96,1.0,1.0,325.2,40.52,0.9886,0.9834,95620.0,94241.0,50.782,104.02,2.6457,2.8689,8.04663e-05,-0.0002895,3.237e-05,5.9e-05,-6.7675,-9.2265,130.5490696,130.5490798,-48.1091401,-48.1091365,1304m485,1304m485w1o0038318,1304m485w2o0032716,222.0,221.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.138, 8.394]",2.0,0.138,1304m485o0037701,130.604572,-48.0943838,1504.978,1504.994,932.057,932.038,76628.0,71801.0,0.001,0.002,0.001,0.002,44.15,90.372,1.0,1.0,412.4,13.75,0.9925,0.979,75126.0,71648.0,44.958,92.069,2.64,2.8646,0.00224668,0.000335097,3.52434e-05,6.7e-05,-16.63,-9.4479,130.604572,130.6045937,-48.0943838,-48.0943717,1304m485,1304m485w1o0038802,1304m485w2o0033135,228.0,232.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.116, 8.276]",3.0,0.116,1304m485o0036357,130.5792226,-48.1368365,1449.428,1449.443,954.279,954.269,37780.0,36827.0,0.001,0.003,0.001,0.003,32.825,68.434,0.99988,0.99992,84.21,13.94,0.9622,0.9592,37694.0,36708.0,33.401,69.79,2.6448,2.8684,-0.000159919,-0.000286996,4.90593e-05,9.3e-05,-0.5331,17.781,130.5792226,130.5792343,-48.1368365,-48.1368253,1304m485,1304m485w1o0037390,1304m485w2o0031957,230.0,231.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[0.068],4.0,0.068,1304m485o0035062,130.6149266,-48.1774325,1396.243,1396.251,923.166,923.168,64529.0,63720.0,0.001,0.002,0.001,0.002,41.322,85.364,1.0,1.0,119.7,18.73,0.9973,0.997,64228.0,63674.0,42.097,87.008,2.6421,2.8664,0.00107312,0.000613809,3.90183e-05,7.1e-05,42.545,45.883,130.6149266,130.614925,-48.1774325,-48.1774269,1304m485,1304m485w1o0036061,1304m485w2o0030845,236.0,238.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[0.081],5.0,0.081,1304m485o0036767,130.7448577,-48.1241265,1465.762,1465.752,809.52,809.469,53121.0,53408.0,0.001,0.002,0.001,0.002,40.724,84.939,0.9789,1.0,239.7,17.39,0.898,0.7825,53542.0,53499.0,41.264,86.248,2.6458,2.8688,-0.000478387,8.41618e-05,4.17292e-05,7.9e-05,29.67,33.369,130.7448577,130.7449161,-48.1241265,-48.1241343,1304m485,1304m485w1o0037822,1304m485w2o0032308,219.0,223.0,1.0,1.0,33.0,0.0,160.0,0.0,1.0
[9.242],6.0,9.242,1304m485o0099390,130.4794358,-48.1427915,1441.665,1441.545,1041.455,1041.282,2280.2,2431.2,0.011,0.028,0.01,0.026,14.517,36.338,1.0,1.0,70.19,9.055,0.2795,0.2324,2269.6,2331.7,14.805,37.278,2.6466,2.8688,0.00353116,0.00673986,0.000246184,0.000583,-1.2611,-19.301,130.4794358,130.4796341,-48.1427915,-48.1428837,1304m485,1304m485w1o0110884,1304m485w2o0092896,234.0,223.0,1.0,1.0,33.0,32.0,0.0,0.0,1.0
[0.056],7.0,0.056,1304m485o0035772,130.6195619,-48.1554961,1424.955,1424.958,919.075,919.071,16549.0,16072.0,0.002,0.005,0.002,0.004,22.868,49.485,1.0,1.0,20.42,4.302,0.976,0.9746,16434.0,16098.0,23.279,50.546,2.6401,2.8647,0.000517666,-7.42078e-05,7.49796e-05,0.000147,45.101,50.606,130.6195619,130.6195673,-48.1554961,-48.1554934,1304m485,1304m485w1o0036786,1304m485w2o0031453,231.0,229.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.108, 9.73, 9.826]",8.0,0.108,1304m485o0036821,130.5603366,-48.1225236,1468.181,1468.133,970.764,970.754,57513.0,54643.0,0.001,0.002,0.001,0.002,38.853,80.348,1.0,1.0,704.3,17.04,0.9872,0.9727,56856.0,54538.0,39.481,81.781,2.6427,2.8665,0.00323969,0.000378847,3.99975e-05,7.7e-05,3.0973,2.8885,130.5603366,130.5603483,-48.1225236,-48.1225599,1304m485,1304m485w1o0037878,1304m485w2o0032359,232.0,234.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.458, 4.984]",9.0,0.458,1304m485o0041047,130.4718922,-47.9865536,1646.203,1646.204,1048.12,1048.119,15163.0,15211.0,0.002,0.005,0.002,0.004,21.504,47.418,1.0,1.0,15.78,2.667,0.9653,0.9683,15154.0,15226.0,21.89,48.41,2.6412,2.8657,0.000520408,-2.98023e-07,7.88398e-05,0.00015,-19.61,-17.639,130.4718922,130.4718925,-47.9865536,-47.9865529,1304m485,1304m485w1o0042258,1304m485w2o0035982,211.0,217.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.074],10.0,0.074,1304m485o0036116,130.636055,-48.1445027,1439.323,1439.34,904.646,904.636,6571.5,7364.6,0.004,0.009,0.003,0.008,16.093,38.803,1.0,1.0,14.01,2.9,0.9072,0.8868,6543.3,7419.9,16.393,39.703,2.6456,2.8691,3.98159e-05,-0.000525832,0.000116804,0.000232,40.068,46.079,130.636055,130.6360661,-48.1445027,-48.144489,1304m485,1304m485w1o0037140,1304m485w2o0031739,230.0,233.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.299, 8.898]",11.0,0.299,1304m485o0039676,130.6082609,-48.0319602,1586.696,1586.686,928.716,928.702,28168.0,27113.0,0.001,0.003,0.001,0.003,28.495,60.034,1.0,1.0,71.98,11.09,0.9573,0.9426,28201.0,27135.0,28.967,61.174,2.6443,2.8681,-0.000133872,-0.000834882,5.78155e-05,0.00011,-30.643,-27.842,130.6082609,130.6082765,-48.0319602,-48.0319679,1304m485,1304m485w1o0040840,1304m485w2o0034836,215.0,223.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[1.674, 9.243, 9.594]",12.0,1.674,1304m485o0097190,130.7160051,-48.2112375,1351.799,1351.797,835.055,835.024,721.37,994.65,0.025,0.052,0.024,0.05,10.24,27.904,1.0,1.0,9.635,1.257,0.5265,0.5631,729.68,1015.7,10.463,28.637,2.6407,2.8654,0.00477064,0.00223929,0.000530788,0.001086,91.291,81.3,130.7160051,130.7160409,-48.2112375,-48.2112391,1304m485,1304m485w1o0108182,1304m485w2o0125732,231.0,224.0,1.0,1.0,0.0,0.0,160.0,0.0,1.0
"[0.263, 8.318]",13.0,0.263,1304m485o0035848,130.5444117,-48.153592,1427.517,1427.525,984.704,984.709,18374.0,18374.0,0.002,0.004,0.002,0.004,23.752,52.19,1.0,1.0,48.63,8.616,0.9506,0.9205,18399.0,18287.0,24.157,53.399,2.6451,2.8687,-0.000531793,-0.000319779,7.07155e-05,0.000136,-3.6395,8.8261,130.5444117,130.5444062,-48.153592,-48.1535863,1304m485,1304m485w1o0036866,1304m485w2o0031517,228.0,229.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.195, 8.023]",14.0,0.195,1304m485o0037879,130.6753959,-48.08805,1513.157,1513.163,870.112,870.119,79397.0,78060.0,0.001,0.002,0.001,0.002,45.314,92.98,1.0,1.0,75.37,12.11,0.9921,0.9917,79452.0,77949.0,46.128,94.681,2.6409,2.8655,0.000311136,0.000230789,3.55226e-05,6.4e-05,-22.521,-15.088,130.6753959,130.675388,-48.08805,-48.0880461,1304m485,1304m485w1o0038986,1304m485w2o0033302,222.0,227.0,1.0,1.0,40.0,8.0,160.0,0.0,1.0
[0.057],15.0,0.057,1304m485o0037305,130.6580197,-48.1068485,1488.58,1488.576,885.358,885.365,28959.0,28614.0,0.001,0.003,0.001,0.003,28.469,60.584,1.0,1.0,161.6,25.42,0.9903,0.9897,29330.0,28941.0,28.995,61.805,2.6459,2.8693,-0.00120425,-0.0017938,5.86789e-05,0.000109,-17.038,-10.615,130.6580197,130.6580116,-48.1068485,-48.106852,1304m485,1304m485w1o0038386,1304m485w2o0032779,212.0,229.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[1.82, 7.605, 8.96]",16.0,1.82,1304m485o0205891,130.6297623,-48.1746871,0.0,1399.817,0.0,910.21,0.0,505.32,0.0,0.099,0.0,0.097,0.0,26.379,0.0,1.0,0.0,3.237,0.0,0.2839,0.0,515.74,0.0,27.123,0.0,2.8664,0.0,0.0122899,0.0,0.002046,0.0,53.615,0.0,130.6297623,0.0,-48.1746871,1304m485,,1304m485w2o0126349,0.0,224.0,0.0,1.0,0.0,32.0,0.0,0.0,1.0
"[2.779, 6.685]",17.0,2.779,1304m485o0127289,130.8246179,-48.1278661,1460.609,1461.011,739.842,739.914,375.26,340.24,0.034,0.124,0.031,0.118,7.0854,22.363,1.0,1.0,15.52,2.203,0.572,0.5008,389.83,357.12,7.253,22.982,2.643,2.8648,0.00666082,-0.000327527,0.000704831,0.002516,-25.701,-28.499,130.8246179,130.8245331,-48.1278661,-48.127559,1304m485,1304m485w1o0154414,1304m485w2o0127146,222.0,219.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.633],18.0,1.633,1304m485o0036645,130.7210657,-48.1280719,1460.66,1460.662,830.326,830.335,431030.0,418550.0,0.0,0.001,0.0,0.001,102.66,204.49,1.0,1.0,1096.0,269.9,0.9969,0.9953,430260.0,416910.0,104.67,208.18,2.6451,2.8686,0.00252366,0.00224298,1.50166e-05,2.7e-05,89.692,88.679,130.7210657,130.7210552,-48.1280719,-48.1280709,1304m485,1304m485w1o0037692,1304m485w2o0032195,222.0,221.0,1.0,1.0,33.0,0.0,168.0,0.0,1.0
"[0.172, 3.748]",19.0,0.172,1304m485o0100913,130.6949409,-48.0906753,1509.679,1509.684,853.029,852.964,21569.0,20684.0,0.003,0.007,0.002,0.006,44.449,95.175,1.0,1.0,564.7,40.19,0.1679,0.1546,21894.0,20770.0,45.044,96.585,2.6414,2.8661,-0.000371754,-0.000286341,0.000112267,0.000233,-20.944,-18.896,130.6949409,130.6950153,-48.0906753,-48.0906716,1304m485,1304m485w1o0112751,1304m485w2o0094465,216.0,225.0,1.0,1.0,33.0,0.0,168.0,0.0,1.0
"[0.239, 9.973]",20.0,0.239,1304m485o0035087,130.6942712,-48.1765057,1397.317,1397.326,853.9,853.865,9122.7,9842.8,0.003,0.007,0.003,0.007,18.738,43.073,1.0,1.0,39.98,7.559,0.8995,0.892,9132.2,9824.1,19.062,44.037,2.6418,2.8667,0.00194025,0.00142211,9.78203e-05,0.000194,86.564,84.254,130.6942712,130.6943114,-48.1765057,-48.1764987,1304m485,1304m485w1o0036086,1304m485w2o0030867,227.0,233.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[1.116, 8.797, 9.717]",21.0,1.116,1304m485o0104164,130.5712116,-47.9863846,1646.4,1646.421,961.095,961.13,912.61,1018.8,0.017,0.047,0.016,0.045,8.8282,25.715,1.0,1.0,23.17,1.651,0.3849,0.3537,910.51,1027.0,8.9904,26.31,2.6423,2.8672,0.00493193,0.00371134,0.000374422,0.000966,-31.29,-27.19,130.5712116,130.5711708,-47.9863846,-47.9863687,1304m485,1304m485w1o0116786,1304m485w2o0097775,218.0,209.0,1.0,1.0,32.0,0.0,0.0,0.0,1.0
"[2.609, 7.843, 9.985]",22.0,2.609,1304m485o0206374,130.7817489,-48.035214,0.0,1582.052,0.0,776.854,0.0,290.55,0.0,0.148,0.0,0.143,0.0,22.567,0.0,1.0,0.0,2.332,0.0,0.2503,0.0,277.36,0.0,23.251,0.0,2.8652,0.0,0.0150996,0.0,0.003155,0.0,-37.917,0.0,130.7817489,0.0,-48.035214,1304m485,,1304m485w2o0128765,0.0,212.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
[4.946],23.0,4.946,1304m485o0037506,130.8030365,-48.0999189,1497.272,1497.265,758.554,758.657,610080.0,640090.0,0.001,0.001,0.001,0.0,431.74,250.09,0.12916,1.0,568.0,150.6,0.4303,0.9934,611080.0,638970.0,524.16,254.6,2.6459,2.8683,0.00591433,0.000544667,5.46897e-05,2.2e-05,-27.553,-24.651,130.8030365,130.8029193,-48.0999189,-48.0999249,1304m485,1304m485w1o0038598,1304m485w2o0032958,122.0,220.0,1.0,1.0,97.0,33.0,24.0,8.0,1.0
[0.497],24.0,0.497,1304m485o0037238,130.7271693,-48.1084847,1486.287,1486.284,824.917,824.913,13235.0,13659.0,0.002,0.005,0.002,0.005,20.481,46.069,1.0,1.0,52.31,11.41,0.9801,0.9787,13473.0,13816.0,20.875,47.098,2.6414,2.8661,-0.0018937,-0.00203812,8.62766e-05,0.000162,3.2414,10.867,130.7271693,130.7271732,-48.1084847,-48.1084872,1304m485,1304m485w1o0038315,1304m485w2o0032713,218.0,230.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[0.445, 8.931]",25.0,0.445,1304m485o0033765,130.7509398,-48.218487,1342.216,1342.216,804.61,804.605,87247.0,84530.0,0.001,0.002,0.001,0.001,48.117,97.36,1.0,1.0,174.0,21.35,0.9958,0.9942,87074.0,84491.0,49.005,99.227,2.6451,2.8683,0.000258148,8.04663e-05,3.35734e-05,6.2e-05,87.924,65.181,130.7509398,130.7509461,-48.218487,-48.2184871,1304m485,1304m485w1o0034739,1304m485w2o0029711,232.0,233.0,1.0,1.0,0.0,0.0,160.0,0.0,1.0
"[3.047, 6.357]",26.0,3.047,1304m485o0035426,130.4664648,-48.1662091,1411.005,1410.992,1052.772,1052.768,10988.0,10072.0,0.003,0.007,0.002,0.007,19.672,43.612,1.0,1.0,13.76,3.756,0.8774,0.785,10919.0,10052.0,20.008,44.555,2.642,2.866,-3.09348e-05,-0.000172615,8.94968e-05,0.000194,-6.6456,-22.777,130.4664648,130.4664693,-48.1662091,-48.1662191,1304m485,1304m485w1o0036434,1304m485w2o0031150,225.0,221.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[3.035, 6.394, 8.22, 8.872]",27.0,3.035,1304m485o0036833,130.8070125,-48.1216486,1468.812,1468.817,755.192,755.166,13826.0,13104.0,0.002,0.006,0.002,0.006,24.52,53.19,1.0,1.0,21.89,3.677,0.5897,0.5532,13864.0,13138.0,24.837,54.073,2.6421,2.866,0.000695944,0.000346959,8.85631e-05,0.000187,-19.857,-21.166,130.8070125,130.8070426,-48.1216486,-48.1216442,1304m485,1304m485w1o0037891,1304m485w2o0032367,219.0,222.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[8.672],28.0,8.672,1304m485o0201166,130.6474808,-48.1546309,0.0,1426.045,0.0,894.691,0.0,551.46,0.0,0.096,0.0,0.092,0.0,27.924,0.0,0.99993,0.0,6.952,0.0,0.2401,0.0,434.54,0.0,28.694,0.0,2.8669,0.0,0.0266191,0.0,0.002344,0.0,66.329,0.0,130.6474808,0.0,-48.1546309,1304m485,,1304m485w2o0092547,0.0,224.0,0.0,1.0,0.0,32.0,0.0,0.0,1.0
"[0.172, 6.474, 6.545]",29.0,0.172,1304m485o0136335,130.5860158,-47.9637185,1676.061,1675.622,948.09,947.98,423.41,1516.4,0.034,0.033,0.034,0.033,8.4991,27.623,1.0,1.0,8.807,6.712,0.1787,0.4223,433.11,1504.0,8.6555,28.244,2.6403,2.8665,-0.00255114,0.00470716,0.000755473,0.000723,-35.395,-32.412,130.5860158,130.5861418,-47.9637185,-47.9640533,1304m485,1304m485w1o0176072,1304m485w2o0098484,212.0,218.0,1.0,1.0,32.0,0.0,0.0,0.0,1.0
[9.957],30.0,9.957,1304m485o0038534,130.6618113,-48.0680907,1539.313,1539.316,881.936,881.93,96369.0,88501.0,0.001,0.002,0.001,0.001,49.322,97.96,1.0,1.0,219.9,27.61,0.9945,0.9937,96449.0,88526.0,50.392,99.983,2.6415,2.8662,0.000673473,0.00025487,3.23686e-05,6e-05,-28.894,-22.407,130.6618113,130.6618176,-48.0680907,-48.0680886,1304m485,1304m485w1o0039663,1304m485w2o0033860,218.0,226.0,1.0,1.0,32.0,0.0,0.0,0.0,1.0
[0.37],31.0,0.37,1304m485o0033810,130.693734,-48.2175528,1343.583,1343.564,854.505,854.475,13820.0,14412.0,0.002,0.005,0.002,0.005,21.993,48.81,1.0,1.0,83.47,8.677,0.9376,0.9405,13809.0,14503.0,22.408,49.947,2.6468,2.8698,-0.00220823,-0.00151473,8.10638e-05,0.000158,83.527,84.175,130.693734,130.6937676,-48.2175528,-48.2175671,1304m485,1304m485w1o0034786,1304m485w2o0029754,233.0,228.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[0.325, 6.371, 8.511]",32.0,0.325,1304m485o0038794,130.7384132,-48.0598544,1549.922,1549.926,814.89,814.876,33030.0,32140.0,0.001,0.003,0.001,0.003,30.538,63.954,1.0,1.0,35.58,3.736,0.9664,0.9579,33024.0,32169.0,31.081,65.21,2.6405,2.8651,0.000101685,9.17316e-05,5.38334e-05,0.000101,-28.934,-31.176,130.7384132,130.7384292,-48.0598544,-48.0598511,1304m485,1304m485w1o0039930,1304m485w2o0034078,215.0,225.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.208],33.0,0.208,1304m485o0035962,130.5406022,-48.1493693,1433.047,1433.047,988.028,988.05,9173.8,10076.0,0.003,0.007,0.002,0.006,17.959,42.278,1.0,1.0,23.76,4.917,0.9,0.8675,9166.8,9910.2,18.286,43.319,2.6399,2.8647,0.000685692,0.00085938,9.96397e-05,0.00019,-1.2233,5.6223,130.5406022,130.5405776,-48.1493693,-48.1493692,1304m485,1304m485w1o0036982,1304m485w2o0031609,224.0,237.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[1.296, 9.89]",34.0,1.296,1304m485o0034169,130.6735244,-48.2048029,1360.316,1360.326,872.095,872.11,16437.0,16736.0,0.002,0.005,0.002,0.005,23.453,51.364,1.0,1.0,101.8,6.882,0.9022,0.8986,16336.0,16727.0,23.818,52.398,2.6417,2.8665,0.000587344,0.000686824,7.33886e-05,0.000142,67.631,73.039,130.6735244,130.6735066,-48.2048029,-48.2047958,1304m485,1304m485w1o0035154,1304m485w2o0030069,226.0,230.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
[0.142],35.0,0.142,1304m485o0037930,130.5534687,-48.0871091,1514.548,1514.558,976.733,976.723,22292.0,22613.0,0.002,0.004,0.001,0.004,26.692,57.516,1.0,1.0,99.11,14.9,0.8916,0.8832,22137.0,22834.0,27.22,58.851,2.6446,2.8685,-0.000766516,-0.000587583,6.51293e-05,0.000123,-13.692,-7.1938,130.5534687,130.5534802,-48.0871091,-48.0871013,1304m485,1304m485w1o0039039,1304m485w2o0033349,225.0,232.0,1.0,1.0,34.0,162.0,160.0,0.0,1.0
[0.772],36.0,0.772,1304m485o0035305,130.7549667,-48.1697756,1405.973,1405.983,800.885,800.879,17531.0,17816.0,0.002,0.005,0.002,0.005,24.543,53.586,1.0,1.0,55.69,7.54,0.9102,0.8776,17191.0,17651.0,24.906,54.57,2.6404,2.865,0.00216806,0.00141776,6.87764e-05,0.000137,105.28,88.831,130.7549667,130.7549739,-48.1697756,-48.1697684,1304m485,1304m485w1o0036310,1304m485w2o0031053,228.0,226.0,1.0,1.0,0.0,0.0,160.0,0.0,1.0
[0.166],37.0,0.166,1304m485o0035629,130.4029709,-48.1600664,1418.999,1418.998,1108.221,1108.221,7711.4,7898.0,0.003,0.009,0.003,0.008,17.786,42.422,1.0,1.0,24.15,7.813,0.7927,0.6476,7824.1,8077.6,18.135,43.46,2.6419,2.8659,-0.000890613,-0.00259119,0.000110497,0.000236,3.4073,-36.158,130.4029709,130.4029718,-48.1600664,-48.1600674,1304m485,1304m485w1o0036640,1304m485w2o0031325,227.0,219.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.291],38.0,0.291,1304m485o0038537,130.5158374,-48.0685607,1538.845,1538.844,1009.637,1009.636,7534.6,7934.9,0.003,0.008,0.003,0.008,16.47,39.07,1.0,1.0,19.49,2.74,0.8955,0.8376,7577.2,7926.6,16.763,39.932,2.6444,2.8677,-0.000849068,-0.000888944,0.000109074,0.00022,-20.384,-27.215,130.5158374,130.5158384,-48.0685607,-48.0685615,1304m485,1304m485w1o0039666,1304m485w2o0033863,218.0,218.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.153],39.0,0.153,1304m485o0037451,130.6526698,-48.102269,1494.585,1494.584,890.022,890.03,9389.8,9754.2,0.002,0.006,0.002,0.006,17.497,40.575,1.0,1.0,56.08,9.235,0.961,0.9595,9502.2,9900.5,17.826,41.488,2.6418,2.8665,-6.71148e-05,-0.00072664,9.92574e-05,0.000192,-22.044,-16.144,130.6526698,130.6526616,-48.102269,-48.1022696,1304m485,1304m485w1o0038539,1304m485w2o0032905,217.0,220.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
[0.335],40.0,0.335,1304m485o0036598,130.4686412,-48.1293017,1459.322,1459.331,1050.892,1050.898,6473.1,6804.9,0.005,0.013,0.005,0.012,20.133,49.395,1.0,1.0,16.95,13.06,0.4854,0.374,6453.6,7129.8,20.533,50.608,2.6419,2.8664,-0.00158829,-0.00550854,0.000131777,0.000303,15.64,14.367,130.4686412,130.4686339,-48.1293017,-48.1292948,1304m485,1304m485w1o0037645,1304m485w2o0032156,225.0,230.0,1.0,1.0,33.0,33.0,0.0,0.0,1.0
"[5.763, 6.884]",41.0,5.763,1304m485o0128359,130.599152,-48.033766,1584.342,1584.566,936.693,936.808,291.28,397.08,0.048,0.114,0.044,0.106,7.7857,23.589,1.0,1.0,18.29,2.497,0.1786,0.243,309.37,385.88,7.9962,24.32,2.645,2.8678,-0.00461239,0.0075928,0.000997586,0.002291,-28.364,-22.317,130.599152,130.5990202,-48.033766,-48.0335954,1304m485,1304m485w1o0156412,1304m485w2o0128821,210.0,213.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[8.437],42.0,8.437,1304m485o0206196,130.6025125,-48.0914429,0.0,1508.831,0.0,933.853,0.0,1257.9,0.0,0.046,0.0,0.041,0.0,29.433,0.0,1.0,0.0,3.439,0.0,0.194,0.0,1189.9,0.0,30.101,0.0,2.8658,0.0,0.00245225,0.0,0.000892,0.0,-10.716,0.0,130.6025125,0.0,-48.0914429,1304m485,,1304m485w2o0127760,0.0,224.0,0.0,1.0,0.0,160.0,0.0,0.0,1.0
[1.387],43.0,1.387,1304m485o0040450,130.5243272,-48.006399,1620.223,1620.23,1002.184,1002.202,8824.2,9925.6,0.003,0.006,0.002,0.006,16.993,40.806,1.0,1.0,12.98,1.655,0.9626,0.9569,8824.7,9855.0,17.318,41.75,2.6422,2.8666,0.000316441,0.00037533,0.000101419,0.00019,-18.797,-8.4671,130.5243272,130.5243064,-48.006399,-48.0063938,1304m485,1304m485w1o0041632,1304m485w2o0035466,214.0,222.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.456],44.0,0.456,1304m485o0034736,130.6852253,-48.1876909,1382.694,1382.678,861.832,861.817,7535.1,8072.8,0.003,0.008,0.003,0.008,17.136,40.04,1.0,1.0,26.29,5.632,0.962,0.9471,7588.5,8131.6,17.457,40.977,2.6425,2.8671,-0.00154728,-0.00180858,0.000111427,0.000222,69.631,69.402,130.6852253,130.6852419,-48.1876909,-48.1877032,1304m485,1304m485w1o0035727,1304m485w2o0030568,230.0,231.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[0.313, 8.202, 9.511, 9.873]",45.0,0.313,1304m485o0039083,130.661603,-48.0510609,1561.608,1561.649,882.071,882.093,6837.1,7680.8,0.003,0.008,0.003,0.007,15.533,37.44,1.0,1.0,19.36,4.785,0.8942,0.8986,6815.0,7678.5,15.776,38.219,2.6421,2.8666,0.000590205,4.89354e-05,0.000112162,0.000217,-30.212,-29.803,130.661603,130.6615783,-48.0510609,-48.0510299,1304m485,1304m485w1o0040226,1304m485w2o0034334,222.0,221.0,1.0,1.0,32.0,0.0,0.0,0.0,1.0
[6.451],46.0,6.451,1304m485o0152023,130.4839293,-48.1264619,1463.044,0.0,1037.534,0.0,1243.8,0.0,0.019,0.0,0.017,0.0,13.195,0.0,1.0,0.0,20.85,0.0,0.2176,0.0,1197.5,0.0,13.479,0.0,2.645,0.0,0.000850499,0.0,0.000401723,0.0,15.294,0.0,130.4839293,0.0,-48.1264619,0.0,1304m485,1304m485w1o0111461,,235.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,1.0
"[0.76, 8.995]",47.0,0.76,1304m485o0036260,130.469381,-48.1406011,1444.53,1444.619,1050.239,1050.28,5578.4,6136.7,0.005,0.013,0.005,0.012,18.353,44.557,1.0,1.0,61.73,14.37,0.4743,0.3909,5504.2,6138.4,18.691,45.598,2.6442,2.8683,-0.00102562,0.000930429,0.000136194,0.000293,2.7035,-14.087,130.469381,130.4693346,-48.1406011,-48.1405332,1304m485,1304m485w1o0037288,1304m485w2o0092956,232.0,230.0,1.0,1.0,33.0,32.0,0.0,0.0,1.0
[0.35],48.0,0.35,1304m485o0038673,130.5615311,-48.0639306,1544.887,1544.888,969.658,969.655,48534.0,74274.0,0.001,0.002,0.001,0.002,36.108,91.107,1.0,1.0,85.36,18.24,0.9847,0.9895,48393.0,74098.0,36.798,92.95,2.6439,2.8673,0.000552356,3.35574e-05,4.44076e-05,6.6e-05,-19.451,-11.725,130.5615311,130.5615346,-48.0639306,-48.0639299,1304m485,1304m485w1o0039809,1304m485w2o0033979,218.0,221.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.885, 5.915]",49.0,0.885,1304m485o0059392,130.6079376,-48.1921677,1376.962,1376.955,929.295,929.261,4345.3,4884.7,0.005,0.012,0.005,0.012,14.603,36.072,1.0,1.0,20.81,1.862,0.7071,0.6854,4334.0,4866.8,14.877,36.937,2.6431,2.8664,-0.00110447,-0.000995159,0.000148203,0.00031,31.9,38.003,130.6079376,130.6079764,-48.1921677,-48.1921733,1304m485,1304m485w1o0061764,1304m485w2o0052130,234.0,223.0,1.0,1.0,32.0,32.0,160.0,0.0,1.0
"[0.845, 5.382, 6.282, 9.753]",50.0,0.845,1304m485o0040162,130.5988517,-48.0153438,1608.46,1608.477,936.925,936.934,8262.0,8346.8,0.003,0.008,0.003,0.008,17.991,40.855,1.0,1.0,9.448,2.49,0.7705,0.7619,8259.3,8363.2,18.258,41.655,2.6421,2.8667,-4.16637e-05,-0.000432014,0.000107522,0.000219,-30.499,-29.397,130.5988517,130.5988416,-48.0153438,-48.0153311,1304m485,1304m485w1o0041337,1304m485w2o0035230,221.0,227.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
