name,ra,dec,PU_X,significance,F_b,HR_hms,P_inter,P_intra,G,J,W1,cp_counts,CSC_flags,Class,Class_prob,Class_prob_e,CT,PU_TeV,TeV_extent,true_Class,P_AGN,P_CV,P_HM-STAR,P_LM-STAR,P_HMXB,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_LM-STAR,e_P_HMXB,e_P_LMXB,e_P_NS,e_P_YSO
IC2395_CXO-77.0,130.59890523320422,-48.03535840401314,0.7728011630705196,14.662509,1.6902511903722188e-14,0.6354680545770732,0.687,0.9351148871987536,,,,0,,NS,0.47759999999999997,0.13676729480871122,0.9604292664514882,12,p,,0.1858,0.09910000000000001,0.0017000000000000001,0.0001,0.0,0.2317,0.47759999999999997,0.004,0.16705518352758272,0.06383525196895047,0.005135536717202727,0.001,0.0,0.11104694611930685,0.13676729480871122,0.010444659357341872
IC2395_CXO-78.0,130.69384301447698,-48.21748003455136,1.325442613387729,10.668069,3.1185214796637465e-14,-0.6074575208543305,0.088,0.4466951110520344,15.539556,,,3,,CV,0.3901,0.11372921055442764,0.824489536804371,12,p,,0.0141,0.3901,0.059699999999999996,0.047700000000000006,0.0005,0.2372,0.0663,0.1844,0.012398680281678075,0.11372921055442764,0.06473652896022601,0.025419907890700883,0.002190429135575903,0.07171886752867727,0.0405431557078069,0.08734374215093654
IC2395_CXO-79.0,130.46897251844908,-48.19001514164469,2.162908802349119,5.4571195,8.328590809566717e-15,0.43076100727811134,,,,,,0,,NS,0.7528,0.21829032655311748,1.6417117605748859,12,p,,0.1483,0.001,0.0655,0.0,0.0,0.0265,0.7528,0.0059,0.14992290948310336,0.009045340337332905,0.0886757229369112,0.0,0.0,0.04226838252897976,0.21829032655311748,0.018482588038639516
IC2395_CXO-8.0,130.6360816292092,-48.14449215327206,0.1869303628887577,88.95247,6.713778519622105e-14,-0.23854342776213394,1.0,1.0,16.948204,,,3,,LMXB,0.5761,0.07006339121023751,3.197764475713054,12,p,,0.016,0.1206,0.043500000000000004,0.0191,0.0012,0.5761,0.0342,0.1893,0.01414213562373095,0.05562900195568727,0.026029315252715596,0.013264595544135336,0.0038349798835288183,0.07006339121023751,0.029065582409579908,0.05089611126023424
IC2395_CXO-80.0,130.7000623839627,-48.18931393157314,1.4341015998408797,5.5801992,6.678289941091189e-15,0.523219780020089,0.357,0.3997282841695198,,,,0,,NS,0.4716,0.2086111844140344,0.2106016143529762,12,p,,0.12269999999999999,0.0027,0.0037,0.0024,0.0,0.3875,0.4716,0.0094,0.17858509558089208,0.01003579452346309,0.00949800617035603,0.011730991501836562,0.0,0.19072098717628047,0.2086111844140344,0.015163752633810465
IC2395_CXO-81.0,130.62747156720786,-48.17736239686931,1.6691660920277862,2.610684,4.033330010871548e-15,0.7765019056845397,,,,,15.876,2,,AGN,0.7698,0.07764175696261919,4.211103803220928,12,p,,0.7698,0.0003,0.0096,0.0001,0.0017,0.005699999999999999,0.16140000000000002,0.051399999999999994,0.07764175696261919,0.001714466079977653,0.01325126256610892,0.0010000000000000002,0.006824643402827548,0.01112418422840411,0.06683342779408424,0.03302952459466371
IC2395_CXO-82.0,130.79768576083043,-48.17047386454723,1.9836205446375124,8.029769,1.2712674870697924e-14,-0.43207199566802085,0.743,0.4424299767383013,17.586832,,13.664,5,,YSO,0.2927,0.06357775800648614,0.48945657804178805,12,p,,0.1381,0.19149999999999998,0.0368,0.0397,0.0034000000000000002,0.23129999999999998,0.0665,0.2927,0.046486557196677845,0.06191187937771561,0.023436137165764436,0.026302628819726042,0.00589812502307969,0.061867486279837305,0.033525958584206046,0.06357775800648614
IC2395_CXO-83.0,130.7551952387577,-48.1696247378284,1.0042876950273365,13.024993,2.2090278206609563e-14,-0.6206041463151871,0.357,0.5351144330835338,15.27329,,11.852,5,,YSO,0.3892,0.07144511208196148,1.6092564093460815,12,p,,0.056299999999999996,0.1638,0.0703,0.12890000000000001,0.0038,0.1436,0.0441,0.3892,0.02307891599786185,0.06861957785243555,0.046219830454824536,0.04014858765771334,0.0066332495807108,0.047471841733555675,0.023956821427920966,0.07144511208196148
IC2395_CXO-84.0,130.46527190461293,-48.16649731742673,1.6718873633999334,8.347887,3.50978104695765e-14,-0.541403133618927,,0.9256714889744873,,,,0,,NS,0.5573,0.1348463772392327,0.8521566253884069,12,p,,0.011399999999999999,0.0264,0.0005,0.0635,0.0,0.3403,0.5573,0.0006,0.014071965108690474,0.029662069783452122,0.0026111648393354675,0.0830282293481372,0.0,0.11980164582940564,0.1348463772392327,0.0027779797906341427
IC2395_CXO-85.0,130.69189193526208,-48.15734401649336,1.3994047593783023,3.3860934,7.498609316396942e-15,-0.7350431386719914,,0.0146965186887322,17.68894,,,3,,CV,0.36310000000000003,0.1017592226480696,0.8343693129730808,12,p,,0.0248,0.36310000000000003,0.0383,0.0416,0.0028000000000000004,0.2213,0.1401,0.168,0.02139007605258461,0.1017592226480696,0.03635001007322051,0.023983159074482233,0.005699548094792121,0.06818950125061835,0.0697686653639488,0.07312642988328327
IC2395_CXO-86.0,130.63459306504635,-48.1569375939678,1.155385572435644,3.3195243,7.831358007794479e-15,0.13233170374852718,,0.0031877587710847,17.70877,,,3,,CV,0.4278,0.10818596036548375,1.2288755923984405,12,p,,0.0323,0.4278,0.0409,0.0178,0.0070999999999999995,0.2145,0.10300000000000001,0.1566,0.02424017034976979,0.10818596036548375,0.03348737135703608,0.016488747310781003,0.015909783534706314,0.06538734625678772,0.06972529068864584,0.06318515360718557
IC2395_CXO-87.0,130.68869229010105,-48.15536563247329,0.8874739312043123,6.5510793,6.531951459548785e-15,-0.9640181632933111,0.885,0.5443539113883118,17.224165,,,3,,LMXB,0.3037,0.07803981113003876,0.1782544453045545,12,p,,0.0223,0.20670000000000002,0.0661,0.0417,0.0005,0.3037,0.08410000000000001,0.2749,0.015430194719798878,0.08001331959824758,0.04915230915175292,0.026592890369078317,0.002611164839335468,0.07803981113003876,0.0412945810517848,0.08352698711049965
IC2395_CXO-88.0,130.58604034625424,-48.15499025832485,1.1599202609984878,3.88682,2.2248229253210344e-15,-0.9928274331253781,,,16.63375,,,3,,YSO,0.319,0.06777115384091739,0.43557455866572076,12,p,,0.0325,0.12029999999999999,0.2343,0.10060000000000001,0.002,0.1377,0.0536,0.319,0.021099810904413815,0.07310508556423101,0.12668464784653272,0.05022816627021822,0.005318160234783106,0.07821047748146526,0.03224025966760106,0.06777115384091739
IC2395_CXO-89.0,130.46852729692324,-48.12924812083973,1.1497234155972087,9.311636,2.2094254469249664e-14,-0.6666066501132999,0.41,0.5858463147315005,17.017242,,,3,,LMXB,0.36229999999999996,0.0884987587654782,0.4706442937656449,12,p,,0.016200000000000003,0.282,0.04,0.0388,0.0008,0.36229999999999996,0.0797,0.1802,0.012695342341651024,0.08211841659112981,0.02399494896342928,0.023453370889077032,0.00338743966363203,0.0884987587654782,0.04663321311743986,0.054290278535243715
IC2395_CXO-9.0,130.63384595755124,-48.14100576001342,0.451037546427737,12.190339,8.678443336943181e-15,-0.2644833851386331,0.964,0.3531097856797115,17.181805,,,3,,CV,0.3505,0.07949811000866304,0.6231574208823885,12,p,,0.0228,0.3505,0.063,0.025699999999999997,0.0009,0.19210000000000002,0.0877,0.25730000000000003,0.015313557735061127,0.07949811000866304,0.03978477451021034,0.019082754391112285,0.0032082595426382345,0.06342569023525232,0.05122450092435744,0.07006281452952044
IC2395_CXO-90.0,130.4837830870641,-48.12467263266988,1.039112538749995,9.3890295,1.3292817886758496e-14,0.7748190226821564,,0.2367607967376405,,,,0,,NS,0.5555,0.25449246382047186,0.5108633550861836,12,p,,0.1144,0.0015,0.0164,0.0008,0.0,0.3044,0.5555,0.007000000000000001,0.1160922656399389,0.005388914922357194,0.03491750740291069,0.004422166387140533,0.0,0.23702840472497097,0.25449246382047186,0.012102257907706582
IC2395_CXO-91.0,130.48245900022613,-48.11478541058275,1.1825165968971292,8.972125,1.5510899169223738e-14,-0.9953864748686202,0.677,0.4236160655389483,15.72576,,,3,,CV,0.3322,0.1106142628756127,0.419474077324725,12,p,,0.0173,0.3322,0.0689,0.051000000000000004,0.0007000000000000001,0.217,0.0653,0.24760000000000001,0.01413177521428468,0.1106142628756127,0.06517877512866233,0.030928395635170868,0.002931886695621029,0.06769658989069008,0.03157338733615366,0.09106685301014698
IC2395_CXO-92.0,130.55814150297616,-48.10720416287339,1.261176998554328,2.5351079,2.412622997021596e-15,0.7394912930192369,,,21.01799,,,3,,CV,0.39740000000000003,0.11639032206634307,0.7439353040626053,12,p,,0.08929999999999999,0.39740000000000003,0.047700000000000006,0.0016,0.0265,0.24,0.0687,0.1288,0.03473579936572293,0.11639032206634307,0.028598756771735533,0.004197161137740797,0.02938339392214314,0.09518721584648886,0.039966020921313,0.06265634989223502
IC2395_CXO-93.0,130.58484592075467,-48.102676954526686,0.8335968254770328,3.7387035,4.774866087866257e-15,0.26996177196202464,,0.8246030359204539,17.75862,,,3,,CV,0.3354,0.10520225830045263,0.5445017247612522,12,p,,0.024900000000000002,0.3354,0.085,0.0202,0.0044,0.23800000000000002,0.0708,0.2213,0.017144366215445024,0.10520225830045263,0.09038078816146086,0.015697905670000775,0.010182178925788314,0.07367688123341559,0.05830397529631693,0.0802477854567157
IC2395_CXO-94.0,130.80400326672398,-48.10113163629635,1.176818031075963,15.179233,3.342915325652386e-14,0.32326254510422187,,0.0278881961584015,,,,0,,NS,0.6970999999999999,0.13112023166359627,2.0461598474152956,12,p,,0.07100000000000001,0.024700000000000003,0.011899999999999999,0.0003,0.0,0.19440000000000002,0.6970999999999999,0.0006,0.06017650805100046,0.041180926250737576,0.010981619170047722,0.001714466079977653,0.0,0.11455949889851469,0.13112023166359627,0.0023868325657594204
IC2395_CXO-95.0,130.55683596430555,-48.0987626729643,1.1347151341671322,3.5339994,2.653953725749667e-15,-0.4670549628280994,,,14.354387,,,3,,HM-STAR,0.6174000000000001,0.10231284959338781,3.0626690001560686,12,p,,0.0176,0.0787,0.6174000000000001,0.0547,0.0036,0.0801,0.0052,0.1427,0.015706911558516865,0.05407916008552236,0.10231284959338781,0.035289710063468024,0.007456269817808339,0.03737592267703362,0.0075852062289270385,0.05268267880873795
IC2395_CXO-96.0,130.60204122867205,-48.0959810552349,0.7424351115875465,4.015531,2.765823788908604e-15,-0.9212087674885632,,0.0183833721484137,17.980766,,14.022,5,,YSO,0.2784,0.06704016585886284,0.5331696232624059,12,p,,0.0926,0.20420000000000002,0.043,0.1909,0.0047,0.1262,0.06,0.2784,0.03804887871826412,0.07212755256061193,0.03167065365650515,0.07149337752759363,0.006735253251633259,0.05229635829490512,0.037172815091383406,0.06704016585886284
IC2395_CXO-97.0,130.62203311322472,-48.09454725322142,0.702672556271154,4.7138114,1.7883347836945122e-14,-0.7105197202380074,,,16.050943,,,3,,CV,0.4191,0.10662020768535713,1.5219026824167747,12,p,,0.0194,0.4191,0.0558,0.046799999999999994,0.0159,0.1686,0.12040000000000001,0.154,0.014200583285786737,0.10662020768535713,0.046843388330724225,0.03296401466184395,0.013034143197344767,0.054901564806313294,0.060149980897920514,0.06756964233778782
IC2395_CXO-98.0,130.73840099702656,-48.074745691229865,1.7873538430242333,3.8441136,9.4345055433562e-15,-0.20894343792586154,,0.0364498489570451,17.411448,,,3,,CV,0.4618,0.11692508177236716,1.4894571553728877,12,p,,0.0222,0.4618,0.0412,0.0259,0.004200000000000001,0.19580000000000003,0.0993,0.1496,0.019877402021167438,0.11692508177236716,0.03551297955919381,0.024785748593361735,0.012405603165464784,0.06166347248074695,0.07251965947314569,0.0634037885622019
IC2395_CXO-99.0,130.6126373184365,-48.0692592414707,1.4431359096139424,2.2160387,3.580451230543286e-15,-0.49629174130165393,,0.5757282362355144,17.27139,,,3,,YSO,0.2704,0.07954313993746481,0.109684265114599,12,p,,0.018699999999999998,0.2504,0.1094,0.058600000000000006,0.0031,0.21960000000000002,0.0698,0.2704,0.012922066320051063,0.10279841998549956,0.10118310235419846,0.03117302641319216,0.008127146181194544,0.08011254709482278,0.04707569661854419,0.07954313993746481
