_rs_gaia,_q,_r_gaia,DR3Name_gaia,RA_ICRS_gaia,DE_ICRS_gaia,SolID_gaia,Source_gaia,RandomI_gaia,e_RA_ICRS_gaia,e_DE_ICRS_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,E_BP_RP__gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RV_gaia,e_RV_gaia,n_RV_gaia,o_RV_gaia,o_RVd_gaia,RVNper_gaia,RVS_N_gaia,RVgof_gaia,RVchi2_gaia,RVTdur_gaia,RVamp_gaia,RVtempTeff_gaia,RVtemplogg_gaia,RVtemp_Fe_H__gaia,Vatmparam_gaia,Vbroad_gaia,e_Vbroad_gaia,o_Vbroad_gaia,GRVSmag_gaia,e_GRVSmag_gaia,o_GRVSmag_gaia,RVSS_N_gaia,VarFlag_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,QSO_gaia,Gal_gaia,NSS_gaia,XPcont_gaia,XPsamp_gaia,RVS_gaia,EpochPh_gaia,EpochRV_gaia,MCMCGSP_gaia,MCMCMSC_gaia,And_gaia,PQSO_gaia,PGal_gaia,PSS_gaia,Teff_gaia,b_Teff_gaia,B_Teff_gaia,logg_gaia,b_logg_gaia,B_logg_gaia,__Fe_H__gaia,b__Fe_H__gaia,B__Fe_H__gaia,Dist_gaia,b_Dist_gaia,B_Dist_gaia,A0_gaia,b_A0_gaia,B_A0_gaia,AG_gaia,b_AG_gaia,B_AG_gaia,E_BP-RP__gaia,b_E_BP-RP__gaia,B_E_BP-RP__gaia,Lib_gaia,HIP_gaia,dHIP_gaia,nHIP_gaia,f_HIP_gaia,PS1coid_gaia,PS1_gaia,dPS1_gaia,nPS1_gaia,mPS1_gaia,f_PS1_gaia,SDSS13coid_gaia,SDSS13_gaia,dSDSS13_gaia,nSDSS13_gaia,mSDSS13_gaia,f_SDSS13_gaia,SKYM2_gaia,dSKYM2_gaia,nSKYM2_gaia,mSKYM2_gaia,f_SKYM2_gaia,TYC2_gaia,dTYC2_gaia,f_TYC2_gaia,TYC2moid_gaia,nTYC2_gaia,URAT1_gaia,dURAT1_gaia,f_URAT1_gaia,URAT1oid_gaia,nURAT1_gaia,mURAT1_gaia,AllWISE_gaia,dAllWISE_gaia,f_AllWISE_gaia,AllWISEoid_gaia,nAllWISE_gaia,mAllWISE_gaia,APASS9coid_gaia,APASS9_gaia,dAPASS9_gaia,nAPASS9_gaia,mAPASS9_gaia,f_APASS9_gaia,GSC23_gaia,dGSC23_gaia,f_GSC23_gaia,GSC23coid_gaia,nGSC23_gaia,mGSC23_gaia,RAVE5_gaia,dRAVE5_gaia,f_RAVE5_gaia,RAVE5coid_gaia,nRAVE5_gaia,_2MASS_gaia,d2MASS_gaia,f_2MASS_gaia,_2MASScoid_gaia,n2MASS_gaia,m2MASS_gaia,RAVE6_gaia,dRAVE6_gaia,f_RAVE6_gaia,RAVE6oid_gaia,nRAVE6_gaia,RAJ2000_gaia,DEJ2000_gaia,e_RAJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia
"[5.546612140391154, 7.130832484862918, 7.513365761133703, 9.456605717191074]",65.0,5.546612140391154,Gaia DR3 5329115573148615680,130.47342781591,-48.18302815981,1.6361480689213768e+18,5329115573148615680,926988338.0,1.1222,4.0238,,,,,,,,,-0.4063,,,,,,,,,,71.0,0.0,71.0,0.0,1.255,80.73,1.464,0.2282,3.0,0.0,,,,,,,,,8.0,7.0,12.71279,12.0,2.0,0.0,0.059,44.0,0.0,0.0,,0.387,0.647,0.419,0.486,-102.039,73.099,39.986,-12.489,0.0,81.0,79.87623,1.116,71.571,20.931322,0.015418,9.0,32.192,8.8505,3.6373,21.569166,0.298511,9.0,57.377,9.713,5.9072,20.351061,0.183837,1.121,0,0,0,0,0.0,1.218105,0.637844,0.580261,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.62946624188,-3.71456037888,158.68168948565,-62.31727546414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000132,2.7e-05,0.999336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.47342781591,-48.18302815981,1.122199,4.023762,-0.4063
"[0.15779792047545801, 4.808609299665931, 7.879173146723603]",66.0,0.15779792047545801,Gaia DR3 5329115916756045696,130.54862721749,-48.14348065118,1.6361480689213768e+18,5329115916756045696,1630077373.0,0.0227,0.0265,1.378,0.028,49.2566,5.243,-4.265,0.032,3.05,0.034,-0.0029,0.015,-0.0547,0.1162,0.001,0.1357,-0.2817,0.2378,-0.1108,-0.0756,345.0,0.0,343.0,2.0,0.2145,353.1,0.0,0.0,31.0,0.0,1.383,,,,,,,,40.0,25.0,0.049003,45.0,17.0,0.0,0.0108,101.0,0.0,0.0,1.007,0.228,0.135,0.157,0.0599,-38.838,-72.438,4.787,-25.978,0.0,357.0,9749.54917,35.097,277.79,15.714906,0.004782,41.0,3343.5,55.811,59.907,16.528051,0.018337,42.0,9573.5,96.945,98.752,14.795215,0.011626,1.325,0,3,0,2,0.0,1.732837,0.813146,0.919691,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.62897846694,-3.65068807223,158.72411454393,-62.25652470898,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999739,4797.2,4745.4,4874.4,4.2814,4.2412,4.3204,-1.0008,-1.0491,-0.9442,635.9583,620.1464,650.5478,1.6142,1.5641,1.6826,1.2189,1.179,1.2744,0.6659,0.6439,0.6963,MARCS,,,,,,,,,,,,,,,,,441247356,0.174877,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G053646,0.251711,8,178704902,1,0,,,,,,08421167-4808366,0.047229,8,101882757,1,0,,,,,,130.54865562237,-48.14349420598,0.518952,0.551148,-0.0857
"[3.2967430643042093, 8.474511786478281, 9.097561867700497, 9.649940495396391, 9.837438116571377]",67.0,3.2967430643042093,Gaia DR3 5329108731257146368,130.71326071121,-48.18978075433,1.6361480689213768e+18,5329108731257146368,768919622.0,0.0344,0.0388,0.231,0.0419,5.5178,4.904,-3.565,0.048,3.367,0.051,-0.0147,-0.1335,-0.0842,-0.0013,0.0109,0.0101,-0.2164,0.176,-0.0205,-0.1004,403.0,0.0,401.0,2.0,0.8962,439.9,0.053,0.1586,31.0,0.0,1.389,,,,,,,,46.0,27.0,0.07266,49.0,21.0,0.0,0.0106,172.0,2.0,0.0,1.031,0.146,0.0934,0.162,0.095,-90.224,-84.88,12.803,-2.429,0.0,406.0,4077.63719,2.198,1855.2,16.661345,0.002817,44.0,1415.7,7.6995,183.87,17.461134,0.006531,41.0,3917.4,8.1453,480.93,15.76541,0.004402,1.308,0,1,0,1,0.0,1.695724,0.799789,0.895934,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.73317614257,-3.59249011814,158.97536602287,-62.23392566568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441242234,0.124535,1,0,8,,,,,,,,,,,,J084251.18-481123.1,0.082762,8,107907249,1,0,,,,,,,S66G004877,0.173544,8,178319185,1,0,,,,,,08425119-4811232,0.057357,8,101682436,1,0,,,,,,130.71328447686,-48.18979571987,0.777122,0.819352,-0.0993
"[3.2793892015061075, 6.5732101860918, 9.122576747096755]",68.0,3.2793892015061075,Gaia DR3 5329116191623929600,130.51788413502,-48.11852925218,1.6361480689213768e+18,5329116191623929600,1764054686.0,0.6767,0.7995,-0.2845,0.6885,-0.4133,2.074,-1.571,1.023,1.353,1.186,0.3904,-0.1562,-0.1963,-0.4719,-0.2259,-0.4147,-0.5772,0.2929,0.062,0.2696,202.0,0.0,201.0,1.0,1.3887,232.9,2.283,2.584,95.0,0.0,,1.381,0.2049,-0.449,-0.195,-0.017,0.154,0.334,23.0,17.0,1.861423,27.0,10.0,3.0,0.0846,67.0,0.0,0.0,1.069,0.254,0.258,0.179,0.273,-84.784,-63.593,25.917,16.57,0.0,217.0,113.40312,0.8201,138.28,20.550804,0.008321,19.0,34.984,8.1491,4.2929,21.478878,0.252928,22.0,102.49,8.4293,12.158,19.721228,0.08938,1.212,0,0,0,1,0.0,1.75765,0.928074,0.829576,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.59662061842,-3.65158861151,158.65770508191,-62.2471656894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.51789459597,-48.11853526647,16.510756,19.442019,0.2971
"[5.204950442251857, 8.684319124383356, 8.686839928569551]",69.0,5.204950442251857,Gaia DR3 5329109693334277376,130.63235475779,-48.16936455101,1.6361480689213768e+18,5329109693334277376,1639855020.0,0.228,0.2658,0.2849,0.2798,1.0181,11.855,-8.998,0.327,7.72,0.376,0.0022,0.0216,0.0096,-0.1045,-0.0166,-0.0547,-0.1794,0.2151,-0.0071,-0.1554,342.0,0.0,338.0,4.0,0.625,363.3,0.0,0.0,95.0,0.0,,1.4248,0.0828,-0.269,-0.042,-0.098,0.068,0.105,39.0,24.0,0.537268,44.0,24.0,0.0,0.00389,132.0,0.0,0.0,1.023,0.168,0.138,0.155,0.146,-63.794,82.445,17.059,4.682,0.0,355.0,240.61375,0.7434,323.67,19.734066,0.004341,32.0,61.604,4.7426,12.989,20.864523,0.083632,36.0,234.16,6.0957,38.414,18.824129,0.028516,1.229,1,0,1,0,0.0,2.040394,1.130457,0.909937,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.68381164786,-3.62249005205,158.85474118801,-62.24699222727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441242490,0.101604,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G160735,0.58381,8,178487561,1,0,,,,,,,,,,,,,,,,,130.63241471791,-48.16939886001,5.229113,6.066589,-0.147
"[0.7165064747938777, 4.624758366790487, 5.1781991509365115, 9.521453125136516]",70.0,0.7165064747938777,Gaia DR3 5329123029221847296,130.57544185212,-48.05379624071,1.6361480689213768e+18,5329123029221847296,1497182609.0,0.0822,0.0954,1.4563,0.0969,15.036,5.369,-4.278,0.112,3.244,0.122,-0.0474,-0.1787,-0.0413,0.1452,0.024,0.1659,-0.3355,0.0853,-0.0599,-0.1069,351.0,0.0,349.0,2.0,2.2876,432.0,0.367,1.648,31.0,0.0,1.248,,,,,,,,40.0,25.0,0.177105,45.0,19.0,0.0,0.0318,80.0,0.0,0.0,1.087,0.279,0.154,0.127,0.0794,-49.599,-77.773,13.631,-17.569,0.0,350.0,1324.55474,2.4357,543.81,17.882193,0.003403,41.0,177.87,6.1024,29.147,19.71331,0.037355,42.0,1876.1,7.9141,237.05,16.564774,0.005938,1.551,0,18,0,18,0.0,3.148537,1.831118,1.317419,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.56903954432,-3.58150994833,158.64932354212,-62.17197634922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999961,3400.0,3376.2,3422.0,4.4407,4.4245,4.4613,0.378,0.3631,0.3947,484.5528,468.1634,497.6033,1.3256,1.2502,1.3918,0.8128,0.7656,0.8543,0.5885,0.5567,0.6163,MARCS,,,,,,,,,,,,,,,,,441246871,0.052957,1,0,8,,,,,,,,,,,,J084218.11-480313.6,0.045747,8,108565578,1,0,,,,,,,S66G058271,0.432778,8,179456342,1,0,,,,,,08421811-4803137,0.02503,8,102269705,1,0,,,,,,130.57547029818,-48.05381065967,1.795432,1.978594,-0.1193
"[0.4961034349664492, 7.525658883219876, 7.55856213552575, 9.770139228911018]",71.0,0.4961034349664492,Gaia DR3 5329123338459413632,130.53662142304,-48.01793605647,1.6361480689213768e+18,5329123338459413632,3342205.0,0.0082,0.0101,1.4144,0.0097,146.5394,5.402,-4.243,0.01,3.344,0.012,-0.0374,-0.0305,-0.1818,0.2639,0.1501,0.2971,-0.3204,0.1291,-0.0733,-0.0871,350.0,350.0,348.0,2.0,-3.2072,438.3,0.035,1.433,31.0,0.0,1.591,,,,,,,,40.0,25.0,0.017427,46.0,19.0,0.0,0.0179,114.0,0.0,0.0,0.879,,,,,,,,,0.0,359.0,217609.92932,40.668,5350.9,12.34317,0.002763,42.0,124690.0,86.393,1443.3,12.59897,0.00289,42.0,134900.0,94.567,1426.5,11.922894,0.003855,1.193,0,0,1,0,0.0,0.676076,0.2558,0.420276,30.63,5.52,1,13,3,11,20.9,7.844,0.0,852.111,48.68,7000.0,4.5,0.0,555,,,,11.695612,0.01946,10,,NOT_AVAILABLE,266.52470959024,-3.57999852295,158.56050073178,-62.1564971809,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999956,6768.9,6759.3,6785.2,3.963,3.9537,3.9874,-0.8696,-0.8829,-0.8529,707.4367,688.3673,716.1219,0.3722,0.3678,0.3786,0.3255,0.3216,0.3312,0.1766,0.1745,0.1797,MARCS,,,,,,,,,,,,,,,,,441248083,0.214992,1,0,40,,,,,,,,,,,,J084208.79-480104.7,0.151546,8,108739434,1,0,10818959,40281915,1.061854,1,0,8,S66G002488,0.222727,8,179758287,1,0,,,,,,08420879-4801046,0.031937,8,102424470,1,0,,,,,,130.53664961595,-48.01795091781,0.168635,0.193169,-0.1127
"[0.37526552647270134, 9.04883141629753, 9.131189764234758, 9.924755473331103]",72.0,0.37526552647270134,Gaia DR3 5329110419198055040,130.68979117898,-48.08906910523,1.6361480689213768e+18,5329110419198055040,747356662.0,0.033,0.0397,1.3684,0.0398,34.3726,5.329,-4.365,0.044,3.056,0.053,0.1231,-0.096,0.0558,0.2524,0.126,0.2585,0.035,0.1134,-0.0468,0.1393,340.0,0.0,333.0,7.0,0.4579,353.2,0.126,1.114,31.0,0.0,1.334,,,,,,,,38.0,26.0,0.075425,42.0,15.0,0.0,0.0238,134.0,0.0,2.0,1.017,0.198,0.224,0.106,0.12,-77.06,-71.981,19.664,-26.436,0.0,321.0,6080.17024,8.3673,726.66,16.227577,0.003134,30.0,1838.3,58.472,31.439,17.177521,0.034648,34.0,7119.1,67.74,105.09,15.116828,0.011001,1.473,0,0,3,0,0.0,2.060693,0.949944,1.110749,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.64396043702,-3.5428967283,158.8273852429,-62.15893390086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S66G162837,0.183303,8,179159597,1,0,,,,,,08424556-4805207,0.034476,8,102117271,1,0,,,,,,130.68982022265,-48.08908268788,0.70516,0.84827,0.1159
"[0.21816955363101695, 1.4119716900342563, 2.12244869853154, 6.397441088650034, 7.717640517339279, 8.333254636408991]",73.0,0.21816955363101695,Gaia DR3 5329103822128254464,130.59782919821,-48.18746524201,1.6361480689213768e+18,5329103822128254464,1713396646.0,0.0356,0.042,1.4039,0.0443,31.6667,5.212,-4.133,0.048,3.176,0.058,-0.029,-0.0625,0.0451,0.1331,-0.0656,0.1133,-0.1018,0.1478,-0.1624,-0.0772,361.0,0.0,359.0,2.0,2.5295,444.1,0.166,1.647,31.0,0.0,1.339,,,,,,,,42.0,24.0,0.081425,46.0,16.0,0.0,0.0192,11.4,0.0,0.0,1.096,0.244,0.17,0.174,0.124,-68.088,89.127,6.708,-15.602,0.0,376.0,4475.88916,10.957,408.48,16.560169,0.003828,40.0,1264.7,16.678,75.832,17.583553,0.014587,40.0,5109.0,37.154,137.51,15.477059,0.008754,1.424,0,34,0,32,0.0,2.106494,1.023384,1.08311,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.68395722164,-3.65177539004,158.83527503733,-62.27484111551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.997667,4708.0,4680.8,4774.0,4.246,4.2276,4.2768,-1.4333,-1.505,-1.3653,639.0696,625.2681,650.7535,2.5055,2.4762,2.5677,1.832,1.8091,1.882,1.0113,0.9985,1.0396,MARCS,,,,,,,,,,,,,,,,,441242542,0.282431,1,0,40,,,,,,,,,,,,J084223.49-481115.0,0.238686,12,107918190,1,2,,,,,,,S66G051151,0.033461,8,178338384,1,1,,,,,,08422348-4811149,0.057339,8,101692462,1,0,,,,,,130.59785674766,-48.18747935631,0.760426,0.935921,-0.0882
"[1.3136370271892666, 6.82446767889215, 8.219298309344463, 9.089658364639908, 9.395448084042147, 9.404376966064916]",74.0,1.3136370271892666,Gaia DR3 5329116569580589568,130.42375161913,-48.13502982047,1.6361480689213768e+18,5329116569580589568,143023881.0,0.446,0.4803,0.5665,0.5239,1.0813,6.161,-3.93,0.628,4.745,0.76,-0.065,-0.0114,0.1123,-0.0894,0.2014,-0.022,-0.1897,0.0712,-0.1912,-0.1934,318.0,0.0,318.0,0.0,3.9789,477.3,2.6,3.669,95.0,0.0,,1.0938,0.1494,-0.298,0.03,-0.036,-0.036,0.082,37.0,24.0,1.092056,41.0,14.0,0.0,0.00374,102.0,0.0,0.0,1.162,0.242,0.13,0.168,0.162,-61.802,87.364,20.696,4.997,0.0,333.0,136.42074,0.72439,188.32,20.350166,0.00639,28.0,35.395,4.4118,8.0228,21.466177,0.13536,38.0,184.09,4.7749,38.553,19.085339,0.028415,1.609,0,2,0,2,0.0,2.380838,1.116011,1.264828,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.57110601038,-3.71135329783,158.56504024346,-62.29575782006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.42377779385,-48.13505090826,10.006182,12.257993,-0.1879
"[2.233472925093263, 2.7375311947616012, 5.574237114244668, 8.200630292940783, 8.613828251793846]",75.0,2.233472925093263,Gaia DR3 5329115470079375872,130.46843294918,-48.19052066639,1.6361480689213768e+18,5329115470079375872,131025716.0,0.0261,0.0327,1.3587,0.0322,42.1443,5.768,-4.792,0.037,3.21,0.044,-0.0022,-0.0295,-0.0622,0.0839,-0.014,0.0937,-0.3366,0.1776,-0.1325,-0.0719,354.0,0.0,352.0,2.0,1.9424,415.9,0.08,0.6517,31.0,0.0,1.274,,,,,,,,41.0,26.0,0.062137,46.0,18.0,0.0,0.00877,142.0,0.0,0.0,1.074,0.195,0.187,0.118,0.0393,-60.126,-78.533,15.813,-23.098,0.0,365.0,7579.1463,7.4629,1015.6,15.988317,0.002955,39.0,1457.1,8.8022,165.53,17.429846,0.007128,41.0,9453.6,21.459,440.54,14.808896,0.004512,1.44,0,16,0,15,0.0,2.62095,1.441529,1.17942,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.63335523853,-3.72178301904,158.68469498863,-62.32535495323,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441250064,0.089115,1,0,8,,,,,,,,,,,,J084152.43-481125.8,0.112558,8,107903651,1,0,10736244,40281728,3.973106,1,2,8,S66G050858,0.449501,8,178313843,1,0,,,,,,08415243-4811259,0.020754,8,101679177,1,0,,,,,,130.46846489638,-48.19053493315,0.587748,0.709359,-0.0784
"[0.30172281111854954, 7.153816850536652, 7.7169517068071265, 8.26627652768876, 8.572423961486772, 8.616528018797007, 9.368054199805671, 9.947951583999602, 9.970475975085389]",76.0,0.30172281111854954,Gaia DR3 5329120589680221696,130.43915076028,-48.01917982901,1.6361480689213768e+18,5329120589680221696,1264584443.0,0.0263,0.03,1.3809,0.0306,45.0688,5.471,-4.464,0.035,3.163,0.039,0.0565,0.0293,-0.084,0.1005,0.0939,0.1139,-0.3481,0.0903,-0.0775,0.0438,391.0,0.0,391.0,0.0,-0.0526,399.9,0.0,0.0,31.0,0.0,1.311,,,,,,,,44.0,28.0,0.055332,49.0,21.0,0.0,0.0175,99.5,0.0,0.0,0.997,0.189,0.157,0.0842,0.0132,-50.812,-60.309,14.609,-34.362,0.0,397.0,7097.50783,9.9421,713.88,16.059603,0.003147,48.0,1754.5,15.32,114.52,17.228191,0.009883,45.0,8090.6,29.748,271.97,14.977944,0.005497,1.387,0,1,0,0,0.0,2.250247,1.168589,1.081658,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.48564802303,-3.63227130363,158.44562824261,-62.19360773238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.992964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441248902,0.098582,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G060406,0.179984,8,179748178,1,0,,,,,,08414540-4801091,0.049332,8,102419044,1,0,,,,,,130.43918042437,-48.01919388688,0.560912,0.634397,0.033
"[3.1333423127254916, 8.421639198532699, 9.631683957065627]",77.0,3.1333423127254916,Gaia DR3 5329111136440380032,130.77013978554,-48.08130010409,1.6361480689213768e+18,5329111136440380032,1063466831.0,0.2635,0.2869,0.1145,0.3117,0.3674,4.696,-3.092,0.369,3.534,0.392,-0.0323,0.0602,0.1703,-0.0694,-0.0142,0.009,-0.1468,0.1528,-0.0865,-0.2113,382.0,0.0,379.0,3.0,-0.4987,374.9,0.0,0.0,95.0,0.0,,1.4372,0.0927,-0.267,-0.076,-0.141,0.058,0.132,43.0,27.0,0.584637,48.0,19.0,0.0,0.00847,57.1,0.0,0.0,0.981,0.208,0.0331,0.123,0.115,-87.532,81.72,18.959,1.795,0.0,388.0,207.61642,0.79046,262.65,19.894213,0.004968,39.0,68.953,6.3403,10.875,20.742155,0.099873,39.0,182.69,5.5846,32.713,19.093634,0.033405,1.212,0,0,0,1,0.0,1.648521,0.847942,0.800579,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.67091709565,-3.49580717133,158.91366681157,-62.1226613844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S66G056876,0.280299,8,179224975,1,0,,,,,,,,,,,,,,,,,130.77016035644,-48.08131580948,5.857411,6.325507,-0.2085
"[1.6200289602384605, 4.62078809487886]",78.0,1.6200289602384605,Gaia DR3 5329108903057009664,130.63483825224,-48.18586425191,1.6361480689213768e+18,5329108903057009664,271351537.0,0.1054,0.1217,1.3661,0.1294,10.553,5.819,-4.454,0.163,3.745,0.17,-0.0498,0.0631,0.0292,0.0262,-0.1018,0.0516,-0.1434,0.1158,0.071,-0.2814,315.0,0.0,313.0,2.0,1.5379,372.9,0.481,1.634,31.0,0.0,1.233,,,,,,,,36.0,22.0,0.261495,39.0,15.0,0.0,0.00927,61.1,0.0,0.0,1.061,0.135,0.132,0.1,0.0425,-75.484,83.076,5.03,-28.586,0.0,331.0,866.17442,1.8693,463.38,18.343353,0.003617,36.0,89.466,4.9202,18.183,20.459402,0.059776,33.0,1253.2,14.374,87.189,17.002819,0.013014,1.55,0,0,1,2,0.0,3.456583,2.116049,1.340534,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.69787604153,-3.63131994681,158.87741595905,-62.25978060501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441242484,0.353693,1,0,8,,,,,,,,,,,,J084232.35-481109.2,0.167284,8,107925977,1,0,,,,,,,S66G051235,1.637447,8,178348033,1,0,,,,,,08423236-4811091,0.005872,8,101699456,1,0,,,,,,130.63486794393,-48.18588089659,2.611768,2.738284,-0.2829
"[3.2046589503343066, 5.32603028678198, 6.908472456202274, 6.989573734186482, 7.4907670973488605, 8.625271073698695]",79.0,3.2046589503343066,Gaia DR3 5329110728426334208,130.68816675661,-48.05059702425,1.6361480689213768e+18,5329110728426334208,412461725.0,0.3013,0.3324,-0.2129,0.358,-0.5947,3.121,-2.087,0.438,2.321,0.433,-0.0407,0.0679,0.2219,-0.1135,0.0403,-0.0235,-0.1519,0.2266,-0.0539,-0.2034,328.0,0.0,323.0,5.0,0.4719,343.2,0.0,0.0,95.0,0.0,,1.5106,0.1079,-0.306,-0.002,-0.143,-0.048,0.116,37.0,27.0,0.667336,41.0,16.0,0.0,0.0493,32.0,0.0,0.0,1.018,0.2,0.072,0.104,0.0962,-55.224,-89.06,12.219,-3.451,0.0,321.0,195.6313,0.85194,229.63,19.958771,0.005472,38.0,66.558,4.0937,16.259,20.780535,0.066837,37.0,173.47,4.8037,36.112,19.149813,0.030302,1.227,0,0,0,0,0.0,1.630722,0.821764,0.808958,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.61289674858,-3.52009348752,158.77975670423,-62.1275333848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441236559,0.078168,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G058584,0.815561,10,179483099,1,0,,,,,,,,,,,,,,,,,130.6881806297,-48.05060734033,6.953285,6.988369,-0.1975
